BODY,EXPENSE AREA,NAME,EXPENSE TYPE,REFERENCE,DATE,AMOUNT
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Benton Care Limited,Supporting People - Independent Sector Residential,11695692,45187,1010.29
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Autism East Midlands,Supporting People - Independent Sector Residential,11695693,45187,1411.46
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Autism East Midlands,Supporting People - Independent Sector Residential,11695693,45187,-120.8
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Ackroyd House Ltd,Supporting People - Independent Sector Residential,11695694,45187,2102.94
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Ackroyd House Ltd,Supporting People - Independent Sector Residential,11695694,45187,1279
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Ackroyd House Ltd,Supporting People - Independent Sector Residential,11695694,45187,1274
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Ackroyd House Ltd,Supporting People - Independent Sector Residential,11695694,45187,-595.63
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Ackroyd House Ltd,Supporting People - Independent Sector Residential,11695694,45187,-305.17
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Ackroyd House Ltd,Supporting People - Independent Sector Residential,11695694,45187,690
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Ackroyd House Ltd,Supporting People - Independent Sector Residential,11695694,45187,3745.13
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Ackroyd House Ltd,Supporting People - Independent Sector Residential,11695694,45187,606
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Ackroyd House Ltd,Supporting People - Independent Sector Residential,11695694,45187,-663.68
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Ackroyd House Ltd,Supporting People - Independent Sector Residential,11695694,45187,-104.28
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Ackroyd House Ltd,Supporting People - Independent Sector Residential,11695694,45187,2693
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Ackroyd House Ltd,Supporting People - Independent Sector Residential,11695694,45187,-1092.67
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Ackroyd House Ltd,Supporting People - Independent Sector Residential,11695694,45187,606
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Ackroyd House Ltd,Supporting People - Independent Sector Residential,11695694,45187,-168.37
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Ackroyd House Ltd,Supporting People - Independent Sector Residential,11695694,45187,606
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Ackroyd House Ltd,Supporting People - Independent Sector Residential,11695694,45187,606
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Bennett Court Health Care Ltd,Supporting People - Independent Sector Residential,11695695,45187,4082.93
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Ambience Healthcare Ltd,Supporting People - Independent Sector Residential,11695696,45187,13552.97
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Ambience Healthcare Ltd,Supporting People - Independent Sector Residential,11695696,45187,-877.71
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Ariya Neuro Care (Residential) Limited,Supporting People - Independent Sector Residential,11695698,45187,1950.38
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Ariya Neuro Care (Residential) Limited,Supporting People - Independent Sector Residential,11695698,45187,5090.6
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Ariya Neuro Care (Residential) Limited,Supporting People - Independent Sector Residential,11695698,45187,-120.8
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Ariya Neuro Care (Residential) Limited,Supporting People - Independent Sector Residential,11695698,45187,-146.85
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Birtenshaw,Supporting People - Independent Sector Residential,11695699,45187,4036.28
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Horizon Care Homes Ltd,Supporting People - Independent Sector Residential,11695700,45187,2137.21
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Millennium Care Services Limited,Supporting People - Independent Sector Residential,11695701,45187,18416.63
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Heathcotes Care Ltd,Supporting People - Independent Sector Residential,11695702,45187,4539.72
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Heathcotes Care Ltd,Supporting People - Independent Sector Residential,11695703,45187,7306.23
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Langley House Trust,Supporting People - Independent Sector Residential,11695704,45187,901.72
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Coveberry Limited,Supporting People - Independent Sector Residential,11695705,45187,9104.34
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,House Of Light Trust Limited,Supporting People - Independent Sector Residential,11695706,45187,8271.74
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,House Of Light Trust Limited,Supporting People - Independent Sector Residential,11695706,45187,-170.24
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Community Living And Support Services (C,Supporting People - Independent Sector Residential,11695708,45187,2836.18
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Isand (Domiciliary Care) Ltd,Supporting People - Independent Sector Residential,11695709,45187,1298.37
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Isand (Domiciliary Care) Ltd,Supporting People - Independent Sector Residential,11695709,45187,-45.4
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Voyage 1 Ltd,Supporting People - Independent Sector Residential,11695710,45187,47932.53
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Voyage 1 Ltd,Supporting People - Independent Sector Residential,11695710,45187,3194.25
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Voyage 1 Ltd,Supporting People - Independent Sector Residential,11695710,45187,16635.84
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Voyage 1 Ltd,Supporting People - Independent Sector Residential,11695710,45187,-1026.16
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Starcover Health And Social Care,Supporting People - Independent Sector Residential,11695711,45187,33915.2
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Royal Mencap Society,Supporting People - Independent Sector Residential,11695713,45187,117650.67
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Royal Mencap Society,Supporting People - Independent Sector Residential,11695713,45187,-5072.36
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Turning Point Services Limited,Supporting People - Independent Sector Residential,11695714,45187,62828.95
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Turning Point Services Limited,Supporting People - Independent Sector Residential,11695714,45187,-629.87
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Turning Point Services Limited,Supporting People - Independent Sector Residential,11695714,45187,5083.43
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Turning Point Services Limited,Supporting People - Independent Sector Residential,11695714,45187,-114.91
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Principle Support Ltd,Supporting People - Independent Sector Residential,11695715,45187,1296.08
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Principle Support Ltd,Supporting People - Independent Sector Residential,11695715,45187,5047.72
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Principle Support Ltd,Supporting People - Independent Sector Residential,11695715,45187,1792.65
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Keyline Care Supported Living Services,Supporting People - Independent Sector Residential,11695716,45187,8323.56
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Community Integrated Care,Supporting People - Independent Sector Residential,11695717,45187,6306.67
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Community Integrated Care,Supporting People - Independent Sector Residential,11695717,45187,-150.49
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Eden Supported Living Ltd,Supporting People - Independent Sector Residential,11695718,45187,58575.38
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Eden Supported Living Ltd,Supporting People - Independent Sector Residential,11695718,45187,-1718.69
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Amethyst Care And Support Group Limited,Supporting People - Independent Sector Residential,11695719,45187,8944.04
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Newfield View Supported Living Ltd,Supporting People - Independent Sector Residential,11695720,45187,1299.03
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Living Amibitions Ltd,Supporting People - Independent Sector Residential,11695721,45187,1375.71
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Living Amibitions Ltd,Supporting People - Independent Sector Residential,11695721,45187,-606
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Sil.2 Limited,Supporting People - Independent Sector Residential,11695722,45187,2125.39
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Lifeways Community Care Ltd,Supporting People - Independent Sector Residential,11695723,45187,1289.85
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Morley Care Services Ltd,Supporting People - Independent Sector Residential,11695724,45187,7052.54
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Morley Care Services Ltd,Supporting People - Independent Sector Residential,11695724,45187,-259.66
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Bpu Care Ltd,Supporting People - Independent Sector Residential,11695725,45187,1332.42
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Bpu Care Ltd,Supporting People - Independent Sector Residential,11695725,45187,1707.32
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Bpu Care Ltd,Supporting People - Independent Sector Residential,11695725,45187,-135.21
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Bpu Care Ltd,Supporting People - Independent Sector Residential,11695725,45187,554.9
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,"Sense, The National Deaf Blind And Rubel",Supporting People - Independent Sector Residential,11695726,45187,8329
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Kcm Waste Management Ltd,Waste Disposal Inc Skip Hire,11696067,45189,276.25
Rotherham Metropolitan Borough Council,Regeneration & Environment,Kcm Waste Management Ltd,Waste Disposal Inc Skip Hire,11696068,45188,771.29
Rotherham Metropolitan Borough Council,Regeneration & Environment,Kcm Waste Management Ltd,Waste Disposal Inc Skip Hire,11696069,45188,123.99
Rotherham Metropolitan Borough Council,Regeneration & Environment,Kcm Waste Management Ltd,Waste Disposal Inc Skip Hire,11696070,45188,161.78
Rotherham Metropolitan Borough Council,Regeneration & Environment,Kcm Waste Management Ltd,Waste Disposal Inc Skip Hire,11696071,45188,61.22
Rotherham Metropolitan Borough Council,Regeneration & Environment,Kcm Waste Management Ltd,Waste Disposal Inc Skip Hire,11696072,45188,479.4
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Dfp Services Ltd,Repair And Maintenance,11696075,45191,460.24
Rotherham Metropolitan Borough Council,Regeneration & Environment,Dfp Services Ltd,Emergency Lighting And Accessories,11696076,45195,61.25
Rotherham Metropolitan Borough Council,Regeneration & Environment,Dfp Services Ltd,Fire Alarm Maintenance Or Monitoring,11696076,45195,191.88
Rotherham Metropolitan Borough Council,Regeneration & Environment,Boc Ltd,Re-Instatement Materials,11696079,45188,506.4
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Prism Medical Uk Ltd,Lifts And Adaptation,11696096,45189,5549.17
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Prism Medical Uk Ltd,Lifts And Adaptation,11696097,45189,7516.72
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Prism Medical Uk Ltd,Lifts And Adaptation,11696098,45189,6115.36
Rotherham Metropolitan Borough Council,Regeneration & Environment,Edgelands Arts,Sporting Entertainment & Culture,11696099,45197,1500
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Breakthrough Educational,Supporting People - Mental Health,11696103,45198,950
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,J E Ryalls,Licence & Professional Fees,11696105,45188,2094
Rotherham Metropolitan Borough Council,Finance & Customer Services,Royal Mail,Postal And Courier Services,11696106,45191,55.52
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Caremark (Rotherham),Supporting People - Independent Sector Homecare,11696107,45189,239.8
Rotherham Metropolitan Borough Council,Regeneration & Environment,Eden Farm Hulleys,Food And Drink,11696109,45198,-29.24
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11696110,45194,48.17
Rotherham Metropolitan Borough Council,Regeneration & Environment,Batleys Foodservice,Food And Drink,11696111,45198,496.54
Rotherham Metropolitan Borough Council,Regeneration & Environment,Batleys Foodservice,Food And Drink,11696112,45198,7.92
Rotherham Metropolitan Borough Council,Regeneration & Environment,Mbp Engineering Services Ltd,Repair And Maintenance,11696115,45188,1826
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11696116,45188,318.93
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11696117,45188,3847.68
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11696118,45188,147.24
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11696119,45188,161.23
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11696120,45188,4233.99
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11696121,45188,4173.02
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11696122,45188,3859.93
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11696123,45188,320.64
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11696124,45188,474.82
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11696125,45188,1360.22
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11696126,45188,731.46
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11696127,45188,1166.49
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11696128,45188,831.66
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11696129,45188,501
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11696130,45188,797.68
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11696131,45188,378.73
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11696132,45188,2182.62
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11696133,45188,211.94
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11696134,45188,781.2
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Matrix Scm Ltd,Agency Staff Services,11696135,45188,208.43
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11696136,45188,287.77
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11696137,45188,2268.35
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11696138,45188,489.21
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11696139,45188,1098.47
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11696140,45188,546.76
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11696141,45188,859.71
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11696142,45188,803.71
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11696143,45188,474.82
Rotherham Metropolitan Borough Council,Regeneration & Environment,Kcm Waste Management Ltd,Waste Disposal Inc Skip Hire,11696144,45188,911.64
Rotherham Metropolitan Borough Council,Regeneration & Environment,Kcm Waste Management Ltd,Waste Disposal Inc Skip Hire,11696145,45188,33.15
Rotherham Metropolitan Borough Council,Regeneration & Environment,Kcm Waste Management Ltd,Waste Disposal Inc Skip Hire,11696146,45188,17.68
Rotherham Metropolitan Borough Council,Regeneration & Environment,Kcm Waste Management Ltd,Waste Disposal Inc Skip Hire,11696147,45188,574.6
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11696148,45188,2028.17
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11696149,45188,836.07
Rotherham Metropolitan Borough Council,Regeneration & Environment,Kcm Waste Management Ltd,Waste Disposal Inc Skip Hire,11696150,45188,39.78
Rotherham Metropolitan Borough Council,Regeneration & Environment,Kcm Waste Management Ltd,Waste Disposal Inc Skip Hire,11696151,45188,87.63
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11696152,45188,548.09
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11696153,45188,833.14
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11696154,45188,559.8
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11696155,45188,649.94
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11696156,45188,668.69
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11696157,45188,436.99
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11696158,45188,657.73
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11696159,45188,635.48
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11696160,45188,635.48
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11696161,45188,1000.05
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11696162,45188,603.5
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11696163,45188,333.39
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11696164,45188,1075.44
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11696165,45188,672.08
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11696166,45188,586.23
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11696167,45188,287.77
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11696168,45188,2236.27
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11696169,45188,1167.99
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11696170,45188,346.62
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11696171,45188,346.62
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Matrix Scm Ltd,Agency Staff Services,11696172,45188,1103.08
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Matrix Scm Ltd,Agency Staff Services,11696173,45188,175.88
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Matrix Scm Ltd,Agency Staff Services,11696174,45188,351.76
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Matrix Scm Ltd,Agency Staff Services,11696175,45188,203.68
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11696176,45188,440.83
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Matrix Scm Ltd,Agency Staff Services,11696177,45188,351.76
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Matrix Scm Ltd,Agency Staff Services,11696178,45188,643.2
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Matrix Scm Ltd,Agency Staff Services,11696179,45188,160.8
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Matrix Scm Ltd,Agency Staff Services,11696180,45188,351.76
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Matrix Scm Ltd,Agency Staff Services,11696181,45188,202.23
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Matrix Scm Ltd,Agency Staff Services,11696182,45188,428.8
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Matrix Scm Ltd,Agency Staff Services,11696183,45188,308.7
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11696184,45188,262.55
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11696185,45188,294.7
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11696186,45188,299.35
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11696187,45188,550.95
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11696188,45188,550.95
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11696189,45188,110.19
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11696190,45188,550.95
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11696191,45188,330.57
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11696192,45188,657.36
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11696193,45188,550.95
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11696194,45188,506.28
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11696195,45188,211.76
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11696196,45188,115.26
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Matrix Scm Ltd,Agency Staff Services,11696197,45188,109.01
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Matrix Scm Ltd,Agency Staff Services,11696198,45188,109.01
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Matrix Scm Ltd,Agency Staff Services,11696199,45188,271.76
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Matrix Scm Ltd,Agency Staff Services,11696200,45188,101.91
Rotherham Metropolitan Borough Council,Regeneration & Environment,Arden Winch & Co Ltd,Ppe Tools And Janitorial Supplies,11696202,45190,47.2
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Classic Lifts Ltd,Repair And Maintenance,11696203,45189,25
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Classic Lifts Ltd,Repair And Maintenance,11696204,45189,12.5
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Classic Lifts Ltd,Repair And Maintenance,11696205,45189,25
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Classic Lifts Ltd,Repair And Maintenance,11696206,45189,12.5
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Classic Lifts Ltd,Repair And Maintenance,11696207,45189,12.5
Rotherham Metropolitan Borough Council,Regeneration & Environment,Classic Lifts Ltd,Repair And Maintenance,11696208,45189,12.5
Rotherham Metropolitan Borough Council,Regeneration & Environment,Classic Lifts Ltd,Repair And Maintenance,11696209,45189,12.5
Rotherham Metropolitan Borough Council,Regeneration & Environment,Midland Quarry Products Limited,Re-Instatement Materials,11696214,45189,894.89
Rotherham Metropolitan Borough Council,Regeneration & Environment,Sharrock Ltd,Landscaping,11696215,45194,217.48
Rotherham Metropolitan Borough Council,Regeneration & Environment,Insight Direct (Uk) Ltd,Technology,11696217,45190,3453.45
Rotherham Metropolitan Borough Council,Adult Care Housing & Public Health,Hopwells Ltd,Food And Drink,11696219,45191,729.65
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11696220,45190,156.33
Rotherham Metropolitan Borough Council,Regeneration & Environment,Batleys Foodservice,Food And Drink,11696222,45198,20.51
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11696223,45188,1742.51
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hsl Compliance Ltd,Repair And Maintenance,11696224,45189,35
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hsl Compliance Ltd,Repair And Maintenance,11696225,45189,92
Rotherham Metropolitan Borough Council,Regeneration & Environment,E.On Next Energy Ltd,Energy,11696230,45201,62.03
Rotherham Metropolitan Borough Council,Assistant Chief Executive,Elior Uk Plc,Rent Or Hire Of Premises,11696232,45191,723.25
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11696233,45188,310.62
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11696234,45188,1432.62
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11696235,45188,440.88
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11696236,45188,140.28
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11696237,45188,160.32
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11696238,45188,160.32
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11696239,45188,120.24
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11696240,45188,460.43
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11696241,45188,1142.28
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11696242,45188,440.88
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11696243,45188,1152.3
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Caremark (Rotherham),Supporting People - Independent Sector Homecare,11696244,45188,287.76
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Caremark (Rotherham),Supporting People - Independent Sector Homecare,11696245,45188,287.76
Rotherham Metropolitan Borough Council,Regeneration & Environment,Impatient Productions Ltd,Sporting Entertainment & Culture,11696247,45191,1894.31
Rotherham Metropolitan Borough Council,Regeneration & Environment,Cid Trading Ltd,"Equipment, Furniture & Materls",11696250,45190,148.28
Rotherham Metropolitan Borough Council,Regeneration & Environment,Kaleider Ltd,Art And Print Design Services,11696252,45189,10000
Rotherham Metropolitan Borough Council,Regeneration & Environment,Chefs On Stage Ltd,Photographic Services Film & DVD,11696253,45197,310
Rotherham Metropolitan Borough Council,Finance & Customer Services,Adare Sec Ltd,Printing Services,11696255,45188,41461.78
