Payment Date,Description,Gross Amount,Supplier Name
16-Mar-23,Services and Legal Expenses,"£1,670.00",HM Courts & Tribunals Service
30-Mar-23,Vehicle Crash Repairs,"£1,666.18", BMC Mechanical LTD 
30-Mar-23,Vehicle Parts,"£1,664.87", Liverpool TPS (108631) 
 16-Mar-23,Payment for Services,"£1,659.60",M C Products UK Ltd
 09-Mar-23,Vehicle Repairs,"£1,658.62",Halliwell Jones Ltd
 16-Mar-23,Vehicle Repairs,"£1,657.66",Halliwell Jones Ltd
30-Mar-23,Building Reactive Maintenance,"£1,648.92", Graham Asset Management Ltd 
02-Mar-23,Training Course Fees,"£1,647.50",College of Policing Limited
 16-Mar-23,Forensic Fees - General,"£1,632.00",Redacted
02-Mar-23,Support Staff-Temporary Staff Wages,"£1,625.88",Hays Specialist Recruitment Ltd
 09-Mar-23,Support Staff-Temporary Staff Wages,"£1,625.88",Hays Specialist Recruitment Ltd
 23-Mar-23,Support Staff-Temporary Staff Wages,"£1,625.88",Hays Specialist Recruitment Ltd
02-Mar-23,Capital Asset Clearing A/C Plant & Equipment,"£1,603.36",Softcat Plc
 23-Mar-23,H/W Purchases,"£1,603.20",Dell Corporation Ltd
30-Mar-23,Services and Legal Expenses,"£1,600.00", Merseyside Youth Association Ltd 
 09-Mar-23,Cleaning and Domestic Supplies,"£1,588.02",Arrow County Supplies
02-Mar-23,Training Course Fees,"£1,584.00",The ATACC Group Ltd
 09-Mar-23,Garage Equipment,"£1,583.95",Redacted
 16-Mar-23,Building Reactive Maintenance,"£1,580.86",Graham Asset Management Ltd
30-Mar-23,Building Reactive Maintenance,"£1,579.50", Graham Asset Management Ltd 
30-Mar-23,Tyres & Tubes,"£1,574.04", ATS Euromaster Ltd 
02-Mar-23,Forensic Fees - General,"£1,573.20",Redacted
30-Mar-23,Uniform Casual User Mileage,"£1,572.00", Redacted 
09-Mar-23, Vehicle Crash Repairs ,"£1,561.42",Halliwell Jones Ltd
02-Mar-23,Support Staff-Temporary Staff Wages,"£1,560.00",Grayce Group Limited
02-Mar-23,Support Staff-Temporary Staff Wages,"£1,560.00",Grayce Group Limited
 09-Mar-23,Call Charges,"£1,560.00",BT Global Services Solutions
 09-Mar-23,Support Staff-Temporary Staff Wages,"£1,560.00",Redacted
 09-Mar-23,Support Staff-Temporary Staff Wages,"£1,560.00",Redacted
 16-Mar-23,Services and Legal Expenses,"£1,560.00",Redacted
 16-Mar-23,Support Staff-Temporary Staff Wages,"£1,560.00",Redacted
 23-Mar-23,Support Staff-Temporary Staff Wages,"£1,560.00",Redacted
 23-Mar-23,Support Staff-Temporary Staff Wages,"£1,560.00",Redacted
30-Mar-23,Uniform and Clothing,"£1,559.88", J & S Accessories Ltd 
 23-Mar-23,S/W Licences,"£1,557.66",Oracle Corporation Uk Ltd
30-Mar-23,Capital Asset Clearing A/C Plant & Equipment,"£1,554.00", Switchshop Ltd 
23-Mar-23,Payment for Services,"£1,549.44", SRCL Ltd 
 23-Mar-23,Tyres & Tubes,"£1,533.03",ATS Euromaster Ltd
 09-Mar-23,Tyres & Tubes,"£1,526.76",ATS Euromaster Ltd
 09-Mar-23,Uniform and Clothing,"£1,526.46",Wm Sugden & Sons Ltd
 16-Mar-23,Payments to Other Police Authorities,"£1,522.87",GMCA (PCC for Greater Manchester)
02-Mar-23,Uniform and Clothing,"£1,520.52",M C Products UK Ltd
30-Mar-23,Locksmith Reactive Maintenance,"£1,516.80", J.G. Eckersall 
30-Mar-23,Electrical Customer Spend,"£1,508.44", Redacted 
02-Mar-23,Services and Legal Expenses,"£1,500.00",Sefton Council for Voluntary Services (MOMS)
 16-Mar-23,Services and Legal Expenses,"£1,500.00",Redacted
 09-Mar-23,Data Network,"£1,496.40",North PB Limited
09-Mar-23, Support Staff-Temporary Staff Wages ,"£1,493.18",Reed Specialist Recruitment Ltd
30-Mar-23,Building Reactive Maintenance,"£1,482.64", Graham Asset Management Ltd 
 09-Mar-23,Vehicle Parts,"£1,478.51",eStar Truck and Van Ltd
 23-Mar-23,Vehicle Parts,"£1,478.51",eStar Truck and Van Ltd
02-Mar-23,Vehicle Repairs,"£1,474.34",Redacted
 23-Mar-23,Refreshments,"£1,470.00",Redacted
 16-Mar-23,Training Course Fees,"£1,458.90",College of Policing Limited
02-Mar-23,Vehicle Repairs,"£1,455.89",Halliwell Jones Ltd
 09-Mar-23,Forensic Fees - General,"£1,431.84",Redacted
 16-Mar-23,Tyres & Tubes,"£1,431.48",ATS Euromaster Ltd
30-Mar-23,Building Reactive Maintenance,"£1,422.78", Graham Asset Management Ltd 
30-Mar-23,H/W Purchases,"£1,420.42", Probrand Ltd 
02-Mar-23, Building Reactive Maintenance ,"£1,420.04",Graham Asset Management Ltd
 09-Mar-23,Forensic Fees - General,"£1,416.00",Redacted
02-Mar-23,Building Customer Spend,"£1,415.32",Graham Asset Management Ltd
 16-Mar-23,Electrical Reactive Maintenance,"£1,412.47",BAM FM Ltd
09-Mar-23,Cleaning and Domestic Supplies,"£1,407.07", Arrow County Supplies 
02-Mar-23,Mechanical Maintenance Contracts,"£1,406.80",BAM FM Ltd
02-Mar-23,Mechanical Maintenance Contracts,"£1,406.80",BAM FM Ltd
16-Mar-23,Services and Legal Expenses,"£1,405.00",HM Courts & Tribunals Service
30-Mar-23,Comp. Consumeables,"£1,404.00", ASSA ABLOY Global Solutions UK Ltd t/a Traka 
30-Mar-23,Training Course Fees,"£1,404.00", Redacted 
30-Mar-23,Photo & Tech Projects,"£1,400.00", Warehouse Express Ltd t/a Wex Photographic 
 16-Mar-23,Forensic Fees - General,"£1,380.00",Redacted
30-Mar-23,Vets Fees,"£1,379.77", Redacted 
16-Mar-23,Computers,"£1,378.80", Micro Computer Consultants Ltd t/a MCC Computer St 
 16-Mar-23,Medical Equipment,"£1,378.08",Kays Medical Limited
23-Mar-23,Vehicle Modifications,"£1,375.76", Redacted 
02-Mar-23,Training Course Fees,"£1,375.00",GMCA (PCC for Greater Manchester)
 23-Mar-23,Payment for Services,"£1,374.00",Road Safety Analysis Ltd
02-Mar-23,Tyres & Tubes,"£1,372.38",ATS Euromaster Ltd
 23-Mar-23,Vehicle Parts,"£1,372.16",Halliwell Jones Ltd
02-Mar-23,Support Staff-Temporary Staff Wages,"£1,368.29",Reed Specialist Recruitment Ltd
 09-Mar-23,Printing Stationery & Office Exps.,"£1,365.00",Redacted
23-Mar-23,Support Staff-Temporary Staff Wages,"£1,356.32", Reed Specialist Recruitment Ltd 
 09-Mar-23,Training Course Fees,"£1,350.90",College of Policing Limited
23-Mar-23,Services and Legal Expenses,"£1,350.00", Redacted 
 16-Mar-23,Support Staff-Temporary Staff Wages,"£1,341.88",Reed Specialist Recruitment Ltd
 23-Mar-23,H/W Purchases,"£1,340.09",Dell Corporation Ltd
30-Mar-23,H/W Purchases,"£1,340.09", Dell Corporation Ltd 
30-Mar-23,H/W Purchases,"£1,340.09", Dell Corporation Ltd 
16-Mar-23,Electrical Reactive Maintenance,"£1,334.53", BAM FM Ltd 
 16-Mar-23,Training Course Fees,"£1,327.38",Police and Crime Commissioner For Cheshire
23-Mar-23,Miscellaneous Contributions,"£1,326.40", West Yorkshire Combined Authority (WYCA) 
02-Mar-23,Forensic Fees - General,"£1,326.24",Redacted
02-Mar-23,Forensic Fees - General,"£1,326.00",Redacted
30-Mar-23,Tyres & Tubes,"£1,325.84", Michelin Tyre PLC 
 16-Mar-23,H/W Purchases,"£1,314.00",CBC Computer Systems Ltd
02-Mar-23,Operational Equipment,"£1,312.80",Redacted
30-Mar-23,Waste Disposal,"£1,308.41", Shred Station Ltd 
 16-Mar-23,Forensic Fees - General,"£1,303.20",Redacted
 16-Mar-23,Support Staff-Temporary Staff Wages,"£1,300.70",Hays Specialist Recruitment Ltd
30-Mar-23,Support Staff-Temporary Staff Wages,"£1,300.70", Hays Specialist Recruitment Ltd 
 16-Mar-23,Services and Legal Expenses,"£1,300.00",Redacted
29-Mar-23,Direct Transport Costs,"£1,297.61",Allstar
 09-Mar-23,Medical Specialist,"£1,296.00",Gel Ltd t/a Healthwork
02-Mar-23,Tyres & Tubes,"£1,291.20",ATS Euromaster Ltd
 09-Mar-23,Electrical Reactive Maintenance,"£1,288.50",BAM FM Ltd
23-Mar-23,Uniform and Clothing,"£1,283.28", Tailored Image Limited 
30-Mar-23,Forensic Fees - General,"£1,283.00", Redacted 
 16-Mar-23,Mechanical Reactive Maintenance,"£1,279.12",BAM FM Ltd
 09-Mar-23,Mechanical Customer Spend,"£1,276.86",BAM FM Ltd
 09-Mar-23,Training Course Fees,"£1,272.60",Organisation Development Limited
 16-Mar-23,Mechanical Reactive Maintenance,"£1,269.01",BAM FM Ltd
23-Mar-23,Support Staff-Temporary Staff Wages,"£1,267.11", Reed Specialist Recruitment Ltd 
02-Mar-23, Equipment for prisoners ,"£1,260.00",Charles Fellows Supplies Ltd
 16-Mar-23,Technical Equipment,"£1,260.00",Redacted
23-Mar-23,Comp. Consumeables,"£1,260.00", EE Ltd (Airtime) 
23-Mar-23,Vehicle Repairs,"£1,252.14", Rybrook Cars Ltd ( Chester) 
02-Mar-23,Uniform and Clothing,"£1,251.22",Alt Berg Ltd
23-Mar-23,Maintenance of Dogs,"£1,250.40", Von Wolf Sport & Service Dog Equipment Ltd 
 16-Mar-23,Building Reactive Maintenance,"£1,244.15",Graham Asset Management Ltd
 09-Mar-23,Uniform and Clothing,"£1,242.50",Outdoor and Cycle Concepts Ltd t/a Cotswold Outdoor
 16-Mar-23,Forensic Fees - General,"£1,236.00",Redacted
30-Mar-23,Support Staff-Temporary Staff Wages,"£1,235.60", Michael Page International Recruitment Limited 
30-Mar-23,Support Staff-Temporary Staff Wages,"£1,235.60", Michael Page International Recruitment Limited 
 23-Mar-23,Vehicle Crash Repairs,"£1,233.92",Halliwell Jones Ltd
02-Mar-23,Hired Vehicle & Plant,"£1,230.43",Arnold Clark Finance Ltd
02-Mar-23,Hired Vehicle & Plant,"£1,230.43",Arnold Clark Finance Ltd
30-Mar-23,Vehicle Parts,"£1,228.27", eStar Truck and Van Ltd 
 09-Mar-23,Maintenance of Dogs,"£1,226.11",Redacted
 16-Mar-23,Electrical Reactive Maintenance,"£1,222.06",BAM FM Ltd
 09-Mar-23,Hired Vehicle & Plant,"£1,222.03",Arnold Clark Finance Ltd
 16-Mar-23,Hired Vehicle & Plant,"£1,222.03",Arnold Clark Finance Ltd
30-Mar-23,Hired Vehicle & Plant,"£1,222.03", Arnold Clark Finance Ltd 
30-Mar-23,Hired Vehicle & Plant,"£1,222.03", Arnold Clark Finance Ltd 
30-Mar-23,Hired Vehicle & Plant,"£1,222.03", Arnold Clark Finance Ltd 
30-Mar-23,Hired Vehicle & Plant,"£1,222.03", Arnold Clark Finance Ltd 
23-Mar-23,Locksmith Reactive Maintenance,"£1,221.00", J.G. Eckersall 
30-Mar-23,Vehicle Parts,"£1,218.22", Robins & Day Parts North West 
02-Mar-23,Forensic Fees - General,"£1,217.40",Redacted
 09-Mar-23,Electrical Reactive Maintenance,"£1,210.62",BAM FM Ltd
30-Mar-23,Forensic Fees - General,"£1,210.62", Redacted 
30-Mar-23,Electrical Reactive Maintenance,"£1,205.10", BAM FM Ltd 
 09-Mar-23,Training Course Fees,"£1,200.00",Malka Livingstone Domestic Abuse Training & Consultancy
 23-Mar-23,Services and Legal Expenses,"£1,200.00",Redacted
23-Mar-23,Training Course Fees,"£1,200.00", Mayor`s Office for Policing and Crime 
30-Mar-23,Payment for Services,"£1,200.00", Liverpool ONE Management Company 
30-Mar-23,Consultants Fees,"£1,198.20", Redacted 
02-Mar-23,Uniform and Clothing,"£1,196.04",Price Western Leather Co
09-Mar-23,Vehicle Parts,"£1,195.44", Robins & Day Parts North West 
02-Mar-23,Building Reactive Maintenance,"£1,191.29",Graham Asset Management Ltd
 16-Mar-23,Support Staff-Temporary Staff Wages,"£1,184.64",Reed Specialist Recruitment Ltd
23-Mar-23,Support Staff-Temporary Staff Wages,"£1,183.59", Reed Specialist Recruitment Ltd 
 16-Mar-23,Building Reactive Maintenance,"£1,182.60",Graham Asset Management Ltd
 16-Mar-23,Support Staff-Temporary Staff Wages,"£1,181.09",Reed Specialist Recruitment Ltd
02-Mar-23,Comp. Consumeables,"£1,177.18",Warehouse Express Ltd t/a Wex Photographic
 09-Mar-23,Training Course Fees,"£1,170.00",Redacted
30-Mar-23,Catering Service,"£1,167.53", BFS Group Limited t/a Bidvest Foodservice 
02-Mar-23,H/W Purchases,"£1,167.24",Dell Corporation Ltd
02-Mar-23,H/W Purchases,"£1,167.24",Dell Corporation Ltd
 16-Mar-23,H/W Purchases,"£1,167.24",Dell Corporation Ltd
 23-Mar-23,H/W Purchases,"£1,167.24",Dell Corporation Ltd
 23-Mar-23,H/W Purchases,"£1,167.24",Dell Corporation Ltd
 23-Mar-23,H/W Purchases,"£1,167.24",Dell Corporation Ltd
 23-Mar-23,H/W Purchases,"£1,167.24",Dell Corporation Ltd
 23-Mar-23,H/W Purchases,"£1,167.24",Dell Corporation Ltd
23-Mar-23,H/W Purchases,"£1,167.24", Dell Corporation Ltd 
 23-Mar-23,H/W Purchases,"£1,167.24",Dell Corporation Ltd
30-Mar-23,H/W Purchases,"£1,167.24", Dell Corporation Ltd 
 23-Mar-23,H/W Purchases,"£1,166.42",Dell Corporation Ltd
 23-Mar-23,H/W Purchases,"£1,166.42",Dell Corporation Ltd
30-Mar-23,H/W Purchases,"£1,166.42", Dell Corporation Ltd 
 16-Mar-23,Promotional Advertising,"£1,166.40",Newsquest Media Group Limited
 16-Mar-23,Forensic Fees - General,"£1,155.58",Redacted
 16-Mar-23,Building Reactive Maintenance,"£1,153.90",Graham Asset Management Ltd
 16-Mar-23,Training Course Fees,"£1,152.00",Tactical Hazmat Ltd
 23-Mar-23,Training Course Fees,"£1,150.00",GMCA (PCC for Greater Manchester)
30-Mar-23,Services and Legal Expenses,"£1,140.00", Redacted 
 09-Mar-23,Technical Equipment,"£1,139.29",Redacted
02-Mar-23,Stable Requirements,"£1,137.58",Farm & Stable Supplies LLP
 09-Mar-23,Technical Equipment,"£1,136.03",Redacted
02-Mar-23,Vehicle Crash Repairs,"£1,134.00",National Windscreens (J Huggins & Son Ltd)
 16-Mar-23,Ex Gratia Payments,"£1,130.00",Redacted
 16-Mar-23,Electrical Programmed Maintenance,"£1,126.72",J.G. Eckersall
 09-Mar-23,Capital Asset Clearing A/c Intangibles,"£1,125.60",Softcat Plc
30-Mar-23,Uniform and Clothing,"£1,124.64", Brigantes Consulting Ltd 
 09-Mar-23,Vehicle Repairs,"£1,124.21",Swansway Garages Ltd t/a Swansway Chester Peugeot
 09-Mar-23,Electrical Reactive Maintenance,"£1,123.08",BAM FM Ltd
 09-Mar-23,Vehicle Repairs,"£1,118.76",Swansway Garages Ltd t/a Swansway Chester Peugeot
30-Mar-23,Payments to Other Police Authorities,"£1,110.66", GMCA (PCC for Greater Manchester) 
 16-Mar-23,Mechanical Reactive Maintenance,"£1,109.59",BAM FM Ltd
30-Mar-23,Building Reactive Maintenance,"£1,108.33", Graham Asset Management Ltd 
 16-Mar-23,Vehicle Parts,"£1,105.30",Robins & Day Parts North West
 16-Mar-23,Operational Equipment,"£1,104.00",Redacted
02-Mar-23,Forensic Fees - General,"£1,101.01",Redacted
 09-Mar-23,Uniform and Clothing,"£1,098.00",Arco Limited
23-Mar-23,Uniform and Clothing,"£1,098.00", Arco Limited 
30-Mar-23,Vehicle Repairs,"£1,095.83", Swansway Garages Ltd t/a Swansway Chester Peugeot 
30-Mar-23,Consultants Fees,"£1,095.00", Redacted 
02-Mar-23,Tyres & Tubes,"£1,093.19",Michelin Tyre PLC
 16-Mar-23,S/W Licences,"£1,090.80",NLA Media Access Ltd
30-Mar-23,Cleaning and Domestic Supplies,"£1,090.49", Arrow County Supplies 
 09-Mar-23,Furniture Purchases,"£1,090.08",Posturite (UK) Ltd
 09-Mar-23,Support Staff-Temporary Staff Wages,"£1,086.49",Reed Specialist Recruitment Ltd
23-Mar-23,Support Staff-Temporary Staff Wages,"£1,086.49", Reed Specialist Recruitment Ltd 
23-Mar-23,Cleaning and Domestic Supplies,"£1,080.02", Arrow County Supplies 
 16-Mar-23,Hire of Premises,"£1,080.00",Redacted
 23-Mar-23,General Subscriptions,"£1,080.00",Buddi Limited
30-Mar-23,Training Course Fees,"£1,080.00", Force Information Systems Limited 
02-Mar-23,Building Reactive Maintenance,"£1,078.36",Graham Asset Management Ltd
23-Mar-23,Training Course Fees,"£1,076.62", Police and Crime Commissioner For Cheshire 
 23-Mar-23,Firearms,"£1,075.20",Redacted
 09-Mar-23,Mechanical Reactive Maintenance,"£1,074.82",BAM FM Ltd
02-Mar-23,Building Reactive Maintenance,"£1,074.25",Graham Asset Management Ltd
 23-Mar-23,Medical Equipment,"£1,074.00",Redacted
02-Mar-23,Training Course Fees,"£1,070.40",College of Policing Limited
 23-Mar-23,Training Course Fees,"£1,070.40",GMCA (PCC for Greater Manchester)
02-Mar-23,Vehicle Parts,"£1,070.28",Liverpool TPS (108631)
23-Mar-23,Support Staff-Temporary Staff Wages,"£1,067.71", Reed Specialist Recruitment Ltd 
 23-Mar-23,Training Course Fees,"£1,062.20",Police Care UK
 16-Mar-23,Electrical Reactive Maintenance,"£1,059.77",BAM FM Ltd
30-Mar-23,Forensic Fees - General,"£1,056.00", Redacted 
 09-Mar-23,Vehicle Parts,"£1,053.31",Robins & Day Parts North West
 16-Mar-23,Building Reactive Maintenance,"£1,052.30",Graham Asset Management Ltd
 09-Mar-23,Vehicle Parts,"£1,051.27",eStar Truck and Van Ltd
09-Mar-23,Support Staff-Temporary Staff Wages,"£1,049.78", Reed Specialist Recruitment Ltd 
02-Mar-23,Vehicle Repairs,"£1,049.15",Halliwell Jones Ltd
 23-Mar-23,Payment for Services,"£1,034.00",Home Office Shared Service Centre1
 09-Mar-23,Electrical Reactive Maintenance,"£1,029.60",BAM FM Ltd
23-Mar-23,Support Staff-Temporary Staff Wages,"£1,028.93", Reed Specialist Recruitment Ltd 
 09-Mar-23,Support Staff-Temporary Staff Wages,"£1,026.86",Reed Specialist Recruitment Ltd
02-Mar-23, H/W Purchases ,"£1,022.40",Dell Corporation Ltd
 16-Mar-23,H/W Purchases,"£1,022.40",Dell Corporation Ltd
 23-Mar-23,H/W Purchases,"£1,022.40",Dell Corporation Ltd
02-Mar-23,Uniform and Clothing,"£1,021.50", ilasco Ltd (Keela International Ltd) 
30-Mar-23,Garage Equipment,"£1,020.00", Redacted 
30-Mar-23,Services and Legal Expenses,"£1,020.00", Redacted 
 09-Mar-23,Electrical Reactive Maintenance,"£1,019.66",BAM FM Ltd
 09-Mar-23,Electrical Reactive Maintenance,"£1,017.13",BAM FM Ltd
 23-Mar-23,Payment for Services,"£1,014.30",Clearway Environmental Services (UK) Limited
30-Mar-23,Vehicle Repairs,"£1,011.66", Swansway Garages Ltd t/a Swansway Chester Peugeot 
30-Mar-23,Building Customer Spend,"£1,008.46", Redacted 
23-Mar-23,Uniform and Clothing,"£1,005.40", Paramo Ltd 
30-Mar-23,Support Staff-Temporary Staff Wages,"£1,002.10", Reed Specialist Recruitment Ltd 
 09-Mar-23,Services and Legal Expenses,"£1,000.00",Friends of Jeanette McCulloch School of Dance (JMSOD)
15-Mar-23,Services and Legal Expenses,"£1,000.00", Redacted 
 16-Mar-23,Catering Service,£997.75,BFS Group Limited t/a Bidvest Foodservice
 09-Mar-23,Services and Legal Expenses,£995.00,40th St Helens Brownies
 16-Mar-23,Uniform and Clothing,£994.38,Alt Berg Ltd
 09-Mar-23,Support Staff-Temporary Staff Wages,£993.57,Reed Specialist Recruitment Ltd
16-Mar-23,Building Reactive Maintenance,£992.14, Graham Asset Management Ltd 
02-Mar-23,Medical Specialist,£991.80,Redacted
 23-Mar-23,Vehicle Parts,£990.58,Lookers Liverpool
 09-Mar-23,Electrical Reactive Maintenance,£990.00,BAM FM Ltd
09-Mar-23,Electrical Reactive Maintenance,£990.00, BAM FM Ltd 
 16-Mar-23,Mechanical Reactive Maintenance,£987.22,BAM FM Ltd
 09-Mar-23,Support Staff-Temporary Staff Wages,£987.03,Reed Specialist Recruitment Ltd
 16-Mar-23,Support Staff-Temporary Staff Wages,£987.03,Reed Specialist Recruitment Ltd
30-Mar-23,Uniform and Clothing,£982.56, Brigantes Consulting Ltd 
02-Mar-23,Support Staff-Temporary Staff Wages,£982.40, Reed Specialist Recruitment Ltd 
 16-Mar-23,Tyres & Tubes,£980.40,ATS Euromaster Ltd
30-Mar-23,Vehicle Crash Repairs,£976.45, Halliwell Jones Ltd 
23-Mar-23,Locksmith Reactive Maintenance,£975.00, J.G. Eckersall 
30-Mar-23,Vehicle Parts,£974.65, Liverpool TPS (108631) 
02-Mar-23,Furniture Purchases,£973.72,Posturite (UK) Ltd
09-Mar-23,Hired Vehicle & Plant,£971.71, Arnold Clark Finance Ltd 
 23-Mar-23,Vehicle Repairs,£971.09,Halfords Ltd
30-Mar-23,Building Reactive Maintenance,£967.34, Graham Asset Management Ltd 
 23-Mar-23,Catering Service,£965.20,Out To Lunch Liverpool Ltd
 09-Mar-23,Catering Service,£961.07,BFS Group Limited t/a Bidvest Foodservice
 16-Mar-23,Vehicle Repairs,£956.90,Swansway Garages Ltd t/a Swansway Chester Peugeot
30-Mar-23,Building Reactive Maintenance,£955.50, Graham Asset Management Ltd 
02-Mar-23,Support Staff-Temporary Staff Wages,£953.72,Reed Specialist Recruitment Ltd
30-Mar-23,Garage Equipment,£953.40, Redacted 
 16-Mar-23,Ex Gratia Payments,£950.00,Redacted
30-Mar-23,Cleaning and Domestic Supplies,£949.68, Arrow County Supplies 
 09-Mar-23,Mechanical Reactive Maintenance,£948.41,BAM FM Ltd
 09-Mar-23,Technical Equipment,£946.80,Redacted
23-Mar-23,Furniture Purchases,£946.18, Posturite (UK) Ltd 
 09-Mar-23,Electrical Reactive Maintenance,£944.32,BAM FM Ltd
 09-Mar-23,Support Staff-Temporary Staff Wages,£941.92,Reed Specialist Recruitment Ltd
 09-Mar-23,Mechanical Reactive Maintenance,£941.53,BAM FM Ltd
23-Mar-23,Uniform and Clothing,£938.41, Alt Berg Ltd 
 16-Mar-23,Support Staff-Temporary Staff Wages,£936.00,Redacted
 16-Mar-23,Uniform and Clothing,£934.32,Price Western Leather Co
23-Mar-23,Technical Equipment,£931.08, Redacted 
30-Mar-23,Technical Equipment,£928.80, Redacted 
 09-Mar-23,Support Staff-Temporary Staff Wages,£928.04,Reed Specialist Recruitment Ltd
 09-Mar-23,Support Staff-Temporary Staff Wages,£928.04,Reed Specialist Recruitment Ltd
 16-Mar-23,Support Staff-Temporary Staff Wages,£928.04,Reed Specialist Recruitment Ltd
23-Mar-23,Support Staff-Temporary Staff Wages,£928.04, Reed Specialist Recruitment Ltd 
 16-Mar-23,Building Reactive Maintenance,£921.28,Graham Asset Management Ltd
30-Mar-23,Batteries,£918.94, Euro Car Parts Ltd - Liverpool 
30-Mar-23,Vehicle Parts,£917.90, Halliwell Jones Ltd 
02-Mar-23,Building Reactive Maintenance,£916.70, Graham Asset Management Ltd 
02-Mar-23,Support Staff-Temporary Staff Wages,£914.95,Reed Specialist Recruitment Ltd
 16-Mar-23,Catering Service,£914.87,Tiffin Sandwiches Ltd
 09-Mar-23,Electrical Reactive Maintenance,£912.61,BAM FM Ltd
 09-Mar-23,Cleaning and Domestic Supplies,£912.22,Arrow County Supplies
23-Mar-23,Forensic Fees - General,£911.82, Redacted 
02-Mar-23,Rates,£911.00,Liverpool City Council1
 09-Mar-23,Payment for Services,£910.40,PCC For Leicestershire
 16-Mar-23,Building Reactive Maintenance,£910.36,Graham Asset Management Ltd
02-Mar-23,Support Staff-Temporary Staff Wages,£909.85,Reed Specialist Recruitment Ltd
23-Mar-23,Forensic Fees - General,£908.58, Redacted 
02-Mar-23,Cleaning and Domestic Supplies,£906.17,Arrow County Supplies
02-Mar-23,Vehicle Parts,£904.00,Robins & Day Parts North West
02-Mar-23,Support Staff-Temporary Staff Wages,£901.48,Reed Specialist Recruitment Ltd
30-Mar-23,Lubricants,£901.10, Euro Car Parts Ltd - Liverpool 
 16-Mar-23,Visitors Meals/Hospitality,£900.00,Racquet Club (Bispham Green Brewery Ltd)
 23-Mar-23,Medical Specialist,£900.00,UrOnyx Ltd
 23-Mar-23,Medical Specialist,£900.00,UrOnyx Ltd
23-Mar-23,Medical Specialist,£900.00, UrOnyx Ltd 
09-Mar-23, Electrical Reactive Maintenance ,£895.50,BAM FM Ltd
16-Mar-23, Building Reactive Maintenance ,£895.26,Graham Asset Management Ltd
30-Mar-23,Garage Equipment,£888.00, Redacted 
 16-Mar-23,S/W Licences,£887.62,Redacted
 09-Mar-23,Electrical Reactive Maintenance,£884.40,BAM FM Ltd
23-Mar-23,Data Line Rentals,£881.50, Virgin Media Business (80352128) 
02-Mar-23,Building Reactive Maintenance,£877.66,Graham Asset Management Ltd
 09-Mar-23,Cleaning and Domestic Supplies,£876.58,Arrow County Supplies
30-Mar-23,Vehicle Police Equipment,£876.50, Peli Products (UK)Ltd 
23-Mar-23,Support Staff-Temporary Staff Wages,£875.59, Reed Specialist Recruitment Ltd 
09-Mar-23,Electrical Reactive Maintenance,£874.76, BAM FM Ltd 
30-Mar-23,Cleaning and Domestic Supplies,£871.07, Arrow County Supplies 
30-Mar-23,Building Reactive Maintenance,£870.18, Graham Asset Management Ltd 
 09-Mar-23,Electrical Reactive Maintenance,£866.16,BAM FM Ltd
 16-Mar-23,Electrical Reactive Maintenance,£864.96,BAM FM Ltd
02-Mar-23,Consultants Fees,£864.00,Redacted
 09-Mar-23,Support Staff-Temporary Staff Wages,£863.36,Reed Specialist Recruitment Ltd
 16-Mar-23,Support Staff-Temporary Staff Wages,£863.36,Reed Specialist Recruitment Ltd
02-Mar-23,Uniform and Clothing,£861.81,Price Western Leather Co
30-Mar-23,Payment for Services,£861.64, Redacted 
23-Mar-23,Tyres & Tubes,£860.90, Michelin Tyre PLC 
23-Mar-23, Vehicle Repairs ,£858.00,Redacted
02-Mar-23,Support Staff-Temporary Staff Wages,£857.69,Reed Specialist Recruitment Ltd
02-Mar-23,Vehicle Parts,£856.28,Liverpool TPS (108631)
30-Mar-23,Forensic Fees - General,£855.82, Redacted 
 09-Mar-23,Mechanical Reactive Maintenance,£854.57,BAM FM Ltd
30-Mar-23,Forensic Fees - General,£854.04, Redacted 
02-Mar-23,Building Reactive Maintenance,£853.37,Graham Asset Management Ltd
02-Mar-23,Vehicle Crash Repairs,£853.20,Halliwell Jones Ltd
 09-Mar-23,Vehicle Parts,£852.72,Liverpool TPS (108631)
 09-Mar-23,Electrical Customer Spend,£851.56,Redacted
30-Mar-23,Vehicle Repairs,£848.54, A P Fleet Services Ltd 
30-Mar-23,Payment for Services,£848.40, Unipar Services 
 16-Mar-23,Electrical Customer Spend,£848.27,BAM FM Ltd
 16-Mar-23,Vehicle Parts,£847.54,Robins & Day Parts North West
30-Mar-23,Training Course Fees,£846.00, Police & Crime Commissioner for North Wales 
30-Mar-23,Vehicle Parts,£845.88, eStar Truck and Van Ltd 
 09-Mar-23,Mechanical Reactive Maintenance,£845.20,BAM FM Ltd
 16-Mar-23,Building Reactive Maintenance,£843.42,Graham Asset Management Ltd
 16-Mar-23,Vehicle Parts,£843.08,Liverpool TPS (108631)
30-Mar-23,Training Course Fees,£838.80, CJS Event Solutions 
02-Mar-23,Vehicle Crash Repairs,£838.08,Rybrook Cars Ltd ( Volvo )
30-Mar-23,Printing Stationery & Office Exps.,£833.79, Decathlon UK Limited 
02-Mar-23,Support Staff-Temporary Staff Wages,£831.62,Reed Specialist Recruitment Ltd
 16-Mar-23,Support Staff-Temporary Staff Wages,£829.71,Reed Specialist Recruitment Ltd
