Payment Date,Description,Gross Amount,Supplier Name
 26-Jan-23,S/W Licences,"£2,168.16",Redacted
 05-Jan-23,General Subscriptions,"£2,159.00",FRC The Financial Reporting Council
 26-Jan-23,Call Charges,"£2,141.40",Talk Talk Business
 12-Jan-23,Technical Equipment,"£2,134.30",Redacted
 05-Jan-23,Health and Safety Equipment,"£2,115.72",Peli Products (UK)Ltd
 19-Jan-23,Support Staff-Temporary Staff Wages,"£2,088.57",Reed Specialist Recruitment Ltd
 12-Jan-23,Pathologists Fees,"£2,080.23",Redacted
 12-Jan-23,Pathologists Fees,"£2,080.23",Redacted
 26-Jan-23,Data Network,"£2,079.60",Virgin Media Business (80352128)
 12-Jan-23,Training Course Fees,"£2,040.00",Stratac Logical Limited
 26-Jan-23,Electrical Reactive Maintenance,"£2,029.84",BAM FM Ltd
 05-Jan-23,Forensic Fees - General,"£2,028.00",Redacted
 26-Jan-23,Protective Clothing,"£2,002.58",Elis UK
 12-Jan-23,Payment for Services,"£2,000.00",AurTistic
 19-Jan-23, Services and Legal Expenses ,"£2,000.00",Scouts 18th St James
 19-Jan-23, Services and Legal Expenses ,"£2,000.00",Starlites Morris Dancers
 05-Jan-23,Building Programmed Maintenance,"£1,992.00",William Jones & Partners Limited
 26-Jan-23,Mechanical Reactive Maintenance,"£1,984.57",BAM FM Ltd
 19-Jan-23,Miscellaneous Contributions,"£1,965.19",Police and Crime Commissioner For Lancashire
 26-Jan-23,Call Charges,"£1,950.00",BT Global Services Solutions
 19-Jan-23,S/W Licences,"£1,945.06",Boxxe Ltd
03-Jan-23, Services and Legal Expenses ,"£1,922.85",Same Day Payroll Payment
 05-Jan-23,Training Course Fees,"£1,900.00",Liverpool John Moores University
 12-Jan-23,Building Reactive Maintenance,"£1,896.55",Graham Asset Management Ltd
 12-Jan-23,Vets Fees,"£1,890.71",Redacted
 12-Jan-23,Consultants Fees,"£1,890.00",Social & Market Strategic Research Ltd
 26-Jan-23,Capital Asset Clearing A/C Plant & Equipment,"£1,882.80",Redacted
04-Jan-23, Direct Transport Costs ,"£1,882.61",Allstar
 19-Jan-23,Hired Vehicle & Plant,"£1,879.20",Redacted
 26-Jan-23,Rents,"£1,875.00",Archdiocese of Liverpool
 05-Jan-23,Training Course Fees,"£1,869.90",College of Policing Limited
 12-Jan-23, Services and Legal Expenses ,"£1,860.00",Newton Boys and Girls Club
 19-Jan-23,Forensic Fees - General,"£1,856.38",Redacted
 26-Jan-23,Electrical Reactive Maintenance,"£1,854.95",BAM FM Ltd
 26-Jan-23,Uniform and Clothing,"£1,850.00",Redacted
 12-Jan-23,Technical Equipment,"£1,848.28",Redacted
 19-Jan-23,Operational Equipment,"£1,834.56",Redacted
 19-Jan-23,Prisoner Meals,"£1,825.64",BFS Group Limited t/a Bidvest Foodservice
 05-Jan-23,Training Course Fees,"£1,823.90",Redacted
 05-Jan-23,Cleaning and Domestic Supplies,"£1,821.95",Arrow County Supplies
 12-Jan-23,Forensic Fees - General,"£1,812.00",Redacted
 05-Jan-23,Forensic Fees - General,"£1,800.00",Redacted
 05-Jan-23,Support Staff-Temporary Staff Wages,"£1,792.08",Reed Specialist Recruitment Ltd
 12-Jan-23,Support Staff-Temporary Staff Wages,"£1,792.08",Reed Specialist Recruitment Ltd
 12-Jan-23,Event Costs,"£1,788.00",Select Business Gifts
 12-Jan-23,Vehicle Parts,"£1,764.97",Halliwell Jones Ltd
 12-Jan-23,Capital Asset Clearing A/C Plant & Equipment,"£1,759.44",Switchshop Ltd
 12-Jan-23,Promotional Advertising,"£1,758.25",Reach Publishing Services Ltd (Trinity Mirror)
 26-Jan-23,Uniform and Clothing,"£1,757.58",M C Products UK Ltd
 12-Jan-23, Services and Legal Expenses ,"£1,750.00",Redacted
 12-Jan-23,Operational Equipment,"£1,749.60",Redacted
 12-Jan-23,Catering Service,"£1,741.15",BFS Group Limited t/a Bidvest Foodservice
 05-Jan-23,Event Costs,"£1,726.92",Okeeffes Engraving Ltd
 26-Jan-23,Telecommunications,"£1,722.62",Virgin Media Business (80352128)
 19-Jan-23,Forensic Fees - General,"£1,718.20",Redacted
 26-Jan-23,Uniform and Clothing,"£1,708.80",Yaffy Protective Clothing (Part of Mi Hub Ltd)
 12-Jan-23,Forensic Fees - General,"£1,704.76",Redacted
 26-Jan-23,Vehicle Crash Repairs,"£1,703.81",Halliwell Jones Ltd
03-Jan-23, Services and Legal Expenses ,"£1,701.20",Same Day Payroll Payment
 19-Jan-23, Services and Legal Expenses ,"£1,700.00",Redacted
 12-Jan-23,Tyres & Tubes,"£1,693.44",ATS Euromaster Ltd
 19-Jan-23,Forensic Fees - General,"£1,681.74",Redacted
 26-Jan-23,Breathalyzers,"£1,680.00",Redacted
 19-Jan-23,Capital Asset Clearing A/C Plant & Equipment,"£1,670.15",Mayflex UK Ltd
 12-Jan-23,Vehicle Repairs,"£1,649.92",Halliwell Jones Ltd
 26-Jan-23,Temp Staff Overtime,"£1,640.79",Reed Specialist Recruitment Ltd
 05-Jan-23,Support Staff-Temporary Staff Wages,"£1,638.54",Hays Specialist Recruitment Ltd
05-Jan-23,Support Staff-Temporary Staff Wages,"£1,638.54", Hays Specialist Recruitment Ltd 
 05-Jan-23,Forensic Fees - General,"£1,636.02",Redacted
 26-Jan-23,Mechanical Reactive Maintenance,"£1,627.24",BAM FM Ltd
 19-Jan-23,Support Staff-Temporary Staff Wages,"£1,625.88",Hays Specialist Recruitment Ltd
 26-Jan-23,Technical Equipment,"£1,601.52",Redacted
 05-Jan-23,Internet,"£1,598.10",Virgin Media Business (80352128)
 05-Jan-23,Prisoner Meals,"£1,589.58",BFS Group Limited t/a Bidvest Foodservice
 12-Jan-23,Vehicle Parts,"£1,586.95",eStar Truck and Van Ltd
 05-Jan-23,General Subscriptions,"£1,586.00",FRC The Financial Reporting Council
 05-Jan-23,Vehicle Repairs,"£1,584.02",Halliwell Jones Ltd
 12-Jan-23,Technical Equipment,"£1,583.00",Redacted
 19-Jan-23,Support Staff-Temporary Staff Wages,"£1,566.43",Reed Specialist Recruitment Ltd
 05-Jan-23,Breathalyzers,"£1,560.00",Redacted
 12-Jan-23,Capital Asset Clearing A/c Intangibles,"£1,560.00",Bluestar Software Ltd
 12-Jan-23, Services and Legal Expenses ,"£1,560.00",Redacted
 05-Jan-23,Support Staff-Temporary Staff Wages,"£1,553.02",Reed Specialist Recruitment Ltd
 26-Jan-23,Medical Equipment,"£1,549.21",Servicesport (UK) Ltd
 12-Jan-23,Payments to Other Police Authorities,"£1,541.75",Police and Crime Commissioner For Lancashire
 05-Jan-23,Forensic Fees - General,"£1,541.17",Redacted
 26-Jan-23,Electrical Reactive Maintenance,"£1,535.89",BAM FM Ltd
 12-Jan-23,Support Staff-Temporary Staff Wages,"£1,535.47",Reed Specialist Recruitment Ltd
 26-Jan-23,Repairs and Alterations,"£1,533.60",DBS (NW) Limited
 26-Jan-23,Forensic Fees - General,"£1,530.00",Redacted
 19-Jan-23,Vehicle Repairs,"£1,518.64",Peoples Liverpool Limited
 19-Jan-23,Consultants Fees,"£1,512.00",Redacted
 12-Jan-23,Medical Equipment,"£1,500.00",Redacted
 12-Jan-23,Payment for Services,"£1,500.00",Restore Technology Limited T/A Euro Recycling
 19-Jan-23,Payment for Services,"£1,498.50",UKAS
 05-Jan-23,Forensic Fees - General,"£1,490.40",Redacted
 05-Jan-23,Cleaning and Domestic Supplies,"£1,485.52",Arrow County Supplies
 12-Jan-23,Support Staff-Temporary Staff Wages,"£1,474.62",Reed Specialist Recruitment Ltd
 12-Jan-23,Support Staff-Temporary Staff Wages,"£1,471.39",Redacted
 26-Jan-23,Furniture Purchases,"£1,465.62",Posturite (UK) Ltd
 05-Jan-23,Vehicle Repairs,"£1,464.96",Halliwell Jones Ltd
 19-Jan-23,Uniform and Clothing,"£1,459.44",Alt Berg Ltd
 19-Jan-23, Services and Legal Expenses ,"£1,456.04",Redacted
 05-Jan-23,Waste Disposal,"£1,453.56",Shred Station Ltd
 12-Jan-23,Uniform and Clothing,"£1,448.40",Cooneen Defence Limited
 19-Jan-23,Uniform and Clothing,"£1,447.20",Toye Kenning & Spencer
 05-Jan-23,Support Staff-Temporary Staff Wages,"£1,442.52",Reed Specialist Recruitment Ltd
 05-Jan-23,Vehicle Repairs,"£1,440.00",Top Gear Transmissions Liverpool Ltd
 12-Jan-23,Conveyance of Prisoners,"£1,440.00",WA Products (UK) Ltd t/a SceneSafe
 19-Jan-23,Training Course Fees,"£1,440.00",Redacted
 05-Jan-23,Forensic Fees - General,"£1,434.00",Redacted
 12-Jan-23,Uniform and Clothing,"£1,429.89",J & S Accessories Ltd
 05-Jan-23,Support Staff-Temporary Staff Wages,"£1,422.45",Reed Specialist Recruitment Ltd
 05-Jan-23,Support Staff-Temporary Staff Wages,"£1,422.19",Reed Specialist Recruitment Ltd
 05-Jan-23,Rates,"£1,422.00",St Helens MBC
 19-Jan-23,Payment for Services,"£1,404.00",Select Business Gifts
 26-Jan-23,Vehicle Crash Repairs,"£1,401.26",R2U Limited (Accident Repair Centre)
 26-Jan-23,Mobiles-rental,"£1,400.00",Redacted
 26-Jan-23,Mechanical Reactive Maintenance,"£1,388.70",BAM FM Ltd
 26-Jan-23,Waste Disposal,"£1,387.49",Shred Station Ltd
 19-Jan-23,Training Course Fees,"£1,386.00",GMCA (PCC for Greater Manchester)
 26-Jan-23,Mechanical Reactive Maintenance,"£1,382.70",BAM FM Ltd
 19-Jan-23, Services and Legal Expenses ,"£1,380.00",Redacted
 12-Jan-23,Service Charges,"£1,375.00",North Birkenhead Development Trust Ltd
 12-Jan-23,Service Charges,"£1,375.00",North Birkenhead Development Trust Ltd
 12-Jan-23,Technical Equipment,"£1,374.00",Redacted
 12-Jan-23,Uniform and Clothing,"£1,373.40",Cooneen Defence Limited
 26-Jan-23,Mechanical Reactive Maintenance,"£1,370.16",BAM FM Ltd
 12-Jan-23,Miscellaneous Contributions,"£1,365.60",Inprint (Litho) Limited t/a Inprint Group
 12-Jan-23,Catering Service,"£1,361.00",BFS Group Limited t/a Bidvest Foodservice
 05-Jan-23,Vehicle Repairs,"£1,359.31",Swansway Garages Ltd t/a Swansway Chester Peugeot
 19-Jan-23,Vehicle Parts,"£1,358.05",Robins & Day Parts North West
25-Jan-23, Direct Transport Costs ,"£1,357.83",Allstar
 12-Jan-23, Services and Legal Expenses ,"£1,350.00",Redacted
 05-Jan-23,Vehicle Repairs,"£1,336.31",Halliwell Jones Ltd
 05-Jan-23,Uniform and Clothing,"£1,333.44",Price Western Leather Co
 12-Jan-23,Support Staff-Temporary Staff Wages,"£1,331.99",Reed Specialist Recruitment Ltd
 05-Jan-23,Vehicle Repairs,"£1,331.72",Halliwell Jones Ltd
 12-Jan-23,Payment for Services,"£1,329.60",Ministry of Defence
 05-Jan-23,Support Staff-Temporary Staff Wages,"£1,322.94",Reed Specialist Recruitment Ltd
 26-Jan-23,Mechanical Reactive Maintenance,"£1,321.32",BAM FM Ltd
 05-Jan-23,Capital Asset Clearing A/C Plant & Equipment,"£1,319.16",Switchshop Ltd
 26-Jan-23,Medical Equipment,"£1,313.88",Aero Healthcare Limited
 12-Jan-23,Vehicle Repairs,"£1,312.06",Halliwell Jones Ltd
 12-Jan-23,Vehicle Repairs,"£1,310.41",Swansway Garages Ltd t/a Swansway Chester Peugeot
 12-Jan-23,Building Reactive Maintenance,"£1,308.18",Graham Asset Management Ltd
 12-Jan-23,Support Staff-Temporary Staff Wages,"£1,304.39",Reed Specialist Recruitment Ltd
 05-Jan-23,Support Staff-Temporary Staff Wages,"£1,300.70",Hays Specialist Recruitment Ltd
 05-Jan-23,Support Staff-Temporary Staff Wages,"£1,300.70",Hays Specialist Recruitment Ltd
 12-Jan-23,Support Staff-Temporary Staff Wages,"£1,300.70",Hays Specialist Recruitment Ltd
 26-Jan-23,Vehicle Repairs,"£1,299.04",eStar Truck and Van Ltd
 26-Jan-23,Electrical Reactive Maintenance,"£1,298.54",BAM FM Ltd
 12-Jan-23,Catering Service,"£1,296.65",BFS Group Limited t/a Bidvest Foodservice
 05-Jan-23,Support Staff-Temporary Staff Wages,"£1,295.59",Reed Specialist Recruitment Ltd
 05-Jan-23,Cleaning and Domestic Supplies,"£1,295.15",Arrow County Supplies
 26-Jan-23,Support Staff-Temporary Staff Wages,"£1,287.18",Reed Specialist Recruitment Ltd
 19-Jan-23,Employers Liability & TP,"£1,281.25",CPOSA
 26-Jan-23,Vehicle Police Equipment,"£1,280.00",Alpha Fire Training Services
 19-Jan-23,Building Reactive Maintenance,"£1,267.05",Portakabin Limited
 05-Jan-23,Vehicle Repairs,"£1,254.32",Swansway Garages Ltd t/a Swansway Chester Peugeot
 05-Jan-23,Uniform and Clothing,"£1,253.64",Endura Ltd
 05-Jan-23,Rents,"£1,250.00",Target Footballl CIC
 05-Jan-23,Support Staff-Temporary Staff Wages,"£1,240.02",Reed Specialist Recruitment Ltd
 12-Jan-23,Support Staff-Temporary Staff Wages,"£1,240.02",Reed Specialist Recruitment Ltd
 12-Jan-23,Vehicle Repairs,"£1,234.13",BMC Mechanical LTD
 05-Jan-23,Hired Vehicle & Plant,"£1,222.03",Arnold Clark Finance Ltd
 19-Jan-23,Hired Vehicle & Plant,"£1,222.03",Arnold Clark Finance Ltd
 12-Jan-23,Forensic Fees - General,"£1,217.05",Redacted
 12-Jan-23,Forensic Fees - General,"£1,207.51",Redacted
 19-Jan-23,Vehicle Parts,"£1,207.27",Euro Car Parts Ltd - Liverpool
 17-Jan-23,Consultants Fees,"£1,206.72",Redacted
05-Jan-23,Purchase of Police Dogs,"£1,200.00", Redacted 
 05-Jan-23,Vehicle Parts,"£1,196.99",Liverpool TPS (108631)
 05-Jan-23,Support Staff-Temporary Staff Wages,"£1,195.94",Reed Specialist Recruitment Ltd
 05-Jan-23,Training Course Fees,"£1,194.00",The Knowledge Academy
 12-Jan-23,Support Staff-Temporary Staff Wages,"£1,184.93",Reed Specialist Recruitment Ltd
 05-Jan-23,Horticultural Maintenance,"£1,178.40",Countrywide Grounds Maintenance Ltd
 19-Jan-23,Support Staff-Temporary Staff Wages,"£1,168.56",Reed Specialist Recruitment Ltd
 26-Jan-23,Vehicle Parts,"£1,168.24",Robins & Day Parts North West
 12-Jan-23,H/W Purchases,"£1,167.24",Dell Corporation Ltd
 12-Jan-23,H/W Purchases,"£1,167.24",Dell Corporation Ltd
 19-Jan-23,H/W Purchases,"£1,167.24",Dell Corporation Ltd
 26-Jan-23,H/W Purchases,"£1,167.24",Dell Corporation Ltd
 05-Jan-23,Temp Staff Overtime,"£1,164.20",Reed Specialist Recruitment Ltd
 12-Jan-23,H/W Purchases,"£1,164.19",Dell Corporation Ltd
 26-Jan-23,Payment for Services,"£1,156.50",BFS Group Limited t/a Bidvest Foodservice
 12-Jan-23,Support Staff-Temporary Staff Wages,"£1,152.84",Reed Specialist Recruitment Ltd
05-Jan-23,Support Staff-Temporary Staff Wages,"£1,150.42", Reed Specialist Recruitment Ltd 
 26-Jan-23,H/W Purchases,"£1,149.92",Softcat Ltd
 19-Jan-23,Forensic Fees - General,"£1,146.29",Redacted
 26-Jan-23,Vehicle Repairs,"£1,141.07",Swansway Garages Ltd t/a Swansway Chester Peugeot
 26-Jan-23,Uniform and Clothing,"£1,140.95",Wm Sugden & Sons Ltd
 12-Jan-23,Cleaning and Domestic Supplies,"£1,137.79",Arrow County Supplies
 05-Jan-23,Waste Disposal,"£1,137.36",Shred Station Ltd
 12-Jan-23,Support Staff-Temporary Staff Wages,"£1,130.10",Reed Specialist Recruitment Ltd
 05-Jan-23,Payment for Services,"£1,122.00",Wirral MBC
 12-Jan-23,Support Staff-Temporary Staff Wages,"£1,118.05",Reed Specialist Recruitment Ltd
 12-Jan-23,Training Course Fees,"£1,116.00",Cambridge Centre for Evidence-Based Policing Ltd
 26-Jan-23,Uniform and Clothing,"£1,114.00",Derby Unitex Limited
 12-Jan-23,Support Staff-Temporary Staff Wages,"£1,113.73",Reed Specialist Recruitment Ltd
 05-Jan-23,Tyres & Tubes,"£1,111.20",ATS Euromaster Ltd
 26-Jan-23,Electrical Reactive Maintenance,"£1,107.53",BAM FM Ltd
 05-Jan-23,Forensic Fees - General,"£1,104.98",Redacted
 26-Jan-23,H/W Purchases,"£1,100.51",Dell Corporation Ltd
 05-Jan-23,S/W Licences,"£1,093.49",Softcat Ltd
 05-Jan-23,S/W Licences,"£1,093.49",Softcat Ltd
 19-Jan-23,Support Staff-Temporary Staff Wages,"£1,086.49",Reed Specialist Recruitment Ltd
 05-Jan-23,Temp Staff Overtime,"£1,083.53",Reed Specialist Recruitment Ltd
 05-Jan-23,Vehicle Repairs,"£1,080.00",Top Gear Transmissions Liverpool Ltd
 26-Jan-23,Forensic Fees - General,"£1,080.00",Redacted
 26-Jan-23,Payment for Services,"£1,079.40",BFS Group Limited t/a Bidvest Foodservice
 26-Jan-23,Electrical Reactive Maintenance,"£1,076.36",BAM FM Ltd
 26-Jan-23,Electrical Reactive Maintenance,"£1,075.40",BAM FM Ltd
 05-Jan-23,Support Staff-Temporary Staff Wages,"£1,069.73",Reed Specialist Recruitment Ltd
 19-Jan-23,Support Staff-Temporary Staff Wages,"£1,067.71",Reed Specialist Recruitment Ltd
 12-Jan-23,Catering Service,"£1,063.90",Nisbets
 05-Jan-23,Support Staff-Temporary Staff Wages,"£1,061.48",Reed Specialist Recruitment Ltd
 05-Jan-23,Support Staff-Temporary Staff Wages,"£1,054.25",Reed Specialist Recruitment Ltd
 05-Jan-23,Support Staff-Temporary Staff Wages,"£1,049.59",Reed Specialist Recruitment Ltd
 26-Jan-23,Mechanical Reactive Maintenance,"£1,049.40",BAM FM Ltd
 19-Jan-23,Vehicle Repairs,"£1,049.14",Johnsons Toyota Liverpool
 05-Jan-23,S/W Licences,"£1,044.62",Insight Direct (UK) Ltd
 26-Jan-23,Training Course Fees,"£1,044.00",Redacted
 12-Jan-23,Vehicle Repairs,"£1,041.60",A P Fleet Services Ltd
 19-Jan-23,Vehicle Repairs,"£1,041.60",A P Fleet Services Ltd
 05-Jan-23,Cleaning and Domestic Supplies,"£1,035.62",Arrow County Supplies
 05-Jan-23,Forensic Fees - General,"£1,032.00",Redacted
 05-Jan-23,Locksmith Reactive Maintenance,"£1,028.56",J.G. Eckersall
 19-Jan-23,Tyres & Tubes,"£1,027.22",Michelin Tyre PLC
26-Jan-23,Comp. Consumeables,"£1,026.85", Redacted 
11-Jan-23, Direct Transport Costs ,"£1,020.63",Allstar
 12-Jan-23,Support Staff-Temporary Staff Wages,"£1,016.21",Reed Specialist Recruitment Ltd
 05-Jan-23,Support Staff-Temporary Staff Wages,"£1,014.16",Reed Specialist Recruitment Ltd
 12-Jan-23,Support Staff-Temporary Staff Wages,"£1,011.45",Reed Specialist Recruitment Ltd
 26-Jan-23,Mechanical Reactive Maintenance,"£1,004.70",BAM FM Ltd
 19-Jan-23, Services and Legal Expenses ,"£1,003.40",Redacted
18-Jan-23, Direct Transport Costs ,"£1,001.74",Allstar
 05-Jan-23,Cleaning and Domestic Supplies,"£1,001.51",Arrow County Supplies
 05-Jan-23, Services and Legal Expenses ,"£1,000.00",Redacted
 12-Jan-23,Support Staff-Temporary Staff Wages,£996.79,Reed Specialist Recruitment Ltd
 05-Jan-23,Forensic Fees - General,£996.47,Redacted
 05-Jan-23,Support Staff-Temporary Staff Wages,£978.04,Reed Specialist Recruitment Ltd
 26-Jan-23,Payment for Services,£975.00,Chorus Intelligence Limited
 05-Jan-23,Locksmith Customer Spend,£973.67,Redacted
 12-Jan-23,Hired Vehicle & Plant,£971.71,Arnold Clark Finance Ltd
 05-Jan-23,Temp Staff Overtime,£971.58,Reed Specialist Recruitment Ltd
 26-Jan-23,Payment for Services,£967.20,Redacted
 05-Jan-23,Forensic Fees - General,£964.80,Redacted
 19-Jan-23,Support Staff-Temporary Staff Wages,£963.92,Reed Specialist Recruitment Ltd
 12-Jan-23,Building Reactive Maintenance,£959.95,Brady Corp Ltd (Seton)
 05-Jan-23,Support Staff-Temporary Staff Wages,£959.12,Reed Specialist Recruitment Ltd
 05-Jan-23,Support Staff-Temporary Staff Wages,£959.12,Reed Specialist Recruitment Ltd
 26-Jan-23,Vehicle Parts,£958.92,Premier Automotive Ltd (Kia)
 12-Jan-23,Vehicle Repairs,£954.97,Halliwell Jones Ltd
 05-Jan-23,Vehicle Repairs,£948.00,Top Gear Transmissions Liverpool Ltd
 19-Jan-23,Support Staff-Temporary Staff Wages,£947.70,Reed Specialist Recruitment Ltd
 12-Jan-23, Services and Legal Expenses ,£944.00,Redacted
 05-Jan-23,Temp Staff Overtime,£941.41,Reed Specialist Recruitment Ltd
 05-Jan-23,Support Staff-Temporary Staff Wages,£939.21,Reed Specialist Recruitment Ltd
 05-Jan-23,Support Staff-Temporary Staff Wages,£938.19,Reed Specialist Recruitment Ltd
 05-Jan-23,Medical Counselling,£936.00,Redacted
 19-Jan-23,Support Staff-Temporary Staff Wages,£935.83,Reed Specialist Recruitment Ltd
 26-Jan-23,Payment for Services,£929.97,BFS Group Limited t/a Bidvest Foodservice
 19-Jan-23,Support Staff-Temporary Staff Wages,£928.04,Reed Specialist Recruitment Ltd
 05-Jan-23,Support Staff-Temporary Staff Wages,£926.48,Reed Specialist Recruitment Ltd
 19-Jan-23,Prisoner Meals,£925.20,BFS Group Limited t/a Bidvest Foodservice
 26-Jan-23,Vehicle Repairs,£923.19,Halfords Ltd
 26-Jan-23,Vehicle Crash Repairs,£916.79,National Windscreens (J Huggins & Son Ltd)
 05-Jan-23,Support Staff-Temporary Staff Wages,£915.29,Reed Specialist Recruitment Ltd
 12-Jan-23,Support Staff-Temporary Staff Wages,£909.85,Reed Specialist Recruitment Ltd
 19-Jan-23,Forensic Fees - General,£906.00,Redacted
 05-Jan-23,Support Staff-Temporary Staff Wages,£902.69,Reed Specialist Recruitment Ltd
 12-Jan-23,Support Staff-Temporary Staff Wages,£901.15,Reed Specialist Recruitment Ltd
 12-Jan-23,Forensic Fees - General,£900.60,Redacted
 19-Jan-23,Uniform and Clothing,£900.00,ilasco Ltd (Keela International Ltd)
 26-Jan-23,Training Course Fees,£900.00,PFOA Training Limited
 17-Jan-23,Consultants Fees,£898.20,Redacted
 05-Jan-23,Support Staff-Temporary Staff Wages,£898.13,Reed Specialist Recruitment Ltd
 19-Jan-23,Vehicle Parts,£897.89,Hyundai Motor UK Ltd
 12-Jan-23,Support Staff-Temporary Staff Wages,£896.57,Reed Specialist Recruitment Ltd
 19-Jan-23,Diesel,£894.92,Standard Fuel Oils Limited
 26-Jan-23,Mechanical Reactive Maintenance,£893.64,BAM FM Ltd
 12-Jan-23,Kennelling External Dogs,£893.40,Redacted
 05-Jan-23,Temp Staff Overtime,£889.01,Reed Specialist Recruitment Ltd
 05-Jan-23,Support Staff-Temporary Staff Wages,£888.25,Reed Specialist Recruitment Ltd
 05-Jan-23,Training Course Fees,£887.40,College of Policing Limited
 05-Jan-23,Support Staff-Temporary Staff Wages,£885.94,Reed Specialist Recruitment Ltd
 05-Jan-23,Temp Staff Overtime,£885.94,Reed Specialist Recruitment Ltd
 05-Jan-23,Support Staff-Temporary Staff Wages,£885.94,Reed Specialist Recruitment Ltd
 12-Jan-23,Support Staff-Temporary Staff Wages,£885.94,Reed Specialist Recruitment Ltd
 26-Jan-23,Data Network,£881.95,Virgin Media Business (80352128)
 12-Jan-23,Refreshments,£876.00,St Helens MBC
 05-Jan-23,Forensic Fees - General,£869.62,Redacted
 05-Jan-23,Support Staff-Temporary Staff Wages,£865.92,Reed Specialist Recruitment Ltd
 12-Jan-23,Support Staff-Temporary Staff Wages,£865.92,Reed Specialist Recruitment Ltd
 12-Jan-23,Forensic Fees - General,£864.00,Redacted
 19-Jan-23, Services and Legal Expenses ,£858.00,Redacted
 05-Jan-23,Training Course Fees,£856.11,Police and Crime Commissioner For Cheshire
 05-Jan-23, Services and Legal Expenses ,£854.38,Bruntwood Estates Limited
 26-Jan-23,Support Staff-Temporary Staff Wages,£851.78,Reed Specialist Recruitment Ltd
 19-Jan-23,Training Course Fees,£840.00,Merseyside Fire & Civil Defence Auth.
 05-Jan-23,Support Staff-Temporary Staff Wages,£837.96,Reed Specialist Recruitment Ltd
 12-Jan-23,Vehicle Repairs,£835.12,Halliwell Jones Ltd
 12-Jan-23,Support Staff-Temporary Staff Wages,£830.47,Reed Specialist Recruitment Ltd
 26-Jan-23,Mechanical Reactive Maintenance,£829.28,BAM FM Ltd
 12-Jan-23,Building Reactive Maintenance,£827.99,Graham Asset Management Ltd
 19-Jan-23,Uniform and Clothing,£827.15,Alt Berg Ltd
 19-Jan-23,H/W Purchases,£825.87,Motorola Ltd
 05-Jan-23,Vehicle Repairs,£822.00,Top Gear Transmissions Liverpool Ltd
 26-Jan-23,Payment for Services,£821.83,Redacted
 26-Jan-23,Vehicle Parts,£820.45,Rybrook Cars Ltd ( Volvo )
 26-Jan-23,Training Course Fees,£820.00,University of Cumbria
26-Jan-23,Training Course Fees,£820.00, University of Cumbria 
 19-Jan-23,Forensic Fees - General,£816.00,Redacted
 26-Jan-23,Vehicle Modifications,£816.00,PVL UK Limited
 12-Jan-23,Technical Equipment,£813.60,Redacted
 19-Jan-23,General Subscriptions,£810.00,Buddi Limited
 12-Jan-23,Building Reactive Maintenance,£806.17,Graham Asset Management Ltd
 05-Jan-23,Support Staff-Temporary Staff Wages,£803.36,Reed Specialist Recruitment Ltd
 19-Jan-23,Vehicle Parts,£802.92,Hyundai Motor UK Ltd
 05-Jan-23,Vehicle Police Equipment,£802.80,Unipar Services
 19-Jan-23,Vehicle Parts,£798.83,Lookers Liverpool
 26-Jan-23,Cleaning Equipment,£795.84,Arrow County Supplies
 19-Jan-23,Forensic Fees - General,£795.12,Redacted
 05-Jan-23,Payment for Services,£791.35,APS Group
 05-Jan-23,Vehicle Parts,£790.25,Euro Car Parts Ltd - Liverpool
 19-Jan-23,Capital Asset Clearing A/C Plant & Equipment,£790.12,Motorola Ltd
 19-Jan-23,Vehicle Parts,£787.92,Liverpool TPS (108631)
 05-Jan-23,Cleaning and Domestic Supplies,£783.72,Arrow County Supplies
 12-Jan-23,Forensic Fees - General,£780.00,Redacted
 26-Jan-23,Forensic Fees - General,£780.00,Redacted
 05-Jan-23,Support Staff-Temporary Staff Wages,£779.04,Reed Specialist Recruitment Ltd
 05-Jan-23,Support Staff-Temporary Staff Wages,£775.22,Hays Specialist Recruitment Ltd
 19-Jan-23,Support Staff-Temporary Staff Wages,£773.96,Reed Specialist Recruitment Ltd
 12-Jan-23,Temp Staff Overtime,£773.94,Reed Specialist Recruitment Ltd
 12-Jan-23,Uniform and Clothing,£770.80,Endura Ltd
 12-Jan-23,Catering Service,£769.99,BFS Group Limited t/a Bidvest Foodservice
 12-Jan-23,Building Customer Spend,£769.78,Redacted
 12-Jan-23,Vehicle Parts,£765.66,Ford Motor Company T/A Ford Parts Plus
 05-Jan-23,Support Staff-Temporary Staff Wages,£760.14,Reed Specialist Recruitment Ltd
 19-Jan-23,Support Staff-Temporary Staff Wages,£757.61,Reed Specialist Recruitment Ltd
 19-Jan-23,Building Reactive Maintenance,£753.56,Graham Asset Management Ltd
 19-Jan-23,Forensic Fees - General,£751.68,Redacted
 19-Jan-23, Services and Legal Expenses ,£750.00,Redacted
 26-Jan-23,Vehicle Modifications,£747.80,John Bownes Limited
 19-Jan-23,Rents,£747.50,Wirral MBC
 12-Jan-23,Support Staff-Temporary Staff Wages,£745.27,Reed Specialist Recruitment Ltd
12-Jan-23,Payment for Services,£745.20, John Sandford Medical Ltd 
 19-Jan-23,Vehicle Parts,£744.48,eStar Truck and Van Ltd
26-Jan-23,Vehicle Parts,£744.00, Selectamark Security Systems 
