Body Name,Body,Service Area Categorisation,Service Division Categorisation,Responsible Unit,Expenses Type,Detailed Expenses Type,Payment Date,Transaction Number,Payment Amount,Supplier Type,Supplier Name,Supplier Id
Portsmouth City Council,PCC,Housing Revenue Account,Special Services,Housing Neighbourhood and Building Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,408.48,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Housing Revenue Account,Special Services,Housing Neighbourhood and Building Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,40.62,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Housing Revenue Account,Special Services,Housing Neighbourhood and Building Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,"1,633.86",LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Housing Revenue Account,Special Services,Housing Neighbourhood and Building Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,539.16,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Housing Revenue Account,Special Services,Housing Neighbourhood and Building Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,31.28,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Housing Revenue Account,Special Services,Housing Neighbourhood and Building Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,36.34,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Housing Revenue Account,Special Services,Housing Neighbourhood and Building Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,65.11,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Housing Revenue Account,Special Services,Housing Neighbourhood and Building Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,"1,114.22",LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Secondary Schools,Children's Services and Education,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,320.5,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Environmental and Regulatory Services,Regulatory Services,Culture Leisure & Regulatory Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,328.3,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Housing Revenue Account,Special Services,Housing Neighbourhood and Building Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,147.94,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Housing Revenue Account,Special Services,Housing Neighbourhood and Building Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,79.1,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Housing Revenue Account,Special Services,Housing Neighbourhood and Building Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,37.5,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Housing Revenue Account,Special Services,Housing Neighbourhood and Building Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,44.01,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Housing Revenue Account,Special Services,Housing Neighbourhood and Building Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,44.69,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Housing Revenue Account,Special Services,Housing Neighbourhood and Building Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,24.2,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Cultural and Related Services,Culture and Heritage,Culture Leisure & Regulatory Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,-464.59,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Other,Suspense and Capital Schemes,Housing Neighbourhood and Building Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,-529.84,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Cultural and Related Services,Culture and Heritage,Culture Leisure & Regulatory Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,-583,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Highways and Transport Services,Environment Safety and Routine Maintenance,Economy Planning and Transport,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,-472.17,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Housing Revenue Account,Special Services,Housing Neighbourhood and Building Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,45.66,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Housing Revenue Account,Special Services,Housing Neighbourhood and Building Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,90.43,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Housing Revenue Account,Special Services,Housing Neighbourhood and Building Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,69.01,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Housing Revenue Account,Special Services,Housing Neighbourhood and Building Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,574.66,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Housing Revenue Account,Special Services,Housing Neighbourhood and Building Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,255.36,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Housing Revenue Account,Special Services,Housing Neighbourhood and Building Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,124.35,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Housing Revenue Account,Special Services,Housing Neighbourhood and Building Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,43.34,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Housing Revenue Account,Special Services,Housing Neighbourhood and Building Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,272.67,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Housing Revenue Account,Special Services,Housing Neighbourhood and Building Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,35.7,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Housing Revenue Account,Special Services,Housing Neighbourhood and Building Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,51.28,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Housing Revenue Account,Special Services,Housing Neighbourhood and Building Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,41.92,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Housing Revenue Account,Special Services,Housing Neighbourhood and Building Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,69.88,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Housing Revenue Account,Special Services,Housing Neighbourhood and Building Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,32.03,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Housing Revenue Account,Special Services,Housing Neighbourhood and Building Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,37.75,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Housing Revenue Account,Special Services,Housing Neighbourhood and Building Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,47.55,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Housing Revenue Account,Special Services,Housing Neighbourhood and Building Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,483.36,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Highways and Transport Services,Environment Safety and Routine Maintenance,Economy Planning and Transport,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,-419.17,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Highways and Transport Services,Environment Safety and Routine Maintenance,Economy Planning and Transport,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,-369.77,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Highways and Transport Services,Environment Safety and Routine Maintenance,Economy Planning and Transport,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,-461.37,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Highways and Transport Services,Environment Safety and Routine Maintenance,Economy Planning and Transport,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,-473.07,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Highways and Transport Services,Environment Safety and Routine Maintenance,Economy Planning and Transport,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,-394.72,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Cultural and Related Services,Culture and Heritage,Culture Leisure & Regulatory Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,-663.58,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Highways and Transport Services,Environment Safety and Routine Maintenance,Economy Planning and Transport,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,-453.51,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Cultural and Related Services,Culture and Heritage,Culture Leisure & Regulatory Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,-573.88,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Highways and Transport Services,Structural Maintenance,Economy Planning and Transport,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,18.45,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Housing Revenue Account,Special Services,Housing Neighbourhood and Building Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,38.43,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Highways and Transport Services,Structural Maintenance,Economy Planning and Transport,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,171.68,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Cultural and Related Services,Culture and Heritage,Culture Leisure & Regulatory Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,275.61,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Cultural and Related Services,Recreation and Sport,Culture Leisure & Regulatory Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,119.04,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Costs below Net Cost of Services,Trading,Economy Planning and Transport,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,510.61,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Housing Revenue Account,Special Services,Housing Neighbourhood and Building Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,30.01,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Housing Revenue Account,Special Services,Housing Neighbourhood and Building Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,122.16,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Housing Revenue Account,Special Services,Housing Neighbourhood and Building Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,43.96,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Housing Revenue Account,Special Services,Housing Neighbourhood and Building Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,946.59,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Cultural and Related Services,Open Spaces,Culture Leisure & Regulatory Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,58.09,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Environmental and Regulatory Services,Regulatory Services,Housing Neighbourhood and Building Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,256.91,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Cultural and Related Services,Open Spaces,Culture Leisure & Regulatory Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,107.91,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Housing Services,Homelessness,Housing Neighbourhood and Building Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,483.36,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Highways and Transport Services,Environment Safety and Routine Maintenance,Economy Planning and Transport,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,497.78,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Highways and Transport Services,Environment Safety and Routine Maintenance,Economy Planning and Transport,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,101.52,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Housing Revenue Account,Special Services,Housing Neighbourhood and Building Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,180.83,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Housing Revenue Account,Special Services,Housing Neighbourhood and Building Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,278.42,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Housing Revenue Account,Special Services,Housing Neighbourhood and Building Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,"1,373.09",LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Other,Suspense and Capital Schemes,Portsmouth International Port,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,211.02,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Housing Services,Homelessness,Housing Neighbourhood and Building Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,81.65,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Highways and Transport Services,Environment Safety and Routine Maintenance,Economy Planning and Transport,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,209.36,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Housing Revenue Account,Special Services,Housing Neighbourhood and Building Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,249.92,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Highways and Transport Services,Environment Safety and Routine Maintenance,Economy Planning and Transport,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,37.97,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Highways and Transport Services,Environment Safety and Routine Maintenance,Economy Planning and Transport,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,209.36,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Housing Revenue Account,Special Services,Housing Neighbourhood and Building Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,491.48,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Environmental and Regulatory Services,Regulatory Services,Culture Leisure & Regulatory Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,62.69,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Housing Revenue Account,Special Services,Housing Neighbourhood and Building Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,37.9,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Housing Revenue Account,Supervision and Management,Housing Neighbourhood and Building Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,372.72,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Housing Revenue Account,Special Services,Housing Neighbourhood and Building Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,126.67,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Housing Revenue Account,Special Services,Housing Neighbourhood and Building Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,114.92,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Planning Services,Economic Development,Economy Planning and Transport,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,17.35,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Housing Revenue Account,Special Services,Housing Neighbourhood and Building Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,38.63,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Highways and Transport Services,Environment Safety and Routine Maintenance,Economy Planning and Transport,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,7.75,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Housing Revenue Account,Special Services,Housing Neighbourhood and Building Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,451.07,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Housing Revenue Account,Supervision and Management,Housing Neighbourhood and Building Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,8.17,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Cultural and Related Services,Open Spaces,Culture Leisure & Regulatory Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,209.36,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Housing Revenue Account,Special Services,Housing Neighbourhood and Building Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,24.3,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Cultural and Related Services,Recreation and Sport,Culture Leisure & Regulatory Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,169.48,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Housing Revenue Account,Special Services,Housing Neighbourhood and Building Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,72.52,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Housing Revenue Account,Special Services,Housing Neighbourhood and Building Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,357.17,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Housing Revenue Account,Special Services,Housing Neighbourhood and Building Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,83.37,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Housing Revenue Account,Special Services,Housing Neighbourhood and Building Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,209.42,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Housing Revenue Account,Special Services,Housing Neighbourhood and Building Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,298.51,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Environmental and Regulatory Services,Regulatory Services,Housing Neighbourhood and Building Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,123.67,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Housing Revenue Account,Supervision and Management,Housing Neighbourhood and Building Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,53.48,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Housing Revenue Account,Special Services,Housing Neighbourhood and Building Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,25.94,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Housing Revenue Account,Special Services,Housing Neighbourhood and Building Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,47.36,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Housing Revenue Account,Special Services,Housing Neighbourhood and Building Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,77,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Housing Revenue Account,Special Services,Housing Neighbourhood and Building Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,26.05,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Costs below Net Cost of Services,Trading,Economy Planning and Transport,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,151.39,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Cultural and Related Services,Open Spaces,Culture Leisure & Regulatory Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,80.48,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Housing Revenue Account,Special Services,Housing Neighbourhood and Building Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,49.4,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Housing Revenue Account,Special Services,Housing Neighbourhood and Building Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,79.83,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Cultural and Related Services,Culture and Heritage,Culture Leisure & Regulatory Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,295.61,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Cultural and Related Services,Open Spaces,Culture Leisure & Regulatory Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,42.99,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Housing Revenue Account,Special Services,Housing Neighbourhood and Building Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,68.53,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Housing Revenue Account,Special Services,Housing Neighbourhood and Building Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,133.56,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Housing Revenue Account,Special Services,Housing Neighbourhood and Building Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,41.69,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Highways and Transport Services,Environment Safety and Routine Maintenance,Economy Planning and Transport,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,291.95,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Cultural and Related Services,Open Spaces,Culture Leisure & Regulatory Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,78.58,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Highways and Transport Services,Environment Safety and Routine Maintenance,Economy Planning and Transport,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,222.19,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Highways and Transport Services,Environment Safety and Routine Maintenance,Economy Planning and Transport,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,209.36,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Secondary Schools,Children's Services and Education,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,28.66,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Housing Revenue Account,Special Services,Housing Neighbourhood and Building Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,59.12,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Cultural and Related Services,Open Spaces,Culture Leisure & Regulatory Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,58.99,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Housing Revenue Account,Special Services,Housing Neighbourhood and Building Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,156.85,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Housing Revenue Account,Special Services,Housing Neighbourhood and Building Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,67.16,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Housing Revenue Account,Special Services,Housing Neighbourhood and Building Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,38.55,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Housing Revenue Account,Special Services,Housing Neighbourhood and Building Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,66.88,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Housing Revenue Account,Special Services,Housing Neighbourhood and Building Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,49.55,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Housing Revenue Account,Special Services,Housing Neighbourhood and Building Services,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,43.01,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Primary Schools,Children's Services and Education,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,435.38,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Highways and Transport Services,Environment Safety and Routine Maintenance,Economy Planning and Transport,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,27.27,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Highways and Transport Services,Environment Safety and Routine Maintenance,Economy Planning and Transport,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,124.34,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Highways and Transport Services,Environment Safety and Routine Maintenance,Economy Planning and Transport,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,222.19,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Highways and Transport Services,Environment Safety and Routine Maintenance,Economy Planning and Transport,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,50.2,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
Portsmouth City Council,PCC,Highways and Transport Services,Environment Safety and Routine Maintenance,Economy Planning and Transport,Premises-Related Expenditure,Energy costs,30-Aug-24,6802538,209.36,LIMITED COMPANY,ECOTRICITY GROUP LTD,300000000000000
