Body Name,Date Paid,Transaction Number,Amount,Invoice Date,Supplier Name,Supplier Type,Invoice Number,Account,Transaction Type,Transaction Type Description,Supplier Reporting,Expense Area,Cost Centre Description ,Service Area Categorisation,Service Division Categorisation,Expense Type
West Northamptonshire Council,16-Jun-23,51400311138,"£1,343.16",14-Jun-23,K C CARERS LTD,CARE ESTABLISHMENT,N1810719 P135123-00015,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,16-Jun-23,51400311094,"£1,343.16",14-Jun-23,DUNSMORE CARE SOLUTIONS LTD T/A FLEXICARE HOME SERVICES,CARE ESTABLISHMENT,N2025971 P135121-00007,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,16-Jun-23,51400311117,"£1,343.16",14-Jun-23,SOUTH NORTHANTS HOME CARE LTD,CARE ESTABLISHMENT,N2110393 P135125-00011,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,16-Jun-23,51400311111,"£1,343.16",14-Jun-23,SOUTH NORTHANTS HOME CARE LTD,CARE ESTABLISHMENT,N1533207 P135125-00005,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,16-Jun-23,51400311118,"£1,343.16",14-Jun-23,SOUTH NORTHANTS HOME CARE LTD,CARE ESTABLISHMENT,N2211434 P135125-00012,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,12-Jun-23,51400301575,"£1,344.00",17-May-23,Vivid Resourcing - a division of G2V Recruitment Group,COMPANY,109527,A4000,II,Incoming Invoice Posting,,PH - Management & Admin [NCC],PH - Management & Admin,Public Health,PH - Management and Admin [NCC],Agency Staff
West Northamptonshire Council,19-Jun-23,51400313671,"£1,344.00",16-Jun-23,WEST NORTHAMPTONSHIRE COUNCIL PBSS,CARE ESTABLISHMENT,P0010595 P135379-00357,F1100,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability CCP LT [NCC],Learning Disability Support CCP Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Direct Payments
West Northamptonshire Council,19-Jun-23,51400313997,"£1,344.44",16-Jun-23,Redacted Personal Data,INDIVIDUAL,N1131482 P135377-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,PD Physical Disability CCP LT [NCC],Physical Support CCP Long Term PD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Direct Payments
West Northamptonshire Council,26-Jun-23,51400308747,"£1,345.92",31-May-23,Hottinger Bruel & Kjaer UK Ltd,TRADE SUPPLIER,3069860,D0000,II,Incoming Invoice Posting,,Environmental Crime,Environmental Protection,Regulatory Services,Environmental Health [SNC],Equipment and Tools
West Northamptonshire Council,16-Jun-23,51400311498,"£1,346.40",14-Jun-23,THE CARE BUREAU,CARE ESTABLISHMENT,N2310818 P135117-00061,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP ST [NCC],Physical Support CCP other Short Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,21-Jun-23,51400316803,"£1,348.88",20-Jun-23,EMH Care & Support Ltd,CARE ESTABLISHMENT,N0719855 P135481-00004,E7170,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Suppported Living
West Northamptonshire Council,16-Jun-23,51400312302,"£1,349.04",14-Jun-23,Lloyds Bank Commercial Finance T/A LAC Northampton Ltd,CARE ESTABLISHMENT,N2310639 P135179-00005,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,16-Jun-23,51400310779,"£1,349.12",10-Jun-23,LEICESTERSHIRE COUNTY COUNCIL,OTHER PUBLIC BODIES,100041431,E7160,II,Incoming Invoice Posting,,LD West [NCC],LD West Daventry/South Northants NN4,Adult Services,Inclusion and Learning Disability West [NCC],Day Care
West Northamptonshire Council,09-Jun-23,51400297514,"£1,349.66",19-Apr-23,Vivid Resourcing - a division of G2V Recruitment Group,COMPANY,107169,A4000,II,Incoming Invoice Posting,,Homelessness [NBC],Homelessness Assessment Team,Housing and Communities,Housing [NBC],Agency Staff
West Northamptonshire Council,19-Jun-23,51400313403,"£1,350.56",16-Jun-23,WEST NORTHAMPTONSHIRE COUNCIL PBSS,CARE ESTABLISHMENT,N0133390 P135379-00082,F1100,CPN,Social Care West Northampton Council CareCost Payments,,PD Physical Disability CCP LT [NCC],Physical Support CCP Long Term PD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Direct Payments
West Northamptonshire Council,19-Jun-23,51400313158,"£1,352.00",16-Jun-23,ROADE PRIMARY SCHOOL,EDUCATION,20MONTHLYTRANSFERSJUN23 CFR I03,E6000,SPS,AP Spreadsheet Import - Payments,,Schools Budgets (DSG) [NCC],Rev Tfrs To ISB - Quarter 1 Top up,Schools Block,Schools Block [NCC],Payments to Other Establishments
West Northamptonshire Council,19-Jun-23,51400312903,"£1,352.00",16-Jun-23,WEEDON BEC PRIMARY ACADEMY,EDUCATION,20MONTHLYTRANSFERSJUN23 CFR I03,E6000,SPS,AP Spreadsheet Import - Payments,,Academies [NCC],Weedon Bec Primary Academy,Schools Block,Schools Block [NCC],Payments to Other Establishments
West Northamptonshire Council,26-Jun-23,51400309024,"£1,353.08",01-Jun-23,GCI Network Solutions Ltd (a Nasstar company),COMPANY,NNS000033256,D5005,II,Incoming Invoice Posting,,Telephony & Networks Contracts,Telephony & Networks contracts,"Digital, Technology & Innovation",Operations,Network Support Contracts
West Northamptonshire Council,19-Jun-23,51400313999,"£1,355.56",16-Jun-23,Redacted Personal Data,INDIVIDUAL,M9811215 P135377-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,LD Learning Disability CCP LT [NCC],Learning Disability Support CCP Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Direct Payments
West Northamptonshire Council,23-Jun-23,51400318313,"£1,356.28",22-Jun-23,ST MATTHEWS LIMITED - (KINGSTHORPE GRANGE),CARE ESTABLISHMENT,NT832557 P135868-00012,E7130,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People RES LT [NCC],Support with Memory & Cognition Res Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Nursing Care
West Northamptonshire Council,07-Jun-23,51400309264,"£1,356.80",15-May-23,ROYAL MAIL,TRADE SUPPLIER,9067511860,D5300,II,Incoming Invoice Posting,,Facilities management [NBC],Post Room - New,Assets and Environment,A&E Facilities Management,Postage & Carriage
West Northamptonshire Council,21-Jun-23,51400314445,"£1,357.20",16-Jun-23,Stage Right Productions,COMPANY,1352,D4110,II,Incoming Invoice Posting,,Events,Events Support Services,Assets and Environment,A&E Public Realm & Heritage,Professional Fees and Hired Services
West Northamptonshire Council,21-Jun-23,51400316716,"£1,358.84",20-Jun-23,Lloyds Bank Commercial Finance T/A LAC Northampton Ltd,CARE ESTABLISHMENT,M9954783 P135500-00001,E7170,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Suppported Living
West Northamptonshire Council,23-Jun-23,51400317552,"£1,359.09",26-Apr-23,CANTO LTD,TRADE SUPPLIER,N0227652 2986-00001,E7160,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability CCP LT [NCC],Learning Disability Support CCP Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Day Care
West Northamptonshire Council,23-Jun-23,51400317542,"£1,359.09",26-Apr-23,CANTO LTD,TRADE SUPPLIER,N0538016 2978-00001,E7160,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability CCP LT [NCC],Learning Disability Support CCP Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Day Care
West Northamptonshire Council,21-Jun-23,51400316606,"£1,360.00",20-Jun-23,Fortune Healthcare Ltd,CARE ESTABLISHMENT,N1523585 P135513-00002,E7170,CPN,Social Care West Northampton Council CareCost Payments,,MH Mental Health CCP LT [NCC],Mental Health Support CCP Long Term MH,Adult Services,Specialist and Complex - Mental Health [NCC],Suppported Living
West Northamptonshire Council,19-Jun-23,51400313124,"£1,361.00",16-Jun-23,Crick Primary School,EDUCATION,20MONTHLYTRANSFERSJUN23 CFR I03,E6000,SPS,AP Spreadsheet Import - Payments,,Schools Budgets (DSG) [NCC],Rev Tfrs To ISB - Quarter 1 Top up,Schools Block,Schools Block [NCC],Payments to Other Establishments
West Northamptonshire Council,19-Jun-23,51400314196,"£1,361.16",16-Jun-23,Redacted Personal Data,INDIVIDUAL,N0530994 P135377-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,LD Learning Disability CCP LT [NCC],Learning Disability Support CCP Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Direct Payments
West Northamptonshire Council,19-Jun-23,51400314326,"£1,361.44",16-Jun-23,Redacted Personal Data,SERVICE USER,WN15409 P135377-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,OP South Older People CCP LT [NCC],Support with Memory & Cognition CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Direct Payments
West Northamptonshire Council,12-Jun-23,51400301913,"£1,362.60",16-May-23,Cantium Business Solutions Ltd,OTHER PUBLIC BODIES,313592,A6510,II,Incoming Invoice Posting,,Payroll & HR Transactions [NCC],Payroll & Recruitment Services-Disclosure Barring Services,Human Resources & Staff Wellbeing,Payroll & HR Transactions [NCC],Other Staff Deductions
West Northamptonshire Council,30-Jun-23,51400319805,"£1,363.20",22-Jun-23,G M LAWRENCE ELECTRICAL LTD,COMPANY,INV-5728,B0010,II,Incoming Invoice Posting,,Property Management [NBC],Hard Facilities Management,Assets and Environment,A&E Works,Building Structural Maintenance - Reactive
West Northamptonshire Council,16-Jun-23,51400311244,"£1,364.48",14-Jun-23,Nobilis Care East Limited,CARE ESTABLISHMENT,N1141608 P135190-00008,E7150,CPN,Social Care West Northampton Council CareCost Payments,,PD Physical Disability CCP LT [NCC],Physical Support CCP Long Term PD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Domiciliary Care
West Northamptonshire Council,19-Jun-23,51400314269,"£1,365.40",16-Jun-23,Redacted Personal Data,SERVICE USER,N0221871 P135377-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,TR Transitions CCP LT [NCC],Learning Disability Support CCP Long Term TR,Adult Services,Specialist and Complex - Working Age Adults [NCC],Direct Payments
West Northamptonshire Council,21-Jun-23,51400315879,"£1,366.79",20-Jun-23,BUMBLE BEES NANNERY,NURSERY,1140000652-090623-HC Ext ID-3343-63,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],EY 30 hours entitlement,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,26-Jun-23,51400318874,"£1,366.96",22-Jun-23,Care Staffing Ltd,CARE ESTABLISHMENT,CSDC10858A,E7150,SPS,AP Spreadsheet Import - Payments,,OP North Older People CCP LT [NCC],Physical Support CCP Long Term OP North,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,16-Jun-23,51400306047,"£1,368.00",22-May-23,VEOLIA ENVIRONMENTAL SERVICES,COMPANY,OP/I628474,B0000,II,Incoming Invoice Posting,,Reactive Maintenance,Reactive Maintenance,Assets and Environment,A&E Facilities Management,Building Repair and Maintenance
West Northamptonshire Council,23-Jun-23,51400317785,"£1,368.04",13-Jun-23,THE DIAL HOUSE,TRADE SUPPLIER,N0722725 JR0623-00001,E7160,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability CCP LT [NCC],Learning Disability Support CCP Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Day Care
West Northamptonshire Council,21-Jun-23,51400316431,"£1,369.62",20-Jun-23,LUMSDEN LIVING LTD,CARE ESTABLISHMENT,DS901013 P135465-00007,E7150,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability CCP LT [NCC],Learning Disability Support CCP Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Domiciliary Care
West Northamptonshire Council,21-Jun-23,51400316440,"£1,369.62",20-Jun-23,LUMSDEN LIVING LTD,CARE ESTABLISHMENT,N0036418 P135465-00016,E7150,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability CCP LT [NCC],Learning Disability Support CCP Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Domiciliary Care
West Northamptonshire Council,19-Jun-23,51400313652,"£1,372.68",16-Jun-23,WEST NORTHAMPTONSHIRE COUNCIL PBSS,CARE ESTABLISHMENT,NT943137 P135379-00337,F1100,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Direct Payments
West Northamptonshire Council,19-Jun-23,51400313428,"£1,372.68",16-Jun-23,WEST NORTHAMPTONSHIRE COUNCIL PBSS,CARE ESTABLISHMENT,N0321248 P135379-00107,F1100,CPN,Social Care West Northampton Council CareCost Payments,,PD Physical Disability CCP LT [NCC],Physical Support CCP Long Term PD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Direct Payments
West Northamptonshire Council,28-Jun-23,51400319309,"£1,380.00",20-Jun-23,NonStop Consulting Ltd,COMPANY,UK237198,D4100,SPV,AP VAT Spreadsheet Import - Payments,,Educational Psychology,Educational Psychology,Education,Education Psychology,Consultancy
West Northamptonshire Council,07-Jun-23,51400309349,"£1,380.00",26-May-23,NonStop Consulting Ltd,COMPANY,UK235049,D4100,SPV,AP VAT Spreadsheet Import - Payments,,Educational Psychology,Educational Psychology,Education,Education Psychology,Consultancy
West Northamptonshire Council,21-Jun-23,51400317068,"£1,380.80",20-Jun-23,LUMSDEN LIVING LTD,CARE ESTABLISHMENT,N1912000 P135465-00039,E7170,CPN,Social Care West Northampton Council CareCost Payments,,MH Mental Health CCP LT [NCC],Mental Health Support CCP Long Term MH,Adult Services,Specialist and Complex - Mental Health [NCC],Suppported Living
West Northamptonshire Council,21-Jun-23,51400316042,"£1,381.09",20-Jun-23,Byfield School,EDUCATION,1140007561-090623-HC Ext ID-13565-228,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],EY 30 hours entitlement,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,21-Jun-23,51400314913,"£1,382.40",16-Jun-23,CAMROSE SURESTART CHILDRENS CENTRE,CARE ESTABLISHMENT,1140005547-090623-HC HNF ID-3451-2,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare HNF [NCC],High Needs Funding (HNF),Early Years Block,3 to 4 Year Old [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,21-Jun-23,51400315848,"£1,383.10",20-Jun-23,LITTLE FISHES PRE-SCHOOL,NURSERY,1140001151-090623-HC Ext ID-2685-32,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],EY 30 hours entitlement,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,19-Jun-23,51400314185,"£1,384.00",16-Jun-23,Redacted Personal Data,INDIVIDUAL,N0127949 P135377-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,LD Learning Disability CCP LT [NCC],Learning Disability Support CCP Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Direct Payments
West Northamptonshire Council,19-Jun-23,51400314362,"£1,384.00",16-Jun-23,Redacted Personal Data,SERVICE USER,N1619754 P135377-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,LD Learning Disability CCP LT [NCC],Learning Disability Support CCP Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Direct Payments
West Northamptonshire Council,16-Jun-23,51400311098,"£1,385.80",14-Jun-23,INTEGRAL CARE SOLUTIONS LTD,CARE ESTABLISHMENT,N1388930 P135196-00001,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,16-Jun-23,51400311587,"£1,386.00",14-Jun-23,CSK Support 24 Ltd,CARE ESTABLISHMENT,NT985874 P135185-00021,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,16-Jun-23,51400311546,"£1,386.00",14-Jun-23,FARJ SERVICES LTD,CARE ESTABLISHMENT,N1817663 P135138-00007,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Support with Memory & Cognition CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,16-Jun-23,51400311724,"£1,386.00",14-Jun-23,FARJ SERVICES LTD,CARE ESTABLISHMENT,N2211389 P135147-00004,E7150,CPN,Social Care West Northampton Council CareCost Payments,,PD Physical Disability CCP LT [NCC],Physical Support CCP Long Term PD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Domiciliary Care
West Northamptonshire Council,16-Jun-23,51400312001,"£1,386.00",14-Jun-23,Lloyds Bank Commercial Finance T/A LAC Northampton Ltd,CARE ESTABLISHMENT,NT853864 P135178-00048,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,16-Jun-23,51400311941,"£1,386.00",14-Jun-23,CSK Support 24 Ltd,CARE ESTABLISHMENT,N2210740 P135186-00015,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,16-Jun-23,51400311840,"£1,386.00",14-Jun-23,THE CARE BUREAU,CARE ESTABLISHMENT,N2212116 P135119-00012,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,16-Jun-23,51400311855,"£1,386.00",14-Jun-23,ALPHA-IMPERIAL CARE SERVICES,CARE ESTABLISHMENT,N2210606 P135154-00005,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,16-Jun-23,51400311577,"£1,386.00",14-Jun-23,CSK Support 24 Ltd,CARE ESTABLISHMENT,N2210879 P135185-00011,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,16-Jun-23,51400311444,"£1,386.00",14-Jun-23,THE CARE BUREAU,CARE ESTABLISHMENT,M9921020 P135117-00006,E7150,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability CCP LT [NCC],Learning Disability Support CCP Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Domiciliary Care
West Northamptonshire Council,16-Jun-23,51400311725,"£1,386.00",14-Jun-23,FARJ SERVICES LTD,CARE ESTABLISHMENT,N2211827 P135147-00005,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,16-Jun-23,51400311504,"£1,386.00",14-Jun-23,THE CARE BUREAU,CARE ESTABLISHMENT,NT893288 P135117-00067,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Support with Memory & Cognition CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,16-Jun-23,51400311733,"£1,386.00",14-Jun-23,LIFESPRINGS CARE SERVICES LTD,CARE ESTABLISHMENT,N2023621 P135149-00005,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,16-Jun-23,51400311540,"£1,386.00",14-Jun-23,FARJ SERVICES LTD,CARE ESTABLISHMENT,CK985433 P135138-00001,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,16-Jun-23,51400311595,"£1,386.00",14-Jun-23,Lloyds Bank Commercial Finance T/A LAC Northampton Ltd,CARE ESTABLISHMENT,N0320225 P135176-00002,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,16-Jun-23,51400311574,"£1,386.00",14-Jun-23,CSK Support 24 Ltd,CARE ESTABLISHMENT,N1828679 P135185-00008,E7150,CPN,Social Care West Northampton Council CareCost Payments,,PD Physical Disability CCP LT [NCC],Physical Support CCP Long Term PD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Domiciliary Care
West Northamptonshire Council,16-Jun-23,51400311851,"£1,386.00",14-Jun-23,ALPHA-IMPERIAL CARE SERVICES,CARE ESTABLISHMENT,M9813433 P135154-00001,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,16-Jun-23,51400311821,"£1,386.00",14-Jun-23,In House Care Limited,CARE ESTABLISHMENT,WN15297 P135201-00018,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,16-Jun-23,51400311831,"£1,386.00",14-Jun-23,THE CARE BUREAU,CARE ESTABLISHMENT,N1630366 P135119-00003,E7150,CPN,Social Care West Northampton Council CareCost Payments,,MH Mental Health CCP LT [NCC],Mental Health Support CCP Long Term MH,Adult Services,Specialist and Complex - Mental Health [NCC],Domiciliary Care
West Northamptonshire Council,16-Jun-23,51400311715,"£1,386.00",14-Jun-23,EMPATHY CARE LTD,CARE ESTABLISHMENT,N2310029 P135146-00015,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,16-Jun-23,51400311746,"£1,386.00",14-Jun-23,Peartree1 Ltd,CARE ESTABLISHMENT,N1011395 P135181-00001,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,16-Jun-23,51400312007,"£1,386.00",14-Jun-23,In House Care Limited,CARE ESTABLISHMENT,N0726682 P135202-00001,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,16-Jun-23,51400311656,"£1,386.00",14-Jun-23,CAREWISE LTD,CARE ESTABLISHMENT,N0540792 P135144-00001,E7150,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability CCP LT [NCC],Learning Disability Support CCP Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Domiciliary Care
West Northamptonshire Council,16-Jun-23,51400311817,"£1,386.00",14-Jun-23,In House Care Limited,CARE ESTABLISHMENT,N2310263 P135201-00014,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,19-Jun-23,51400314250,"£1,386.00",16-Jun-23,Redacted Personal Data,SERVICE USER,N1024510 P135377-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,OP North Older People CCP LT [NCC],Physical Support CCP Long Term OP North,Adult Services,Specialist and Complex - Older People [NCC],Direct Payments
West Northamptonshire Council,16-Jun-23,51400308878,"£1,387.20",22-May-23,J & B Green Energy Ltd,COMPANY,2384,B0010,II,Incoming Invoice Posting,,Property Management [NBC],Hard Facilities Management,Assets and Environment,A&E Works,Building Structural Maintenance - Reactive
West Northamptonshire Council,21-Jun-23,51400315958,"£1,389.96",20-Jun-23,READWELL CARE LTD,CARE ESTABLISHMENT,1140001505-090623-HC Ext ID-11629-142,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],EY 30 hours entitlement,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,21-Jun-23,51400315861,"£1,389.96",20-Jun-23,OLD STRATFORD PRESCH PLAYGROUP,NURSERY,1140001431-090623-HC Ext ID-3191-45,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],EY 30 hours entitlement,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,16-Jun-23,51400306081,"£1,390.13",22-May-23,VEOLIA ENVIRONMENTAL SERVICES,COMPANY,OP/I628480,E7270,II,Incoming Invoice Posting,,Grounds maintenance contract,Trees,Assets and Environment,A&E Public Realm & Heritage,"Grass, Trees and Shrubs"
West Northamptonshire Council,16-Jun-23,51400311394,"£1,390.38",14-Jun-23,MEGA RESOURCES LTD,CARE ESTABLISHMENT,N0630114 P135115-00002,E7140,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP ST [NCC],Physical Support CCP other Short Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Rehabilitation And Respite Care
West Northamptonshire Council,16-Jun-23,51400311421,"£1,390.38",14-Jun-23,MEGA RESOURCES LTD,CARE ESTABLISHMENT,N2310736 P135115-00029,E7140,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP ST [NCC],Physical Support CCP other Short Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Rehabilitation And Respite Care
West Northamptonshire Council,16-Jun-23,51400311423,"£1,390.38",14-Jun-23,MEGA RESOURCES LTD,CARE ESTABLISHMENT,N2310738 P135115-00031,E7140,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP ST [NCC],Physical Support CCP other Short Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Rehabilitation And Respite Care
