Supplier,Purpose of Spend,Date,Net Amount,Order Reference,Procurement Code,Type
,Studio control room worktop,10-Sep-24, £285.98 ,,,Procurement card

,In Service Inspection & Testing of Electrical Equipment Training,10-Sep-24, £297.60 ,,,Procurement card

,TRAVELODG TRAVELODGE,10-Sep-24, £309.96 ,,,Procurement card

,TRAVELODG TRAVELODGE,10-Sep-24, £310.62 ,,,Procurement card

,mot wash VN68 RYYVX18KKN,10-Sep-24, £319.99 ,,,Procurement card

,PREMIER INN MANCHESTER CI Accommodation ,10-Sep-24, £334.00 ,,,Procurement card

,DVLA VEHICLE TAX 0300 123432112 Months vehicle tax for Parks vehicle GN 65 TYO.,10-Sep-24, £337.50 ,,,Procurement card

,TRAVELODG TRAVELODGE,10-Sep-24, £391.35 ,,,Procurement card

,TRAVELODG TRAVELODGE,10-Sep-24, £422.70 ,,,Procurement card

,TRAVELODG TRAVELODGE,10-Sep-24, £425.55 ,,,Procurement card

,PXB Board (Spinal Board) Service,10-Sep-24, £480.00 ,,,Procurement card

,EUROLOOS CHELMSFORD - Temp toilets for stables refurbishment,10-Sep-24, £543.45 ,,,Procurement card

,"BNC connectors, cat6, 5 pin XLRs, 16A connectors",10-Sep-24, £568.61 ,,,Procurement card

,FACEBK ADS > sports marketing,10-Sep-24, £605.65 ,,,Procurement card

,FACEBK  QJGEWA4AK2 FB.ME/ADS,10-Sep-24, £700.00 ,,,Procurement card

,SOUTHEND COUNTY WWW.JUCTIC.GO,10-Sep-24, £812.00 ,,,Procurement card

,THE TOPSOIL COMPANY LT 07887 876322Top soil and manure for roses.,10-Sep-24," £1,560.00 ",,,Procurement card

,Conference Event,10-Sep-24," £1,740.00 ",,,Procurement card

BARCLAYCARD,Banking,10-Sep-24," £15,576.14 ",,,Direct Debit

BOOKER LTD,Bar Stock,10-Sep-24," £1,349.59 ",,,Direct Debit

A FIFIELD SERVICES,Sports Equipment,11-Sep-24," £1,458.00 ",PO00046027,SPORT2,Purchase order

REDACTED,Photography,11-Sep-24, £750.00 ,PO00046031,PHOTO,Purchase order

CELLAR TWELVE LTD,Catering Supplies - Food & Drink,11-Sep-24, £384.00 ,PO00046032,CAT2,Purchase order

SWIFT WELDING LTD,Vehicle Maintenance,11-Sep-24," £4,995.93 ",PO00046036,VEHIC8,Purchase order

New Hope Rentals,Homelessness Provision,11-Sep-24, £420.00 ,PO00046045,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,11-Sep-24, £420.00 ,PO00046046,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,11-Sep-24, £420.00 ,PO00046047,HOMEPROV,Purchase order

Stef & Philips Ltd,Homelessness Provision,11-Sep-24," £9,299.50 ",PO00046048,HOMEPROV,Purchase order

OASIS HOTEL HARLOW LTD,Homelessness Provision,11-Sep-24, £885.00 ,PO00046049,HOMEPROV,Purchase order

M P CHARTERED ARCHITECTS LLP,Open Spaces Survey,11-Sep-24, £450.00 ,PO00046052,SURVEY2,Purchase order

P TUCKWELL LTD,Vehicle Maintenance,11-Sep-24, £521.67 ,PO00046053,VEHIC8,Purchase order

M J FENCING LTD,Fencing,11-Sep-24, £570.00 ,PO00046057,FENCE,Purchase order

COMPLETE SPORTS SERVICE,Fitness Equipment,12-Sep-24, £429.00 ,PO00046064,SPORT3,Purchase order

SOUND DYNAMICS LTD,Fitness Equipment,12-Sep-24, £713.28 ,PO00046065,SPORT3,Purchase order

SELLICK PARTNERSHIP,Temporary Staff,12-Sep-24," £2,590.00 ",PO00046066,HR2,Purchase order

SELLICK PARTNERSHIP,Temporary Staff,12-Sep-24," £2,664.00 ",PO00046067,HR2,Purchase order

ESSEX SUPPLIES (UK) LTD,Cleaning Supplies,12-Sep-24, £697.12 ,PO00046070,CLEAN1,Purchase order

MARES S P A,Sports Equipment,12-Sep-24," £2,312.21 ",PO00046071,SPORT2,Purchase order

The Lockfather limited,Building Repairs,12-Sep-24," £1,150.02 ",PO00046072,BUILD07,Purchase order

G & O REFRIGERATION LTD,Building Repairs,12-Sep-24, £386.50 ,PO00046073,BUILD07,Purchase order

New Hope Rentals,Homelessness Provision,12-Sep-24, £420.00 ,PO00046079,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,12-Sep-24, £420.00 ,PO00046080,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,12-Sep-24, £420.00 ,PO00046081,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,12-Sep-24, £420.00 ,PO00046082,HOMEPROV,Purchase order

ESSEX SUPPLIES (UK) LTD,Traffic,12-Sep-24, £352.13 ,PO00046085,TRAFF5,Purchase order

ORCA SCUBA DIVING ACADEMY,Sports Equipment,12-Sep-24, £255.00 ,PO00046086,SPORT2,Purchase order

CHELMSFORD COLLEGE,Property Maintenance,12-Sep-24," £42,629.36 ",PO00046087,PROP3,Purchase order

MARSTON HOLDING LIMITED,Parking Fines Collection,12-Sep-24," £1,655.95 ",PO00046091,FINES,Purchase order

SOUND ASSOCIATES LIMITED,Performing Arts,13-Sep-24, £362.50 ,PO00046092,PERFORM,Purchase order

M Rowell tech,Performing Arts,13-Sep-24, £481.00 ,PO00046093,PERFORM,Purchase order

REDACTED,Temporary Staff,13-Sep-24, £723.00 ,PO00046095,HR2,Purchase order

NABMA,Consultancy,13-Sep-24, £945.00 ,PO00046098,CONSULT,Purchase order

New Hope Rentals,Homelessness Provision,13-Sep-24, £420.00 ,PO00046099,HOMEPROV,Purchase order

EDF ENERGY,Electricity (Utility),13-Sep-24, £256.90 ,PO00046100,ELEC,Purchase order

M & P DUNN LTD,Property Maintenance,13-Sep-24," £13,748.47 ",PO00046101,PROP3,Purchase order

WALLACE KENNELS,Kennel Fees,13-Sep-24, £270.00 ,PO00046102,KENNEL,Purchase order

PARK AVENUE RECRUITMENT LIMITED,Temporary Staff,13-Sep-24," £7,793.15 ",PO00046103,HR2,Purchase order

COLT SECURITY SYSTEMS LTD,Building Repairs,13-Sep-24," £1,495.00 ",PO00046104,BUILD07,Purchase order

HANDS ON SKILLS TRAINING LTD,Training / Course Fees,13-Sep-24," £1,083.95 ",PO00046106,TRG1,Purchase order

BIRKETTS LLP,Property Management,13-Sep-24," £3,500.00 ",PO00046107,PROP4,Purchase order

FISK FIRE MAINTENANCE LIMITED,Building Repairs,13-Sep-24, £727.00 ,PO00046108,BUILD07,Purchase order

ORCA SCUBA DIVING ACADEMY,Temporary Staff,13-Sep-24, £255.00 ,PO00046112,HR2,Purchase order

ATH TRAINING GROUP LTD,Training / Course Fees,13-Sep-24, £595.00 ,PO00046113,TRG1,Purchase order

ATH TRAINING GROUP LTD,Training / Course Fees,13-Sep-24," £1,495.00 ",PO00046114,TRG1,Purchase order

ATH TRAINING GROUP LTD,Training / Course Fees,13-Sep-24, £995.00 ,PO00046115,TRG1,Purchase order

ASTUTIS LTD,Training / Course Fees,13-Sep-24," £3,400.00 ",PO00046116,TRG1,Purchase order

DARCY PRODUCTS LTD,Building Repairs,13-Sep-24," £1,090.00 ",PO00046118,BUILD07,Purchase order

PLENTY OF THYME,Catering Supplies - Food & Drink,13-Sep-24," £1,225.00 ",PO00046119,CAT2,Purchase order

ADECCO UK LTD,Temporary Staff,13-Sep-24," £1,013.08 ",PO00046122,HR2,Purchase order

LAW ABSOLUTE,Temporary Staff,13-Sep-24," £1,395.00 ",PO00046123,HR2,Purchase order

LAW ABSOLUTE,Temporary Staff,13-Sep-24," £1,395.00 ",PO00046124,HR2,Purchase order

PGR Timber Ltd,Playground Maintenance,13-Sep-24," £2,556.72 ",PO00046125,PLAY2,Purchase order

SYSTEMSLINK 2000 LTD,Building Repairs,13-Sep-24," £6,035.00 ",PO00046126,BUILD07,Purchase order

BARCLAYCARD,Banking,13-Sep-24, £801.09 ,,,Direct Debit

HAYS MONTROSE,Temporary Staff,16-Sep-24, £524.12 ,PO00046129,HR2,Purchase order

WOBURN CHEMICALS,Chemicals,16-Sep-24," £1,032.20 ",PO00046135,CHEM,Purchase order

WOBURN CHEMICALS,Chemicals,16-Sep-24," £1,144.20 ",PO00046138,CHEM,Purchase order

The Rent Guarantee Company Ltd,Homelessness Provision,16-Sep-24," £3,710.00 ",PO00046141,HOMEPROV,Purchase order

ESSEX COUNTY COUNCIL,Waste Disposal Services,16-Sep-24," £54,985.30 ",PO00046142,WASTE2,Purchase order

MEDIGOLD HEALTH CONSULTANCY LIMITED,Healthcare Fees,16-Sep-24," £1,946.50 ",PO00046144,HEALTH3,Purchase order

VIP SECURITY (ESSEX) LTD,Temporary Staff,16-Sep-24, £275.25 ,PO00046145,HR2,Purchase order

PALL MALL PREMIER CARS,Vehicle Hire,16-Sep-24," £1,287.50 ",PO00046146,VEHIC5,Purchase order

REDACTED,Temporary Staff,16-Sep-24, £442.00 ,PO00046147,HR2,Purchase order

NATWEST ONECARD,Banking,16-Sep-24," £47,458.22 ",,,Direct Debit

NPOWER,Utilities Gas,16-Sep-24," £13,302.31 ",,,Direct Debit

WESTFIELD CONT HEA,Insurance,16-Sep-24," £6,628.20 ",,,Direct Debit

NPOWER,Utilities Gas,16-Sep-24," £2,493.15 ",,,Direct Debit

JACOBS CERTIFICATED BAILIFFS,Debt Collection & Recovery,17-Sep-24," £1,292.84 ",PO00046149,DEBT,Purchase order

TMP (UK) LTD,Statutory Advertising,17-Sep-24, £382.65 ,PO00046150,ADVRT2,Purchase order

VIP SECURITY (ESSEX) LTD,Performing Arts,17-Sep-24, £587.20 ,PO00046152,PERFORM,Purchase order

CHANDLER MATERIAL SUPPLIES LTD,Playground Maintenance,17-Sep-24, £574.92 ,PO00046156,PLAY2,Purchase order

Nickolds Property Management,Homelessness Provision,17-Sep-24," £4,305.00 ",PO00046158,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,17-Sep-24," £5,145.00 ",PO00046159,HOMEPROV,Purchase order

PURE WRITTLE HONEY,Museums & Galleries,17-Sep-24, £360.00 ,PO00046160,MUSEUM,Purchase order

Nickolds Property Management,Homelessness Provision,17-Sep-24," £4,690.00 ",PO00046161,HOMEPROV,Purchase order

GBN PRIMO LIMITED,Furniture - Office,17-Sep-24, £395.00 ,PO00046162,FURN2,Purchase order

Nickolds Property Management,Homelessness Provision,17-Sep-24," £5,015.00 ",PO00046163,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,17-Sep-24," £4,655.00 ",PO00046164,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,17-Sep-24," £4,095.00 ",PO00046165,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,17-Sep-24," £5,180.00 ",PO00046166,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,17-Sep-24," £4,200.00 ",PO00046167,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,17-Sep-24," £4,305.00 ",PO00046168,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,17-Sep-24," £5,670.00 ",PO00046169,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,17-Sep-24," £4,375.00 ",PO00046170,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,17-Sep-24," £5,860.00 ",PO00046171,HOMEPROV,Purchase order

LAMPWICK CARE LIMITED,Homelessness Provision,17-Sep-24, £678.93 ,PO00046172,HOMEPROV,Purchase order

TMP (UK) LTD,Statutory Advertising,17-Sep-24, £469.80 ,PO00046173,ADVRT2,Purchase order

GB ADAPTATIONS,DFGS Grant,17-Sep-24," £5,197.00 ",PO00046174,DFGS,Purchase order

LAMPWICK CARE LIMITED,Homelessness Provision,17-Sep-24," £1,686.79 ",PO00046178,HOMEPROV,Purchase order

ARNOLD CLARK FINANCE LIMITED,Vehicle Leasing ,17-Sep-24, £653.29 ,PO00046179,VEHIC6,Purchase order

FISK FIRE MAINTENANCE LIMITED,Building Repairs,17-Sep-24, £632.32 ,PO00046181,BUILD07,Purchase order

ONE FROM THE HEART,Performing Arts,17-Sep-24, £847.42 ,PO00046184,PERFORM,Purchase order

WOBURN CHEMICALS,Chemicals,17-Sep-24," £1,046.25 ",PO00046186,CHEM,Purchase order

,New microwave for Grand Pavilion catering kitchen.,17-Sep-24, £251.98 ,,,Procurement card

,FLOWER FOR WORKSHOP AND AFTERNOON TEA,17-Sep-24, £261.25 ,,,Procurement card

,SUMUP   THE FLOWER COL COLCHESTER,17-Sep-24, £261.25 ,,,Procurement card

,Heavy duty rubber bases and poles (12),17-Sep-24, £263.35 ,,,Procurement card

,Fire Risk Assessment Exam,17-Sep-24, £276.00 ,,,Procurement card

,WWW.BEARING-KING.CO.UK ROTHERHAM AHU Grease,17-Sep-24, £290.40 ,,,Procurement card

,TRAVELODG TRAVELODGE,17-Sep-24, £292.56 ,,,Procurement card

,TRAVELODG TRAVELODGE,17-Sep-24, £317.26 ,,,Procurement card

,DVLA VEHICLE TAX 0300 123432112 months tax for Parks vehicle Isuzu Grafter Reg. LT 73 DZY.,17-Sep-24, £337.50 ,,,Procurement card

,DVLA VEHICLE TAX 0300 123432112 Months vehicle tax for Parks Vehicle GK 14 XRR.,17-Sep-24, £337.50 ,,,Procurement card

,DVLA VEHICLE TAX 0300 123432112 Months vehicle tax for Parks vehicle reg. GF 13 EUH.,17-Sep-24, £337.50 ,,,Procurement card

,DVLA VEHICLE TAX 0300 123432112 Months vehicle tax for Parks vehicle reg. GF 13 EUK.,17-Sep-24, £337.50 ,,,Procurement card

,DVLA VEHICLE TAX 0300 123432112 Months vehicle tax for Parks Vehicle reg. LT 73 DZZ.,17-Sep-24, £337.50 ,,,Procurement card

,DVLA VEHICLE TAX 0300 123432112 Months vehicle tax for Parks vehicle reg. LT 73 EAA.,17-Sep-24, £337.50 ,,,Procurement card

,DVLA VEHICLE TAX 0300 123432112 Months vehicle tax for Parks vehicle reg. LT 73 EAC.,17-Sep-24, £337.50 ,,,Procurement card

,DVLA VEHICLE TAX 0300 123432112 Months vehicle tax for Parks vehicle reg. LT 73 EAE.,17-Sep-24, £337.50 ,,,Procurement card

,DVLA VEHICLE TAX 0300 123432112 Months vehicle tax for Parks vehicle reg. LT 73 EAF.,17-Sep-24, £337.50 ,,,Procurement card

,Paint rear door ey15 znh,17-Sep-24, £418.80 ,,,Procurement card

,SR*00022467 - Lenovo tablets for skating school @ Riverside.,17-Sep-24, £439.96 ,,,Procurement card

,DVLA VEHICLE TAX - VK63NXL,17-Sep-24, £497.50 ,,,Procurement card

,DVLA VEHICLE TAX - VK63NXM,17-Sep-24, £497.50 ,,,Procurement card

,TRAVELODG TRAVELODGE,17-Sep-24, £638.32 ,,,Procurement card

,FACEBK  JRG86BY9K2 FB.ME/ADS,17-Sep-24, £700.00 ,,,Procurement card

,Battery for flowbirds,17-Sep-24, £712.50 ,,,Procurement card

,"I S & G STEEL STOCK HO IPSWICH - Steel CHS for ""I am Love"" sculpture - £500 of cost to be invoiced to Chelmsford CVS as part of grant",17-Sep-24, £769.98 ,,,Procurement card

SHELL U.K. LIMITED,Fuel,17-Sep-24," £2,682.74 ",,,Direct Debit

O2,Telecoms,17-Sep-24," £1,555.84 ",,,Direct Debit

BOOKER LTD,Bar Stock,17-Sep-24," £1,531.74 ",,,Direct Debit

PREMIER CHEMICALS LONDON LTD,Street Cleaning Services,18-Sep-24, £299.00 ,PO00046189,CLEAN5,Purchase order

GRAFFITI REMOVAL LIMITED,Street Cleaning Services,18-Sep-24," £1,598.40 ",PO00046190,CLEAN5,Purchase order

BALM & DAVIES LTD,Building Repairs,18-Sep-24, £587.82 ,PO00046192,BUILD07,Purchase order

Blackwater Tree Specialists,Tree Management Services,18-Sep-24, £575.00 ,PO00046193,TREE,Purchase order

New Generation Development Agency,Events,18-Sep-24, £450.00 ,PO00046194,EVENTS,Purchase order

SB3 ELECTRICAL SERVICES LTD,Building Repairs,18-Sep-24," £4,960.00 ",PO00046195,BUILD07,Purchase order

QA LIMITED,Training / Course Fees,18-Sep-24," £3,400.00 ",PO00046196,TRG1,Purchase order

 HYDRAQUIP HOSE & HYDRAULICS,Vehicle Maintenance,18-Sep-24, £355.51 ,PO00046202,VEHIC8,Purchase order

DENNIS EAGLE LTD,Vehicle Maintenance,18-Sep-24," £1,091.60 ",PO00046204,VEHIC8,Purchase order

ESSEX SUPPLIES (UK) LTD,Crematorium Equipment,18-Sep-24, £285.90 ,PO00046210,CREM1,Purchase order

LABOSPORT LTD,Sports Equipment,18-Sep-24, £650.00 ,PO00046211,SPORT2,Purchase order

NATIVE PROMOTIONS,Uniforms & Workwear (not PPE),18-Sep-24, £874.30 ,PO00046212,UNIFORM,Purchase order

ESSEX SUPPLIES (UK) LTD,Cleaning Supplies,18-Sep-24, £439.99 ,PO00046218,CLEAN1,Purchase order

STARR BROTHERS FILMS LIMITED,Photography,18-Sep-24, £375.00 ,PO00046219,PHOTO,Purchase order

BAYLIS LANDSCAPE CONTRACTORS,Electrical Services,18-Sep-24, £685.00 ,PO00046220,BUILD10,Purchase order

The Deli Hylands,Catering Supplies - Food & Drink,18-Sep-24, £414.95 ,PO00046224,CAT2,Purchase order

PLENTY OF THYME,Catering Supplies - Food & Drink,18-Sep-24, £399.00 ,PO00046226,CAT2,Purchase order

NC RANGE SITE LIMITED,DFGS Grant,18-Sep-24," £3,941.72 ",PO00046227,DFGS,Purchase order

GB ADAPTATIONS,DFGS Grant,18-Sep-24," £5,213.00 ",PO00046228,DFGS,Purchase order

RELAY LTD,DFGS Grant,18-Sep-24," £8,976.86 ",PO00046229,DFGS,Purchase order

MOBILITY SOLUTIONS (SOUTH) LIMITED,DFGS Grant,18-Sep-24," £5,110.00 ",PO00046231,DFGS,Purchase order

ROYAL MAIL WEST TE,Postage,18-Sep-24," £1,409.94 ",,,Direct Debit

DENNIS EAGLE LTD,Vehicles Parts,19-Sep-24, £402.38 ,PO00046232,VEHIC7,Purchase order

DENNIS EAGLE LTD,Vehicles Parts,19-Sep-24," £1,128.17 ",PO00046235,VEHIC7,Purchase order

ERNEST DOE & SONS LTD,Vehicle Maintenance,19-Sep-24, £330.66 ,PO00046238,VEHIC8,Purchase order

FRIENDS OF CHELMSFORD MUSEUMS,Museums & Galleries,19-Sep-24, £441.00 ,PO00046240,MUSEUM,Purchase order

PLENTY OF THYME,Catering Supplies - Food & Drink,19-Sep-24," £1,850.00 ",PO00046242,CAT2,Purchase order

VIP SECURITY (ESSEX) LTD,Security Personnel,19-Sep-24," £1,416.12 ",PO00046244,SECUR4,Purchase order

SELLICK PARTNERSHIP,Temporary Staff,19-Sep-24," £2,590.00 ",PO00046245,HR2,Purchase order

SELLICK PARTNERSHIP,Temporary Staff,19-Sep-24," £2,664.00 ",PO00046246,HR2,Purchase order

ALL BMS SYSTEMS LTD,Building Repairs,19-Sep-24, £487.50 ,PO00046248,BUILD07,Purchase order

Adam & Greenwood Funeral Home,Burial & Cremation,19-Sep-24," £1,716.00 ",PO00046250,CREM4,Purchase order

CAPACITY GRID T/A LIBERATA UK LTD,Council tax & business rates,19-Sep-24," £2,569.02 ",PO00046251,RATES,Purchase order

TRAVELERS INSURANCE COMPANY LTD,Insurance,19-Sep-24," £5,150.00 ",PO00046256,INSURE,Purchase order

HIGHLINE ROADMARKINGS LTD,Signage - Highway,19-Sep-24, £804.80 ,PO00046261,SIGN4,Purchase order

HIGHLINE ROADMARKINGS LTD,Signage - Highway,19-Sep-24, £735.80 ,PO00046262,SIGN4,Purchase order

W & H ROMAC LTD,Signage - Highway,19-Sep-24," £1,755.11 ",PO00046264,SIGN4,Purchase order

HIGHLINE ROADMARKINGS LTD,Signage - Highway,19-Sep-24, £637.00 ,PO00046265,SIGN4,Purchase order

NEW ERA FUELS LIMITED,Fuel,19-Sep-24," £10,573.50 ",PO00046269,FUEL1,Purchase order

THE BIG WORD GROUP (LEEDS),Homelessness Provision,19-Sep-24, £512.06 ,PO00046270,HOMEPROV,Purchase order

DOCUMENT OUTPUT SOLUTIONS UK LTD,Digital Maintenance & Support,19-Sep-24," £3,513.00 ",PO00046276,DIGIT6,Purchase order

LAW ABSOLUTE,Temporary Staff,19-Sep-24," £1,395.00 ",PO00046277,HR2,Purchase order

BRAINTREE DISTRICT COUNCIL,Publications,19-Sep-24, £720.00 ,PO00046278,PRINT2,Purchase order

Sendible LTD,Subscriptions,19-Sep-24," £1,479.00 ",PO00046279,SUBS,Purchase order

LASER ELECTRICAL SERVICES LTD,Building Repairs,19-Sep-24," £1,336.50 ",PO00046282,BUILD07,Purchase order

CLEARCUT ENGRAVING,Signage - Installation & Maintenance,19-Sep-24, £531.00 ,PO00046283,SIGN2,Purchase order

EMS,Lift Maintenance,19-Sep-24," £1,249.83 ",,,Direct Debit

EMS,Lift Maintenance,19-Sep-24, £940.51 ,,,Direct Debit

EMS,Lift Maintenance,19-Sep-24, £852.47 ,,,Direct Debit

WORLDPAY,Banking,19-Sep-24, £848.94 ,,,Direct Debit

EMS,Lift Maintenance,19-Sep-24, £744.08 ,,,Direct Debit

EMS,Lift Maintenance,19-Sep-24, £659.94 ,,,Direct Debit

EMS,Lift Maintenance,19-Sep-24, £531.51 ,,,Direct Debit

EMS,Lift Maintenance,19-Sep-24, £441.38 ,,,Direct Debit

EMS,Lift Maintenance,19-Sep-24, £381.50 ,,,Direct Debit

EMS,Lift Maintenance,19-Sep-24, £369.16 ,,,Direct Debit

EMS,Lift Maintenance,19-Sep-24, £309.69 ,,,Direct Debit

FISK FIRE MAINTENANCE LIMITED,Building Repairs,20-Sep-24, £280.00 ,PO00046288,BUILD07,Purchase order

VIP-SYSTEM LTD,Taxi Services,20-Sep-24," £1,848.51 ",PO00046296,TAXI,Purchase order

HIGHLINE ROADMARKINGS LTD,Signage - Highway,20-Sep-24, £829.20 ,PO00046297,SIGN4,Purchase order

HIGHLINE ROADMARKINGS LTD,Signage - Highway,20-Sep-24," £1,327.80 ",PO00046298,SIGN4,Purchase order

ESSEX SUPPLIES (UK) LTD,Stationary,20-Sep-24, £382.85 ,PO00046299,STAT1,Purchase order

CHELMSFORD COMMUNITY RADIO,Fitness Equipment,20-Sep-24, £600.00 ,PO00046300,SPORT3,Purchase order

LIGHT 'N EASY LTD,Property Maintenance,20-Sep-24, £365.65 ,PO00046301,PROP3,Purchase order

7 2 7 TRUCK & VAN PARTS SPECIALIST,Vehicles Parts,20-Sep-24, £449.57 ,PO00046309,VEHIC7,Purchase order

PHOENIX SOFTWARE LTD,Cloud Services,20-Sep-24," £104,640.12 ",PO00046311,DIGIT3,Purchase order

B & M PRINT LTD,Publications,20-Sep-24," £1,745.00 ",PO00046312,PRINT2,Purchase order

LIPSTICK ON YOUR COLLAR LTD,Performing Arts,20-Sep-24," £4,751.56 ",PO00046313,PERFORM,Purchase order

ENTERTAINERS SHOW PROVIDERS,Performing Arts,20-Sep-24," £8,583.40 ",PO00046314,PERFORM,Purchase order

Little Angel Theatre,Performing Arts,20-Sep-24," £8,197.94 ",PO00046315,PERFORM,Purchase order

Phil McIntyre Live Ltd,Performing Arts,20-Sep-24," £7,067.71 ",PO00046316,PERFORM,Purchase order

Amick Productions Ltd,Performing Arts,20-Sep-24," £7,205.82 ",PO00046318,PERFORM,Purchase order

Chimes Entertainments Agency Ltd,Performing Arts,20-Sep-24," £3,117.17 ",PO00046320,PERFORM,Purchase order

CHELMER HOUSING PARTNERSHIP,Homelessness Provision,20-Sep-24," £24,895.68 ",PO00046322,HOMEPROV,Purchase order

CHELMER HOUSING PARTNERSHIP,Homelessness Provision,20-Sep-24," £7,910.00 ",PO00046323,HOMEPROV,Purchase order

CHELMSFORD COUNCIL FOR VOLUNTARY SERVICE,Homelessness Provision,20-Sep-24," £6,985.00 ",PO00046324,HOMEPROV,Purchase order

CHELMER HOUSING PARTNERSHIP,Homelessness Provision,20-Sep-24," £22,735.27 ",PO00046326,HOMEPROV,Purchase order

ANGLIAN WATER BUSI,Water,20-Sep-24," £7,687.45 ",,,Direct Debit

BARCLAYCARD,Banking,20-Sep-24, £265.52 ,,,Direct Debit

CHELMER HOUSING PARTNERSHIP,Homelessness Provision,23-Sep-24," £34,539.14 ",PO00046329,HOMEPROV,Purchase order

CHELMER HOUSING PARTNERSHIP,Homelessness Provision,23-Sep-24," £66,240.41 ",PO00046331,HOMEPROV,Purchase order

NEW ERA FUELS LIMITED,Fuel,23-Sep-24," £28,152.64 ",PO00046332,FUEL1,Purchase order

DENNIS EAGLE LTD,Vehicle Maintenance,23-Sep-24," £3,456.18 ",PO00046333,VEHIC8,Purchase order

DENNIS EAGLE LTD,Vehicle Maintenance,23-Sep-24, £330.63 ,PO00046335,VEHIC8,Purchase order

HAYS MONTROSE,Temporary Staff,23-Sep-24, £646.41 ,PO00046337,HR2,Purchase order

Elm Valley Foods Ltd,Performing Arts,23-Sep-24, £409.86 ,PO00046340,PERFORM,Purchase order

Clumsy Goat Ltd,Performing Arts,23-Sep-24, £536.83 ,PO00046341,PERFORM,Purchase order

NETT UK LIMITED,Performing Arts,23-Sep-24," £8,164.75 ",PO00046345,PERFORM,Purchase order

MONTAGU EVANS LLP,Property Management,23-Sep-24," £7,500.00 ",PO00046346,PROP4,Purchase order

Wilderness Foundation UK,Museums & Galleries,23-Sep-24, £250.00 ,PO00046349,MUSEUM,Purchase order

 CPM:Digital,Promotional Advertising,23-Sep-24, £445.00 ,PO00046351,ADVRT1,Purchase order

PRIMARY TIMES IN ESSEX,Promotional Advertising,23-Sep-24," £1,056.00 ",PO00046353,ADVRT1,Purchase order

EST E SAFETY TRAINING,Training / Course Fees,23-Sep-24, £700.00 ,PO00046357,TRG1,Purchase order

TMP (UK) LTD,Statutory Advertising,23-Sep-24, £295.50 ,PO00046358,ADVRT2,Purchase order

FISK FIRE MAINTENANCE LIMITED,Building Repairs,23-Sep-24, £400.00 ,PO00046360,BUILD07,Purchase order

LEX AUTOLEASE LTD,Vehicle Leasing ,23-Sep-24, £372.94 ,PO00046362,VEHIC6,Purchase order

J&HM Dickson Ltd,Recycling Services,23-Sep-24, £493.00 ,PO00046364,RECYCL1,Purchase order

BT,Telecommunitcations,23-Sep-24," £7,587.80 ",PO00046365,DIGIT8,Purchase order

JMW MEDIA LTD,Promotional Advertising,23-Sep-24," £12,000.00 ",PO00046368,ADVRT1,Purchase order

SAFER PLACES,Training / Course Fees,23-Sep-24, £791.67 ,PO00046372,TRG1,Purchase order

Spark Creative,Performing Arts,23-Sep-24," £3,752.78 ",PO00046373,PERFORM,Purchase order

CHELMSFORD SAFETY SUPPLIES,PPE Safety Footwear,23-Sep-24, £473.50 ,PO00046375,PPE2,Purchase order

THE ANGLIA SIGN CASTING LTD,Crematorium Equipment,23-Sep-24, £327.74 ,PO00046376,CREM1,Purchase order

ERNEST DOE & SONS LTD,Vehicle Tools and Equipment,23-Sep-24," £1,878.00 ",PO00046377,VEHIC10,Purchase order

NC RANGE SITE LIMITED,DFGS Grant,23-Sep-24," £5,271.17 ",PO00046378,DFGS,Purchase order

SPECIALIST BATHROOMS & PROPERTY SERVICES LIMITED,DFGS Grant,23-Sep-24," £6,480.00 ",PO00046379,DFGS,Purchase order

ESSEX SUPPLIES (UK) LTD,Cleaning Supplies,23-Sep-24, £366.10 ,PO00046381,CLEAN1,Purchase order

SPEKTRIX LIMITED,Telecoms,23-Sep-24," £4,789.08 ",,,Direct Debit

