"Invoices Paid for Factor Suppliers, Sub-Contractors, Trade Suppliers for Westmorland & Furness",,,,,,,,,,,,
,,,,,,,,,,,,
Company,coded supplier,Supplier Name,Date,System Reference,Directorate Description,Directorate Area,Cost Centre,Cost Centre Description,Expenditure Description,Type of Expenditure,Line Number,Line Amount
WF,TS56192511,CREATIVE SUPPORT,05/06/2023,54787,COUNTY COST CENTRES,,3327211,65+ Barrow                    ,VERY SHELTERED HOUSING,Revenue,1,995.12
WF,TS56192511,CREATIVE SUPPORT,05/06/2023,54788,COUNTY COST CENTRES,,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,1,"1,633.52"
WF,TS56192511,CREATIVE SUPPORT,05/06/2023,54788,COUNTY COST CENTRES,,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,2,0.28
WF,TS56192511,CREATIVE SUPPORT,05/06/2023,54789,COUNTY COST CENTRES,,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,1,"1,147.68"
WF,TS56192511,CREATIVE SUPPORT,05/06/2023,54790,COUNTY COST CENTRES,,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,1,972.24
WF,TS56192511,CREATIVE SUPPORT,05/06/2023,54790,COUNTY COST CENTRES,,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,2,0.26
WF,TS56192511,CREATIVE SUPPORT,05/06/2023,54792,COUNTY COST CENTRES,,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,1,583.4
WF,TS56192511,CREATIVE SUPPORT,05/06/2023,54792,COUNTY COST CENTRES,,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,2,0.1
WF,TS56192511,CREATIVE SUPPORT,05/06/2023,54793,COUNTY COST CENTRES,,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,1,388.96
WF,TS56192511,CREATIVE SUPPORT,05/06/2023,54793,COUNTY COST CENTRES,,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,2,0.04
WF,TS56192511,CREATIVE SUPPORT,05/06/2023,54794,COUNTY COST CENTRES,,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,1,544.88
WF,TS56192511,CREATIVE SUPPORT,05/06/2023,54795,COUNTY COST CENTRES,,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,1,602.92
WF,TS56192511,CREATIVE SUPPORT,05/06/2023,54795,COUNTY COST CENTRES,,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,2,0.03
WF,TS56192511,CREATIVE SUPPORT,05/06/2023,54796,COUNTY COST CENTRES,,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,1,856.08
WF,TS56192511,CREATIVE SUPPORT,05/06/2023,54797,COUNTY COST CENTRES,,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,1,699.96
WF,TS56192511,CREATIVE SUPPORT,05/06/2023,54797,COUNTY COST CENTRES,,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,2,0.24
WF,TS56192511,CREATIVE SUPPORT,05/06/2023,54801,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,1,622.4
WF,TS56192511,CREATIVE SUPPORT,05/06/2023,54802,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,1,233.4
WF,TS56192511,CREATIVE SUPPORT,05/06/2023,54802,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,2,194.5
WF,TS56192511,CREATIVE SUPPORT,05/06/2023,54803,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,1,427.9
WF,TS56192511,CREATIVE SUPPORT,05/06/2023,54803,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,2,427.9
WF,TS56192511,CREATIVE SUPPORT,05/06/2023,54805,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,1,311.2
WF,TS56192511,CREATIVE SUPPORT,05/06/2023,54806,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,1,389
WF,TS56192511,CREATIVE SUPPORT,05/06/2023,54808,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,1,311.2
WF,TS56192511,CREATIVE SUPPORT,05/06/2023,54810,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,1,933.6
WF,TS56192511,CREATIVE SUPPORT,05/06/2023,54811,COUNTY COST CENTRES,,3327911,65+ Learning Disability W&F   ,SUPPORTED LIVING,Revenue,1,311.2
WF,TS56192511,CREATIVE SUPPORT,05/06/2023,54812,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,1,583.5
WF,TS56192511,CREATIVE SUPPORT,05/06/2023,54812,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,2,155.6
WF,TS56192511,CREATIVE SUPPORT,05/06/2023,54813,COUNTY COST CENTRES,,3317211,18-64 Barrow                  ,SUPPORTED LIVING,Revenue,1,972.5
WF,TS56192511,CREATIVE SUPPORT,09/06/2023,64309,COUNTY COST CENTRES,,3327211,65+ Barrow                    ,VERY SHELTERED HOUSING,Revenue,1,"2,062.65"
WF,TS56192511,CREATIVE SUPPORT,09/06/2023,64310,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,1,"5,295.07"
WF,TS56192511,CREATIVE SUPPORT,09/06/2023,64310,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,2,"1,616.52"
WF,TS56192511,CREATIVE SUPPORT,09/06/2023,64311,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,1,"5,295.76"
WF,TS56192511,CREATIVE SUPPORT,09/06/2023,64311,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,2,"1,614.92"
WF,TS56192511,CREATIVE SUPPORT,09/06/2023,64312,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,1,"3,879.68"
WF,TS56192511,CREATIVE SUPPORT,09/06/2023,64313,COUNTY COST CENTRES,,3327911,65+ Learning Disability W&F   ,SUPPORTED LIVING,Revenue,1,"6,305.10"
WF,TS56192511,CREATIVE SUPPORT,09/06/2023,64313,COUNTY COST CENTRES,,3327911,65+ Learning Disability W&F   ,SUPPORTED LIVING,Revenue,2,"1,616.37"
WF,TS56192511,CREATIVE SUPPORT,09/06/2023,64313,COUNTY COST CENTRES,,3327911,65+ Learning Disability W&F   ,SUPPORTED LIVING,Revenue,3,0.01
WF,TS56192511,CREATIVE SUPPORT,09/06/2023,64314,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,1,"5,819.52"
WF,TS56192511,CREATIVE SUPPORT,09/06/2023,64314,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,2,"1,616.30"
WF,TS56192511,CREATIVE SUPPORT,09/06/2023,64315,COUNTY COST CENTRES,,3327911,65+ Learning Disability W&F   ,SUPPORTED LIVING,Revenue,1,"4,364.64"
WF,TS56192511,CREATIVE SUPPORT,09/06/2023,64315,COUNTY COST CENTRES,,3327911,65+ Learning Disability W&F   ,SUPPORTED LIVING,Revenue,2,"1,616.37"
WF,TS56192511,CREATIVE SUPPORT,09/06/2023,64316,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,1,"6,789.44"
WF,TS56192511,CREATIVE SUPPORT,09/06/2023,64316,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,2,"2,424.80"
WF,TS56192511,CREATIVE SUPPORT,09/06/2023,64317,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,1,"4,849.60"
WF,TS56192511,CREATIVE SUPPORT,09/06/2023,64318,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,1,"3,879.68"
WF,TS56192511,CREATIVE SUPPORT,09/06/2023,64319,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,1,"2,667.28"
WF,TS56192511,CREATIVE SUPPORT,09/06/2023,64319,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,2,"2,424.80"
WF,TS56192511,CREATIVE SUPPORT,09/06/2023,64320,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,1,"2,443.84"
WF,TS56192511,CREATIVE SUPPORT,15/06/2023,70717,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,RESIDENTIAL CARE SPOT,Revenue,1,"3,248.30"
WF,TS56192511,CREATIVE SUPPORT,20/06/2023,72457,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,1,"1,556.00"
WF,TS56192511,CREATIVE SUPPORT,27/06/2023,78033,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,1,427.9
WF,TS56192511,CREATIVE SUPPORT,27/06/2023,78033,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,2,213.95
WF,TS56192511,CREATIVE SUPPORT,27/06/2023,78033,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,3,198.85
WF,TS56192511,CREATIVE SUPPORT,27/06/2023,78033,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,4,14.55
WF,TS56192511,CREATIVE SUPPORT,27/06/2023,78034,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,1,855.8
WF,TS56192511,CREATIVE SUPPORT,27/06/2023,78035,COUNTY COST CENTRES,,3327211,65+ Barrow                    ,VERY SHELTERED HOUSING,Revenue,1,"5,799.64"
WF,TS56192511,CREATIVE SUPPORT,27/06/2023,78036,COUNTY COST CENTRES,,3327211,65+ Barrow                    ,VERY SHELTERED HOUSING,Revenue,1,"3,810.24"
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82257,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,1,"9,860.62"
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82257,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,2,"1,454.88"
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82258,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,1,"11,315.50"
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82259,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,1,855.8
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82260,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,1,"5,294.86"
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82260,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,2,"1,616.52"
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82261,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,1,"5,295.76"
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82261,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,2,"1,614.92"
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82262,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,1,"3,879.68"
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82263,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,1,"1,711.60"
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82264,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,1,"4,849.60"
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82265,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,1,"3,879.68"
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82266,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,1,"2,667.28"
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82266,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,2,"2,424.80"
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82267,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,1,"2,443.84"
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82268,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,1,"2,489.60"
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82269,COUNTY COST CENTRES,,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,1,"1,633.52"
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82269,COUNTY COST CENTRES,,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,2,0.28
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82270,COUNTY COST CENTRES,,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,1,"1,147.68"
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82271,COUNTY COST CENTRES,,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,1,972.24
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82271,COUNTY COST CENTRES,,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,2,0.26
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82273,COUNTY COST CENTRES,,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,1,427.79
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82273,COUNTY COST CENTRES,,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,2,0.11
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82274,COUNTY COST CENTRES,,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,1,0.1
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82274,COUNTY COST CENTRES,,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,2,583.4
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82276,COUNTY COST CENTRES,,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,1,388.96
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82276,COUNTY COST CENTRES,,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,2,0.04
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82277,COUNTY COST CENTRES,,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,1,564.33
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82278,COUNTY COST CENTRES,,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,1,602.92
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82278,COUNTY COST CENTRES,,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,2,0.03
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82279,COUNTY COST CENTRES,,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,1,856.08
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82280,COUNTY COST CENTRES,,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,1,699.96
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82280,COUNTY COST CENTRES,,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,2,0.24
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82281,COUNTY COST CENTRES,,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,1,0.32
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82281,COUNTY COST CENTRES,,3317901,18-64 Mental Health W&F       ,HOME CARE SPOT,Revenue,2,933.28
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82282,COUNTY COST CENTRES,,3327211,65+ Barrow                    ,VERY SHELTERED HOUSING,Revenue,1,463.7
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82283,COUNTY COST CENTRES,,3327211,65+ Barrow                    ,VERY SHELTERED HOUSING,Revenue,1,880.78
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82284,COUNTY COST CENTRES,,3327211,65+ Barrow                    ,VERY SHELTERED HOUSING,Revenue,1,964.99
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82284,COUNTY COST CENTRES,,3327211,65+ Barrow                    ,VERY SHELTERED HOUSING,Revenue,2,0.33
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82285,COUNTY COST CENTRES,,3327211,65+ Barrow                    ,VERY SHELTERED HOUSING,Revenue,1,0.19
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82285,COUNTY COST CENTRES,,3327211,65+ Barrow                    ,VERY SHELTERED HOUSING,Revenue,2,459.08
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82287,COUNTY COST CENTRES,,3327211,65+ Barrow                    ,VERY SHELTERED HOUSING,Revenue,1,12.75
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82287,COUNTY COST CENTRES,,3327211,65+ Barrow                    ,VERY SHELTERED HOUSING,Revenue,2,0.15
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82287,COUNTY COST CENTRES,,3327211,65+ Barrow                    ,VERY SHELTERED HOUSING,Revenue,3,242.25
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82288,COUNTY COST CENTRES,,3327211,65+ Barrow                    ,VERY SHELTERED HOUSING,Revenue,1,"1,360.76"
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82288,COUNTY COST CENTRES,,3327211,65+ Barrow                    ,VERY SHELTERED HOUSING,Revenue,2,842.32
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82289,COUNTY COST CENTRES,,3327211,65+ Barrow                    ,VERY SHELTERED HOUSING,Revenue,1,599.25
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82289,COUNTY COST CENTRES,,3327211,65+ Barrow                    ,VERY SHELTERED HOUSING,Revenue,2,0.35
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82290,COUNTY COST CENTRES,,3327211,65+ Barrow                    ,VERY SHELTERED HOUSING,Revenue,1,"1,122.88"
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82290,COUNTY COST CENTRES,,3327211,65+ Barrow                    ,VERY SHELTERED HOUSING,Revenue,2,119
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82291,COUNTY COST CENTRES,,3317211,18-64 Barrow                  ,VERY SHELTERED HOUSING,Revenue,1,957.29
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82292,COUNTY COST CENTRES,,3327211,65+ Barrow                    ,VERY SHELTERED HOUSING,Revenue,1,"1,165.44"
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82293,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,VERY SHELTERED HOUSING,Revenue,1,838.07
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82294,COUNTY COST CENTRES,,3327211,65+ Barrow                    ,VERY SHELTERED HOUSING,Revenue,1,561.61
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82295,COUNTY COST CENTRES,,3327211,65+ Barrow                    ,VERY SHELTERED HOUSING,Revenue,1,948.73
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82298,COUNTY COST CENTRES,,3317211,18-64 Barrow                  ,VERY SHELTERED HOUSING,Revenue,1,"1,008.36"
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82299,COUNTY COST CENTRES,,3327211,65+ Barrow                    ,VERY SHELTERED HOUSING,Revenue,1,"2,045.63"
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82300,COUNTY COST CENTRES,,3327211,65+ Barrow                    ,VERY SHELTERED HOUSING,Revenue,1,0.14
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82300,COUNTY COST CENTRES,,3327211,65+ Barrow                    ,VERY SHELTERED HOUSING,Revenue,2,"1,131.03"
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82301,COUNTY COST CENTRES,,3327211,65+ Barrow                    ,VERY SHELTERED HOUSING,Revenue,1,633.57
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82301,COUNTY COST CENTRES,,3327211,65+ Barrow                    ,VERY SHELTERED HOUSING,Revenue,2,0.05
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82302,COUNTY COST CENTRES,,3327211,65+ Barrow                    ,VERY SHELTERED HOUSING,Revenue,1,685.02
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82304,COUNTY COST CENTRES,,3327211,65+ Barrow                    ,VERY SHELTERED HOUSING,Revenue,1,395.7
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82305,COUNTY COST CENTRES,,3327911,65+ Learning Disability W&F   ,VERY SHELTERED HOUSING,Revenue,1,"1,130.77"
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82305,COUNTY COST CENTRES,,3327911,65+ Learning Disability W&F   ,VERY SHELTERED HOUSING,Revenue,2,0.4
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82306,COUNTY COST CENTRES,,3327211,65+ Barrow                    ,VERY SHELTERED HOUSING,Revenue,1,"2,747.34"
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82308,COUNTY COST CENTRES,,3327211,65+ Barrow                    ,VERY SHELTERED HOUSING,Revenue,1,574.28
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82308,COUNTY COST CENTRES,,3327211,65+ Barrow                    ,VERY SHELTERED HOUSING,Revenue,2,238
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82314,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,1,622.4
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82315,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,1,155.6
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82315,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,2,213.95
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82316,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,1,466.8
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82316,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,2,466.8
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82318,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,1,389
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82320,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,1,311.2
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82321,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,1,311.2
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82323,COUNTY COST CENTRES,,3327911,65+ Learning Disability W&F   ,SUPPORTED LIVING,Revenue,1,350.1
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82324,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,1,583.5
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82324,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,SUPPORTED LIVING,Revenue,2,155.6
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82325,COUNTY COST CENTRES,,3317211,18-64 Barrow                  ,SUPPORTED LIVING,Revenue,1,972.5
WF,TS56192511,CREATIVE SUPPORT,29/06/2023,82326,COUNTY COST CENTRES,,3317911,18-64 Learning Disability W&F ,RESIDENTIAL CARE SPOT,Revenue,1,"3,248.30"
WF,TS56198127,DISABLED LIVING (TRAINING & EXHIBITIONS),02/05/2023,24582,EDEN COST CENTRES,,ED02500,ED0HOME IMPROVEMENT AGENCY    ,L&D-OTHR QUALS,Revenue,1,800
WF,TS56220591,UNITED UTILITIES,27/06/2023,77721,CENTRAL CONTROL / BANK,EX COUNTY COUNCIL LEGACY COSTS,6400001,EX COUNTY COUNCIL LEGACY COSTS,MISC SUPPLIES & SRVCS,Revenue,1,"1,415.48"
WF,TS56372223,SCHOLAR PACK,05/06/2023,54637,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1270101,DALTON GEORGE ROMNEY JNR SCHL ,SUBSCRIPTIONS,Revenue,1,267.1
WF,TS56372223,SCHOLAR PACK,13/06/2023,65644,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1231401,MILBURN SCHOOL                ,SUBSCRIPTIONS,Revenue,1,409.4
WF,TS56372223,SCHOLAR PACK,21/06/2023,75654,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1270801,BARROW N WALNEY PRIMARY SCHOOL,SUBSCRIPTIONS,Revenue,1,"1,382.55"
WF,TS56372223,SCHOLAR PACK,21/06/2023,75716,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1262701,SIR JOHN BARROW               ,SUBSCRIPTIONS,Revenue,1,"3,487.40"
WF,TS56442423,CLASS INSURANCE,07/06/2023,57860,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1335401,BEETHAM C OF E SCHOOL         ,EMPLOYEE INSURANCE,Revenue,1,"1,716.38"
WF,TS56727435,TYLA SERVICES LIMITED,01/06/2023,53106,COUNTY COST CENTRES,,2100601,STH LKLND HWAYS (DLGTD TO LC) ,VERGE MAINTENANCE,Revenue,1,"1,775.00"
WF,TS56727435,TYLA SERVICES LIMITED,03/06/2023,54237,COUNTY COST CENTRES,,2100601,STH LKLND HWAYS (DLGTD TO LC) ,VERGE MAINTENANCE,Revenue,1,"1,090.60"
WF,TS56727435,TYLA SERVICES LIMITED,03/06/2023,54238,COUNTY COST CENTRES,,2100601,STH LKLND HWAYS (DLGTD TO LC) ,VERGE MAINTENANCE,Revenue,1,"1,604.96"
WF,TS56727435,TYLA SERVICES LIMITED,05/06/2023,54625,COUNTY COST CENTRES,,2100601,STH LKLND HWAYS (DLGTD TO LC) ,VERGE MAINTENANCE,Revenue,1,"1,925.00"
WF,TS56727435,TYLA SERVICES LIMITED,07/06/2023,57843,COUNTY COST CENTRES,,2100601,STH LKLND HWAYS (DLGTD TO LC) ,VERGE MAINTENANCE,Revenue,1,"1,299.75"
WF,TS56727435,TYLA SERVICES LIMITED,07/06/2023,62843,COUNTY COST CENTRES,,2100601,STH LKLND HWAYS (DLGTD TO LC) ,VERGE MAINTENANCE,Revenue,1,"1,000.00"
