"Invoices Paid for Factor Suppliers, Sub-Contractors, Trade Suppliers for Westmorland & Furness",,,,,,,,,,,,
Company,coded supplier,Supplier Name,Date,System Reference,Directorate Description,Directorate Area,Cost Centre,Cost Centre Description,Expenditure Description,Type of Expenditure,Line Number,Line Amount
WF,TS68973123,CUMBRIA TEACHING AGENCY LTD,24/01/2024,279357,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1251101,BARROW ROOSE SCHOOL           ,AGENCY STAFF,Revenue,1,988.00
WF,TS68973123,CUMBRIA TEACHING AGENCY LTD,24/01/2024,280573,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1338101,DENT C OF E SCHOOL            ,AGENCY STAFF,Revenue,1,420.00
WF,TS68973123,CUMBRIA TEACHING AGENCY LTD,24/01/2024,280626,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1231101,KIRKBY THORE SCHOOL           ,AGENCY STAFF,Revenue,1,700.00
WF,TS68973123,CUMBRIA TEACHING AGENCY LTD,24/01/2024,280696,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1331501,PENRITH ST CATHERINES SCHOOL  ,AGENCY STAFF,Revenue,1,425.96
WF,TS68973123,CUMBRIA TEACHING AGENCY LTD,24/01/2024,280698,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1360101,BARROW ST JAMES JNR SCHOOL    ,AGENCY STAFF,Revenue,1,521.24
WF,TS68973123,CUMBRIA TEACHING AGENCY LTD,24/01/2024,280699,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1251201,BARROW RAMSDEN INF SCHOOL     ,AGENCY STAFF,Revenue,1,933.70
WF,TS68973123,CUMBRIA TEACHING AGENCY LTD,24/01/2024,280729,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1522101,BEACONSIDE PRIMARY SCHOOL     ,AGENCY STAFF,Revenue,1,"1,071.56"
WF,TS68973123,CUMBRIA TEACHING AGENCY LTD,24/01/2024,280755,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1270001,SEDBERGH PRIMARY SCHOOL       ,AGENCY STAFF,Revenue,1,708.00
WF,TS68973123,CUMBRIA TEACHING AGENCY LTD,24/01/2024,280780,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1251101,BARROW ROOSE SCHOOL           ,AGENCY STAFF,Revenue,1,"1,529.00"
WF,TS68973123,CUMBRIA TEACHING AGENCY LTD,25/01/2024,281163,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1205801,SKELTON SCHOOL                ,AGENCY STAFF,Revenue,1,601.80
WF,TS68973123,CUMBRIA TEACHING AGENCY LTD,25/01/2024,281188,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1312301,GRANGE C OF E SCHOOL          ,AGENCY STAFF,Revenue,1,423.07
WF,TS68973123,CUMBRIA TEACHING AGENCY LTD,25/01/2024,281589,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1360701,BARROW HOLY FAMILY R C SCHOOL ,AGENCY STAFF,Revenue,1,744.30
WF,TS68973123,CUMBRIA TEACHING AGENCY LTD,25/01/2024,281597,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1360701,BARROW HOLY FAMILY R C SCHOOL ,AGENCY STAFF,Revenue,1,442.50
WF,TS68973123,CUMBRIA TEACHING AGENCY LTD,25/01/2024,281668,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1270401,BARROW ISLAND PRIMARY SCHOOL  ,AGENCY STAFF,Revenue,1,"2,460.17"
WF,TS68973123,CUMBRIA TEACHING AGENCY LTD,25/01/2024,281674,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1270401,BARROW ISLAND PRIMARY SCHOOL  ,AGENCY STAFF,Revenue,1,855.01
WF,TS68973123,CUMBRIA TEACHING AGENCY LTD,26/01/2024,282231,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1270401,BARROW ISLAND PRIMARY SCHOOL  ,AGENCY STAFF,Revenue,1,"2,312.45"
WF,TS68973123,CUMBRIA TEACHING AGENCY LTD,26/01/2024,282248,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1251401,BARROW VICTORIA INF SCHOOL    ,AGENCY STAFF,Revenue,1,"1,595.41"
WF,TS68973123,CUMBRIA TEACHING AGENCY LTD,26/01/2024,282249,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1360101,BARROW ST JAMES JNR SCHOOL    ,AGENCY STAFF,Revenue,1,311.85
WF,TS68973123,CUMBRIA TEACHING AGENCY LTD,26/01/2024,282363,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1251201,BARROW RAMSDEN INF SCHOOL     ,AGENCY STAFF,Revenue,1,742.00
WF,TS68973123,CUMBRIA TEACHING AGENCY LTD,26/01/2024,282377,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1312601,CARTMEL C OF E SCHOOL         ,AGENCY STAFF,Revenue,1,470.33
WF,TS68973123,CUMBRIA TEACHING AGENCY LTD,26/01/2024,282455,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1241401,ULVERSTON CROFTLANDS JNR SCHL ,AGENCY STAFF,Revenue,1,"2,251.35"
WF,TS68973123,CUMBRIA TEACHING AGENCY LTD,30/01/2024,283360,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1232201,WINDERMERE GOODLY DALE SCHOOL ,AGENCY STAFF,Revenue,1,885.00
WF,TS68973123,CUMBRIA TEACHING AGENCY LTD,30/01/2024,283780,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1251801,BARROW S WALNEY INF SCHOOL    ,AGENCY STAFF,Revenue,1,"1,641.32"
WF,TS68973123,CUMBRIA TEACHING AGENCY LTD,31/01/2024,286986,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1522101,BEACONSIDE PRIMARY SCHOOL     ,AGENCY STAFF,Revenue,1,"1,111.76"
WF,TS68973123,CUMBRIA TEACHING AGENCY LTD,31/01/2024,286991,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1270001,SEDBERGH PRIMARY SCHOOL       ,AGENCY STAFF,Revenue,1,708.00
WF,TS68973123,CUMBRIA TEACHING AGENCY LTD,31/01/2024,287002,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1250201,BRISBANE PARK COUNTY INFANT SC,AGENCY STAFF,Revenue,1,283.61
WF,TS68973123,CUMBRIA TEACHING AGENCY LTD,31/01/2024,287044,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1232201,WINDERMERE GOODLY DALE SCHOOL ,AGENCY STAFF,Revenue,1,885.00
WF,TS68973123,CUMBRIA TEACHING AGENCY LTD,31/01/2024,287069,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1231101,KIRKBY THORE SCHOOL           ,AGENCY STAFF,Revenue,1,336.00
WF,TS68973123,CUMBRIA TEACHING AGENCY LTD,31/01/2024,287089,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1335701,CROSSCRAKE C OF E SCHOOL      ,AGENCY STAFF,Revenue,1,267.30
WF,TS68973123,CUMBRIA TEACHING AGENCY LTD,31/01/2024,287109,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1205801,SKELTON SCHOOL                ,AGENCY STAFF,Revenue,1,778.80
WF,TS68981547,SSE ENTERPRISE ENERGY SOLUTIONS,11/01/2024,267119,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1241401,ULVERSTON CROFTLANDS JNR SCHL ,BUILDING REPAIRS,Revenue,1,685.00
WF,TS69134583,TUTIS FOSTER CARE,31/01/2024,285978,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,1583501,CLA/LEAVING CARE PURCHAS-B&SL ,INDEPENDENT FOSTER PLACEMENTS,Revenue,1,"3,799.43"
WF,TS69134583,TUTIS FOSTER CARE,31/01/2024,285979,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,1583501,CLA/LEAVING CARE PURCHAS-B&SL ,INDEPENDENT FOSTER PLACEMENTS,Revenue,1,"3,799.43"
WF,TS69251115,A TAXI MR KEITH GIFFITHS,05/01/2024,260610,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,1,"1,275.00"
WF,TS69251115,A TAXI MR KEITH GIFFITHS,05/01/2024,260610,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,2,"2,899.73"
WF,TS69251115,A TAXI MR KEITH GIFFITHS,05/01/2024,260610,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,3,"2,485.49"
WF,TS69251115,A TAXI MR KEITH GIFFITHS,05/01/2024,260610,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2001301,SEND                          ,HOME TO SCHOOL/COLLEGE,Revenue,4,780.00
WF,TS69251115,A TAXI MR KEITH GIFFITHS,05/01/2024,260610,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2001301,SEND                          ,ESCORT DUTY PAY(RECHARGED),Revenue,5,292.50
WF,TS69251115,A TAXI MR KEITH GIFFITHS,05/01/2024,260610,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2001301,SEND                          ,HOME TO SCHOOL/COLLEGE,Revenue,6,600.00
WF,TS69251115,A TAXI MR KEITH GIFFITHS,05/01/2024,260613,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2001301,SEND                          ,HOME TO SCHOOL/COLLEGE,Revenue,1,"2,340.00"
WF,TS69251115,A TAXI MR KEITH GIFFITHS,05/01/2024,260613,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2001301,SEND                          ,ESCORT DUTY PAY(RECHARGED),Revenue,2,780.00
WF,TS69251115,A TAXI MR KEITH GIFFITHS,05/01/2024,260613,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2001301,SEND                          ,HOME TO SCHOOL/COLLEGE,Revenue,3,"1,104.66"
WF,TS69251115,A TAXI MR KEITH GIFFITHS,05/01/2024,260613,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2001301,SEND                          ,HOME TO SCHOOL/COLLEGE,Revenue,4,"1,689.48"
WF,TS69251115,A TAXI MR KEITH GIFFITHS,05/01/2024,260613,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2001301,SEND                          ,ESCORT DUTY PAY(RECHARGED),Revenue,5,422.37
WF,TS69251115,A TAXI MR KEITH GIFFITHS,05/01/2024,260613,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2001301,SEND                          ,HOME TO SCHOOL/COLLEGE,Revenue,6,"1,971.06"
WF,TS69251115,A TAXI MR KEITH GIFFITHS,05/01/2024,260613,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2001301,SEND                          ,HOME TO SCHOOL/COLLEGE,Revenue,7,"2,362.50"
WF,TS69251115,A TAXI MR KEITH GIFFITHS,05/01/2024,260613,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2001301,SEND                          ,HOME TO SCHOOL/COLLEGE,Revenue,8,950.00
WF,TS69287619,BEMROSE BOOTH PARAGON LTD,04/01/2024,259222,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,ED02167,ED0Vehicle parking            ,OPERATIONAL MATERIALS OTHR,Revenue,1,985.80
WF,TS69317103,BREEDON TRADING LIMITED,11/01/2024,266106,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,9999999,COUNCIL INTRACOMPANY          ,IM - HIGHWAYS STORES,Capital,1,683.41
WF,TS69317103,BREEDON TRADING LIMITED,11/01/2024,266107,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,9999999,COUNCIL INTRACOMPANY          ,IM - HIGHWAYS STORES,Capital,1,781.04
WF,TS69317103,BREEDON TRADING LIMITED,11/01/2024,266109,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,9999999,COUNCIL INTRACOMPANY          ,IM - HIGHWAYS STORES,Capital,1,388.57
WF,TS69317103,BREEDON TRADING LIMITED,11/01/2024,266110,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,9999999,COUNCIL INTRACOMPANY          ,IM - HIGHWAYS STORES,Capital,1,449.10
WF,TS69317103,BREEDON TRADING LIMITED,11/01/2024,266130,CAPITAL COST CENTRES,CAPITAL - THRIVING PLACES     ,QSLNPRN,Devolved to LC NPRN Sth Lakes ,HIGHWAYS: MATERIALS,Capital,1,"3,013.10"
WF,TS69317103,BREEDON TRADING LIMITED,11/01/2024,266130,CAPITAL COST CENTRES,CAPITAL - THRIVING PLACES     ,QSLNPRN,Devolved to LC NPRN Sth Lakes ,HIGHWAYS: MATERIALS,Capital,2,"2,889.60"
WF,TS69317103,BREEDON TRADING LIMITED,11/01/2024,266138,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,9999999,COUNCIL INTRACOMPANY          ,IM - HIGHWAYS STORES,Capital,1,431.89
WF,TS69317103,BREEDON TRADING LIMITED,11/01/2024,266138,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,9999999,COUNCIL INTRACOMPANY          ,IM - HIGHWAYS STORES,Capital,2,621.80
WF,TS69317103,BREEDON TRADING LIMITED,11/01/2024,266142,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,2200201,WINTER MAINTENANCE            ,OPERATIONAL MATERIALS OTHR,Revenue,1,"1,007.89"
WF,TS69317103,BREEDON TRADING LIMITED,11/01/2024,266143,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,9999999,COUNCIL INTRACOMPANY          ,IM - HIGHWAYS STORES,Capital,1,462.77
WF,TS69317103,BREEDON TRADING LIMITED,11/01/2024,266143,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,9999999,COUNCIL INTRACOMPANY          ,IM - HIGHWAYS STORES,Capital,2,205.66
WF,TS69317103,BREEDON TRADING LIMITED,11/01/2024,266143,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,9999999,COUNCIL INTRACOMPANY          ,IM - HIGHWAYS STORES,Capital,3,"1,340.90"
WF,TS69317103,BREEDON TRADING LIMITED,11/01/2024,266145,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,9999999,COUNCIL INTRACOMPANY          ,IM - HIGHWAYS STORES,Capital,1,195.26
WF,TS69317103,BREEDON TRADING LIMITED,11/01/2024,266145,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,9999999,COUNCIL INTRACOMPANY          ,IM - HIGHWAYS STORES,Capital,2,205.66
WF,TS69317103,BREEDON TRADING LIMITED,11/01/2024,266146,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,9999999,COUNCIL INTRACOMPANY          ,IM - HIGHWAYS STORES,Capital,1,878.67
WF,TS69317103,BREEDON TRADING LIMITED,11/01/2024,266146,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,9999999,COUNCIL INTRACOMPANY          ,IM - HIGHWAYS STORES,Capital,2,603.09
WF,TS69317103,BREEDON TRADING LIMITED,11/01/2024,266147,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,9999999,COUNCIL INTRACOMPANY          ,IM - HIGHWAYS STORES,Capital,1,892.34
WF,TS69317103,BREEDON TRADING LIMITED,21/01/2024,274431,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,9999999,COUNCIL INTRACOMPANY          ,IM - HIGHWAYS STORES,Capital,1,407.93
WF,TS69317103,BREEDON TRADING LIMITED,25/01/2024,281591,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,9999999,COUNCIL INTRACOMPANY          ,IM - HIGHWAYS STORES,Capital,1,104.89
WF,TS69317103,BREEDON TRADING LIMITED,25/01/2024,281591,CENTRAL CONTROL / BANK,OTHER CONTROL & SUSPENSE      ,9999999,COUNCIL INTRACOMPANY          ,IM - HIGHWAYS STORES,Capital,2,488.15
WF,TS69406959,KIDDLYWINKS THE MEADOWS DAY NURSERY,04/01/2024,259360,CHILDRENS SERVICES,EDUCATION & INCLUSION         ,1161501,NURSERY GRANTS                ,GRANT PAYMENTS,Revenue,1,"34,461.49"
WF,TS69406959,KIDDLYWINKS THE MEADOWS DAY NURSERY,04/01/2024,259430,CHILDRENS SERVICES,EDUCATION & INCLUSION         ,1161501,NURSERY GRANTS                ,GRANT PAYMENTS,Revenue,1,947.42
WF,TS69513663,MANDYS CHILDCARE,04/01/2024,259361,CHILDRENS SERVICES,EDUCATION & INCLUSION         ,1161501,NURSERY GRANTS                ,GRANT PAYMENTS,Revenue,1,"1,727.27"
WF,TS69513663,MANDYS CHILDCARE,04/01/2024,259431,CHILDRENS SERVICES,EDUCATION & INCLUSION         ,1161501,NURSERY GRANTS                ,GRANT PAYMENTS,Revenue,1,"1,406.50"
WF,TS69540339,THE BIG CLASSROOM,25/01/2024,281170,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1205801,SKELTON SCHOOL                ,SUBSCRIPTIONS,Revenue,1,400.00
WF,TS69565611,SW BAINES,08/01/2024,261118,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,1,"2,880.00"
WF,TS69589479,MAXXIA LTD,04/01/2024,259712,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1305601,OLD HUTTON C OF E SCHOOL      ,CURRICULUM PHOTOCOPIER RENTAL,Revenue,1,995.00
WF,TS69589479,MAXXIA LTD,09/01/2024,261933,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1312201,CONISTON C OF E SCHOOL        ,TELEPHONE LINE CHARGES,Revenue,1,707.46
WF,TS69590883,54 DEGRESS SPORT,16/01/2024,269295,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1205401,PLUMPTON SCHOOL               ,OTH EMPLOYEE COSTS,Revenue,1,"1,155.00"
WF,TS69590883,54 DEGRESS SPORT,18/01/2024,273702,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1204501,BRUNSWICK SCHOOL              ,L&D-CPD,Revenue,1,"2,516.00"
WF,TS69592287,HOWARD ARMSTRONG DRAIN CLEARANCE SERVS,16/01/2024,269264,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1331501,PENRITH ST CATHERINES SCHOOL  ,BUILDING REPAIRS,Revenue,1,400.00
WF,TS69635811,JUNIORSTEM,19/01/2024,274095,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1335701,CROSSCRAKE C OF E SCHOOL      ,EDUC VISITS,Revenue,1,375.00
WF,TS69721455,DAN WILLAN COACHES LTD,03/01/2024,258710,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1345201,WITHERSLACK DEAN BARWICK SCHL ,HIRED TRANSPORT EDUC VISITS,Revenue,1,500.00
WF,TS69721455,DAN WILLAN COACHES LTD,05/01/2024,260586,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,1,"2,432.00"
WF,TS69721455,DAN WILLAN COACHES LTD,05/01/2024,260586,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,2,"2,730.00"
WF,TS69721455,DAN WILLAN COACHES LTD,05/01/2024,260586,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,2627601,HTS SECONDRY  & PRIMARY COMB. ,HOME TO SCHOOL/COLLEGE,Revenue,3,400.00
WF,TS69769191,LAUREN JADE RANDALL  ROSEBUBS CHILDCARE,04/01/2024,259362,CHILDRENS SERVICES,EDUCATION & INCLUSION         ,1161501,NURSERY GRANTS                ,GRANT PAYMENTS,Revenue,1,"4,665.65"
WF,TS69823947,SUNDERLAND CITY COUNCIL,19/01/2024,274219,ENABLER SERVICES,HR/OD                         ,7126001,OCCUPATIONAL HEALTH SERVICE   ,EXPERT FEES (EXCL LEGAL),Revenue,1,"3,018.00"
WF,TS69868875,BARROW RUGBY LEAGUE FOOTBALL CLUB,02/01/2024,254837,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1305401,LEVENS C OF E SCHOOL          ,LECTURERS FEES,Revenue,1,840.00
WF,TS69868875,BARROW RUGBY LEAGUE FOOTBALL CLUB,24/01/2024,280489,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,BA00076,MIGHTY TO MICRO               ,BBC Other grants,Revenue,1,"3,000.00"
WF,TS69913803,OUR LADY OF THE ROSARY CATHOLIC PRIMARY,04/01/2024,259364,CHILDRENS SERVICES,EDUCATION & INCLUSION         ,1161501,NURSERY GRANTS                ,GRANT PAYMENTS,Revenue,1,"5,757.57"
WF,TS70057011,NEWLYN HEALTHCARE SPECIALIST EQUIP LTD,12/01/2024,267936,ADULT SERVICES,SERVICE PROVISION             ,3360021,ICES EQUIPMENT                ,CSDP EQUIP REPAIRS,Revenue,1,350.00
WF,TS70089303,EDUCLA,15/01/2024,268412,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1204001,NENTHEAD SCHOOL               ,EDUC- INDIVIDUAL TUITION,Revenue,1,450.00
WF,TS70089303,EDUCLA,15/01/2024,268514,CHILDRENS SERVICES,EDUCATION & INCLUSION         ,1160801,POST 16 HIGH NEEDS            ,EDUCSPECIAL NEEDS COSTS,Revenue,1,765.00
WF,TS70089303,EDUCLA,15/01/2024,268525,CHILDRENS SERVICES,EDUCATION & INCLUSION         ,1152301,CENTRAL SEN                   ,EDUCSPECIAL NEEDS COSTS,Revenue,1,375.00
WF,TS70089303,EDUCLA,15/01/2024,268530,CHILDRENS SERVICES,EDUCATION & INCLUSION         ,1152301,CENTRAL SEN                   ,EDUCSPECIAL NEEDS COSTS,Revenue,1,338.75
WF,TS70089303,EDUCLA,16/01/2024,269240,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1522501,PENRUDDOCK SCHOOL             ,LECTURERS FEES,Revenue,1,375.00
WF,TS70089303,EDUCLA,18/01/2024,273548,CHILDRENS SERVICES,EDUCATION & INCLUSION         ,1152301,CENTRAL SEN                   ,EDUCSPECIAL NEEDS COSTS,Revenue,1,375.00
WF,TS70089303,EDUCLA,22/01/2024,274887,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1204601,"NORTH LAKES SCHOOL, PENRITH   ",EDUC- INDIVIDUAL TUITION,Revenue,1,375.00
WF,TS70089303,EDUCLA,22/01/2024,275191,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1522501,PENRUDDOCK SCHOOL             ,LECTURERS FEES,Revenue,1,375.00
WF,TS70089303,EDUCLA,24/01/2024,280761,CHILDRENS SERVICES,EDUCATION & INCLUSION         ,1152301,CENTRAL SEN                   ,EDUCSPECIAL NEEDS COSTS,Revenue,1,338.75
WF,TS70089303,EDUCLA,24/01/2024,280763,CHILDRENS SERVICES,EDUCATION & INCLUSION         ,1152301,CENTRAL SEN                   ,EDUCSPECIAL NEEDS COSTS,Revenue,1,375.00
WF,TS70089303,EDUCLA,24/01/2024,280764,CHILDRENS SERVICES,EDUCATION & INCLUSION         ,1152301,CENTRAL SEN                   ,EDUCSPECIAL NEEDS COSTS,Revenue,1,375.00
WF,TS70089303,EDUCLA,26/01/2024,282317,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1204601,"NORTH LAKES SCHOOL, PENRITH   ",EDUC- INDIVIDUAL TUITION,Revenue,1,375.00
WF,TS70089303,EDUCLA,26/01/2024,282331,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1204601,"NORTH LAKES SCHOOL, PENRITH   ",EDUC- INDIVIDUAL TUITION,Revenue,1,375.00
WF,TS70089303,EDUCLA,29/01/2024,283099,CHILDRENS SERVICES,EDUCATION & INCLUSION         ,1161101,VIRTUAL SCHOOL/EQUALITIES TEAM,BUSINESS & PROFESSIONAL SERV,Revenue,1,563.75
WF,TS70089303,EDUCLA,30/01/2024,283473,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1522501,PENRUDDOCK SCHOOL             ,LECTURERS FEES,Revenue,1,375.00
WF,TS70090707,WOMENS COMMUNITY MATTERS,18/01/2024,273714,THRIVING COMMUNITIES,HOUSING                       ,BA00148,BA00 Homelessness             ,BBCPrev Homeless vic dom abuse,Revenue,1,"13,150.75"
WF,TS70090707,WOMENS COMMUNITY MATTERS,19/01/2024,274117,THRIVING COMMUNITIES,HOUSING                       ,BA00148,BA00 Homelessness             ,BBCPrev Homeless vic dom abuse,Revenue,1,"13,150.75"
WF,TS70090707,WOMENS COMMUNITY MATTERS,25/01/2024,281625,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1250901,BARROW GREENGATE JNR SCHOOL   ,BUILDING REPAIRS,Revenue,1,500.00
WF,TS70246551,SOUTH LAKES CITIZEN ADVICE,05/01/2024,260203,LOCALITY BOARDS,LOCALITY BOARDS               ,5941201,MONEY ADVICE - CAB - STH LAKES,GRANT PAYMENTS,Revenue,1,"33,400.00"
WF,TS70290075,CAPSTONE FOSTER CARE (NORTH) LTD,30/01/2024,283331,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,1583501,CLA/LEAVING CARE PURCHAS-B&SL ,INDEPENDENT FOSTER PLACEMENTS,Revenue,1,"7,482.53"
WF,TS70326579,PERMANENT FUTURES LTD,07/11/2023,202816,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,1513001,BUSINESS SUPPORT - Edu & Inc  ,AGENCY STAFF,Revenue,1,"1,250.00"
WF,TS70326579,PERMANENT FUTURES LTD,27/11/2023,221246,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,1513001,BUSINESS SUPPORT - Edu & Inc  ,AGENCY STAFF,Revenue,1,"1,000.00"
WF,TS70326579,PERMANENT FUTURES LTD,03/01/2024,257006,CHILDRENS SERVICES,EDUCATION & INCLUSION         ,1194001,INCLUSION SEND                ,AGENCY STAFF,Revenue,1,"1,850.00"
WF,TS70326579,PERMANENT FUTURES LTD,03/01/2024,257014,CHILDRENS SERVICES,EDUCATION & INCLUSION         ,1154001,DELIVERING BETTER VALUE SEND  ,AGENCY STAFF,Revenue,1,"2,080.00"
WF,TS70326579,PERMANENT FUTURES LTD,03/01/2024,258681,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,1195001,INCLUSION SOCIAL CARE         ,AGENCY STAFF,Revenue,1,"3,400.00"
WF,TS70326579,PERMANENT FUTURES LTD,03/01/2024,258687,CHILDRENS SERVICES,EDUCATION & INCLUSION         ,1194001,INCLUSION SEND                ,AGENCY STAFF,Revenue,1,"1,200.00"
WF,TS70326579,PERMANENT FUTURES LTD,03/01/2024,258693,CHILDRENS SERVICES,EDUCATION & INCLUSION         ,1150001,EDUCATION & SKILLS MANAGEMENT ,AGENCY STAFF,Revenue,1,"4,150.00"
WF,TS70326579,PERMANENT FUTURES LTD,03/01/2024,258932,CHILDRENS SERVICES,EDUCATION & INCLUSION         ,1194001,INCLUSION SEND                ,AGENCY STAFF,Revenue,1,"1,480.00"
WF,TS70326579,PERMANENT FUTURES LTD,05/01/2024,260697,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,1513001,BUSINESS SUPPORT - Edu & Inc  ,AGENCY STAFF,Revenue,1,"1,250.00"
