"Invoices Paid for Direct Payments, Foster/Adoption/Pathway Payments for Westmorland & Furness Council",,,,,,,,,
,,,,,,,,,
company,coded supplier,Date,Directorate Description,Directorate Area,System Reference,Expenditure Description,Type of Expenditure ,Line Number,Line Amount
WF,DP3067959,16/05/2023,COUNTY COST CENTRES,,37094,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"2,734.00"
WF,DP3211167,16/05/2023,COUNTY COST CENTRES,,37095,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,525.28
WF,DP3244863,16/05/2023,COUNTY COST CENTRES,,37096,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,795.56
WF,DP3281367,16/05/2023,COUNTY COST CENTRES,,37097,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,801.28"
WF,DP3292599,16/05/2023,COUNTY COST CENTRES,,37098,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,647.8
WF,DP3362799,15/05/2023,COUNTY COST CENTRES,,36113,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,361.84
WF,DP3444231,16/05/2023,COUNTY COST CENTRES,,37099,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,960.00"
WF,DP3494775,16/05/2023,COUNTY COST CENTRES,,37100,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,583.08"
WF,DP3535491,16/05/2023,COUNTY COST CENTRES,,37102,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,325.48"
WF,DP3548127,16/05/2023,COUNTY COST CENTRES,,37103,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,271.92
WF,DP3556551,16/05/2023,COUNTY COST CENTRES,,37104,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,480
WF,DP3557955,16/05/2023,COUNTY COST CENTRES,,37105,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,748
WF,DP3562167,15/05/2023,COUNTY COST CENTRES,,36114,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,686.96
WF,DP3712395,15/05/2023,COUNTY COST CENTRES,,36115,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,332
WF,DP3758727,15/05/2023,COUNTY COST CENTRES,,36116,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,277.2
WF,DP3772767,15/05/2023,COUNTY COST CENTRES,,36117,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,331.88
WF,DP3806463,15/05/2023,COUNTY COST CENTRES,,36118,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,422.16
WF,DP3817695,16/05/2023,COUNTY COST CENTRES,,37106,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,464.16
WF,DP3824715,16/05/2023,COUNTY COST CENTRES,,37107,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,717.76"
WF,DP3831735,16/05/2023,COUNTY COST CENTRES,,37108,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,527.12
WF,DP3831735,16/05/2023,COUNTY COST CENTRES,,37108,DIRECT PAYMENTS TO SERVICE USE,Revenue,2,445.28
WF,DP3859815,15/05/2023,COUNTY COST CENTRES,,36119,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,402.64
WF,DP3876663,15/05/2023,COUNTY COST CENTRES,,36120,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,839
WF,DP3885087,16/05/2023,COUNTY COST CENTRES,,37110,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"2,168.00"
WF,DP3887895,16/05/2023,COUNTY COST CENTRES,,37111,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,416.84
WF,DP3920187,16/05/2023,COUNTY COST CENTRES,,37112,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,375.32
WF,DP3974943,16/05/2023,COUNTY COST CENTRES,,37113,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,393.44
WF,DP3974943,16/05/2023,COUNTY COST CENTRES,,37113,DIRECT PAYMENTS TO SERVICE USE,Revenue,2,323.18
WF,DP3974943,16/05/2023,COUNTY COST CENTRES,,37113,DIRECT PAYMENTS TO SERVICE USE,Revenue,3,25
WF,DP3974943,16/05/2023,COUNTY COST CENTRES,,37113,DIRECT PAYMENTS TO SERVICE USE,Revenue,4,393.44
WF,DP4003023,16/05/2023,COUNTY COST CENTRES,,37115,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"2,780.00"
WF,DP4038123,15/05/2023,COUNTY COST CENTRES,,36121,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,163.52"
WF,DP4066203,16/05/2023,COUNTY COST CENTRES,,37117,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,457.76"
WF,DP4081647,16/05/2023,COUNTY COST CENTRES,,37118,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,612.80"
WF,DP4085859,16/05/2023,COUNTY COST CENTRES,,37119,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,480
WF,DP4099899,16/05/2023,COUNTY COST CENTRES,,37120,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,369.48"
WF,DP4099899,16/05/2023,COUNTY COST CENTRES,,37120,DIRECT PAYMENTS TO SERVICE USE,Revenue,2,"1,369.48"
WF,DP4099899,16/05/2023,COUNTY COST CENTRES,,37120,DIRECT PAYMENTS TO SERVICE USE,Revenue,3,"1,124.93"
