Transaction Number,Service - Fund ,Service  - Function ,Service - Cost Centre,Expense Type ,Expense Description,Supplier Name,Supplier Post Code (first 4 digits),Payment Date,Amount £
128062981,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,37.24
128062981,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,110.22
128062981,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,16.42
128062145,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,8.07
128062145,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,40.60
128062145,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,29.90
128062145,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,8.20
128062145,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,15.02
128062145,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,64.00
128062145,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,4.83
128062145,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,2.40
128062145,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,4.28
128062145,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,40.00
128062145,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,14.20
128061484,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,52.02
128061484,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,17.37
128061484,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,18.56
128061506,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,46.39
128061002,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,11.11
128060994,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,3.88
128059607,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,116.55
128059607,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,100.89
128059607,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,18.22
128059607,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,159.63
128059607,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,34.34
128059607,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,48.02
128059607,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,9.52
128059607,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,2.48
128057776,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,5.32
130572233,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Equipment,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,13/03/2024,670.49
130572233,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Equipment,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,13/03/2024,388.12
128405278,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Equipment,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,"1,220.00"
128058803,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Equipment,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,192.57
128057930,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Equipment,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,500.50
128058072,Highways Inspections & Maintenance,Highway Operations and Car Parking,Highway Maintenance,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,"1,634.88"
128405267,Highways Inspections & Maintenance,Highway Operations and Car Parking,Highway Maintenance,Supplies and Services,Equipment,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,135.57
128062731,Streetsmart,Streetsmart,Refuse Collection,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,835.40
128062751,Streetsmart,Streetsmart,Refuse Collection,Supplies and Services,Equipment,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,522.17
128062744,Streetsmart,Streetsmart,Refuse Collection,Supplies and Services,Equipment,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,43.15
128062732,Streetsmart,Streetsmart,Refuse Collection,Supplies and Services,Equipment,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,527.80
128059043,Streetsmart,Streetsmart,Refuse Collection,Supplies and Services,Equipment,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,162.36
128062752,Streetsmart,Streetsmart,Refuse Collection,Supplies and Services,Equipment,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,654.00
128062752,Streetsmart,Streetsmart,Refuse Collection,Supplies and Services,Equipment,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,271.14
128060153,Streetsmart,Streetsmart,Refuse Collection,Supplies and Services,Equipment,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,"12,502.99"
133217233,Responsive Repairs,Repairs,Responsive Repairs,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,22/03/2024,16.95
131975233,Responsive Repairs,Repairs,Responsive Repairs,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,20/03/2024,42.64
131360233,Responsive Repairs,Repairs,Responsive Repairs,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,20/03/2024,548.07
131325233,Responsive Repairs,Repairs,Responsive Repairs,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,20/03/2024,816.00
128063207,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,19.03
128063207,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,9.21
128063205,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,490.95
128063205,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,114.32
128063205,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,49.43
128063205,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,14.04
128063205,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,24.42
128063205,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,542.67
128063205,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,113.48
128063188,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,34.32
128063188,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,100.89
128063188,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,39.86
128063188,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,138.20
128063188,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,61.88
128063188,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,2.48
128063186,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,263.55
128063304,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,20.67
128063206,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,36.50
128063206,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,297.52
128063206,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,100.89
128063206,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,36.64
128063206,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,12.98
128063206,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,49.43
128063206,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,174.59
128063206,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,46.39
128063205,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,12.98
128063266,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,527.10
128063266,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,48.02
128063265,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,15.36
128063265,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,18.27
128063265,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,148.29
128063265,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,138.20
128063265,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,248.70
128063264,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,17.67
128063264,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,249.45
128063264,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,55.11
128063264,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,159.63
128063264,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,181.95
128063264,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,16.78
128063264,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,7.20
128063264,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,82.90
128063264,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,50.20
128063264,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,86.30
128063264,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,180.89
128063000,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,25.26
128062999,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,28.24
128062999,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,13.60
128062998,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,361.78
128062998,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,20.28
128062998,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,270.96
128062998,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,82.90
128062997,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,20.08
128062997,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,116.55
128062997,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,24.75
128062997,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,148.29
128062997,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,8.32
128062997,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,52.38
128062997,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,18.42
128062996,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,7.06
128062996,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,25.10
128062996,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,270.96
128062996,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,46.39
128062996,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,12.21
128062996,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,542.67
128060359,Other Repairs,Repairs,Unallocated job costs from OPEN system,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,20.01
128059694,Other Repairs,Repairs,Unallocated job costs from OPEN system,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,70.42
128059694,Other Repairs,Repairs,Unallocated job costs from OPEN system,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,15.00
128059694,Other Repairs,Repairs,Unallocated job costs from OPEN system,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,155.00
128058609,Other Repairs,Repairs,Unallocated job costs from OPEN system,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,3.36
128058609,Other Repairs,Repairs,Unallocated job costs from OPEN system,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,21.92
128058418,Other Repairs,Repairs,Unallocated job costs from OPEN system,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,37.24
128058414,Other Repairs,Repairs,Unallocated job costs from OPEN system,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,3.36
128058414,Other Repairs,Repairs,Unallocated job costs from OPEN system,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,16.03
128058414,Other Repairs,Repairs,Unallocated job costs from OPEN system,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,4.22
128058414,Other Repairs,Repairs,Unallocated job costs from OPEN system,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,90.92
128058414,Other Repairs,Repairs,Unallocated job costs from OPEN system,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,985.00
128058123,Other Repairs,Repairs,Unallocated job costs from OPEN system,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,11.94
128058123,Other Repairs,Repairs,Unallocated job costs from OPEN system,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,8.84
128058123,Other Repairs,Repairs,Unallocated job costs from OPEN system,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,4.48
128058123,Other Repairs,Repairs,Unallocated job costs from OPEN system,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,6.60
128058123,Other Repairs,Repairs,Unallocated job costs from OPEN system,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,7.30
128058123,Other Repairs,Repairs,Unallocated job costs from OPEN system,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,9.60
128058123,Other Repairs,Repairs,Unallocated job costs from OPEN system,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,0.50
128058123,Other Repairs,Repairs,Unallocated job costs from OPEN system,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,234.39
128058123,Other Repairs,Repairs,Unallocated job costs from OPEN system,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,162.00
128058123,Other Repairs,Repairs,Unallocated job costs from OPEN system,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,"1,090.00"
128057939,Other Repairs,Repairs,Unallocated job costs from OPEN system,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,1.98
128057939,Other Repairs,Repairs,Unallocated job costs from OPEN system,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,8.00
128057850,Other Repairs,Repairs,Unallocated job costs from OPEN system,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,2.96
128057850,Other Repairs,Repairs,Unallocated job costs from OPEN system,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,20.50
128057850,Other Repairs,Repairs,Unallocated job costs from OPEN system,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,8.00
128057850,Other Repairs,Repairs,Unallocated job costs from OPEN system,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,52.02
128057850,Other Repairs,Repairs,Unallocated job costs from OPEN system,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,90.92
128061717,Other Repairs,Repairs,Cyclical Maintenance,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,47.32
128061717,Other Repairs,Repairs,Cyclical Maintenance,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,0.98
128059124,Other Repairs,Repairs,Cyclical Maintenance,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,895.98
128063035,Other Repairs,Repairs,"Kitchens, Bathrooms & Fences",Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,528.00
133274233,Void Repairs,Supervision & Management,Void Property Repairs,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,27/03/2024,18.03
132336234,Void Repairs,Supervision & Management,Void Property Repairs,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,22/03/2024,1.20
128062347,Void Repairs,Supervision & Management,Void Property Repairs,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,16.30
128062347,Void Repairs,Supervision & Management,Void Property Repairs,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,69.25
128229236,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,04/03/2024,49.38
128229236,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,04/03/2024,19.92
128063208,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,116.55
128063208,Other Repairs,Repairs,Delivery Team & Overheads,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,19.93
128059613,Responsive Repairs,Repairs,Responsive Repairs,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,2.19
128059613,Responsive Repairs,Repairs,Responsive Repairs,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,1.98
128059613,Responsive Repairs,Repairs,Responsive Repairs,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,37.24
128059575,Responsive Repairs,Repairs,Responsive Repairs,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,155.08
128059326,Responsive Repairs,Repairs,Responsive Repairs,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,7.00
128059326,Responsive Repairs,Repairs,Responsive Repairs,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,3.42
128059289,Responsive Repairs,Repairs,Responsive Repairs,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,"1,607.76"
128059182,Responsive Repairs,Repairs,Responsive Repairs,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,64.52
128059182,Responsive Repairs,Repairs,Responsive Repairs,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,1.24
128058991,Responsive Repairs,Repairs,Responsive Repairs,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,122.10
128058552,Responsive Repairs,Repairs,Responsive Repairs,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,203.18
128058552,Responsive Repairs,Repairs,Responsive Repairs,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,36.63
128058552,Responsive Repairs,Repairs,Responsive Repairs,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,263.55
128058122,Responsive Repairs,Repairs,Responsive Repairs,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,23.94
128058122,Responsive Repairs,Repairs,Responsive Repairs,Supplies and Services,Materials,TRAVIS PERKINS TRADING COMPANY LTD.,NN5 ,01/03/2024,16.14
