Transaction Number,Service - Fund ,Service  - Function ,Service - Cost Centre,Expense Type ,Expense Description,Supplier Name,Supplier Post Code (first 4 digits),Payment Date,Amount £,,,,,,,,,,
121826257,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN5 ,19/01/2024,-142.20,,,,,,,,,,
121826257,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN5 ,19/01/2024,-1.08,,,,,,,,,,
121123233,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,REDACTED PERSONAL DATA,SN25,17/01/2024,"6,375.60",,,,,,,,,,
121395235,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,REDACTED PERSONAL DATA,SN1 ,17/01/2024,693.00,,,,,,,,,,
121395236,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,REDACTED PERSONAL DATA,SN1 ,17/01/2024,831.60,,,,,,,,,,
121826287,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN5 ,19/01/2024,-127.04,,,,,,,,,,
121826287,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN5 ,19/01/2024,39.20,,,,,,,,,,
121826287,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN5 ,19/01/2024,"3,628.80",,,,,,,,,,
121826287,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN5 ,19/01/2024,-1.36,,,,,,,,,,
123285233,DSG Other Funding,Dedicated Schools Grant (DSG),LAC pupil premium,3rd Party Payments,Education / Training,ALL SAINTS ACADEMY PLYMOUTH,PL5 ,31/01/2024,540.00,,,,,,,,,,
119307233,Local Transport Plan Funded,Strategic Planning and Highways,Rights of way Improvement Plan,Capital,Contractor Payments,ALLBUILD BUILDING & LANDSCAPING SERVICES,SN25,03/01/2024,"1,160.00",,,,,,,,,,
119812233,Streetsmart,Streetsmart,Waterside Fleet Workshops,Supplies and Services,Materials,ALLIANCE AUTOMOTIVE UK T/A BRAYMARC,BD4 ,05/01/2024,815.00,,,,,,,,,,
119811233,Streetsmart,Streetsmart,Waterside Fleet Workshops,Supplies and Services,Materials,ALLIANCE AUTOMOTIVE UK T/A BRAYMARC,BD4 ,05/01/2024,815.00,,,,,,,,,,
119246233,Treasury,Corporate Finance,Treasury,Supplies and Services,Bank Charges,ALLPAY-NET LIMITED,HR1 ,03/01/2024,"1,070.05",,,,,,,,,,
122373233,Landlord Services,Supervision & Management,Estate Management Team,Supplies and Services,Contracts,ALLPAY-NET LIMITED,HR1 ,24/01/2024,"1,981.44",,,,,,,,,,
120149233,Treasury,Corporate Finance,Treasury,Supplies and Services,Bank Charges,ALLPAY-NET LIMITED,HR1 ,10/01/2024,"1,083.40",,,,,,,,,,
119698233,Landlord Services,Supervision & Management,Estate Management Team,Supplies and Services,Contracts,ALLPAY-NET LIMITED,HR1 ,05/01/2024,"2,111.81",,,,,,,,,,
120306234,Local Transport Plan Funded,Strategic Planning and Highways,Local Safety Schemes,Capital,Contractor Payments,ALPHA HIGHWAY CONSULTANTS LIMITED,SG5 ,10/01/2024,"1,145.00",,,,,,,,,,
119375233,Highways Schemes,Strategic Planning and Highways,Mead Way Junction Improvements,Capital,Contractor Payments,ALPHA HIGHWAY CONSULTANTS LIMITED,SG5 ,03/01/2024,"1,245.00",,,,,,,,,,
120001233,Local Transport Plan Funded,Strategic Planning and Highways,Local Safety Schemes,Capital,Contractor Payments,ALPHA HIGHWAY CONSULTANTS LIMITED,SG5 ,08/01/2024,"1,095.00",,,,,,,,,,
119360233,Town Centre,"Economy, Growth and Place",HAZ Streets and spaces,Capital,Professional Fees,ALPHA HIGHWAY CONSULTANTS LIMITED,SG5 ,03/01/2024,"1,325.00",,,,,,,,,,
120002233,Local Transport Plan Funded,Strategic Planning and Highways,Local Safety Schemes,Capital,Contractor Payments,ALPHA HIGHWAY CONSULTANTS LIMITED,SG5 ,08/01/2024,"1,235.00",,,,,,,,,,
121124233,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - two year olds,3rd Party Payments,Contracts - Child Care,ALPHA PRE-SCHOOL,SN5 ,17/01/2024,"3,057.12",,,,,,,,,,
121125233,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,ALPHA PRE-SCHOOL,SN5 ,17/01/2024,"6,260.76",,,,,,,,,,
121291233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,17/01/2024,978.75,,,,,,,,,,
121290233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,17/01/2024,720.00,,,,,,,,,,
121271233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,17/01/2024,978.75,,,,,,,,,,
121012233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,15/01/2024,978.75,,,,,,,,,,
120624233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,12/01/2024,978.75,,,,,,,,,,
120630233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,12/01/2024,652.50,,,,,,,,,,
120631233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,12/01/2024,978.75,,,,,,,,,,
120157233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,10/01/2024,"1,305.00",,,,,,,,,,
120037233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,08/01/2024,"1,305.00",,,,,,,,,,
123384236,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,31/01/2024,652.50,,,,,,,,,,
121287233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,17/01/2024,978.75,,,,,,,,,,
120039233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,08/01/2024,"1,305.00",,,,,,,,,,
123385234,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,31/01/2024,978.75,,,,,,,,,,
121270233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,17/01/2024,978.75,,,,,,,,,,
121267233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,17/01/2024,"1,305.00",,,,,,,,,,
120636233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,12/01/2024,"1,305.00",,,,,,,,,,
120632233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,12/01/2024,978.75,,,,,,,,,,
121324233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,17/01/2024,978.75,,,,,,,,,,
121288233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,17/01/2024,"1,305.00",,,,,,,,,,
120293233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,10/01/2024,652.50,,,,,,,,,,
120042233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,08/01/2024,"1,631.25",,,,,,,,,,
121289233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,17/01/2024,978.75,,,,,,,,,,
121269233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,17/01/2024,652.50,,,,,,,,,,
121013233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,15/01/2024,"1,305.00",,,,,,,,,,
120038233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,08/01/2024,978.75,,,,,,,,,,
120036233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,08/01/2024,978.75,,,,,,,,,,
123385233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,31/01/2024,652.50,,,,,,,,,,
121286233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,17/01/2024,"1,631.25",,,,,,,,,,
121011233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,15/01/2024,"1,305.00",,,,,,,,,,
120628233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,12/01/2024,"1,631.25",,,,,,,,,,
120184234,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,10/01/2024,"1,305.00",,,,,,,,,,
120040233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,08/01/2024,"1,957.50",,,,,,,,,,
121327233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,17/01/2024,978.75,,,,,,,,,,
121285233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,17/01/2024,652.50,,,,,,,,,,
121284233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,17/01/2024,978.75,,,,,,,,,,
120625233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,12/01/2024,978.75,,,,,,,,,,
121268233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,17/01/2024,652.50,,,,,,,,,,
120629233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,12/01/2024,"1,305.00",,,,,,,,,,
120246234,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,10/01/2024,652.50,,,,,,,,,,
121592265,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Nursing Care,ALTOGETHER CARE WEYMOUTH CARE HOME,DT4 ,17/01/2024,"4,023.28",,,,,,,,,,
121592265,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,ALTOGETHER CARE WEYMOUTH CARE HOME,DT4 ,17/01/2024,-691.20,,,,,,,,,,
121629233,Highways Schemes,Strategic Planning and Highways,Mead Way Junction Improvements,Capital,Contractor Payments,ALUN GRIFFITHS (CONTRACTORS ) LTD,NP7 ,17/01/2024,"103,553.68",,,,,,,,,,
121826259,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN3 ,19/01/2024,81.40,,,,,,,,,,
121826259,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN3 ,19/01/2024,"1,782.66",,,,,,,,,,
121395237,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,REDACTED PERSONAL DATA,SN5 ,17/01/2024,"1,155.00",,,,,,,,,,
Corporate Card Transaction,Homelessness and Travellers,Housing Services,Warm Welcome Project,Supplies and Services,Equipment,Amznmktplace,,24/01/2024,"1,185.47",,,,,,,,,,
119396233,Social Care,Children & Families,Children's Resource and Home Finding Team,3rd Party Payments,Semi Independent,AMEGREEN CHILDREN'S SERVICES LTD,RG7 ,03/01/2024,"13,285.67",,,,,,,,,,
122819238,Social Care,Children & Families,Children's Resource and Home Finding Team,3rd Party Payments,Semi Independent,AMEGREEN CHILDREN'S SERVICES LTD,RG7 ,26/01/2024,"13,285.67",,,,,,,,,,
120682238,Responsive Repairs,Repairs,Responsive Repairs,Premises Costs,Repairs - Buildings,AMELIO UTILITIES(GLOU) LTD T/A 3 COUNTIES DRAIN SERVICES,GL1 ,12/01/2024,528.06,,,,,,,,,,
120682238,Responsive Repairs,Repairs,Responsive Repairs,Premises Costs,Repairs - Buildings,AMELIO UTILITIES(GLOU) LTD T/A 3 COUNTIES DRAIN SERVICES,GL1 ,12/01/2024,210.89,,,,,,,,,,
120682238,Responsive Repairs,Repairs,Responsive Repairs,Premises Costs,Repairs - Buildings,AMELIO UTILITIES(GLOU) LTD T/A 3 COUNTIES DRAIN SERVICES,GL1 ,12/01/2024,140.60,,,,,,,,,,
120682238,Responsive Repairs,Repairs,Responsive Repairs,Premises Costs,Repairs - Buildings,AMELIO UTILITIES(GLOU) LTD T/A 3 COUNTIES DRAIN SERVICES,GL1 ,12/01/2024,351.49,,,,,,,,,,
120682238,Responsive Repairs,Repairs,Responsive Repairs,Premises Costs,Repairs - Buildings,AMELIO UTILITIES(GLOU) LTD T/A 3 COUNTIES DRAIN SERVICES,GL1 ,12/01/2024,176.57,,,,,,,,,,
120730233,Routes to Employment,"Education, Inclusion and Skills",Multiply,Supplies and Services,Materials,REDACTED PERSONAL DATA,SN3 ,12/01/2024,720.00,,,,,,,,,,
122597233,Highways & Transport,Highways & Transport,Project Delivery,Supplies and Services,Services,AMEY OW LTD,L19 ,26/01/2024,"66,908.72",,,,,,,,,,
121005233,Social Care,Children & Families,Children's Resource and Home Finding Team,3rd Party Payments,Independent Fostering Agency Placements,AMICUS FOSTER CARE,BS2 ,15/01/2024,"5,256.05",,,,,,,,,,
121828256,Mental Health,Adults,Mental Health 18-64,Transfer Payments,Personal Budget - Direct Payments - Other,REDACTED PERSONAL DATA,SN25,19/01/2024,24.00,,,,,,,,,,
121828256,Mental Health,Adults,Mental Health 18-64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN25,19/01/2024,1.84,,,,,,,,,,
121828256,Mental Health,Adults,Mental Health 18-64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN25,19/01/2024,544.32,,,,,,,,,,
121395238,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,REDACTED PERSONAL DATA,SN25,17/01/2024,693.00,,,,,,,,,,
122200239,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,REDACTED PERSONAL DATA,SN5 ,24/01/2024,"2,280.00",,,,,,,,,,
122200241,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,REDACTED PERSONAL DATA,SN5 ,24/01/2024,"2,280.00",,,,,,,,,,
121139332,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,REDACTED PERSONAL DATA,SN5 ,17/01/2024,"116,239.20",,,,,,,,,,
121139331,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - two year olds,3rd Party Payments,Contracts - Child Care,REDACTED PERSONAL DATA,SN5 ,17/01/2024,"11,209.44",,,,,,,,,,
121944320,Homelessness and Travellers,Housing Services,Private Sector Landlords,Transfer Payments,Payment of Costs,ANGELVIEW PROPERTIES LTD,ALBO,26/01/2024,590.00,,,,,,,,,,
122822236,Planned Maintenance Programme,HRA Capital Financing,Windows,Capital,Contractor Payments,ANGLIAN BUILDING PRODUCTS LIMITED,NR6 ,26/01/2024,"3,424.70",,,,,,,,,,
122822236,Planned Maintenance Programme,HRA Capital Financing,Windows,Capital,Contractor Payments,ANGLIAN BUILDING PRODUCTS LIMITED,NR6 ,26/01/2024,"2,379.23",,,,,,,,,,
122822236,Planned Maintenance Programme,HRA Capital Financing,Windows,Capital,Contractor Payments,ANGLIAN BUILDING PRODUCTS LIMITED,NR6 ,26/01/2024,"6,056.08",,,,,,,,,,
122822236,Planned Maintenance Programme,HRA Capital Financing,Windows,Capital,Contractor Payments,ANGLIAN BUILDING PRODUCTS LIMITED,NR6 ,26/01/2024,"6,861.66",,,,,,,,,,
122822234,Planned Maintenance Programme,HRA Capital Financing,Windows,Capital,Contractor Payments,ANGLIAN BUILDING PRODUCTS LIMITED,NR6 ,26/01/2024,"4,026.37",,,,,,,,,,
122822236,Planned Maintenance Programme,HRA Capital Financing,Windows,Capital,Contractor Payments,ANGLIAN BUILDING PRODUCTS LIMITED,NR6 ,26/01/2024,"9,118.76",,,,,,,,,,
122822234,Planned Maintenance Programme,HRA Capital Financing,Windows,Capital,Contractor Payments,ANGLIAN BUILDING PRODUCTS LIMITED,NR6 ,26/01/2024,"3,672.15",,,,,,,,,,
121395239,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,REDACTED PERSONAL DATA,SN1 ,17/01/2024,"1,039.50",,,,,,,,,,
121395240,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - two year olds,3rd Party Payments,Contracts - Child Care,REDACTED PERSONAL DATA,SN1 ,17/01/2024,509.52,,,,,,,,,,
120482233,Education,"Education, Inclusion and Skills","Holiday, Activities & Food Grant",3rd Party Payments,Contracts - Child Care,REDACTED PERSONAL DATA,TR16,10/01/2024,"1,000.00",,,,,,,,,,
121826311,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN25,19/01/2024,171.20,,,,,,,,,,
121826311,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN25,19/01/2024,376.00,,,,,,,,,,
121826311,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN25,19/01/2024,732.60,,,,,,,,,,
121826311,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN25,19/01/2024,24.80,,,,,,,,,,
121826311,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN25,19/01/2024,"1,172.16",,,,,,,,,,
120662233,Early Help,Early Intervention & Prevention,On Trak Youth Counselling Service,3rd Party Payments,Contract Payments,REDACTED PERSONAL DATA,SN2 ,12/01/2024,540.00,,,,,,,,,,
123380233,Social Care,Children & Families,Targeted Mental Health Service,Supplies and Services,Fees,ANTHONY COLLINS SOLICITORS LLP,B3 2,31/01/2024,653.50,,,,,,,,,,
119734233,HRA Overheads,Supervision & Management,Admin / Management General,Premises Costs,Insurance - Premises,AON UK LIMITED,EC3V,05/01/2024,"3,268.64",,,,,,,,,,
121437234,Supported Employment,Housing Services,Community Meals,Supplies and Services,Food,APETITO LIMITED,BA14,17/01/2024,653.71,,,,,,,,,,
