Transaction Number,Service - Fund ,Service  - Function ,Service - Cost Centre,Expense Type ,Expense Description,Supplier Name,Supplier Post Code (first 4 digits),Payment Date,Amount £
110597233,Social Care,Children & Families,Placement Fostering Service,3rd Party Payments,Carers Skills Payments - Core,REDACTED PERSONAL DATA,SN6 ,23/10/2023,216.00
111254281,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN25,27/10/2023,-84.40
111254281,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN25,27/10/2023,683.76
111256283,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,27/10/2023,"1,723.68"
111256283,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,27/10/2023,22.64
111256283,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,27/10/2023,31.60
111256336,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,27/10/2023,390.72
111256336,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,27/10/2023,273.92
111256336,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Other,REDACTED PERSONAL DATA,SP11,27/10/2023,"2,478.98"
111256336,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Other,REDACTED PERSONAL DATA,SP11,27/10/2023,64.60
111254323,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN3 ,27/10/2023,"1,107.04"
111254323,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN3 ,27/10/2023,151.04
111254323,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN3 ,27/10/2023,273.92
111254414,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,PL4 ,27/10/2023,-71.88
111254414,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,PL4 ,27/10/2023,-17.96
111254414,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Other,REDACTED PERSONAL DATA,PL4 ,27/10/2023,"17,920.00"
111254414,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,PL4 ,27/10/2023,"4,480.00"
111256256,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,27/10/2023,"1,302.40"
111254360,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN25,27/10/2023,353.28
111254360,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN25,27/10/2023,"1,095.68"
111254360,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN25,27/10/2023,-52.44
111254360,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN25,27/10/2023,-162.64
111256375,Learning Disabilities,Adults,Learning Disability 65 and over,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SP11,27/10/2023,-174.92
111256375,Learning Disabilities,Adults,Learning Disability 65 and over,Transfer Payments,Personal Budget - Direct Payments - Other,REDACTED PERSONAL DATA,SP11,27/10/2023,"4,631.24"
111254314,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN2 ,27/10/2023,651.20
111254441,Physical Support,Adults,Physical Support 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN2 ,27/10/2023,-124.40
111254441,Physical Support,Adults,Physical Support 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN2 ,27/10/2023,-97.16
111254441,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN2 ,27/10/2023,569.80
111254441,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN2 ,27/10/2023,445.12
111256309,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,27/10/2023,907.20
110531233,Disabled Children,Children & Families,DCT Daytime Short Breaks,Transfer Payments,Personal Budget - Direct Payments - Other,REDACTED PERSONAL DATA,SN4 ,23/10/2023,"1,200.00"
111256337,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,27/10/2023,684.80
111254326,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN3 ,27/10/2023,439.56
111254326,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN3 ,27/10/2023,-2.88
111254326,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN3 ,27/10/2023,102.72
111254326,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN3 ,27/10/2023,-12.32
111256338,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SP11,27/10/2023,-77.00
111256338,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,27/10/2023,"1,172.16"
111254272,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN3 ,27/10/2023,544.32
111256264,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,27/10/2023,"2,148.96"
111256264,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SP11,27/10/2023,-98.32
111256264,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SP11,27/10/2023,-6.28
111256264,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,27/10/2023,136.96
111256384,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,27/10/2023,"1,369.60"
111254275,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN5 ,27/10/2023,"1,027.20"
111254275,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN5 ,27/10/2023,"2,930.40"
111254249,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN3 ,27/10/2023,273.92
111254249,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN3 ,27/10/2023,748.88
111254249,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN3 ,27/10/2023,-54.51
111254249,Physical Support,Adults,Physical Support 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN3 ,27/10/2023,-62.88
111254249,Physical Support,Adults,Physical Support 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN3 ,27/10/2023,-171.96
111254249,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN3 ,27/10/2023,-113.36
111670233,Disabled Children,Children & Families,DCT Daytime Short Breaks,Transfer Payments,Personal Budget - Direct Payments - Other,REDACTED PERSONAL DATA,SN2 ,30/10/2023,"1,500.50"
111256320,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SP11,27/10/2023,-213.40
111256320,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SP11,27/10/2023,-29.92
111256320,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,27/10/2023,976.80
111256320,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,27/10/2023,136.96
111256320,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,27/10/2023,99.16
111256320,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SP11,27/10/2023,-21.64
111256257,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,27/10/2023,340.20
111256257,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SP11,27/10/2023,-341.84
111256257,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,27/10/2023,5.36
111256257,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SP11,27/10/2023,-1.32
111256257,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,27/10/2023,"1,383.80"
111256257,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,27/10/2023,281.98
111256257,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SP11,27/10/2023,-84.04
111256239,Physical Support,Adults,Physical Support 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SP11,27/10/2023,-280.68
111256239,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,27/10/2023,"1,474.20"
111256239,Physical Support,Adults,Physical Support 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SP11,27/10/2023,-2.12
111256239,Physical Support,Adults,Physical Support 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SP11,27/10/2023,-80.60
111256239,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,27/10/2023,423.28
111256239,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,27/10/2023,11.04
111254393,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN2 ,27/10/2023,244.20
111254393,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Other,REDACTED PERSONAL DATA,SN2 ,27/10/2023,15.96
111254393,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN2 ,27/10/2023,684.80
111350237,Mental Health,Adults,Mental Health 18-64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN25,27/10/2023,726.44
111256396,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Other,REDACTED PERSONAL DATA,SP11,27/10/2023,45.12
111256396,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,27/10/2023,520.96
111256396,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Other,REDACTED PERSONAL DATA,SP11,27/10/2023,426.60
111256396,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Other,REDACTED PERSONAL DATA,SP11,27/10/2023,198.32
111254388,Physical Support,Adults,Physical Support 65 and over,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN1 ,27/10/2023,958.72
111254388,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN1 ,27/10/2023,-104.04
111254388,Physical Support,Adults,Physical Support 65 and over,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN1 ,27/10/2023,"2,279.20"
111254388,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN1 ,27/10/2023,-43.76
111256340,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,27/10/2023,520.96
108816233,Social Care,Children & Families,Placement - Care Leaver Team,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),MISTER SHIFTER UK LTD,GL7 ,11/10/2023,511.50
110657233,Libraries,"Education, Inclusion and Skills",Library Delivery,Premises Costs,Waste,MISTER SHIFTER UK LTD,GL7 ,23/10/2023,450.00
110552320,Homelessness and Travellers,Housing Services,Private Sector Landlords,Transfer Payments,Payment of Costs,MLETTINGS,SN6 ,23/10/2023,850.00
110552376,Homelessness and Travellers,Housing Services,Private Sector Landlords,Transfer Payments,Payment of Costs,MLETTINGS,SN6 ,23/10/2023,795.00
110552334,Homelessness and Travellers,Housing Services,Private Sector Landlords,Transfer Payments,Payment of Costs,MLETTINGS,SN6 ,23/10/2023,775.00
110552318,Homelessness and Travellers,Housing Services,Private Sector Landlords,Transfer Payments,Payment of Costs,MLETTINGS,SN6 ,23/10/2023,725.00
110552324,Homelessness and Travellers,Housing Services,Private Sector Landlords,Transfer Payments,Payment of Costs,MLETTINGS,SN6 ,23/10/2023,675.00
110253235,Mental Health,Adults,Mental Health 65 and over,Income,Client Contribution - Nursing,MMCG (2) LIMITED,LS12,20/10/2023,-684.56
110253235,Memory & Cognition,Adults,Support for Memory and Cognition 65 and over,3rd Party Payments,Nursing Care,MMCG (2) LIMITED,LS12,20/10/2023,"2,867.32"
110253235,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,MMCG (2) LIMITED,LS12,20/10/2023,-802.32
110253235,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,MMCG (2) LIMITED,LS12,20/10/2023,-556.84
110253235,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,MMCG (2) LIMITED,LS12,20/10/2023,"-1,351.04"
110253235,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,MMCG (2) LIMITED,LS12,20/10/2023,-994.96
110253235,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,MMCG (2) LIMITED,LS12,20/10/2023,-628.20
110253235,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Nursing Care,MMCG (2) LIMITED,LS12,20/10/2023,"2,150.49"
110253235,Mental Health,Adults,Mental Health 65 and over,3rd Party Payments,Nursing Care,MMCG (2) LIMITED,LS12,20/10/2023,"6,888.00"
110253235,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Nursing Care,MMCG (2) LIMITED,LS12,20/10/2023,"7,000.00"
110253235,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Nursing Care,MMCG (2) LIMITED,LS12,20/10/2023,"2,867.32"
110253235,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,MMCG (2) LIMITED,LS12,20/10/2023,-908.56
110253235,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,MMCG (2) LIMITED,LS12,20/10/2023,-713.68
110253235,Mental Health,Adults,Mental Health 65 and over,Income,Client Contribution - Nursing,MMCG (2) LIMITED,LS12,20/10/2023,-838.76
110253235,Mental Health,Adults,Mental Health 18-64,Income,Client Contribution - Nursing,MMCG (2) LIMITED,LS12,20/10/2023,-339.60
110253235,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Nursing Care,MMCG (2) LIMITED,LS12,20/10/2023,"3,270.52"
110253235,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,MMCG (2) LIMITED,LS12,20/10/2023,-647.32
110253235,Mental Health,Adults,Mental Health 65 and over,Income,Client Contribution - Nursing,MMCG (2) LIMITED,LS12,20/10/2023,-691.20
110253235,Mental Health,Adults,Mental Health 65 and over,3rd Party Payments,Nursing Care,MMCG (2) LIMITED,LS12,20/10/2023,"5,200.00"
110253235,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Nursing Care,MMCG (2) LIMITED,LS12,20/10/2023,"3,746.16"
110253235,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Nursing Care,MMCG (2) LIMITED,LS12,20/10/2023,"3,639.56"
110253235,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,MMCG (2) LIMITED,LS12,20/10/2023,"-1,069.08"
110253235,Mental Health,Adults,Mental Health 65 and over,Income,Client Contribution - Nursing,MMCG (2) LIMITED,LS12,20/10/2023,-800.48
110253235,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Nursing Care,MMCG (2) LIMITED,LS12,20/10/2023,"4,321.16"
110253235,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,MMCG (2) LIMITED,LS12,20/10/2023,-691.20
110253235,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,MMCG (2) LIMITED,LS12,20/10/2023,-925.20
110253235,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Nursing Care,MMCG (2) LIMITED,LS12,20/10/2023,"4,400.00"
110253235,Mental Health,Adults,Mental Health 18-64,3rd Party Payments,Nursing Care,MMCG (2) LIMITED,LS12,20/10/2023,"2,867.32"
110253235,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,MMCG (2) LIMITED,LS12,20/10/2023,-749.24
110253235,Mental Health,Adults,Mental Health 65 and over,Income,Client Contribution - Nursing,MMCG (2) LIMITED,LS12,20/10/2023,-974.16
110253235,Mental Health,Adults,Mental Health 65 and over,Income,Client Contribution - Nursing,MMCG (2) LIMITED,LS12,20/10/2023,-723.44
110253235,Mental Health,Adults,Mental Health 65 and over,3rd Party Payments,Nursing Care,MMCG (2) LIMITED,LS12,20/10/2023,"2,960.12"
110253235,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Nursing Care,MMCG (2) LIMITED,LS12,20/10/2023,"6,888.00"
110253235,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Nursing Care,MMCG (2) LIMITED,LS12,20/10/2023,"2,670.12"
110253235,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,MMCG (2) LIMITED,LS12,20/10/2023,-707.20
110253235,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,MMCG (2) LIMITED,LS12,20/10/2023,"-1,002.80"
110253235,Mental Health,Adults,Mental Health 65 and over,3rd Party Payments,Nursing Care,MMCG (2) LIMITED,LS12,20/10/2023,"7,163.24"
110253235,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,MMCG (2) LIMITED,LS12,20/10/2023,-995.16
110253235,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,MMCG (2) LIMITED,LS12,20/10/2023,-640.72
110253235,Mental Health,Adults,Mental Health 65 and over,3rd Party Payments,Nursing Care,MMCG (2) LIMITED,LS12,20/10/2023,"2,867.32"
110253235,Mental Health,Adults,Mental Health 65 and over,3rd Party Payments,Nursing Care,MMCG (2) LIMITED,LS12,20/10/2023,"6,988.80"
110253235,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Nursing Care,MMCG (2) LIMITED,LS12,20/10/2023,"2,988.96"
110253235,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Nursing Care,MMCG (2) LIMITED,LS12,20/10/2023,"5,837.00"
110253235,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,MMCG (2) LIMITED,LS12,20/10/2023,-638.84
110253235,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,MMCG (2) LIMITED,LS12,20/10/2023,"-1,609.88"
110253235,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,MMCG (2) LIMITED,LS12,20/10/2023,-798.56
107634233,Other Repairs,Repairs,Cyclical Maintenance,Employees,Temporary / Agency - by Accounts Payable,MMP CONSULTANCY LTD,CM20,04/10/2023,"2,250.00"
107861233,Other Repairs,Repairs,Cyclical Maintenance,Employees,SBC Staff Terms - Basic,MMP CONSULTANCY LTD,CM20,04/10/2023,"2,250.00"
107857233,Other Repairs,Repairs,Cyclical Maintenance,Employees,Temporary / Agency - by Accounts Payable,MMP CONSULTANCY LTD,CM20,04/10/2023,"2,250.00"
108305255,Social Care,Children & Families,Unaccompanied Asylum Seeking Children (UASC),3rd Party Payments,Semi Independent,MONTROSE LIVING LTD,M40 ,06/10/2023,"3,206.29"
108305254,Social Care,Children & Families,Unaccompanied Asylum Seeking Children (UASC),3rd Party Payments,Semi Independent,MONTROSE LIVING LTD,M40 ,06/10/2023,"3,102.86"
108305253,Social Care,Children & Families,Unaccompanied Asylum Seeking Children (UASC),3rd Party Payments,Semi Independent,MONTROSE LIVING LTD,M40 ,06/10/2023,"3,206.29"
108305256,Social Care,Children & Families,Unaccompanied Asylum Seeking Children (UASC),3rd Party Payments,Semi Independent,MONTROSE LIVING LTD,M40 ,06/10/2023,"3,102.86"
110232255,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,MOORMEAD HOUSE  NURSING HOME,SN4 ,20/10/2023,"-3,707.76"
110232255,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Nursing Care,MOORMEAD HOUSE  NURSING HOME,SN4 ,20/10/2023,"3,707.76"
110232255,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,MOORMEAD HOUSE  NURSING HOME,SN4 ,20/10/2023,-694.24
110232255,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Nursing Care,MOORMEAD HOUSE  NURSING HOME,SN4 ,20/10/2023,"3,600.00"
110232255,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,MOORMEAD HOUSE  NURSING HOME,SN4 ,20/10/2023,"-1,131.96"
110232255,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Nursing Care,MOORMEAD HOUSE  NURSING HOME,SN4 ,20/10/2023,"2,867.32"
110232255,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,MOORMEAD HOUSE  NURSING HOME,SN4 ,20/10/2023,-627.80
110232255,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,MOORMEAD HOUSE  NURSING HOME,SN4 ,20/10/2023,"-1,027.68"
110232255,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Nursing Care,MOORMEAD HOUSE  NURSING HOME,SN4 ,20/10/2023,"2,670.12"
110552311,Homelessness and Travellers,Housing Services,Private Sector Landlords,Transfer Payments,Payment of Costs,REDACTED PERSONAL DATA,SN3 ,23/10/2023,600.00
110552307,Homelessness and Travellers,Housing Services,Private Sector Landlords,Transfer Payments,Payment of Costs,REDACTED PERSONAL DATA,SN3 ,23/10/2023,550.00
110552294,Homelessness and Travellers,Housing Services,Private Sector Landlords,Transfer Payments,Payment of Costs,REDACTED PERSONAL DATA,SN3 ,23/10/2023,550.00
110552312,Homelessness and Travellers,Housing Services,Private Sector Landlords,Transfer Payments,Payment of Costs,REDACTED PERSONAL DATA,SN3 ,23/10/2023,600.00
110552291,Homelessness and Travellers,Housing Services,Private Sector Landlords,Transfer Payments,Payment of Costs,REDACTED PERSONAL DATA,SN3 ,23/10/2023,560.00
110552304,Homelessness and Travellers,Housing Services,Private Sector Landlords,Transfer Payments,Payment of Costs,REDACTED PERSONAL DATA,SN3 ,23/10/2023,600.00
110552293,Homelessness and Travellers,Housing Services,Private Sector Landlords,Transfer Payments,Payment of Costs,REDACTED PERSONAL DATA,SN3 ,23/10/2023,750.00
110552301,Homelessness and Travellers,Housing Services,Private Sector Landlords,Transfer Payments,Payment of Costs,REDACTED PERSONAL DATA,SN3 ,23/10/2023,625.00
110552298,Homelessness and Travellers,Housing Services,Private Sector Landlords,Transfer Payments,Payment of Costs,REDACTED PERSONAL DATA,SN3 ,23/10/2023,600.00
110552310,Homelessness and Travellers,Housing Services,Private Sector Landlords,Transfer Payments,Payment of Costs,REDACTED PERSONAL DATA,SN3 ,23/10/2023,675.00
110552300,Homelessness and Travellers,Housing Services,Private Sector Landlords,Transfer Payments,Payment of Costs,REDACTED PERSONAL DATA,SN3 ,23/10/2023,625.00
110552302,Homelessness and Travellers,Housing Services,Private Sector Landlords,Transfer Payments,Payment of Costs,REDACTED PERSONAL DATA,SN3 ,23/10/2023,550.00
110552309,Homelessness and Travellers,Housing Services,Private Sector Landlords,Transfer Payments,Payment of Costs,REDACTED PERSONAL DATA,SN3 ,23/10/2023,625.00
110552295,Homelessness and Travellers,Housing Services,Private Sector Landlords,Transfer Payments,Payment of Costs,REDACTED PERSONAL DATA,SN3 ,23/10/2023,600.00
110552305,Homelessness and Travellers,Housing Services,Private Sector Landlords,Transfer Payments,Payment of Costs,REDACTED PERSONAL DATA,SN3 ,23/10/2023,600.00
110552292,Homelessness and Travellers,Housing Services,Private Sector Landlords,Transfer Payments,Payment of Costs,REDACTED PERSONAL DATA,SN3 ,23/10/2023,550.00
110552297,Homelessness and Travellers,Housing Services,Private Sector Landlords,Transfer Payments,Payment of Costs,REDACTED PERSONAL DATA,SN3 ,23/10/2023,625.00
