Transaction Number,Service - Fund ,Service  - Function ,Service - Cost Centre,Expense Type ,Expense Description,Supplier Name,Supplier Post Code (first 4 digits),Payment Date,Amount £
82800233,Social Care,"Children, Families and Community Health Services",Placement Adoption Service,3rd Party Payments,Adoption Allowances,PAUL & SALLY MICHAEL,SN2 ,24/04/2023,"1,314.96"
82544260,Homelessness and Travellers,Housing Services,Leased Private Managed Accommodation,Transfer Payments,Payment of Costs,REDACTED PERSONAL DATA,SN1 ,24/04/2023,575.00
79890233,Social Care,"Children, Families and Community Health Services",Placement Fostering Service,3rd Party Payments,Foster Care Basic Payments,REDACTED PERSONAL DATA,SN25,05/04/2023,536.00
82573262,Social Care,"Children, Families and Community Health Services",Placement Fostering Service,3rd Party Payments,Carers Skills Payments - Advanced,REDACTED PERSONAL DATA,SN25,24/04/2023,370.00
79890233,Social Care,"Children, Families and Community Health Services",Placement Fostering Service,3rd Party Payments,Carers Skills Payments - Advanced,REDACTED PERSONAL DATA,SN25,05/04/2023,370.00
82573262,Social Care,"Children, Families and Community Health Services",Placement Fostering Service,3rd Party Payments,Foster Care Basic Payments,REDACTED PERSONAL DATA,SN25,24/04/2023,536.00
81642233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Accommodation Scheme,REDACTED PERSONAL DATA,SN3 ,21/04/2023,"2,206.03"
81619235,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Accommodation Scheme,REDACTED PERSONAL DATA,SN2 ,21/04/2023,"1,415.74"
Corporate Card Transaction,Social Care,"Children, Families and Community Health Services",Placement - Care Leaver Team,Supplies and Services,Materials,Paypal *booking Hotel,,31/03/2023,836.59
Corporate Card Transaction,Social Care,"Children, Families and Community Health Services",Placement - Care Leaver Team,Supplies and Services,Materials,Paypal *booking Hotel,,31/03/2023,567.11
83455234,Youth Offending,"Children, Families and Community Health Services",YJS - Effective Practise,Employees,Temporary / Agency - by Accounts Payable,PAYSTREAM ACCOUNTING SERVICES LIMITED,WA14,26/04/2023,"2,000.00"
80482233,Youth Offending,"Children, Families and Community Health Services",YJS - Effective Practise,Employees,Temporary / Agency - by Accounts Payable,PAYSTREAM ACCOUNTING SERVICES LIMITED,WA14,12/04/2023,"2,000.00"
79586233,Youth Offending,"Children, Families and Community Health Services",YJS - Effective Practise,Employees,Temporary / Agency - by Accounts Payable,PAYSTREAM ACCOUNTING SERVICES LIMITED,WA14,05/04/2023,"2,000.00"
81556233,Youth Offending,"Children, Families and Community Health Services",YJS - Effective Practise,Employees,Temporary / Agency - by Accounts Payable,PAYSTREAM ACCOUNTING SERVICES LIMITED,WA14,19/04/2023,"1,600.00"
81542235,Social Care,"Children, Families and Community Health Services",Children's Resource and Home Finding Team,3rd Party Payments,Residential Care,PBS CARE HOMES LTD,SS7 ,19/04/2023,"27,015.56"
82545245,Social Care,"Children, Families and Community Health Services",Children's Resource and Home Finding Team,3rd Party Payments,Residential Care,PBS CARE HOMES LTD,SS7 ,21/04/2023,"27,015.56"
81542234,Social Care,"Children, Families and Community Health Services",Children's Resource and Home Finding Team,3rd Party Payments,Residential Care,PBS CARE HOMES LTD,SS7 ,19/04/2023,"27,015.56"
80985233,High Needs Block,DSG Skills and Attainment,SEN Resourcing Assessment Panel,3rd Party Payments,Top up funding - Academies and Free Schools Pre 16,PEATMOOR COMMUNITY PRIMARY SCHOOL (ACADEMY),SN5 ,14/04/2023,"1,020.83"
82585233,"Volutary Sector, Equipment and Carers",Adults,Voluntary Sector Adults,3rd Party Payments,Contracts - Social Care,PENHILL LUNCH CLUB,SN1 ,24/04/2023,"2,000.00"
80392233,Digital & Business Change,Digital & Business Change,Information Governance,Employees,Temporary / Agency - by Accounts Payable,PENNA PLC,E1 6,12/04/2023,"11,594.00"
81124233,Highways & Transport,Highways & Transport,Rights of Way (ROW),Supplies and Services,Services,PEOPLESCOUT LIMITED,W1T ,14/04/2023,440.93
79541234,Highways & Transport,Highways & Transport,Highway Network Management,Supplies and Services,Public Notices,PEOPLESCOUT LIMITED,W1T ,05/04/2023,440.93
82544298,Homelessness and Travellers,Housing Services,Leased Private Managed Accommodation,Transfer Payments,Payment of Costs,PERE PROPERTIES LTD,SN4 ,24/04/2023,650.00
83026233,Education,"Education, Inclusion and Skills",Education Standards and Quality,Supplies and Services,Consultants,PERMANENT FUTURES LTD,LS18,26/04/2023,"2,070.00"
79460233,Education,"Education, Inclusion and Skills",Education Standards and Quality,Supplies and Services,Consultants,PERMANENT FUTURES LTD,LS18,05/04/2023,"2,587.50"
79885236,Social Care,"Children, Families and Community Health Services",Placement Fostering Service,3rd Party Payments,Foster Care Basic Payments,REDACTED PERSONAL DATA,SN25,05/04/2023,506.00
82573254,Social Care,"Children, Families and Community Health Services",Placement Fostering Service,3rd Party Payments,Foster Care Basic Payments,REDACTED PERSONAL DATA,SN25,24/04/2023,506.00
82573254,Social Care,"Children, Families and Community Health Services",Placement Fostering Service,3rd Party Payments,Carers Skills Payments - Qualified,REDACTED PERSONAL DATA,SN25,24/04/2023,260.00
79885236,Social Care,"Children, Families and Community Health Services",Placement Fostering Service,3rd Party Payments,Carers Skills Payments - Qualified,REDACTED PERSONAL DATA,SN25,05/04/2023,260.00
79641233,Libraries,"Education, Inclusion and Skills",Library Delivery,Supplies and Services,Materials,PETERS LIMITED,BS 6,05/04/2023,679.64
79640233,Libraries,"Education, Inclusion and Skills",Library Delivery,Supplies and Services,Materials,PETERS LIMITED,BS 6,05/04/2023,"1,326.13"
82582234,Libraries,"Education, Inclusion and Skills",Library Delivery,Supplies and Services,Materials,PETERS LIMITED,BS 6,24/04/2023,920.43
81296237,Social Care,"Children, Families and Community Health Services",Children's Resource and Home Finding Team,3rd Party Payments,Residential Care,PHOENIX CHILD CARE LIMITED,EX31,17/04/2023,"36,452.40"
80030233,Streetsmart,Streetsmart,Waterside Stores,Supplies and Services,Materials,PHOENIX ENTERPRISES LTD,SN2 ,05/04/2023,"3,420.00"
82448233,"Volutary Sector, Equipment and Carers",Adults,Voluntary Sector Adults,3rd Party Payments,Contracts - Social Care,PHOENIX ENTERPRISES LTD,SN2 ,21/04/2023,"15,000.00"
82506331,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Supported Living,PHOENIX LEARNING & CARE LTD,EX7 ,21/04/2023,-428.60
82506331,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),PHOENIX LEARNING & CARE LTD,EX7 ,21/04/2023,"2,380.00"
82414233,Digital & Business Change,Digital & Business Change,IT Operations,Supplies and Services,License Costs,PHOENIX SOFTWARE LTD,YO42,21/04/2023,"3,672.81"
83258233,Digital & Business Change,Digital & Business Change,IT Operations,Supplies and Services,License Costs,PHOENIX SOFTWARE LTD,YO42,26/04/2023,"3,986.85"
81563234,Public Health,Public Health,DAAT,3rd Party Payments,Contract Payments,PHS GROUP PLC,CF83,19/04/2023,682.22
79996249,Other Repairs,Repairs,Unallocated job costs from OPEN system,3rd Party Payments,Contract Payments,PIPEFIX LTD,DT2 ,05/04/2023,826.52
82314233,Early Years Block,DSG Skills and Attainment,Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,PLAYSTEPS DAY NURSERY,SN1 ,19/04/2023,"57,862.22"
82314236,Early Years Block,DSG Skills and Attainment,Free Nursery Education Commissioning - two year olds,3rd Party Payments,Contracts - Child Care,PLAYSTEPS DAY NURSERY,SN1 ,19/04/2023,"2,874.11"
82315234,Early Years Block,DSG Skills and Attainment,Free Nursery Education Commissioning - two year olds,3rd Party Payments,Contracts - Child Care,REDACTED PERSONAL DATA,SN2 ,19/04/2023,"2,874.11"
82316234,Early Years Block,DSG Skills and Attainment,Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,REDACTED PERSONAL DATA,SN2 ,19/04/2023,"15,311.65"
82104233,Supported Employment,Housing Services,EW - Timber,Supplies and Services,Materials,PONTRILAS SAWMILLS LIMITED,HR2 ,19/04/2023,"8,646.71"
82105233,Supported Employment,Housing Services,EW - Timber,Supplies and Services,Materials,PONTRILAS SAWMILLS LIMITED,HR2 ,19/04/2023,492.42
82317233,Early Years Block,DSG Skills and Attainment,Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,POPLARS CHILDCARE CENTRE & NURSERY SCHOOL,SN4 ,19/04/2023,"85,227.10"
82936234,High Needs Block,DSG Skills and Attainment,SEN Resourcing Assessment Panel,3rd Party Payments,Top up funding - Maintained providers Pre 16,POPLARS CHILDCARE CENTRE & NURSERY SCHOOL,SN4 ,26/04/2023,624.00
82936235,High Needs Block,DSG Skills and Attainment,SEN Resourcing Assessment Panel,3rd Party Payments,Top up funding - Maintained providers Pre 16,POPLARS CHILDCARE CENTRE & NURSERY SCHOOL,SN4 ,26/04/2023,597.79
82318233,Early Years Block,DSG Skills and Attainment,Free Nursery Education Commissioning - two year olds,3rd Party Payments,Contracts - Child Care,POPLARS CHILDCARE CENTRE & NURSERY SCHOOL,SN4 ,19/04/2023,"1,916.07"
82318238,Early Years Block,DSG Skills and Attainment,Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,POPPIES NURSERY,SN2 ,19/04/2023,"34,778.22"
82318236,Early Years Block,DSG Skills and Attainment,Free Nursery Education Commissioning - two year olds,3rd Party Payments,Contracts - Child Care,POPPIES NURSERY,SN2 ,19/04/2023,"3,832.14"
82654233,Traded Services,"Education, Inclusion and Skills",Plas Pencelli Outdoor Education Centre,Premises Costs,Waste,POWYS COUNTY COUNCIL,LD1 ,24/04/2023,574.37
80332233,High Needs Block,DSG Skills and Attainment,Out of Borough School Fees,3rd Party Payments,Independent Special School- Pre 16,POWYS COUNTY COUNCIL,LD1 ,12/04/2023,"13,896.03"
81311233,Traded Services,"Education, Inclusion and Skills",Plas Pencelli Outdoor Education Centre,Premises Costs,Council Tax,POWYS COUNTY COUNCIL,LD1 ,17/04/2023,"9,630.00"
79512233,Other Repairs,Repairs,Delivery Team & Overheads,Employees,Temporary / Agency - by Accounts Payable,PRECISION RESOURCE GROUP LTD T/A PANORAMIC CARE,BS1 ,05/04/2023,"2,400.00"
81876234,Responsive Repairs,Repairs,Responsive Repairs,Premises Costs,Repairs - Buildings,PRECISION RESOURCE GROUP LTD T/A PANORAMIC CARE,BS1 ,19/04/2023,"2,285.00"
82556233,Responsive Repairs,Repairs,Responsive Repairs,Premises Costs,Repairs - Buildings,PRECISION RESOURCE GROUP LTD T/A PANORAMIC CARE,BS1 ,21/04/2023,"2,285.00"
79691233,Responsive Repairs,Repairs,Responsive Repairs,Premises Costs,Repairs - Buildings,PRECISION RESOURCE GROUP LTD T/A PANORAMIC CARE,BS1 ,05/04/2023,"2,285.00"
79511233,Other Repairs,Repairs,Delivery Team & Overheads,Employees,Temporary / Agency - by Accounts Payable,PRECISION RESOURCE GROUP LTD T/A PANORAMIC CARE,BS1 ,05/04/2023,"2,400.00"
81876233,Responsive Repairs,Repairs,Responsive Repairs,Premises Costs,Repairs - Buildings,PRECISION RESOURCE GROUP LTD T/A PANORAMIC CARE,BS1 ,19/04/2023,"2,513.50"
79692233,Responsive Repairs,Repairs,Responsive Repairs,Premises Costs,Repairs - Buildings,PRECISION RESOURCE GROUP LTD T/A PANORAMIC CARE,BS1 ,05/04/2023,"2,285.00"
79693233,Responsive Repairs,Repairs,Responsive Repairs,Premises Costs,Repairs - Buildings,PRECISION RESOURCE GROUP LTD T/A PANORAMIC CARE,BS1 ,05/04/2023,"4,570.00"
79513233,Other Repairs,Repairs,Delivery Team & Overheads,Employees,Temporary / Agency - by Accounts Payable,PRECISION RESOURCE GROUP LTD T/A PANORAMIC CARE,BS1 ,05/04/2023,"2,400.00"
79517233,Other Repairs,Repairs,Delivery Team & Overheads,Employees,Temporary / Agency - by Accounts Payable,PRECISION RESOURCE GROUP LTD T/A PANORAMIC CARE,BS1 ,05/04/2023,"3,840.00"
79514233,Other Repairs,Repairs,Delivery Team & Overheads,Employees,Temporary / Agency - by Accounts Payable,PRECISION RESOURCE GROUP LTD T/A PANORAMIC CARE,BS1 ,05/04/2023,"1,850.00"
79516234,Other Repairs,Repairs,Delivery Team & Overheads,Employees,Temporary / Agency - by Accounts Payable,PRECISION RESOURCE GROUP LTD T/A PANORAMIC CARE,BS1 ,05/04/2023,"1,920.00"
82130233,Responsive Repairs,Repairs,Responsive Repairs,Premises Costs,Repairs - Buildings,PRECISION RESOURCE GROUP LTD T/A PANORAMIC CARE,BS1 ,19/04/2023,"2,285.00"
81877234,Responsive Repairs,Repairs,Responsive Repairs,Premises Costs,Repairs - Buildings,PRECISION RESOURCE GROUP LTD T/A PANORAMIC CARE,BS1 ,19/04/2023,"2,285.00"
79694233,Responsive Repairs,Repairs,Responsive Repairs,Premises Costs,Repairs - Buildings,PRECISION RESOURCE GROUP LTD T/A PANORAMIC CARE,BS1 ,05/04/2023,914.00
79515234,Other Repairs,Repairs,Delivery Team & Overheads,Employees,Temporary / Agency - by Accounts Payable,PRECISION RESOURCE GROUP LTD T/A PANORAMIC CARE,BS1 ,05/04/2023,"1,850.00"
79510233,Other Repairs,Repairs,Delivery Team & Overheads,Employees,Temporary / Agency - by Accounts Payable,PRECISION RESOURCE GROUP LTD T/A PANORAMIC CARE,BS1 ,05/04/2023,"2,400.00"
82108233,Supported Employment,Housing Services,EW - Timber,Supplies and Services,Materials,PREMIER FOREST PRODUCTS LIMITED,NP20,19/04/2023,"2,726.40"
82107233,Supported Employment,Housing Services,EW - Timber,Supplies and Services,Materials,PREMIER FOREST PRODUCTS LIMITED,NP20,19/04/2023,609.00
82543252,Supported Employment,Housing Services,EW - Timber,Supplies and Services,Materials,PREMIER FOREST PRODUCTS LIMITED,NP20,21/04/2023,820.00
82543252,Supported Employment,Housing Services,EW - Timber,Supplies and Services,Materials,PREMIER FOREST PRODUCTS LIMITED,NP20,21/04/2023,880.00
82543252,Supported Employment,Housing Services,EW - Timber,Supplies and Services,Materials,PREMIER FOREST PRODUCTS LIMITED,NP20,21/04/2023,"1,330.00"
82110233,Supported Employment,Housing Services,EW - Timber,Supplies and Services,Materials,PREMIER FOREST PRODUCTS LIMITED,NP20,19/04/2023,"2,896.80"
82543252,Supported Employment,Housing Services,EW - Timber,Supplies and Services,Materials,PREMIER FOREST PRODUCTS LIMITED,NP20,21/04/2023,760.00
82543252,Supported Employment,Housing Services,EW - Timber,Supplies and Services,Materials,PREMIER FOREST PRODUCTS LIMITED,NP20,21/04/2023,"1,327.60"
82111233,Supported Employment,Housing Services,EW - Timber,Supplies and Services,Materials,PREMIER FOREST PRODUCTS LIMITED,NP20,19/04/2023,"2,896.80"
82113233,Supported Employment,Housing Services,EW - Timber,Supplies and Services,Materials,PREMIER FOREST PRODUCTS LIMITED,NP20,19/04/2023,"1,105.16"
82543252,Supported Employment,Housing Services,EW - Timber,Supplies and Services,Materials,PREMIER FOREST PRODUCTS LIMITED,NP20,21/04/2023,846.40
82113233,Supported Employment,Housing Services,EW - Timber,Supplies and Services,Materials,PREMIER FOREST PRODUCTS LIMITED,NP20,19/04/2023,"2,911.28"
82107233,Supported Employment,Housing Services,EW - Timber,Supplies and Services,Materials,PREMIER FOREST PRODUCTS LIMITED,NP20,19/04/2023,438.90
82109233,Supported Employment,Housing Services,EW - Timber,Supplies and Services,Materials,PREMIER FOREST PRODUCTS LIMITED,NP20,19/04/2023,"1,120.00"
81557233,,,Balance Sheet,Balance Sheet & Recharge,Translation Services,PRESTIGE NETWORK LTD,RG14,19/04/2023,"6,920.40"
82459233,,,Balance Sheet,Balance Sheet & Recharge,Translation Services,PRESTIGE NETWORK LTD,RG14,21/04/2023,"3,684.00"
80379233,,,Balance Sheet,Balance Sheet & Recharge,Translation Services,PRESTIGE NETWORK LTD,RG14,12/04/2023,"3,081.00"
80393233,Education,"Education, Inclusion and Skills",Inclusion and Achievement Senior Management Team,Supplies and Services,Services,PRINTED4YOU LTD,LE19,12/04/2023,"1,537.92"
81357233,Disabled Children,"Children, Families and Community Health Services",ICES Paediatric,Supplies and Services,Equipment,PRISM UK MEDICAL LIMITED,WF4 ,17/04/2023,587.61
81939233,Housing & Supported Living,Adults,Disabled Facilities Grants,Capital,Grant Payments,PRISM UK MEDICAL LIMITED,WF4 ,19/04/2023,"5,354.40"
82457233,Housing & Supported Living,Adults,Disabled Facilities Grants,Capital,Grant Payments,PRISM UK MEDICAL LIMITED,WF4 ,21/04/2023,"1,062.77"
81893233,Housing & Supported Living,Adults,Disabled Facilities Grants,Capital,Grant Payments,PRISM UK MEDICAL LIMITED,WF4 ,19/04/2023,"1,413.43"
80994233,Housing & Supported Living,Adults,Disabled Facilities Grants,Capital,Grant Payments,PRISM UK MEDICAL LIMITED,WF4 ,14/04/2023,"1,245.74"
82545247,Social Care,"Children, Families and Community Health Services",Children's Resource and Home Finding Team,3rd Party Payments,Independent Fostering Agency Placements,PROGRESS CHILDREN'S SERVICES LIMITED,WV4 ,21/04/2023,"3,691.28"
82545246,Social Care,"Children, Families and Community Health Services",Children's Resource and Home Finding Team,3rd Party Payments,Independent Fostering Agency Placements,PROGRESS CHILDREN'S SERVICES LIMITED,WV4 ,21/04/2023,"3,691.28"
80860233,Social Care,"Children, Families and Community Health Services",Children's Resource and Home Finding Team,3rd Party Payments,Independent Fostering Agency Placements,PROGRESS CHILDREN'S SERVICES LIMITED,WV4 ,14/04/2023,"3,814.33"
80859233,Social Care,"Children, Families and Community Health Services",Children's Resource and Home Finding Team,3rd Party Payments,Independent Fostering Agency Placements,PROGRESS CHILDREN'S SERVICES LIMITED,WV4 ,14/04/2023,"3,814.33"
83008234,Social Care,"Children, Families and Community Health Services",Social Workers In Schools (SWIS),3rd Party Payments,Respite Care,PROSPERO RECRUITMENT LIMITED,EC2A,26/04/2023,480.00
83010233,Social Care,"Children, Families and Community Health Services",Social Workers In Schools (SWIS),3rd Party Payments,Respite Care,PROSPERO RECRUITMENT LIMITED,EC2A,26/04/2023,"1,054.22"
83012234,Social Care,"Children, Families and Community Health Services",Social Workers In Schools (SWIS),3rd Party Payments,Respite Care,PROSPERO RECRUITMENT LIMITED,EC2A,26/04/2023,"1,655.70"
83011233,Social Care,"Children, Families and Community Health Services",Social Workers In Schools (SWIS),3rd Party Payments,Respite Care,PROSPERO RECRUITMENT LIMITED,EC2A,26/04/2023,"1,149.90"
83009233,Social Care,"Children, Families and Community Health Services",Social Workers In Schools (SWIS),3rd Party Payments,Respite Care,PROSPERO RECRUITMENT LIMITED,EC2A,26/04/2023,"1,559.25"
81546233,Disabled Children,"Children, Families and Community Health Services",DCT Daytime Short Breaks,3rd Party Payments,Respite Care,PROTECTIVE CARE GROUP LIMITED,GL53,19/04/2023,600.00
81546233,Disabled Children,"Children, Families and Community Health Services",DCT Daytime Short Breaks,3rd Party Payments,Respite Care,PROTECTIVE CARE GROUP LIMITED,GL53,19/04/2023,"60,357.00"
79419233,Sheltered Accomodation,Special Services,George Hall Court,Premises Costs,Maintenance - Buildings,PROVERT LTD,SN6 ,03/04/2023,610.00
79420233,Sheltered Accomodation,Special Services,Kimmerfield Court,Premises Costs,Non-contract Cleaning,PROVERT LTD,SN6 ,03/04/2023,482.00
80886239,School Transport,"Education, Inclusion and Skills",Special Educational Needs Transport,3rd Party Payments,Contract Payments,QROUTES LIMITED,BS34,14/04/2023,"-1,050.00"
80886241,School Transport,"Education, Inclusion and Skills",Special Educational Needs Transport,3rd Party Payments,Contract Payments,QROUTES LIMITED,BS34,14/04/2023,"18,000.00"
79996250,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,QUALITAS ASSET MAINTENANCE LIMITED,BR2 ,05/04/2023,"2,550.00"
79996251,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,QUALITAS ASSET MAINTENANCE LIMITED,BR2 ,05/04/2023,"2,750.00"
81263233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,QUALITAS ASSET MAINTENANCE LIMITED,BR2 ,14/04/2023,"3,650.00"
81260233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,QUALITAS ASSET MAINTENANCE LIMITED,BR2 ,14/04/2023,"4,250.00"
81261233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,QUALITAS ASSET MAINTENANCE LIMITED,BR2 ,14/04/2023,"3,100.00"
81262233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,QUALITAS ASSET MAINTENANCE LIMITED,BR2 ,14/04/2023,"4,405.00"
82506252,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Residential Care,QUALITY CARE (WILTSHIRE) LTD,CO4 ,21/04/2023,"3,994.76"
82506252,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Residential,QUALITY CARE (WILTSHIRE) LTD,CO4 ,21/04/2023,-752.12
82506252,Memory & Cognition,Adults,Support for Memory and Cognition 65 and over,3rd Party Payments,Nursing Care,QUALITY CARE (WILTSHIRE) LTD,CO4 ,21/04/2023,"3,163.60"
80087233,DMJ Tower,Housing Services,DMJ Apartments,Premises Costs,Maintenance - Buildings,QUALITY FIRE SAFETY MANAGEMENT LIMITED,ME19,12/04/2023,"1,350.00"
80087233,Other Repairs,Repairs,Unallocated job costs from OPEN system,Premises Costs,Maintenance - Buildings,QUALITY FIRE SAFETY MANAGEMENT LIMITED,ME19,12/04/2023,675.00
82506288,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Residential,QUARRY MOUNT CARE LTD,SN1 ,21/04/2023,-945.76
82506288,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Residential Care,QUARRY MOUNT CARE LTD,SN1 ,21/04/2023,"2,670.12"
82506288,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Residential,QUARRY MOUNT CARE LTD,SN1 ,21/04/2023,"-1,070.84"
82506288,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Residential,QUARRY MOUNT CARE LTD,SN1 ,21/04/2023,-619.00
82506288,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Residential,QUARRY MOUNT CARE LTD,SN1 ,21/04/2023,-617.84
82506288,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Residential Care,QUARRY MOUNT CARE LTD,SN1 ,21/04/2023,"-2,724.62"
82506288,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Residential Care,QUARRY MOUNT CARE LTD,SN1 ,21/04/2023,"1,188.63"
82506288,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Residential Care,QUARRY MOUNT CARE LTD,SN1 ,21/04/2023,"2,384.04"
82506288,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Residential,QUARRY MOUNT CARE LTD,SN1 ,21/04/2023,-291.48
82506288,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Residential,QUARRY MOUNT CARE LTD,SN1 ,21/04/2023,135.67
82506288,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Residential Care,QUARRY MOUNT CARE LTD,SN1 ,21/04/2023,"2,479.40"
82506288,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Residential,QUARRY MOUNT CARE LTD,SN1 ,21/04/2023,-265.68
82506288,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Residential,QUARRY MOUNT CARE LTD,SN1 ,21/04/2023,-966.56
82506288,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Residential,QUARRY MOUNT CARE LTD,SN1 ,21/04/2023,"-1,021.32"
82506288,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Residential Care,QUARRY MOUNT CARE LTD,SN1 ,21/04/2023,"2,560.12"
82506288,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Residential,QUARRY MOUNT CARE LTD,SN1 ,21/04/2023,"2,170.65"
82506288,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Residential,QUARRY MOUNT CARE LTD,SN1 ,21/04/2023,-716.84
81630233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Accommodation Scheme,REDACTED PERSONAL DATA,SN5 ,21/04/2023,"5,088.09"
81891233,Public Health,Public Health,Smoking & Tobacco,3rd Party Payments,Contract Payments,R A JEPHSON M R PHARMS,SN4 ,19/04/2023,292.50
81891233,Public Health,Public Health,Smoking & Tobacco,3rd Party Payments,Contract Payments,R A JEPHSON M R PHARMS,SN4 ,19/04/2023,877.33
81891233,Public Health,Public Health,Smoking & Tobacco,3rd Party Payments,Contract Payments,R A JEPHSON M R PHARMS,SN4 ,19/04/2023,385.00
81891233,Public Health,Public Health,Smoking & Tobacco,3rd Party Payments,Contract Payments,R A JEPHSON M R PHARMS,SN4 ,19/04/2023,-177.65
79563233,Local Transport Plan Funded,Strategic Planning and Highways,Local Safety Schemes,Capital,Contractor Payments,R&W CIVIL ENGINEERING LTD,SO45,05/04/2023,"138,048.84"
80894241,High Needs Block,DSG Skills and Attainment,SEN Resourcing Assessment Panel,Supplies and Services,Services,REDACTED PERSONAL DATA,SN25,14/04/2023,"5,517.42"
80810234,Libraries,"Education, Inclusion and Skills",Library Development,Supplies and Services,Discretionary Costs,READ - THE READING AGENCY LTD,WC1R,14/04/2023,"2,625.50"
80810234,Libraries,"Education, Inclusion and Skills",Library Development,Supplies and Services,Publicity,READ - THE READING AGENCY LTD,WC1R,14/04/2023,"1,400.00"
82573285,Social Care,"Children, Families and Community Health Services",Placement Fostering Service,3rd Party Payments,Foster Care Basic Payments,REDACTED PERSONAL DATA,SN3 ,24/04/2023,352.00
79904234,Social Care,"Children, Families and Community Health Services",Placement Fostering Service,3rd Party Payments,Foster Care Basic Payments,REDACTED PERSONAL DATA,SN3 ,05/04/2023,352.00
82573285,Social Care,"Children, Families and Community Health Services",Placement Fostering Service,3rd Party Payments,Carers Skills Payments - Core,REDACTED PERSONAL DATA,SN3 ,24/04/2023,216.00
79904234,Social Care,"Children, Families and Community Health Services",Placement Fostering Service,3rd Party Payments,Carers Skills Payments - Core,REDACTED PERSONAL DATA,SN3 ,05/04/2023,216.00
82214233,Early Years Block,DSG Skills and Attainment,Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,REDACTED PERSONAL DATA,SN25,19/04/2023,955.27
81750233,Senior Management Team,"Children, Families and Community Health Services",Senior Management Team - Non Staffing,Supplies and Services,Consultants,RECOVERY AND TRANSFORMATION LTD,SL2 ,19/04/2023,759.79
82972233,Senior Management Team,"Children, Families and Community Health Services",Senior Management Team - Non Staffing,Supplies and Services,Consultants,RECOVERY AND TRANSFORMATION LTD,SL2 ,26/04/2023,587.00
82545261,Social Care,"Children, Families and Community Health Services",Children's Resource and Home Finding Team,3rd Party Payments,Residential Care,REFLEXION CARE GROUP LIMITED T/A NEW REFLEXIONS,SY5 ,21/04/2023,"22,392.86"
82496235,Social Care,"Children, Families and Community Health Services",Children's Resource and Home Finding Team,3rd Party Payments,Residential Care,REFLEXION CARE GROUP LIMITED T/A NEW REFLEXIONS,SY5 ,21/04/2023,"2,239.29"
82015233,Streetsmart,Streetsmart,Waterside Fleet Hires,Transport Costs,Vehicle Hire / Contract,REFUSE VEHICLE SOLUTIONS LTD,GL11,19/04/2023,"2,890.00"
81151233,Museums & Heritage,Culture & Heritage,Steam:Income Generation,Supplies and Services,Discretionary Costs,RELISH FESTIVE LTD,GL7 ,14/04/2023,785.70
81152233,Museums & Heritage,Culture & Heritage,Steam:Income Generation,Supplies and Services,Discretionary Costs,RELISH FESTIVE LTD,GL7 ,14/04/2023,763.88
