Transaction Number,Service - Fund ,Service  - Function ,Service - Cost Centre,Expense Type ,Expense Description,Supplier Name,Supplier Post Code (first 4 digits),Payment Date,Amount £
124518308,Learning Disabilities,Adults,Learning Disability 65 and over,Income,Client Contribution - Nursing,HEALTHCARE HOMES (SPRING) LIMITED,CO7 ,09/02/2024,-645.64
124518308,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Nursing Care,HEALTHCARE HOMES (SPRING) LIMITED,CO7 ,09/02/2024,"4,321.16"
124518308,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,HEALTHCARE HOMES (SPRING) LIMITED,CO7 ,09/02/2024,-928.32
124518308,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,HEALTHCARE HOMES (SPRING) LIMITED,CO7 ,09/02/2024,-830.92
124518308,Physical Support,Adults,Physical Support 18 - 64,Income,Client Contribution - Nursing,HEALTHCARE HOMES (SPRING) LIMITED,CO7 ,09/02/2024,-483.20
124518308,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,HEALTHCARE HOMES (SPRING) LIMITED,CO7 ,09/02/2024,"-1,473.48"
124518308,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Nursing Care,HEALTHCARE HOMES (SPRING) LIMITED,CO7 ,09/02/2024,"4,000.00"
124518308,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,HEALTHCARE HOMES (SPRING) LIMITED,CO7 ,09/02/2024,-856.32
124518308,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,HEALTHCARE HOMES (SPRING) LIMITED,CO7 ,09/02/2024,-843.00
124518309,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,HEALTHCARE HOMES (SPRING) LIMITED,CO7 ,09/02/2024,-784.28
124518308,Memory & Cognition,Adults,Support for Memory and Cognition 65 and over,3rd Party Payments,Residential Care,HEALTHCARE HOMES (SPRING) LIMITED,CO7 ,09/02/2024,714.29
124518308,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Residential Care,HEALTHCARE HOMES (SPRING) LIMITED,CO7 ,09/02/2024,"4,800.00"
124518308,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,HEALTHCARE HOMES (SPRING) LIMITED,CO7 ,09/02/2024,-621.16
124518308,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,HEALTHCARE HOMES (SPRING) LIMITED,CO7 ,09/02/2024,-970.80
124518308,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,HEALTHCARE HOMES (SPRING) LIMITED,CO7 ,09/02/2024,-605.40
124518309,Mental Health,Adults,Mental Health 65 and over,3rd Party Payments,Nursing Care,HEALTHCARE HOMES (SPRING) LIMITED,CO7 ,09/02/2024,"2,867.32"
124518308,Mental Health,Adults,Mental Health 65 and over,3rd Party Payments,Nursing Care,HEALTHCARE HOMES (SPRING) LIMITED,CO7 ,09/02/2024,"2,670.12"
124518308,Learning Disabilities,Adults,Learning Disability 65 and over,3rd Party Payments,Nursing Care,HEALTHCARE HOMES (SPRING) LIMITED,CO7 ,09/02/2024,"2,670.12"
124518308,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Nursing Care,HEALTHCARE HOMES (SPRING) LIMITED,CO7 ,09/02/2024,"2,867.32"
124518309,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Nursing Care,HEALTHCARE HOMES (SPRING) LIMITED,CO7 ,09/02/2024,"3,921.16"
124518309,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Nursing Care,HEALTHCARE HOMES (SPRING) LIMITED,CO7 ,09/02/2024,"4,000.00"
124518308,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Nursing Care,HEALTHCARE HOMES (SPRING) LIMITED,CO7 ,09/02/2024,"2,160.58"
124518308,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,HEALTHCARE HOMES (SPRING) LIMITED,CO7 ,09/02/2024,-464.16
124518309,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,HEALTHCARE HOMES (SPRING) LIMITED,CO7 ,09/02/2024,"-1,315.32"
124518309,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,HEALTHCARE HOMES (SPRING) LIMITED,CO7 ,09/02/2024,"-1,021.68"
124518308,Memory & Cognition,Adults,Support for Memory and Cognition 18-64,3rd Party Payments,Nursing Care,HEALTHCARE HOMES (SPRING) LIMITED,CO7 ,09/02/2024,"2,867.32"
124518308,Memory & Cognition,Adults,Support for Memory and Cognition 65 and over,3rd Party Payments,Nursing Care,HEALTHCARE HOMES (SPRING) LIMITED,CO7 ,09/02/2024,"14,468.16"
124518309,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Nursing Care,HEALTHCARE HOMES (SPRING) LIMITED,CO7 ,09/02/2024,"2,867.32"
124518309,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Nursing Care,HEALTHCARE HOMES (SPRING) LIMITED,CO7 ,09/02/2024,"2,670.08"
127022233,Social Care,Children & Families,Children's Resource and Home Finding Team,3rd Party Payments,Independent Fostering Agency Placements,HEATHFARM FOSTERING,BL2 ,28/02/2024,"5,725.47"
125063242,High Needs Block,Dedicated Schools Grant (DSG),SEN Resourcing Assessment Panel,Supplies and Services,Services,REDACTED PERSONAL DATA,SN4 ,14/02/2024,"4,575.33"
124813233,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,REDACTED PERSONAL DATA,SN25,14/02/2024,"2,610.30"
125569233,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN3 ,16/02/2024,488.40
125569233,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN3 ,16/02/2024,476.28
125569233,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN3 ,16/02/2024,239.68
125569233,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN3 ,16/02/2024,586.08
125569233,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN3 ,16/02/2024,205.44
124634246,Social Care,Children & Families,Placement Fostering Service,3rd Party Payments,Carers Skills Payments - Advanced,REDACTED PERSONAL DATA,SN1 ,12/02/2024,370.00
124634246,Social Care,Children & Families,Placement Fostering Service,3rd Party Payments,Foster Care Basic Payments,REDACTED PERSONAL DATA,SN1 ,12/02/2024,600.00
124634246,Social Care,Children & Families,Placement Fostering Service,3rd Party Payments,Foster Care Basic Payments,REDACTED PERSONAL DATA,SN1 ,12/02/2024,829.98
126869233,Social Care,Children & Families,Placement Fostering Service,3rd Party Payments,Foster Care Basic Payments,REDACTED PERSONAL DATA,SN1 ,26/02/2024,600.00
126869233,Social Care,Children & Families,Placement Fostering Service,3rd Party Payments,Foster Care Basic Payments,REDACTED PERSONAL DATA,SN1 ,26/02/2024,829.98
124634246,Social Care,Children & Families,Placement Fostering Service,3rd Party Payments,Holiday Payment,REDACTED PERSONAL DATA,SN1 ,12/02/2024,300.00
126869233,Social Care,Children & Families,Placement Fostering Service,3rd Party Payments,Carers Skills Payments - Advanced,REDACTED PERSONAL DATA,SN1 ,26/02/2024,370.00
125598505,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN5 ,16/02/2024,781.44
125598505,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN5 ,16/02/2024,273.92
123427245,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,HG PROPERTY MAINTENANCE,SN25,02/02/2024,"-2,000.00"
125385236,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,HG PROPERTY MAINTENANCE,SN25,16/02/2024,825.00
123427245,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,HG PROPERTY MAINTENANCE,SN25,02/02/2024,980.00
126980234,Other Repairs,Repairs,Asbestos Services,3rd Party Payments,Contract Payments,HG PROPERTY MAINTENANCE,SN25,26/02/2024,400.00
123427245,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,HG PROPERTY MAINTENANCE,SN25,02/02/2024,650.00
123427245,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,HG PROPERTY MAINTENANCE,SN25,02/02/2024,100.00
126981233,Other Repairs,Repairs,Asbestos Services,3rd Party Payments,Contract Payments,HG PROPERTY MAINTENANCE,SN25,26/02/2024,450.00
126981233,Other Repairs,Repairs,Asbestos Services,3rd Party Payments,Contract Payments,HG PROPERTY MAINTENANCE,SN25,26/02/2024,400.00
126980234,Other Repairs,Repairs,Asbestos Services,3rd Party Payments,Contract Payments,HG PROPERTY MAINTENANCE,SN25,26/02/2024,500.00
126979234,Other Repairs,Repairs,Asbestos Services,3rd Party Payments,Contract Payments,HG PROPERTY MAINTENANCE,SN25,26/02/2024,400.00
125385236,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,HG PROPERTY MAINTENANCE,SN25,16/02/2024,850.00
125385236,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,HG PROPERTY MAINTENANCE,SN25,16/02/2024,775.00
125385236,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,HG PROPERTY MAINTENANCE,SN25,16/02/2024,"-2,000.00"
125385236,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,HG PROPERTY MAINTENANCE,SN25,16/02/2024,950.00
123427245,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,HG PROPERTY MAINTENANCE,SN25,02/02/2024,"2,000.00"
123427245,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,HG PROPERTY MAINTENANCE,SN25,02/02/2024,280.00
123427245,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,HG PROPERTY MAINTENANCE,SN25,02/02/2024,460.00
125385236,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,HG PROPERTY MAINTENANCE,SN25,16/02/2024,"1,100.00"
123427245,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,HG PROPERTY MAINTENANCE,SN25,02/02/2024,830.00
126979235,Other Repairs,Repairs,Asbestos Services,3rd Party Payments,Contract Payments,HG PROPERTY MAINTENANCE,SN25,26/02/2024,400.00
125385236,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,HG PROPERTY MAINTENANCE,SN25,16/02/2024,750.00
126979234,Other Repairs,Repairs,Asbestos Services,3rd Party Payments,Contract Payments,HG PROPERTY MAINTENANCE,SN25,26/02/2024,500.00
125385236,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,HG PROPERTY MAINTENANCE,SN25,16/02/2024,"2,000.00"
126979235,Other Repairs,Repairs,Asbestos Services,3rd Party Payments,Contract Payments,HG PROPERTY MAINTENANCE,SN25,26/02/2024,475.00
123427245,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,HG PROPERTY MAINTENANCE,SN25,02/02/2024,400.00
126525233,Lydiard Park,Culture & Heritage,Lydiard : Hotel Operations,Supplies and Services,Contracts,HI-CLEAN SERVICES LTD,SN4 ,23/02/2024,575.00
126515233,Highways Inspections & Maintenance,Highway Operations and Car Parking,Highway Maintenance,Supplies and Services,Materials,HILLS WASTE SOLUTIONS LTD,SN1 ,23/02/2024,"1,513.17"
127701233,Customer Strategy & Operations,"People, Culture and Organisational Resilience",Cemeteries & Crematoria,Premises Costs,Waste,HILLS WASTE SOLUTIONS LTD,SN1 ,28/02/2024,984.83
123622233,Streetsmart,Streetsmart,Waste - Disposal,3rd Party Payments,Contract Payments,HILLS WASTE SOLUTIONS LTD,SN1 ,02/02/2024,955.85
125598350,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN25,16/02/2024,-2.72
125598350,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN25,16/02/2024,"1,179.36"
125598350,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN25,16/02/2024,9.80
125598350,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN25,16/02/2024,-1.12
125598350,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN25,16/02/2024,-134.24
125598350,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Other,REDACTED PERSONAL DATA,SN25,16/02/2024,24.00
125598334,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN3 ,16/02/2024,240.64
125598334,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN3 ,16/02/2024,-168.78
125598334,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN3 ,16/02/2024,-23.10
125598334,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Other,REDACTED PERSONAL DATA,SN3 ,16/02/2024,24.64
125598334,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN3 ,16/02/2024,-2.36
125598334,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN3 ,16/02/2024,"1,758.24"
125598334,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN3 ,16/02/2024,-20.47
125598334,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN3 ,16/02/2024,390.72
125598334,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN3 ,16/02/2024,-24.41
125598334,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN3 ,16/02/2024,342.40
125598334,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN3 ,16/02/2024,-5.12
125598334,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN3 ,16/02/2024,97.68
Corporate Card Transaction,Human Resources and Organisational Development,"People, Culture and Organisational Resilience",Human Resources & Organisational Development,Employees,Training,Hive Store Ltd,,29/01/2024,525.00
125349233,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Supported Living,HOLMLEIGH CARE,GL1 ,16/02/2024,-10.68
125351233,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Supported Living,HOLMLEIGH CARE,GL1 ,16/02/2024,-53.48
125351233,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Supported Living,HOLMLEIGH CARE,GL1 ,16/02/2024,-26.28
125349233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),HOLMLEIGH CARE,GL1 ,16/02/2024,"5,812.52"
125349233,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Supported Living,HOLMLEIGH CARE,GL1 ,16/02/2024,-17.88
125352234,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Supported Living,HOLMLEIGH CARE,GL1 ,16/02/2024,-189.08
125353233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),HOLMLEIGH CARE,GL1 ,16/02/2024,"2,100.00"
125352233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),HOLMLEIGH CARE,GL1 ,16/02/2024,"36,497.13"
125352233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),HOLMLEIGH CARE,GL1 ,16/02/2024,"5,639.34"
125352233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),HOLMLEIGH CARE,GL1 ,16/02/2024,"7,555.68"
125352233,Physical Support,Adults,Physical Support 18 - 64,Income,Client Contribution - Supported Living,HOLMLEIGH CARE,GL1 ,16/02/2024,-442.40
125353233,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Supported Living,HOLMLEIGH CARE,GL1 ,16/02/2024,-53.24
125353233,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Supported Living,HOLMLEIGH CARE,GL1 ,16/02/2024,-18.08
125353233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),HOLMLEIGH CARE,GL1 ,16/02/2024,"1,392.32"
125351233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),HOLMLEIGH CARE,GL1 ,16/02/2024,"3,171.00"
125350233,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Supported Living,HOLMLEIGH CARE,GL1 ,16/02/2024,-17.24
125349233,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Supported Living,HOLMLEIGH CARE,GL1 ,16/02/2024,-110.04
125349233,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Supported Living,HOLMLEIGH CARE,GL1 ,16/02/2024,-13.00
125351233,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Supported Living,HOLMLEIGH CARE,GL1 ,16/02/2024,-73.68
125349233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),HOLMLEIGH CARE,GL1 ,16/02/2024,"2,692.52"
125349233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),HOLMLEIGH CARE,GL1 ,16/02/2024,"2,650.00"
125351233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),HOLMLEIGH CARE,GL1 ,16/02/2024,720.00
125351233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),HOLMLEIGH CARE,GL1 ,16/02/2024,"1,580.00"
125351233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),HOLMLEIGH CARE,GL1 ,16/02/2024,468.56
125352234,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),HOLMLEIGH CARE,GL1 ,16/02/2024,"4,000.00"
125349233,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Supported Living,HOLMLEIGH CARE,GL1 ,16/02/2024,-55.24
125353233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),HOLMLEIGH CARE,GL1 ,16/02/2024,472.52
125350233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),HOLMLEIGH CARE,GL1 ,16/02/2024,945.00
125352233,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),HOLMLEIGH CARE,GL1 ,16/02/2024,"7,230.32"
125352233,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Supported Living,HOLMLEIGH CARE,GL1 ,16/02/2024,-164.80
125349233,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Supported Living,HOLMLEIGH CARE,GL1 ,16/02/2024,-11.72
125351233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),HOLMLEIGH CARE,GL1 ,16/02/2024,"2,020.00"
125352233,Physical Support,Adults,Physical Support 18 - 64,Income,Client Contribution - Supported Living,HOLMLEIGH CARE,GL1 ,16/02/2024,-67.20
125353233,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Supported Living,HOLMLEIGH CARE,GL1 ,16/02/2024,-80.28
125349233,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Supported Living,HOLMLEIGH CARE,GL1 ,16/02/2024,-19.72
125351233,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Supported Living,HOLMLEIGH CARE,GL1 ,16/02/2024,-43.32
125351233,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Supported Living,HOLMLEIGH CARE,GL1 ,16/02/2024,-57.64
125352234,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Supported Living,HOLMLEIGH CARE,GL1 ,16/02/2024,-142.16
125350233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),HOLMLEIGH CARE,GL1 ,16/02/2024,"6,487.52"
125349233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),HOLMLEIGH CARE,GL1 ,16/02/2024,945.00
125349233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),HOLMLEIGH CARE,GL1 ,16/02/2024,562.28
125349233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),HOLMLEIGH CARE,GL1 ,16/02/2024,687.48
125352233,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Supported Living,HOLMLEIGH CARE,GL1 ,16/02/2024,-71.76
125350233,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Supported Living,HOLMLEIGH CARE,GL1 ,16/02/2024,-118.40
125349233,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Supported Living,HOLMLEIGH CARE,GL1 ,16/02/2024,-56.12
125350233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),HOLMLEIGH CARE,GL1 ,16/02/2024,"1,597.08"
125351233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),HOLMLEIGH CARE,GL1 ,16/02/2024,"2,493.32"
125351233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),HOLMLEIGH CARE,GL1 ,16/02/2024,"3,080.00"
125352234,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),HOLMLEIGH CARE,GL1 ,16/02/2024,"3,007.76"
125352233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),HOLMLEIGH CARE,GL1 ,16/02/2024,"1,231.72"
125352233,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),HOLMLEIGH CARE,GL1 ,16/02/2024,"7,555.68"
125350233,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Supported Living,HOLMLEIGH CARE,GL1 ,16/02/2024,-29.16
125063301,High Needs Block,Dedicated Schools Grant (DSG),SEN Resourcing Assessment Panel,3rd Party Payments,Top up funding - Academies and Free Schools Pre 16,HOLY CROSS CATHOLIC PRIMARY SCHOOL,SN3 ,14/02/2024,"5,951.42"
125762233,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,REDACTED PERSONAL DATA,SN3 ,21/02/2024,"1,500.00"
125063300,High Needs Block,Dedicated Schools Grant (DSG),SEN Resourcing Assessment Panel,3rd Party Payments,Top up funding - Academies and Free Schools Pre 16,HOLY FAMILY CATHOLIC PRIMARY SCHOOL (ACADEMY),SN3 ,14/02/2024,"1,591.25"
125063302,High Needs Block,Dedicated Schools Grant (DSG),SEN Resourcing Assessment Panel,3rd Party Payments,Top up funding - Academies and Free Schools Pre 16,HOLY ROOD CATHOLIC INFANT SCHOOL (ACADEMY),SN1 ,14/02/2024,"3,111.67"
125204233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),HOME GROUP LTD,NE12,14/02/2024,987.84
125204233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),HOME GROUP LTD,NE12,14/02/2024,"19,756.80"
125204233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),HOME GROUP LTD,NE12,14/02/2024,"5,927.04"
125204233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),HOME GROUP LTD,NE12,14/02/2024,"3,007.76"
124107233,Social Care,Children & Families,Placements - Positive Futures,3rd Party Payments,Semi Independent,HORIZON SUPPORTED ACCOMMODATION LTD,WS11,07/02/2024,"2,589.12"
124112233,Social Care,Children & Families,Placements - Positive Futures,3rd Party Payments,Semi Independent,HORIZON SUPPORTED ACCOMMODATION LTD,WS11,07/02/2024,"2,245.95"
127496237,Social Care,Children & Families,Children's Resource and Home Finding Team,3rd Party Payments,Semi Independent,HORIZON SUPPORTED ACCOMMODATION LTD,WS11,28/02/2024,"2,553.78"
123915233,Social Care,Children & Families,Children's Resource and Home Finding Team,3rd Party Payments,Semi Independent,HORIZON SUPPORTED ACCOMMODATION LTD,WS11,07/02/2024,"2,551.30"
123912233,Social Care,Children & Families,Children's Resource and Home Finding Team,3rd Party Payments,Semi Independent,HORIZON SUPPORTED ACCOMMODATION LTD,WS11,07/02/2024,"11,925.39"
124108233,Social Care,Children & Families,Placements - Positive Futures,3rd Party Payments,Semi Independent,HORIZON SUPPORTED ACCOMMODATION LTD,WS11,07/02/2024,"2,589.12"
124600233,Social Care,Children & Families,Placements - Positive Futures,3rd Party Payments,Semi Independent,HORIZON SUPPORTED ACCOMMODATION LTD,WS11,09/02/2024,"2,210.61"
124110233,Social Care,Children & Families,Placements - Positive Futures,3rd Party Payments,Semi Independent,HORIZON SUPPORTED ACCOMMODATION LTD,WS11,07/02/2024,"2,284.70"
