Transaction Number,Service - Fund ,Service  - Function ,Service - Cost Centre,Expense Type ,Expense Description,Supplier Name,Supplier Post Code (first 4 digits),Payment Date,Amount £
117509233,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Residential,MILLFIELD JAMES LTD,SN1 ,18/12/2023,-438.80
117508310,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Residential Care,MILLFIELD JAMES LTD,SN1 ,18/12/2023,"5,745.36"
117508310,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Residential Care,MILLFIELD JAMES LTD,SN1 ,18/12/2023,"6,258.92"
117509233,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Residential,MILLFIELD JAMES LTD,SN1 ,18/12/2023,-405.00
117003453,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,MINI STEAMERS,CF62,13/12/2023,"4,551.75"
117003452,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,MINI STEAMERS,CF62,13/12/2023,907.20
117003451,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - two year olds,3rd Party Payments,Contracts - Child Care,MINI STEAMERS,CF62,13/12/2023,"6,670.08"
118154338,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,20/12/2023,198.32
118154338,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,20/12/2023,410.88
118154338,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,20/12/2023,158.00
118142233,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SP11,20/12/2023,-9.88
118142233,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,20/12/2023,69.76
118142233,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,20/12/2023,"1,451.52"
118142233,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SP11,20/12/2023,-205.20
118154357,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,20/12/2023,684.80
118154336,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,20/12/2023,195.36
118154336,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,20/12/2023,390.72
118089373,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Other,REDACTED PERSONAL DATA,SN25,20/12/2023,45.12
118089373,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Other,REDACTED PERSONAL DATA,SN25,20/12/2023,442.40
118089373,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Other,REDACTED PERSONAL DATA,SN25,20/12/2023,"1,219.55"
118089373,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN25,20/12/2023,390.72
118089373,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Other,REDACTED PERSONAL DATA,SN25,20/12/2023,270.48
118089373,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN25,20/12/2023,-85.44
118089373,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN25,20/12/2023,-96.76
118089373,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN25,20/12/2023,-9.88
118089373,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN25,20/12/2023,-59.16
118117233,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,20/12/2023,732.60
118117233,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SP11,20/12/2023,-134.80
118117233,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,20/12/2023,5.36
118117233,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,20/12/2023,340.20
118117233,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SP11,20/12/2023,-290.28
118117233,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SP11,20/12/2023,-2.12
118089280,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN5 ,20/12/2023,"1,562.88"
117170242,Social Care,Children & Families,Placement Adoption Service,3rd Party Payments,Special Guardianship Orders,REDACTED PERSONAL DATA,SN3 ,18/12/2023,594.29
117697239,Social Care,Children & Families,Placement Adoption Service,3rd Party Payments,Special Guardianship Orders,REDACTED PERSONAL DATA,SN3 ,18/12/2023,572.00
117170241,Social Care,Children & Families,Placement Adoption Service,3rd Party Payments,Special Guardianship Orders,REDACTED PERSONAL DATA,SN3 ,18/12/2023,"2,302.86"
118089279,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN2 ,20/12/2023,-66.44
118089279,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN2 ,20/12/2023,37.76
118089279,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN2 ,20/12/2023,-75.84
118089279,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN2 ,20/12/2023,342.40
118089279,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN2 ,20/12/2023,-7.32
118089279,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN2 ,20/12/2023,390.72
117659233,Social Care,Children & Families,Placement Adoption Service,3rd Party Payments,Special Guardianship Orders,REDACTED PERSONAL DATA,SN25,18/12/2023,546.40
117170240,Social Care,Children & Families,Placement Adoption Service,3rd Party Payments,Special Guardianship Orders,REDACTED PERSONAL DATA,SN25,18/12/2023,"2,302.86"
118089347,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN25,20/12/2023,-84.04
118089347,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN25,20/12/2023,390.72
118089347,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN25,20/12/2023,616.32
118089347,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN25,20/12/2023,-53.28
118110234,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Other,REDACTED PERSONAL DATA,SN25,20/12/2023,24.00
118110234,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN25,20/12/2023,544.32
118089416,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN5 ,20/12/2023,342.40
118089416,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Other,REDACTED PERSONAL DATA,SN5 ,20/12/2023,15.80
118089416,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN5 ,20/12/2023,911.68
117169266,Social Care,Children & Families,Placement Adoption Service,3rd Party Payments,Special Guardianship Orders,REDACTED PERSONAL DATA,SN26,18/12/2023,"2,302.86"
118154278,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,20/12/2023,753.28
118154278,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,20/12/2023,293.04
118154278,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,20/12/2023,339.84
118089272,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN2 ,20/12/2023,-34.56
118089272,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN2 ,20/12/2023,"2,081.96"
118089272,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN2 ,20/12/2023,-63.60
118089272,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN2 ,20/12/2023,"3,832.80"
117255233,Social Care,Children & Families,Placement Adoption Service,3rd Party Payments,Special Guardianship Orders,REDACTED PERSONAL DATA,SN4 ,18/12/2023,872.86
117232233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Accommodation Scheme,REDACTED PERSONAL DATA,SN3 ,20/12/2023,"2,850.00"
117232233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Accommodation Scheme,REDACTED PERSONAL DATA,SN3 ,20/12/2023,"-1,430.00"
117232233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Accommodation Scheme,REDACTED PERSONAL DATA,SN3 ,20/12/2023,"2,782.50"
116131284,Social Care,Children & Families,Placement Fostering Service,3rd Party Payments,Festival Payment,REDACTED PERSONAL DATA,SN3 ,04/12/2023,300.00
117760233,Social Care,Children & Families,Placement Fostering Service,3rd Party Payments,Carers Skills Payments - Core,REDACTED PERSONAL DATA,SN3 ,18/12/2023,216.00
116131284,Social Care,Children & Families,Placement Fostering Service,3rd Party Payments,Carers Skills Payments - Core,REDACTED PERSONAL DATA,SN3 ,04/12/2023,216.00
117760233,Social Care,Children & Families,Placement Fostering Service,3rd Party Payments,Foster Care Basic Payments,REDACTED PERSONAL DATA,SN3 ,18/12/2023,600.00
116131284,Social Care,Children & Families,Placement Fostering Service,3rd Party Payments,Foster Care Basic Payments,REDACTED PERSONAL DATA,SN3 ,04/12/2023,600.00
118124233,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,20/12/2023,68.48
118124233,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,20/12/2023,586.08
118124233,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,20/12/2023,37.76
118118233,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SP11,20/12/2023,-45.96
118118233,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,20/12/2023,"1,953.60"
118118233,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SP11,20/12/2023,-16.12
118118233,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,20/12/2023,684.80
118154301,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,20/12/2023,"1,562.88"
118154301,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SP11,20/12/2023,-18.96
118154301,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,20/12/2023,410.88
118154301,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SP11,20/12/2023,-108.20
118154301,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SP11,20/12/2023,-28.44
118154301,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,20/12/2023,273.92
118154301,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,20/12/2023,859.36
118154301,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SP11,20/12/2023,-59.48
118089349,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN2 ,20/12/2023,"1,088.64"
118089349,Physical Support,Adults,Physical Support 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN2 ,20/12/2023,-101.64
118089364,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN25,20/12/2023,171.20
118089364,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN25,20/12/2023,"1,074.48"
118089404,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN3 ,20/12/2023,-2.12
118089404,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN3 ,20/12/2023,"2,177.28"
118089404,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN3 ,20/12/2023,29.40
118089404,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN3 ,20/12/2023,-157.28
118154297,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,20/12/2023,651.20
117933233,School Transport,"Education, Inclusion and Skills",Special Educational Needs Transport,Transport Costs,Home to School Transport,REDACTED PERSONAL DATA,SN2 ,20/12/2023,681.51
117256247,Social Care,Children & Families,Placement Adoption Service,3rd Party Payments,Special Guardianship Orders,REDACTED PERSONAL DATA,SN5 ,18/12/2023,872.86
118154235,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SP11,20/12/2023,-254.80
118154235,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SP11,20/12/2023,-10.12
118154235,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,20/12/2023,"1,497.76"
118154235,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Other,REDACTED PERSONAL DATA,SP11,20/12/2023,59.40
118138233,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SP11,20/12/2023,-99.04
118138233,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,20/12/2023,997.92
117697242,Social Care,Children & Families,Placement Adoption Service,3rd Party Payments,Special Guardianship Orders,REDACTED PERSONAL DATA,SN25,18/12/2023,855.70
117170279,Social Care,Children & Families,Placement Adoption Service,3rd Party Payments,Special Guardianship Orders,REDACTED PERSONAL DATA,SN25,18/12/2023,"2,302.86"
117201250,High Needs Block,Dedicated Schools Grant (DSG),SEN Resourcing Assessment Panel,Supplies and Services,Services,REDACTED PERSONAL DATA,SN25,15/12/2023,"1,735.08"
116134355,Social Care,Children & Families,Placement Adoption Service,3rd Party Payments,Special Guardianship Orders,REDACTED PERSONAL DATA,SN25,04/12/2023,880.38
118144233,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,20/12/2023,342.40
118144233,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SP11,20/12/2023,-107.48
118144233,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SP11,20/12/2023,-143.08
118144233,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,20/12/2023,455.84
118143233,Mental Health,Adults,Mental Health 18-64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,20/12/2023,410.88
118143233,Mental Health,Adults,Mental Health 18-64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,20/12/2023,976.80
117574233,Mental Health,Adults,Mental Health 18-64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,18/12/2023,716.32
117574233,Mental Health,Adults,Mental Health 18-64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,18/12/2023,651.20
117574233,Mental Health,Adults,Mental Health 18-64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,18/12/2023,"1,387.68"
117574233,Mental Health,Adults,Mental Health 18-64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,18/12/2023,297.36
118089328,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN3 ,20/12/2023,-71.44
118089328,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN3 ,20/12/2023,-264.24
118089328,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN3 ,20/12/2023,"2,279.20"
118089328,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN3 ,20/12/2023,616.32
116131292,Social Care,Children & Families,Placement Fostering Service,3rd Party Payments,Festival Payment,REDACTED PERSONAL DATA,SN2 ,04/12/2023,300.00
116131292,Social Care,Children & Families,Placement Fostering Service,3rd Party Payments,Foster Care Basic Payments,REDACTED PERSONAL DATA,SN2 ,04/12/2023,600.00
117767233,Social Care,Children & Families,Placement Fostering Service,3rd Party Payments,Foster Care Basic Payments,REDACTED PERSONAL DATA,SN2 ,18/12/2023,600.00
117169233,Social Care,Children & Families,Placement Adoption Service,3rd Party Payments,Special Guardianship Orders,REDACTED PERSONAL DATA,SN4 ,18/12/2023,872.86
117254233,Social Care,Children & Families,Placement Adoption Service,3rd Party Payments,Special Guardianship Orders,REDACTED PERSONAL DATA,SN4 ,18/12/2023,"2,302.86"
117169263,Social Care,Children & Families,Placement Adoption Service,3rd Party Payments,Special Guardianship Orders,REDACTED PERSONAL DATA,SN25,18/12/2023,"2,608.73"
117169253,Social Care,Children & Families,Placement Adoption Service,3rd Party Payments,Special Guardianship Orders,REDACTED PERSONAL DATA,SN2 ,18/12/2023,"2,608.73"
116131261,Social Care,Children & Families,Placement Fostering Service,3rd Party Payments,Festival Payment,REDACTED PERSONAL DATA,SN6 ,04/12/2023,300.00
117739233,Social Care,Children & Families,Placement Fostering Service,3rd Party Payments,Carers Skills Payments - Core,REDACTED PERSONAL DATA,SN6 ,18/12/2023,216.00
116131261,Social Care,Children & Families,Placement Fostering Service,3rd Party Payments,Carers Skills Payments - Core,REDACTED PERSONAL DATA,SN6 ,04/12/2023,216.00
117739233,Social Care,Children & Families,Placement Fostering Service,3rd Party Payments,Foster Care Basic Payments,REDACTED PERSONAL DATA,SN6 ,18/12/2023,600.00
116131261,Social Care,Children & Families,Placement Fostering Service,3rd Party Payments,Foster Care Basic Payments,REDACTED PERSONAL DATA,SN6 ,04/12/2023,600.00
118089275,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN25,20/12/2023,683.76
118089275,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN25,20/12/2023,-84.40
118140233,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,20/12/2023,31.60
118140233,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,20/12/2023,"1,723.68"
118140233,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,20/12/2023,22.64
118154270,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,20/12/2023,273.92
118154270,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,20/12/2023,390.72
118154270,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Other,REDACTED PERSONAL DATA,SP11,20/12/2023,64.60
118089315,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN3 ,20/12/2023,273.92
118089315,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN3 ,20/12/2023,"1,107.04"
118089315,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN3 ,20/12/2023,151.04
117170267,Social Care,Children & Families,Placement Adoption Service,3rd Party Payments,Special Guardianship Orders,REDACTED PERSONAL DATA,SN3 ,18/12/2023,"2,302.86"
117697246,Social Care,Children & Families,Placement Adoption Service,3rd Party Payments,Special Guardianship Orders,REDACTED PERSONAL DATA,SN3 ,18/12/2023,556.40
118089402,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,PL4 ,20/12/2023,-71.88
118089402,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Other,REDACTED PERSONAL DATA,PL4 ,20/12/2023,"17,920.00"
118089402,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,PL4 ,20/12/2023,-17.96
118089402,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,PL4 ,20/12/2023,"4,480.00"
118113234,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,20/12/2023,"1,302.40"
117170277,Social Care,Children & Families,Placement Adoption Service,3rd Party Payments,Special Guardianship Orders,REDACTED PERSONAL DATA,SN3 ,18/12/2023,872.86
117170278,Social Care,Children & Families,Placement Adoption Service,3rd Party Payments,Special Guardianship Orders,REDACTED PERSONAL DATA,SN3 ,18/12/2023,"2,302.86"
118089352,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN25,20/12/2023,-162.64
118089352,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN25,20/12/2023,-52.44
118089352,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN25,20/12/2023,"1,095.68"
118089352,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN25,20/12/2023,353.28
118154310,Learning Disabilities,Adults,Learning Disability 65 and over,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SP11,20/12/2023,-174.92
118154310,Learning Disabilities,Adults,Learning Disability 65 and over,Transfer Payments,Personal Budget - Direct Payments - Other,REDACTED PERSONAL DATA,SP11,20/12/2023,"4,631.24"
118089307,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN2 ,20/12/2023,651.20
118089429,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN2 ,20/12/2023,569.80
118089429,Physical Support,Adults,Physical Support 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN2 ,20/12/2023,-97.16
118089429,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN2 ,20/12/2023,445.12
