columns,,Body Name,Organisation Code,Service Label,Service Code,Organisation Unit,Expenditure Category,Expenditure Code,Narrative,Date,Transaction No,Net Amount,Supplier ID,Amended Supplier Name
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,CONTRACTUAL CARERS ALLOWANCES,4380,,03/04/2023,23303959,259.95,200473,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,CONTRACTUAL CARERS ALLOWANCES,4380,,03/04/2023,23304126,700,200241,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,CONTRACTUAL CARERS ALLOWANCES,4380,,03/04/2023,23304126,700,200241,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,CONTRACTUAL CARERS ALLOWANCES,4380,,11/04/2023,23304668,400.1,200394,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,CONTRACTUAL CARERS ALLOWANCES,4380,,11/04/2023,23304687,259.95,200013,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,CONTRACTUAL CARERS ALLOWANCES,4380,,11/04/2023,23304762,259.95,200473,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,CONTRACTUAL CARERS ALLOWANCES,4380,,11/04/2023,23304762,303.98,200473,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,CONTRACTUAL CARERS ALLOWANCES,4380,,11/04/2023,23304762,259.95,200473,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,CONTRACTUAL CARERS ALLOWANCES,4380,,11/04/2023,23304928,259.95,200235,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,KINSHIP CARE,4662,,25/04/2023,23312812,-446.72,201124,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,SERVICES REGULATION 38 OTHER PAYMENTS,4386,,03/04/2023,23303849,269.95,201058,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,SERVICES REGULATION 38 OTHER PAYMENTS,4386,,11/04/2023,23304652,269.95,201058,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,SERVICES REGULATION 38 OTHER PAYMENTS,4386,,18/04/2023,23305871,269.95,201058,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,SERVICES REGULATION 38 OTHER PAYMENTS,4386,,25/04/2023,23312817,829.62,201125,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,SERVICES REGULATION 38 OTHER PAYMENTS,4386,,25/04/2023,23312486,269.95,201058,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,SERVICES REGULATION 38 OTHER PAYMENTS,4386,,25/04/2023,23312812,542.44,201124,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,SERVICES REGULATION 38 OTHER PAYMENTS,4386,,25/04/2023,23312812,439.57,201124,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,KINSHIP CARE,4662,,18/04/2023,23306196,-324,201109,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,SERVICES REGULATION 38 OTHER PAYMENTS,4386,,18/04/2023,23306196,1735.71,201109,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,LEGAL FEES,2840,,05/04/2023,41063305,1250,9900014,SEATONS SOLICITORS
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,SERVICES REGULATION 38 OTHER PAYMENTS,4386,,03/04/2023,23304172,797.72,201121,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,SHORT TERM CARE - OTHER PAYMENTS,4381,,25/04/2023,23312714,700,201060,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,LEISURE,GROUNDS MAINTENANCE,1470,,01/01/2023,41062818,2280.09,25622,CENTRICA BUSINESS SOLUTIONS (GENERATION) LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,LEISURE,GROUNDS MAINTENANCE,1470,,01/03/2023,41062817,2087.38,25622,CENTRICA BUSINESS SOLUTIONS (GENERATION) LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,LEISURE,GROUNDS MAINTENANCE,1470,,01/02/2023,41062816,2474.1,25622,CENTRICA BUSINESS SOLUTIONS (GENERATION) LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,LEISURE,GROUNDS MAINTENANCE,1470,,01/04/2023,41062525,1853.99,25622,CENTRICA BUSINESS SOLUTIONS (GENERATION) LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,LEISURE,BUILDING IMPROVEMENTS,1500,,14/04/2023,41062533,1720.08,11538,DRAYTON FENCING COMPANY
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,LEISURE,BUILDING IMPROVEMENTS,1500,,14/04/2023,41062542,7243.08,11538,DRAYTON FENCING COMPANY
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,LEISURE,EQUIPMENT  - PURCHASES,3320,,20/04/2023,41063279,1140,17283,PARK RETAIL LTD-T/A HIGH STREET VOUCHERS LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,LEISURE,PAYMENTS TO CONTRACTORS,4000,,24/03/2023,41060604,1450,29132,ACTIVE WELLBEING WORKS LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,LEISURE,PAYMENTS TO CONTRACTORS,4000,,24/03/2023,41060777,2370,29132,ACTIVE WELLBEING WORKS LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,LEISURE,PAYMENTS TO CONTRACTORS,4000,,24/03/2023,41060781,30396.2,29132,ACTIVE WELLBEING WORKS LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,LEISURE,PAYMENTS TO CONTRACTORS,4000,,24/03/2023,41060839,800,29132,ACTIVE WELLBEING WORKS LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,PARKING,PAYMENTS TO CONTRACTORS,4000,,25/04/2023,41063665,30124,15456,TYCO INTEGRATED SYSTEMS LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HIGHWAYS,CONTRACT PAYMENTS -HIGHWAYS,4005,,27/03/2023,41060099,386878.38,18250,EALING LIGHTING FINANCE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HIGHWAYS,CONTRACT PAYMENTS -HIGHWAYS,4005,,28/04/2023,41063364,386878.38,18250,EALING LIGHTING FINANCE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,REGULATORY OPERATIONS,COMP OUTSOURCED SERVICES,3220,,16/03/2023,41060767,24701.75,25827,IDOX SOFTWARE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,REGULATORY OPERATIONS,COMP OUTSOURCED SERVICES,3220,,17/03/2023,41060769,3724.3,25827,IDOX SOFTWARE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,PLANNING AND ENVIRONMENTAL ENFORCEMENT,PAYMENTS TO CONTRACTORS,4000,,25/04/2023,41063803,345,12191,GREENFORD SECURITY SERVICES LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,SURVEYING SERVICES,RECRUITMENT COSTS,510,,03/05/2022,41059088,6000,17494,HAYS SPECIALIST RECRUITMENT LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,SURVEYING SERVICES,SUBSCRIPTIONS,3600,,29/08/2022,41049143,12260,15046,IHS (GLOBAL) LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,SURVEYING SERVICES,SUBSCRIPTIONS,3600,,01/02/2023,41053253,3235,10755,BSI STANDARD LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,SURVEYING SERVICES,COMP OUTSOURCED SERVICES,3220,,17/03/2023,41060769,1489.72,25827,IDOX SOFTWARE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,B/S GRANT RECEIVED GOVERNMENT DCLG,6830,,14/04/2023,50002142,400,9900018,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,SURVEYING SERVICES,COMP OUTSOURCED SERVICES,3220,,16/03/2023,41060767,9880.7,25827,IDOX SOFTWARE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING BUSINESS PLANNING,ADVISORY SERVICES,4060,,01/04/2023,41060072,14815.32,12073,GEMINI CONSULTANTS LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING BUSINESS PLANNING,PAYMENTS TO CONTRACTORS,4000,,01/04/2023,41060609,1750,22471,BNP PARIBAS REAL ESTATE
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING BUSINESS PLANNING,PAYMENTS TO CONTRACTORS,4000,,25/01/2023,41061604,3250,22471,BNP PARIBAS REAL ESTATE
