,,Body Name,Organisation Code,Service Label,Service Code,Organisation Unit,Expenditure Category,Expenditure Code,Narrative,Date,Transaction No,Net Amount,Supplier ID,Amended Supplier Name
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,HUMAN RESOURCES,ADVERTISING,2690,,22/11/2023,41094104,389.38,10499,PENNA PLC
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,ICT,COMP OUTSOURCED SERVICES,3220,,15/11/2023,41092827,1306.56,27140,KNIGHT IT GROUP LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,ICT,COMP OUTSOURCED SERVICES,3220,,17/11/2023,41093476,540,25752,PHOENIX SOFTWARE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,ICT,COMP OUTSOURCED SERVICES,3220,,24/10/2023,41090306,810,28476,CCS MEDIA LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,ICT,COMP OUTSOURCED SERVICES,3220,,20/10/2023,41090099,270,28476,CCS MEDIA LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,ICT,COMP OUTSOURCED SERVICES,3220,,16/10/2023,41089360,460,27129,MICROLAND LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,ICT,COMP OUTSOURCED SERVICES,3220,,08/09/2023,41083781,3675,25827,IDOX SOFTWARE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,07/11/2023,23375491,442.86,10000153,BENARIS’S ENTERPRISES LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,07/11/2023,23375491,442.86,10000153,BENARIS’S ENTERPRISES LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,07/11/2023,23375491,2657.14,10000153,BENARIS’S ENTERPRISES LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,07/11/2023,23375491,442.86,10000153,BENARIS’S ENTERPRISES LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,07/11/2023,23375491,11532,10000153,BENARIS’S ENTERPRISES LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,07/11/2023,23375493,4428.57,29907,ATHENA HOUSING & SUPPORT LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,07/11/2023,23375493,297.6,29907,ATHENA HOUSING & SUPPORT LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,07/11/2023,23375500,297.6,10000394,SARINITIY HOMES LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,07/11/2023,23375500,3542.86,10000394,SARINITIY HOMES LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,07/11/2023,23375500,442.86,10000394,SARINITIY HOMES LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,07/11/2023,23375505,3321.43,29777,VINE SUPPORT SERVICES LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,07/11/2023,23375505,1107.14,29777,VINE SUPPORT SERVICES LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,07/11/2023,23375505,297.6,29777,VINE SUPPORT SERVICES LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,07/11/2023,23375506,3321.43,29636,RECOVERY HOMES 4 YOUNG PEOPLE T/A RH4
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,07/11/2023,23375506,553.57,29636,RECOVERY HOMES 4 YOUNG PEOPLE T/A RH4
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,07/11/2023,23375506,3875,29636,RECOVERY HOMES 4 YOUNG PEOPLE T/A RH4
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,07/11/2023,23375506,1107.14,29636,RECOVERY HOMES 4 YOUNG PEOPLE T/A RH4
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,07/11/2023,23375506,2375,29636,RECOVERY HOMES 4 YOUNG PEOPLE T/A RH4
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,07/11/2023,23375506,339.29,29636,RECOVERY HOMES 4 YOUNG PEOPLE T/A RH4
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,07/11/2023,23375506,-312.33,29636,RECOVERY HOMES 4 YOUNG PEOPLE T/A RH4
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,07/11/2023,23375512,1771.43,29092,ELITE SUPPORT PROVIDERS LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,07/11/2023,23375512,2480,29092,ELITE SUPPORT PROVIDERS LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,07/11/2023,23375512,1550,29092,ELITE SUPPORT PROVIDERS LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,07/11/2023,23375512,2878.57,29092,ELITE SUPPORT PROVIDERS LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,07/11/2023,23375467,1417.14,29809,THE PHOENIX HUB LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,07/11/2023,23375467,442.86,29809,THE PHOENIX HUB LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,07/11/2023,23375467,1062.86,29809,THE PHOENIX HUB LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,07/11/2023,23375467,664.29,29809,THE PHOENIX HUB LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,07/11/2023,23375478,863.57,10000010,DUNFIELD & MEAD LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,07/11/2023,23375478,287.86,10000010,DUNFIELD & MEAD LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,07/11/2023,23375478,442.86,10000010,DUNFIELD & MEAD LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,ICT,COMP OUTSOURCED SERVICES,3220,,13/11/2023,41092216,305.26,17899,CDW Limited
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,ICT,COMP OUTSOURCED SERVICES,3220,,22/11/2023,41093856,4148.44,28981,BRITISH TELECOM PLC T/A BT GLOBAL SERVICES
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,ICT,COMP  HARDWARE - PURCHASE,3201,,22/11/2023,41093860,3109.8,28981,BRITISH TELECOM PLC T/A BT GLOBAL SERVICES
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,ICT,COMP  HARDWARE - PURCHASE,3201,,22/11/2023,41094084,631.1,28981,BRITISH TELECOM PLC T/A BT GLOBAL SERVICES
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,ICT,COMP  HARDWARE - PURCHASE,3201,,27/10/2023,41089660,4334.1,28981,BRITISH TELECOM PLC T/A BT GLOBAL SERVICES
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,ICT,COMP  HARDWARE - PURCHASE,3201,,27/10/2023,41089663,5109.2,28981,BRITISH TELECOM PLC T/A BT GLOBAL SERVICES
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,ICT,COMP  HARDWARE - PURCHASE,3201,,25/10/2023,41089927,5965.7,28981,BRITISH TELECOM PLC T/A BT GLOBAL SERVICES
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,ICT,COMP  HARDWARE - PURCHASE,3201,,25/10/2023,41089929,63202.2,28981,BRITISH TELECOM PLC T/A BT GLOBAL SERVICES
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,ICT,COMP  HARDWARE - PURCHASE,3201,,25/10/2023,41089930,9144.6,28981,BRITISH TELECOM PLC T/A BT GLOBAL SERVICES
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,ICT,COMP  HARDWARE - PURCHASE,3201,,26/10/2023,41090152,42419.6,28981,BRITISH TELECOM PLC T/A BT GLOBAL SERVICES
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,ICT,COMP  HARDWARE - PURCHASE,3201,,07/09/2023,41090071,710.7,26635,DIGITAL ID LTD T/A THE SMARTCARD STORE
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,ICT,COMP  HARDWARE - PURCHASE,3201,,24/10/2023,41090403,1908.75,26635,DIGITAL ID LTD T/A THE SMARTCARD STORE
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,ICT,COMP  HARDWARE - PURCHASE,3201,,26/10/2023,41090974,1975,27140,KNIGHT IT GROUP LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,ICT,RECRUITMENT COSTS,510,,30/10/2023,41090866,5065.33,10000453,IN TECHNOLOGY GROUP LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,ICT,RECRUITMENT COSTS,510,,31/10/2023,41091366,2500,10499,PENNA PLC
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,ICT,RECRUITMENT COSTS,510,,31/10/2023,41091367,3150,10499,PENNA PLC
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,ICT,TRAINING EXPENSES,80,,21/11/2023,41094554,700,17844,CONSTRUCTION SKILLS & CITB NO 1 ACC - T/A NATIONAL CONSTRUCTION COLLEGE
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,ICT,TRAINING EXPENSES,80,,13/11/2023,41093341,410,26253,QUADRILECT LTD T/A BIFM TRAINING
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,ICT,TRAINING EXPENSES,80,,19/10/2023,41090685,620,9900016,THE RAPID RESULTS COLLEGE LTD T/A RRC INTERNATIONAL
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,PUBLIC HEALTH HEALTH CHECKS,PAYMENTS TO CONTRACTORS,4000,,20/10/2023,41089987,12750,25338,CENTRAL LON COMMUNITY HEALTHCARE NHS TRUST
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,PUBLIC HEALTH HEALTH CHECKS,PAYMENTS TO CONTRACTORS,4000,,27/11/2023,41094494,48000,15652,WEST LONDON NHS TRUST
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,FINANCE SERVICE,SUBSCRIPTIONS,3600,,31/10/2023,41093755,13500,19837,GRANT THORNTON UK LLP
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,FINANCE SERVICE,RECRUITMENT COSTS,510,,15/11/2023,41092710,2375,29757,G2V RECRUITMENT GROUP LIMITED T/A VIVID RESOURCING
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,FINANCE SERVICE,RECRUITMENT COSTS,510,,08/11/2023,41091575,2375,29757,G2V RECRUITMENT GROUP LIMITED T/A VIVID RESOURCING
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,FINANCE SERVICE,RECRUITMENT COSTS,510,,01/11/2023,41090501,5700,29757,G2V RECRUITMENT GROUP LIMITED T/A VIVID RESOURCING
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,FINANCE SERVICE,RECRUITMENT COSTS,510,,22/11/2023,41093815,2375,29757,G2V RECRUITMENT GROUP LIMITED T/A VIVID RESOURCING
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,FINANCE SERVICE,RECRUITMENT COSTS,510,,29/11/2023,41094881,1940,29757,G2V RECRUITMENT GROUP LIMITED T/A VIVID RESOURCING
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,FINANCE SERVICE,RECRUITMENT COSTS,510,,08/11/2023,41092995,1940,29757,G2V RECRUITMENT GROUP LIMITED T/A VIVID RESOURCING
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,FINANCE SERVICE,RECRUITMENT COSTS,510,,15/11/2023,41092998,1940,29757,G2V RECRUITMENT GROUP LIMITED T/A VIVID RESOURCING
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,FINANCE SERVICE,RECRUITMENT COSTS,510,,22/11/2023,41093813,2425,29757,G2V RECRUITMENT GROUP LIMITED T/A VIVID RESOURCING
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,FINANCE SERVICE,RECRUITMENT COSTS,510,,01/11/2023,41090809,2062.5,10000384,HAMMOND CLARKE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,FINANCE SERVICE,RECRUITMENT COSTS,510,,15/11/2023,41093096,2062.5,10000384,HAMMOND CLARKE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,FINANCE SERVICE,RECRUITMENT COSTS,510,,08/11/2023,41091813,2062.5,10000384,HAMMOND CLARKE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,07/11/2023,23375478,332.14,10000010,DUNFIELD & MEAD LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,07/11/2023,23375479,1240,29809,THE PHOENIX HUB LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,07/11/2023,23375479,1062.86,29809,THE PHOENIX HUB LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,07/11/2023,23375479,265.71,29809,THE PHOENIX HUB LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,07/11/2023,23375479,442.86,29809,THE PHOENIX HUB LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,07/11/2023,23375479,310,29809,THE PHOENIX HUB LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,07/11/2023,23375485,297.6,10000081,NEEDS FIRST LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,07/11/2023,23375485,1992.86,10000081,NEEDS FIRST LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,07/11/2023,23375485,885.71,10000081,NEEDS FIRST LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,07/11/2023,23375485,1107.14,10000081,NEEDS FIRST LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,07/11/2023,23375485,2325,10000081,NEEDS FIRST LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,07/11/2023,23375485,1328.57,10000081,NEEDS FIRST LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,07/11/2023,23375485,1107.14,10000081,NEEDS FIRST LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,07/11/2023,23375485,297.6,10000081,NEEDS FIRST LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,07/11/2023,23375486,1722.71,10000104,BPA CARE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,07/11/2023,23375486,597.86,10000104,BPA CARE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,07/11/2023,23375496,3764.29,10000340,KEENES CARE LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,07/11/2023,23375496,797.14,10000340,KEENES CARE LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,07/11/2023,23375496,3100,10000340,KEENES CARE LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,07/11/2023,23375496,1377.06,10000340,KEENES CARE LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,07/11/2023,23375496,297.6,10000340,KEENES CARE LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,07/11/2023,23375496,10398.29,10000340,KEENES CARE LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,07/11/2023,23375499,3321.43,10000335,SAFE DWELLINGS LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,07/11/2023,23375499,1771.43,10000335,SAFE DWELLINGS LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,07/11/2023,23375499,442.86,10000335,SAFE DWELLINGS LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,07/11/2023,23375499,2878.57,10000335,SAFE DWELLINGS LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,07/11/2023,23375499,442.86,10000335,SAFE DWELLINGS LTD
