,,Body Name,Organisation Code,Service Label,Service Code,Organisation Unit,Expenditure Category,Expenditure Code,Narrative,Date,Transaction No,Net Amount,Supplier ID,Amended Supplier Name
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CTRL OR B/S HOME REPAIR GRANTS 1996 - INTERIM,6221,,02/08/2023,41096374,300,21775,JACKSON LIFT SERVICES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CTRL OR B/S HOME REPAIR GRANTS 1996 - INTERIM,6221,,26/10/2023,41095460,470,21775,JACKSON LIFT SERVICES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CTRL OR B/S HOME REPAIR GRANTS 1996 - INTERIM,6221,,06/11/2023,41095554,352,21775,JACKSON LIFT SERVICES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CTRL OR B/S HOME REPAIR GRANTS 1996 - INTERIM,6221,,17/11/2023,41095804,333,21775,JACKSON LIFT SERVICES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CTRL OR B/S HOME REPAIR GRANTS 1996 - INTERIM,6221,,15/11/2023,41095805,300,21775,JACKSON LIFT SERVICES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CTRL OR B/S HOME REPAIR GRANTS 1996 - INTERIM,6221,,08/11/2023,41095808,2620,21775,JACKSON LIFT SERVICES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CTRL OR B/S HOME REPAIR GRANTS 1996 - INTERIM,6221,,06/12/2023,41097704,352,21775,JACKSON LIFT SERVICES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CTRL OR B/S HOME REPAIR GRANTS 1996 - INTERIM,6221,,20/12/2023,41098370,789,21775,JACKSON LIFT SERVICES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,GEN REP.- MECHANICAL,1540,,07/11/2023,41092150,3758.25,21775,JACKSON LIFT SERVICES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,GEN REP.- MECHANICAL,1540,,26/06/2023,41079554,2033,21775,JACKSON LIFT SERVICES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,GEN REP.- MECHANICAL,1540,,05/10/2023,41088139,3758.25,21775,JACKSON LIFT SERVICES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,REPAIR AND MAINTENANCE,1410,,05/12/2023,41097678,14523,21775,JACKSON LIFT SERVICES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,REPAIR AND MAINTENANCE,1410,,06/12/2023,41097699,1332,21775,JACKSON LIFT SERVICES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,REPAIR AND MAINTENANCE,1410,,20/12/2023,41098371,382,21775,JACKSON LIFT SERVICES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,REPAIR AND MAINTENANCE,1410,,20/12/2023,41098372,2850,21775,JACKSON LIFT SERVICES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,REPAIR AND MAINTENANCE,1410,,12/12/2023,41098380,352,21775,JACKSON LIFT SERVICES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,REPAIR AND MAINTENANCE,1410,,14/12/2023,41098384,348,21775,JACKSON LIFT SERVICES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,REPAIR AND MAINTENANCE,1410,,06/07/2023,41098385,17505.34,21775,JACKSON LIFT SERVICES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,REPAIR AND MAINTENANCE,1410,,30/11/2023,41097232,470,21775,JACKSON LIFT SERVICES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,REPAIR AND MAINTENANCE,1410,,08/12/2023,41097387,348,21775,JACKSON LIFT SERVICES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,REPAIR AND MAINTENANCE,1410,,04/12/2023,41097394,891,21775,JACKSON LIFT SERVICES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,REPAIR AND MAINTENANCE,1410,,08/12/2023,41097480,543,21775,JACKSON LIFT SERVICES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,REPAIR AND MAINTENANCE,1410,,30/05/2023,41097517,-296,21775,JACKSON LIFT SERVICES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,REPAIR AND MAINTENANCE,1410,,16/10/2023,41095247,2437,21775,JACKSON LIFT SERVICES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,REPAIR AND MAINTENANCE,1410,,25/10/2023,41095251,2742,21775,JACKSON LIFT SERVICES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,REPAIR AND MAINTENANCE,1410,,06/11/2023,41095555,352,21775,JACKSON LIFT SERVICES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,REPAIR AND MAINTENANCE,1410,,06/11/2023,41095691,932,21775,JACKSON LIFT SERVICES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,REPAIR AND MAINTENANCE,1410,,14/11/2023,41096554,642,21775,JACKSON LIFT SERVICES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,REPAIR AND MAINTENANCE,1410,,14/11/2023,41096558,516,21775,JACKSON LIFT SERVICES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,REPAIR AND MAINTENANCE,1410,,07/11/2023,41096613,14523,21775,JACKSON LIFT SERVICES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,REPAIR AND MAINTENANCE,1410,,14/11/2023,41096863,1571,21775,JACKSON LIFT SERVICES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,REPAIR AND MAINTENANCE,1410,,30/11/2023,41096953,348,21775,JACKSON LIFT SERVICES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,REPAIR AND MAINTENANCE,1410,,30/11/2023,41096979,348,21775,JACKSON LIFT SERVICES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,REPAIR AND MAINTENANCE,1410,,30/11/2023,41096980,348,21775,JACKSON LIFT SERVICES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,REPAIR AND MAINTENANCE,1410,,14/06/2023,41097636,-1169.5,21775,JACKSON LIFT SERVICES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,PLACE DELIVERY,CAPITAL - GRANTS DISPERSED,7800,,12/12/2023,41097019,1298,22583,JAG REFURBISHERS LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,PLACE DELIVERY,CAPITAL - GRANTS DISPERSED,7800,,26/11/2023,41097362,2729,22583,JAG REFURBISHERS LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,PLACE DELIVERY,CAPITAL - GRANTS DISPERSED,7800,,14/12/2023,41097363,6328,22583,JAG REFURBISHERS LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,PLACE DELIVERY,CAPITAL - GRANTS DISPERSED,7800,,20/12/2023,41098437,1451,22583,JAG REFURBISHERS LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,PLACE DELIVERY,CAPITAL - GRANTS DISPERSED,7800,,20/12/2023,41098438,2783,22583,JAG REFURBISHERS LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,PLACE DELIVERY,CAPITAL - GRANTS DISPERSED,7800,,15/11/2023,41092893,915,22583,JAG REFURBISHERS LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,RENTS,1200,,04/03/2023,41097125,3569.7,27349,JAIN ESTATES LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,RENTS,1200,,11/09/2023,41096818,3596.7,27349,JAIN ESTATES LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,NURSING HOMES EXTERNAL,4230,,11/12/2023,23390212,4400,29996,JESMUND CARE LTD T/A JESMUND NURSING HOME
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ADULT MENTAL HEALTH,RESIDENTIAL HOMES EXTERNAL,4220,,11/12/2023,23390066,3585.16,12675,JEWISH CARE
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,MATERIALS,3310,,15/11/2023,41093304,336.53,25125,JEWSON LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,MATERIALS,3310,,24/11/2023,41094888,420,25125,JEWSON LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING PROPERTY & ASSETS,MATERIALS,3310,,27/11/2023,41094900,341.44,25125,JEWSON LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CAPITAL - CONTRACT PAYMENTS,7200,,28/11/2023,41095745,1000.96,25125,JEWSON LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CAPITAL - CONTRACT PAYMENTS,7200,,30/11/2023,41095747,-777.28,25125,JEWSON LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CAPITAL - CONTRACT PAYMENTS,7200,,21/11/2023,41094144,878,25125,JEWSON LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,LEISURE,PAYMENTS TO CONTRACTORS -ARBORICULTURAL WORKS,4041,,30/11/2023,41096138,38956,10000456,JOHN O'CONNOR (GROUNDS MAINTENANCE) LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,LEISURE,PAYMENTS TO CONTRACTORS -ARBORICULTURAL WORKS,4041,,31/10/2023,41097368,20000,10000456,JOHN O'CONNOR (GROUNDS MAINTENANCE) LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,31/10/2023,23390304,1207.14,19598,JORDAN XAVIER LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SAFEGUARDING & SUPPORT - CIC,ELIGIBLE CHILDREN ACCOMMODATION,4281,,31/10/2023,23390304,557.14,19598,JORDAN XAVIER LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ADULT MENTAL HEALTH,SUPPORTED LIVING,4236,,11/12/2023,23390124,2569.56,28679,JOYMAC CARE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ADULT MENTAL HEALTH,SUPPORTED LIVING,4236,,11/12/2023,23390124,3144,28679,JOYMAC CARE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ADULT MENTAL HEALTH,SUPPORTED LIVING,4236,,11/12/2023,23390124,1965.04,28679,JOYMAC CARE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ADULT MENTAL HEALTH,SUPPORTED LIVING,4236,,11/12/2023,23390153,2640.6,28679,JOYMAC CARE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ADULT MENTAL HEALTH,RESIDENTIAL HOMES EXTERNAL,4220,,11/12/2023,23390124,893.2,28679,JOYMAC CARE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ADULT MENTAL HEALTH,RESIDENTIAL HOMES EXTERNAL,4220,,11/12/2023,23390124,446.6,28679,JOYMAC CARE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ADULT MENTAL HEALTH,RESIDENTIAL HOMES EXTERNAL,4220,,11/12/2023,23390124,548,28679,JOYMAC CARE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,COMMUNITY DEVELOPMENT,CAPITAL - CONTRACT PAYMENTS,7200,,30/11/2023,41096727,5850,9900018,JPP GEOTECHNICAL & ENVIRONMENTAL LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,PLACE DELIVERY,CAPITAL - GRANTS DISPERSED,7800,,03/10/2023,41090160,620,27449,JS HOME IMPROVEMENTS LONDON LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,PLACE DELIVERY,CTRL OR B/S HOME REPAIR GRANTS 1996 - INTERIM,6221,,05/09/2023,41097329,310,27449,JS HOME IMPROVEMENTS LONDON LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,DISABILITIES,RESIDENTIAL HOMES EXTERNAL,4220,,11/12/2023,23390087,371,27829,JT MANAGEMENT LTD T/A THE INCLUSION PROJECT
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,HOUSING  DEMAND,RENTS,1200,,30/11/2023,41097682,2735.44,27371,JUBILEE PROPERTY MANAGEMENT LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ADULT MENTAL HEALTH,RESIDENTIAL HOMES EXTERNAL,4220,,11/12/2023,23389899,3944,18547,JUDE HOUSE
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ADULT MENTAL HEALTH,RESIDENTIAL HOMES EXTERNAL,4220,,11/12/2023,23389899,2900,18547,JUDE HOUSE
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ADULT MENTAL HEALTH,RESIDENTIAL HOMES EXTERNAL,4220,,11/12/2023,23389992,3000,18547,JUDE HOUSE
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ADULT MENTAL HEALTH,RESIDENTIAL HOMES EXTERNAL,4220,,11/12/2023,23389992,2900,18547,JUDE HOUSE
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,ICT,COMP OUTSOURCED SERVICES,3220,,23/11/2023,41094391,14000,25516,JUMPSEC LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,ICT,COMP OUTSOURCED SERVICES,3220,,23/11/2023,41094393,14000,25516,JUMPSEC LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,05/12/2023,23384666,594.2,27201,KADARCARE SERVICE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,05/12/2023,23384666,1190,27201,KADARCARE SERVICE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,05/12/2023,23384666,359.8,27201,KADARCARE SERVICE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,05/12/2023,23384666,1071,27201,KADARCARE SERVICE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,05/12/2023,23384666,289,27201,KADARCARE SERVICE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,05/12/2023,23384666,476,27201,KADARCARE SERVICE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,05/12/2023,23384666,714,27201,KADARCARE SERVICE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,05/12/2023,23384666,832.2,27201,KADARCARE SERVICE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,05/12/2023,23384666,959.56,27201,KADARCARE SERVICE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,05/12/2023,23384666,810.97,27201,KADARCARE SERVICE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,05/12/2023,23384666,714,27201,KADARCARE SERVICE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,05/12/2023,23384666,833,27201,KADARCARE SERVICE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,05/12/2023,23384666,1190,27201,KADARCARE SERVICE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,05/12/2023,23384666,1071,27201,KADARCARE SERVICE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,05/12/2023,23384666,828.44,27201,KADARCARE SERVICE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,05/12/2023,23384666,1071,27201,KADARCARE SERVICE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,05/12/2023,23384666,1199.24,27201,KADARCARE SERVICE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,05/12/2023,23384666,357,27201,KADARCARE SERVICE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,05/12/2023,23384666,531.25,27201,KADARCARE SERVICE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,05/12/2023,23384666,476,27201,KADARCARE SERVICE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,05/12/2023,23384666,408,27201,KADARCARE SERVICE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,05/12/2023,23384666,1190,27201,KADARCARE SERVICE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,05/12/2023,23384666,833,27201,KADARCARE SERVICE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,05/12/2023,23384666,595,27201,KADARCARE SERVICE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,05/12/2023,23384666,839.72,27201,KADARCARE SERVICE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,05/12/2023,23384666,610.96,27201,KADARCARE SERVICE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,05/12/2023,23384666,4796.4,27201,KADARCARE SERVICE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,05/12/2023,23384666,8293.6,27201,KADARCARE SERVICE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,05/12/2023,23384666,3327,27201,KADARCARE SERVICE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,05/12/2023,23384666,2912,27201,KADARCARE SERVICE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ADULT MENTAL HEALTH,RESIDENTIAL HOMES EXTERNAL,4220,,18/12/2023,23391329,2611.29,20239,KAIROS CRAVERS COMM TRUST
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ADULT MENTAL HEALTH,DAY CARE CENTRES,4250,,18/12/2023,23391329,1195.71,20239,KAIROS CRAVERS COMM TRUST
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,GROWTH & SUSTAINABILITY,CAPITAL - CONTRACT PAYMENTS,7200,,30/11/2023,41097023,14400,10000595,KANDA COMMUNICATIONS LLP
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,05/12/2023,23389851,741.98,29609,KANSSAS HOME CARE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,05/12/2023,23389851,1098.72,29609,KANSSAS HOME CARE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,05/12/2023,23389851,732.29,29609,KANSSAS HOME CARE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,05/12/2023,23389851,854.34,29609,KANSSAS HOME CARE LTD
