columns,,Body Name,Organisation Code,Service Label,Service Code,Organisation Unit,Expenditure Category,Expenditure Code,Narrative,Date,Transaction No,Net Amount,Supplier ID,Amended Supplier Name
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,CTRL OR B/S INFRASTUCTURE ASSETS,6160,,31/01/2024,41103423,599.4,26979,XAIS ASSET MANAGEMENT LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,CTRL OR B/S INFRASTUCTURE ASSETS,6160,,18/01/2024,41103683,10200,19125,PROJECT CENTRE LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,CTRL OR B/S AGENCY FEES,6061,,14/02/2024,41105334,853685.99,21477,ADECCO UK LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,CTRL OR B/S AGENCY FEES,6061,,21/02/2024,41106399,568714.06,21477,ADECCO UK LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,CTRL OR B/S AGENCY FEES,6061,,28/02/2024,41107662,588530.66,21477,ADECCO UK LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,CTRL OR B/S AGENCY FEES,6061,,01/02/2024,41102998,664727.87,21477,ADECCO UK LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,CTRL OR B/S AGENCY FEES,6061,,07/02/2024,41104263,619673.05,21477,ADECCO UK LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,STRATEGY & ENGAGEMENT,Services Contracts Agency Interim Consultants,2970,,24/01/2024,41103824,9685,29871,LAKE COMMUNICATIONS LTD T/A LAKE MARKET RESEARCH
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,STRATEGY & ENGAGEMENT,Services Contracts Agency Interim Consultants,2970,,29/01/2024,41105556,14820,17829,SOLACE IN BUSINESS LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,STRATEGY & ENGAGEMENT,CONFERENCE EXPENSES,3520,,16/02/2024,41105665,2850,9900016,BASIS LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,STRATEGY & ENGAGEMENT,STATIONERY,3820,,31/01/2024,41103229,2986.95,9900015,MPB EUROPE
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,STRATEGY & ENGAGEMENT,COURIER DELIVERY,2700,,12/01/2024,41101686,1343.64,13101,BETA DISTRIBUTION (SOUTH) LTD T/A LBOX COMMUNICATIONS
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,STRATEGY & ENGAGEMENT,PRINTING,3850,,01/01/2024,41100540,460,27970,RED BLAZER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,STRATEGY & ENGAGEMENT,PRINTING,3850,,21/12/2023,41099103,6256,11927,FIRST MOVE MARKETING SERVICES LTD-POSTAGE
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,STRATEGY & ENGAGEMENT,PRINTING,3850,,19/12/2023,41099107,989,11927,FIRST MOVE MARKETING SERVICES LTD-POSTAGE
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,STRATEGY & ENGAGEMENT,PRINTING,3850,,21/12/2023,41099113,5268.59,11927,FIRST MOVE MARKETING SERVICES LTD-POSTAGE
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,STRATEGY & ENGAGEMENT,COMPUTER SOFTWARE - LICENSES,3210,,29/01/2024,41105518,490,10000281,PAGE TIGER LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,West London Alliance,PAYMENTS TO CONTRACTORS,4000,,08/02/2024,41105060,880,10000365,ENABLING ENTERPRISE CIC T/A SKILLS BUILDERS PARTNERSHIP
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,West London Alliance,PAYMENTS TO CONTRACTORS,4000,,08/02/2024,41105061,2070,10000365,ENABLING ENTERPRISE CIC T/A SKILLS BUILDERS PARTNERSHIP
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,West London Alliance,PAYMENTS TO CONTRACTORS,4000,,21/02/2024,41106699,395,27408,WHITE LABEL PUBLISHING LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,West London Alliance,PAYMENTS TO CONTRACTORS,4000,,09/01/2024,41104737,600,10000619,BIZED PROJECTS CIC
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,West London Alliance,PAYMENTS TO CONTRACTORS,4000,,05/02/2024,41107016,1350,20504,UNIVERSITY OF WEST LONDON COMMERCIAL LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,West London Alliance,PAYMENTS TO CONTRACTORS,4000,,05/02/2024,41107016,2020,20504,UNIVERSITY OF WEST LONDON COMMERCIAL LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,West London Alliance,PAYMENTS TO CONTRACTORS,4000,,31/01/2024,41104564,2550,29802,4C STRATEGIES LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,West London Alliance,PAYMENTS TO CONTRACTORS,4000,,31/01/2024,41103418,295,27408,WHITE LABEL PUBLISHING LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,West London Alliance,PAYMENTS TO CONTRACTORS,4000,,31/01/2024,41103426,330,27408,WHITE LABEL PUBLISHING LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,West London Alliance,PAYMENTS TO CONTRACTORS,4000,,22/01/2024,41103635,1870,10665,LONDON BOROUGH OF BRENT - GENERAL
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,West London Alliance,PAYMENTS TO CONTRACTORS,4000,,07/02/2024,41105624,3539,9900015,FEED EASY LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,West London Alliance,PAYMENTS TO CONTRACTORS,4000,,12/02/2024,41107040,372.42,9900015,GET SET HIRE
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,West London Alliance,PAYMENTS TO CONTRACTORS,4000,,19/01/2024,41103050,1500,9900015,BANG MEDIA AND ENTERTAINMENT LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,COMMUNITY SAFETY,PAYMENTS TO CONTRACTORS,4000,,20/02/2024,41106272,8557.65,23914,PARKGUARD LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,COMMUNITY SAFETY,PAYMENTS TO CONTRACTORS,4000,,20/02/2024,41106274,11071.08,23914,PARKGUARD LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,COMMUNITY SAFETY,CONTRACT PAYMENTS -HIGHWAYS,4005,,27/02/2024,41107263,34142,15456,TYCO INTEGRATED SYSTEMS LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,COMMUNITY SAFETY,PAYMENTS TO CONTRACTORS,4000,,31/01/2024,41104951,544.8,9900017,24H LOCKSMITHS LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,COMMUNITY SAFETY,PAYMENTS TO CONTRACTORS,4000,,26/01/2024,41104081,9473.75,40021,EALING MEDIATION SERVICE
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,COMMUNITY SAFETY,PAYMENTS TO CONTRACTORS,4000,,24/01/2024,41103607,6195.25,40032,VICTIM SUPPORT
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,COMMUNITY SAFETY,PAYMENTS TO CONTRACTORS,4000,,01/02/2024,41103793,17653.25,24106,CHANGE GROW LIVE
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,COMMUNITY SAFETY,PAYMENTS TO CONTRACTORS,4000,,05/02/2024,41105692,35306.5,24106,CHANGE GROW LIVE
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,PLACE,6,COMMUNITY SAFETY,PAYMENTS TO CONTRACTORS,4000,,21/12/2023,41104738,12000,28242,KIKIT PATHWAYS TO RECOVERY CIC
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,HUMAN RESOURCES,COMP OUTSOURCED SERVICES,3220,,14/02/2024,41105259,380,10415,LONDON COUNCILS
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,HUMAN RESOURCES,COMP OUTSOURCED SERVICES,3220,,25/01/2024,41104591,7216,9900016,DJS RESEARCH LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,HUMAN RESOURCES,CRIMINAL RECORDS BUREAU CHECKS,3790,,31/01/2024,41105962,7065.56,22964,PROCIUS LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,HUMAN RESOURCES,SPECIALIST TECHNICAL CONTRACTORS,4050,,31/01/2024,41104953,6346.35,24512,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,HUMAN RESOURCES,SPECIALIST TECHNICAL CONTRACTORS,4050,,22/12/2023,41104952,8884.89,24512,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,ICT,COMP OUTSOURCED SERVICES,3220,,31/01/2023,41105172,7621.81,27646,ACCESS UK LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,ICT,COMP OUTSOURCED SERVICES,3220,,13/02/2024,41106982,5225,27646,ACCESS UK LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,ICT,COMP OUTSOURCED SERVICES,3220,,23/02/2024,41107101,692.2,28981,BRITISH TELECOM PLC T/A BT GLOBAL SERVICES
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,ICT,COMP OUTSOURCED SERVICES,3220,,23/02/2024,41107103,2652.38,28981,BRITISH TELECOM PLC T/A BT GLOBAL SERVICES
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,ICT,COMP OUTSOURCED SERVICES,3220,,23/02/2024,41107105,912.81,28981,BRITISH TELECOM PLC T/A BT GLOBAL SERVICES
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,ICT,COMP OUTSOURCED SERVICES,3220,,31/12/2023,41103708,11312.08,11840,EXPERIAN LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,ICT,COMP OUTSOURCED SERVICES,3220,,29/01/2024,41103483,12996.41,28981,BRITISH TELECOM PLC T/A BT GLOBAL SERVICES
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,ICT,COMP OUTSOURCED SERVICES,3220,,19/02/2024,41106728,4000,27129,MICROLAND LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,ICT,COMP OUTSOURCED SERVICES,3220,,28/01/2024,41103454,85083.45,27129,MICROLAND LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,ICT,COMP OUTSOURCED SERVICES,3220,,28/01/2024,41103456,4922,27129,MICROLAND LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,ICT,COMP OUTSOURCED SERVICES,3220,,19/02/2024,41106718,3915,27129,MICROLAND LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,ICT,COMP OUTSOURCED SERVICES,3220,,16/01/2024,41100605,149500,11089,CIVICA UK LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,ICT,COMP OUTSOURCED SERVICES,3220,,09/02/2024,41104787,8586.86,25752,PHOENIX SOFTWARE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,ICT,COMP OUTSOURCED SERVICES,3220,,09/02/2024,41104794,10038.89,25752,PHOENIX SOFTWARE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,ICT,COMP OUTSOURCED SERVICES,3220,,31/01/2024,41103672,3000,10000501,HANDD BUSINESS SLUTIONS LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,ICT,COMP OUTSOURCED SERVICES,3220,,28/01/2024,41103448,2659.2,27129,MICROLAND LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,ICT,COMP OUTSOURCED SERVICES,3220,,28/01/2024,41103447,5120,27129,MICROLAND LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,ICT,COMP OUTSOURCED SERVICES,3220,,19/02/2024,41106738,6880,27129,MICROLAND LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,ICT,COMP OUTSOURCED SERVICES,3220,,19/02/2024,41106741,4922,27129,MICROLAND LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,ICT,COMP OUTSOURCED SERVICES,3220,,31/01/2024,41104019,2326.48,28087,CROWN HOSTING DATA CENTRES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,ICT,COMP OUTSOURCED SERVICES,3220,,31/01/2024,41106260,1649.01,28087,CROWN HOSTING DATA CENTRES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,ICT,SUBSCRIPTIONS,3600,,09/02/2024,41107319,30000,10415,LONDON COUNCILS
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,ICT,COMP OUTSOURCED SERVICES,3220,,27/01/2024,41105788,555.76,29305,NOMINET UK
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,ICT,COMP OUTSOURCED SERVICES,3220,,05/02/2024,41105994,649,29228,TEAM SIGNABLE LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,ICT,COMP OUTSOURCED SERVICES,3220,,28/01/2024,41103453,9527.5,27129,MICROLAND LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,ICT,COMP OUTSOURCED SERVICES,3220,,08/02/2024,41106579,251,18898,DOTTED EYES LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,ICT,COMP OUTSOURCED SERVICES,3220,,18/01/2024,41102543,6000,25516,JUMPSEC LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,ICT,COMP OUTSOURCED SERVICES,3220,,10/01/2024,41100945,14000,25516,JUMPSEC LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,ICT,COMP OUTSOURCED SERVICES,3220,,31/01/2024,41104680,14000,25516,JUMPSEC LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,ICT,COMP OUTSOURCED SERVICES,3220,,31/12/2023,41099817,6000,25516,JUMPSEC LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,ICT,COMP OUTSOURCED SERVICES,3220,,16/02/2024,41107387,6000,25516,JUMPSEC LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,ICT,COMP OUTSOURCED SERVICES,3220,,21/02/2024,41106947,657.33,17899,CDW Limited
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,ICT,COMP OUTSOURCED SERVICES,3220,,28/01/2024,41103450,1245.88,27129,MICROLAND LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,ICT,COMP OUTSOURCED SERVICES,3220,,28/01/2024,41103457,460,27129,MICROLAND LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,ICT,COMP OUTSOURCED SERVICES,3220,,19/02/2024,41106721,584.49,27129,MICROLAND LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,ICT,COMP OUTSOURCED SERVICES,3220,,19/02/2024,41106721,2061.09,27129,MICROLAND LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,ICT,COMP OUTSOURCED SERVICES,3220,,28/01/2024,41103550,460,27129,MICROLAND LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,ICT,COMP OUTSOURCED SERVICES,3220,,28/01/2024,41103460,460,27129,MICROLAND LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,ICT,COMP OUTSOURCED SERVICES,3220,,29/12/2023,41099335,5850,10156,UNIT4 BUSINESS SOFTWARE LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,ICT,COMP OUTSOURCED SERVICES,3220,,22/01/2024,41102849,7637.5,10156,UNIT4 BUSINESS SOFTWARE LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,ICT,COMP OUTSOURCED SERVICES,3220,,23/01/2024,41103099,545,11283,CRAY VALLEY COMMUNICATIONS LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,ICT,COMP OUTSOURCED SERVICES,3220,,12/02/2024,41104722,19215.9,26815,RAINMAKER PEOPLE LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,ICT,TELEPHONE CHARGES,3230,,27/02/2024,41107419,8977.17,28981,BRITISH TELECOM PLC T/A BT GLOBAL SERVICES
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,ICT,COMP OUTSOURCED SERVICES,3220,,19/02/2024,41106735,522.96,27129,MICROLAND LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,ICT,COMP OUTSOURCED SERVICES,3220,,19/02/2024,41106735,461.44,27129,MICROLAND LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,ICT,COMP OUTSOURCED SERVICES,3220,,19/02/2024,41106735,1876.51,27129,MICROLAND LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,ICT,COMP OUTSOURCED SERVICES,3220,,19/02/2024,41106735,1445.84,27129,MICROLAND LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,ICT,COMP OUTSOURCED SERVICES,3220,,23/02/2024,41107109,6766.96,28981,BRITISH TELECOM PLC T/A BT GLOBAL SERVICES
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,CUSTOMER & TRANSACTIONAL SERVICES,COMPUTER SOFTWARE - LICENSES,3210,,24/01/2024,41103712,430,20159,COVERGOLD LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,CUSTOMER & TRANSACTIONAL SERVICES,COMPUTER SOFTWARE - LICENSES,3210,,24/01/2024,41103713,430,20159,COVERGOLD LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,PUBLIC HEALTH HEALTH CHECKS,PAYMENTS TO CONTRACTORS,4000,,16/02/2024,50002742,1875,24510,THE MWH PRACTICE T/A THE SURGERY
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,PUBLIC HEALTH HEALTH CHECKS,PAYMENTS TO CONTRACTORS,4000,,16/02/2024,50002742,400,24619,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,PUBLIC HEALTH HEALTH CHECKS,PAYMENTS TO CONTRACTORS,4000,,16/02/2024,50002742,850,24692,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,PUBLIC HEALTH HEALTH CHECKS,PAYMENTS TO CONTRACTORS,4000,,16/02/2024,50002742,3600,24947,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,PUBLIC HEALTH HEALTH CHECKS,PAYMENTS TO CONTRACTORS,4000,,16/02/2024,50002742,400,11618,EALING PARK HEALTH CENTRE
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,PUBLIC HEALTH HEALTH CHECKS,PAYMENTS TO CONTRACTORS,4000,,16/02/2024,50002742,2600,24528,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,PUBLIC HEALTH HEALTH CHECKS,PAYMENTS TO CONTRACTORS,4000,,16/02/2024,50002742,900,24587,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,PUBLIC HEALTH HEALTH CHECKS,PAYMENTS TO CONTRACTORS,4000,,16/02/2024,50002742,1330,24731,NETWORK HEALTHCARE SOLUTIONS
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,PUBLIC HEALTH HEALTH CHECKS,PAYMENTS TO CONTRACTORS,4000,,16/02/2024,50002742,1150,24689,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,PUBLIC HEALTH HEALTH CHECKS,PAYMENTS TO CONTRACTORS,4000,,16/02/2024,50002742,325,24725,HAMMOND ROAD PRACTICE
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,PUBLIC HEALTH HEALTH CHECKS,PAYMENTS TO CONTRACTORS,4000,,16/02/2024,50002742,475,24737,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,PUBLIC HEALTH HEALTH CHECKS,PAYMENTS TO CONTRACTORS,4000,,16/02/2024,50002742,975,24764,YEADING MEDICAL CENTRE
