Body Name,Organisation Code,Service Label,Service Code,Organisation Unit,Expenditure Category,Expenditure Code,Narrative,Date,Transaction No,Net Amount,Supplier ID,Amended Supplier Name
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,24/07/2023,23344558,-596.96,29682,DIVAN CARE LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,16/08/2023,23348062,634.72,29682,DIVAN CARE LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,16/08/2023,23348059,813.4,29566,LOYALTY CARE LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,16/08/2023,23347813,595,28304,GOLDCREST HEALTHCARE SERVICE LIMITED - HOMECARE PAYMENTS
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,16/08/2023,23347813,374,28304,GOLDCREST HEALTHCARE SERVICE LIMITED - HOMECARE PAYMENTS
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,15/08/2023,23347810,494.2,19668,MNA HOME CARE SERVICES LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DAY CARE CENTRES,4250,,30/06/2023,23343941,720,28863,SEVA EDUCATION HEALTH & CARE LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DAY CARE CENTRES,4250,,30/06/2023,23343941,900,28863,SEVA EDUCATION HEALTH & CARE LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DAY CARE CENTRES,4250,,30/06/2023,23343941,360,28863,SEVA EDUCATION HEALTH & CARE LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DAY CARE CENTRES,4250,,31/07/2023,23348083,400,28863,SEVA EDUCATION HEALTH & CARE LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DAY CARE CENTRES,4250,,31/07/2023,23348083,1800,28863,SEVA EDUCATION HEALTH & CARE LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,16/08/2023,23347813,714,28304,GOLDCREST HEALTHCARE SERVICE LIMITED - HOMECARE PAYMENTS
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,16/08/2023,23347813,510,28304,GOLDCREST HEALTHCARE SERVICE LIMITED - HOMECARE PAYMENTS
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,16/08/2023,23347813,1071,28304,GOLDCREST HEALTHCARE SERVICE LIMITED - HOMECARE PAYMENTS
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,02/08/2023,23344936,2398.48,28300,BLISS CARE AND TRAINING LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,02/08/2023,23344936,513.96,28300,BLISS CARE AND TRAINING LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,15/08/2023,23347810,370.72,19668,MNA HOME CARE SERVICES LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,15/08/2023,23347810,865.2,19668,MNA HOME CARE SERVICES LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,15/08/2023,23347810,617.96,19668,MNA HOME CARE SERVICES LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,17/08/2023,23348069,479.68,28266,SOMCARE AGENCY LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,15/08/2023,23347810,667.24,19668,MNA HOME CARE SERVICES LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,15/08/2023,23347810,1369.92,19668,MNA HOME CARE SERVICES LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,15/08/2023,23347810,353,19668,MNA HOME CARE SERVICES LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,15/08/2023,23347810,1235.64,19668,MNA HOME CARE SERVICES LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,17/08/2023,23348069,779.88,28266,SOMCARE AGENCY LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,17/08/2023,23348069,891,28266,SOMCARE AGENCY LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,15/08/2023,23347810,624.96,19668,MNA HOME CARE SERVICES LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,15/08/2023,23347810,2541.6,19668,MNA HOME CARE SERVICES LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,10/08/2023,23347260,2301.53,29035,DIGNITY DIRECT HOMECARE LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,17/08/2023,23348069,357,28266,SOMCARE AGENCY LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,17/08/2023,23348069,442,28266,SOMCARE AGENCY LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,17/08/2023,23348069,839.72,28266,SOMCARE AGENCY LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,17/08/2023,23348069,1678.88,28266,SOMCARE AGENCY LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,17/08/2023,23348069,616.68,28266,SOMCARE AGENCY LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,17/08/2023,23348069,714,28266,SOMCARE AGENCY LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,17/08/2023,23348069,2158.52,28266,SOMCARE AGENCY LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,17/08/2023,23348069,416.5,28266,SOMCARE AGENCY LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,RESIDENTIAL HOMES EXTERNAL,4220,,21/08/2023,23353509,4668.16,28881,INNOVATIVE SUPPORT LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,RESIDENTIAL HOMES EXTERNAL,4220,,28/07/2023,23344237,4668.16,28881,INNOVATIVE SUPPORT LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,SUPPORTED LIVING,4236,,21/08/2023,23353509,3549.76,28881,INNOVATIVE SUPPORT LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,SUPPORTED LIVING,4236,,28/07/2023,23344237,3549.76,28881,INNOVATIVE SUPPORT LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,17/08/2023,23348069,1199.52,28266,SOMCARE AGENCY LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,17/08/2023,23348069,1142.68,28266,SOMCARE AGENCY LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,15/08/2023,23348039,2049.6,27219,THAMES HOMECARE SERVICE LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,17/08/2023,23348069,833,28266,SOMCARE AGENCY LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,21/08/2023,23348089,952,27194,GOODLUCK CARE LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,17/08/2023,23348069,2414,28266,SOMCARE AGENCY LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,17/08/2023,23348069,3597.72,28266,SOMCARE AGENCY LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,17/08/2023,23348069,1884.3,28266,SOMCARE AGENCY LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,RESIDENTIAL HOMES EXTERNAL,4220,,21/08/2023,23353428,764.4,27070,YOUTH ENGAGEMENT PROGRAMME CIC
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,RESIDENTIAL HOMES EXTERNAL,4220,,21/08/2023,23353428,422.4,27070,YOUTH ENGAGEMENT PROGRAMME CIC
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,RESIDENTIAL HOMES EXTERNAL,4220,,21/08/2023,23353428,290,27070,YOUTH ENGAGEMENT PROGRAMME CIC
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,RESIDENTIAL HOMES EXTERNAL,4220,,28/07/2023,23344154,764.4,27070,YOUTH ENGAGEMENT PROGRAMME CIC
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,RESIDENTIAL HOMES EXTERNAL,4220,,28/07/2023,23344154,422.4,27070,YOUTH ENGAGEMENT PROGRAMME CIC
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,RESIDENTIAL HOMES EXTERNAL,4220,,28/07/2023,23344154,290,27070,YOUTH ENGAGEMENT PROGRAMME CIC
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,22/08/2023,23348189,820.32,27973,EXCELLENT HEALTHCARE SERVICES LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,22/08/2023,23348189,257,27973,EXCELLENT HEALTHCARE SERVICES LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,RESIDENTIAL HOMES EXTERNAL,4220,,28/07/2023,23344083,419.6,24099,AVANT HEALTHCARE SERVICES LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,RESIDENTIAL HOMES EXTERNAL,4220,,27/07/2023,23344942,2380,26541,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,22/08/2023,23348189,951.48,27973,EXCELLENT HEALTHCARE SERVICES LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,18/08/2023,23348070,616.8,27201,KADARCARE SERVICE LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,11/08/2023,23347268,599.76,26027,SUPPORT DIRECT LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,18/08/2023,23348070,2912,27201,KADARCARE SERVICE LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,18/08/2023,23348070,3310,27201,KADARCARE SERVICE LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,18/08/2023,23348070,8327.6,27201,KADARCARE SERVICE LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,18/08/2023,23348070,4796.4,27201,KADARCARE SERVICE LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,25/07/2023,23343940,633.6,28058,PRESTIGE HOMECARE SERVICES LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,16/08/2023,23347847,492.8,28058,PRESTIGE HOMECARE SERVICES LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,16/08/2023,23347847,408,28058,PRESTIGE HOMECARE SERVICES LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,16/08/2023,23347847,316.8,28058,PRESTIGE HOMECARE SERVICES LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,25/07/2023,23343940,830.4,28058,PRESTIGE HOMECARE SERVICES LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,SUPPORTED LIVING,4236,,28/07/2023,23344127,6466.28,26339,INDEPENDENCE HOMES LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,SUPPORTED LIVING,4236,,28/07/2023,23344127,6225.08,26339,INDEPENDENCE HOMES LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,SUPPORTED LIVING,4236,,21/08/2023,23353402,6225.08,26339,INDEPENDENCE HOMES LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,SUPPORTED LIVING,4236,,21/08/2023,23353402,6466.28,26339,INDEPENDENCE HOMES LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,11/08/2023,23347268,507.64,26027,SUPPORT DIRECT LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,25/07/2023,23343940,492.8,28058,PRESTIGE HOMECARE SERVICES LTD
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,02/08/2023,23344937,329.04,27956,THE SOCIAL CARE LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,02/08/2023,23344937,595,27956,THE SOCIAL CARE LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,11/08/2023,23347268,599.25,26027,SUPPORT DIRECT LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,09/08/2023,23345893,376.6,25009,ELEADA LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,09/08/2023,23345893,341.6,25009,ELEADA LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,15/08/2023,23347448,646,27956,THE SOCIAL CARE LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,09/08/2023,23345893,2347.52,25009,ELEADA LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,09/08/2023,23345893,2467.92,25009,ELEADA LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,02/08/2023,23344937,714,27956,THE SOCIAL CARE LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,02/08/2023,23344937,895.72,27956,THE SOCIAL CARE LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,02/08/2023,23344937,1071,27956,THE SOCIAL CARE LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,02/08/2023,23344937,476,27956,THE SOCIAL CARE LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,11/08/2023,23347268,359.75,26027,SUPPORT DIRECT LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,NURSING HOMES EXTERNAL,4230,,21/08/2023,41080588,2481.96,14176,REDACTED SENSITIVE SUPPLIER
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,11/08/2023,23347268,1062.5,26027,SUPPORT DIRECT LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,11/08/2023,23347268,925.2,26027,SUPPORT DIRECT LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,11/08/2023,23347268,1043.32,26027,SUPPORT DIRECT LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,11/08/2023,23347268,1050.05,26027,SUPPORT DIRECT LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,11/08/2023,23347268,999.66,26027,SUPPORT DIRECT LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,15/08/2023,23347450,4760,25437,AMBER HOME CARERS LTD - T/A AMBER HOME CARERS
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,15/08/2023,23347450,1666,25437,AMBER HOME CARERS LTD - T/A AMBER HOME CARERS
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,16/08/2023,23347845,2435.72,24099,AVANT HEALTHCARE SERVICES LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,09/08/2023,23345893,376.6,25009,ELEADA LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,09/08/2023,23345893,617.12,25009,ELEADA LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,09/08/2023,23345893,269.01,25009,ELEADA LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,09/08/2023,23345893,864.08,25009,ELEADA LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,09/08/2023,23345893,502.04,25009,ELEADA LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,09/08/2023,23345893,2492.51,25009,ELEADA LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,09/08/2023,23345892,1048.05,25009,ELEADA LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,RESIDENTIAL HOMES EXTERNAL,4220,,28/07/2023,23344084,643.2,24152,SOLUTIONS SOCIAL CARE LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,RESIDENTIAL HOMES EXTERNAL,4220,,21/08/2023,23353359,643.2,24152,SOLUTIONS SOCIAL CARE LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,09/08/2023,23345892,753.2,25009,ELEADA LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,09/08/2023,23345892,1234.24,25009,ELEADA LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,09/08/2023,23345892,491.05,25009,ELEADA LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,15/08/2023,23347448,297.5,27956,THE SOCIAL CARE LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,09/08/2023,23345892,1728.16,25009,ELEADA LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,15/08/2023,23347448,1071,27956,THE SOCIAL CARE LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,15/08/2023,23347448,293.25,27956,THE SOCIAL CARE LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,15/08/2023,23347448,833,27956,THE SOCIAL CARE LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,15/08/2023,23347448,476,27956,THE SOCIAL CARE LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,02/08/2023,23353781,-309.6,27956,THE SOCIAL CARE LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,02/08/2023,23353781,895.72,27956,THE SOCIAL CARE LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,02/08/2023,23353781,-841.68,27956,THE SOCIAL CARE LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,02/08/2023,23353781,-760.48,27956,THE SOCIAL CARE LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,02/08/2023,23353781,329.04,27956,THE SOCIAL CARE LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,02/08/2023,23353781,-987.56,27956,THE SOCIAL CARE LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,02/08/2023,23353781,476,27956,THE SOCIAL CARE LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,02/08/2023,23353781,1071,27956,THE SOCIAL CARE LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,02/08/2023,23353781,595,27956,THE SOCIAL CARE LIMITED
Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,ILT,DOMICILIARY CARE - BLOCK,4240,,02/08/2023,23353781,-658.28,27956,THE SOCIAL CARE LIMITED
