Authority,Service Area,Description,Payment,Amount,Supplier
Bolton MBC,Chief Executives,Other Fees,17-Apr-23,"£1,040.00",Redacted - Personal Data
Bolton MBC,Chief Executives,Other Agency/Contracted Services,19-Apr-23,£630.00,Redacted - Personal Data
Bolton MBC,Chief Executives,Agency Staff - Other,14-Apr-23,"£1,196.12",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,14-Apr-23,£523.96,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,14-Apr-23,£700.10,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,14-Apr-23,£563.47,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,14-Apr-23,"£1,116.91",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,14-Apr-23,"£1,055.56",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,14-Apr-23,"£1,733.42",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,14-Apr-23,"£1,473.37",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,14-Apr-23,"£1,783.37",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,14-Apr-23,"£1,281.60",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,14-Apr-23,"£1,973.58",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,14-Apr-23,"£1,437.72",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,14-Apr-23,"£1,318.37",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,14-Apr-23,"£1,773.90",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,14-Apr-23,"£1,241.73",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,07-Apr-23,£669.98,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,07-Apr-23,£603.65,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,07-Apr-23,"£1,203.83",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,07-Apr-23,"£1,743.65",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,07-Apr-23,"£2,195.66",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,07-Apr-23,"£1,907.46",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,07-Apr-23,"£1,115.53",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,07-Apr-23,"£1,628.37",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,07-Apr-23,£563.47,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,07-Apr-23,"£1,544.66",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Apr-23,"£2,224.42",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Apr-23,£503.93,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Apr-23,£563.47,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Apr-23,"£1,811.61",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Apr-23,£911.62,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Apr-23,"£1,639.72",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Apr-23,"£2,458.31",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Apr-23,"£1,467.22",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Apr-23,"£1,864.74",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Apr-23,"£1,148.59",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Apr-23,"£2,660.85",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Apr-23,£603.65,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Apr-23,"£1,322.28",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Apr-23,£661.40,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,21-Apr-23,£515.37,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,21-Apr-23,"£2,976.70",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,21-Apr-23,£539.76,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,21-Apr-23,£935.23,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,21-Apr-23,£859.47,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,21-Apr-23,"£1,855.28",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Apr-23,£508.11,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,07-Apr-23,£729.20,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Apr-23,£729.20,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,21-Apr-23,£630.66,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,07-Apr-23,£790.48,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Apr-23,£537.15,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Apr-23,£790.48,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,21-Apr-23,£587.54,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,14-Apr-23,£688.95,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,07-Apr-23,£861.16,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Apr-23,£688.95,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,14-Apr-23,"£2,088.65",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,07-Apr-23,"£2,088.65",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Apr-23,"£2,088.65",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,21-Apr-23,"£2,088.65",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,21-Apr-23,£949.84,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,21-Apr-23,£579.57,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,21-Apr-23,"£1,669.82",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,21-Apr-23,£719.70,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,21-Apr-23,"£1,378.31",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,21-Apr-23,"£1,191.90",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,21-Apr-23,"£1,094.17",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,21-Apr-23,£630.66,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,21-Apr-23,"£1,482.00",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,21-Apr-23,£586.13,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,21-Apr-23,"£1,328.26",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,21-Apr-23,£596.08,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,21-Apr-23,£679.12,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,21-Apr-23,£543.92,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,21-Apr-23,£746.64,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,21-Apr-23,£975.78,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,21-Apr-23,"£1,109.27",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,21-Apr-23,"£1,403.78",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,21-Apr-23,£555.43,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,21-Apr-23,£800.51,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,21-Apr-23,"£1,245.09",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,21-Apr-23,"£1,207.20",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,21-Apr-23,£981.90,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,21-Apr-23,"£1,193.49",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,21-Apr-23,"£1,131.90",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,21-Apr-23,£571.50,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,21-Apr-23,"£1,165.84",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,21-Apr-23,"£1,206.90",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,21-Apr-23,"£1,289.40",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,21-Apr-23,"£1,166.14",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,21-Apr-23,"£1,131.90",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,21-Apr-23,£700.63,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,21-Apr-23,"£1,185.60",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,21-Apr-23,£886.66,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,21-Apr-23,£963.48,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,21-Apr-23,"£1,286.94",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,21-Apr-23,£981.90,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,21-Apr-23,£630.19,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,21-Apr-23,£981.90,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,14-Apr-23,£650.05,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,07-Apr-23,£711.37,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Apr-23,£907.61,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,14-Apr-23,£996.22,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Apr-23,£996.22,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,07-Apr-23,£563.61,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Apr-23,£563.61,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,07-Apr-23,£537.15,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Apr-23,£537.15,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Other Agency/Contracted Services,01-Apr-23,£836.03,Robert Half Limited
Bolton MBC,Chief Executives,Other Agency/Contracted Services,13-Apr-23,"£1,048.58",Robert Half Limited
Bolton MBC,Chief Executives,Other Agency/Contracted Services,24-Apr-23,"£10,187.72",Robertson Capital Projects Limited
Bolton MBC,Chief Executives,General Materials,12-Apr-23,"£1,671.70",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Day To Day Maintenance,01-Apr-23,"£13,980.03",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Advertising General,12-Apr-23,"£6,870.00",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Security Maintenance,12-Apr-23,"£4,465.50",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Consultancy Fees,12-Apr-23,"£4,866.25",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Consultancy Fees,12-Apr-23,"£1,851.47",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Day To Day Maintenance,12-Apr-23,"£11,450.00",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Consultancy Fees,12-Apr-23,"£1,717.50",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Consultancy Fees,12-Apr-23,£801.50,Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Consultancy Fees,12-Apr-23,"£1,145.00",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Day To Day Maintenance,12-Apr-23,"£3,898.82",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Heating & Electrical Work,12-Apr-23,"£3,714.67",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Day To Day Maintenance,12-Apr-23,"£2,290.00",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Day To Day Maintenance,12-Apr-23,£588.20,Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Day To Day Maintenance,12-Apr-23,"£1,030.50",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Day To Day Maintenance,12-Apr-23,"£1,149.60",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Work in Progress Additions,01-Apr-23,£896.24,Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Work in Progress Additions,01-Apr-23,"£171,316.17",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Work in Progress Additions,01-Apr-23,"£8,538.28",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Work in Progress Additions,12-Apr-23,£865.25,Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Work in Progress Additions,12-Apr-23,"£17,175.00",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Work in Progress Additions,18-Apr-23,"£48,116.81",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Work in Progress Additions,18-Apr-23,"£2,569.25",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Work in Progress Additions,18-Apr-23,"£32,161.99",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Work in Progress Additions,18-Apr-23,"£2,151.00",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Postages Direct Costs,10-Apr-23,£680.79,Royal Mail Group Limited
Bolton MBC,Chief Executives,Postages Direct Costs,17-Apr-23,£510.39,Royal Mail Group Limited
Bolton MBC,Chief Executives,Postages Direct Costs,24-Apr-23,£787.96,Royal Mail Group Limited
Bolton MBC,Chief Executives,Postages Direct Costs,10-Apr-23,"£2,093.16",Royal Mail Group Limited
Bolton MBC,Chief Executives,Postages Direct Costs,17-Apr-23,"£1,396.25",Royal Mail Group Limited
Bolton MBC,Chief Executives,Postages Direct Costs,24-Apr-23,"£1,789.16",Royal Mail Group Limited
Bolton MBC,Chief Executives,Postages Direct Costs,10-Apr-23,"£1,618.03",Royal Mail Group Limited
Bolton MBC,Chief Executives,External Audit Fees,05-Apr-23,"£16,625.00",Salford City Council
Bolton MBC,Chief Executives,Work in Progress Additions,01-Apr-23,"£68,640.00",Seddon Construction Limited
Bolton MBC,Chief Executives,Election Expenses,03-Apr-23,"£3,875.20",Shaw & Sons Limited
Bolton MBC,Chief Executives,Election Expenses,03-Apr-23,"£1,425.75",Shaw & Sons Limited
Bolton MBC,Chief Executives,Disclosure Monitoring,01-Apr-23,"£2,390.38",SME HCI Limited
Bolton MBC,Chief Executives,Staff Subsistence Expenses,01-Apr-23,"£4,846.60",SME HCI Limited
Bolton MBC,Chief Executives,Operational Equipment Purchase,01-Apr-23,£834.00,Solon Security Ltd
Bolton MBC,Chief Executives,Other Recruitment Expenditure,19-Apr-23,"£1,500.00",Spacehouse Limited
Bolton MBC,Chief Executives,Operational Equipment Purchase,28-Apr-23,£882.00,Spectrum Plastics#Print & Plastics
Bolton MBC,Chief Executives,General Materials,01-Apr-23,"£1,514.50",The Christmas Decorators
Bolton MBC,Chief Executives,Op Equip Furniture Purchase,13-Apr-23,£574.50,The Cosy Company Limited
Bolton MBC,Chief Executives,Other Agency/Contracted Services,01-Apr-23,"£2,219.70",The ExcluSec Group Limited T/As ExcluSec Security
Bolton MBC,Chief Executives,Contracted Services,26-Apr-23,£744.55,The Midcounties Co-operative
Bolton MBC,Chief Executives,Marketing,01-Apr-23,"£9,700.00",Think EQ
Bolton MBC,Chief Executives,Corporate Training,01-Apr-23,£620.00,TLC Learning Academy#Limited
Bolton MBC,Chief Executives,Operational Equipment Maint,14-Apr-23,"£3,470.00",Todd Research Limited
Bolton MBC,Chief Executives,Panel Attendance Allowance,25-Apr-23,"£1,200.00",Triangle Educational Services Limited
Bolton MBC,Chief Executives,Promoting Events,18-Apr-23,"£6,895.63",Trio Entertainment Limited
Bolton MBC,Chief Executives,Vehicle Purchase,01-Apr-23,"£7,735.35",Tusker
Bolton MBC,Chief Executives,Vehicle Purchase,01-Apr-23,"£5,578.89",Tusker
Bolton MBC,Chief Executives,Vehicle Purchase,01-Apr-23,£816.13,Tusker
Bolton MBC,Chief Executives,Other Fees,17-Apr-23,"£2,659.20",Tusker
Bolton MBC,Chief Executives,Day To Day Maintenance,01-Apr-23,£786.00,Unique Integrated Systems Limited
Bolton MBC,Chief Executives,Other Fees,11-Apr-23,£683.00,United Utilities Water Limited
Bolton MBC,Chief Executives,Staff Subsistence Expenses,06-Apr-23,"£30,000.00",Urban Outreach (Bolton)
Bolton MBC,Chief Executives,Information and Communication Technology,24-Apr-23,£557.52,Valtech Limited
Bolton MBC,Chief Executives,Office Equipment Purchase,01-Apr-23,£687.00,Viking#Office Depot International (UK) Limited
Bolton MBC,Chief Executives,Mobile Telephone Purchase,25-Apr-23,"£77,983.87",Vodafone Limited
Bolton MBC,Chief Executives,ICT Security,01-Apr-23,£548.00,Vodafone Limited
Bolton MBC,Chief Executives,Mobile Telephone Rental,01-Apr-23,£550.00,Vodafone Limited
Bolton MBC,Chief Executives,Mobile Telephone Rental,11-Apr-23,£822.00,Vodafone Limited
Bolton MBC,Chief Executives,Mobile Telephone Rental,11-Apr-23,"£3,120.00",Vodafone Limited
Bolton MBC,Chief Executives,Mobile Telephone Rental,18-Apr-23,£522.00,Vodafone Limited
Bolton MBC,Chief Executives,Other Recruitment Expenditure,28-Apr-23,"£15,045.00",Wigan Council
Bolton MBC,Chief Executives,Catering Provisions-Food,01-Apr-23,£706.60,Wilds#WLG Limited
Bolton MBC,Chief Executives,Other Recruitment Expenditure,17-Apr-23,"£1,300.00",Winterburn Media Ltd
Bolton MBC,Chief Executives,Health and Safety,21-Apr-23,"£11,146.52",Working on Wellbeing Ltd T/A Optima Health
Bolton MBC,Chief Executives,Health and Safety,21-Apr-23,"£2,457.00",Working on Wellbeing Ltd T/A Optima Health
Bolton MBC,Chief Executives,Promoting Events,01-Apr-23,"£4,197.00",World Wide Promotions
Bolton MBC,Chief Executives,Computer Consumables,25-Apr-23,£735.00,xlprint software
Bolton MBC,Chief Executives,Computer Purchase,27-Apr-23,"£2,899.61",xlprint software
Bolton MBC,Children's Services,Clients - Taxi Fares,01-Apr-23,"£2,702.50", J B Minibus
Bolton MBC,Children's Services,Legal Fees,12-Apr-23,"£1,190.00",18 St John Street Chamber
Bolton MBC,Children's Services,Legal Fees,04-Apr-23,£850.00,18 St John Street Chamber
Bolton MBC,Children's Services,Legal Fees,04-Apr-23,£650.00,18 St John Street Chamber
Bolton MBC,Children's Services,Legal Fees,14-Apr-23,£650.00,18 St John Street Chamber
Bolton MBC,Children's Services,Legal Fees,12-Apr-23,£750.00,18 St John Street Chamber
Bolton MBC,Children's Services,Clients - Taxi Fares,01-Apr-23,"£4,420.00",24/7 Minibuses
Bolton MBC,Children's Services,Legal Fees,01-Apr-23,£600.00,39 Essex Chambers
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Apr-23,"£19,928.57",4 Pure Heart Limited
Bolton MBC,Children's Services,Clients - Taxi Fares,01-Apr-23,"£2,070.00",A K Private Hire
Bolton MBC,Children's Services,Clients - Taxi Fares,01-Apr-23,"£3,570.00",AB Minibuses
Bolton MBC,Children's Services,Clients - Taxi Fares,01-Apr-23,"£5,175.00",Abacus Minibuses Ltd
Bolton MBC,Children's Services,Computer Software Licences,01-Apr-23,"£23,279.73",Access UK Limited
Bolton MBC,Children's Services,Computer Software Licences,01-Apr-23,"£2,025.00",Access UK Limited
Bolton MBC,Children's Services,Carer Daycare,01-Apr-23,"£1,320.00",Achieve Training
Bolton MBC,Children's Services,Conference Expenses,27-Apr-23,£893.00,ADCS#The Association Of Directors Of Childrens Services Limited
Bolton MBC,Children's Services,Other Fees,01-Apr-23,£781.00,Adoption Matters
Bolton MBC,Children's Services,Contracted Services,01-Apr-23,"£137,242.00",Adullam Housing Association Limited#Homes
Bolton MBC,Children's Services,New Construction Conversion & Renovation,19-Apr-23,"£8,103.00",Advanced Building (NW) Limited
Bolton MBC,Children's Services,Glazing,21-Apr-23,£530.00,Advanced Building (NW) Limited
Bolton MBC,Children's Services,Clients - Taxi Fares,01-Apr-23,"£12,037.50",Alpha Luxury Minibuses Limited
Bolton MBC,Children's Services,Clients - Taxi Fares,01-Apr-23,"£10,292.50",Alpha Luxury Minibuses Limited
Bolton MBC,Children's Services,Client Support Costs,01-Apr-23,"£1,595.76",AMJ Support Services Ltd
Bolton MBC,Children's Services,Legal Fees,25-Apr-23,"£12,500.00",Anthony Collins Solicitors LLP
Bolton MBC,Children's Services,Contract Cleaning,01-Apr-23,£550.67,Associated Cleaning Contractors#Champion Cleaning Services Ltd
Bolton MBC,Children's Services,Contract Cleaning,18-Apr-23,£673.40,Associated Cleaning Contractors#Champion Cleaning Services Ltd
Bolton MBC,Children's Services,Contract Cleaning,01-Apr-23,"£2,149.00",Associated Cleaning Contractors#Champion Cleaning Services Ltd
Bolton MBC,Children's Services,Contract Cleaning,04-Apr-23,"£2,762.05",Associated Cleaning Contractors#Champion Cleaning Services Ltd
Bolton MBC,Children's Services,Clients - Taxi Fares,01-Apr-23,"£3,450.00",Atlas Minibuses Limited
Bolton MBC,Children's Services,Clients - Taxi Fares,01-Apr-23,"£2,645.00",Auto Travel Limited
Bolton MBC,Children's Services,Computer Software Licences,27-Apr-23,"£6,500.00",Avco Systems Ltd
Bolton MBC,Children's Services,Contracted Services,01-Apr-23,"£39,300.00",Backup North West#BYPHS
Bolton MBC,Children's Services,Contracted Services,01-Apr-23,"£1,750.00",Baltimore Consulting Limited
Bolton MBC,Children's Services,Contracted Services,01-Apr-23,"£1,750.00",Baltimore Consulting Limited
Bolton MBC,Children's Services,Contracted Services,05-Apr-23,"£1,400.00",Baltimore Consulting Limited
Bolton MBC,Children's Services,Client Support Costs,01-Apr-23,"£3,417.74",Banya Family Placement Agency Limited
Bolton MBC,Children's Services,Client Support Costs,01-Apr-23,"£3,417.74",Banya Family Placement Agency Limited
Bolton MBC,Children's Services,Client Support Costs,01-Apr-23,"£3,292.20",Banya Family Placement Agency Limited
Bolton MBC,Children's Services,Room Hire,05-Apr-23,£630.00,Barrow Bridge Mission#St Peters
Bolton MBC,Children's Services,Contracted Services,01-Apr-23,"£3,335.50",Baxter Rhodes Music
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Apr-23,"£3,120.00",Bedspace Resource Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Apr-23,"£2,850.00",Bedspace Resource Limited
Bolton MBC,Children's Services,Clients - Taxi Fares,01-Apr-23,"£49,880.00",Bestway Minibuses Limited
Bolton MBC,Children's Services,General Materials,01-Apr-23,£591.10,Blancco UK Ltd
Bolton MBC,Children's Services,Rent Of Buildings,01-Apr-23,"£1,089.44",Bolton at Home Limited#HB Refunds & Invoices
Bolton MBC,Children's Services,Contracted Services,01-Apr-23,"£6,357.45",Bolton at Home Limited#HB Refunds & Invoices
Bolton MBC,Children's Services,Contracted Services,12-Apr-23,"£34,106.25",Bolton Together
Bolton MBC,Children's Services,Operational Equipment Purchase,01-Apr-23,"£4,000.00",Bolton Toy Library
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Apr-23,"£37,456.80",Bright Futures Care Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Apr-23,"£5,250.00",Bryn Melyn Care Ltd
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Apr-23,"£8,400.00",Bryn Melyn Care Ltd
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Apr-23,"£6,021.75",Bryn Melyn Care Ltd
Bolton MBC,Children's Services,Operational Equipment Purchase,01-Apr-23,£538.79,BT plc#NOT GLOBAL SERVICES
Bolton MBC,Children's Services,Contracted Services,11-Apr-23,"£6,659.08",Butlins Skyline Ltd#Butlins#Bourne Leisure Ltd
Bolton MBC,Children's Services,Clients - Taxi Fares,01-Apr-23,"£3,835.00",Bux Travel
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Apr-23,"£25,500.00",Cambian Childcare Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Apr-23,"£2,251.00",Capstone Foster Care (North) Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Apr-23,"£7,242.00",Capstone Foster Care (North) Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Apr-23,"£6,753.00",Capstone Foster Care (North) Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Apr-23,"£21,567.32",Care 4 Every Child Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Apr-23,"£21,027.23",Care 4 Every Child Limited
Bolton MBC,Children's Services,Inter Agency Fees,01-Apr-23,"£33,871.00",Caritas Care Ltd
Bolton MBC,Children's Services,Inter Agency Fees,01-Apr-23,"£2,214.33",Caritas Care Ltd
Bolton MBC,Children's Services,Other Fees,01-Apr-23,"£2,029.90",Caritas Care Ltd
Bolton MBC,Children's Services,Other Fees,01-Apr-23,"£3,137.95",Caritas Care Ltd
Bolton MBC,Children's Services,Legal Fees,04-Apr-23,"£4,350.00",Central Chambers Manchester
