Authority,Service Area,Description,Payment,Amount,Supplier
Bolton BMC,Children's Services,Vol Assoc Grants - General,15-Jun-23,"£22,302.90",Pure Care Homes Limited
Bolton BMC,Children's Services,Vol Assoc Grants - General,15-Jun-23,"£18,394.20",Pure Care Homes Limited
Bolton BMC,Children's Services,Agency Staff - Other,01-Jun-23,"£1,653.04",Quickline Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,01-Jun-23,"£1,293.64",Quickline Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,05-Jun-23,"£1,272.04",Quickline Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,05-Jun-23,"£1,267.13",Quickline Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,12-Jun-23,"£1,623.34",Quickline Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,12-Jun-23,"£1,642.84",Quickline Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,29-Jun-23,"£1,628.34",Quickline Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,29-Jun-23,"£1,626.04",Quickline Recruitment Limited
Bolton BMC,Children's Services,Clients - Bus Fares,01-Jun-23,"£9,680.00",R S Tyrer Ltd
Bolton BMC,Children's Services,Contracted Services,01-Jun-23,£560.00,Randstad Solutions Limited
Bolton BMC,Children's Services,Contracted Services,01-Jun-23,£640.00,Randstad Solutions Limited
Bolton BMC,Children's Services,Contracted Services,14-Jun-23,£676.00,Randstad Solutions Limited
Bolton BMC,Children's Services,Contracted Services,21-Jun-23,£752.00,Randstad Solutions Limited
Bolton BMC,Children's Services,Contracted Services,28-Jun-23,"£1,228.00",Randstad Solutions Limited
Bolton BMC,Children's Services,Clients - Taxi Fares,01-Jun-23,"£1,575.00",Redacted - Personal Data
Bolton BMC,Children's Services,Contracted Services,01-Jun-23,£600.00,Redacted - Personal Data
Bolton BMC,Children's Services,Contracted Services,01-Jun-23,"£1,138.75",Redacted - Personal Data
Bolton BMC,Children's Services,Contracted Services,01-Jun-23,£839.99,Redacted - Personal Data
Bolton BMC,Children's Services,Other Fees,05-Jun-23,"£1,750.00",Redacted - Personal Data
Bolton BMC,Children's Services,Clients - Taxi Fares,01-Jun-23,"£1,985.00",Redacted - Personal Data
Bolton BMC,Children's Services,Clients - Taxi Fares,01-Jun-23,"£1,890.00",Redacted - Personal Data
Bolton BMC,Children's Services,Clients - Taxi Fares,01-Jun-23,"£3,060.00",Redacted - Personal Data
Bolton BMC,Children's Services,Clients - Taxi Fares,01-Jun-23,"£1,170.00",Redacted - Personal Data
Bolton BMC,Children's Services,Clients - Taxi Fares,01-Jun-23,"£3,060.00",Redacted - Personal Data
Bolton BMC,Children's Services,Contracted Services,01-Jun-23,"£1,104.18",Redacted - Personal Data
Bolton BMC,Children's Services,Contracted Services,01-Jun-23,£982.00,Redacted - Personal Data
Bolton BMC,Children's Services,Clients - Taxi Fares,01-Jun-23,"£1,440.00",Redacted - Personal Data
Bolton BMC,Children's Services,Legal Fees,01-Jun-23,"£1,200.00",Redacted - Personal Data
Bolton BMC,Children's Services,Legal Fees,01-Jun-23,"£1,200.00",Redacted - Personal Data
Bolton BMC,Children's Services,Legal Fees,01-Jun-23,"£1,276.10",Redacted - Personal Data
Bolton BMC,Children's Services,Legal Fees,12-Jun-23,"£1,350.00",Redacted - Personal Data
Bolton BMC,Children's Services,Clients - Taxi Fares,01-Jun-23,"£1,512.00",Redacted - Personal Data
Bolton BMC,Children's Services,Clients - Taxi Fares,01-Jun-23,"£1,260.00",Redacted - Personal Data
Bolton BMC,Children's Services,Training Exps Tuition Fees,01-Jun-23,£600.00,Redacted - Personal Data
Bolton BMC,Children's Services,Training Exps Tuition Fees,12-Jun-23,£600.00,Redacted - Personal Data
Bolton BMC,Children's Services,Admin Officers Gross Pay,06-Jun-23,"£1,200.00",Redacted - Personal Data
Bolton BMC,Children's Services,Admin Officers Gross Pay,23-Jun-23,"£1,200.00",Redacted - Personal Data
Bolton BMC,Children's Services,Clients - Taxi Fares,01-Jun-23,"£1,296.00",Redacted - Personal Data
Bolton BMC,Children's Services,Other Fees,25-Jun-23,£600.00,Redacted - Personal Data
Bolton BMC,Children's Services,Clients - Taxi Fares,01-Jun-23,"£7,063.00",Redacted -Personal Data
Bolton BMC,Children's Services,Contracted Services,05-Jun-23,£752.40,Redacted -Personal Data
Bolton BMC,Children's Services,Agency Staff - Other,16-Jun-23,£543.09,Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,02-Jun-23,£540.67,Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,23-Jun-23,£537.03,Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,02-Jun-23,£917.53,Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,09-Jun-23,£756.34,Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,16-Jun-23,"£1,282.82",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,02-Jun-23,"£1,396.01",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,09-Jun-23,"£1,131.90",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,23-Jun-23,"£1,396.01",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,16-Jun-23,"£1,272.21",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,16-Jun-23,£679.14,Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,02-Jun-23,"£1,275.08",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,02-Jun-23,£584.82,Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,09-Jun-23,"£1,275.08",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,23-Jun-23,"£1,590.26",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,23-Jun-23,£603.68,Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,16-Jun-23,£558.38,Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,23-Jun-23,£558.38,Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,16-Jun-23,"£1,396.01",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,02-Jun-23,"£1,282.82",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,09-Jun-23,"£1,207.36",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,09-Jun-23,"£1,396.01",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,09-Jun-23,"£1,094.17",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,23-Jun-23,"£1,396.01",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,16-Jun-23,£709.89,Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,02-Jun-23,£813.02,Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,02-Jun-23,£638.91,Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,09-Jun-23,£542.01,Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,09-Jun-23,£588.18,Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,23-Jun-23,£608.47,Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,23-Jun-23,£542.01,Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,16-Jun-23,"£1,407.38",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,16-Jun-23,"£1,499.91",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,16-Jun-23,"£1,491.12",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,02-Jun-23,"£1,407.38",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,02-Jun-23,"£1,499.91",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,02-Jun-23,£825.66,Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,02-Jun-23,"£1,481.11",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,09-Jun-23,"£1,125.90",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,09-Jun-23,£890.67,Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,09-Jun-23,"£1,216.14",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,23-Jun-23,"£1,407.38",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,23-Jun-23,"£1,499.91",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,23-Jun-23,"£1,177.55",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,16-Jun-23,£811.41,Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,16-Jun-23,£828.06,Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,16-Jun-23,"£1,573.61",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,16-Jun-23,£811.41,Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,16-Jun-23,"£1,191.90",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,02-Jun-23,"£1,573.61",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,02-Jun-23,"£1,350.82",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,02-Jun-23,£811.41,Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,02-Jun-23,£828.06,Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,02-Jun-23,£831.28,Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,02-Jun-23,"£1,396.01",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,02-Jun-23,£811.41,Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,09-Jun-23,£671.40,Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,09-Jun-23,£646.94,Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,09-Jun-23,"£1,013.12",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,09-Jun-23,"£1,131.90",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,09-Jun-23,£657.90,Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,09-Jun-23,"£1,275.90",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,23-Jun-23,"£1,396.01",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,23-Jun-23,"£1,573.61",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,23-Jun-23,£828.06,Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,23-Jun-23,£831.28,Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,23-Jun-23,"£1,430.28",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,23-Jun-23,"£1,396.01",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,23-Jun-23,£811.41,Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,23-Jun-23,£811.41,Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,16-Jun-23,"£1,414.88",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,02-Jun-23,"£1,396.01",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,02-Jun-23,"£1,414.88",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,09-Jun-23,"£1,348.85",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,23-Jun-23,"£1,414.88",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,23-Jun-23,£614.04,Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,16-Jun-23,£575.28,Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,16-Jun-23,£539.38,Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,16-Jun-23,£539.38,Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,02-Jun-23,£539.38,Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,02-Jun-23,£826.51,Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,09-Jun-23,£670.14,Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,09-Jun-23,£826.51,Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,23-Jun-23,£826.51,Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,16-Jun-23,£967.06,Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,16-Jun-23,"£1,462.61",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,16-Jun-23,"£1,590.26",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,16-Jun-23,"£1,462.61",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,16-Jun-23,"£1,482.00",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,16-Jun-23,£988.25,Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,16-Jun-23,"£1,462.61",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,16-Jun-23,£592.80,Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,16-Jun-23,"£1,462.24",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,16-Jun-23,"£1,462.24",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,16-Jun-23,"£1,067.31",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,16-Jun-23,"£1,185.90",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,02-Jun-23,"£1,462.61",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,02-Jun-23,"£1,462.61",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,02-Jun-23,£889.20,Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,02-Jun-23,"£1,590.26",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,02-Jun-23,"£1,462.24",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,02-Jun-23,"£1,462.61",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,02-Jun-23,"£1,462.61",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,02-Jun-23,"£1,453.55",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,02-Jun-23,"£1,185.90",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,02-Jun-23,"£1,462.61",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,02-Jun-23,"£1,482.00",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,02-Jun-23,"£1,462.61",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,02-Jun-23,"£1,096.96",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,09-Jun-23,£889.20,Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,09-Jun-23,"£1,096.96",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,09-Jun-23,"£1,185.90",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,09-Jun-23,"£1,289.40",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,09-Jun-23,"£1,185.90",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,09-Jun-23,"£1,462.61",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,09-Jun-23,"£1,185.90",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,09-Jun-23,£889.20,Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,09-Jun-23,"£1,462.24",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,09-Jun-23,"£1,185.90",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,09-Jun-23,£592.95,Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,09-Jun-23,"£1,462.61",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,09-Jun-23,"£1,185.90",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,09-Jun-23,"£1,482.00",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,09-Jun-23,"£1,165.84",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,23-Jun-23,"£1,590.26",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,23-Jun-23,"£1,462.61",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,23-Jun-23,"£1,462.61",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,23-Jun-23,"£1,590.26",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,23-Jun-23,"£1,462.61",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,23-Jun-23,"£1,482.00",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,23-Jun-23,"£1,462.61",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,23-Jun-23,£750.88,Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,23-Jun-23,"£1,462.24",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,23-Jun-23,"£1,462.24",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,23-Jun-23,"£1,225.43",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,16-Jun-23,"£1,488.51",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,16-Jun-23,"£1,488.51",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,16-Jun-23,"£1,775.26",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,16-Jun-23,"£1,488.88",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,16-Jun-23,"£1,488.51",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,16-Jun-23,"£1,488.88",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,16-Jun-23,"£1,462.61",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,16-Jun-23,"£1,324.26",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,16-Jun-23,"£1,488.88",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,02-Jun-23,"£1,775.26",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,02-Jun-23,"£1,488.51",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,02-Jun-23,"£1,488.88",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,02-Jun-23,"£1,488.51",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,02-Jun-23,"£1,590.26",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,02-Jun-23,"£1,488.51",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,02-Jun-23,£869.66,Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,02-Jun-23,"£1,488.88",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,09-Jun-23,"£1,488.88",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,09-Jun-23,"£1,207.20",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,09-Jun-23,£869.44,Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,09-Jun-23,"£1,207.20",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,09-Jun-23,"£1,166.14",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,09-Jun-23,"£1,439.40",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,09-Jun-23,£967.06,Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,09-Jun-23,"£1,462.61",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,09-Jun-23,£854.89,Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,09-Jun-23,"£1,439.40",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,09-Jun-23,"£1,206.90",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,09-Jun-23,"£1,206.90",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,09-Jun-23,"£1,166.14",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,23-Jun-23,£844.83,Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,23-Jun-23,"£1,488.51",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,23-Jun-23,"£1,488.88",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,23-Jun-23,"£1,488.51",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,23-Jun-23,"£1,462.61",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,23-Jun-23,£869.66,Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,23-Jun-23,"£1,488.88",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,23-Jun-23,"£1,488.88",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,23-Jun-23,"£1,775.26",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,23-Jun-23,"£1,079.56",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,16-Jun-23,"£1,590.26",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,16-Jun-23,"£1,470.01",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,16-Jun-23,"£1,110.24",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,02-Jun-23,"£1,590.26",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,02-Jun-23,"£1,470.01",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,02-Jun-23,"£1,387.80",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,09-Jun-23,"£1,110.24",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,09-Jun-23,"£1,289.40",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,09-Jun-23,"£1,112.44",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,23-Jun-23,"£1,590.26",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,23-Jun-23,"£1,470.01",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,23-Jun-23,"£1,387.80",Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,16-Jun-23,£539.38,Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,02-Jun-23,£546.75,Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Agency Staff - Other,23-Jun-23,£539.38,Reed#Reed Specialist Recruitment Limited
Bolton BMC,Children's Services,Vol Assoc Grants - General,01-Jun-23,£524.16,Rings Homecare Service Limited
Bolton BMC,Children's Services,Vol Assoc Grants - General,01-Jun-23,"£4,243.27",Rings Homecare Service Limited
Bolton BMC,Children's Services,Vol Assoc Grants - General,01-Jun-23,£753.12,Rings Homecare Service Limited
Bolton BMC,Children's Services,Vol Assoc Grants - General,01-Jun-23,£658.98,Rings Homecare Service Limited
Bolton BMC,Children's Services,ECDL Courseware Hosting,09-Jun-23,"£1,452.80",RM Educational Resources Limited T/A TTS
Bolton BMC,Children's Services,Planned Maintenance,02-Jun-23,"£2,656.40",Robertson Facilities Management Limited
Bolton BMC,Children's Services,Clients - Taxi Fares,01-Jun-23,"£1,680.00",RTS Travel Bolton
Bolton BMC,Children's Services,Clients - Taxi Fares,01-Jun-23,"£12,570.00",S & D Taxis
Bolton BMC,Children's Services,Clients - Taxi Fares,01-Jun-23,"£7,687.00",S A People Carrier Services
Bolton BMC,Children's Services,Planned Maintenance,23-Jun-23,£950.00,S&S Decorators
Bolton BMC,Children's Services,Planned Maintenance,12-Jun-23,"£3,000.00",S&S Decorators
