Authority,Service Area,Description,Payment,Amount,Supplier
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Feb-24,"£46,393.14",Oversands School
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Feb-24,"£54,942.53",Panacea Children Services Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Feb-24,"£5,495.99",Parallel Parents
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Feb-24,"£3,827.88",Parallel Parents
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Feb-24,"£3,621.11",Parallel Parents
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Feb-24,"£3,321.00",Parallel Parents
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Feb-24,"£6,461.33",Parallel Parents
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Feb-24,"£6,253.32",Parallel Parents
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Feb-24,"£3,766.81",Parallel Parents
Bolton MBC,Children's Services,Contracted Services,01-Feb-24,£685.00,Parents Against Child Exploitation#Ivison Trust
Bolton MBC,Children's Services,Other Fees,08-Feb-24,£750.00,Paws For Kids#Endeavour Project
Bolton MBC,Children's Services,Vol Assoc Grants - General,08-Feb-24,"£5,111.25",People Who Foster Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Feb-24,"£1,500.00",Permanent Futures Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Feb-24,"£1,200.00",Permanent Futures Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Feb-24,"£1,500.00",Permanent Futures Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Feb-24,"£1,400.00",Permanent Futures Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Feb-24,"£1,500.00",Permanent Futures Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Feb-24,"£1,750.00",Permanent Futures Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Feb-24,"£1,750.00",Permanent Futures Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Feb-24,"£1,500.00",Permanent Futures Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Feb-24,"£1,699.24",Personnel Leasing Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Feb-24,"£2,331.00",Personnel Leasing Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Feb-24,"£1,692.90",Personnel Leasing Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Feb-24,"£1,501.20",Personnel Leasing Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Feb-24,"£1,730.25",Personnel Leasing Limited
Bolton MBC,Children's Services,Agency Staff - Other,05-Feb-24,"£1,669.91",Personnel Leasing Limited
Bolton MBC,Children's Services,Agency Staff - Other,05-Feb-24,"£1,665.00",Personnel Leasing Limited
Bolton MBC,Children's Services,Agency Staff - Other,05-Feb-24,"£1,733.15",Personnel Leasing Limited
Bolton MBC,Children's Services,Agency Staff - Other,12-Feb-24,"£1,669.50",Personnel Leasing Limited
Bolton MBC,Children's Services,Agency Staff - Other,12-Feb-24,"£1,665.00",Personnel Leasing Limited
Bolton MBC,Children's Services,Agency Staff - Other,12-Feb-24,"£1,665.00",Personnel Leasing Limited
Bolton MBC,Children's Services,Agency Staff - Other,12-Feb-24,"£1,737.45",Personnel Leasing Limited
Bolton MBC,Children's Services,Agency Staff - Other,12-Feb-24,"£1,698.75",Personnel Leasing Limited
Bolton MBC,Children's Services,Agency Staff - Other,19-Feb-24,"£1,677.02",Personnel Leasing Limited
Bolton MBC,Children's Services,Agency Staff - Other,19-Feb-24,"£1,665.00",Personnel Leasing Limited
Bolton MBC,Children's Services,Agency Staff - Other,19-Feb-24,"£1,665.00",Personnel Leasing Limited
Bolton MBC,Children's Services,Agency Staff - Other,19-Feb-24,"£1,714.65",Personnel Leasing Limited
Bolton MBC,Children's Services,Agency Staff - Other,19-Feb-24,"£1,713.15",Personnel Leasing Limited
Bolton MBC,Children's Services,Agency Staff - Other,26-Feb-24,£672.12,Personnel Leasing Limited
Bolton MBC,Children's Services,Agency Staff - Other,26-Feb-24,"£1,685.25",Personnel Leasing Limited
Bolton MBC,Children's Services,Agency Staff - Other,26-Feb-24,"£1,682.10",Personnel Leasing Limited
Bolton MBC,Children's Services,Contracted Services,20-Feb-24,"£2,000.00",Pheniks Division Limited
Bolton MBC,Children's Services,Legal Fees,05-Feb-24,"£2,319.00",Pickering Psychology Services Limited
Bolton MBC,Children's Services,Legal Fees,07-Feb-24,"£2,408.27",Pickering Psychology Services Limited
Bolton MBC,Children's Services,Legal Fees,25-Feb-24,"£1,001.57",Pickering Psychology Services Limited
Bolton MBC,Children's Services,Legal Fees,27-Feb-24,"£2,267.87",Pickering Psychology Services Limited
Bolton MBC,Children's Services,Legal Fees,27-Feb-24,"£1,010.93",Pickering Psychology Services Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Feb-24,£875.00,Precision Resource Group Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Feb-24,"£1,050.00",Precision Resource Group Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Feb-24,"£1,400.00",Precision Resource Group Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Feb-24,"£1,050.00",Precision Resource Group Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Feb-24,"£1,750.00",Precision Resource Group Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Feb-24,"£1,050.00",Precision Resource Group Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Feb-24,"£1,750.00",Precision Resource Group Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Feb-24,"£1,750.00",Precision Resource Group Limited
Bolton MBC,Children's Services,Clients - Taxi Fares,01-Feb-24,"£4,725.00",Premier Minibuses (NW) Ltd
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Feb-24,"£17,603.57",Progressive Care Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Feb-24,"£23,449.29",Progressive Care Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Feb-24,"£8,568.57",Progressive Care Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Feb-24,"£17,603.57",Progressive Care Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Feb-24,"£7,950.00",Progressive Care Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Feb-24,"£23,080.72",Progressive Care Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Feb-24,"£9,833.57",Progressive Care Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Feb-24,"£2,170.00",Propelo Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Feb-24,£804.00,Prospero Group Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Feb-24,"£1,127.70",Prospero Group Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Feb-24,"£60,162.48",Protective Care Group
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Feb-24,£650.00,Protective Care Group
Bolton MBC,Children's Services,Vol Assoc Grants - General,13-Feb-24,"£37,855.44",Protective Care Group
Bolton MBC,Children's Services,Vol Assoc Grants - General,13-Feb-24,"£17,532.24",Protective Care Group
Bolton MBC,Children's Services,Vol Assoc Grants - General,13-Feb-24,£650.00,Protective Care Group
Bolton MBC,Children's Services,Vol Assoc Grants - General,15-Feb-24,"£17,781.06",Pure Care Homes Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,15-Feb-24,"£19,821.50",Pure Care Homes Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Feb-24,"£26,571.43",Quality Protects Children Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Feb-24,"£26,571.43",Quality Protects Children Limited
Bolton MBC,Children's Services,Agency Staff - Other,05-Feb-24,"£1,595.44",Quickline Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,12-Feb-24,"£1,595.44",Quickline Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,19-Feb-24,£913.20,Quickline Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,26-Feb-24,£646.80,Quickline Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,05-Feb-24,"£1,655.29",Quickline Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,05-Feb-24,"£1,914.75",Quickline Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,05-Feb-24,"£1,595.44",Quickline Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,12-Feb-24,"£1,623.34",Quickline Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,12-Feb-24,"£1,914.75",Quickline Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,12-Feb-24,"£1,595.44",Quickline Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,19-Feb-24,"£1,630.54",Quickline Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,19-Feb-24,"£1,914.75",Quickline Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,19-Feb-24,"£1,595.44",Quickline Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,26-Feb-24,"£1,595.44",Quickline Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,26-Feb-24,"£1,914.75",Quickline Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,26-Feb-24,"£1,595.44",Quickline Recruitment Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Feb-24,"£6,598.57",Rainbow Fostering Services
Bolton MBC,Children's Services,Vol Assoc Grants - General,09-Feb-24,"£6,598.57",Rainbow Fostering Services
Bolton MBC,Children's Services,Vol Assoc Grants - General,09-Feb-24,"£6,172.85",Rainbow Fostering Services
Bolton MBC,Children's Services,Clients - Taxi Fares,01-Feb-24,"£10,928.50",Redacted - Personal Data
Bolton MBC,Children's Services,Contracted Services,01-Feb-24,£666.33,Redacted - Personal Data
Bolton MBC,Children's Services,Legal Fees,21-Feb-24,£825.22,Redacted - Personal Data
Bolton MBC,Children's Services,Legal Fees,01-Feb-24,£675.87,Redacted - Personal Data
Bolton MBC,Children's Services,Contracted Services,01-Feb-24,£561.00,Redacted - Personal Data
Bolton MBC,Children's Services,Contracted Services,01-Feb-24,£544.00,Redacted - Personal Data
Bolton MBC,Children's Services,Clients - Taxi Fares,01-Feb-24,"£1,170.00",Redacted - Personal Data
Bolton MBC,Children's Services,Contracted Services,01-Feb-24,"£1,112.41",Redacted - Personal Data
Bolton MBC,Children's Services,Contracted Services,01-Feb-24,£830.34,Redacted - Personal Data
Bolton MBC,Children's Services,Contracted Services,01-Feb-24,£516.75,Redacted - Personal Data
Bolton MBC,Children's Services,Contracted Services,01-Feb-24,£798.71,Redacted - Personal Data
Bolton MBC,Children's Services,Contracted Services,06-Feb-24,£967.25,Redacted - Personal Data
Bolton MBC,Children's Services,Contracted Services,21-Feb-24,£728.75,Redacted - Personal Data
Bolton MBC,Children's Services,Other Fees,01-Feb-24,£700.00,Redacted - Personal Data
Bolton MBC,Children's Services,Contracted Services,01-Feb-24,£549.00,Redacted - Personal Data
Bolton MBC,Children's Services,Contracted Services,01-Feb-24,£509.00,Redacted - Personal Data
Bolton MBC,Children's Services,Clients - Taxi Fares,01-Feb-24,"£2,115.00",Redacted - Personal Data
Bolton MBC,Children's Services,Clients - Taxi Fares,01-Feb-24,"£1,960.00",Redacted - Personal Data
Bolton MBC,Children's Services,Clients - Taxi Fares,01-Feb-24,"£3,570.00",Redacted - Personal Data
Bolton MBC,Children's Services,Clients - Taxi Fares,01-Feb-24,"£1,260.00",Redacted - Personal Data
Bolton MBC,Children's Services,Clients - Taxi Fares,01-Feb-24,"£3,630.00",Redacted - Personal Data
Bolton MBC,Children's Services,Contracted Services,01-Feb-24,"£1,023.50",Redacted - Personal Data
Bolton MBC,Children's Services,Contracted Services,01-Feb-24,£803.48,Redacted - Personal Data
Bolton MBC,Children's Services,Contracted Services,02-Feb-24,"£1,039.00",Redacted - Personal Data
Bolton MBC,Children's Services,Clients - Taxi Fares,01-Feb-24,"£1,980.00",Redacted - Personal Data
Bolton MBC,Children's Services,Contracted Services,01-Feb-24,"£1,118.75",Redacted - Personal Data
Bolton MBC,Children's Services,Clients - Taxi Fares,01-Feb-24,"£1,260.00",Redacted - Personal Data
Bolton MBC,Children's Services,Contracted Services,01-Feb-24,£975.38,Redacted - Personal Data
Bolton MBC,Children's Services,Contracted Services,01-Feb-24,£799.00,Redacted - Personal Data
Bolton MBC,Children's Services,Admin Officers Gross Pay,09-Feb-24,"£1,200.00",Redacted - Personal Data
Bolton MBC,Children's Services,Clients - Taxi Fares,01-Feb-24,"£2,520.00",Redacted - Personal Data
Bolton MBC,Children's Services,Agency Staff - Other,09-Feb-24,£606.98,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,09-Feb-24,£645.84,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,16-Feb-24,£663.78,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,23-Feb-24,£663.78,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,16-Feb-24,£538.23,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,16-Feb-24,£751.47,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,23-Feb-24,£609.30,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,09-Feb-24,£593.97,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,02-Feb-24,£599.31,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,16-Feb-24,£593.97,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,23-Feb-24,£596.63,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,09-Feb-24,£943.25,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,09-Feb-24,"£1,470.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,02-Feb-24,"£1,470.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,02-Feb-24,"£1,396.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,16-Feb-24,"£1,470.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,23-Feb-24,"£1,470.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,23-Feb-24,"£1,396.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,23-Feb-24,"£1,490.34",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,16-Feb-24,"£1,191.90",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,16-Feb-24,"£1,191.90",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,09-Feb-24,"£1,396.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,02-Feb-24,"£1,396.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,16-Feb-24,"£1,396.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,23-Feb-24,"£1,194.78",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,09-Feb-24,£612.91,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,02-Feb-24,£612.91,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,16-Feb-24,£612.91,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,09-Feb-24,"£1,396.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,02-Feb-24,"£1,207.36",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,16-Feb-24,"£1,396.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,23-Feb-24,£679.14,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,09-Feb-24,£593.97,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,02-Feb-24,£585.96,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,16-Feb-24,"£1,053.99",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,16-Feb-24,"£1,499.91",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,16-Feb-24,£559.18,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,16-Feb-24,"£1,499.91",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,23-Feb-24,£576.58,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,23-Feb-24,"£1,499.91",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,09-Feb-24,£637.95,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,09-Feb-24,£811.41,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,09-Feb-24,£785.14,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,09-Feb-24,"£1,470.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,09-Feb-24,£828.06,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,09-Feb-24,"£1,396.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,09-Feb-24,£700.36,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,02-Feb-24,£595.42,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,02-Feb-24,£785.14,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,02-Feb-24,"£1,396.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,02-Feb-24,"£1,470.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,02-Feb-24,£828.06,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,02-Feb-24,£811.41,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,02-Feb-24,£878.41,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,02-Feb-24,"£1,573.61",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,16-Feb-24,"£1,470.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,16-Feb-24,"£1,396.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,16-Feb-24,£811.41,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,16-Feb-24,£878.41,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,16-Feb-24,£785.14,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,23-Feb-24,"£1,470.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,23-Feb-24,£785.14,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,23-Feb-24,"£1,396.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,23-Feb-24,£878.41,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,23-Feb-24,"£1,573.61",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,23-Feb-24,£811.41,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,09-Feb-24,"£1,489.88",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,09-Feb-24,£848.93,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,02-Feb-24,"£1,489.88",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,02-Feb-24,"£1,414.88",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,16-Feb-24,"£1,414.88",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,16-Feb-24,"£1,489.88",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,16-Feb-24,"£1,489.88",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,23-Feb-24,"£1,414.88",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,16-Feb-24,£795.32,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,23-Feb-24,"£1,470.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,09-Feb-24,"£1,470.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,09-Feb-24,"£1,470.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,09-Feb-24,"£1,664.26",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,09-Feb-24,"£1,480.74",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,09-Feb-24,"£1,462.61",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,09-Feb-24,"£1,590.26",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,09-Feb-24,"£1,462.24",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,09-Feb-24,£889.20,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,02-Feb-24,"£1,664.26",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,02-Feb-24,"£1,470.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,02-Feb-24,"£1,480.74",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,02-Feb-24,£889.20,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,02-Feb-24,"£1,462.24",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,02-Feb-24,"£1,590.26",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,02-Feb-24,"£1,191.90",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,02-Feb-24,"£1,462.61",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,16-Feb-24,"£1,480.74",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,16-Feb-24,"£1,470.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,16-Feb-24,"£1,470.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,16-Feb-24,£889.20,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,16-Feb-24,£592.80,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,16-Feb-24,"£1,664.26",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,16-Feb-24,"£1,590.26",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,16-Feb-24,"£1,462.61",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,23-Feb-24,£592.80,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,23-Feb-24,"£1,191.90",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,23-Feb-24,"£1,470.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,23-Feb-24,"£1,664.26",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,23-Feb-24,"£1,480.74",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,23-Feb-24,"£1,590.26",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,23-Feb-24,£889.20,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,09-Feb-24,£704.11,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,09-Feb-24,£766.23,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,09-Feb-24,"£1,791.91",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,09-Feb-24,"£1,488.51",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,09-Feb-24,"£1,508.63",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,09-Feb-24,"£1,799.26",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,09-Feb-24,"£1,488.88",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,09-Feb-24,"£1,799.25",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,09-Feb-24,"£1,462.61",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,09-Feb-24,"£1,462.61",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,09-Feb-24,"£1,481.11",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,09-Feb-24,£704.11,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,09-Feb-24,£704.11,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,09-Feb-24,£704.11,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,09-Feb-24,"£1,367.82",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,02-Feb-24,"£1,791.91",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,02-Feb-24,"£1,799.25",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,02-Feb-24,£704.11,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,02-Feb-24,£766.23,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,02-Feb-24,"£1,462.61",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,02-Feb-24,"£1,799.26",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,02-Feb-24,"£1,462.61",Reed#Reed Specialist Recruitment Limited
