Authority,Service Area,Description,Payment, Amount,Supplier
Bolton MBC,Adult Services,Clients Aids & Adaptations,21-Nov-23,£582.00,Trulife Limited
Bolton MBC,Adult Services,Clients Aids & Adaptations,21-Nov-23,£700.00,Trulife Limited
Bolton MBC,Adult Services,Clients Aids & Adaptations,28-Nov-23,£582.00,Trulife Limited
Bolton MBC,Adult Services,Clients Aids & Adaptations,28-Nov-23,£700.00,Trulife Limited
Bolton MBC,Adult Services,Clients Aids & Adaptations,01-Nov-23,£642.00,Turbex Limited
Bolton MBC,Adult Services,Nursing Provision,06-Nov-23,"£116,882.14",Vale House
Bolton MBC,Adult Services,Agency Staff - Full-time,08-Nov-23,"£2,900.00",Vivid Resourcing
Bolton MBC,Adult Services,Agency Staff - Full-time,15-Nov-23,"£2,900.00",Vivid Resourcing
Bolton MBC,Adult Services,Agency Staff - Full-time,22-Nov-23,"£2,900.00",Vivid Resourcing
Bolton MBC,Adult Services,Residential Provision,06-Nov-23,"£66,282.05",Westmead
Bolton MBC,Adult Services,Contracted Services,17-Nov-23,"£14,408.94",Westwood Homecare (North West) Limited
Bolton MBC,Adult Services,Contracted Services,17-Nov-23,"£4,116.84",Westwood Homecare (North West) Limited
Bolton MBC,Adult Services,Residential Provision,06-Nov-23,"£25,200.00",Withins Residential Home
Bolton MBC,Adult Services,Residential Provision,06-Nov-23,"£3,620.00",Woodlands Care Home
Bolton MBC,Adult Services,Contracted Services,14-Nov-23,"£2,633.22",Yasnad Ltd t/a Bluebird Care Bury
Bolton MBC,Adult Services,Contracted Services,27-Nov-23,"£2,663.20",Yasnad Ltd t/a Bluebird Care Bury
Bolton MBC,Adult Services,Contracted Services,27-Nov-23,"£1,312.73",Your Care (UK) Limited
Bolton MBC,Adult Services,Contracted Services,28-Nov-23,"£1,840.96",Your Care (UK) Limited
Bolton MBC,Adult Services,Contracted Services,14-Nov-23,"£1,017.18",Your Care Solutions Limited
Bolton MBC,Adult Services,Contracted Services,30-Nov-23,"£1,037.55",Your Care Solutions Limited
Bolton MBC,Chief Executives,Legal Fees,01-Nov-23,£950.00,2040 Training Limited
Bolton MBC,Chief Executives,Corporate Training,16-Nov-23,£600.00,AC Education Limited
Bolton MBC,Chief Executives,Corporate Training,16-Nov-23,£600.00,AC Education Limited
Bolton MBC,Chief Executives,Agilisys - Transition,01-Nov-23,"£71,914.96",Agilisys Limited
Bolton MBC,Chief Executives,Agilisys - Transition,01-Nov-23,"£119,858.26",Agilisys Limited
Bolton MBC,Chief Executives,Agilisys - Transition,01-Nov-23,"£27,310.67",Agilisys Limited
Bolton MBC,Chief Executives,Agilisys - Managed Service,01-Nov-23,"£3,033.10",Agilisys Limited
Bolton MBC,Chief Executives,Agilisys - Managed Service,01-Nov-23,"£9,207.60",Agilisys Limited
Bolton MBC,Chief Executives,Agilisys - Managed Service,01-Nov-23,"£8,100.00",Agilisys Limited
Bolton MBC,Chief Executives,Agilisys - Managed Service,01-Nov-23,"£3,246.48",Agilisys Limited
Bolton MBC,Chief Executives,Agilisys - Managed Service,01-Nov-23,"£6,185.98",Agilisys Limited
Bolton MBC,Chief Executives,Agilisys - Managed Service,01-Nov-23,"£11,584.29",Agilisys Limited
Bolton MBC,Chief Executives,Agilisys - Managed Service,01-Nov-23,"£261,751.09",Agilisys Limited
Bolton MBC,Chief Executives,Agilisys - Managed Service,14-Nov-23,"£3,033.10",Agilisys Limited
Bolton MBC,Chief Executives,Agilisys - Managed Service,14-Nov-23,"£11,584.29",Agilisys Limited
Bolton MBC,Chief Executives,Agilisys - Service Requests,14-Nov-23,"£31,975.56",Agilisys Limited
Bolton MBC,Chief Executives,Agilisys - Managed Service,14-Nov-23,"£6,082.03",Agilisys Limited
Bolton MBC,Chief Executives,Agilisys - Managed Service,14-Nov-23,"£3,246.48",Agilisys Limited
Bolton MBC,Chief Executives,Agilisys - Transition,24-Nov-23,"£16,666.66",Agilisys Limited
Bolton MBC,Chief Executives,Agilisys - Managed Service,27-Nov-23,"£261,751.10",Agilisys Limited
Bolton MBC,Chief Executives,Telephones -Direct Rental,03-Nov-23,"£12,703.09",Agilisys Limited
Bolton MBC,Chief Executives,Agilisys - Managed Service,23-Nov-23,"£18,425.21",Agilisys Limited
Bolton MBC,Chief Executives,Computer Consumables,03-Nov-23,"£87,110.74",Agilisys Limited
Bolton MBC,Chief Executives,Telephones -Direct Rental,03-Nov-23,"£6,208.21",Agilisys Limited
Bolton MBC,Chief Executives,Modems and Lines,07-Nov-23,"£1,547.25",Agilisys Limited
Bolton MBC,Chief Executives,Agilisys - Minor Project Works,10-Nov-23,£783.75,Agilisys Limited
Bolton MBC,Chief Executives,Agilisys - Minor Project Works,10-Nov-23,£836.00,Agilisys Limited
Bolton MBC,Chief Executives,Agilisys - Minor Project Works,10-Nov-23,£627.00,Agilisys Limited
Bolton MBC,Chief Executives,Telephones -Direct Rental,14-Nov-23,"£6,747.26",Agilisys Limited
Bolton MBC,Chief Executives,Agilisys - Managed Service,22-Nov-23,"£7,375.50",Agilisys Limited
Bolton MBC,Chief Executives,Corporate Training,21-Nov-23,£630.00,Albany Training Limited
Bolton MBC,Chief Executives,Information and Communication Technology,01-Nov-23,"£2,544.64",Allied Publicity Services (Manchester) Limited t/a APS Group
Bolton MBC,Chief Executives,Information and Communication Technology,27-Nov-23,"£1,793.76",Allied Publicity Services (Manchester) Limited t/a APS Group
Bolton MBC,Chief Executives,Security Cash Collection,01-Nov-23,"£6,370.02",Allpay.net Limited
Bolton MBC,Chief Executives,Security Cash Collection,01-Nov-23,£997.13,Allpay.net Limited
Bolton MBC,Chief Executives,Security Cash Collection,01-Nov-23,£782.53,Allpay.net Limited
Bolton MBC,Chief Executives,Water Charges - Metered,10-Nov-23,"£1,226.43",Anglian Water Business (National) Ltd Trading As Wave
Bolton MBC,Chief Executives,Cleaning Materials,21-Nov-23,"£1,072.80",Arrow County Supplies Limited
Bolton MBC,Chief Executives,Cleaning Materials,21-Nov-23,"£1,589.40",Arrow County Supplies Limited
Bolton MBC,Chief Executives,Promoting Events,02-Nov-23,"£6,183.32",Artistes International Management
Bolton MBC,Chief Executives,Book Fund Expenditure,01-Nov-23,"£1,359.76",Askews & Holts Library Services Ltd
Bolton MBC,Chief Executives,Book Fund Expenditure,13-Nov-23,"£2,085.66",Askews & Holts Library Services Ltd
Bolton MBC,Chief Executives,Marketing,16-Nov-23,"£1,825.00",Atropos Events Limited
Bolton MBC,Chief Executives,Other Fees,23-Nov-23,"£3,882.71",AVC Wise Limited
Bolton MBC,Chief Executives,Office Stationery,01-Nov-23,£684.00,BHW Print Group Limited T/A Wallace Printers
Bolton MBC,Chief Executives,Office Stationery,17-Nov-23,£580.00,BHW Print Group Limited T/A Wallace Printers
Bolton MBC,Chief Executives,Office Stationery,17-Nov-23,£580.00,BHW Print Group Limited T/A Wallace Printers
Bolton MBC,Chief Executives,Miscellaneous Grants,08-Nov-23,"£2,500.00",Blackrod Town Council
Bolton MBC,Chief Executives,O'paymnts Fraud Std,01-Nov-23,"£2,115.35",Bolton at Home Limited#HB Refunds & Invoices
Bolton MBC,Chief Executives,Op Equip Furniture Purchase,01-Nov-23,£940.35,Bolton Carpet Warehouse
Bolton MBC,Chief Executives,Op Equip Furniture Purchase,01-Nov-23,£582.41,Bolton Carpet Warehouse
Bolton MBC,Chief Executives,Op Equip Furniture Purchase,03-Nov-23,£582.41,Bolton Carpet Warehouse
Bolton MBC,Chief Executives,Op Equip Furniture Purchase,07-Nov-23,£582.41,Bolton Carpet Warehouse
Bolton MBC,Chief Executives,Op Equip Furniture Purchase,10-Nov-23,£715.89,Bolton Carpet Warehouse
Bolton MBC,Chief Executives,Op Equip Furniture Purchase,10-Nov-23,£582.41,Bolton Carpet Warehouse
Bolton MBC,Chief Executives,Op Equip Furniture Purchase,10-Nov-23,£715.89,Bolton Carpet Warehouse
Bolton MBC,Chief Executives,Op Equip Furniture Purchase,13-Nov-23,£582.41,Bolton Carpet Warehouse
Bolton MBC,Chief Executives,Op Equip Furniture Purchase,16-Nov-23,£715.89,Bolton Carpet Warehouse
Bolton MBC,Chief Executives,Partnerships - Other,27-Nov-23,"£248,745.00",Bolton CVS#Bolton Community & Voluntary Services
Bolton MBC,Chief Executives,Partnerships - Other,27-Nov-23,"£56,250.00",Bolton CVS#Bolton Community & Voluntary Services
Bolton MBC,Chief Executives,Clients Training Courses,08-Nov-23,£642.60,Bolton NHS Foundation Trust
Bolton MBC,Chief Executives,Other Fees,06-Nov-23,"£1,115.00",Bolton NHS Foundation Trust
Bolton MBC,Chief Executives,Other Fees,17-Nov-23,"£1,964.55",Bolton NHS Foundation Trust
Bolton MBC,Chief Executives,Corporate Training,01-Nov-23,"£1,104.00",Bolton Under Fives Forum#BUFF
Bolton MBC,Chief Executives,Corporate Training,20-Nov-23,£600.00,Bolton Under Fives Forum#BUFF
Bolton MBC,Chief Executives,Information and Communication Technology,13-Nov-23,"£14,352.37",Boxxe Limited
Bolton MBC,Chief Executives,Electricity - General,01-Nov-23,"£1,081.33",British Gas
Bolton MBC,Chief Executives,Refreshments for Meetings,30-Nov-23,£825.00,Café Italia
Bolton MBC,Chief Executives,Computer Software,01-Nov-23,"£2,573.06",Capita Business Services Limited
Bolton MBC,Chief Executives,Staff Subsistence Expenses,24-Nov-23,"£8,750.00",Capita Business Services Limited
Bolton MBC,Chief Executives,Staff Subsistence Expenses,13-Nov-23,"£3,627.80",Capita Business Services Limited
Bolton MBC,Chief Executives,Consultancy Fees,01-Nov-23,"£5,250.00",CASCAiD Ltd
Bolton MBC,Chief Executives,Agency Staff - Full-time,01-Nov-23,"£1,112.22",Castlefield Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Full-time,01-Nov-23,£931.86,Castlefield Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Full-time,09-Nov-23,£954.41,Castlefield Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Full-time,16-Nov-23,"£1,112.22",Castlefield Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Full-time,23-Nov-23,"£1,112.22",Castlefield Recruitment Limited
Bolton MBC,Chief Executives,Marketing,01-Nov-23,"£1,790.00",Celebrate With Lisa Jane
Bolton MBC,Chief Executives,New Construction Conversion & Renovation,01-Nov-23,"£1,440.00",CH Bolton Limited
Bolton MBC,Chief Executives,Management Fee,01-Nov-23,"£193,606.48",CH Bolton Limited
Bolton MBC,Chief Executives,Civic Hospitality,03-Nov-23,"£7,844.22",CH Bolton Limited
Bolton MBC,Chief Executives,Other Security,03-Nov-23,"£1,886.50",CH Bolton Limited
Bolton MBC,Chief Executives,Rent Of Buildings,03-Nov-23,"£14,747.86",CH Bolton Limited
Bolton MBC,Chief Executives,New Construction Conversion & Renovation,17-Nov-23,"£69,165.68",CH Bolton Limited
Bolton MBC,Chief Executives,Other Fees,01-Nov-23,"£35,275.00",Citizens Advice Bury & Bolton
Bolton MBC,Chief Executives,Survey Fees,06-Nov-23,"£4,143.60",Civica Election Services Limited
Bolton MBC,Chief Executives,Computer Software Licences,01-Nov-23,"£17,300.00",Civica UK Ltd
Bolton MBC,Chief Executives,Advertising General,21-Nov-23,"£4,750.00",Clear Channel UK Limited#3
Bolton MBC,Chief Executives,Consultancy Fees,01-Nov-23,"£5,250.00",Community Asset Services Cooperative
Bolton MBC,Chief Executives,Health and Safety,27-Nov-23,"£1,968.00",Compass Skills Training Limited
Bolton MBC,Chief Executives,Disclosure Monitoring,01-Nov-23,£870.00,Complete Background Screening Limited#CBS
Bolton MBC,Chief Executives,Disclosure Monitoring,03-Nov-23,"£1,800.00",Complete Background Screening Limited#CBS
Bolton MBC,Chief Executives,General Subscriptions,01-Nov-23,"£9,125.00",Creditsafe Business Solutions Limited
Bolton MBC,Chief Executives,Artistes Fees,01-Nov-23,"£9,427.50",Daniel Martinez Flamenco Company Limited
Bolton MBC,Chief Executives,Legal Fees,01-Nov-23,"£1,100.00",Dean Court Chambers
Bolton MBC,Chief Executives,Disclosure Monitoring,01-Nov-23,"£19,924.00",Disclosure and Barring Service
Bolton MBC,Chief Executives,Gas - General,01-Nov-23,"£1,725.53",E.ON Next#E.ON Next Energy Limited
Bolton MBC,Chief Executives,Other Fees,01-Nov-23,£750.00,eBublio Magical Bubbles
Bolton MBC,Chief Executives,Mobile Telephone Purchase,22-Nov-23,"£4,973.87",EE#Everything Everywhere
Bolton MBC,Chief Executives,Computer Consumables,17-Nov-23,£657.00,Emos Information Systems Ltd
Bolton MBC,Chief Executives,Promoting Events,13-Nov-23,"£8,341.00",Entertainers Show Providers Limited
Bolton MBC,Chief Executives,Promoting Events,13-Nov-23,"£9,000.00",Entertainers Show Providers Limited
Bolton MBC,Chief Executives,External Audit Fees,01-Nov-23,"£6,895.75",Entrust Support Services Limited
Bolton MBC,Chief Executives,Staff Training Courses,03-Nov-23,"£3,300.00",Essential Communications & Media
Bolton MBC,Chief Executives,General Materials,01-Nov-23,"£1,716.60",Event Lights Ltd
Bolton MBC,Chief Executives,Consultation Costs,01-Nov-23,"£1,839.36",Event Services NW Limited
Bolton MBC,Chief Executives,Finance Charges,01-Nov-23,"£4,800.73",Experian Limited
Bolton MBC,Chief Executives,Corporate Training,01-Nov-23,£900.00,Family Action
Bolton MBC,Chief Executives,Corporate Training,01-Nov-23,£900.00,Family Action
Bolton MBC,Chief Executives,AGMA Section 48 grants,01-Nov-23,"£3,239.00",Greater Manchester Combined Authority#GMCA#Greater Manchester Police#Greater Manchester Fire & Rescue Service
Bolton MBC,Chief Executives,AGMA Section 48 grants,01-Nov-23,"£17,000.00",Greater Manchester Combined Authority#GMCA#Greater Manchester Police#Greater Manchester Fire & Rescue Service
Bolton MBC,Chief Executives,Corporate Training,01-Nov-23,£900.00,Griffin Care Limited
Bolton MBC,Chief Executives,Marketing,08-Nov-23,"£7,359.50",Harrisons Worsley Limited T/A Chef To Go
Bolton MBC,Chief Executives,Marketing,13-Nov-23,"£1,000.00",Harrisons Worsley Limited T/A Chef To Go
Bolton MBC,Chief Executives,Other Recruitment Expenditure,01-Nov-23,"£4,450.00",Hemming Group Limited
Bolton MBC,Chief Executives,Other Recruitment Expenditure,01-Nov-23,"£1,000.00",Hemming Group Limited
Bolton MBC,Chief Executives,Office Stationery,01-Nov-23,£998.00,House of Print (UK) Ltd
Bolton MBC,Chief Executives,Centrex Line Rental,01-Nov-23,£856.80,IEG4 Ltd
Bolton MBC,Chief Executives,Other Fees,13-Nov-23,"£1,655.00",Impression (Bolton) Limited
Bolton MBC,Chief Executives,Exhibits Maint & Restoration,01-Nov-23,£644.00,Impression (Bolton) Limited
Bolton MBC,Chief Executives,Marketing,01-Nov-23,£930.00,Impression (Bolton) Limited
Bolton MBC,Chief Executives,Other Agency/Contracted Services,07-Nov-23,£832.50,J Consulting Ltd T/A Jobline
Bolton MBC,Chief Executives,Other Agency/Contracted Services,15-Nov-23,£621.60,J Consulting Ltd T/A Jobline
Bolton MBC,Chief Executives,Engineering Work,09-Nov-23,"£7,389.12",J Hopkins (Contractors) Ltd
Bolton MBC,Chief Executives,Engineering Work,09-Nov-23,"£36,813.40",J Hopkins (Contractors) Ltd
Bolton MBC,Chief Executives,Rent of Storage Facilities,01-Nov-23,£552.00,J W Whittle Limited#Store-Away Archive Facilities
Bolton MBC,Chief Executives,Other Fees,01-Nov-23,"£6,576.18",Jacobs Certificated Bailiffs#Jacobs
Bolton MBC,Chief Executives,Other Fees,01-Nov-23,"£10,528.04",Jacobs Certificated Bailiffs#Jacobs
Bolton MBC,Chief Executives,Other Fees,06-Nov-23,"£8,593.30",Jacobs Certificated Bailiffs#Jacobs
Bolton MBC,Chief Executives,Other Fees,13-Nov-23,"£6,149.23",Jacobs Certificated Bailiffs#Jacobs
Bolton MBC,Chief Executives,Other Fees,20-Nov-23,"£7,158.72",Jacobs Certificated Bailiffs#Jacobs
Bolton MBC,Chief Executives,Legal Fees,08-Nov-23,"£1,295.00",James Andrews Recruitment Solutions Limited
Bolton MBC,Chief Executives,Legal Fees,08-Nov-23,"£1,907.50",James Andrews Recruitment Solutions Limited
Bolton MBC,Chief Executives,Legal Fees,15-Nov-23,"£1,487.50",James Andrews Recruitment Solutions Limited
Bolton MBC,Chief Executives,Legal Fees,21-Nov-23,"£1,610.00",James Andrews Recruitment Solutions Limited
Bolton MBC,Chief Executives,Exhibits Purchase,01-Nov-23,£916.20,Jellycat Limited
Bolton MBC,Chief Executives,Exhibits Purchase,09-Nov-23,£550.14,Keycraft Limited
Bolton MBC,Chief Executives,Marketing,01-Nov-23,"£2,100.00",Laseray
Bolton MBC,Chief Executives,Operational Equipment Rental,01-Nov-23,"£2,200.00",Litemania.co.uk Limited T/A Lumalite
Bolton MBC,Chief Executives,General Materials,03-Nov-23,£616.80,Marwood Electrical Company Limited
Bolton MBC,Chief Executives,Oracle Support,15-Nov-23,"£50,000.00",Mastek Systems Company Limited
Bolton MBC,Chief Executives,Oracle Support,15-Nov-23,"£50,000.00",Mastek Systems Company Limited
Bolton MBC,Chief Executives,Information and Communication Technology,21-Nov-23,£960.00,Meaco Measurement & Control Ltd#Meaco Measurement & Control Solutions Ltd
Bolton MBC,Chief Executives,Agency Staff - Other,16-Nov-23,£556.11,Meritec Limited
Bolton MBC,Chief Executives,Legal Fees,01-Nov-23,"£2,452.50",Michelmores LLP
Bolton MBC,Chief Executives,Legal Fees,01-Nov-23,£825.00,Michelmores LLP
Bolton MBC,Chief Executives,Legal Fees,01-Nov-23,"£1,617.00",Michelmores LLP
Bolton MBC,Chief Executives,Marketing,01-Nov-23,"£2,166.25",Mint Hospitality & Events People
Bolton MBC,Chief Executives,Marketing,01-Nov-23,"£4,920.40",MK Illumination UK Ltd
Bolton MBC,Chief Executives,Health and Safety,10-Nov-23,£600.00,National Car Parks Ltd#NCP
Bolton MBC,Chief Executives,Other Security,07-Nov-23,£700.00,National Car Parks Ltd#NCP
Bolton MBC,Chief Executives,Franking Machine,01-Nov-23,"£2,500.00",Nationwide Franking Sense Ltd#1
Bolton MBC,Chief Executives,Information and Communication Technology,01-Nov-23,"£24,714.00",NEC Software Solutions UK Limited
Bolton MBC,Chief Executives,Operational Equipment Purchase,14-Nov-23,"£1,000.00",NWFED#North West Federation
Bolton MBC,Chief Executives,Legal Fees,01-Nov-23,£505.68,Oasis UK#OASIS Group
Bolton MBC,Chief Executives,Marketing,01-Nov-23,"£1,550.00",Octagon Theatre Trust Limited#The Octagon#Octagon Theatre
Bolton MBC,Chief Executives,Sport Activities,16-Nov-23,"£1,920.00",Outdoor Activities Service & Alternative Adventure
Bolton MBC,Chief Executives,Reactive Maintenance,01-Nov-23,"£2,700.00",Park Avenue Recruitment Limited
Bolton MBC,Chief Executives,Reactive Maintenance,01-Nov-23,"£2,700.00",Park Avenue Recruitment Limited
Bolton MBC,Chief Executives,Reactive Maintenance,08-Nov-23,"£2,700.00",Park Avenue Recruitment Limited
Bolton MBC,Chief Executives,Reactive Maintenance,16-Nov-23,"£2,700.00",Park Avenue Recruitment Limited
Bolton MBC,Chief Executives,Reactive Maintenance,21-Nov-23,"£2,700.00",Park Avenue Recruitment Limited
Bolton MBC,Chief Executives,Reactive Maintenance,28-Nov-23,"£2,700.00",Park Avenue Recruitment Limited
Bolton MBC,Chief Executives,Op Equip Furniture Purchase,02-Nov-23,£667.00,Paul Davies Kitchen Appliance Centre T/A P&S Domestics
Bolton MBC,Chief Executives,Op Equip Furniture Purchase,03-Nov-23,£667.00,Paul Davies Kitchen Appliance Centre T/A P&S Domestics
Bolton MBC,Chief Executives,Op Equip Furniture Purchase,07-Nov-23,£667.00,Paul Davies Kitchen Appliance Centre T/A P&S Domestics
Bolton MBC,Chief Executives,Op Equip Furniture Purchase,08-Nov-23,£667.00,Paul Davies Kitchen Appliance Centre T/A P&S Domestics
Bolton MBC,Chief Executives,Op Equip Furniture Purchase,08-Nov-23,£667.00,Paul Davies Kitchen Appliance Centre T/A P&S Domestics
Bolton MBC,Chief Executives,Marketing,01-Nov-23,£600.00,Paul Heyes Photography Limited
Bolton MBC,Chief Executives,Book Fund Expenditure,01-Nov-23,"£1,778.22",Peters Limited
Bolton MBC,Chief Executives,Book Fund Expenditure,01-Nov-23,£856.95,Peters Limited
Bolton MBC,Chief Executives,Election Expenses,15-Nov-23,"£2,898.40",Portakabin
Bolton MBC,Chief Executives,Office Stationery,08-Nov-23,£671.50,Premier Paper Group Limited
Bolton MBC,Chief Executives,Office Stationery,23-Nov-23,"£2,537.76",Premier Paper Group Limited
Bolton MBC,Chief Executives,Agency Staff - Full-time,01-Nov-23,"£1,429.44",Profile Security Services Ltd
Bolton MBC,Chief Executives,Agency Staff - Full-time,01-Nov-23,"£1,072.08",Profile Security Services Ltd
Bolton MBC,Chief Executives,Agency Staff - Full-time,01-Nov-23,"£1,072.08",Profile Security Services Ltd
Bolton MBC,Chief Executives,Agency Staff - Full-time,01-Nov-23,£714.72,Profile Security Services Ltd
Bolton MBC,Chief Executives,Agency Staff - Full-time,01-Nov-23,"£3,139.84",Profile Security Services Ltd
Bolton MBC,Chief Executives,Exhibits Purchase,15-Nov-23,£516.58,Puckator Limited
Bolton MBC,Chief Executives,Office Stationery,01-Nov-23,"£1,650.00",Quadient UK Ltd#Finance
Bolton MBC,Chief Executives,Marketing,09-Nov-23,"£22,715.00",Radiquip Media Services Limited
Bolton MBC,Chief Executives,Other Agency/Contracted Services,01-Nov-23,£577.50,Redacted - Personal Data
Bolton MBC,Chief Executives,General Materials,07-Nov-23,£639.83,Redacted - Personal Data
Bolton MBC,Chief Executives,Other Fees,01-Nov-23,£750.00,Redacted - Personal Data
Bolton MBC,Chief Executives,Agency Staff - Other,01-Nov-23,£880.60,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Nov-23,"£1,585.09",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Nov-23,£926.82,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Nov-23,"£1,707.75",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Nov-23,"£2,267.57",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Nov-23,£721.58,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Nov-23,£551.54,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Nov-23,"£1,618.33",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Nov-23,£863.64,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Nov-23,"£1,457.21",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Nov-23,"£1,616.06",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Nov-23,£721.13,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Nov-23,£721.13,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Nov-23,"£1,263.45",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Nov-23,"£2,029.88",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Nov-23,£565.65,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Nov-23,"£2,452.97",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,17-Nov-23,"£1,616.16",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,17-Nov-23,£894.10,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,17-Nov-23,"£1,219.89",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,17-Nov-23,"£2,029.88",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,17-Nov-23,"£1,126.56",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,17-Nov-23,"£1,715.76",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,17-Nov-23,£565.65,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,17-Nov-23,"£1,300.07",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,17-Nov-23,"£1,175.52",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,17-Nov-23,"£1,384.15",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,17-Nov-23,£721.13,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,17-Nov-23,£973.85,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,17-Nov-23,"£3,078.24",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,03-Nov-23,£947.94,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,03-Nov-23,"£2,029.88",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,03-Nov-23,£720.03,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,03-Nov-23,"£2,244.55",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,03-Nov-23,"£1,171.57",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,03-Nov-23,"£1,175.52",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,03-Nov-23,"£1,196.58",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,03-Nov-23,"£1,594.80",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,03-Nov-23,"£2,181.27",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,03-Nov-23,£745.65,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,03-Nov-23,"£1,105.03",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,03-Nov-23,"£1,241.73",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,03-Nov-23,£827.82,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,03-Nov-23,£892.98,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,03-Nov-23,"£1,709.96",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,03-Nov-23,£905.02,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,10-Nov-23,£885.78,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,10-Nov-23,"£2,495.73",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,10-Nov-23,£970.44,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,10-Nov-23,£592.51,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,10-Nov-23,"£1,659.52",Reed#Reed Specialist Recruitment Limited
