Authority,Service Area,Description,Payment,Amount,Supplier
Bolton MBC,Adult Services,Nursing Provision,04-Sep-23,"£3,227.52",Stocks Hall Care Homes Ltd#St Helens
Bolton MBC,Adult Services,Clients Aids & Adaptations,26-Sep-23,"£3,356.00",Sumed International (UK) Limited
Bolton MBC,Adult Services,Contracted Services,01-Sep-23,"£1,574.33",Supported Steps CIC
Bolton MBC,Adult Services,Contracted Services,14-Sep-23,"£1,581.30",Supported Steps CIC
Bolton MBC,Adult Services,Contracted Services,21-Sep-23,"£1,612.68",Supported Steps CIC
Bolton MBC,Adult Services,Contracted Services,26-Sep-23,"£1,645.81",Supported Steps CIC
Bolton MBC,Adult Services,Contracted Services,01-Sep-23,£502.11,Supported Steps CIC
Bolton MBC,Adult Services,Contracted Services,26-Sep-23,£502.11,Supported Steps CIC
Bolton MBC,Adult Services,Contracted Services,01-Sep-23,"£1,701.62",Supported Steps CIC
Bolton MBC,Adult Services,Contracted Services,14-Sep-23,"£1,389.54",Supported Steps CIC
Bolton MBC,Adult Services,Contracted Services,21-Sep-23,"£1,534.25",Supported Steps CIC
Bolton MBC,Adult Services,Contracted Services,26-Sep-23,"£1,610.96",Supported Steps CIC
Bolton MBC,Adult Services,Contracted Services,20-Sep-23,"£35,112.15",SureCare Bolton#Sakinas Healthcare Limited
Bolton MBC,Adult Services,Contracted Services,20-Sep-23,"£5,904.20",SureCare Bolton#Sakinas Healthcare Limited
Bolton MBC,Adult Services,Contracted Services,20-Sep-23,"£15,564.76",SureCare Bolton#Sakinas Healthcare Limited
Bolton MBC,Adult Services,Residential Provision,04-Sep-23,"£14,758.92",Take a Break with Choices
Bolton MBC,Adult Services,Partnerships - Other,05-Sep-23,"£150,000.00",Tameside MBC
Bolton MBC,Adult Services,Other Fees,01-Sep-23,"£5,500.00",Tameside MBC
Bolton MBC,Adult Services,Other Fees,01-Sep-23,"£60,000.00",Tameside MBC
Bolton MBC,Adult Services,Residential Provision,04-Sep-23,"£2,651.40",The Brandles
Bolton MBC,Adult Services,Residential Provision,04-Sep-23,"£2,916.56",The Bungalow Residential Home
Bolton MBC,Adult Services,Clients Aids & Adaptations,01-Sep-23,"£1,970.00",The Care Team Limited
Bolton MBC,Adult Services,Residential Provision,04-Sep-23,"£2,612.00",The Clough Residential Home
Bolton MBC,Adult Services,Residential Provision,04-Sep-23,"£13,860.27",The David Lewis Centre
Bolton MBC,Adult Services,Contracted Services,28-Sep-23,"£13,054.85",The Local Care Company (Bolton) Limited
Bolton MBC,Adult Services,Contracted Services,28-Sep-23,£961.33,The Local Care Company (Bolton) Limited
Bolton MBC,Adult Services,Residential Provision,04-Sep-23,"£9,448.29",The Lodge Buckshaw Retirement Village#The Lodge
Bolton MBC,Adult Services,Residential Provision,04-Sep-23,"£14,959.25",The Meadows
Bolton MBC,Adult Services,Contracted Services,22-Sep-23,"£8,950.80",The Withins
Bolton MBC,Adult Services,Clients Aids & Adaptations,12-Sep-23,£966.00,Tom Gallagher Limited
Bolton MBC,Adult Services,Clients Aids & Adaptations,19-Sep-23,£638.67,Tom Gallagher Limited
Bolton MBC,Adult Services,Refreshments for Meetings,12-Sep-23,£741.00,Tonge Cricket Club
Bolton MBC,Adult Services,Contracted Services,01-Sep-23,£791.28,Trafalgar Court
Bolton MBC,Adult Services,Contracted Services,08-Sep-23,£791.28,Trafalgar Court
Bolton MBC,Adult Services,Clients Aids & Adaptations,06-Sep-23,£582.00,Trulife Limited
Bolton MBC,Adult Services,Clients Aids & Adaptations,06-Sep-23,£700.00,Trulife Limited
Bolton MBC,Adult Services,Clients Aids & Adaptations,11-Sep-23,£582.00,Trulife Limited
Bolton MBC,Adult Services,Clients Aids & Adaptations,11-Sep-23,£700.00,Trulife Limited
Bolton MBC,Adult Services,Clients Aids & Adaptations,18-Sep-23,£582.00,Trulife Limited
Bolton MBC,Adult Services,Clients Aids & Adaptations,18-Sep-23,£700.00,Trulife Limited
Bolton MBC,Adult Services,Clients Aids & Adaptations,19-Sep-23,£780.00,Trulife Limited
Bolton MBC,Adult Services,Nursing Provision,04-Sep-23,"£87,723.36",Vale House
Bolton MBC,Adult Services,Agency Staff - Full-time,01-Sep-23,"£3,200.00",Vivid Resourcing
Bolton MBC,Adult Services,Agency Staff - Full-time,01-Sep-23,"£3,200.00",Vivid Resourcing
Bolton MBC,Adult Services,Agency Staff - Full-time,01-Sep-23,"£3,200.00",Vivid Resourcing
Bolton MBC,Adult Services,Agency Staff - Full-time,20-Sep-23,"£2,900.00",Vivid Resourcing
Bolton MBC,Adult Services,Agency Staff - Full-time,27-Sep-23,"£2,900.00",Vivid Resourcing
Bolton MBC,Adult Services,Specialist Advice,01-Sep-23,£789.00,Weightmans LLP
Bolton MBC,Adult Services,Residential Provision,04-Sep-23,"£53,025.64",Westmead
Bolton MBC,Adult Services,Residential Provision,04-Sep-23,"£2,749.43",Withins Residential Home
Bolton MBC,Adult Services,Residential Provision,04-Sep-23,"£12,791.29",Withins Residential Home
Bolton MBC,Adult Services,Residential Provision,04-Sep-23,"£3,078.43",Withins Residential Home
Bolton MBC,Adult Services,Residential Provision,04-Sep-23,"£2,896.00",Woodlands Care Home
Bolton MBC,Adult Services,Contracted Services,26-Sep-23,"£12,475.92",Wyresdale House
Bolton MBC,Adult Services,Contracted Services,05-Sep-23,"£2,845.68",Yasnad Ltd t/a Bluebird Care Bury
Bolton MBC,Adult Services,Contracted Services,19-Sep-23,"£2,643.56",Yasnad Ltd t/a Bluebird Care Bury
Bolton MBC,Adult Services,Contracted Services,05-Sep-23,"£1,694.52",Your Care (UK) Limited
Bolton MBC,Adult Services,Contracted Services,05-Sep-23,"£1,840.96",Your Care (UK) Limited
Bolton MBC,Adult Services,Contracted Services,07-Sep-23,"£1,019.19",Your Care Solutions Limited
Bolton MBC,Chief Exectutives,Legal Fees,11-Sep-23,"£1,500.00",9 St Johns St Chambers
Bolton MBC,Chief Exectutives,General Subscriptions,15-Sep-23,"£3,307.50",Access Intelligence Media & Communications Limited
Bolton MBC,Chief Exectutives,Agilisys - Transition,01-Sep-23,"£143,829.91",Agilisys Limited
Bolton MBC,Chief Exectutives,Agilisys - Transition,01-Sep-23,"£146,753.07",Agilisys Limited
Bolton MBC,Chief Exectutives,Agilisys - Transition,04-Sep-23,"£52,415.19",Agilisys Limited
Bolton MBC,Chief Exectutives,Agilisys - Transition,11-Sep-23,"£88,051.84",Agilisys Limited
Bolton MBC,Chief Exectutives,Agilisys - Managed Service,04-Sep-23,"£261,751.12",Agilisys Limited
Bolton MBC,Chief Exectutives,Agilisys - Managed Service,29-Sep-23,"£3,033.10",Agilisys Limited
Bolton MBC,Chief Exectutives,Microsoft Licences,29-Sep-23,"£11,584.29",Agilisys Limited
Bolton MBC,Chief Exectutives,Modems and Lines,08-Sep-23,"£2,264.31",Agilisys Limited
Bolton MBC,Chief Exectutives,Modems and Lines,08-Sep-23,"£1,451.43",Agilisys Limited
Bolton MBC,Chief Exectutives,Telephones -Direct Rental,12-Sep-23,"£5,962.41",Agilisys Limited
Bolton MBC,Chief Exectutives,Computer Consumables,15-Sep-23,"£48,796.52",Agilisys Limited
Bolton MBC,Chief Exectutives,Agilisys - Managed Service,29-Sep-23,"£3,246.48",Agilisys Limited
Bolton MBC,Chief Exectutives,Information and Communication Technology,26-Sep-23,"£1,620.58",Allied Publicity Services (Manchester) Limited t/a APS Group
Bolton MBC,Chief Exectutives,Marketing,01-Sep-23,"£22,225.00",Andrew Jenner Limited T/As RCD
Bolton MBC,Chief Exectutives,Water Charges - Metered,10-Sep-23,"£1,226.43",Anglian Water Business (National) Ltd Trading As Wave
Bolton MBC,Chief Exectutives,Exhibits Maint & Restoration,27-Sep-23,"£1,450.00",Aquatect Limited
Bolton MBC,Chief Exectutives,Marketing,11-Sep-23,"£8,050.00",Aquila Shelters Limited
Bolton MBC,Chief Exectutives,Cleaning Materials,15-Sep-23,"£1,447.50",Arrow County Supplies Limited
Bolton MBC,Chief Exectutives,Book Fund Expenditure,04-Sep-23,£871.53,Askews & Holts Library Services Ltd
Bolton MBC,Chief Exectutives,Book Fund Expenditure,11-Sep-23,£656.73,Askews & Holts Library Services Ltd
Bolton MBC,Chief Exectutives,Book Fund Expenditure,18-Sep-23,£707.54,Askews & Holts Library Services Ltd
Bolton MBC,Chief Exectutives,Book Fund Expenditure,25-Sep-23,"£1,077.94",Askews & Holts Library Services Ltd
Bolton MBC,Chief Exectutives,Other Fees,01-Sep-23,"£3,723.02",AVC Wise Limited
Bolton MBC,Chief Exectutives,Other Fees,22-Sep-23,"£3,918.09",AVC Wise Limited
Bolton MBC,Chief Exectutives,Catering - General,01-Sep-23,£910.00,Bake and Roast Limited
Bolton MBC,Chief Exectutives,Marketing,01-Sep-23,"£4,900.00",Barringtons Cleaning Limited
Bolton MBC,Chief Exectutives,Marketing,01-Sep-23,£800.00,Barringtons Cleaning Limited
Bolton MBC,Chief Exectutives,Engineering Work,01-Sep-23,£645.62,Bethell Construction Ltd
Bolton MBC,Chief Exectutives,Marketing,01-Sep-23,£510.00,Beyond Books Media Limited
Bolton MBC,Chief Exectutives,Marketing,01-Sep-23,£720.00,Beyond Books Media Limited
Bolton MBC,Chief Exectutives,Office Stationery,28-Sep-23,£653.00,BHW Print Group Limited T/A Wallace Printers
Bolton MBC,Chief Exectutives,Op Equip Furniture Purchase,04-Sep-23,£860.19,Bolton Carpet Warehouse
Bolton MBC,Chief Exectutives,Op Equip Furniture Purchase,12-Sep-23,£662.57,Bolton Carpet Warehouse
Bolton MBC,Chief Exectutives,Op Equip Furniture Purchase,20-Sep-23,£647.16,Bolton Carpet Warehouse
Bolton MBC,Chief Exectutives,Contracted Services Boltons Fund,19-Sep-23,"£4,886.00",Bolton CVS#Bolton Community & Voluntary Services
Bolton MBC,Chief Exectutives,Staff Subsistence Expenses,15-Sep-23,"£3,553.00",Capita Business Services Limited
Bolton MBC,Chief Exectutives,Agency Staff - Full-time,07-Sep-23,£931.86,Castlefield Recruitment Limited
Bolton MBC,Chief Exectutives,Agency Staff - Full-time,14-Sep-23,"£1,112.22",Castlefield Recruitment Limited
Bolton MBC,Chief Exectutives,Agency Staff - Full-time,20-Sep-23,"£1,112.22",Castlefield Recruitment Limited
Bolton MBC,Chief Exectutives,Agency Staff - Full-time,27-Sep-23,"£1,112.22",Castlefield Recruitment Limited
Bolton MBC,Chief Exectutives,Contracted Services,07-Sep-23,£588.00,CD Chauffeur Hire
Bolton MBC,Chief Exectutives,Management Fee,01-Sep-23,"£193,606.48",CH Bolton Limited
Bolton MBC,Chief Exectutives,Civic Hospitality,05-Sep-23,"£6,697.81",CH Bolton Limited
Bolton MBC,Chief Exectutives,Other Security,05-Sep-23,"£1,886.50",CH Bolton Limited
Bolton MBC,Chief Exectutives,Rent Of Buildings,05-Sep-23,"£14,747.86",CH Bolton Limited
Bolton MBC,Chief Exectutives,Other Fees,01-Sep-23,"£35,275.00",Citizens Advice Bury & Bolton
Bolton MBC,Chief Exectutives,Promoting Events,08-Sep-23,"£6,147.50",City B Group Ltd
Bolton MBC,Chief Exectutives,Promoting Events,08-Sep-23,"£6,147.50",City B Group Ltd
Bolton MBC,Chief Exectutives,Survey Fees,01-Sep-23,"£42,701.50",Civica Election Services Limited
Bolton MBC,Chief Exectutives,Survey Fees,01-Sep-23,"£24,116.13",Civica Election Services Limited
Bolton MBC,Chief Exectutives,Survey Fees,01-Sep-23,"£5,749.53",Civica Election Services Limited
Bolton MBC,Chief Exectutives,Information and Communication Technology,27-Sep-23,"£2,000.00",Civica UK Ltd
Bolton MBC,Chief Exectutives,Buildings Service Charge,01-Sep-23,"£15,743.88",Colliers International Property Consultants Limited#Colliers#Colliers International Retail UK LLP#Colliers International
Bolton MBC,Chief Exectutives,Health and Safety,11-Sep-23,"£1,950.00",Compass Skills Training Limited
Bolton MBC,Chief Exectutives,Disclosure Monitoring,01-Sep-23,£558.00,Complete Background Screening Limited#CBS
Bolton MBC,Chief Exectutives,Gas - General,01-Sep-23,"£6,379.90",Corona Energy Limited
Bolton MBC,Chief Exectutives,Gas - General,01-Sep-23,"£1,761.54",Corona Energy Limited
Bolton MBC,Chief Exectutives,Gas - General,01-Sep-23,"£2,141.62",Corona Energy Limited
Bolton MBC,Chief Exectutives,Marketing,07-Sep-23,"£2,850.00",Creative Technical Installations Limited
Bolton MBC,Chief Exectutives,Heating & Electrical Work,21-Sep-23,£610.00,Creative Technical Installations Limited
Bolton MBC,Chief Exectutives,Heating & Electrical Work,21-Sep-23,"£3,532.00",Creative Technical Installations Limited
Bolton MBC,Chief Exectutives,Heating & Electrical Work,21-Sep-23,£610.00,Creative Technical Installations Limited
Bolton MBC,Chief Exectutives,Operational Equipment Rental,07-Sep-23,"£6,360.00",dbnAudile Limited
Bolton MBC,Chief Exectutives,Marketing,01-Sep-23,"£1,299.50",Direct Communications Radio Services Ltd#DCRS Limited
Bolton MBC,Chief Exectutives,Disclosure Monitoring,01-Sep-23,"£13,017.00",Disclosure and Barring Service
Bolton MBC,Chief Exectutives,Artistes Fees,20-Sep-23,"£5,130.83",Ellis Live Limited
Bolton MBC,Chief Exectutives,Operational Equipment Purchase,01-Sep-23,"£3,110.00",Euro Generators (UK) Limited
Bolton MBC,Chief Exectutives,Operational Equipment Rental,01-Sep-23,"£14,900.00",Euro Generators (UK) Limited
Bolton MBC,Chief Exectutives,Marketing,11-Sep-23,"£1,907.04",Event Services NW Limited
Bolton MBC,Chief Exectutives,Marketing,11-Sep-23,"£3,616.56",Event Services NW Limited
Bolton MBC,Chief Exectutives,Marketing,01-Sep-23,"£14,198.50",Events By B3 Limited T/A The Demo Kitchen Company
Bolton MBC,Chief Exectutives,Marketing,05-Sep-23,"£1,252.50",French Pastries Limited#Peltier & Caines French Patisserie
Bolton MBC,Chief Exectutives,Marketing,04-Sep-23,"£1,923.50",Gator Hire UK Limited
Bolton MBC,Chief Exectutives,Management Fee,01-Sep-23,£706.25,H2O Flowtech Limited
Bolton MBC,Chief Exectutives,Electricity - General,07-Sep-23,"£15,830.94",Haven Power Limited
Bolton MBC,Chief Exectutives,Electricity - General,07-Sep-23,"£1,093.75",Haven Power Limited
Bolton MBC,Chief Exectutives,Electricity - General,07-Sep-23,"£2,455.77",Haven Power Limited
Bolton MBC,Chief Exectutives,Electricity - General,07-Sep-23,£557.47,Haven Power Limited
Bolton MBC,Chief Exectutives,Exhibits Purchase,12-Sep-23,"£11,875.00",IDEAS
Bolton MBC,Chief Exectutives,Contracted Services,06-Sep-23,"£6,435.00",IDOX Software Ltd
Bolton MBC,Chief Exectutives,Corporate Training,01-Sep-23,"£1,832.00",InfoAware
Bolton MBC,Chief Exectutives,Information and Communication Technology,01-Sep-23,"£1,500.00",Inform CPI Limited
Bolton MBC,Chief Exectutives,Other Agency/Contracted Services,05-Sep-23,"£1,004.55",J Consulting Ltd T/A Jobline
Bolton MBC,Chief Exectutives,Other Agency/Contracted Services,12-Sep-23,£843.60,J Consulting Ltd T/A Jobline
Bolton MBC,Chief Exectutives,Other Agency/Contracted Services,19-Sep-23,£793.65,J Consulting Ltd T/A Jobline
Bolton MBC,Chief Exectutives,Other Fees,01-Sep-23,"£11,557.80",Jacobs Certificated Bailiffs#Jacobs
Bolton MBC,Chief Exectutives,Other Fees,04-Sep-23,"£7,904.91",Jacobs Certificated Bailiffs#Jacobs
Bolton MBC,Chief Exectutives,Other Fees,11-Sep-23,"£8,728.85",Jacobs Certificated Bailiffs#Jacobs
Bolton MBC,Chief Exectutives,Other Fees,18-Sep-23,"£7,135.10",Jacobs Certificated Bailiffs#Jacobs
Bolton MBC,Chief Exectutives,Other Fees,25-Sep-23,"£13,170.74",Jacobs Certificated Bailiffs#Jacobs
Bolton MBC,Chief Exectutives,Legal Fees,06-Sep-23,"£1,120.00",James Andrews Recruitment Solutions Limited
Bolton MBC,Chief Exectutives,Legal Fees,13-Sep-23,"£1,085.00",James Andrews Recruitment Solutions Limited
Bolton MBC,Chief Exectutives,Legal Fees,13-Sep-23,"£1,032.50",James Andrews Recruitment Solutions Limited
Bolton MBC,Chief Exectutives,Legal Fees,19-Sep-23,"£1,820.00",James Andrews Recruitment Solutions Limited
Bolton MBC,Chief Exectutives,Legal Fees,19-Sep-23,"£1,067.50",James Andrews Recruitment Solutions Limited
Bolton MBC,Chief Exectutives,Legal Fees,26-Sep-23,"£1,330.00",James Andrews Recruitment Solutions Limited
Bolton MBC,Chief Exectutives,Legal Fees,26-Sep-23,"£1,172.50",James Andrews Recruitment Solutions Limited
Bolton MBC,Chief Exectutives,Other Fees,01-Sep-23,"£190,907.48",JLL#AMAS
Bolton MBC,Chief Exectutives,Other Fees,01-Sep-23,"£58,877.78",JLL#AMAS
Bolton MBC,Chief Exectutives,Other Fees,08-Sep-23,"£54,890.31",JLL#AMAS
Bolton MBC,Chief Exectutives,Marketing,06-Sep-23,"£5,310.00",Jonny Cocktail Events Limited
Bolton MBC,Chief Exectutives,Legal Fees,01-Sep-23,£857.00,Kennedys Law LLP
Bolton MBC,Chief Exectutives,Legal Fees,01-Sep-23,"£1,293.50",Kennedys Law LLP
Bolton MBC,Chief Exectutives,Exhibits Purchase,01-Sep-23,"£1,250.00",Lakes Arts Festivals Limited
Bolton MBC,Chief Exectutives,Exhibits Purchase,01-Sep-23,"£3,333.33",Lakes Arts Festivals Limited
Bolton MBC,Chief Exectutives,Exhibits Purchase,01-Sep-23,£666.67,Lakes Arts Festivals Limited
Bolton MBC,Chief Exectutives,Computer Purchase,30-Sep-23,"£29,995.00",Lyngsoe Systems Limited
Bolton MBC,Chief Exectutives,Inter Auth Agency/Cont Svs,14-Sep-23,"£19,530.82",Manchester City Council
Bolton MBC,Chief Exectutives,Marketing,22-Sep-23,"£44,283.60",MK Illumination UK Ltd
Bolton MBC,Chief Exectutives,Computer Software,01-Sep-23,"£4,243.60",Monsido Limited
Bolton MBC,Chief Exectutives,Advertising General,04-Sep-23,"£1,000.00",Moonscape Media Ltd#Primary Times
Bolton MBC,Chief Exectutives,Other Security,22-Sep-23,"£2,560.00",National Car Parks Ltd#NCP
Bolton MBC,Chief Exectutives,Marketing,01-Sep-23,"£1,046.00",NB Colour Print Limited
Bolton MBC,Chief Exectutives,Marketing,01-Sep-23,£694.00,NB Colour Print Limited
Bolton MBC,Chief Exectutives,Marketing,01-Sep-23,"£1,498.00",NB Colour Print Limited
Bolton MBC,Chief Exectutives,Horticultural Materials,01-Sep-23,"£2,222.00",Newgate Nurseries Ltd
Bolton MBC,Chief Exectutives,Advertising General,01-Sep-23,£595.00,Newsquest Media Group
Bolton MBC,Chief Exectutives,Management Fee,08-Sep-23,"£4,236.82",NLA Media Access Limited
Bolton MBC,Chief Exectutives,Management Fee,08-Sep-23,"£1,271.05",NLA Media Access Limited
Bolton MBC,Chief Exectutives,Legal Fees,01-Sep-23,£594.07,Oasis UK#OASIS Group
Bolton MBC,Chief Exectutives,Marketing,01-Sep-23,"£4,553.52",On-Site Kitchen Rentals Limited
Bolton MBC,Chief Exectutives,Agency Staff - Full-time,01-Sep-23,"£2,540.00",Park Avenue Recruitment Limited
Bolton MBC,Chief Exectutives,Agency Staff - Full-time,01-Sep-23,"£2,540.00",Park Avenue Recruitment Limited
Bolton MBC,Chief Exectutives,Agency Staff - Full-time,01-Sep-23,"£3,175.00",Park Avenue Recruitment Limited
Bolton MBC,Chief Exectutives,Agency Staff - Full-time,01-Sep-23,"£3,175.00",Park Avenue Recruitment Limited
Bolton MBC,Chief Exectutives,Agency Staff - Full-time,01-Sep-23,"£3,175.00",Park Avenue Recruitment Limited
Bolton MBC,Chief Exectutives,Agency Staff - Full-time,01-Sep-23,"£3,175.00",Park Avenue Recruitment Limited
Bolton MBC,Chief Exectutives,Agency Staff - Full-time,19-Sep-23,"£3,175.00",Park Avenue Recruitment Limited
Bolton MBC,Chief Exectutives,Agency Staff - Full-time,19-Sep-23,"£2,540.00",Park Avenue Recruitment Limited
Bolton MBC,Chief Exectutives,Agency Staff - Full-time,19-Sep-23,"£1,905.00",Park Avenue Recruitment Limited
Bolton MBC,Chief Exectutives,Marketing,11-Sep-23,"£1,200.00",Paul Heyes Photography Limited
Bolton MBC,Chief Exectutives,Marketing,26-Sep-23,£600.00,Paul Heyes Photography Limited
Bolton MBC,Chief Exectutives,Book Fund Expenditure,28-Sep-23,"£2,810.83",Peters Limited
Bolton MBC,Chief Exectutives,Other Fees,07-Sep-23,£527.58,PPL PRS Limited
Bolton MBC,Chief Exectutives,Office Stationery,04-Sep-23,£671.50,Premier Paper Group Limited
Bolton MBC,Chief Exectutives,Office Stationery,08-Sep-23,£671.50,Premier Paper Group Limited
Bolton MBC,Chief Exectutives,Agency Staff - Full-time,01-Sep-23,"£3,139.84",Profile Security Services Ltd
Bolton MBC,Chief Exectutives,Agency Staff - Full-time,01-Sep-23,"£1,682.57",Profile Security Services Ltd
Bolton MBC,Chief Exectutives,Agency Staff - Full-time,01-Sep-23,"£1,965.48",Profile Security Services Ltd
Bolton MBC,Chief Exectutives,Agency Staff - Full-time,01-Sep-23,"£1,608.12",Profile Security Services Ltd
Bolton MBC,Chief Exectutives,Agency Staff - Full-time,01-Sep-23,£893.40,Profile Security Services Ltd
Bolton MBC,Chief Exectutives,Agency Staff - Full-time,01-Sep-23,£714.72,Profile Security Services Ltd
Bolton MBC,Chief Exectutives,Agency Staff - Full-time,01-Sep-23,"£1,250.76",Profile Security Services Ltd
Bolton MBC,Chief Exectutives,Agency Staff - Full-time,01-Sep-23,£714.72,Profile Security Services Ltd
Bolton MBC,Chief Exectutives,Photocopying Lease/Maintenance,01-Sep-23,£558.72,Quadient UK Ltd#Finance
Bolton MBC,Chief Exectutives,Corporate Training,04-Sep-23,"£3,440.00",Re-Align Futures
Bolton MBC,Chief Exectutives,Corporate Training,04-Sep-23,"£2,720.00",Re-Align Futures
Bolton MBC,Chief Exectutives,Corporate Training,04-Sep-23,"£3,300.00",Re-Align Futures
Bolton MBC,Chief Exectutives,Corporate Training,04-Sep-23,"£2,190.00",Re-Align Futures
Bolton MBC,Chief Exectutives,Marketing,01-Sep-23,£573.00,Redacted - Personal Data 
Bolton MBC,Chief Exectutives,Marketing,02-Sep-23,"£1,718.11",Redacted - Personal Data 
Bolton MBC,Chief Exectutives,Marketing,01-Sep-23,£580.35,Redacted - Personal Data 
Bolton MBC,Chief Exectutives,Marketing,08-Sep-23,"£1,200.00",Redacted - Personal Data 
Bolton MBC,Chief Exectutives,Agency Staff - Other,01-Sep-23,"£1,061.90",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Exectutives,Agency Staff - Other,01-Sep-23,"£1,562.87",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Exectutives,Agency Staff - Other,01-Sep-23,"£1,623.16",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Exectutives,Agency Staff - Other,01-Sep-23,£905.02,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Exectutives,Agency Staff - Other,01-Sep-23,£986.21,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Exectutives,Agency Staff - Other,01-Sep-23,£859.78,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Exectutives,Agency Staff - Other,01-Sep-23,"£1,941.52",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Exectutives,Agency Staff - Other,01-Sep-23,"£1,575.84",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Exectutives,Agency Staff - Other,01-Sep-23,£724.04,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Exectutives,Agency Staff - Other,01-Sep-23,£839.66,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Exectutives,Agency Staff - Other,01-Sep-23,£765.12,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Exectutives,Agency Staff - Other,01-Sep-23,£550.25,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Exectutives,Agency Staff - Other,08-Sep-23,"£2,238.80",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Exectutives,Agency Staff - Other,08-Sep-23,"£1,021.12",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Exectutives,Agency Staff - Other,08-Sep-23,£719.65,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Exectutives,Agency Staff - Other,08-Sep-23,£999.74,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Exectutives,Agency Staff - Other,08-Sep-23,"£1,478.29",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Exectutives,Agency Staff - Other,08-Sep-23,£535.64,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Exectutives,Agency Staff - Other,08-Sep-23,£719.70,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Exectutives,Agency Staff - Other,08-Sep-23,£598.92,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Exectutives,Agency Staff - Other,08-Sep-23,"£1,029.77",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Exectutives,Agency Staff - Other,08-Sep-23,"£1,148.26",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Exectutives,Agency Staff - Other,08-Sep-23,"£1,300.86",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Exectutives,Agency Staff - Other,08-Sep-23,"£1,181.88",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Exectutives,Agency Staff - Other,08-Sep-23,£579.22,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Exectutives,Agency Staff - Other,15-Sep-23,£605.99,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Exectutives,Agency Staff - Other,15-Sep-23,"£1,665.68",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Exectutives,Agency Staff - Other,15-Sep-23,"£1,836.96",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Exectutives,Agency Staff - Other,15-Sep-23,£958.30,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Exectutives,Agency Staff - Other,15-Sep-23,"£1,217.68",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Exectutives,Agency Staff - Other,15-Sep-23,£669.55,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Exectutives,Agency Staff - Other,15-Sep-23,£767.68,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Exectutives,Agency Staff - Other,15-Sep-23,"£1,247.61",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Exectutives,Agency Staff - Other,15-Sep-23,"£1,758.54",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Exectutives,Agency Staff - Other,15-Sep-23,£622.51,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Exectutives,Agency Staff - Other,15-Sep-23,"£1,673.19",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Exectutives,Agency Staff - Other,15-Sep-23,"£1,056.30",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Exectutives,Agency Staff - Other,15-Sep-23,"£1,654.63",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Exectutives,Agency Staff - Other,15-Sep-23,"£2,069.55",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Exectutives,Agency Staff - Other,22-Sep-23,£741.46,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Exectutives,Agency Staff - Other,22-Sep-23,£605.99,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Exectutives,Agency Staff - Other,22-Sep-23,"£1,722.38",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Exectutives,Agency Staff - Other,22-Sep-23,"£1,030.71",Reed#Reed Specialist Recruitment Limited
