Authority,Service Area,Description,Payment, Amount,Supplier
Bolton MBC,Children's Services,Legal Fees,10-Jan-24,£600.00,Kenworthy's Chambers
Bolton MBC,Children's Services,Vol Assoc Grants - General,08-Jan-24,"£11,232.00",Keys PCE Limited#Keys Group
Bolton MBC,Children's Services,Contracted Services,08-Jan-24,£682.50,Kidzone Out Of School Clubs Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Jan-24,"£1,805.23",Leaders In Care Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,03-Jan-24,"£1,083.14",Leaders In Care Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,03-Jan-24,"£1,355.38",Leaders In Care Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,08-Jan-24,"£1,355.38",Leaders In Care Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,09-Jan-24,"£1,444.18",Leaders In Care Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,15-Jan-24,"£1,694.23",Leaders In Care Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,25-Jan-24,"£1,355.38",Leaders In Care Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,29-Jan-24,"£1,694.23",Leaders In Care Recruitment Limited
Bolton MBC,Children's Services,Interpretation and Translation Services,16-Jan-24,"£1,805.23",Leaders In Care Recruitment Limited
Bolton MBC,Children's Services,Interpretation and Translation Services,25-Jan-24,"£1,805.23",Leaders In Care Recruitment Limited
Bolton MBC,Children's Services,Contracted Services,01-Jan-24,"£2,400.00",Liam Trippier School Improvement Ltd
Bolton MBC,Children's Services,Carer Daycare,02-Jan-24,£668.75,Little Feet Day Nursery
Bolton MBC,Children's Services,Contracted Services - Bolton Care and Support Ltd,01-Jan-24,"£11,704.50",Making Space
Bolton MBC,Children's Services,Information and Communication Technology,01-Jan-24,£750.00,Mallina Group
Bolton MBC,Children's Services,Clients - Bus Fares,02-Jan-24,"£1,911.08",Metro Cars North West Limited
Bolton MBC,Children's Services,Legal Fees,01-Jan-24,"£3,510.00",MEWA LLP
Bolton MBC,Children's Services,Legal Fees,01-Jan-24,"£2,610.00",MEWA LLP
Bolton MBC,Children's Services,Contracted Services,01-Jan-24,"£3,337.44",MHIST
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Jan-24,"£10,628.57",Montrose Living Limited
Bolton MBC,Children's Services,Other Fees,10-Jan-24,"£10,550.00",National Childrens Bureau
Bolton MBC,Children's Services,Marketing,23-Jan-24,£869.00,NB Colour Print Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Jan-24,"£5,852.00","Next Stage ""A Way Forward"" Youth Development Limited"
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Jan-24,"£5,005.68","Next Stage ""A Way Forward"" Youth Development Limited"
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Jan-24,"£25,769.99",Next Stage 4 Life Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Jan-24,"£25,769.99",Next Stage 4 Life Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Jan-24,"£25,769.99",Next Stage 4 Life Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Jan-24,"£25,769.99",Next Stage 4 Life Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Jan-24,"£25,769.99",Next Stage 4 Life Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Jan-24,"£25,769.99",Next Stage 4 Life Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Jan-24,"£4,061.00",Nexus Fostering#Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Jan-24,"£4,061.00",Nexus Fostering#Limited
Bolton MBC,Children's Services,Legal Fees,01-Jan-24,£700.00,Nine St John Street Chambers
Bolton MBC,Children's Services,Staff Training Courses,23-Jan-24,"£2,750.00",Nisai Virtual Academy Limited
Bolton MBC,Children's Services,Agency Staff - Other,02-Jan-24,"£1,073.37",NonStop Consulting Limited
Bolton MBC,Children's Services,Agency Staff - Other,02-Jan-24,"£1,788.95",NonStop Consulting Limited
Bolton MBC,Children's Services,Agency Staff - Other,09-Jan-24,"£1,431.16",NonStop Consulting Limited
Bolton MBC,Children's Services,Agency Staff - Other,16-Jan-24,"£1,788.95",NonStop Consulting Limited
Bolton MBC,Children's Services,Agency Staff - Other,25-Jan-24,"£1,788.95",NonStop Consulting Limited
Bolton MBC,Children's Services,Corporate Training,16-Jan-24,"£1,275.00",North West Employers
Bolton MBC,Children's Services,Operational Equipment Maint,01-Jan-24,"£3,850.00",Novus Networks Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Jan-24,"£7,924.00",NT Care Group Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Jan-24,"£7,924.00",NT Care Group Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,05-Jan-24,"£7,924.00",NT Care Group Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,12-Jan-24,"£7,924.00",NT Care Group Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,19-Jan-24,"£7,924.00",NT Care Group Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,02-Jan-24,"£32,284.28",Oaktree Childcare Limited
Bolton MBC,Children's Services,Records Storage,01-Jan-24,£956.64,Oasis UK#OASIS Group
Bolton MBC,Children's Services,Records Storage,01-Jan-24,£864.88,Oasis UK#OASIS Group
Bolton MBC,Children's Services,Records Storage,01-Jan-24,£930.62,Oasis UK#OASIS Group
Bolton MBC,Children's Services,Records Storage,01-Jan-24,£818.88,Oasis UK#OASIS Group
Bolton MBC,Children's Services,Records Storage,01-Jan-24,£822.51,Oasis UK#OASIS Group
Bolton MBC,Children's Services,Records Storage,01-Jan-24,£810.86,Oasis UK#OASIS Group
Bolton MBC,Children's Services,Records Storage,01-Jan-24,£947.32,Oasis UK#OASIS Group
Bolton MBC,Children's Services,Records Storage,01-Jan-24,£852.31,Oasis UK#OASIS Group
Bolton MBC,Children's Services,Clients - Bus Fares,01-Jan-24,"£8,370.00",Oldham Council
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Jan-24,"£3,381.81",Olive Branch Fostering Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Jan-24,"£3,858.40",Olive Branch Fostering Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Jan-24,"£4,195.80",Olive Branch Fostering Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Jan-24,"£2,838.49",Olive Branch Fostering Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Jan-24,"£1,781.92",Olive Branch Fostering Limited
Bolton MBC,Children's Services,Day To Day Maintenance,04-Jan-24,"£1,730.00",P J Carney & Co Ltd
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Jan-24,"£58,731.67",Panacea Children Services Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Jan-24,"£1,554.00",Paradigm Professional Consultancy Limited#Network Ventures Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Jan-24,"£1,554.00",Paradigm Professional Consultancy Limited#Network Ventures Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Jan-24,"£1,615.87",Paradigm Professional Consultancy Limited#Network Ventures Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Jan-24,"£1,590.90",Paradigm Professional Consultancy Limited#Network Ventures Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Jan-24,"£5,495.99",Parallel Parents
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Jan-24,"£3,827.88",Parallel Parents
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Jan-24,"£3,621.11",Parallel Parents
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Jan-24,"£3,431.70",Parallel Parents
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Jan-24,"£6,461.33",Parallel Parents
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Jan-24,"£6,412.62",Parallel Parents
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Jan-24,"£3,766.81",Parallel Parents
Bolton MBC,Children's Services,Vol Assoc Grants - General,08-Jan-24,"£5,463.75",People Who Foster Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Jan-24,"£1,750.00",Permanent Futures Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Jan-24,"£1,500.00",Permanent Futures Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Jan-24,"£1,500.00",Permanent Futures Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Jan-24,"£1,750.00",Permanent Futures Limited
Bolton MBC,Children's Services,Agency Staff - Other,17-Jan-24,"£1,750.00",Permanent Futures Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Jan-24,"£1,750.00",Permanent Futures Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Jan-24,"£1,019.46",Personnel Leasing Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Jan-24,"£1,468.80",Personnel Leasing Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Jan-24,£999.00,Personnel Leasing Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Jan-24,"£1,665.00",Personnel Leasing Limited
Bolton MBC,Children's Services,Agency Staff - Other,08-Jan-24,"£1,349.96",Personnel Leasing Limited
Bolton MBC,Children's Services,Agency Staff - Other,08-Jan-24,"£1,425.60",Personnel Leasing Limited
Bolton MBC,Children's Services,Agency Staff - Other,08-Jan-24,"£1,404.00",Personnel Leasing Limited
Bolton MBC,Children's Services,Agency Staff - Other,08-Jan-24,"£1,389.15",Personnel Leasing Limited
Bolton MBC,Children's Services,Agency Staff - Other,15-Jan-24,"£1,669.68",Personnel Leasing Limited
Bolton MBC,Children's Services,Agency Staff - Other,15-Jan-24,"£1,665.00",Personnel Leasing Limited
Bolton MBC,Children's Services,Agency Staff - Other,15-Jan-24,"£1,012.50",Personnel Leasing Limited
Bolton MBC,Children's Services,Agency Staff - Other,15-Jan-24,"£1,695.15",Personnel Leasing Limited
Bolton MBC,Children's Services,Agency Staff - Other,15-Jan-24,£666.00,Personnel Leasing Limited
Bolton MBC,Children's Services,Agency Staff - Other,15-Jan-24,"£1,755.45",Personnel Leasing Limited
Bolton MBC,Children's Services,Agency Staff - Other,22-Jan-24,"£1,695.81",Personnel Leasing Limited
Bolton MBC,Children's Services,Agency Staff - Other,22-Jan-24,£999.00,Personnel Leasing Limited
Bolton MBC,Children's Services,Agency Staff - Other,22-Jan-24,"£1,692.00",Personnel Leasing Limited
Bolton MBC,Children's Services,Agency Staff - Other,22-Jan-24,"£1,698.75",Personnel Leasing Limited
Bolton MBC,Children's Services,Agency Staff - Other,22-Jan-24,"£1,679.40",Personnel Leasing Limited
Bolton MBC,Children's Services,Agency Staff - Other,22-Jan-24,"£1,713.75",Personnel Leasing Limited
Bolton MBC,Children's Services,Legal Fees,01-Jan-24,£602.07,Pickering Psychology Services Limited
Bolton MBC,Children's Services,Legal Fees,01-Jan-24,£602.07,Pickering Psychology Services Limited
Bolton MBC,Children's Services,Horticultural Materials,01-Jan-24,"£4,750.00",Pot Gang Limited
Bolton MBC,Children's Services,Operational Equipment Purchase,01-Jan-24,"£1,663.02",PPL PRS Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Jan-24,"£1,925.00",Precision Resource Group Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Jan-24,"£3,500.00",Precision Resource Group Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Jan-24,"£1,050.00",Precision Resource Group Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Jan-24,"£1,750.00",Precision Resource Group Limited
Bolton MBC,Children's Services,Legal Fees,05-Jan-24,"£1,048.92",Premium Linguistic Services
Bolton MBC,Children's Services,Legal Fees,12-Jan-24,£749.36,Premium Linguistic Services
Bolton MBC,Children's Services,Legal Fees,15-Jan-24,£880.00,Premium Linguistic Services
Bolton MBC,Children's Services,Vol Assoc Grants - General,02-Jan-24,"£11,876.50",PRM Care Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Jan-24,£620.00,Propelo Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Jan-24,"£1,127.70",Prospero Group Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,03-Jan-24,£805.50,Prospero Group Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,10-Jan-24,£644.40,Prospero Group Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,17-Jan-24,£644.40,Prospero Group Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,17-Jan-24,"£1,127.70",Prospero Group Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Jan-24,"£19,007.34",Pure Care Homes Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,12-Jan-24,"£19,007.34",Pure Care Homes Limited
Bolton MBC,Children's Services,Agency Staff - Other,02-Jan-24,"£1,423.65",Quickline Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,08-Jan-24,"£1,293.60",Quickline Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,15-Jan-24,"£1,595.44",Quickline Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,23-Jan-24,"£1,595.44",Quickline Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,29-Jan-24,"£1,595.44",Quickline Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Jan-24,"£1,617.04",Quickline Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,02-Jan-24,£995.40,Quickline Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,08-Jan-24,"£1,293.60",Quickline Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,08-Jan-24,"£1,811.25",Quickline Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,15-Jan-24,"£1,303.50",Quickline Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,23-Jan-24,"£1,628.89",Quickline Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,23-Jan-24,"£1,914.75",Quickline Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,25-Jan-24,"£1,595.44",Quickline Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,29-Jan-24,"£1,618.39",Quickline Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,29-Jan-24,"£1,914.75",Quickline Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,29-Jan-24,"£1,595.44",Quickline Recruitment Limited
Bolton MBC,Children's Services,Admin Officers Gross Pay,01-Jan-24,"£1,200.00",Redacted - Personal Data
Bolton MBC,Children's Services,Clients - Bus Fares,01-Jan-24,£520.00,Redacted - Personal Data
Bolton MBC,Children's Services,Contracted Services,26-Jan-24,£570.00,Redacted - Personal Data
Bolton MBC,Children's Services,Contracted Services,16-Jan-24,£519.50,Redacted - Personal Data
Bolton MBC,Children's Services,Contracted Services,01-Jan-24,£847.74,Redacted - Personal Data
Bolton MBC,Children's Services,Contracted Services,01-Jan-24,£516.75,Redacted - Personal Data
Bolton MBC,Children's Services,Contracted Services,01-Jan-24,£794.47,Redacted - Personal Data
Bolton MBC,Children's Services,Contracted Services,08-Jan-24,£562.60,Redacted - Personal Data
Bolton MBC,Children's Services,Legal Fees,01-Jan-24,"£1,200.00",Redacted - Personal Data
Bolton MBC,Children's Services,Marketing,15-Jan-24,"£1,365.00",Redacted - Personal Data
Bolton MBC,Children's Services,Other Fees,15-Jan-24,£749.91,Redacted - Personal Data
Bolton MBC,Children's Services,Other Fees,01-Jan-24,"£1,175.00",Redacted - Personal Data
Bolton MBC,Children's Services,Training Exps Tuition Fees,01-Jan-24,"£2,250.00",Redacted - Personal Data
Bolton MBC,Children's Services,Training Exps Tuition Fees,01-Jan-24,£750.00,Redacted - Personal Data
Bolton MBC,Children's Services,Training Exps Tuition Fees,01-Jan-24,£750.00,Redacted - Personal Data
Bolton MBC,Children's Services,Agency Staff - Other,26-Jan-24,£663.78,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,26-Jan-24,£870.04,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,19-Jan-24,£870.04,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,19-Jan-24,£615.68,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Jan-24,£870.04,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,26-Jan-24,£592.62,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,19-Jan-24,£595.30,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Jan-24,£589.96,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Jan-24,£592.62,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,26-Jan-24,"£1,396.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,26-Jan-24,"£1,221.70",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,19-Jan-24,£980.98,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,19-Jan-24,"£1,470.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Jan-24,"£1,396.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Jan-24,"£1,396.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Jan-24,"£1,396.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,12-Jan-24,£962.12,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,12-Jan-24,"£1,251.50",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,19-Jan-24,"£1,191.90",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Jan-24,"£1,489.88",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Jan-24,£893.93,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,05-Jan-24,£595.95,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,12-Jan-24,£893.93,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Jan-24,"£1,191.90",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Jan-24,"£1,191.90",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,05-Jan-24,£953.52,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,26-Jan-24,"£1,396.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,19-Jan-24,"£1,396.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,26-Jan-24,£612.91,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,19-Jan-24,£612.91,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Jan-24,£612.91,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Jan-24,£612.91,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,26-Jan-24,"£1,396.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,19-Jan-24,£980.98,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,19-Jan-24,"£1,396.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Jan-24,"£1,094.17",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Jan-24,"£1,396.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Jan-24,"£1,396.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,26-Jan-24,"£1,499.91",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,26-Jan-24,"£1,441.08",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,19-Jan-24,"£1,481.11",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,19-Jan-24,£577.91,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Jan-24,"£1,481.11",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Jan-24,"£1,200.90",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Jan-24,"£1,499.91",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Jan-24,£545.80,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Jan-24,£593.97,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Jan-24,"£1,499.91",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,05-Jan-24,"£1,200.90",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,05-Jan-24,£840.63,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,05-Jan-24,£891.84,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,12-Jan-24,"£1,180.89",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,12-Jan-24,"£1,216.14",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,26-Jan-24,£785.14,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,26-Jan-24,£828.06,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,26-Jan-24,"£1,396.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,26-Jan-24,£878.41,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,26-Jan-24,"£1,470.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,19-Jan-24,£828.06,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,19-Jan-24,"£1,396.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,19-Jan-24,£878.41,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,19-Jan-24,"£1,573.61",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,19-Jan-24,£811.41,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,19-Jan-24,£785.14,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,19-Jan-24,"£1,470.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Jan-24,"£1,573.61",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Jan-24,"£1,470.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Jan-24,£811.41,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Jan-24,£878.41,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Jan-24,"£1,396.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Jan-24,£785.14,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Jan-24,£766.51,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Jan-24,£785.14,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Jan-24,£811.41,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Jan-24,£878.41,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Jan-24,"£1,573.61",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Jan-24,"£1,396.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Jan-24,£593.97,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Jan-24,"£1,470.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Jan-24,£811.41,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Jan-24,£828.06,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,05-Jan-24,£978.19,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,05-Jan-24,£883.99,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,05-Jan-24,£867.79,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,12-Jan-24,£657.90,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,12-Jan-24,£785.14,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,12-Jan-24,"£1,131.90",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,12-Jan-24,£700.36,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,12-Jan-24,£671.40,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,12-Jan-24,"£1,172.04",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,12-Jan-24,"£1,275.90",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,26-Jan-24,"£1,414.88",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,26-Jan-24,"£1,489.88",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,19-Jan-24,"£1,489.88",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,19-Jan-24,"£1,414.88",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Jan-24,"£1,191.90",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Jan-24,"£1,414.88",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Jan-24,"£1,489.88",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Jan-24,"£1,320.55",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Jan-24,£582.54,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,05-Jan-24,£848.93,Reed#Reed Specialist Recruitment Limited
