Authority,Service Area,Description,Payment,Amount,Supplier
Bolton MBC,Chief Executives,Agency Staff - Full-time,09-May-23,"£2,096.64",Profile Security Services Ltd
Bolton MBC,Chief Executives,Agency Staff - Full-time,01-May-23,"£1,774.08",Profile Security Services Ltd
Bolton MBC,Chief Executives,Staff Hotel Expenses,09-May-23,"£3,575.04",Profile Security Services Ltd
Bolton MBC,Chief Executives,Agency Staff - Full-time,01-May-23,"£2,586.80",Profile Security Services Ltd
Bolton MBC,Chief Executives,Agency Staff - Full-time,01-May-23,"£2,322.84",Profile Security Services Ltd
Bolton MBC,Chief Executives,Agency Staff - Full-time,01-May-23,"£1,608.12",Profile Security Services Ltd
Bolton MBC,Chief Executives,Agency Staff - Full-time,01-May-23,"£1,369.88",Profile Security Services Ltd
Bolton MBC,Chief Executives,Agency Staff - Full-time,01-May-23,"£1,712.28",Profile Security Services Ltd
Bolton MBC,Chief Executives,Office Stationery,12-May-23,"£1,288.00",Quadient UK Ltd#Finance
Bolton MBC,Chief Executives,Marketing,01-May-23,£506.67,R W & J Greenhalgh & Son
Bolton MBC,Chief Executives,Other Recruitment Expenditure,04-May-23,£925.00,Redacted - Personal Data
Bolton MBC,Chief Executives,Promoting Events,16-May-23,"£1,225.00",Redacted - Personal Data
Bolton MBC,Chief Executives,Election Expenses,15-May-23,£575.00,Redacted - Personal Data
Bolton MBC,Chief Executives,Inter Agency Fees,01-May-23,£558.00,Redacted - Personal Data
Bolton MBC,Chief Executives,Agency Staff - Other,01-May-23,£681.45,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-May-23,£603.65,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-May-23,"£1,113.62",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-May-23,£827.65,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-May-23,"£1,575.84",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-May-23,"£2,214.83",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-May-23,"£1,289.82",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-May-23,"£1,663.48",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-May-23,"£1,508.67",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-May-23,"£1,694.03",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,05-May-23,£712.94,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,05-May-23,£815.66,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,05-May-23,"£1,473.90",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,05-May-23,"£1,758.54",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,05-May-23,"£2,162.09",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,05-May-23,"£1,508.67",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,05-May-23,"£1,655.05",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,05-May-23,"£1,507.38",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,05-May-23,£563.47,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,05-May-23,"£1,976.37",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,05-May-23,"£1,181.88",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,12-May-23,"£1,425.84",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,12-May-23,"£1,250.49",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,12-May-23,"£1,509.74",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,12-May-23,"£1,445.22",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,12-May-23,"£1,630.21",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,12-May-23,"£1,181.88",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,12-May-23,"£1,105.43",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,12-May-23,"£1,090.21",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,12-May-23,"£2,260.58",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,26-May-23,£605.99,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,26-May-23,"£1,425.84",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,26-May-23,"£2,253.18",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,26-May-23,"£1,718.84",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,26-May-23,"£1,507.38",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,26-May-23,£565.65,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,26-May-23,"£1,914.58",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,26-May-23,"£1,181.88",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,26-May-23,"£1,628.37",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,26-May-23,"£1,449.34",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,26-May-23,£577.16,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,26-May-23,£724.04,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,26-May-23,"£1,617.55",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,19-May-23,"£1,734.77",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,19-May-23,"£1,879.25",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,19-May-23,"£1,238.05",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,19-May-23,"£1,591.26",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,19-May-23,"£1,351.98",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,19-May-23,£565.65,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,19-May-23,"£1,499.51",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,19-May-23,"£1,105.43",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,19-May-23,£605.99,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,19-May-23,£623.74,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,19-May-23,"£1,744.34",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,19-May-23,"£1,069.38",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,19-May-23,"£1,112.95",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,19-May-23,"£1,533.78",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,19-May-23,£771.82,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,19-May-23,£500.02,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,19-May-23,£605.99,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,26-May-23,£557.61,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,12-May-23,£584.05,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-May-23,£729.20,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,05-May-23,£729.20,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,12-May-23,£591.24,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,26-May-23,£591.24,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,26-May-23,£729.20,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-May-23,£640.94,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-May-23,£640.94,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,12-May-23,£640.94,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,26-May-23,£790.48,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,19-May-23,£640.94,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-May-23,£688.95,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-May-23,£861.16,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,05-May-23,£861.16,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,12-May-23,£688.95,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,19-May-23,£688.95,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-May-23,£644.39,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,05-May-23,£805.49,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,12-May-23,£622.92,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,26-May-23,£765.64,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,19-May-23,£633.66,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-May-23,"£2,088.65",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-May-23,"£1,228.68",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-May-23,£537.15,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-May-23,£537.15,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,12-May-23,£537.15,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,26-May-23,£539.45,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,19-May-23,£539.45,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Signage,10-May-23,£552.00,Road Safety Services Ltd
Bolton MBC,Chief Executives,Other Agency/Contracted Services,01-May-23,£836.03,Robert Half Limited
Bolton MBC,Chief Executives,Planned Maintenance,26-May-23,"£70,755.32",Robertson Capital Projects Limited
Bolton MBC,Chief Executives,Planned Maintenance,18-May-23,"£2,325.47",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Day To Day Maintenance,01-May-23,"£11,960.27",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Day To Day Maintenance,11-May-23,"£3,589.58",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Day To Day Maintenance,11-May-23,£543.88,Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Contracted Services,11-May-23,£572.50,Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Day To Day Maintenance,09-May-23,"£40,955.55",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Day To Day Maintenance,11-May-23,"£5,422.72",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Day To Day Maintenance,11-May-23,"£6,708.56",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Health and Safety,11-May-23,"£1,940.78",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Reactive Maintenance,18-May-23,"£9,449.46",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Contracted Services,01-May-23,"£156,900.92",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Property Surveys,11-May-23,"£8,587.50",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Management Fee,15-May-23,"£255,984.53",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,General Materials,11-May-23,"£5,095.25",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Work in Progress Additions,01-May-23,"£4,403.58",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Work in Progress Additions,11-May-23,"£3,188.83",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Work in Progress Additions,18-May-23,"£9,990.20",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Work in Progress Additions,18-May-23,"£1,778.16",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Work in Progress Additions,18-May-23,"£46,007.50",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Work in Progress Additions,18-May-23,"£1,107.76",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Election Expenses,05-May-23,"£19,518.42",Royal Mail Group Limited
Bolton MBC,Chief Executives,Election Expenses,08-May-23,"£1,254.54",Royal Mail Group Limited
Bolton MBC,Chief Executives,Election Expenses,12-May-23,"£5,251.24",Royal Mail Group Limited
Bolton MBC,Chief Executives,Postages Direct Costs,01-May-23,£849.77,Royal Mail Group Limited
Bolton MBC,Chief Executives,Postages Direct Costs,15-May-23,£580.38,Royal Mail Group Limited
Bolton MBC,Chief Executives,Postages Direct Costs,22-May-23,"£1,597.30",Royal Mail Group Limited
Bolton MBC,Chief Executives,Postages Direct Costs,01-May-23,"£3,293.97",Royal Mail Group Limited
Bolton MBC,Chief Executives,Postages Direct Costs,15-May-23,"£2,159.11",Royal Mail Group Limited
Bolton MBC,Chief Executives,Postages Direct Costs,22-May-23,"£3,020.82",Royal Mail Group Limited
Bolton MBC,Chief Executives,Postages Direct Costs,01-May-23,£537.89,Royal Mail Group Limited
Bolton MBC,Chief Executives,External Audit Fees,01-May-23,"£16,625.00",Salford City Council
Bolton MBC,Chief Executives,Electricity - General,11-May-23,"£1,021.10",Scottish & Southern Energy plc#SSE
Bolton MBC,Chief Executives,Electricity - General,11-May-23,£547.60,Scottish & Southern Energy plc#SSE
Bolton MBC,Chief Executives,Electricity - General,11-May-23,£864.83,Scottish & Southern Energy plc#SSE
Bolton MBC,Chief Executives,Electricity - General,11-May-23,£715.60,Scottish & Southern Energy plc#SSE
Bolton MBC,Chief Executives,Electricity - General,11-May-23,"£5,400.53",Scottish & Southern Energy plc#SSE
Bolton MBC,Chief Executives,Electricity - General,11-May-23,£523.54,Scottish & Southern Energy plc#SSE
Bolton MBC,Chief Executives,Electricity - General,11-May-23,£752.62,Scottish & Southern Energy plc#SSE
Bolton MBC,Chief Executives,Electricity - General,11-May-23,£648.24,Scottish & Southern Energy plc#SSE
Bolton MBC,Chief Executives,Electricity - General,11-May-23,£868.90,Scottish & Southern Energy plc#SSE
Bolton MBC,Chief Executives,Miscellaneous Expenses,16-May-23,"£8,470.00",Seetech Business Technology Centre
Bolton MBC,Chief Executives,Legal Fees,01-May-23,"£2,650.00",Shoosmiths LLP
Bolton MBC,Chief Executives,Election Expenses,05-May-23,"£2,116.20",Silverback Events Limited
Bolton MBC,Chief Executives,Disclosure Monitoring,01-May-23,"£4,916.28",SME HCI Limited
Bolton MBC,Chief Executives,Disclosure Monitoring,01-May-23,"£2,688.35",SME HCI Limited
Bolton MBC,Chief Executives,Staff Subsistence Expenses,16-May-23,"£1,836.66",SME HCI Limited
Bolton MBC,Chief Executives,Staff Subsistence Expenses,16-May-23,"£1,583.33",SME HCI Limited
Bolton MBC,Chief Executives,Operational Equipment Purchase,16-May-23,"£3,750.00",Spectra Security Limited
Bolton MBC,Chief Executives,Election Expenses,04-May-23,£560.00,St Margarets Parish Church PCC
Bolton MBC,Chief Executives,Operational Equipment Purchase,01-May-23,£582.91,SUEZ Recycling & Recovery UK Limited
Bolton MBC,Chief Executives,Operational Equipment Purchase,25-May-23,£545.54,SUEZ Recycling & Recovery UK Limited
Bolton MBC,Chief Executives,General Subscriptions,01-May-23,"£1,600.00",Tameside MBC
Bolton MBC,Chief Executives,General Subscriptions,01-May-23,"£1,700.00",Tameside MBC
Bolton MBC,Chief Executives,Inter Agency Fees,01-May-23,"£1,880.20",The ExcluSec Group Limited T/As ExcluSec Security
Bolton MBC,Chief Executives,Agency Staff - Full-time,01-May-23,"£3,229.20",The ExcluSec Group Limited T/As ExcluSec Security
Bolton MBC,Chief Executives,Election Expenses,05-May-23,£600.00,The Mandhata Hitvardhak Mandal#Krishna Temple
Bolton MBC,Chief Executives,Marketing,01-May-23,"£1,600.00",The Purple Company (UK) Ltd T/a Silk Group
Bolton MBC,Chief Executives,Marketing,01-May-23,"£1,305.00",The Purple Company (UK) Ltd T/a Silk Group
Bolton MBC,Chief Executives,Corporate Training,01-May-23,£695.00,The Training Co
Bolton MBC,Chief Executives,Corporate Training,18-May-23,£620.00,TLC Learning Academy#Limited
Bolton MBC,Chief Executives,Other Fees,01-May-23,"£63,000.00",Tootoot Limited
Bolton MBC,Chief Executives,Other Fees,26-May-23,"£1,500.00",Turton School#Turton High School
Bolton MBC,Chief Executives,Vehicle Purchase,01-May-23,"£7,860.70",Tusker
Bolton MBC,Chief Executives,Vehicle Purchase,01-May-23,"£5,671.11",Tusker
Bolton MBC,Chief Executives,Vehicle Purchase,01-May-23,£833.53,Tusker
Bolton MBC,Chief Executives,Other Fees,12-May-23,"£1,159.46",Tusker
Bolton MBC,Chief Executives,Other Fees,18-May-23,"£1,005.62",Tusker
Bolton MBC,Chief Executives,Book Fund Expenditure,01-May-23,£857.64,Ulverscroft Large Print Books Limited#Ulverscroft Limited
Bolton MBC,Chief Executives,Book Fund Expenditure,01-May-23,£652.84,Ulverscroft Large Print Books Limited#Ulverscroft Limited
Bolton MBC,Chief Executives,Grant Funded Expenditure,17-May-23,"£20,000.00",Urban Outreach (Bolton)
Bolton MBC,Chief Executives,Catering Provisions-Food,01-May-23,"£10,970.00",Urban Outreach (Bolton)
Bolton MBC,Chief Executives,Catering Provisions-Food,01-May-23,"£17,843.00",Urban Outreach (Bolton)
Bolton MBC,Chief Executives,Legal Fees,01-May-23,£945.00,Vivid Resourcing
Bolton MBC,Chief Executives,Mobile Telephone Purchase,05-May-23,£780.00,Vodafone Limited
Bolton MBC,Chief Executives,Mobile Telephone Purchase,09-May-23,"£2,030.00",Vodafone Limited
Bolton MBC,Chief Executives,Mobile Telephone Purchase,23-May-23,"£1,808.07",Vodafone Limited
Bolton MBC,Chief Executives,Promoting Events,01-May-23,£600.00,WAVE#Adventure
Bolton MBC,Chief Executives,Marketing,01-May-23,£875.00,Wigan Pier Promotions#Limited
Bolton MBC,Chief Executives,Catering Provisions-Food,01-May-23,£794.52,Wilds#WLG Limited
Bolton MBC,Chief Executives,Catering Provisions-Food,01-May-23,£662.10,Wilds#WLG Limited
Bolton MBC,Chief Executives,Catering Provisions-Food,01-May-23,"£1,059.90",Wilds#WLG Limited
Bolton MBC,Chief Executives,Catering Provisions-Food,01-May-23,"£1,399.00",Wilds#WLG Limited
Bolton MBC,Chief Executives,Catering Provisions-Food,24-May-23,£839.40,Wilds#WLG Limited
Bolton MBC,Chief Executives,Catering Provisions-Food,30-May-23,£699.50,Wilds#WLG Limited
Bolton MBC,Chief Executives,Catering Provisions-Food,30-May-23,£749.50,Wilds#WLG Limited
Bolton MBC,Chief Executives,Private Contracted Services,03-May-23,"£200,000.00",Wonde Limited
Bolton MBC,Chief Executives,Other Fees,25-May-23,"£13,572.57",Working on Wellbeing Ltd T/A Optima Health
Bolton MBC,Chief Executives,Photocopying Lease/Maintenance,01-May-23,"£63,564.53",Xerox (UK) Limited
Bolton MBC,Children's Services,Legal Fees,01-May-23,£710.00,18 St John Street Chamber
Bolton MBC,Children's Services,Legal Fees,25-May-23,£750.00,18 St John Street Chamber
Bolton MBC,Children's Services,Legal Fees,18-May-23,£750.00,18 St John Street Chamber
Bolton MBC,Children's Services,Clients - Taxi Fares,01-May-23,"£2,000.00",24/7 Minibuses
Bolton MBC,Children's Services,ECDL Courseware Hosting,18-May-23,"£44,850.00",2Simple Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-May-23,"£19,285.71",4 Pure Heart Limited
Bolton MBC,Children's Services,Clients - Taxi Fares,01-May-23,£810.00,A K Private Hire
Bolton MBC,Children's Services,Clients - Taxi Fares,01-May-23,"£1,700.00",AB Minibuses
Bolton MBC,Children's Services,Clients - Taxi Fares,01-May-23,"£2,025.00",Abacus Minibuses Ltd
Bolton MBC,Children's Services,Computer Software Licences,01-May-23,"£2,025.00",Access UK Limited
Bolton MBC,Children's Services,Contracted Services,01-May-23,£640.00,Acorn Care & Education Limited
Bolton MBC,Children's Services,Inter Agency Fees,01-May-23,£986.00,Adoption Matters
Bolton MBC,Children's Services,Inter Agency Fees,22-May-23,"£11,855.00",Adoption Matters
Bolton MBC,Children's Services,Other Fees,01-May-23,"£31,551.52",Adoption Matters
Bolton MBC,Children's Services,Contracted Services,01-May-23,"£1,290.00",Alpha Biolabs Limited
Bolton MBC,Children's Services,Clients - Taxi Fares,01-May-23,"£4,410.00",Alpha Luxury Minibuses Limited
Bolton MBC,Children's Services,Clients - Taxi Fares,01-May-23,"£5,605.00",Alpha Luxury Minibuses Limited
Bolton MBC,Children's Services,Legal Fees,15-May-23,£855.00,Anglia DNA Services Limited#IDNA Genetics
Bolton MBC,Children's Services,Legal Fees,19-May-23,£963.00,Anglia DNA Services Limited#IDNA Genetics
Bolton MBC,Children's Services,Water Charges - Unmetered,01-May-23,"£1,755.32",Anglian Water Business (National) Ltd Trading As Wave
Bolton MBC,Children's Services,Contract Cleaning,18-May-23,£685.40,Associated Cleaning Contractors#Champion Cleaning Services Ltd
Bolton MBC,Children's Services,Contract Cleaning,09-May-23,"£1,864.35",Associated Cleaning Contractors#Champion Cleaning Services Ltd
Bolton MBC,Children's Services,Clients - Taxi Fares,01-May-23,"£1,670.00",Atlas Minibuses Limited
Bolton MBC,Children's Services,Clients - Taxi Fares,01-May-23,"£1,610.00",Auto Travel Limited
Bolton MBC,Children's Services,Other Fees,01-May-23,"£5,000.00",Awards For Young Musicians
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-May-23,"£1,149.05",Backup North West#BYPHS
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-May-23,"£3,277.49",Backup North West#BYPHS
Bolton MBC,Children's Services,Contracted Services,01-May-23,"£1,750.00",Baltimore Consulting Limited
Bolton MBC,Children's Services,Contracted Services,01-May-23,"£1,750.00",Baltimore Consulting Limited
Bolton MBC,Children's Services,Contracted Services,01-May-23,"£1,400.00",Baltimore Consulting Limited
Bolton MBC,Children's Services,Contracted Services,01-May-23,"£1,400.00",Baltimore Consulting Limited
Bolton MBC,Children's Services,Contracted Services,01-May-23,"£1,750.00",Baltimore Consulting Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-May-23,"£3,548.97",Banya Family Placement Agency Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-May-23,"£3,548.97",Banya Family Placement Agency Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-May-23,"£3,418.59",Banya Family Placement Agency Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-May-23,"£3,352.37",Barnardo's
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-May-23,"£3,251.79",Barnardo's
Bolton MBC,Children's Services,Contracted Services,02-May-23,"£1,872.00",Barton Moss Secure Care Centre
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-May-23,"£10,360.00",Bear Care Services Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-May-23,"£10,360.00",Bear Care Services Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-May-23,"£10,360.00",Bear Care Services Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-May-23,"£10,360.00",Bear Care Services Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-May-23,"£2,487.86",Bedspace Resource Limited
Bolton MBC,Children's Services,Clients - Taxi Fares,01-May-23,"£23,375.00",Bestway Minibuses Limited
Bolton MBC,Children's Services,Training Exps Tuition Fees,06-May-23,"£23,530.00",Bokell Associates Limited
Bolton MBC,Children's Services,Contracted Services,01-May-23,"£12,875.00",Bolton Carers Support
Bolton MBC,Children's Services,Contracted Services,01-May-23,"£4,881.75",Bolton Carers Support
Bolton MBC,Children's Services,Contracted Services,01-May-23,"£7,803.00",Bolton Carers Support
Bolton MBC,Children's Services,Operational Equipment Purchase,01-May-23,£888.34,Bolton Carpet Services Ltd
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-May-23,"£38,705.36",Bright Futures Care Limited
Bolton MBC,Children's Services,Contracted Services,01-May-23,"£67,586.00",Bury Council
Bolton MBC,Children's Services,Clients - Taxi Fares,01-May-23,"£1,950.00",Bux Travel
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-May-23,"£26,350.00",Cambian Childcare Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-May-23,"£8,812.99",Capstone Foster Care (North) Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-May-23,"£6,978.10",Capstone Foster Care (North) Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-May-23,"£4,201.43",Capstone Foster Care (North) Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-May-23,"£22,395.03",Care 4 Every Child Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-May-23,"£22,395.03",Care 4 Every Child Limited
Bolton MBC,Children's Services,Contracted Services,01-May-23,"£2,250.00",Care To Dance
Bolton MBC,Children's Services,Inter Agency Fees,01-May-23,"£2,142.90",Caritas Care Ltd
Bolton MBC,Children's Services,Other Fees,01-May-23,"£2,703.39",Caritas Care Ltd
Bolton MBC,Children's Services,Other Fees,01-May-23,"£1,967.66",Caritas Care Ltd
Bolton MBC,Children's Services,General Subscriptions,01-May-23,"£3,295.00",Catch22
Bolton MBC,Children's Services,Legal Fees,18-May-23,£700.00,Central Chambers Manchester
Bolton MBC,Children's Services,Legal Fees,01-May-23,£800.00,Central Chambers Manchester
Bolton MBC,Children's Services,Legal Fees,18-May-23,£750.00,Central Chambers Manchester
Bolton MBC,Children's Services,Legal Fees,01-May-23,"£1,200.00",Central Chambers Manchester
Bolton MBC,Children's Services,Legal Fees,01-May-23,"£3,750.00",Central Chambers Manchester
Bolton MBC,Children's Services,Legal Fees,17-May-23,£550.00,Central Chambers Manchester
Bolton MBC,Children's Services,Legal Fees,18-May-23,£850.00,Central Chambers Manchester
Bolton MBC,Children's Services,Legal Fees,01-May-23,£750.00,Central Chambers Manchester
