Authority,Service Area,Description,Payment,Amount,Supplier
Bolton MBC,Adult Services,Residential Provision,04-Dec-23,"£16,680.00",Withins Residential Home
Bolton MBC,Adult Services,Contracted Services,01-Dec-23,"£2,041.19",Wyresdale House
Bolton MBC,Adult Services,Contracted Services,01-Dec-23,"£4,407.92",Wyresdale House
Bolton MBC,Adult Services,Contracted Services,01-Dec-23,"£4,407.92",Wyresdale House
Bolton MBC,Adult Services,Contracted Services,01-Dec-23,"£4,407.92",Wyresdale House
Bolton MBC,Adult Services,Contracted Services,16-Dec-23,"£12,176.88",Wyresdale House
Bolton MBC,Adult Services,Contracted Services,13-Dec-23,"£2,513.56",Yasnad Ltd t/a Bluebird Care Bury
Bolton MBC,Adult Services,Contracted Services,27-Dec-23,"£1,302.27",Your Care (UK) Limited
Bolton MBC,Adult Services,Contracted Services,27-Dec-23,"£1,832.24",Your Care (UK) Limited
Bolton MBC,Chief Executives,Promoting Events,01-Dec-23,"£15,340.67",A Way With Media Productions Limited
Bolton MBC,Chief Executives,Agilisys - Transition,01-Dec-23,"£135,840.36",Agilisys Limited
Bolton MBC,Chief Executives,Agilisys - Transition,01-Dec-23,"£13,655.33",Agilisys Limited
Bolton MBC,Chief Executives,Security Cash Collection,01-Dec-23,"£6,114.43",Allpay.net Limited
Bolton MBC,Chief Executives,Security Cash Collection,01-Dec-23,£930.83,Allpay.net Limited
Bolton MBC,Chief Executives,Security Cash Collection,01-Dec-23,£761.59,Allpay.net Limited
Bolton MBC,Chief Executives,General Materials,01-Dec-23,£761.75,Altitude Services#Limited
Bolton MBC,Chief Executives,General Materials,01-Dec-23,£548.18,Altitude Services#Limited
Bolton MBC,Chief Executives,General Materials,01-Dec-23,£548.18,Altitude Services#Limited
Bolton MBC,Chief Executives,General Materials,01-Dec-23,"£1,167.55",Altitude Services#Limited
Bolton MBC,Chief Executives,General Materials,01-Dec-23,£548.18,Altitude Services#Limited
Bolton MBC,Chief Executives,Promoting Events,01-Dec-23,"£9,268.00",Amande Concerts Limited
Bolton MBC,Chief Executives,Crompton Place,18-Dec-23,"£31,678.27",AMAS Limited
Bolton MBC,Chief Executives,Water Charges - Metered,10-Dec-23,£780.78,Anglian Water Business (National) Ltd Trading As Wave
Bolton MBC,Chief Executives,Water Charges - Metered,10-Dec-23,"£1,184.92",Anglian Water Business (National) Ltd Trading As Wave
Bolton MBC,Chief Executives,Cleaning Materials,12-Dec-23,"£1,788.00",Arrow County Supplies Limited
Bolton MBC,Chief Executives,Book Fund Expenditure,01-Dec-23,"£2,547.45",Askews & Holts Library Services Ltd
Bolton MBC,Chief Executives,Book Fund Expenditure,11-Dec-23,"£2,550.67",Askews & Holts Library Services Ltd
Bolton MBC,Chief Executives,Day To Day Maintenance,15-Dec-23,"£1,317.10",AVM Solutions UK Ltd#Audio Visual Media Solutions UK
Bolton MBC,Chief Executives,Staff Training Courses,18-Dec-23,£750.00,Bolton at Home Limited#HB Refunds & Invoices
Bolton MBC,Chief Executives,Op Equip Furniture Purchase,04-Dec-23,£571.58,Bolton Carpet Warehouse
Bolton MBC,Chief Executives,Op Equip Furniture Purchase,13-Dec-23,£582.41,Bolton Carpet Warehouse
Bolton MBC,Chief Executives,Op Equip Furniture Purchase,13-Dec-23,£582.41,Bolton Carpet Warehouse
Bolton MBC,Chief Executives,Corporate Training,14-Dec-23,"£7,700.00",Bolton College#Was Community College
Bolton MBC,Chief Executives,Other Fees,11-Dec-23,"£2,400.30",Bolton NHS Foundation Trust
Bolton MBC,Chief Executives,Training Exps Tuition Fees,15-Dec-23,£858.33,BPP Professional Education Limited
Bolton MBC,Chief Executives,Other Fees,20-Dec-23,£766.67,BPP Professional Education Limited
Bolton MBC,Chief Executives,Staff Subsistence Expenses,12-Dec-23,£510.00,Capita Business Services Limited
Bolton MBC,Chief Executives,Staff Subsistence Expenses,06-Dec-23,"£3,366.00",Capita Business Services Limited
Bolton MBC,Chief Executives,Agency Staff - Full-time,07-Dec-23,"£1,112.22",Castlefield Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Full-time,14-Dec-23,"£1,112.22",Castlefield Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Full-time,21-Dec-23,"£1,112.22",Castlefield Recruitment Limited
Bolton MBC,Chief Executives,Promoting Events,01-Dec-23,"£10,706.60",CBB Entertainments Limited
Bolton MBC,Chief Executives,Management Fee,01-Dec-23,"£193,606.48",CH Bolton Limited
Bolton MBC,Chief Executives,Rent Of Buildings,05-Dec-23,"£14,747.86",CH Bolton Limited
Bolton MBC,Chief Executives,Civic Hospitality,05-Dec-23,"£7,066.50",CH Bolton Limited
Bolton MBC,Chief Executives,Other Security,05-Dec-23,"£1,886.50",CH Bolton Limited
Bolton MBC,Chief Executives,Survey Fees,01-Dec-23,"£2,361.01",Civica Election Services Limited
Bolton MBC,Chief Executives,Management Fees,19-Dec-23,£873.61,Colliers International Property Consultants Limited#Colliers#Colliers International Retail UK LLP#Colliers International
Bolton MBC,Chief Executives,Buildings Service Charge,01-Dec-23,"£1,123.38",Colliers International Property Consultants Limited#Colliers#Colliers International Retail UK LLP#Colliers International
Bolton MBC,Chief Executives,Buildings Service Charge,01-Dec-23,"£1,054.50",Colliers International Property Consultants Limited#Colliers#Colliers International Retail UK LLP#Colliers International
Bolton MBC,Chief Executives,Buildings Service Charge,01-Dec-23,"£7,871.94",Colliers International Property Consultants Limited#Colliers#Colliers International Retail UK LLP#Colliers International
Bolton MBC,Chief Executives,Disclosure Monitoring,01-Dec-23,£705.00,Complete Background Screening Limited#CBS
Bolton MBC,Chief Executives,Gas - General,15-Dec-23,£673.75,Corona Energy Limited
Bolton MBC,Chief Executives,Gas - General,15-Dec-23,£938.78,Corona Energy Limited
Bolton MBC,Chief Executives,Gas - General,01-Dec-23,"£7,138.84",Corona Energy Limited
Bolton MBC,Chief Executives,Gas - General,15-Dec-23,"£7,074.81",Corona Energy Limited
Bolton MBC,Chief Executives,Gas - General,15-Dec-23,"£1,567.11",Corona Energy Limited
Bolton MBC,Chief Executives,Gas - General,15-Dec-23,£911.46,Corona Energy Limited
Bolton MBC,Chief Executives,Gas - General,15-Dec-23,£692.22,Corona Energy Limited
Bolton MBC,Chief Executives,Gas - General,01-Dec-23,"£2,707.40",Corona Energy Limited
Bolton MBC,Chief Executives,Gas - General,01-Dec-23,£993.38,Corona Energy Limited
Bolton MBC,Chief Executives,Gas - General,15-Dec-23,"£1,366.74",Corona Energy Limited
Bolton MBC,Chief Executives,Gas - General,15-Dec-23,"£1,501.11",Corona Energy Limited
Bolton MBC,Chief Executives,Day To Day Maintenance,01-Dec-23,"£1,880.00",Creative Technical Installations Limited
Bolton MBC,Chief Executives,Artistes Fees,01-Dec-23,"£2,900.00",Dawn N Dusted Promotions/Live Music Consultant
Bolton MBC,Chief Executives,Disclosure Monitoring,01-Dec-23,"£15,143.00",Disclosure and Barring Service
Bolton MBC,Chief Executives,Promoting Events,08-Dec-23,"£8,389.35",Ellis Live Limited
Bolton MBC,Chief Executives,Promoting Events,01-Dec-23,"£13,647.67",Entertainers Show Providers Limited
Bolton MBC,Chief Executives,Other Fees,06-Dec-23,"£2,294.83",Equita Limited
Bolton MBC,Chief Executives,Promoting Events,04-Dec-23,"£3,388.63",Event Lights Ltd
Bolton MBC,Chief Executives,Computer Software,01-Dec-23,"£1,200.00",Experian Limited
Bolton MBC,Chief Executives,Electricity - General,01-Dec-23,£853.82,Haven Power Limited
Bolton MBC,Chief Executives,Electricity - General,01-Dec-23,"£15,637.51",Haven Power Limited
Bolton MBC,Chief Executives,Electricity - General,01-Dec-23,"£1,028.80",Haven Power Limited
Bolton MBC,Chief Executives,Electricity - General,01-Dec-23,"£1,618.94",Haven Power Limited
Bolton MBC,Chief Executives,Electricity - General,01-Dec-23,£679.05,Haven Power Limited
Bolton MBC,Chief Executives,Electricity - General,01-Dec-23,"£2,525.09",Haven Power Limited
Bolton MBC,Chief Executives,Electricity - General,01-Dec-23,£579.40,Haven Power Limited
Bolton MBC,Chief Executives,Electricity - General,01-Dec-23,"£2,418.56",Haven Power Limited
Bolton MBC,Chief Executives,Electricity - General,01-Dec-23,£592.61,Haven Power Limited
Bolton MBC,Chief Executives,Electricity - General,01-Dec-23,£729.59,Haven Power Limited
Bolton MBC,Chief Executives,Miscellaneous Grants,06-Dec-23,"£1,250.00",Homeless Aid UK
Bolton MBC,Chief Executives,Office Stationery,21-Dec-23,£589.00,House of Print (UK) Ltd
Bolton MBC,Chief Executives,Office Stationery,21-Dec-23,£589.00,House of Print (UK) Ltd
Bolton MBC,Chief Executives,Catering Provisions-Food,13-Dec-23,"£3,420.00",Howcrofts Fine Foods Ltd#Odessa Cafe and Salad Bar
Bolton MBC,Chief Executives,Catering Provisions-Food,16-Dec-23,£510.00,Howcrofts Fine Foods Ltd#Odessa Cafe and Salad Bar
Bolton MBC,Chief Executives,Private Contracted Services,01-Dec-23,"£315,000.00",Huggg Limited
Bolton MBC,Chief Executives,Marketing,01-Dec-23,"£1,115.00",Impression (Bolton) Limited
Bolton MBC,Chief Executives,Marketing,04-Dec-23,£612.00,Impression (Bolton) Limited
Bolton MBC,Chief Executives,Other Fees,01-Dec-23,"£4,130.00",Impression (Bolton) Limited
Bolton MBC,Chief Executives,Marketing,01-Dec-23,£784.84,J & L Wood & Son Limited
Bolton MBC,Chief Executives,Other Agency/Contracted Services,01-Dec-23,£821.40,J Consulting Limited T/A Jobline
Bolton MBC,Chief Executives,Other Agency/Contracted Services,06-Dec-23,"£1,065.60",J Consulting Limited T/A Jobline
Bolton MBC,Chief Executives,Other Agency/Contracted Services,13-Dec-23,£910.20,J Consulting Limited T/A Jobline
Bolton MBC,Chief Executives,Other Agency/Contracted Services,20-Dec-23,£543.90,J Consulting Limited T/A Jobline
Bolton MBC,Chief Executives,Rent of Storage Facilities,01-Dec-23,£552.00,J W Whittle Limited#Store-Away Archive Facilities
Bolton MBC,Chief Executives,Other Fees,01-Dec-23,"£13,611.33",Jacobs Certificated Bailiffs#Jacobs
Bolton MBC,Chief Executives,Other Fees,04-Dec-23,"£4,627.68",Jacobs Certificated Bailiffs#Jacobs
Bolton MBC,Chief Executives,Other Fees,11-Dec-23,"£7,002.58",Jacobs Certificated Bailiffs#Jacobs
Bolton MBC,Chief Executives,Other Fees,29-Dec-23,"£9,652.46",Jacobs Certificated Bailiffs#Jacobs
Bolton MBC,Chief Executives,Legal Fees,01-Dec-23,"£1,365.00",James Andrews Recruitment Solutions Limited
Bolton MBC,Chief Executives,Legal Fees,01-Dec-23,"£2,800.00",James Andrews Recruitment Solutions Limited
Bolton MBC,Chief Executives,Legal Fees,06-Dec-23,"£1,435.00",James Andrews Recruitment Solutions Limited
Bolton MBC,Chief Executives,Legal Fees,13-Dec-23,"£2,765.00",James Andrews Recruitment Solutions Limited
Bolton MBC,Chief Executives,Legal Fees,13-Dec-23,"£1,645.00",James Andrews Recruitment Solutions Limited
Bolton MBC,Chief Executives,Legal Fees,13-Dec-23,"£2,835.00",James Andrews Recruitment Solutions Limited
Bolton MBC,Chief Executives,Legal Fees,20-Dec-23,£875.00,James Andrews Recruitment Solutions Limited
Bolton MBC,Chief Executives,Other Fees,01-Dec-23,"£1,015.00",JLL#AMAS
Bolton MBC,Chief Executives,Other Fees,11-Dec-23,"£143,502.50",JLL#AMAS
Bolton MBC,Chief Executives,Other Fees,11-Dec-23,"£16,006.98",JLL#AMAS
Bolton MBC,Chief Executives,Other Fees,11-Dec-23,"£1,677.50",JLL#AMAS
Bolton MBC,Chief Executives,Training Exps Tuition Fees,15-Dec-23,"£1,421.66",Kaplan Financial Limited
Bolton MBC,Chief Executives,Training Exps Tuition Fees,18-Dec-23,"£1,421.66",Kaplan Financial Limited
Bolton MBC,Chief Executives,Promoting Events,07-Dec-23,"£1,500.00",Live DLE Limited
Bolton MBC,Chief Executives,Promoting Events,04-Dec-23,"£12,900.00",LPM Events
Bolton MBC,Chief Executives,Survey Fees,01-Dec-23,£580.00,Mallina Group
Bolton MBC,Chief Executives,Other Fees,12-Dec-23,"£2,000.00",Manchester City Council
Bolton MBC,Chief Executives,General Subscriptions,01-Dec-23,"£5,229.00",Matobo Limited
Bolton MBC,Chief Executives,Legal Fees,01-Dec-23,£825.00,Matobo Limited
Bolton MBC,Chief Executives,Corporate Training,14-Dec-23,"£6,120.00",Me Learning Limited
Bolton MBC,Chief Executives,Agency Staff - Full-time,22-Dec-23,"£11,988.00",Meritec Limited
Bolton MBC,Chief Executives,Legal Fees,01-Dec-23,"£1,345.00",Michelmores LLP
Bolton MBC,Chief Executives,Promoting Events,01-Dec-23,"£1,000.00",Moonscape Media Ltd#Primary Times
Bolton MBC,Chief Executives,Advertising General,07-Dec-23,£660.00,National Car Parks Ltd#NCP
Bolton MBC,Chief Executives,C.C.T.V.,12-Dec-23,"£1,505.00",National Car Parks Ltd#NCP
Bolton MBC,Chief Executives,Printing General,01-Dec-23,£747.00,NB Colour Print Limited
Bolton MBC,Chief Executives,Marketing,01-Dec-23,£527.00,NB Colour Print Limited
Bolton MBC,Chief Executives,Computer Software Licences,01-Dec-23,"£20,000.00",NDL Software Limited
Bolton MBC,Chief Executives,Information and Communication Technology,10-Dec-23,"£9,120.00",NEC Software Solutions UK Limited
Bolton MBC,Chief Executives,Advertising General,22-Dec-23,"£1,053.17",Newsquest Media Group
Bolton MBC,Chief Executives,Promoting Events,01-Dec-23,"£9,999.99",Newsquest Media Group
Bolton MBC,Chief Executives,Advertising General,01-Dec-23,£595.00,Newsquest Media Group
Bolton MBC,Chief Executives,Advertising General,01-Dec-23,£595.00,Newsquest Media Group
Bolton MBC,Chief Executives,ICT Security,01-Dec-23,£555.75,Nominet UK
Bolton MBC,Chief Executives,Agilisys - Transformation,01-Dec-23,"£28,350.00",Oracle Corporation UK Limited
Bolton MBC,Chief Executives,Reactive Maintenance,07-Dec-23,"£2,700.00",Park Avenue Recruitment Limited
Bolton MBC,Chief Executives,Reactive Maintenance,12-Dec-23,"£2,700.00",Park Avenue Recruitment Limited
Bolton MBC,Chief Executives,Reactive Maintenance,19-Dec-23,"£2,700.00",Park Avenue Recruitment Limited
Bolton MBC,Chief Executives,Book Fund Expenditure,01-Dec-23,"£1,062.52",Peters Limited
Bolton MBC,Chief Executives,Book Fund Expenditure,01-Dec-23,"£1,485.09",Peters Limited
Bolton MBC,Chief Executives,Book Fund Expenditure,01-Dec-23,"£3,481.74",Peters Limited
Bolton MBC,Chief Executives,Postage Charge,02-Dec-23,"£41,739.80",Pitney Bowes Purchase Power T/A Pitney Bowes Limited
Bolton MBC,Chief Executives,Sales-Pantomime Income,13-Dec-23,"£27,777.78",Polka Dot Pantomines Limited
Bolton MBC,Chief Executives,Office Stationery,19-Dec-23,"£2,537.76",Premier Paper Group Limited
Bolton MBC,Chief Executives,Office Stationery,19-Dec-23,£671.50,Premier Paper Group Limited
Bolton MBC,Chief Executives,Agency Staff - Full-time,01-Dec-23,"£3,139.84",Profile Security Services Ltd
Bolton MBC,Chief Executives,Agency Staff - Full-time,01-Dec-23,"£1,786.80",Profile Security Services Ltd
Bolton MBC,Chief Executives,Agency Staff - Full-time,01-Dec-23,£714.72,Profile Security Services Ltd
Bolton MBC,Chief Executives,Agency Staff - Full-time,01-Dec-23,"£1,965.48",Profile Security Services Ltd
Bolton MBC,Chief Executives,Agency Staff - Full-time,01-Dec-23,£536.04,Profile Security Services Ltd
Bolton MBC,Chief Executives,Office Stationery,15-Dec-23,£684.00,Quadient UK Ltd#Finance
Bolton MBC,Chief Executives,Marketing,01-Dec-23,"£3,060.00",Redacted - Personal data
Bolton MBC,Chief Executives,Other Agency/Contracted Services,06-Dec-23,£703.50,Redacted - Personal data
Bolton MBC,Chief Executives,Other Agency/Contracted Services,06-Dec-23,£892.50,Redacted - Personal data
Bolton MBC,Chief Executives,Other Fees,07-Dec-23,"£1,375.00",Redacted - Personal data
Bolton MBC,Chief Executives,Agency Staff - Other,15-Dec-23,"£1,626.52",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,15-Dec-23,"£2,029.88",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,15-Dec-23,"£1,276.55",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,15-Dec-23,"£1,963.70",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,15-Dec-23,£767.68,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,15-Dec-23,"£1,025.65",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,15-Dec-23,"£2,090.44",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,15-Dec-23,£709.56,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,15-Dec-23,"£1,537.38",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,15-Dec-23,"£1,733.42",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,15-Dec-23,£721.13,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Dec-23,£501.00,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Dec-23,"£2,029.88",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Dec-23,"£1,631.70",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Dec-23,£721.13,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Dec-23,"£1,859.13",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Dec-23,"£1,415.42",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Dec-23,£994.56,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Dec-23,"£1,406.08",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Dec-23,"£1,993.79",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Dec-23,£819.86,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Dec-23,"£1,069.38",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Dec-23,"£1,838.48",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Dec-23,"£1,773.90",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,08-Dec-23,"£1,636.87",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,08-Dec-23,"£2,029.88",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,08-Dec-23,"£1,447.83",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,08-Dec-23,"£1,929.64",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,08-Dec-23,£791.68,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,08-Dec-23,"£2,029.88",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,08-Dec-23,"£1,223.85",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,08-Dec-23,£721.13,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,08-Dec-23,"£1,707.16",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,08-Dec-23,"£1,736.56",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,15-Dec-23,£529.75,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,15-Dec-23,£561.79,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,08-Dec-23,£617.98,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,15-Dec-23,£687.83,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,08-Dec-23,£687.83,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,15-Dec-23,"£1,470.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Dec-23,"£1,470.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,08-Dec-23,"£1,470.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,15-Dec-23,£644.36,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Dec-23,£597.23,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,08-Dec-23,£644.36,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,15-Dec-23,£612.91,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,01-Dec-23,£556.08,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Agency Staff - Other,08-Dec-23,£612.91,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Chief Executives,Photocopying Lease/Maintenance,06-Dec-23,"£19,112.00",Ricoh UK Limited
Bolton MBC,Chief Executives,Photocopying Lease/Maintenance,06-Dec-23,"£8,625.81",Ricoh UK Limited
Bolton MBC,Chief Executives,Management Fees,19-Dec-23,"£24,000.00",Robertson Capital Projects Limited
Bolton MBC,Chief Executives,Other Agency/Contracted Services,22-Dec-23,"£12,450.00",Robertson Capital Projects Limited
Bolton MBC,Chief Executives,Other Agency/Contracted Services,22-Dec-23,"£12,300.00",Robertson Capital Projects Limited
Bolton MBC,Chief Executives,Other Agency/Contracted Services,22-Dec-23,"£8,400.00",Robertson Capital Projects Limited
Bolton MBC,Chief Executives,Other Agency/Contracted Services,22-Dec-23,£580.13,Robertson Capital Projects Limited
Bolton MBC,Chief Executives,Reactive Maintenance,22-Dec-23,"£118,027.99",Robertson Capital Projects Limited
Bolton MBC,Chief Executives,Day To Day Maintenance,19-Dec-23,"£1,574.38",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Day To Day Maintenance,19-Dec-23,"£3,377.75",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Day To Day Maintenance,19-Dec-23,"£1,711.78",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Day To Day Maintenance,19-Dec-23,£715.63,Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Day To Day Maintenance,19-Dec-23,"£8,333.31",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Day To Day Maintenance,01-Dec-23,"£296,176.68",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Day To Day Maintenance,19-Dec-23,"£11,637.17",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Day To Day Maintenance,19-Dec-23,"£4,213.60",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Contracted Services,01-Dec-23,"£253,990.61",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Day To Day Maintenance Structural,19-Dec-23,"£2,095.35",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Reactive Maintenance,19-Dec-23,"£13,778.93",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Work in Progress Additions,11-Dec-23,"£10,553.05",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Work in Progress Additions,19-Dec-23,"£6,079.95",Robertson Facilities Management Limited
Bolton MBC,Chief Executives,Postages Direct Costs,01-Dec-23,£953.82,Royal Mail Group Limited
Bolton MBC,Chief Executives,Postages Direct Costs,01-Dec-23,£819.31,Royal Mail Group Limited
Bolton MBC,Chief Executives,Postages Direct Costs,11-Dec-23,£699.44,Royal Mail Group Limited
Bolton MBC,Chief Executives,Postages Direct Costs,01-Dec-23,"£3,342.13",Royal Mail Group Limited
Bolton MBC,Chief Executives,Postages Direct Costs,01-Dec-23,"£3,602.48",Royal Mail Group Limited
Bolton MBC,Chief Executives,Postages Direct Costs,11-Dec-23,"£1,801.99",Royal Mail Group Limited
Bolton MBC,Chief Executives,Postages Direct Costs,01-Dec-23,"£1,904.14",Royal Mail Group Limited
Bolton MBC,Chief Executives,Postages Direct Costs,11-Dec-23,"£1,712.35",Royal Mail Group Limited
Bolton MBC,Chief Executives,Other Agency/Contracted Services,01-Dec-23,£522.00,Silverback Events Limited
Bolton MBC,Chief Executives,Staff Subsistence Expenses,01-Dec-23,"£9,649.03",SME HCI Limited
Bolton MBC,Chief Executives,Operational Equipment Purchase,20-Dec-23,£660.00,Spectra Security Limited
Bolton MBC,Chief Executives,Op Equip Furniture Purchase,01-Dec-23,£591.00,The Cosy Company Limited
Bolton MBC,Chief Executives,Other Fees,12-Dec-23,£880.00,The Creative Core Group Ltd
Bolton MBC,Chief Executives,Marketing,01-Dec-23,"£1,344.75",The ExcluSec Group Limited T/As ExcluSec Security
Bolton MBC,Chief Executives,Other Agency/Contracted Services,01-Dec-23,"£2,765.00",The ExcluSec Group Limited T/As ExcluSec Security
Bolton MBC,Chief Executives,Agency Staff - Full-time,01-Dec-23,"£3,946.80",The ExcluSec Group Limited T/As ExcluSec Security
Bolton MBC,Chief Executives,Miscellaneous Grants,22-Dec-23,£555.00,The Hub At Westhoughton
Bolton MBC,Chief Executives,Miscellaneous Grants,20-Dec-23,£555.00,The Hub At Westhoughton
Bolton MBC,Chief Executives,Management Fees,01-Dec-23,£665.00,The Learn Centre Ltd#Payroll Alliance
Bolton MBC,Chief Executives,Information and Communication Technology,11-Dec-23,"£1,253.70",The Purple Company (UK) Ltd T/a Silk Group
Bolton MBC,Chief Executives,Corporate Training,23-Dec-23,"£1,600.00",ThemPra Social Pedagogy Community Interest Company
Bolton MBC,Chief Executives,Vehicle Purchase,01-Dec-23,"£7,146.70",Tusker
Bolton MBC,Chief Executives,Vehicle Purchase,01-Dec-23,"£5,081.97",Tusker
Bolton MBC,Chief Executives,Vehicle Purchase,01-Dec-23,£775.12,Tusker
Bolton MBC,Chief Executives,General Subscriptions,15-Dec-23,"£1,590.00",TV Licensing
Bolton MBC,Chief Executives,Book Fund Expenditure,01-Dec-23,£795.85,Ulverscroft Large Print Books Limited#Ulverscroft Limited
Bolton MBC,Chief Executives,External Audit Fees,01-Dec-23,"£1,575.00",Vivid Resourcing
Bolton MBC,Chief Executives,External Audit Fees,06-Dec-23,"£1,575.00",Vivid Resourcing
Bolton MBC,Chief Executives,External Audit Fees,13-Dec-23,"£1,750.00",Vivid Resourcing
Bolton MBC,Chief Executives,Mobile Telephone Purchase,18-Dec-23,£520.00,Vodafone Limited
Bolton MBC,Chief Executives,Marketing,16-Dec-23,"£3,200.00",Wigan Pier Promotions#Limited
Bolton MBC,Chief Executives,Marketing,01-Dec-23,"£2,080.28",Wilds#WLG Limited
Bolton MBC,Chief Executives,Catering Provisions-Food,12-Dec-23,£699.50,Wilds#WLG Limited
Bolton MBC,Chief Executives,Office Stationery,01-Dec-23,£505.48,Windmill Tapes Limited
Bolton MBC,Chief Executives,Private Contracted Services,01-Dec-23,"£700,000.00",Wonde Limited
Bolton MBC,Chief Executives,Office Stationery,11-Dec-23,"£1,740.00",Yorkshire Purchasing Organisation
Bolton MBC,Chief Executives,Office Stationery,27-Dec-23,£870.00,Yorkshire Purchasing Organisation
