Body Name,Supplier Name,Transaction Ref/No,Supplier Code,Payment Date,Gross Value (detail),Vat Amount,Service Label,Service Code,Expenditure Code,Expenditure Category,Service Division,Directorate,Department,Department Description,Sub Team,Sub Team Description,Reference,Unique Reference
Blackpool Council,Wrps Ltd,266082,1003665,22/07/2024,635.9,105.98,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,16554,1.00367E+17
Blackpool Council,SELECTA UK LTD,266107,1139513,09/07/2024,652.01,101.25,Palatine Pool,90000,63062,Vending Materials,Not Applicable - 1,NA,NA,Not Applicable - 3,NA,Palatine - 5,240070779,1.13951E+21
Blackpool Council,North Lakes Children's Services Ltd,266139,1007668,03/07/2024,"21,391.20",0,External Residential,10541,64501,Private Contractors,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,604,1.00767E+15
Blackpool Council,Turnock Ltd,266144,1000061,09/07/2024,"2,034.64",339.1,Stock,90000,63041,VAT ADJUSTMENT,Not Applicable - 1,NA,PJOP,Not Applicable - 3,PJBA1,Wages Overhead Account - 5,53905,1.00006E+17
Blackpool Council,Suez Recycling And Recovery Uk Ltd,266150,1000737,16/07/2024,"87,911.22","14,651.87",Waste Disposal,30177,64501,Private Contractors,Community & Env Services - 1,BPLSER,WASTE,Waste Management - 3,DOMPFI1,Domestic Waste - 5,80409220,1.00074E+20
Blackpool Council,Richard Barber & Company,266152,1003484,02/07/2024,354,59,,,63315,Marketing,Communication & Regeneration - 1,AMCPI,HJ,Growth & Prosperity Team - 3,MPB1,Edc - Economic Dev Company - 5,24-5073,100348426615224-5073
Blackpool Council,Tarmac Lafarge Trading Limited,266175,1000571,01/07/2024,552.04,92,Minor Work,90000,63041,VAT ADJUSTMENT,Not Applicable - 1,NA,NA,Not Applicable - 3,SCHEME1,Not Applicable - 5,9048518339,1.00057E+22
Blackpool Council,Product Source Group Limited,266180,1005226,16/07/2024,"1,468.80",244.8,Visitor Services,50160,63808,Souvenirs and Gifts,Communication & Regeneration - 1,AMCPI,VB,Visit Blackpool/Marketing Co - 3,PRC1,Visitor Services - 5,225615,1.00523E+18
Blackpool Council,Care Today Childrens Services,266216,1001626,03/07/2024,"22,764.17","3,794.03",External Residential,10541,64501,Private Contractors,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,35124,1.00163E+17
Blackpool Council,Exceptional Care Ltd,266217,1007377,02/07/2024,"39,857.13",0,External Residential,10541,64501,Private Contractors,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,2775,1.00738E+16
Blackpool Council,Fylde Maintenance Services Ltd,266246,1002195,09/07/2024,529.8,88.3,R&M Recharge Acct - Bpl Boys&Girls Club,40038,61121,Heating and Ventilation,Resources - 1,TRSTOT,AEB,Buildings - 3,BDEC,Buildings - External Clients - 5,5984,1.0022E+16
Blackpool Council,Fylde Maintenance Services Ltd,266247,1002195,16/07/2024,342,57,Bcil - Whole,40059,61121,Heating and Ventilation,Resources - 1,TRSTOT,DUP,Dual Use Propeties - 3,BDIL,Buildings -Independent Living - 5,6000,1.0022E+16
Blackpool Council,Fylde Maintenance Services Ltd,266249,1002195,16/07/2024,696,116,R&M Recharge Acct - Queens Drive Primar,40016,61121,Heating and Ventilation,Resources - 1,TRSTOT,AEB,Buildings - 3,BDEC,Buildings - External Clients - 5,6002,1.0022E+16
Blackpool Council,Fylde Maintenance Services Ltd,266250,1002195,16/07/2024,354,59,Phoenix Centre,40057,61121,Heating and Ventilation,Resources - 1,TRSTOT,AEB,Buildings - 3,BDAD,Buildings - Adult Services - 5,6004,1.0022E+16
Blackpool Council,Fylde Maintenance Services Ltd,266251,1002195,16/07/2024,502.08,83.68,Solaris Centre,40029,61121,Heating and Ventilation,Resources - 1,TRSTOT,AEB,Buildings - 3,BDAAAA,Buildings - Operational - 5,6005,1.0022E+16
Blackpool Council,Tg Gas & Heating Services Ltd,266255,1003282,02/07/2024,608.16,101.36,Project Recharges Holding A/C,40124,61012,Maintenance Private Contractor,Resources - 1,TRSTOT,BLMTCE,Building Maintenence - 3,BLMTCE2,Building Maintenence - 5,713,1.00328E+15
Blackpool Council,Tg Gas & Heating Services Ltd,266256,1003282,02/07/2024,"1,212.00",202,At The Grange,40050,61012,Maintenance Private Contractor,Resources - 1,TRSTOT,AEB,Buildings - 3,BDCH,Buildings -Childrens - 5,714,1.00328E+15
Blackpool Council,Fox Fire Security Limited,266258,1002168,18/07/2024,"1,440.00",240,Project Recharges Holding A/C,40124,61012,Maintenance Private Contractor,Resources - 1,TRSTOT,BLMTCE,Building Maintenence - 3,BLMTCE2,Building Maintenence - 5,INV 4390,1002168266258INV 4390
Blackpool Council,Fox Fire Security Limited,266260,1002168,18/07/2024,"1,080.00",180,Woodlands HR/Payroll,10385,61064,Delegated Maintenance,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED531,Woodlands - 5,INV 4392,1002168266260INV 4392
Blackpool Council,Barry Atkinson T/A Abbey Doors,266495,1000499,01/07/2024,876,146,,,61065,Major Contractual Works,Non-Repairs - 1,HRASEC,HBA,General Management - 3,HBA2,General Management - 5,99,1.0005E+16
Blackpool Council,Lifeline Language Services Ltd,266523,1001286,09/07/2024,324,54,Lac Financial Assistance,10544,63419,Interpreters Fees,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,324068,1.00129E+19
Blackpool Council,Key Engineering Supplies Ltd,266528,1000771,22/07/2024,"1,419.84",236.64,Highways & Engineering,90018,19514,Stocks Efin,Balance Sheet Blackpool Services - 1,ZBPLSER,ZBPLSER2,Balance Sheet Blackpool Services - 3,ZBPLSER4,Balance Sheet Blackpool Services - 5,72394,1.00077E+17
Blackpool Council,Lifeline Language Services Ltd,266537,1001286,09/07/2024,324,54,Sct17,10545,63419,Interpreters Fees,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,324067,1.00129E+19
Blackpool Council,Vivid Resourcing,266565,1004279,05/07/2024,"2,886.00",481,"Prop, Comm & Litigation Gen",61002,60791,Agency Staff,Chief Executive - 1,CEXTOT,LADTOT1,Legal Services - 3,LADTOT3,Legal Services - 5,SLIVRL0146348,1004279266565SLIVRL0146348
Blackpool Council,Richard Barber & Company,266570,1003484,02/07/2024,564,94,,,63315,Marketing,Communication & Regeneration - 1,AMCPI,HJ,Growth & Prosperity Team - 3,MPB1,Edc - Economic Dev Company - 5,24-5074,100348426657024-5074
Blackpool Council,EPC NATIONAL LTD,266573,1142018,16/07/2024,330,55,Apportionable,40001,61064,Delegated Maintenance,Resources - 1,TRSTOT,AEB,Buildings - 3,BDAAAA,Buildings - Operational - 5,3447,1.14202E+16
Blackpool Council,Curve Learning And Development Ltd,266582,1002411,15/07/2024,918,153,Corporate Training,64004,60911,Training Expenses,Chief Executive - 1,CEXTOT,OWD,Organisation & Workforce Dev - 3,OWD2,Organisation & Workforce Dev - 5,22290,1.00241E+17
Blackpool Council,Tmp (Uk) Ltd,266589,1000064,16/07/2024,319.06,53.18,Tro Advertising,30132,64501,Private Contractors,Community & Env Services - 1,BPLSER,TR,Transportation - 3,TRA1,Traffic Managem - 5,374740,1.00006E+18
Blackpool Council,The Speech Bubble Ltd,266598,1001749,08/07/2024,"2,250.00",0,Pru Supplies And Services,10449,60942,Pension Strain,Children's Services - 1,CHISER,EDDIV,Education Diversity - 3,EDDIV2,Education Diversity - 5,TSBI-3525,1001749266598TSBI-3525
Blackpool Council,Retail Packaging Solutions Ltd,266617,1001700,16/07/2024,"1,987.20",331.2,Catering Management,30073,63534,Computer Consumables,Community & Env Services - 1,BPLSER,CATERG,Catering Services - 3,CATOTH1,Other Catering - 5,INV82409,1001700266617INV82409
Blackpool Council,North Liverpool Construction Ltd (Fac067),266630,1003477,23/07/2024,"2,752.20",458.7,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,130944,1.00348E+18
Blackpool Council,Quantum Staffing Solutions Ltd,266635,1007340,02/07/2024,648,108,Bispham Endowed -Supply Costs,10024,60792,Supply Education Support,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED031,Bispham Endowed C Of E Primary - 5,2751,1.00734E+16
Blackpool Council,Teaching Personnel Ltd,266638,1000095,05/07/2024,"2,057.94",342.99,Bispham Endowed -Supply Costs,10024,60792,Supply Education Support,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED031,Bispham Endowed C Of E Primary - 5,3053541,1.0001E+19
Blackpool Council,DERIAN HOUSE CHILDREN'S HOSPICE,266646,1139694,17/07/2024,350,0,Children'S Training,10498,60911,Training Expenses,Children's Services - 1,CHISER,CHSAFE1,Children's Safeguarding - 3,CHSAFE1,Children's safeguarding Team 1,292,1.13969E+15
Blackpool Council,Humly North West Limited,266659,1001787,18/07/2024,"2,398.80",399.8,Bispham Endowed -Supply Costs,10024,60794,Supply Teaching,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED031,Bispham Endowed C Of E Primary - 5,INV-0618,1001787266659INV-0618
Blackpool Council,Security Plus Limited,266691,1003277,02/07/2024,897.07,149.51,Treasury Management,60009,66102,Bank Charges,Budgets Outside Cash Limits - 1,BUDOCL,FH0001,Treasury Management - 3,FH00012,Treasury Management - 5,1043033,1.00328E+19
Blackpool Council,Insight Direct (Uk) Ltd,266718,1001148,16/07/2024,"4,226.86",704.48,Strategic Management& Admin,40101,63532,Computer Running and License Costs,Resources - 1,TRSTOT,FGAA,Ict Corporate Services - 3,FGAA2,Ict Corporate Services FGAA2 - 5,2100923383,1.00115E+22
Blackpool Council,Tony Gallagher T/A Supporting Learning Ltd,266826,1003774,16/07/2024,605,0,Looked After Children,10397,63413,Consultants,Children's Services - 1,CHISER,VIRTUL,Virtual Hub - 3,VIRTUL2,Virtual Hub - 5,BPOOLVSJUNE24TG,1003774266826BPOOLVSJUNE24TG
Blackpool Council,GROUND CONTROL PAVING & LANDSCAPING LTD,266835,1142914,01/07/2024,"14,760.00",0,Apportionable,40001,61012,Maintenance Private Contractor,Resources - 1,TRSTOT,AEB,Buildings - 3,BDAAAA,Buildings - Operational - 5,190241,1.14291E+18
Blackpool Council,Amulet (Churchill Security Solutions) Ltd,266837,1003692,02/07/2024,"32,413.46","5,402.24",Municipal Building - DWP,40254,63418,Security Services,Resources - 1,TRSTOT,DUP,Dual Use Propeties - 3,BDMB,Buildings -Municipal Buildings - 5,98186,1.00369E+17
Blackpool Council,Better Communication Cic,266844,1005318,08/07/2024,"6,499.20","1,083.20",,,63401,General Services,Better Start Projects - 1,BSTPRJ,BSTPRJ2,Better Start Projects - 3,BSTPRJ4,Better Start Projects - 5,BC00359,1005318266844BC00359
Blackpool Council,REAL CARE CHILDREN SERVICES LTD,266850,1140706,03/07/2024,560.4,0,Lac Financial Assistance,10544,65505,Travel,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,020624JH,1140706266850020624JH
Blackpool Council,Cutlers Property Consultancy (Services),266856,1002238,19/07/2024,"1,950.00",0,Estates,40268,60791,Agency Staff,Resources - 1,TRSTOT,AEE,Estates - 3,AEE2,Estates - 5,70547,1.00224E+19
Blackpool Council,NATIONAL DRIVER ORDIT CENTRE LTD,266862,1142608,09/07/2024,"7,700.00",0,Transport Services Admin,30081,60911,Training Expenses,Community & Env Services - 1,BPLSER,TRANSP,Transport Services - 3,INTRAD1,Integrated Tran INTRAD1 - 5,INVOICE-016,1142608266862INVOICE-016
Blackpool Council,First Aid Academy Ltd,266901,1005395,22/07/2024,"1,080.00",180,Children'S Training,10498,60911,Training Expenses,Children's Services - 1,CHISER,CHSAFE1,Children's Safeguarding - 3,CHSAFE1,Children's safeguarding Team 1,R25442,1005395266901R25442
Blackpool Council,Upshot Systems Cic,266910,1005079,18/07/2024,357,59.5,Holiday Activities & Food(Haf),62046,64501,Private Contractors,Public Health - 1,PUBHEL,PUBGRT1,Public Health Grant Spend - 3,PUBHEL14,HAF Holiday activities,2774,1.00508E+16
Blackpool Council,PARTNERS IN CARE LTD,266916,1141729,02/07/2024,"33,165.00",0,External Residential,10541,64501,Private Contractors,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,3927,1.14173E+16
Blackpool Council,CARE TODAY (CS) LIMITED,266927,1142165,02/07/2024,"20,091.41",0,External Residential,10541,64501,Private Contractors,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,10253,1.14217E+17
Blackpool Council,TRADEWIND RECRUITMENT LTD,267145,1140701,02/07/2024,633.2,105.53,Sen Central Team,10430,64403,Special Needs - Children,Children's Services - 1,CHISER,JCAA,Cwan - Management & Admin - 3,JCAA2,Cwan - Management & Admin - 5,INV816703,1140701267145INV816703
Blackpool Council,TRADEWIND RECRUITMENT LTD,267146,1140701,02/07/2024,"1,055.34",175.89,Sen Central Team,10430,64403,Special Needs - Children,Children's Services - 1,CHISER,JCAA,Cwan - Management & Admin - 3,JCAA2,Cwan - Management & Admin - 5,INV816704,1140701267146INV816704
Blackpool Council,BEAR CARE SERVICES LTD,267151,1139908,16/07/2024,"13,500.00",0,External Residential,10541,64501,Private Contractors,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,INV-2059,1139908267151INV-2059
Blackpool Council,Travis Perkins Trading Company Limited,267157,1000056,19/07/2024,"1,222.63",203.77,,,61065,Major Contractual Works,Non-Repairs - 1,HRASEC,HBA,General Management - 3,HBA2,General Management - 5,9286 ASS891,10000562671579286 ASS891
Blackpool Council,THE PLACE YOUNG PEOPLES COMPANY LTD,267172,1139817,02/07/2024,"53,571.60",0,External Residential,10541,64501,Private Contractors,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,INV-2148,1139817267172INV-2148
Blackpool Council,Konica Minolta Business (Uk) Ltd,267174,1000277,09/07/2024,"1,146.10",191.02,St John Vianney -General,10215,63301,Printing,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED221,St John Vianney Catholic - 5,1200685577,1.00028E+22
Blackpool Council,REAL CARE CHILDREN SERVICES LTD,267192,1140706,10/07/2024,970.2,0,Lac Financial Assistance,10544,65583,Specialist Support,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,090624NL,1140706267192090624NL
Blackpool Council,REAL CARE CHILDREN SERVICES LTD,267193,1140706,10/07/2024,359.75,0,Lac Financial Assistance,10544,65583,Specialist Support,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,090624MS,1140706267193090624MS
Blackpool Council,REAL CARE CHILDREN SERVICES LTD,267195,1140706,10/07/2024,273,0,Lac Financial Assistance,10544,65583,Specialist Support,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,090624ZF,1140706267195090624ZF
Blackpool Council,REAL CARE CHILDREN SERVICES LTD,267206,1140706,10/07/2024,"1,489.29",0,Sct17,10545,65583,Specialist Support,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,090624LMU,1140706267206090624LMU
Blackpool Council,REAL CARE CHILDREN SERVICES LTD,267209,1140706,10/07/2024,251.6,0,Sct17,10545,65583,Specialist Support,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,090624EL,1140706267209090624EL
Blackpool Council,REAL CARE CHILDREN SERVICES LTD,267210,1140706,10/07/2024,312.8,0,Sct17,10545,65583,Specialist Support,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,090624LW,1140706267210090624LW
Blackpool Council,REAL CARE CHILDREN SERVICES LTD,267211,1140706,10/07/2024,598.4,0,Sct17,10545,65583,Specialist Support,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,090624LL,1140706267211090624LL
Blackpool Council,REAL CARE CHILDREN SERVICES LTD,267213,1140706,10/07/2024,299.75,0,Sct17,10545,65583,Specialist Support,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,090624MG,1140706267213090624MG
Blackpool Council,REAL CARE CHILDREN SERVICES LTD,267214,1140706,03/07/2024,292.4,0,Sct17,10545,65583,Specialist Support,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,020624LW,1140706267214020624LW
Blackpool Council,Gs Social Care Solutions Ltd,267223,1003365,18/07/2024,"3,370.00",0,Lac Financial Assistance,10544,65505,Travel,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,SI-15185,1003365267223SI-15185
Blackpool Council,REAL CARE CHILDREN SERVICES LTD,267224,1140706,17/07/2024,481.6,0,Sct17,10545,65583,Specialist Support,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,160624MH,1140706267224160624MH
Blackpool Council,REAL CARE CHILDREN SERVICES LTD,267225,1140706,17/07/2024,273,0,Sct17,10545,65583,Specialist Support,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,160624MG,1140706267225160624MG
Blackpool Council,REAL CARE CHILDREN SERVICES LTD,267226,1140706,17/07/2024,251.6,0,Sct17,10545,65583,Specialist Support,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,160624EL,1140706267226160624EL
Blackpool Council,REAL CARE CHILDREN SERVICES LTD,267238,1140706,10/07/2024,760.5,0,Lac Financial Assistance,10544,65583,Specialist Support,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,090624AC,1140706267238090624AC
Blackpool Council,Perspex Distribution Ltd,267243,1001165,16/07/2024,445.64,74.27,,,63041,Other Materials,Communication & Regeneration - 1,AMCPI,PJOP,Illuminations - Operations - 3,PJNA1,New Features / Schemes - C & E - 5,960631462,1.00117E+21
Blackpool Council,Simple Servicing Works,267245,1002699,12/07/2024,"10,284.88","1,714.15",,,65509,Contract Expenses,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED511,Highfurlong - 5,1333,1.0027E+16
Blackpool Council,ARDO MEDICAL LIMITED,267246,1139985,16/07/2024,"2,268.90",378.15,Start for Life Programme,10564,63313,General Expenses,Children's Services - 1,CHISER,EARHEL,Early Help - 3,EARHEL2,Early Help Team 2,1306625,1.13999E+19
Blackpool Council,Sams Place Nw Ltd,267248,1006660,02/07/2024,"2,365.00",0,Household Support Fund,10465,64501,Private Contractors,Children's Services - 1,CHISER,EHOTH,Early Help Other - 3,EHOTH2,Early Help Other - 5,10,1.00666E+15
Blackpool Council,Metric Group Limited,267249,1000522,08/07/2024,"15,581.59","2,596.93",General Charges - Car Parks,60037,62002,Repairs and Maintenance,Budgets Outside Cash Limits - 1,BUDOCL,PARADM,Parking Administration - 3,PARADM2,Parking Administration - 5,C71390,1000522267249C71390
Blackpool Council,Lifeline Language Services Ltd,267267,1001286,02/07/2024,354,59,Sct17,10545,63419,Interpreters Fees,Children's Services - 1,CHISER,JEA,Senior Management - 3,JEA2,Senior Management JEA2 - 5,224160,1.00129E+19
Blackpool Council,KENNEDYS LAW LLP,267292,1140937,01/07/2024,"1,116.00",186,In House - El,64520,64705,Solicitors Fees,General Fund - 1,RNONGF,RNONGF2,General Fund - 3,RNONGF4,General fund - 5,01-24-0041322/1/BLA150,114093726729201-24-0041322/1/BLA150
Blackpool Council,KENNEDYS LAW LLP,267293,1140937,01/07/2024,268.75,0,Gallagher Bassett Sensitive,64519,64705,Solicitors Fees,General Fund - 1,RNONGF,RNONGF2,General Fund - 3,RNONGF4,General fund - 5,01-24-0041618/1/QBE283,114093726729301-24-0041618/1/QBE283
Blackpool Council,KENNEDYS LAW LLP,267317,1140937,01/07/2024,809.06,254.5,Gallagher Bassett Sensitive,64519,64705,Solicitors Fees,General Fund - 1,RNONGF,RNONGF2,General Fund - 3,RNONGF4,General fund - 5,01-24-0041605/1/BLA204,114093726731701-24-0041605/1/BLA204
Blackpool Council,Teaching Personnel Ltd,267364,1000095,05/07/2024,"1,964.99",327.5,St Bernadettes -General,10174,60794,Supply Teaching,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED191,St Bernadettes Catholic - 5,3053540,1.0001E+19
Blackpool Council,Redline Travel Limited,267377,1000866,23/07/2024,350,0,St Bernadettes -School Visits,10155,62211,Casual Hire,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED191,St Bernadettes Catholic - 5,42352,1.00087E+17
Blackpool Council,Dac Beachcroft Llp,267399,1001560,03/07/2024,730.2,121.7,Hounds Hill,50062,63807,Legal and Court Costs,Communication & Regeneration - 1,AMCPI,HJ,Growth & Prosperity Team - 3,HJA1,Growth - 5,01-10268942,100156026739901-10268942
Blackpool Council,Dac Beachcroft Llp,267401,1001560,03/07/2024,300,50,Hounds Hill,50062,63807,Legal and Court Costs,Communication & Regeneration - 1,AMCPI,HJ,Growth & Prosperity Team - 3,HJA1,Growth - 5,01-10268953,100156026740101-10268953
Blackpool Council,Humly North West Limited,267421,1001787,18/07/2024,608.94,101.49,St Bernadettes -General,10174,60794,Supply Teaching,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED191,St Bernadettes Catholic - 5,INV-0591,1001787267421INV-0591
Blackpool Council,COASTAL COMMERCIAL CLEANING,267430,1001320,04/07/2024,315,52.5,St Bernadettes -Cleaning,10172,61601,Consumable Supplies,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED191,St Bernadettes Catholic - 5,COM4098,1001320267430COM4098
Blackpool Council,Redline Travel Limited,267439,1000866,16/07/2024,275,0,St Bernadettes -School Visits,10155,62211,Casual Hire,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED191,St Bernadettes Catholic - 5,42298,1.00087E+17
Blackpool Council,Tunstall Healthcare (Uk) Ltd,267445,1000060,23/07/2024,"1,242.00",207,Vitaline Services,20019,63711,Subscriptions,Adult Services - 1,ADULTS,APFBAB,Vitaline - 3,APFBAB2,Vitaline - 5,CD970063044,1000060267445CD970063044
Blackpool Council,Teaching Personnel Ltd,267448,1000095,05/07/2024,478.76,79.79,Moor Park -General,10302,60794,Supply Teaching,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED361,Moor Park - 5,3053542,1.0001E+19
Blackpool Council,Veritas Education (Preston) Limited,267454,1003038,05/07/2024,750.78,125.13,Moor Park -General,10302,60794,Supply Teaching,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED361,Moor Park - 5,106963,1.00304E+18
Blackpool Council,Veritas Education (Preston) Limited,267456,1003038,05/07/2024,750.78,125.13,Moor Park -General,10302,60794,Supply Teaching,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED361,Moor Park - 5,106962,1.00304E+18
Blackpool Council,Veritas Education (Preston) Limited,267457,1003038,05/07/2024,750.78,125.13,Moor Park -General,10302,60794,Supply Teaching,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED361,Moor Park - 5,106964,1.00304E+18
Blackpool Council,Randstad Solutions Ltd,267575,1007189,05/07/2024,572.04,95.34,St Bernadettes -General,10174,60792,Supply Education Support,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED191,St Bernadettes Catholic - 5,30620853,1.00719E+20
Blackpool Council,North Liverpool Construction Ltd (Fac067),267619,1003477,23/07/2024,780,130,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,130950,1.00348E+18
Blackpool Council,Stannah Lift Services Ltd,267623,1000811,08/07/2024,720,120,,,61065,Major Contractual Works,Non-Repairs - 1,HRASEC,HBA,General Management - 3,HBA2,General Management - 5,1085679029,1.00081E+22
Blackpool Council,Stannah Lift Services Ltd,267624,1000811,08/07/2024,"5,385.00",0,,,61065,Major Contractual Works,Non-Repairs - 1,HRASEC,HBA,General Management - 3,HBA2,General Management - 5,1085679139,1.00081E+22
Blackpool Council,Stannah Lift Services Ltd,267627,1000811,09/07/2024,"3,654.00",0,,,61065,Major Contractual Works,Non-Repairs - 1,HRASEC,HBA,General Management - 3,HBA2,General Management - 5,1085679507,1.00081E+22
Blackpool Council,Stannah Lift Services Ltd,267628,1000811,12/07/2024,"3,878.77",0,,,61065,Major Contractual Works,Non-Repairs - 1,HRASEC,HBA,General Management - 3,HBA2,General Management - 5,1085681153,1.00081E+22
Blackpool Council,Liveasy Ltd,267630,1001904,02/07/2024,375.22,62.54,,,65401,Aids To Daily Living,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,BESSTAD025,1001904267630BESSTAD025
Blackpool Council,Medequip Assistive Technology Limited,267632,1003318,02/07/2024,"14,697.98","2,449.66",,,63006,Hire of Equipment,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,54477,1.00332E+17
Blackpool Council,Liveasy Ltd,267635,1001904,04/07/2024,"6,283.20","1,047.20",,,65401,Aids To Daily Living,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,BK0505F,1001904267635BK0505F
Blackpool Council,Travis Perkins Trading Company Limited,267636,1000056,22/07/2024,"1,280.89",213.48,,,61065,Major Contractual Works,Non-Repairs - 1,HRASEC,HBA,General Management - 3,HBA2,General Management - 5,9286 ASS986,10000562676369286 ASS986
Blackpool Council,Abelglass Trade Supplies Ltd,267750,1001019,04/07/2024,"1,372.80",228.8,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,INV-11527,1001019267750INV-11527
Blackpool Council,Abelglass Trade Supplies Ltd,267751,1001019,01/07/2024,913.2,152.2,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,INV-11528,1001019267751INV-11528
Blackpool Council,Randstad Solutions Ltd,267755,1007189,02/07/2024,475.24,79.21,Bispham Endowed -Supply Costs,10024,60792,Supply Education Support,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED031,Bispham Endowed C Of E Primary - 5,30557892,1.00719E+20
Blackpool Council,Hegarty Coach Travel Ltd,268032,1001786,23/07/2024,645,0,St Johns -Enrichment Opportunities,10195,63303,Games and Visits,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED211,St Johns Ce - 5,3197,1.00179E+16
Blackpool Council,Joshua Dyas T/A Jd Cooling Solutions,268037,1007303,02/07/2024,900,150,St Johns - General,10204,61066,Service Contracts,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED211,St Johns Ce - 5,INV0917,1007303268037INV0917
Blackpool Council,COASTAL COMMERCIAL CLEANING,268057,1001320,02/07/2024,315,52.5,St Bernadettes -Cleaning,10172,61601,Consumable Supplies,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED191,St Bernadettes Catholic - 5,COM4106,1001320268057COM4106
Blackpool Council,Inventry Limited,268069,1002666,23/07/2024,938.18,156.36,St Bernadettes -Information Technology,10149,62008,Running Costs Licences,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED191,St Bernadettes Catholic - 5,PS1-047599,1002666268069PS1-047599
