Body Name,Supplier Name,Transaction Ref/No,Supplier Code,Payment Date,Gross Value (detail),Vat Amount,Service Label,Service Code,Expenditure Code,Expenditure Category,Service Division,Directorate,Department,Department Description,Sub Team,Sub Team Description,Reference,Unique Reference
Blackpool Council,Edf Energy,422961,1001141,03/03/2025,559,26.62,Core St Cleansing Overhead,30197,61202,Electricity,Community & Env Services - 1,BPLSER,CLEANS,Street Cleaning & Leaf - 3,SCLEAN1,Street Cleaning - 5,22056019,1.00114E+24
Blackpool Council,Edf Energy,422964,1001141,03/03/2025,383.96,63.99,Archive Storage,40035,61202,Electricity,Resources - 1,TRSTOT,AEB,Buildings - 3,BDAAAA,Buildings - Operational - 5,22199005,1.00114E+24
Blackpool Council,Edf Energy,422966,1001141,03/03/2025,592.14,98.69,General Expenses Beach patrol,50090,61202,Electricity,Communication & Regeneration - 1,AMCPI,BEACHP,Beach Patrol - 3,BEACHP2,Beach Patrol - 5,22251742,1.00114E+24
Blackpool Council,Edf Energy,422971,1001141,03/03/2025,491.22,81.87,Central Coach Station,60058,61202,Electricity,Budgets Outside Cash Limits - 1,BUDOCL,TPCARP1,Parking Services - 3,TPCARP12,Parking Services TPCARP12 - 5,22247174,1.00114E+24
Blackpool Council,Edf Energy,422972,1001141,03/03/2025,355.77,16.94,North - Whiteholme Community Centre,40040,61202,Electricity,Resources - 1,TRSTOT,AEB,Buildings - 3,BDNE,Neighbourhoods Buildings - 5,22277454,1.00114E+24
Blackpool Council,Edf Energy,422973,1001141,03/03/2025,349.78,16.66,North - Whiteholme Community Centre,40040,61202,Electricity,Resources - 1,TRSTOT,AEB,Buildings - 3,BDNE,Neighbourhoods Buildings - 5,22277455,1.00114E+24
Blackpool Council,Edf Energy,422974,1001141,03/03/2025,516.34,24.59,North - Whiteholme Community Centre,40040,61202,Electricity,Resources - 1,TRSTOT,AEB,Buildings - 3,BDNE,Neighbourhoods Buildings - 5,22277456,1.00114E+24
Blackpool Council,Edf Energy,422975,1001141,03/03/2025,453.96,21.62,North - Whiteholme Community Centre,40040,61202,Electricity,Resources - 1,TRSTOT,AEB,Buildings - 3,BDNE,Neighbourhoods Buildings - 5,22277457,1.00114E+24
Blackpool Council,Edf Energy,422977,1001141,03/03/2025,604.61,100.77,Stanley Buildings,40003,61202,Electricity,Resources - 1,TRSTOT,AEB,Buildings - 3,BDAAAA,Buildings - Operational - 5,22325566,1.00114E+24
Blackpool Council,Edf Energy,422982,1001141,03/03/2025,"1,145.64",190.94,Routine Maintenance,30111,61202,Electricity,Community & Env Services - 1,BPLSER,STRLGT,Street Lighting - 3,STRLGT2,Street Lighting - 5,22182569,1.00114E+24
Blackpool Council,Edf Energy,422983,1001141,03/03/2025,553.32,92.22,Grundy Art Gallery,50017,61202,Electricity,Communication & Regeneration - 1,AMCPI,AH,Arts & Heritage - 3,AHG1,Art Gallery Summary - 5,22246387,1.00114E+24
Blackpool Council,Edf Energy,422990,1001141,03/03/2025,679.22,113.2,Nibbles Carleton Crem,20015,61202,Electricity,Adult Services - 1,ADULTS,APCBCB,Nibbles - 3,APCBCB2,Nibbles - 5,22252322,1.00114E+24
Blackpool Council,Edf Energy,422993,1001141,03/03/2025,275.61,13.12,Lonsdale Car Park,60072,61202,Electricity,Budgets Outside Cash Limits - 1,BUDOCL,TPCARP1,Parking Services - 3,TPCARP12,Parking Services TPCARP12 - 5,22313796,1.00114E+24
Blackpool Council,The Networking People,422997,1002170,25/03/2025,"9,289.64","1,548.27",Network & Security Team,40102,63527,Communication Lines,Resources - 1,TRSTOT,FGAA,Ict Corporate Services - 3,FGAA2,Ict Corporate Services FGAA2 - 5,SI116860,1002170422997SI116860
Blackpool Council,Key Engineering Supplies Ltd,422998,1000771,28/03/2025,391.68,65.28,Highways & Engineering,90018,19514,Stocks Efin,Balance Sheet Blackpool Services - 1,ZBPLSER,ZBPLSER2,Balance Sheet Blackpool Services - 3,ZBPLSER4,Balance Sheet Blackpool Services - 5,79558,1.00077E+17
Blackpool Council,Smiths Equipment Hire Ltd - Smiths Training,422999,1000122,10/03/2025,720,120,"Depot, Management & Admin",50102,60911,Training Expenses,Communication & Regeneration - 1,AMCPI,PJOP,Illuminations - Operations - 3,PJHA1,"Depot, Management & Admin - 5",11-1388697,100012242299911-1388697
Blackpool Council,Reed Specialist Recruitment Ltd,423002,1001657,03/03/2025,"27,268.88","4,544.81",Agency Suspense Account,64030,60791,Agency Staff,Chief Executive - 1,CEXTOT,OWD,Organisation & Workforce Dev - 3,OWD2,Organisation & Workforce Dev - 5,CI-02-10711366,1001657423002CI-02-10711366
Blackpool Council,Blackpool Entertainment Company Limited,423003,1002564,03/03/2025,"1,118.00",186.33,Winter Gardens,50039,61301,Rent and Hire Of Premises,Communication & Regeneration - 1,AMCPI,FMAK,Acquisitions 9/10 - 3,FMAK2,Acquisitions 9/10 - 5,INV008365,1002564423003INV008365
Blackpool Council,Bambers Remedial Contractors Limited,423032,1000516,04/03/2025,715.08,119.18,Csdp,20443,65401,Aids To Daily Living,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,21552,1.00052E+17
Blackpool Council,Bambers Remedial Contractors Limited,423037,1000516,04/03/2025,"1,088.64",181.44,Csdp,20424,65401,Aids To Daily Living,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,21553,1.00052E+17
Blackpool Council,Bambers Remedial Contractors Limited,423042,1000516,04/03/2025,734.16,122.36,Csdp,20424,65401,Aids To Daily Living,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,21548,1.00052E+17
Blackpool Council,Bambers Remedial Contractors Limited,423043,1000516,04/03/2025,734.16,122.36,Csdp,20443,65401,Aids To Daily Living,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,21545,1.00052E+17
Blackpool Council,Bambers Remedial Contractors Limited,423046,1000516,04/03/2025,806.52,134.42,Csdp,20443,65401,Aids To Daily Living,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,21547,1.00052E+17
Blackpool Council,Bambers Remedial Contractors Limited,423048,1000516,04/03/2025,390,65,Csdp,20424,65401,Aids To Daily Living,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,21516,1.00052E+17
Blackpool Council,ORONA LTD,423057,1140280,11/03/2025,"1,320.00",220,Central Multi-Storey,60051,61012,Maintenance Private Contractor,Budgets Outside Cash Limits - 1,BUDOCL,TPCARP1,Parking Services - 3,TPCARP12,Parking Services TPCARP12 - 5,2505000423,1.14028E+22
Blackpool Council,ORONA LTD,423066,1140280,11/03/2025,"1,320.00",220,Central Multi-Storey,60051,61012,Maintenance Private Contractor,Budgets Outside Cash Limits - 1,BUDOCL,TPCARP1,Parking Services - 3,TPCARP12,Parking Services TPCARP12 - 5,2505000424,1.14028E+22
Blackpool Council,ORONA LTD,423069,1140280,11/03/2025,"1,320.00",220,Central Multi-Storey,60051,61012,Maintenance Private Contractor,Budgets Outside Cash Limits - 1,BUDOCL,TPCARP1,Parking Services - 3,TPCARP12,Parking Services TPCARP12 - 5,2505000421,1.14028E+22
Blackpool Council,ORONA LTD,423071,1140280,11/03/2025,"1,320.00",220,Central Multi-Storey,60051,61012,Maintenance Private Contractor,Budgets Outside Cash Limits - 1,BUDOCL,TPCARP1,Parking Services - 3,TPCARP12,Parking Services TPCARP12 - 5,2505000419,1.14028E+22
Blackpool Council,ORONA LTD,423073,1140280,11/03/2025,"1,320.00",220,Central Multi-Storey,60051,61012,Maintenance Private Contractor,Budgets Outside Cash Limits - 1,BUDOCL,TPCARP1,Parking Services - 3,TPCARP12,Parking Services TPCARP12 - 5,2505000420,1.14028E+22
Blackpool Council,Lifeline Language Services Ltd,423075,1001286,14/03/2025,338.4,56.4,Lac Financial Assistance,10544,63419,Interpreters Fees,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,1124051,1.00129E+19
Blackpool Council,ORONA LTD,423076,1140280,11/03/2025,"1,320.00",220,Central Multi-Storey,60051,61012,Maintenance Private Contractor,Budgets Outside Cash Limits - 1,BUDOCL,TPCARP1,Parking Services - 3,TPCARP12,Parking Services TPCARP12 - 5,2505000422,1.14028E+22
Blackpool Council,United Utilities Water Ltd - Non Household,423104,1003819,03/03/2025,"7,406.94",0,Utility Recharge Acct - Blackpool Airport,40126,61401,Water Charges,Resources - 1,TRSTOT,BST,Business Services Team - 3,ENG2,Energy - 5,1071915R10125S-01,10038194231041071915R10125S-01
Blackpool Council,United Utilities Water Ltd - Non Household,423106,1003819,03/03/2025,"9,306.10",0,Utility Recharge Acct - Blackpool Airport,40126,61401,Water Charges,Resources - 1,TRSTOT,BST,Business Services Team - 3,ENG2,Energy - 5,1071915R10125S-02,10038194231061071915R10125S-02
Blackpool Council,United Utilities Water Ltd - Non Household,423153,1003819,03/03/2025,"1,146.60",0,Utility Recharge Account- Winter Gardens,40123,61401,Water Charges,Resources - 1,TRSTOT,BST,Business Services Team - 3,ENG2,Energy - 5,0976353R10125S,10038194231530976353R10125S
Blackpool Council,United Utilities Water Ltd - Non Household,423154,1003819,03/03/2025,"1,989.68",331.61,Utility Recharge Account- Winter Gardens,40123,61401,Water Charges,Resources - 1,TRSTOT,BST,Business Services Team - 3,ENG2,Energy - 5,0976353R10125W,10038194231540976353R10125W
Blackpool Council,United Utilities Water Ltd - Non Household,423168,1003819,03/03/2025,"1,595.28",0,Palatine Leisure Centre,40009,61401,Water Charges,Resources - 1,TRSTOT,AEB,Buildings - 3,BDLC,Buildings - Leisure Centres - 5,2720127R10125S-01,10038194231682720127R10125S-01
Blackpool Council,United Utilities Water Ltd - Non Household,423169,1003819,03/03/2025,683.69,0,Palatine Leisure Centre,40009,61401,Water Charges,Resources - 1,TRSTOT,AEB,Buildings - 3,BDLC,Buildings - Leisure Centres - 5,2720127R10125S-02,10038194231692720127R10125S-02
Blackpool Council,United Utilities Water Ltd - Non Household,423170,1003819,03/03/2025,"1,017.80",0,Palatine Leisure Centre,40009,61401,Water Charges,Resources - 1,TRSTOT,AEB,Buildings - 3,BDLC,Buildings - Leisure Centres - 5,2720127R10125S-03,10038194231702720127R10125S-03
Blackpool Council,United Utilities Water Ltd - Non Household,423171,1003819,03/03/2025,"1,766.94",294.49,Palatine Leisure Centre,40009,61401,Water Charges,Resources - 1,TRSTOT,AEB,Buildings - 3,BDLC,Buildings - Leisure Centres - 5,2720127R10125W,10038194231712720127R10125W
Blackpool Council,United Utilities Water Ltd - Non Household,423186,1003819,03/03/2025,933.31,0,Utility Recharge Acct - Blackpool Airport,40126,61401,Water Charges,Resources - 1,TRSTOT,BST,Business Services Team - 3,ENG2,Energy - 5,0195959R10125S-01,10038194231860195959R10125S-01
Blackpool Council,United Utilities Water Ltd - Non Household,423187,1003819,03/03/2025,"1,626.24",271.04,Utility Recharge Acct - Blackpool Airport,40126,61401,Water Charges,Resources - 1,TRSTOT,BST,Business Services Team - 3,ENG2,Energy - 5,0195959R10125W-01,10038194231870195959R10125W-01
Blackpool Council,United Utilities Water Ltd - Non Household,423205,1003819,03/03/2025,434.5,72.42,The Foyer - Singleton Court,40006,61401,Water Charges,Resources - 1,TRSTOT,AEB,Buildings - 3,BDAAAA,Buildings - Operational - 5,2547611R10125W,10038194232052547611R10125W
Blackpool Council,United Utilities Water Ltd - Non Household,423216,1003819,03/03/2025,319.97,53.33,Moor Park Leisure Centre,40008,61401,Water Charges,Resources - 1,TRSTOT,AEB,Buildings - 3,BDLC,Buildings - Leisure Centres - 5,065660XR10125W,1003819423216065660XR10125W
Blackpool Council,United Utilities Water Ltd - Non Household,423220,1003819,03/03/2025,413.83,0,Utility Recharge Acct - Blackpool Transport,40284,61401,Water Charges,Resources - 1,TRSTOT,BST,Business Services Team - 3,ENG2,Energy - 5,0452516R10125S-01,10038194232200452516R10125S-01
Blackpool Council,United Utilities Water Ltd - Non Household,423255,1003819,03/03/2025,254.12,0,Kincraig - General,10135,61401,Water Charges,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED101,Kincraig Primary - 5,2220140R10125S-02,10038194232552220140R10125S-02
Blackpool Council,United Utilities Water Ltd - Non Household,423361,1003819,03/03/2025,335.78,55.96,Parks Development,30032,61401,Water Charges,Community & Env Services - 1,BPLSER,PARKS,Parks - 3,PRKDEV1,Parks Developme - 5,2711926R10125W,10038194233612711926R10125W
Blackpool Council,United Utilities Water Ltd - Non Household,423377,1003819,03/03/2025,965.59,0,Utility Recharge Account - Enveco,40131,61401,Water Charges,Resources - 1,TRSTOT,BST,Business Services Team - 3,ENG2,Energy - 5,0191771R10125S-02,10038194233770191771R10125S-02
Blackpool Council,United Utilities Water Ltd - Non Household,423379,1003819,03/03/2025,413.83,0,Utility Recharge Account - Enveco,40131,61401,Water Charges,Resources - 1,TRSTOT,BST,Business Services Team - 3,ENG2,Energy - 5,0191771R10125S,10038194233790191771R10125S
Blackpool Council,United Utilities Water Ltd - Non Household,423401,1003819,03/03/2025,288.19,0,Bickerstaffe,40062,61401,Water Charges,Resources - 1,TRSTOT,DUP,Dual Use Propeties - 3,BDBH,Buildings - Bickerstaffe House - 5,091451XR10125S,1003819423401091451XR10125S
Blackpool Council,United Utilities Water Ltd - Non Household,423402,1003819,03/03/2025,504.96,84.16,Bickerstaffe,40062,61401,Water Charges,Resources - 1,TRSTOT,DUP,Dual Use Propeties - 3,BDBH,Buildings - Bickerstaffe House - 5,091451XR10125W,1003819423402091451XR10125W
Blackpool Council,United Utilities Water Ltd - Non Household,423421,1003819,03/03/2025,684.25,114.04,Parks Development,30032,61401,Water Charges,Community & Env Services - 1,BPLSER,PARKS,Parks - 3,PRKDEV1,Parks Developme - 5,2567388R10125W,10038194234212567388R10125W
Blackpool Council,United Utilities Water Ltd - Non Household,423465,1003819,03/03/2025,533.99,0,Utility Recharge Account - Enveco,40131,61401,Water Charges,Resources - 1,TRSTOT,BST,Business Services Team - 3,ENG2,Energy - 5,2374172R10125S-01,10038194234652374172R10125S-01
Blackpool Council,United Utilities Water Ltd - Non Household,423466,1003819,03/03/2025,"1,709.27",0,Utility Recharge Account - Enveco,40131,61401,Water Charges,Resources - 1,TRSTOT,BST,Business Services Team - 3,ENG2,Energy - 5,2374172R10125S-02,10038194234662374172R10125S-02
Blackpool Council,United Utilities Water Ltd - Non Household,423467,1003819,03/03/2025,"3,988.30",0,Utility Recharge Account - Enveco,40131,61401,Water Charges,Resources - 1,TRSTOT,BST,Business Services Team - 3,ENG2,Energy - 5,2374172R10125S,10038194234672374172R10125S
Blackpool Council,United Utilities Water Ltd - Non Household,423468,1003819,03/03/2025,"1,038.19",173.03,Utility Recharge Account - Enveco,40131,61401,Water Charges,Resources - 1,TRSTOT,BST,Business Services Team - 3,ENG2,Energy - 5,2374172R10125W,10038194234682374172R10125W
Blackpool Council,United Utilities Water Ltd - Non Household,423490,1003819,03/03/2025,965.59,0,Utility Recharge Account- Winter Gardens,40123,61401,Water Charges,Resources - 1,TRSTOT,BST,Business Services Team - 3,ENG2,Energy - 5,0976434R10125S-01,10038194234900976434R10125S-01
Blackpool Council,United Utilities Water Ltd - Non Household,423491,1003819,03/03/2025,413.83,0,Utility Recharge Account- Winter Gardens,40123,61401,Water Charges,Resources - 1,TRSTOT,BST,Business Services Team - 3,ENG2,Energy - 5,0976434R10125S,10038194234910976434R10125S
Blackpool Council,United Utilities Water Ltd - Non Household,423492,1003819,03/03/2025,575.69,95.95,Utility Recharge Acct - Blackpool Transport,40284,61401,Water Charges,Resources - 1,TRSTOT,BST,Business Services Team - 3,ENG2,Energy - 5,2034630R10125W,10038194234922034630R10125W
Blackpool Council,United Utilities Water Ltd - Non Household,423494,1003819,03/03/2025,254.12,0,Bispham Endowed - General,10046,61401,Water Charges,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED031,Bispham Endowed C Of E Primary - 5,2567361R10125S-02,10038194234942567361R10125S-02
Blackpool Council,United Utilities Water Ltd - Non Household,423497,1003819,03/03/2025,358.95,59.83,Bispham Endowed - General,10046,61401,Water Charges,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED031,Bispham Endowed C Of E Primary - 5,2567361R10125W,10038194234972567361R10125W
Blackpool Council,United Utilities Water Ltd - Non Household,423507,1003819,03/03/2025,563.35,93.89,Arc,40055,61401,Water Charges,Resources - 1,TRSTOT,AEB,Buildings - 3,BDAD,Buildings - Adult Services - 5,2217999R10125W,10038194235072217999R10125W
Blackpool Council,United Utilities Water Ltd - Non Household,423508,1003819,03/03/2025,324.89,0,Arc,40055,61401,Water Charges,Resources - 1,TRSTOT,AEB,Buildings - 3,BDAD,Buildings - Adult Services - 5,2217999R10125S,10038194235082217999R10125S
Blackpool Council,United Utilities Water Ltd - Non Household,423509,1003819,03/03/2025,337.32,0,B'Pool Sports Centre,40011,61401,Water Charges,Resources - 1,TRSTOT,AEB,Buildings - 3,BDLC,Buildings - Leisure Centres - 5,2710512R10125S-01,10038194235092710512R10125S-01
Blackpool Council,United Utilities Water Ltd - Non Household,423510,1003819,03/03/2025,965.58,0,B'Pool Sports Centre,40011,61401,Water Charges,Resources - 1,TRSTOT,AEB,Buildings - 3,BDLC,Buildings - Leisure Centres - 5,2710512R10125S-02,10038194235102710512R10125S-02
Blackpool Council,United Utilities Water Ltd - Non Household,423511,1003819,03/03/2025,413.82,0,B'Pool Sports Centre,40011,61401,Water Charges,Resources - 1,TRSTOT,AEB,Buildings - 3,BDLC,Buildings - Leisure Centres - 5,2710512R10125S,10038194235112710512R10125S
Blackpool Council,United Utilities Water Ltd - Non Household,423512,1003819,03/03/2025,595.4,99.23,B'Pool Sports Centre,40011,61401,Water Charges,Resources - 1,TRSTOT,AEB,Buildings - 3,BDLC,Buildings - Leisure Centres - 5,2710512R10125W,10038194235122710512R10125W
Blackpool Council,United Utilities Water Ltd - Non Household,423517,1003819,03/03/2025,254.12,0,St Nicholas  - General,10282,61401,Water Charges,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED241,St Nicholas Ce - 5,2218359R10125S-01,10038194235172218359R10125S-01
Blackpool Council,United Utilities Water Ltd - Non Household,423533,1003819,03/03/2025,522.08,87.01,Utility Recharge Account- Winter Gardens,40123,61401,Water Charges,Resources - 1,TRSTOT,BST,Business Services Team - 3,ENG2,Energy - 5,097640XR10125W,1003819423533097640XR10125W
Blackpool Council,United Utilities Water Ltd - Non Household,423534,1003819,03/03/2025,298.09,0,Utility Recharge Account- Winter Gardens,40123,61401,Water Charges,Resources - 1,TRSTOT,BST,Business Services Team - 3,ENG2,Energy - 5,097640XR10125S,1003819423534097640XR10125S
Blackpool Council,United Utilities Water Ltd - Non Household,423546,1003819,03/03/2025,387.87,64.65,Utility Recharge Account - BCH,40119,61401,Water Charges,Resources - 1,TRSTOT,BST,Business Services Team - 3,ENG2,Energy - 5,2712027R10125W,10038194235462712027R10125W
Blackpool Council,United Utilities Water Ltd - Non Household,423549,1003819,03/03/2025,384.19,64.03,Parks Development,30032,61401,Water Charges,Community & Env Services - 1,BPLSER,PARKS,Parks - 3,PRKDEV1,Parks Developme - 5,2180343R10125W,10038194235492180343R10125W
Blackpool Council,United Utilities Water Ltd - Non Household,423559,1003819,03/03/2025,254.12,0,Woodlands HR/Payroll,10385,61401,Water Charges,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED531,Woodlands - 5,2851477R10125S-01,10038194235592851477R10125S-01
Blackpool Council,United Utilities Water Ltd - Non Household,423562,1003819,03/03/2025,597.71,0,Moor Park Leisure Centre,40008,61401,Water Charges,Resources - 1,TRSTOT,AEB,Buildings - 3,BDLC,Buildings - Leisure Centres - 5,2607819R10125S-01,10038194235622607819R10125S-01
Blackpool Council,United Utilities Water Ltd - Non Household,423573,1003819,03/03/2025,"1,347.11",224.52,Moor Park Leisure Centre,40008,61401,Water Charges,Resources - 1,TRSTOT,AEB,Buildings - 3,BDLC,Buildings - Leisure Centres - 5,2607819R10125W,10038194235732607819R10125W
Blackpool Council,United Utilities Water Ltd - Non Household,423595,1003819,03/03/2025,413.82,0,Moor Park Leisure Centre,40008,61401,Water Charges,Resources - 1,TRSTOT,AEB,Buildings - 3,BDLC,Buildings - Leisure Centres - 5,2607819R10125S,10038194235952607819R10125S
Blackpool Council,United Utilities Water Ltd - Non Household,423606,1003819,03/03/2025,523.93,87.32,Utility Recharge Account- Winter Gardens,40123,61401,Water Charges,Resources - 1,TRSTOT,BST,Business Services Team - 3,ENG2,Energy - 5,0976426R10125W,10038194236060976426R10125W
Blackpool Council,United Utilities Water Ltd - Non Household,423617,1003819,03/03/2025,299.16,0,Utility Recharge Account- Winter Gardens,40123,61401,Water Charges,Resources - 1,TRSTOT,BST,Business Services Team - 3,ENG2,Energy - 5,0976426R10125S,10038194236170976426R10125S
Blackpool Council,United Utilities Water Ltd - Non Household,423618,1003819,03/03/2025,683.69,0,"Depot, Management & Admin",50102,61401,Water Charges,Communication & Regeneration - 1,AMCPI,PJOP,Illuminations - Operations - 3,PJHA1,"Depot, Management & Admin - 5",0097856R10125S-01,10038194236180097856R10125S-01
Blackpool Council,United Utilities Water Ltd - Non Household,423619,1003819,03/03/2025,"1,595.28",0,"Depot, Management & Admin",50102,61401,Water Charges,Communication & Regeneration - 1,AMCPI,PJOP,Illuminations - Operations - 3,PJHA1,"Depot, Management & Admin - 5",0097856R10125S-02,10038194236190097856R10125S-02
Blackpool Council,United Utilities Water Ltd - Non Household,423625,1003819,03/03/2025,"2,286.60",0,Utility Recharge Acct - Blackpool Transport,40284,61401,Water Charges,Resources - 1,TRSTOT,BST,Business Services Team - 3,ENG2,Energy - 5,2101850R10125S-01,10038194236252101850R10125S-01
Blackpool Council,United Utilities Water Ltd - Non Household,423626,1003819,03/03/2025,599.13,0,Utility Recharge Acct - Blackpool Transport,40284,61401,Water Charges,Resources - 1,TRSTOT,BST,Business Services Team - 3,ENG2,Energy - 5,2101850R10125T,10038194236262101850R10125T
Blackpool Council,United Utilities Water Ltd - Non Household,423627,1003819,03/03/2025,979.97,0,Utility Recharge Acct - Blackpool Transport,40284,61401,Water Charges,Resources - 1,TRSTOT,BST,Business Services Team - 3,ENG2,Energy - 5,2101850R10125S,10038194236272101850R10125S
Blackpool Council,REDACTED PERSONAL DATA,423639,1144437,03/03/2025,624,0,Sct17,10545,65587,38 (6) costs,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,REIMBURSEMENT,1144437423639REIMBURSEMENT
Blackpool Council,Cool Milk At School Ltd,423653,1005019,03/03/2025,976.48,0,St Nicholas -Catering,10279,66215,Catering Services,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED241,St Nicholas Ce - 5,CMS0564861,1005019423653CMS0564861
Blackpool Council,Antalis Ltd T/A Antalis Document Supplies,423661,1000726,24/03/2025,496.8,82.8,Print Blackpool - Production,50033,63345,Print Stocks,Communication & Regeneration - 1,AMCPI,PRINTS,Print Blackpool - 3,PRINTS2,Print Blackpool - 5,5700793786,1.00073E+22
Blackpool Council,Canon (Uk ) Ltd,423662,1000434,11/03/2025,"1,856.68",309.45,Print Blackpool - Production,50033,63004,Operating Lease,Communication & Regeneration - 1,AMCPI,PRINTS,Print Blackpool - 3,PRINTS2,Print Blackpool - 5,2.5088E+12,1.00043E+25
Blackpool Council,Digital Ink Limited,423663,1003643,21/03/2025,331.12,55.19,Print Blackpool - Production,50033,63343,Administration Materials,Communication & Regeneration - 1,AMCPI,PRINTS,Print Blackpool - 3,PRINTS2,Print Blackpool - 5,25973,1.00364E+17
Blackpool Council,GB MERCHANDISE LTD,423666,1141040,25/03/2025,738,123,Print Blackpool - Production,50033,63408,Services to Clients,Communication & Regeneration - 1,AMCPI,PRINTS,Print Blackpool - 3,PRINTS2,Print Blackpool - 5,19097,1.14104E+17
Blackpool Council,Innotech Digital & Display Ltd,423667,1001951,14/03/2025,539.4,89.9,Print Blackpool - Production,50033,63344,Paper,Communication & Regeneration - 1,AMCPI,PRINTS,Print Blackpool - 3,PRINTS2,Print Blackpool - 5,562329,1.00195E+18
Blackpool Council,The Printplus Group  (Fac036),423677,1001010,03/03/2025,"3,780.00",630,Print Blackpool - Production,50033,63408,Services to Clients,Communication & Regeneration - 1,AMCPI,PRINTS,Print Blackpool - 3,PRINTS2,Print Blackpool - 5,49152,1.00101E+17
Blackpool Council,SIGN TRADE SUPPLIES LTD,423680,1140592,13/03/2025,414.75,69.13,Print Blackpool - Production,50033,63408,Services to Clients,Communication & Regeneration - 1,AMCPI,PRINTS,Print Blackpool - 3,PRINTS2,Print Blackpool - 5,INV-347172,1140592423680INV-347172
Blackpool Council,Tradeprint Distribution Limited,423684,1004294,31/03/2025,579.48,96.58,Print Blackpool - Production,50033,63408,Services to Clients,Communication & Regeneration - 1,AMCPI,PRINTS,Print Blackpool - 3,PRINTS2,Print Blackpool - 5,D28361786,1004294423684D28361786
Blackpool Council,Waltons Coach Hire Limited,423686,1000584,04/03/2025,355,0,Kincraig -School Development Plan,10128,62211,Casual Hire,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED101,Kincraig Primary - 5,100408,1.00058E+18
Blackpool Council,Waltons Coach Hire Limited,423690,1000584,04/03/2025,350,0,Kincraig -School Development Plan,10128,62211,Casual Hire,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED101,Kincraig Primary - 5,100453,1.00058E+18
Blackpool Council,Waltons Coach Hire Limited,423695,1000584,04/03/2025,335,0,Kincraig -School Development Plan,10128,62211,Casual Hire,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED101,Kincraig Primary - 5,100413,1.00058E+18
Blackpool Council,REDACTED PERSONAL DATA,423740,1007660,03/03/2025,500,0,Homes For Ukraine Scheme,40091,63801,Other Expenses,Resources - 1,TRSTOT,FCAC1,Benefits - Admin - 3,FCAC3,Benefits - Admin - 5,UKRAINIAN SPONSOR PAYMENT,1007660423740UKRAINIAN SPONSOR PAYMENT
Blackpool Council,REDACTED PERSONAL DATA,423762,1144412,03/03/2025,466,0,Staying Put,10535,65551,Rent and Rent Bonds,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA11,Senior Management JEA11 - 5,STAYING PUT - AB,1144412423762STAYING PUT - AB
Blackpool Council,Amazon Payments Europe S.C.A.(Kincraig School),423763,1003637,04/03/2025,399.88,66.64,Kincraig -School Development Plan,90000,63101,VAT ADJUSTMENT,Not Applicable - 1,NA,NA,Schools - Delegated - 3,NA,Not Applicable - 5,GB5002NL4FU4BI,1003637423763GB5002NL4FU4BI
Blackpool Council,Walker Fire (Uk) Ltd,423780,1000966,17/03/2025,"5,940.28",990.05,Town Hall,50180,61069,Service Contracts,Resources - 1,TRSTOT,PJOP,Street Cleaning & Leaf - 3,SCLEAN1,Street Cleaning - 5,25756305,1.00097E+20
Blackpool Council,Death To Pest Ltd,423792,1001288,11/03/2025,384,64,Municipal Buildings,40060,61012,Maintenance Private Contractor,Resources - 1,TRSTOT,DUP,Dual Use Propeties - 3,BDMB,Buildings -Municipal Buildings - 5,INV-18439,1001288423792INV-18439
Blackpool Council,Automatic Alarms Ltd,423795,1000535,28/03/2025,526.62,87.77,Arc,40055,61171,Alarms,Resources - 1,TRSTOT,AEB,Buildings - 3,BDAD,Buildings - Adult Services - 5,INV32898,1000535423795INV32898
