Body Name,Supplier Name,Transaction Ref/No,Supplier Code,Payment Date,Gross Value (detail),Vat Amount,Service Label,Service Code,Expenditure Code,Expenditure Category,Service Division,Directorate,Department,Department Description,Sub Team,Sub Team Description,Reference,Unique Reference
Blackpool Council,REDACTED PERSONAL DATA,369380,1002483,03/12/2024,458.85,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742711,1.00248E+18
Blackpool Council,REDACTED PERSONAL DATA,369381,1000395,03/12/2024,"2,376.48",0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742511,1.0004E+18
Blackpool Council,REDACTED PERSONAL DATA,369382,1001509,03/12/2024,408.98,0,Adoption Services,10528,64814,Adoption Allowances,Children's Services - 1,CHISER,CSCARE1,Children's social care,JBR2,Lac - Placements - 5,742512,1.00151E+18
Blackpool Council,REDACTED PERSONAL DATA,369383,1001960,03/12/2024,868.23,0,Adoption Services,10528,64814,Adoption Allowances,Children's Services - 1,CHISER,CSCARE1,Children's social care,JBR2,Lac - Placements - 5,742513,1.00196E+18
Blackpool Council,REDACTED PERSONAL DATA,369384,1001262,03/12/2024,868.23,0,Adoption Services,10528,64814,Adoption Allowances,Children's Services - 1,CHISER,CSCARE1,Children's social care,JBR2,Lac - Placements - 5,742514,1.00126E+18
Blackpool Council,REDACTED PERSONAL DATA,369385,1002688,03/12/2024,753.08,0,Adoption Services,10528,64814,Adoption Allowances,Children's Services - 1,CHISER,CSCARE1,Children's social care,JBR2,Lac - Placements - 5,742515,1.00269E+18
Blackpool Council,REDACTED PERSONAL DATA,369386,1001949,03/12/2024,868.23,0,Adoption Services,10528,64814,Adoption Allowances,Children's Services - 1,CHISER,CSCARE1,Children's social care,JBR2,Lac - Placements - 5,742516,1.00195E+18
Blackpool Council,REDACTED PERSONAL DATA,369387,1002010,03/12/2024,868.23,0,Adoption Services,10528,64814,Adoption Allowances,Children's Services - 1,CHISER,CSCARE1,Children's social care,JBR2,Lac - Placements - 5,742517,1.00201E+18
Blackpool Council,REDACTED PERSONAL DATA,369388,1001298,03/12/2024,"1,421.79",0,Adoption Services,10528,64814,Adoption Allowances,Children's Services - 1,CHISER,CSCARE1,Children's social care,JBR2,Lac - Placements - 5,742518,1.0013E+18
Blackpool Council,REDACTED PERSONAL DATA,369389,1001879,03/12/2024,868.23,0,Adoption Services,10528,64814,Adoption Allowances,Children's Services - 1,CHISER,CSCARE1,Children's social care,JBR2,Lac - Placements - 5,742519,1.00188E+18
Blackpool Council,REDACTED PERSONAL DATA,369390,1002605,03/12/2024,458.85,0,Residence Orders,10527,64811,Residence Orders,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742520,1.00261E+18
Blackpool Council,REDACTED PERSONAL DATA,369391,1001518,03/12/2024,496.23,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742521,1.00152E+18
Blackpool Council,REDACTED PERSONAL DATA,369392,1001878,03/12/2024,454.33,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742522,1.00188E+18
Blackpool Council,REDACTED PERSONAL DATA,369393,1002119,03/12/2024,829.92,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742523,1.00212E+18
Blackpool Council,REDACTED PERSONAL DATA,369394,1001986,03/12/2024,829.92,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742524,1.00199E+18
Blackpool Council,REDACTED PERSONAL DATA,369395,1000471,03/12/2024,"1,027.65",0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742526,1.00047E+18
Blackpool Council,REDACTED PERSONAL DATA,369396,1002027,03/12/2024,989.34,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742527,1.00203E+18
Blackpool Council,REDACTED PERSONAL DATA,369397,1002027,03/12/2024,868.23,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742528,1.00203E+18
Blackpool Council,REDACTED PERSONAL DATA,369398,1002217,03/12/2024,868.23,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742529,1.00222E+18
Blackpool Council,REDACTED PERSONAL DATA,369399,1001880,03/12/2024,868.23,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742530,1.00188E+18
Blackpool Council,REDACTED PERSONAL DATA,369400,1002296,03/12/2024,868.23,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742531,1.0023E+18
Blackpool Council,REDACTED PERSONAL DATA,369401,1002296,03/12/2024,868.23,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742532,1.0023E+18
Blackpool Council,REDACTED PERSONAL DATA,369402,1001998,03/12/2024,868.23,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742533,1.002E+18
Blackpool Council,REDACTED PERSONAL DATA,369403,1001770,03/12/2024,"1,244.66",0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742534,1.00177E+18
Blackpool Council,REDACTED PERSONAL DATA,369404,1002500,03/12/2024,989.34,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742535,1.0025E+18
Blackpool Council,REDACTED PERSONAL DATA,369405,1002443,03/12/2024,868.23,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742536,1.00244E+18
Blackpool Council,REDACTED PERSONAL DATA,369406,1002317,03/12/2024,868.23,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742537,1.00232E+18
Blackpool Council,REDACTED PERSONAL DATA,369407,1002359,03/12/2024,868.23,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742538,1.00236E+18
Blackpool Council,REDACTED PERSONAL DATA,369408,1002214,03/12/2024,868.23,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742539,1.00221E+18
Blackpool Council,REDACTED PERSONAL DATA,369409,1002390,03/12/2024,829.92,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742540,1.00239E+18
Blackpool Council,REDACTED PERSONAL DATA,369410,1002499,03/12/2024,868.23,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742541,1.0025E+18
Blackpool Council,REDACTED PERSONAL DATA,369411,1002464,03/12/2024,868.23,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742542,1.00246E+18
Blackpool Council,REDACTED PERSONAL DATA,369412,1002264,03/12/2024,"1,027.65",0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742543,1.00226E+18
Blackpool Council,REDACTED PERSONAL DATA,369413,1002620,03/12/2024,801.36,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742544,1.00262E+18
Blackpool Council,REDACTED PERSONAL DATA,369414,1002252,03/12/2024,574,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742545,1.00225E+18
Blackpool Council,REDACTED PERSONAL DATA,369415,1002431,03/12/2024,574,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742546,1.00243E+18
Blackpool Council,REDACTED PERSONAL DATA,369416,1002583,03/12/2024,574,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742547,1.00258E+18
Blackpool Council,REDACTED PERSONAL DATA,369417,1002568,03/12/2024,695.11,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742548,1.00257E+18
Blackpool Council,REDACTED PERSONAL DATA,369418,1002659,03/12/2024,458.85,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742549,1.00266E+18
Blackpool Council,REDACTED PERSONAL DATA,369419,1002568,03/12/2024,458.85,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742550,1.00257E+18
Blackpool Council,REDACTED PERSONAL DATA,369420,1001942,03/12/2024,420.54,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742551,1.00194E+18
Blackpool Council,REDACTED PERSONAL DATA,369421,1002593,03/12/2024,535.69,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742552,1.00259E+18
Blackpool Council,REDACTED PERSONAL DATA,369422,1002582,03/12/2024,458.85,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742553,1.00258E+18
Blackpool Council,REDACTED PERSONAL DATA,369423,1002723,03/12/2024,458.85,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742554,1.00272E+18
Blackpool Council,REDACTED PERSONAL DATA,369424,1003095,03/12/2024,535.69,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742555,1.0031E+18
Blackpool Council,REDACTED PERSONAL DATA,369425,1002662,03/12/2024,420.54,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742556,1.00266E+18
Blackpool Council,REDACTED PERSONAL DATA,369426,1002633,03/12/2024,458.85,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742557,1.00263E+18
Blackpool Council,REDACTED PERSONAL DATA,369427,1002389,03/12/2024,950.43,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742558,1.00239E+18
Blackpool Council,REDACTED PERSONAL DATA,369428,1003142,03/12/2024,420.54,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742559,1.00314E+18
Blackpool Council,REDACTED PERSONAL DATA,369429,1003045,03/12/2024,420.54,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742560,1.00305E+18
Blackpool Council,REDACTED PERSONAL DATA,369430,1002728,03/12/2024,458.85,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742561,1.00273E+18
Blackpool Council,REDACTED PERSONAL DATA,369431,1003232,03/12/2024,420.54,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742562,1.00323E+18
Blackpool Council,REDACTED PERSONAL DATA,369432,1003255,03/12/2024,574,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742563,1.00326E+18
Blackpool Council,REDACTED PERSONAL DATA,369433,1002689,03/12/2024,906.3,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742564,1.00269E+18
Blackpool Council,REDACTED PERSONAL DATA,369434,1002799,03/12/2024,420.54,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742565,1.0028E+18
Blackpool Council,REDACTED PERSONAL DATA,369435,1003146,03/12/2024,420.54,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742566,1.00315E+18
Blackpool Council,REDACTED PERSONAL DATA,369436,1001730,03/12/2024,480.06,0,Adoption Services,10528,64814,Adoption Allowances,Children's Services - 1,CHISER,CSCARE1,Children's social care,JBR2,Lac - Placements - 5,742567,1.00173E+18
Blackpool Council,REDACTED PERSONAL DATA,369437,1001916,03/12/2024,518.37,0,Adoption Services,10528,64814,Adoption Allowances,Children's Services - 1,CHISER,CSCARE1,Children's social care,JBR2,Lac - Placements - 5,742568,1.00192E+18
Blackpool Council,REDACTED PERSONAL DATA,369438,1001954,03/12/2024,480.06,0,Adoption Services,10528,64814,Adoption Allowances,Children's Services - 1,CHISER,CSCARE1,Children's social care,JBR2,Lac - Placements - 5,742569,1.00195E+18
Blackpool Council,REDACTED PERSONAL DATA,369439,1002577,03/12/2024,989.34,0,Adoption Services,10528,64814,Adoption Allowances,Children's Services - 1,CHISER,CSCARE1,Children's social care,JBR2,Lac - Placements - 5,742570,1.00258E+18
Blackpool Council,REDACTED PERSONAL DATA,369440,1001061,03/12/2024,753.08,0,Adoption Services,10528,64814,Adoption Allowances,Children's Services - 1,CHISER,CSCARE1,Children's social care,JBR2,Lac - Placements - 5,742571,1.00106E+18
Blackpool Council,REDACTED PERSONAL DATA,369441,1002549,03/12/2024,868.23,0,Adoption Services,10528,64814,Adoption Allowances,Children's Services - 1,CHISER,CSCARE1,Children's social care,JBR2,Lac - Placements - 5,742572,1.00255E+18
Blackpool Council,REDACTED PERSONAL DATA,369442,1001063,03/12/2024,562.08,0,Adoption Services,10528,64814,Adoption Allowances,Children's Services - 1,CHISER,CSCARE1,Children's social care,JBR2,Lac - Placements - 5,742573,1.00106E+18
Blackpool Council,REDACTED PERSONAL DATA,369443,1002979,03/12/2024,989.34,0,Adoption Services,10528,64814,Adoption Allowances,Children's Services - 1,CHISER,CSCARE1,Children's social care,JBR2,Lac - Placements - 5,742574,1.00298E+18
Blackpool Council,REDACTED PERSONAL DATA,369444,1002549,03/12/2024,829.92,0,Adoption Services,10528,64814,Adoption Allowances,Children's Services - 1,CHISER,CSCARE1,Children's social care,JBR2,Lac - Placements - 5,742575,1.00255E+18
Blackpool Council,REDACTED PERSONAL DATA,369445,1002262,03/12/2024,684.48,0,Adoption Services,10528,64814,Adoption Allowances,Children's Services - 1,CHISER,CSCARE1,Children's social care,JBR2,Lac - Placements - 5,742576,1.00226E+18
Blackpool Council,REDACTED PERSONAL DATA,369446,1001346,03/12/2024,"1,102.71",0,Adoption Services,10528,64814,Adoption Allowances,Children's Services - 1,CHISER,CSCARE1,Children's social care,JBR2,Lac - Placements - 5,742577,1.00135E+18
Blackpool Council,REDACTED PERSONAL DATA,369447,1001298,03/12/2024,"1,359.79",0,Adoption Services,10528,64814,Adoption Allowances,Children's Services - 1,CHISER,CSCARE1,Children's social care,JBR2,Lac - Placements - 5,742578,1.0013E+18
Blackpool Council,REDACTED PERSONAL DATA,369448,1002877,03/12/2024,753.08,0,Adoption Services,10528,64814,Adoption Allowances,Children's Services - 1,CHISER,CSCARE1,Children's social care,JBR2,Lac - Placements - 5,742579,1.00288E+18
Blackpool Council,REDACTED PERSONAL DATA,369449,1002605,03/12/2024,574,0,Residence Orders,10527,64811,Residence Orders,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742580,1.00261E+18
Blackpool Council,REDACTED PERSONAL DATA,369450,1002605,03/12/2024,574,0,Residence Orders,10527,64811,Residence Orders,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742581,1.00261E+18
Blackpool Council,REDACTED PERSONAL DATA,369451,1001637,03/12/2024,400.75,0,Residence Orders,10527,64811,Residence Orders,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742582,1.00164E+18
Blackpool Council,REDACTED PERSONAL DATA,369452,1001637,03/12/2024,439.06,0,Residence Orders,10527,64811,Residence Orders,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742583,1.00164E+18
Blackpool Council,REDACTED PERSONAL DATA,369453,1001710,03/12/2024,457.92,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742584,1.00171E+18
Blackpool Council,REDACTED PERSONAL DATA,369454,1001719,03/12/2024,457.92,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742585,1.00172E+18
Blackpool Council,REDACTED PERSONAL DATA,369455,1001880,03/12/2024,457.92,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742586,1.00188E+18
Blackpool Council,REDACTED PERSONAL DATA,369456,1001676,03/12/2024,352.48,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742587,1.00168E+18
Blackpool Council,REDACTED PERSONAL DATA,369457,1002086,03/12/2024,989.34,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742588,1.00209E+18
Blackpool Council,REDACTED PERSONAL DATA,369458,1002235,03/12/2024,829.92,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742589,1.00224E+18
Blackpool Council,REDACTED PERSONAL DATA,369459,1002133,03/12/2024,868.23,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742590,1.00213E+18
Blackpool Council,REDACTED PERSONAL DATA,369460,1002236,03/12/2024,868.23,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742591,1.00224E+18
Blackpool Council,REDACTED PERSONAL DATA,369461,1002252,03/12/2024,829.92,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742592,1.00225E+18
Blackpool Council,REDACTED PERSONAL DATA,369462,1002130,03/12/2024,"1,027.65",0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742593,1.00213E+18
Blackpool Council,REDACTED PERSONAL DATA,369463,1002273,03/12/2024,829.92,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742594,1.00227E+18
Blackpool Council,REDACTED PERSONAL DATA,369464,1002116,03/12/2024,829.92,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742595,1.00212E+18
Blackpool Council,REDACTED PERSONAL DATA,369465,1002164,03/12/2024,829.92,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742596,1.00216E+18
Blackpool Council,REDACTED PERSONAL DATA,369466,1002313,03/12/2024,"1,027.65",0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742597,1.00231E+18
Blackpool Council,REDACTED PERSONAL DATA,369467,1002313,03/12/2024,868.23,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742598,1.00231E+18
Blackpool Council,REDACTED PERSONAL DATA,369468,1002370,03/12/2024,989.34,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742599,1.00237E+18
Blackpool Council,REDACTED PERSONAL DATA,369469,1002370,03/12/2024,868.23,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742600,1.00237E+18
Blackpool Council,REDACTED PERSONAL DATA,369470,1002317,03/12/2024,829.92,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742601,1.00232E+18
Blackpool Council,REDACTED PERSONAL DATA,369471,1002359,03/12/2024,829.92,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742602,1.00236E+18
Blackpool Council,REDACTED PERSONAL DATA,369472,1002265,03/12/2024,579.09,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742603,1.00227E+18
Blackpool Council,REDACTED PERSONAL DATA,369473,1001984,03/12/2024,868.23,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742604,1.00198E+18
Blackpool Council,REDACTED PERSONAL DATA,369474,1002530,03/12/2024,574,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742605,1.00253E+18
Blackpool Council,REDACTED PERSONAL DATA,369475,1002264,03/12/2024,"1,027.65",0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742606,1.00226E+18
Blackpool Council,REDACTED PERSONAL DATA,369476,1002228,03/12/2024,829.92,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742607,1.00223E+18
Blackpool Council,REDACTED PERSONAL DATA,369477,1002228,03/12/2024,868.23,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742608,1.00223E+18
Blackpool Council,REDACTED PERSONAL DATA,369478,1002490,03/12/2024,827.89,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742609,1.00249E+18
Blackpool Council,REDACTED PERSONAL DATA,369479,1002293,03/12/2024,535.69,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742610,1.00229E+18
Blackpool Council,REDACTED PERSONAL DATA,369480,1002594,03/12/2024,458.85,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742611,1.00259E+18
Blackpool Council,CREATE Education Project Ltd,369481,1143973,03/12/2024,457.68,76.27,Balance Sheet,90000,66442,VAT ADJUSTMENT,Not Applicable - 1,NA,NA,Schools - Delegated - 3,NA,Not Applicable - 5,INV-5620,1143973369481INV-5620
Blackpool Council,REDACTED PERSONAL DATA,369482,1002931,03/12/2024,458.85,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742712,1.00293E+18
Blackpool Council,REDACTED PERSONAL DATA,369483,1003062,03/12/2024,695.11,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742713,1.00306E+18
Blackpool Council,REDACTED PERSONAL DATA,369484,1003062,03/12/2024,574,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742714,1.00306E+18
Blackpool Council,REDACTED PERSONAL DATA,369485,1003064,03/12/2024,458.85,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742715,1.00306E+18
Blackpool Council,REDACTED PERSONAL DATA,369486,1005185,03/12/2024,574,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742716,1.00519E+18
Blackpool Council,REDACTED PERSONAL DATA,369487,1002846,03/12/2024,574,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742717,1.00285E+18
Blackpool Council,REDACTED PERSONAL DATA,369488,1002846,03/12/2024,574,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742718,1.00285E+18
Blackpool Council,REDACTED PERSONAL DATA,369489,1002884,03/12/2024,695.11,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742719,1.00288E+18
Blackpool Council,REDACTED PERSONAL DATA,369490,1002400,03/12/2024,535.69,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742720,1.0024E+18
Blackpool Council,REDACTED PERSONAL DATA,369491,1002834,03/12/2024,420.54,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742721,1.00283E+18
Blackpool Council,REDACTED PERSONAL DATA,369492,1002909,03/12/2024,535.69,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742722,1.00291E+18
Blackpool Council,REDACTED PERSONAL DATA,369493,1002909,03/12/2024,458.85,0,Special Guardianship,10529,64809,Special Guardianship,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,742723,1.00291E+18
