"Service label","Service code","Organisational unit","Expenditure category","Expenditure code","Date","Transaction number","Amount","Supplier name",
10,10,PVI Providers 2 yr olds,Other Establishments,14051,03/07/2023,,847.08,BLUE BEAR PRE-SCHOOL,
10,10,PVI Providers 3 & 4 yr olds,Other Establishments,14051,03/07/2023,,23090.48,BLUE BEAR PRE-SCHOOL,
10,10,Woodplumpton St Annes CE,Bought in Non Curriculum Services,13209,12/07/2023,,300,BLUE MOOSE LTD,
10,10,Garstang Community,Schools Learning Resources Curriculum,13601,12/07/2023,,600,BLUE MOOSE LTD,
10,10,Woodplumpton St Annes CE,Bought in Non Curriculum Services,13209,12/07/2023,,420,BLUE MOOSE LTD,
10,10,Great Eccleston Copp CE,Schools Learning Resources Curriculum,13601,12/07/2023,,1100,BLUE MOOSE LTD,
10,10,The Acorns,Chg - Schools - Senior HR Support,61467,03/07/2023,,5485,BLUE ORANGE IT LTD,
10,10,Shaftesbury High School,Bought in Non Curriculum Services,13209,04/07/2023,,11995,BLUE ORANGE IT LTD,
10,10,Shaftesbury High School,Schools Learning Resources ICT,13602,04/07/2023,,599,BLUE ORANGE IT LTD,
10,10,St James' Lanehead CE,Schools Learning Resources ICT,13602,06/07/2023,,255,BLUE ORANGE IT LTD,
10,10,St James' Lanehead CE,Schools Learning Resources ICT,13602,07/07/2023,,4700,BLUE ORANGE IT LTD,
10,10,Crawshawbooth Primary,ICT,11096,07/07/2023,,7950,BLUE ORANGE IT LTD,
10,10,Colne Primet Primary,Schools Learning Resources ICT,13602,07/07/2023,,4295,BLUE ORANGE IT LTD,
10,10,Nelson St Paul's CE,Bought in Curriculum Services,13206,12/07/2023,,5965.25,BLUE ORANGE IT LTD,
10,10,Lomeshaye Junior,Schools Learning Resources ICT,13602,12/07/2023,,645,BLUE ORANGE IT LTD,
10,10,Holme Slack Community,Bought in Non Curriculum Services,13209,12/07/2023,,1410,BLUE ORANGE IT LTD,
10,10,Marsden Community,Bought in Curriculum Services,13206,18/07/2023,,1325,BLUE ORANGE IT LTD,
10,10,Waterfoot Primary,ICT,11096,18/07/2023,,1002,BLUE ORANGE IT LTD,
10,10,Charnock Richard CE,Schools Learning Resources Curriculum,13601,19/07/2023,,404,BLUE ORANGE IT LTD,
10,10,Marsden Community,Bought in Curriculum Services,13206,19/07/2023,,1325,BLUE ORANGE IT LTD,
10,10,Shaftesbury High School,Schools Learning Resources Curriculum,13601,19/07/2023,,14855,BLUE ORANGE IT LTD,
10,10,Haslingden Primary,Bought in Non Curriculum Services,13209,26/07/2023,,1108.25,BLUE ORANGE IT LTD,
10,10,Shaftesbury High School,Schools Learning Resources Curriculum,13601,26/07/2023,,1481,BLUE ORANGE IT LTD,
10,10,Anderton Primary,Schools Learning Resources ICT,13602,26/07/2023,,1230,BLUE ORANGE IT LTD,
10,10,Shaftesbury High School,Schools Learning Resources ICT,13602,26/07/2023,,446,BLUE ORANGE IT LTD,
10,10,Lomeshaye Junior,Schools Learning Resources ICT,13602,27/07/2023,,3625,BLUE ORANGE IT LTD,
10,10,Marsden Community,Schools Learning Resources ICT,13602,31/07/2023,,3038.25,BLUE ORANGE IT LTD,
10,10,Baxenden St John's CE,Bought in Curriculum Services,13206,12/07/2023,,452.61,BLUE ROCK IT LTD,
10,10,Baxenden St John's CE,Bought in Curriculum Services,13206,19/07/2023,,452.61,BLUE ROCK IT LTD,
10,10,Haslingden St James CE,Schools Learning Resources ICT,13602,19/07/2023,,234,BLUEBOX IT,
10,10,Haslingden St James CE,Chg - Connect 2 Ed - Other than ICT Curriculum,61443,31/07/2023,,3682.22,BLUEBOX IT,
10,10,Haslingden St James CE,Schools Learning Resources ICT,13602,31/07/2023,,2345,BLUEBOX IT,
10,10,Sherwood Primary,Schools Learning Resources Curriculum,13601,18/07/2023,,295,BMA MUSIC LTD,
10,10,Great Eccleston Copp CE,Bought in Curriculum Services,13206,25/07/2023,,900,BMA MUSIC LTD,
10,10,St Thomas' CE Primary,Delegated Maintenance General,11031,25/07/2023,,917.77,BMI PLUMBING & HEATING LTD,
10,10,Harris Primary,Schools Learning Resources ICT,13602,17/07/2023,,3029.56,BNP PARIBAS LEASING SOLUTIONS LTD,
10,10,Nelson Mcmillan Nursery,School Admin Supplies,13163,19/07/2023,,332,BNP PARIBAS LEASING SOLUTIONS LTD,
10,10,Chadwick High,General Vehicle Running Costs,12037,11/07/2023,,1001.38,BODYWORX DIRECT MORECAMBE LTD,
10,10,Chadwick High,General Vehicle Running Costs,12037,17/07/2023,,847.38,BODYWORX DIRECT MORECAMBE LTD,
10,10,Bolton-Le-Sands CE,Food Provisions General,13091,12/07/2023,,22.76,BOLTON-LE-SANDS CE SCHOOL FUND,
10,10,Bolton-Le-Sands CE,Schools Learning Resources ICT,13602,12/07/2023,,60,BOLTON-LE-SANDS CE SCHOOL FUND,
10,10,Bolton-Le-Sands CE,Schools Learning Resources Curriculum,13601,12/07/2023,,198.12,BOLTON-LE-SANDS CE SCHOOL FUND,
10,10,Bolton-Le-Sands CE,Delegated Maintenance General,11031,12/07/2023,,105,BOLTON-LE-SANDS CE SCHOOL FUND,
10,10,Bolton-Le-Sands CE,Salix Loan Repayment,13566,17/07/2023,,1593.43,BOLTON-LE-SANDS CE SCHOOL FUND,
10,10,PVI Providers 2 yr olds,Other Establishments,14051,03/07/2023,,918.76,BOLTON-LE-SANDS PRE-SCHOOL PLAYGROUP & TODDLERS,
10,10,PVI Providers 3 & 4 yr olds,Other Establishments,14051,03/07/2023,,12162.89,BOLTON-LE-SANDS PRE-SCHOOL PLAYGROUP & TODDLERS,
10,10,Dallas Road Community,Schools Learning Resources Curriculum,13601,12/07/2023,,539.4,BONACIA LTD T/A BOOK PRINTING UK,
10,10,Whalley CE Primary,Schools Learning Resources Curriculum,13601,14/07/2023,,336,BOOKENDS,
10,10,St John's. Skelmersdale,Schools Learning Resources Curriculum,13601,17/07/2023,,360,BOOKLIFE PUBLISHING LTD,
10,10,Burnley Brunshaw Primary,Schools Learning Resources Curriculum,13601,26/07/2023,,363.45,BOOKS FOR BUGS,
10,10,Woodnook Primary,New Construction,11091,11/07/2023,,17963.43,BOOKSPACE FOR SCHOOLS,
10,10,Little Hoole Primary,Schools Learning Resources Curriculum,13601,26/07/2023,,856.5,COORDINATION GROUP PUBLICATIONS LTD,
10,10,Anderton Primary,Schools Learning Resources Curriculum,13601,26/07/2023,,1222.5,COORDINATION GROUP PUBLICATIONS LTD,
10,10,Altham St James CE,Schools Learning Resources Curriculum,13601,31/07/2023,,553.5,COORDINATION GROUP PUBLICATIONS LTD,
10,10,Hoole St Michael CE,Schools Learning Resources Curriculum,13601,31/07/2023,,274.75,COORDINATION GROUP PUBLICATIONS LTD,
10,10,Briercliffe Primary,School Admin Supplies,13163,19/07/2023,,481.01,COPIER SYSTEMS LTD,
10,10,Coppull Parish CE,Other Provision Expense,13229,19/07/2023,,393.22,COPPULL PARISH COOL CLUB IMPREST ACCOUNT,
10,10,Coppull Primary School and Nursery,Food Provisions General,13091,07/07/2023,,552.94,COPPULL PRIMARY SCHOOL & NURSERY IMPREST ACCOUNT,
10,10,Applebee Wood Community Specialist School,School Admin Supplies,13163,17/07/2023,,380.66,COPYRITE SYSTEMS,
10,10,Woodland,Schools Learning Resources ICT,13602,19/07/2023,,236.76,COPYRITE SYSTEMS,
10,10,Aughton St Michael's CE,Bought in Curriculum Services,13206,05/07/2023,,600,CORBAN PSYCHOLOGY LTD,
10,10,Brookfield Park,Bought in Curriculum Services,13206,05/07/2023,,600,CORBAN PSYCHOLOGY LTD,
10,10,Stalmine Primary,Professional Services,13199,06/07/2023,,600,CORBAN PSYCHOLOGY LTD,
10,10,Higher Walton CE Primary,Bought in Curriculum Services,13206,10/07/2023,,600,CORBAN PSYCHOLOGY LTD,
10,10,St Marys & St Andrews,Bought in Curriculum Services,13206,11/07/2023,,1200,CORBAN PSYCHOLOGY LTD,
10,10,The Willows Catholic,Bought in Curriculum Services,13206,13/07/2023,,1200,CORBAN PSYCHOLOGY LTD,
10,10,Ribbleton Ave Meth Jnr,Bought in Curriculum Services,13206,20/07/2023,,600,CORBAN PSYCHOLOGY LTD,
10,10,Bishop Martin CE Primary,Chg - Inclusion Disability Service,61358,24/07/2023,,600,CORBAN PSYCHOLOGY LTD,
10,10,Shakespeare Primary,Bought in Curriculum Services,13206,31/07/2023,,1800,CORBAN PSYCHOLOGY LTD,
10,10,Ridgewood,Schools Learning Resources ICT,13602,17/07/2023,,499,CORE EDUCATIONAL LTD,
10,10,Cuerden Church,Delegated Maintenance General,11031,12/07/2023,,5042,CORONA CONTRACTS LTD,
10,10,Bleasdale House,Electricity,11151,10/07/2023,,1332.08,CORONA ENERGY,
10,10,Bleasdale House,Gas,11161,10/07/2023,,1225.56,CORONA ENERGY,
10,10,Bleasdale House,Gas,11161,10/07/2023,,2285.1,CORONA ENERGY,
10,10,Bleasdale House,Gas,11161,10/07/2023,,1395.87,CORONA ENERGY,
10,10,Bleasdale House,Gas,11161,10/07/2023,,2230.69,CORONA ENERGY,
10,10,Bleasdale House,Electricity,11151,10/07/2023,,1427.08,CORONA ENERGY,
10,10,Bleasdale House,Electricity,11151,10/07/2023,,1493.43,CORONA ENERGY,
10,10,Bleasdale House,Electricity,11151,10/07/2023,,1552.32,CORONA ENERGY,
10,10,Bleasdale House,Electricity,11151,10/07/2023,,1536.08,CORONA ENERGY,
10,10,Bleasdale House,Electricity,11151,10/07/2023,,1365.58,CORONA ENERGY,
10,10,Bleasdale House,Gas,11161,10/07/2023,,909.53,CORONA ENERGY,
10,10,Bleasdale House,Electricity,11151,10/07/2023,,1416.56,CORONA ENERGY,
10,10,Mossgate Primary,Electricity,11151,10/07/2023,,605.89,CORONA ENERGY,
10,10,Hoole St Michael CE,Electricity,11151,10/07/2023,,1010.64,CORONA ENERGY,
10,10,Hoole St Michael CE,Electricity,11151,10/07/2023,,1563.86,CORONA ENERGY,
10,10,Bleasdale House,Electricity,11151,10/07/2023,,1506.88,CORONA ENERGY,
10,10,Hoole St Michael CE,Electricity,11151,10/07/2023,,1348.32,CORONA ENERGY,
10,10,Nether Kellet Community,Electricity,11151,10/07/2023,,582.48,CORONA ENERGY,
10,10,Nether Kellet Community,Electricity,11151,10/07/2023,,870.43,CORONA ENERGY,
10,10,Mossgate Primary,Electricity,11151,10/07/2023,,1147.15,CORONA ENERGY,
10,10,Hoole St Michael CE,Electricity,11151,10/07/2023,,2001.06,CORONA ENERGY,
10,10,Nether Kellet Community,Electricity,11151,10/07/2023,,362.97,CORONA ENERGY,
10,10,Mossgate Primary,Electricity,11151,10/07/2023,,1115.14,CORONA ENERGY,
10,10,Mossgate Primary,Electricity,11151,10/07/2023,,708.67,CORONA ENERGY,
10,10,Mossgate Primary,Electricity,11151,10/07/2023,,851.57,CORONA ENERGY,
10,10,Nether Kellet Community,Electricity,11151,10/07/2023,,458.23,CORONA ENERGY,
10,10,Hoole St Michael CE,Electricity,11151,10/07/2023,,1917.65,CORONA ENERGY,
10,10,Bleasdale House,Gas,11161,11/07/2023,,583.37,CORONA ENERGY,
10,10,Bleasdale House,Gas,11161,11/07/2023,,1722.98,CORONA ENERGY,
10,10,Schools Block - Secondary,Schools Block Funding,21049,10/07/2023,,436557,CORPUS CHRISTI CATHOLIC HIGH SCHOOL,
10,10,High Needs Block - Secondary,HNB - Top up funding,21053,10/07/2023,,2443,CORPUS CHRISTI CATHOLIC HIGH SCHOOL,
10,10,The Coppice School,Delegated Maintenance General,11031,12/07/2023,,380.1,CORRECT FLOW ENGINEERING LTD,
10,10,Ormskirk CE Primary,Delegated Maintenance General,11031,14/07/2023,,533.16,CORRECT FLOW ENGINEERING LTD,
10,10,Ormskirk CE Primary,Delegated Maintenance General,11031,24/07/2023,,750,CORRECT FLOW ENGINEERING LTD,
10,10,Rockwood Nursery,Schools Learning Resources Curriculum,13601,05/07/2023,,240.39,COSY DIRECT,
10,10,Weeton Primary,Schools Learning Resources Curriculum,13601,07/07/2023,,875.9,COSY DIRECT,
10,10,Rockwood Nursery,Schools Learning Resources Curriculum,13601,10/07/2023,,233,COSY DIRECT,
10,10,Heasandford Primary,Schools Learning Resources Curriculum,13601,10/07/2023,,548.97,COSY DIRECT,
10,10,Heasandford Primary,Schools Learning Resources Curriculum,13601,11/07/2023,,548.97,COSY DIRECT,
10,10,Lytham CE Primary,Schools Learning Resources Curriculum,13601,12/07/2023,,249.98,COSY DIRECT,
10,10,PVI Providers 3 & 4 yr olds,Other Establishments,14051,03/07/2023,,28603.31,EVERGREEN FUTURES LTD,
10,10,PVI Providers 3 & 4 yr olds,Other Establishments,14051,03/07/2023,,4621.52,EVERGREEN FUTURES LTD,
10,10,PVI Providers 3 & 4 yr olds,Other Establishments,14051,24/07/2023,,600,EVERGREEN FUTURES LTD,
10,10,PVI Providers 2 yr olds,Other Establishments,14051,31/07/2023,,461.55,EVERGREEN FUTURES LTD,
10,10,Queen's Drive Primary,School Admin Supplies,13163,06/07/2023,,620.6,EVOLVE DOCUMENT SOLUTIONS,
10,10,Queen's Drive Primary,School Admin Supplies,13163,25/07/2023,,510.96,EVOLVE DOCUMENT SOLUTIONS,
10,10,Queen's Drive Primary,School Admin Supplies,13163,26/07/2023,,385.52,EVOLVE DOCUMENT SOLUTIONS,
10,10,West Lancs Comm High,Agency Staff - Supply Education Support Staff,10203,05/07/2023,,274,EXCLUSIVE EDUCATION LTD,
10,10,West Lancs Comm High,Agency Staff - Supply Education Support Staff,10203,05/07/2023,,411,EXCLUSIVE EDUCATION LTD,
10,10,West Lancs Comm High,Agency Staff - Supply Education Support Staff,10203,05/07/2023,,411,EXCLUSIVE EDUCATION LTD,
10,10,West Lancs Comm High,Agency Staff - Supply Education Support Staff,10203,12/07/2023,,274,EXCLUSIVE EDUCATION LTD,
10,10,Hope High School,Agency Staff - Supply Education Support Staff,10203,17/07/2023,,685,EXCLUSIVE EDUCATION LTD,
10,10,Hope High School,Agency Staff - Supply Education Support Staff,10203,17/07/2023,,685,EXCLUSIVE EDUCATION LTD,
10,10,West Lancs Comm High,Agency Staff - Supply Education Support Staff,10203,26/07/2023,,274,EXCLUSIVE EDUCATION LTD,
10,10,Cribden House Community,Delegated Grounds Maintenance,11122,26/07/2023,,300,EXECUTIVE PODS LTD,
10,10,Bleasdale House,Food Provisions General,13091,07/07/2023,,384.55,F & W BURROW & SON,
10,10,Ribbleton Ave Meth Jnr,Staff Other Expenses,10382,11/07/2023,,413.04,F R MONKHOUSE LTD,
10,10,Whitworth Community High,Clothing & Uniform,13121,19/07/2023,,314.4,F R MONKHOUSE LTD,
10,10,Lathom High,Clothing & Uniform,13121,19/07/2023,,307.1,F R MONKHOUSE LTD,
10,10,St Mary Magdalen's CE,Training Expenses (External),10231,14/07/2023,,650,FACT FIRST AID TRAINING,
10,10,PVI Providers 3 & 4 yr olds,Other Establishments,14051,31/07/2023,,2584.8,FAIRY BRIDGE DAY NURSERY,
10,10,St Joseph's Barnoldswick,Delegated Grounds Maintenance,11122,12/07/2023,,422.63,FAREFENCE (NW) LTD,
10,10,Chorley St James' CE,Schools Learning Resources Curriculum,13601,11/07/2023,,223.33,FARINGTON LODGE,
10,10,Seven Stars Primary,Bought in Curriculum Services,13206,19/07/2023,,256.67,FARINGTON LODGE,
10,10,High Needs Top Up Academies Primary,Other Establishments,14051,10/07/2023,,3089,FARINGTON PRIMARY ACADEMY,
10,10,St Mary's RC. Leyland,Schools Learning Resources ICT,13602,26/07/2023,,825,FAST COMPUTING LTD,
10,10,Lathom High,Delegated Maintenance General,11031,17/07/2023,,1080,FAST FORWARD FURNITURE,
10,10,Carleton Green Community,Cleaning Materials,11302,04/07/2023,,226.93,FASTFIX-WORKSHOP LTD,
10,10,Carleton Green Community,Other Occupational Costs,11307,04/07/2023,,245.3,FASTFIX-WORKSHOP LTD,
10,10,Carleton Green Community,Cleaning Materials,11302,05/07/2023,,185.29,FASTFIX-WORKSHOP LTD,
10,10,Carleton Green Community,Other Occupational Costs,11307,05/07/2023,,245.3,FASTFIX-WORKSHOP LTD,
10,10,Langho St Leonard's CE,Training Expenses (External),10231,24/07/2023,,499,FATEC TRAINING,
10,10,St Chad's CE Primary,Delegated Grounds Maintenance,11122,05/07/2023,,6192.4,FAWNS RECREATIONAL SERVICES LTD  T/A PLAYTIME BY FAWNS,
10,10,Lever House Primary,Delegated Maintenance General,11031,17/07/2023,,24206.5,FAWNS RECREATIONAL SERVICES LTD  T/A PLAYTIME BY FAWNS,
10,10,Higher Walton CE Primary,Schools Learning Resources Curriculum,13601,27/07/2023,,565,FENCE SUPPLIES UK T/A MID-WAY DEVELOPMENTS LTD,
10,10,Kirkham & Wesham Primary,Schools Learning Resources ICT,13602,12/07/2023,,590,FFT EDUCATION LTD,
10,10,Kirkham & Wesham Primary,Schools Learning Resources ICT,13602,12/07/2023,,1092.5,FFT EDUCATION LTD,
10,10,Kirkham & Wesham Primary,Schools Learning Resources ICT,13602,18/07/2023,,355.91,FFT EDUCATION LTD,
10,10,St Joseph's Withnell,Schools Learning Resources Curriculum,13601,31/07/2023,,850,FFT EDUCATION LTD,
10,10,Gregson Lane Primary,Schools Learning Resources Curriculum,13601,03/07/2023,,3389.2,FIG LEAF PROMOTIONS LTD T/A MATHS NO PROBLEM,
10,10,Britannia Community,Training Expenses (External),10231,04/07/2023,,300,FIG LEAF PROMOTIONS LTD T/A MATHS NO PROBLEM,
10,10,St Charles' RC. Rishton,Schools Learning Resources Curriculum,13601,05/07/2023,,2994.1,FIG LEAF PROMOTIONS LTD T/A MATHS NO PROBLEM,
10,10,Woodlea Junior,Schools Learning Resources Curriculum,13601,05/07/2023,,1318.98,FIG LEAF PROMOTIONS LTD T/A MATHS NO PROBLEM,
10,10,Burnley Springfield,Schools Learning Resources Curriculum,13601,05/07/2023,,4652.64,FIG LEAF PROMOTIONS LTD T/A MATHS NO PROBLEM,
10,10,Bishop Martin CE Primary,Schools Learning Resources Curriculum,13601,05/07/2023,,3642.93,FIG LEAF PROMOTIONS LTD T/A MATHS NO PROBLEM,
10,10,Thornleyholme RC Primary,Schools Learning Resources Curriculum,13601,12/07/2023,,269.73,FIG LEAF PROMOTIONS LTD T/A MATHS NO PROBLEM,
10,10,St John/St Augustine CE,Schools Learning Resources Curriculum,13601,12/07/2023,,4720.98,FIG LEAF PROMOTIONS LTD T/A MATHS NO PROBLEM,
10,10,St Mary's Rawtenstall CE,Schools Learning Resources Curriculum,13601,19/07/2023,,4857.4,FIG LEAF PROMOTIONS LTD T/A MATHS NO PROBLEM,
10,10,St George's CE Primary,Schools Learning Resources Curriculum,13601,19/07/2023,,3660.3,FIG LEAF PROMOTIONS LTD T/A MATHS NO PROBLEM,
10,10,Skelmersdale Trinity,Schools Learning Resources Curriculum,13601,19/07/2023,,3916.66,FIG LEAF PROMOTIONS LTD T/A MATHS NO PROBLEM,
10,10,Ightenhill Primary,Schools Learning Resources Curriculum,13601,26/07/2023,,290.54,IGHTENHILL PRIMARY UNOFFICIAL SCHOOL FUND,
10,10,Ightenhill Primary,Cleaning Materials,11302,26/07/2023,,5.68,IGHTENHILL PRIMARY UNOFFICIAL SCHOOL FUND,
10,10,Ightenhill Primary,Schools Learning Resources Curriculum,13601,26/07/2023,,3024.23,IGHTENHILL PRIMARY UNOFFICIAL SCHOOL FUND,
10,10,Ightenhill Primary,School Admin Supplies,13163,26/07/2023,,96.49,IGHTENHILL PRIMARY UNOFFICIAL SCHOOL FUND,
10,10,Ightenhill Primary,Cleaning Materials,11302,26/07/2023,,176.5,IGHTENHILL PRIMARY UNOFFICIAL SCHOOL FUND,
10,10,Ightenhill Primary,Delegated Maintenance General,11031,26/07/2023,,564.13,IGHTENHILL PRIMARY UNOFFICIAL SCHOOL FUND,
10,10,Pinfold Primary,School Admin Supplies,13163,27/07/2023,,307.5,IKEA LTD,
10,10,Tarleton Holy Trinity CE,Schools Learning Resources Curriculum,13601,03/07/2023,,392,IMAGINE THAT LIVERPOOL,
10,10,Scarisbrick St Mary's,Schools Learning Resources Curriculum,13601,05/07/2023,,242.3,IMAGINE THAT LIVERPOOL,
10,10,Nateby Primary,Other Provision Expense,13229,26/07/2023,,420,IMAGING PARTNERSHIP EDUCATION LTD,
10,10,Chorley St James' CE,Bought in Curriculum Services,13206,04/07/2023,,230,INCLUSION SOLUTIONS (NORTH WEST) LTD,
10,10,Barden Primary School,Bought in Non Curriculum Services,13209,05/07/2023,,368,INCLUSION SOLUTIONS (NORTH WEST) LTD,
10,10,Lomeshaye Junior,Bought in Non Curriculum Services,13209,05/07/2023,,276,INCLUSION SOLUTIONS (NORTH WEST) LTD,
10,10,St George's CE Primary,Bought in Curriculum Services,13206,05/07/2023,,552,INCLUSION SOLUTIONS (NORTH WEST) LTD,
10,10,Lomeshaye Junior,Bought in Non Curriculum Services,13209,05/07/2023,,828,INCLUSION SOLUTIONS (NORTH WEST) LTD,
10,10,St George's CE Primary,Bought in Curriculum Services,13206,05/07/2023,,598,INCLUSION SOLUTIONS (NORTH WEST) LTD,
10,10,St John's CE/Methodist,Bought in Curriculum Services,13206,05/07/2023,,805,INCLUSION SOLUTIONS (NORTH WEST) LTD,
10,10,Acorns,Bought in Curriculum Services,13206,05/07/2023,,460,INCLUSION SOLUTIONS (NORTH WEST) LTD,
10,10,Ribby W Wrea Endowed CE,Bought in Curriculum Services,13206,06/07/2023,,276,INCLUSION SOLUTIONS (NORTH WEST) LTD,
10,10,St Andrew's CE Primary School,Bought in Curriculum Services,13206,06/07/2023,,1012,INCLUSION SOLUTIONS (NORTH WEST) LTD,
10,10,Higham St John's CE,Bought in Curriculum Services,13206,06/07/2023,,736,INCLUSION SOLUTIONS (NORTH WEST) LTD,
10,10,Higham St John's CE,Bought in Curriculum Services,13206,06/07/2023,,552,INCLUSION SOLUTIONS (NORTH WEST) LTD,
10,10,Higham St John's CE,Bought in Curriculum Services,13206,06/07/2023,,1472,INCLUSION SOLUTIONS (NORTH WEST) LTD,
10,10,Higham St John's CE,Bought in Curriculum Services,13206,06/07/2023,,1472,INCLUSION SOLUTIONS (NORTH WEST) LTD,
10,10,Penwortham Broad Oak,Bought in Curriculum Services,13206,06/07/2023,,230,INCLUSION SOLUTIONS (NORTH WEST) LTD,
10,10,Lomeshaye Junior,Schools Learning Resources Curriculum,13601,06/07/2023,,920,INCLUSION SOLUTIONS (NORTH WEST) LTD,
10,10,Lomeshaye Junior,Bought in Non Curriculum Services,13209,06/07/2023,,184,INCLUSION SOLUTIONS (NORTH WEST) LTD,
10,10,Trumacar Community,Bought in Curriculum Services,13206,06/07/2023,,736,INCLUSION SOLUTIONS (NORTH WEST) LTD,
10,10,Higham St John's CE,Bought in Curriculum Services,13206,06/07/2023,,1472,INCLUSION SOLUTIONS (NORTH WEST) LTD,
10,10,St Andrew's CE Primary School,Bought in Curriculum Services,13206,06/07/2023,,460,INCLUSION SOLUTIONS (NORTH WEST) LTD,
10,10,Whitworth Community High,Bought in Curriculum Services,13206,07/07/2023,,276,INCLUSION SOLUTIONS (NORTH WEST) LTD,
10,10,Whitworth Community High,Bought in Curriculum Services,13206,07/07/2023,,368,INCLUSION SOLUTIONS (NORTH WEST) LTD,
10,10,Waterfoot Primary,Bought in Curriculum Services,13206,07/07/2023,,1610,INCLUSION SOLUTIONS (NORTH WEST) LTD,
10,10,St Thomas The Martyr CE,Bought in Curriculum Services,13206,07/07/2023,,598,INCLUSION SOLUTIONS (NORTH WEST) LTD,
10,10,Waterfoot Primary,Bought in Curriculum Services,13206,07/07/2023,,460,INCLUSION SOLUTIONS (NORTH WEST) LTD,
10,10,West Street Primary,Bought in Curriculum Services,13206,07/07/2023,,460,INCLUSION SOLUTIONS (NORTH WEST) LTD,
10,10,St Thomas The Martyr CE,Bought in Curriculum Services,13206,07/07/2023,,552,INCLUSION SOLUTIONS (NORTH WEST) LTD,
10,10,Waterfoot Primary,Bought in Curriculum Services,13206,07/07/2023,,460,INCLUSION SOLUTIONS (NORTH WEST) LTD,
10,10,St Thomas The Martyr CE,Bought in Curriculum Services,13206,07/07/2023,,782,INCLUSION SOLUTIONS (NORTH WEST) LTD,
10,10,Sacred Heart. Chorley,Bought in Curriculum Services,13206,07/07/2023,,2024,INCLUSION SOLUTIONS (NORTH WEST) LTD,
10,10,Oswaldtwistle White Ash,Bought in Curriculum Services,13206,10/07/2023,,506,INCLUSION SOLUTIONS (NORTH WEST) LTD,
10,10,St Michael & All Angels,Bought in Curriculum Services,13206,10/07/2023,,552,INCLUSION SOLUTIONS (NORTH WEST) LTD,
10,10,Whitworth Community High,Bought in Curriculum Services,13206,10/07/2023,,368,INCLUSION SOLUTIONS (NORTH WEST) LTD,
10,10,Reedley Primary,Bought in Curriculum Services,13206,10/07/2023,,1840,INCLUSION SOLUTIONS (NORTH WEST) LTD,
10,10,Whitworth Community High,Bought in Curriculum Services,13206,10/07/2023,,276,INCLUSION SOLUTIONS (NORTH WEST) LTD,
10,10,Barden Primary School,Bought in Non Curriculum Services,13209,11/07/2023,,644,INCLUSION SOLUTIONS (NORTH WEST) LTD,
10,10,Sir Tom Finney,Bought in Curriculum Services,13206,11/07/2023,,644,INCLUSION SOLUTIONS (NORTH WEST) LTD,
10,10,Benjamin Hargreaves CE,Bought in Curriculum Services,13206,11/07/2023,,1104,INCLUSION SOLUTIONS (NORTH WEST) LTD,
10,10,Colne Park Primary,Bought in Curriculum Services,13206,11/07/2023,,598,INCLUSION SOLUTIONS (NORTH WEST) LTD,
10,10,Lancaster Road Primary,Food Provisions General,13091,18/07/2023,,86.9,LANCASTER ROAD CP SCHOOL FUND A/C,
10,10,Lancaster Road Primary,Cleaning Materials,11302,18/07/2023,,10.24,LANCASTER ROAD CP SCHOOL FUND A/C,
10,10,Lancaster Road Primary,Training Expenses (External),10231,18/07/2023,,40,LANCASTER ROAD CP SCHOOL FUND A/C,
10,10,Lancaster Road Primary,Delegated Maintenance General,11031,18/07/2023,,183,LANCASTER ROAD CP SCHOOL FUND A/C,
10,10,Lancaster Road Primary,Schools Learning Resources Curriculum,13601,18/07/2023,,8659.44,LANCASTER ROAD CP SCHOOL FUND A/C,
10,10,PVI Providers 2 yr olds,Other Establishments,14051,03/07/2023,,3864.8,LANCASTER ROAD NURSERY,
10,10,PVI Providers 3 & 4 yr olds,Other Establishments,14051,03/07/2023,,37678.75,LANCASTER ROAD NURSERY,
10,10,PVI Providers 2 yr olds,Other Establishments,14051,10/07/2023,,570.15,LANCASTER ROAD NURSERY,
10,10,High Needs Top Up Academies Secondary,Other Establishments,14051,10/07/2023,,6440,LANCASTER ROYAL GRAMMAR SCHOOL (ACADEMY),
10,10,Thurnham Glasson CE,Bought in Curriculum Services,13206,05/07/2023,,1139.75,LANCASTER UNIVERSITY,
10,10,PVI Providers 3 & 4 yr olds,Other Establishments,14051,03/07/2023,,52156.27,LANCASTER UNIVERSITY PRE-SCHOOL CENTRE,
10,10,PVI Providers 3 & 4 yr olds,Other Establishments,14051,24/07/2023,,2925.49,LANCASTER UNIVERSITY PRE-SCHOOL CENTRE,
10,10,Treales CE Primary,Schools Learning Resources ICT,13602,03/07/2023,,1650,LANCS ICT,
10,10,St Joseph's Withnell,Schools Learning Resources ICT,13602,05/07/2023,,232,LANCS ICT,
10,10,St Chad's CE Primary,Schools Learning Resources ICT,13602,05/07/2023,,250,LANCS ICT,
10,10,St Chad's CE Primary,Schools Learning Resources ICT,13602,05/07/2023,,219,LANCS ICT,
10,10,St Joseph's Withnell,Schools Learning Resources ICT,13602,05/07/2023,,389,LANCS ICT,
10,10,St Joseph's Withnell,Schools Learning Resources ICT,13602,05/07/2023,,389,LANCS ICT,
10,10,St Chad's Catholic,Schools Learning Resources ICT,13602,06/07/2023,,589.04,LANCS ICT,
