Supplier Name,Net Amount,Spend Type,Service,Department,Account,Entry Date,Payment type
Sylmasta Ltd,29,Purchases General,Mobile Team,Community Wealth Building,General Fund,29-Jun-23,Purchase Card
Amazon.Co.Uk,29,Purchases General,Camden & Isl Cemetery Operatio,Environment & Climate Change,General Fund,05-Apr-23,Purchase Card
Www.Screwfix.Com,29,Materials,In-house Gas Service,Homes & Neighbourhoods,HRA,23-May-23,Purchase Card
Amazon.Co.Uk,29,Purchases General,SCHOOL ICT SUPPORT PARTNERSHIP,Children & Young People,General Fund,17-May-23,Purchase Card
Amazon.Co.Uk,29,Purchases General,Nature Conservation,Environment & Climate Change,General Fund,02-Apr-23,Purchase Card
M A Grigg Agricultural,29,Purchases General,Bright Start Islington North,Community Engagement & Wellbeing,General Fund,15-Mar-23,Purchase Card
Wm Morrisons Store,29,Purchases General,Inclusive Knowledge Economy,Community Wealth Building,General Fund,08-Mar-23,Purchase Card
Amznmktplace,29,Consumable Materials,Islington Assembly Hall,Community Wealth Building,General Fund,17-May-23,Purchase Card
Toolstation Uk,29,Purchases General,1 Cottage Road,Community Wealth Building,General Fund,15-Jun-23,Purchase Card
Www.Argos.Co.Uk,29,Misc Inc- Estates/Funerals,Client Affairs Team,Community Wealth Building,General Fund,28-Mar-23,Purchase Card
Garnash Ltd,29,Purchases General,F.M. TEAM 2,Community Wealth Building,General Fund,20-Jun-23,Purchase Card
Lidl Gb London,29,Purchases General,PAUSE,Children & Young People,General Fund,15-May-23,Purchase Card
Http://www.Liberator.C,30,Purchases General,Willow Children's Centre,Community Engagement & Wellbeing,General Fund,21-Mar-23,Purchase Card
Beydag Food Centre,30,Purchases General,Islington Afghan,Homes & Neighbourhoods,General Fund,18-Mar-23,Purchase Card
Www.Hall-Fast.Com,30,Purchases General,Islington Assembly Hall,Community Wealth Building,General Fund,27-Apr-23,Purchase Card
Amznmktplace,30,Purchases General,Targetted Youth Support,Children & Young People,General Fund,04-May-23,Purchase Card
Trainline.Com,30,Travel By Public Transpt,Admin - Comm Care Team Archway,Resources,General Fund,15-Jun-23,Purchase Card
Trainline.Com,30,Travel By Public Transpt,Admin - Comm Care Team Archway,Resources,General Fund,07-Jun-23,Purchase Card
Amznmktplace,30,Purchases General,Direct Payments Team,Adult Social Care,General Fund,19-Apr-23,Purchase Card
Findmyshift,30,Purchases General,Reg Of Birth Death & Marriage,Environment & Climate Change,General Fund,15-May-23,Purchase Card
Amznmktplace,30,Purchases General,Transition Team,Adult Social Care,General Fund,05-May-23,Purchase Card
Domino S Pizza,30,Purchases General,London Regional Adoption Agenc,Children & Young People,General Fund,08-Jun-23,Purchase Card
Amznmktplace,30,Purchases General,Energy Services,Environment & Climate Change,General Fund,07-Jun-23,Purchase Card
Amznmktplace,30,Purchases General,COMMUNITY SAFETY - E&R,Environment & Climate Change,General Fund,16-Mar-23,Purchase Card
Https://Www.Islington.,30,Purchases General,PAUSE,Children & Young People,General Fund,29-Mar-23,Purchase Card
Lul Ticket Machine,30,Travel By Public Transpt,PAUSE,Children & Young People,General Fund,29-Mar-23,Purchase Card
Lul Ticket Machine,30,Travel By Public Transpt,PAUSE,Children & Young People,General Fund,29-Mar-23,Purchase Card
Groves Nurseries & Garde,30,Grounds Maintenance,Corporate,Environment & Climate Change,General Fund,23-Mar-23,Purchase Card
Lul Ticket Machine,30,Purchases General,PAUSE,Children & Young People,General Fund,23-Mar-23,Purchase Card
Lul Ticket Machine,30,Travel By Public Transpt,PAUSE,Children & Young People,General Fund,22-Mar-23,Purchase Card
Lul Ticket Machine,30,Travel By Public Transpt,Targeted Tenant Services,Homes & Neighbourhoods,HRA,21-Mar-23,Purchase Card
Tfl,30,Purchases General,PAUSE,Children & Young People,General Fund,20-Mar-23,Purchase Card
London Overground Sst,30,Travel By Public Transpt,Shared Lives,Adult Social Care,General Fund,18-Mar-23,Purchase Card
Lul Ticket Machine,30,Travel By Public Transpt,Islington Afghan,Homes & Neighbourhoods,General Fund,16-Mar-23,Purchase Card
High Street Vouchers,30,Purchases General,PAUSE,Children & Young People,General Fund,15-Mar-23,Purchase Card
Lul Ticket Machine,30,Travel By Public Transpt,Targeted Tenant Services,Homes & Neighbourhoods,HRA,14-Mar-23,Purchase Card
Lul Ticket Machine,30,Travel By Public Transpt,Targeted Tenant Services,Homes & Neighbourhoods,HRA,14-Mar-23,Purchase Card
Lul Ticket Machine,30,Travel By Public Transpt,PAUSE,Children & Young People,General Fund,13-Mar-23,Purchase Card
London Overground Sst,30,Travel By Public Transpt,PAUSE,Children & Young People,General Fund,13-Mar-23,Purchase Card
Co-Op Group 500909,30,Purchases General,Bright Start Islington South,Community Engagement & Wellbeing,General Fund,13-Mar-23,Purchase Card
Lul Ticket Machine,30,Travel By Public Transpt,PAUSE,Children & Young People,General Fund,13-Mar-23,Purchase Card
Sainsburys S/mkt,30,Purchases General,PAUSE,Children & Young People,General Fund,10-Mar-23,Purchase Card
Voucher Express,30,Purchases General,Bright Start Islington North,Community Engagement & Wellbeing,General Fund,08-Mar-23,Purchase Card
Oyster Online,30,Travel By Public Transpt,GROUNDS MAINTENANCE,Environment & Climate Change,General Fund,08-Mar-23,Purchase Card
Lul Ticket Machine,30,Travel By Public Transpt,PAUSE,Children & Young People,General Fund,07-Mar-23,Purchase Card
Tesco Gift Card,30,Client Equipment & Supplies,Historic Legal Enquiries,Homes & Neighbourhoods,General Fund,03-Mar-23,Purchase Card
Www.Argos.Co.Uk,30,Purchases General,RSAP Housing First,Homes & Neighbourhoods,General Fund,27-Apr-23,Purchase Card
Tfl,30,Travel By Public Transpt,Islington Afghan,Homes & Neighbourhoods,General Fund,27-Apr-23,Purchase Card
Https://Islington.Civi,30,Purchases General,Corporate,Resources,General Fund,27-Apr-23,Purchase Card
Lul Ticket Machine,30,Travel By Public Transpt,In-house Repairs Service,Homes & Neighbourhoods,HRA,26-Apr-23,Purchase Card
Primark 437,30,Purchases General,PAUSE,Children & Young People,General Fund,25-Apr-23,Purchase Card
Sportsdirect 2982,30,Purchases General,PAUSE,Children & Young People,General Fund,25-Apr-23,Purchase Card
Lul Ticket Machine,30,Travel By Public Transpt,PAUSE,Children & Young People,General Fund,24-Apr-23,Purchase Card
Marks&spencer Plc,30,Mayors Allowance,Members Allowances,Resources,General Fund,20-Apr-23,Purchase Card
Sainsburys S/Mkts,30,Refreshments-Officers Meetings,F.M. TEAM 2,Community Wealth Building,General Fund,19-Apr-23,Purchase Card
Forest Gate Sst,30,Travel By Public Transpt,PAUSE,Children & Young People,General Fund,18-Apr-23,Purchase Card
Vodafone Ltd,30,TELEPHONE CHARGES,Reg Of Birth Death & Marriage,Environment & Climate Change,General Fund,17-Apr-23,Purchase Card
Lul Ticket Machine,30,Travel By Public Transpt,Mutual Exchange (PSA),Homes & Neighbourhoods,General Fund,14-Apr-23,Purchase Card
Lul Ticket Machine,30,Travel By Public Transpt,Targeted Tenant Services,Homes & Neighbourhoods,HRA,13-Apr-23,Purchase Card
Lul Ticket Machine,30,Travel By Public Transpt,Targeted Tenant Services,Homes & Neighbourhoods,HRA,13-Apr-23,Purchase Card
Lul Ticket Machine,30,Travel By Public Transpt,Targeted Tenant Services,Homes & Neighbourhoods,HRA,13-Apr-23,Purchase Card
Lul Ticket Machine,30,Travel By Public Transpt,Targeted Tenant Services,Homes & Neighbourhoods,HRA,13-Apr-23,Purchase Card
Lul Ticket Machine,30,Travel By Public Transpt,Targeted Tenant Services,Homes & Neighbourhoods,HRA,13-Apr-23,Purchase Card
Lul Ticket Machine,30,Travel By Public Transpt,London Regional Adoption Agenc,Children & Young People,General Fund,12-Apr-23,Purchase Card
Lul Ticket Machine,30,Travel By Public Transpt,PAUSE,Children & Young People,General Fund,12-Apr-23,Purchase Card
Lul Ticket Machine,30,Travel By Public Transpt,Housing Investigations Team,Homes & Neighbourhoods,HRA,11-Apr-23,Purchase Card
High Street Vouchers,30,Purchases General,PAUSE,Children & Young People,General Fund,11-Apr-23,Purchase Card
Lul Ticket Machine,30,Travel By Public Transpt,PAUSE,Children & Young People,General Fund,06-Apr-23,Purchase Card
Lul Ticket Machine,30,Purchases General,PAUSE,Children & Young People,General Fund,05-Apr-23,Purchase Card
Pep Corner,30,Purchases General,PAUSE,Children & Young People,General Fund,05-Apr-23,Purchase Card
Lul Ticket Machine,30,Purchases General,PAUSE,Children & Young People,General Fund,04-Apr-23,Purchase Card
Lul Ticket Machine,30,Travel By Public Transpt,London Regional Adoption Agenc,Children & Young People,General Fund,31-May-23,Purchase Card
Https://Islington.Civi,30,Purchases General,Corporate,Resources,General Fund,25-May-23,Purchase Card
Www.Theworks.Co.Uk,30,Purchases General,Westbourne Children's Centre,Community Engagement & Wellbeing,General Fund,25-May-23,Purchase Card
Post Office Counter,30,Franking-Postage Costs,Islington Afghan,Homes & Neighbourhoods,General Fund,24-May-23,Purchase Card
Post Office Counter,30,Franking-Postage Costs,Islington Afghan,Homes & Neighbourhoods,General Fund,24-May-23,Purchase Card
Post Office Counter,30,Franking-Postage Costs,Islington Afghan,Homes & Neighbourhoods,General Fund,24-May-23,Purchase Card
Post Office Counter,30,Franking-Postage Costs,Islington Afghan,Homes & Neighbourhoods,General Fund,24-May-23,Purchase Card
Post Office Counter,30,Franking-Postage Costs,Islington Afghan,Homes & Neighbourhoods,General Fund,24-May-23,Purchase Card
Post Office Counter,30,Franking-Postage Costs,Homes for Ukraine (Funded),Homes & Neighbourhoods,General Fund,23-May-23,Purchase Card
Lul Ticket Machine,30,Travel By Public Transpt,Pollution Projects Team,Environment & Climate Change,General Fund,23-May-23,Purchase Card
Post Office Counter,30,Franking-Postage Costs,Homes for Ukraine (Funded),Homes & Neighbourhoods,General Fund,23-May-23,Purchase Card
Post Office Counter,30,Franking-Postage Costs,Homes for Ukraine (Funded),Homes & Neighbourhoods,General Fund,23-May-23,Purchase Card
Post Office Counter,30,Franking-Postage Costs,Homes for Ukraine (Funded),Homes & Neighbourhoods,General Fund,23-May-23,Purchase Card
Post Office Counter,30,Franking-Postage Costs,Homes for Ukraine (Funded),Homes & Neighbourhoods,General Fund,23-May-23,Purchase Card
Se Sydenham Hill Sst,30,Travel By Public Transpt,PAUSE,Children & Young People,General Fund,19-May-23,Purchase Card
Lul Ticket Machine,30,Travel By Public Transpt,London Regional Adoption Agenc,Children & Young People,General Fund,18-May-23,Purchase Card
Lul Ticket Machine,30,Travel By Public Transpt,London Regional Adoption Agenc,Children & Young People,General Fund,18-May-23,Purchase Card
Forest Gate Sst,30,Travel By Public Transpt,PAUSE,Children & Young People,General Fund,17-May-23,Purchase Card
Lul Ticket Machine,30,Travel By Public Transpt,Targeted Tenant Services,Homes & Neighbourhoods,HRA,16-May-23,Purchase Card
Lul Ticket Machine,30,Travel By Public Transpt,Targeted Tenant Services,Homes & Neighbourhoods,HRA,16-May-23,Purchase Card
Lul Ticket Machine,30,Travel By Public Transpt,Targeted Tenant Services,Homes & Neighbourhoods,HRA,16-May-23,Purchase Card
Lul Ticket Machine,30,Travel By Public Transpt,London Regional Adoption Agenc,Children & Young People,General Fund,10-May-23,Purchase Card
High Street Vouchers,30,Purchases General,PAUSE,Children & Young People,General Fund,10-May-23,Purchase Card
Lul Ticket Machine,30,Travel By Public Transpt,Shared Lives,Adult Social Care,General Fund,09-May-23,Purchase Card
Sainsburys Smkt,30,Purchases General,Cap Prog Delivery - Revenue,Homes & Neighbourhoods,HRA,03-May-23,Purchase Card
Tfl,30,Travel By Public Transpt,PAUSE,Children & Young People,General Fund,03-May-23,Purchase Card
Tesco Stores 2747,30,Purchases General,Cap Prog Delivery - Revenue,Homes & Neighbourhoods,HRA,03-May-23,Purchase Card
Lul Ticket Machine,30,Travel By Public Transpt,T A Development Team,Homes & Neighbourhoods,General Fund,30-Jun-23,Purchase Card
Tesco Gift Card,30,Purchases General,Historic Legal Enquiries,Homes & Neighbourhoods,General Fund,30-Jun-23,Purchase Card
Lul Ticket Machine,30,Travel By Public Transpt,Corporate,Corporate,General Fund,28-Jun-23,Purchase Card
Feya Grill Ltd,30,Purchases General,PAUSE,Children & Young People,General Fund,28-Jun-23,Purchase Card
Lul Ticket Machine,30,Travel By Public Transpt,PAUSE,Children & Young People,General Fund,28-Jun-23,Purchase Card
Tesco Gift Card,30,Client Equipment & Supplies,Historic Legal Enquiries,Homes & Neighbourhoods,General Fund,23-Jun-23,Purchase Card
Lul Ticket Machine,30,Travel By Public Transpt,Lighting - Streetworks,Environment & Climate Change,General Fund,21-Jun-23,Purchase Card
Lul Ticket Machine,30,Travel By Public Transpt,Shared Lives,Adult Social Care,General Fund,20-Jun-23,Purchase Card
London Overground Sst,30,Travel By Public Transpt,PAUSE,Children & Young People,General Fund,20-Jun-23,Purchase Card
Wristbands.Co.Uk,30,Purchases General,Inclusive Knowledge Economy,Community Wealth Building,General Fund,16-Jun-23,Purchase Card
Lul Ticket Machine,30,Travel By Public Transpt,Housing Investigations Team,Homes & Neighbourhoods,HRA,15-Jun-23,Purchase Card
Tesco Gift Card,30,Client Equipment & Supplies,Historic Legal Enquiries,Homes & Neighbourhoods,General Fund,15-Jun-23,Purchase Card
O2 Prepay Top-Up,30,Purchases General,PAUSE,Children & Young People,General Fund,15-Jun-23,Purchase Card
Lul Ticket Machine,30,Travel By Public Transpt,Housing Investigations Team,Homes & Neighbourhoods,HRA,15-Jun-23,Purchase Card
Lul Ticket Machine,30,Travel By Public Transpt,Housing Investigations Team,Homes & Neighbourhoods,HRA,15-Jun-23,Purchase Card
High Street Vouchers,30,Purchases General,PAUSE,Children & Young People,General Fund,09-Jun-23,Purchase Card
Lul Ticket Machine,30,Travel By Public Transpt,Targeted Tenant Services,Homes & Neighbourhoods,HRA,08-Jun-23,Purchase Card
Argos Leicester,30,Purchases General,Rough Sleeping,Homes & Neighbourhoods,General Fund,07-Jun-23,Purchase Card
Lul Ticket Machine,30,Travel By Public Transpt,Community Partnerships,Community Engagement & Wellbeing,General Fund,05-Jun-23,Purchase Card
Post Office Counter,30,Franking-Postage Costs,PAUSE,Children & Young People,General Fund,05-Jun-23,Purchase Card
Se Sydenham Hill Sst,30,Travel By Public Transpt,PAUSE,Children & Young People,General Fund,02-Jun-23,Purchase Card
Waitrose,30,Purchases General,F.M. TEAM 2,Community Wealth Building,General Fund,20-Mar-23,Purchase Card
Wolseley Uk,30,Communal Lighting,In-house Gas Service,Homes & Neighbourhoods,HRA,01-Jun-23,Purchase Card
Amznmktplace,30,Purchases General,PAUSE,Children & Young People,General Fund,29-Mar-23,Purchase Card
Johnstones Decorating,30,Purchases General,Mobile Team,Community Wealth Building,General Fund,02-Jun-23,Purchase Card
Parcelcompare,30,Franking-Postage Costs,Education Library Service,Community Engagement & Wellbeing,General Fund,18-Apr-23,Purchase Card
Www.Argos.Co.Uk,30,Purchases General,Rough Sleeping,Homes & Neighbourhoods,General Fund,25-May-23,Purchase Card
Assertis Rail,31,Travel By Public Transpt,Partners In Practice,Children & Young People,General Fund,10-Mar-23,Purchase Card
Assertis Rail,31,Travel By Public Transpt,Partners In Practice,Children & Young People,General Fund,07-Mar-23,Purchase Card
Assertis Rail,31,Travel By Public Transpt,Partners In Practice,Children & Young People,General Fund,11-May-23,Purchase Card
Amznmktplace,31,Purchases General,Education Library Service,Community Engagement & Wellbeing,General Fund,16-Mar-23,Purchase Card
Amznmktplace,31,Purchases General,222 Upper Street,Community Wealth Building,General Fund,30-Mar-23,Purchase Card
Trainline.Com,31,Travel By Public Transpt,Lighting - Streetworks,Environment & Climate Change,General Fund,31-May-23,Purchase Card
Wolseley Uk,31,Communal Lighting,In-house Gas Service,Homes & Neighbourhoods,HRA,03-Apr-23,Purchase Card
Pipestock.Com,31,Materials,Parks & Playgrounds Infrastruc,Environment & Climate Change,General Fund,19-Jun-23,Purchase Card
Amznmktplace,31,Purchases General,Bright Start Islington North,Community Engagement & Wellbeing,General Fund,22-Mar-23,Purchase Card
Screwfix Dir Ltd,31,Materials,In-house Repairs Service,Homes & Neighbourhoods,HRA,10-May-23,Purchase Card
Amazon.Co.Uk,31,Purchases General,F.M. TEAM 2,Community Wealth Building,General Fund,27-Mar-23,Purchase Card
Hochanda Global Ltd,31,Purchases General,LEARNING & SKILLS,Community Wealth Building,General Fund,03-Mar-23,Purchase Card
Amznmktplace,31,Purchases General,Education Library Service,Community Engagement & Wellbeing,General Fund,01-Jun-23,Purchase Card
Avenir Roofing Limited,31,Materials,CONEWOOD CHILDREN'S CENTRE,Community Wealth Building,General Fund,20-Jun-23,Purchase Card
Travelodge London Mano,31,Accommodation Costs,TA Annexes and B&B,Homes & Neighbourhoods,General Fund,27-Mar-23,Purchase Card
Travelodge London Mano,31,Accommodation Costs,TA Annexes and B&B,Homes & Neighbourhoods,General Fund,28-Mar-23,Purchase Card
Travelodge London Mano,31,Accommodation Costs,TA Annexes and B&B,Homes & Neighbourhoods,General Fund,25-Mar-23,Purchase Card
Travelodge London Mano,31,Accommodation Costs,TA Annexes and B&B,Homes & Neighbourhoods,General Fund,24-Mar-23,Purchase Card
Travelodge London Mano,31,Accommodation Costs,TA Annexes and B&B,Homes & Neighbourhoods,General Fund,21-Mar-23,Purchase Card
Travelodge London Mano,31,Accommodation Costs,TA Annexes and B&B,Homes & Neighbourhoods,General Fund,19-Mar-23,Purchase Card
Travelodge London Mano,31,Accommodation Costs,TA Annexes and B&B,Homes & Neighbourhoods,General Fund,18-Mar-23,Purchase Card
Travelodge London Mano,31,Accommodation Costs,TA Annexes and B&B,Homes & Neighbourhoods,General Fund,16-Mar-23,Purchase Card
Travelodge London Mano,31,Accommodation Costs,TA Annexes and B&B,Homes & Neighbourhoods,General Fund,15-Mar-23,Purchase Card
Travelodge London Mano,31,Accommodation Costs,TA Annexes and B&B,Homes & Neighbourhoods,General Fund,14-Mar-23,Purchase Card
Travelodge London Mano,31,Accommodation Costs,TA Annexes and B&B,Homes & Neighbourhoods,General Fund,09-Mar-23,Purchase Card
Travelodge London Mano,31,Accommodation Costs,TA Annexes and B&B,Homes & Neighbourhoods,General Fund,11-Mar-23,Purchase Card
Travelodge London Mano,31,Accommodation Costs,TA Annexes and B&B,Homes & Neighbourhoods,General Fund,08-Mar-23,Purchase Card
Travelodge London Mano,31,Accommodation Costs,TA Annexes and B&B,Homes & Neighbourhoods,General Fund,10-Mar-23,Purchase Card
Travelodge London Mano,31,Accommodation Costs,TA Annexes and B&B,Homes & Neighbourhoods,General Fund,06-Mar-23,Purchase Card
Travelodge London Mano,31,Accommodation Costs,TA Annexes and B&B,Homes & Neighbourhoods,General Fund,07-Mar-23,Purchase Card
Travelodge London Mano,31,Accommodation Costs,TA Annexes and B&B,Homes & Neighbourhoods,General Fund,05-Mar-23,Purchase Card
Travelodge London Mano,31,Accommodation Costs,TA Annexes and B&B,Homes & Neighbourhoods,General Fund,03-Mar-23,Purchase Card
Travelodge London Mano,31,Accommodation Costs,TA Annexes and B&B,Homes & Neighbourhoods,General Fund,02-Mar-23,Purchase Card
Paperstone,31,Stationery,Corporate,Corporate,General Fund,12-May-23,Purchase Card
Beam,31,Purchases General,PAUSE,Children & Young People,General Fund,22-May-23,Purchase Card
Robert Dyas Ecom,31,Purchases General,Corporate,Community Engagement & Wellbeing,General Fund,24-May-23,Purchase Card
Orbital Fasteners Ltd,31,Materials,Estate Maintenance Team,Homes & Neighbourhoods,HRA,25-May-23,Purchase Card
Primark 437,32,Purchases General,PAUSE,Children & Young People,General Fund,13-Apr-23,Purchase Card
Poundland,32,Purchases General,Localities Benefit Realisation,Resources,General Fund,20-Jun-23,Purchase Card
Tesco Stores 5648,32,Purchases General,PAUSE,Children & Young People,General Fund,23-Mar-23,Purchase Card
Amznmktplace,32,Activities,Energy Doctor,Environment & Climate Change,General Fund,23-May-23,Purchase Card
Travelodge London Mano,32,Accommodation Costs,TA Annexes and B&B,Homes & Neighbourhoods,General Fund,12-Mar-23,Purchase Card
Amznmktplace,32,Purchases General,Mgt & Specialist Servcies,Community Wealth Building,General Fund,17-May-23,Purchase Card
Www.Screwfix.Com,32,Materials,In-house Repairs Service,Homes & Neighbourhoods,HRA,04-May-23,Purchase Card
Travelodge Gb0926,32,Accommodation Costs,TA Annexes and B&B,Homes & Neighbourhoods,General Fund,07-Jun-23,Purchase Card
Capita Gas,32,Purchases General,In-house Gas Service,Homes & Neighbourhoods,HRA,14-Mar-23,Purchase Card
Travelodge London Mano,32,Accommodation Costs,TA Annexes and B&B,Homes & Neighbourhoods,General Fund,13-Mar-23,Purchase Card
Amznmktplace,32,Purchases General,Community Development,Community Engagement & Wellbeing,HRA,20-Jun-23,Purchase Card
Cafe Latte,32,Purchases General,PAUSE,Children & Young People,General Fund,20-Jun-23,Purchase Card
Amznmktplace,32,Purchases General,Caretaking & Cleaning General,Homes & Neighbourhoods,HRA,12-Jun-23,Purchase Card
Amznmktplace,32,Purchases General,3 Wray Court (Res Care),Adult Social Care,General Fund,20-Mar-23,Purchase Card
Amazon.Co.Uk,32,Library Books,Prisons,Community Wealth Building,General Fund,14-Mar-23,Purchase Card
Amznmktplace,32,Purchases General,Willow Children's Centre,Community Engagement & Wellbeing,General Fund,01-Jun-23,Purchase Card
Namesco,32,ADVERT-OTHER ADVERTISEMENTS,Islington Safeguard Child Brd,Resources,General Fund,13-Jun-23,Purchase Card
Namesco,32,ADVERT-OTHER ADVERTISEMENTS,Islington Safeguard Child Brd,Resources,General Fund,13-Jun-23,Purchase Card
Amazon.Co.Uk,32,Purchases General,Bright Start Islington South,Community Engagement & Wellbeing,General Fund,06-Jun-23,Purchase Card
"Boots,0786",32,Purchases General,Parks Management,Environment & Climate Change,General Fund,23-Jun-23,Purchase Card
Lidl Gb London,32,Purchases General,Islington Afghan,Homes & Neighbourhoods,General Fund,06-Mar-23,Purchase Card
Nandos Holborn,32,Purchases General,PAUSE,Children & Young People,General Fund,23-Mar-23,Purchase Card
Aldi 781-112,32,Purchases General,Community Development,Community Engagement & Wellbeing,HRA,29-Apr-23,Purchase Card
Amazon.Co.Uk,32,Client Equipment & Supplies,Prisons,Community Wealth Building,General Fund,13-Mar-23,Purchase Card
Travelodge London Mano,32,Accommodation Costs,TA Annexes and B&B,Homes & Neighbourhoods,General Fund,17-Mar-23,Purchase Card
Uniqlo Europe Ltd,32,Staff Clothing/Uniforms,F.M. TEAM 2,Community Wealth Building,General Fund,22-May-23,Purchase Card
Amznmktplace,32,Purchases General,Organisational Development,Resources,General Fund,27-Apr-23,Purchase Card
Amznmktplace,32,Consumable Materials,Parks & Playgrounds Infrastruc,Environment & Climate Change,General Fund,03-Jun-23,Purchase Card
Amznmktplace,32,Activities,Parks Management,Environment & Climate Change,General Fund,18-Mar-23,Purchase Card
Amznmktplace,32,General Fees & Services,Young Offenders paid work,Community Wealth Building,General Fund,04-Mar-23,Purchase Card
Screwfix Dir Ltd,32,Materials,In-house Repairs Service,Homes & Neighbourhoods,HRA,17-May-23,Purchase Card
Amazon.Co.Uk,32,Purchases General,222 Upper Street,Community Wealth Building,General Fund,04-Mar-23,Purchase Card
Www.4ourhouse.Co.Uk,32,Materials,New River Green Childrens Ctre,Community Engagement & Wellbeing,General Fund,19-May-23,Purchase Card
Amznmktplace,32,Purchases General,Willow Children's Centre,Community Engagement & Wellbeing,General Fund,18-May-23,Purchase Card
Amznmktplace,33,Purchases General,Westbourne Children's Centre,Community Engagement & Wellbeing,General Fund,01-Jun-23,Purchase Card
Amznmktplace,33,Client Expenses,Islington Afghan,Homes & Neighbourhoods,General Fund,16-Mar-23,Purchase Card
Trainline,33,Travel By Public Transpt,Members Services,Resources,General Fund,22-Jun-23,Purchase Card
Waterstones,33,Purchases General,PAUSE,Children & Young People,General Fund,05-May-23,Purchase Card
Amznmktplace,33,Purchases General,Parks Management,Environment & Climate Change,General Fund,11-May-23,Purchase Card
Amznmktplace,33,Purchases General,222 Upper Street,Community Wealth Building,General Fund,04-May-23,Purchase Card
Screwfix Dir Ltd,33,Materials,Corporate,Environment & Climate Change,General Fund,22-Jun-23,Purchase Card
Amznmktplace,33,Purchases General,ESOL  - Comm Learning,Community Wealth Building,General Fund,05-May-23,Purchase Card
Amznmktplace,33,Purchases General,Willow Children's Centre,Community Engagement & Wellbeing,General Fund,09-Jun-23,Purchase Card
Amznmktplace,33,Purchases General,Education Library Service,Community Engagement & Wellbeing,General Fund,13-Apr-23,Purchase Card
Ebay O*06-10167-71496,33,Purchases General,Organisational Development,Resources,General Fund,12-Jun-23,Purchase Card
Hayat Kebab,33,Purchases General,Islington Afghan,Homes & Neighbourhoods,General Fund,06-Mar-23,Purchase Card
Zaco Convenience Store,33,Purchases General,Cap Prog Delivery - Revenue,Homes & Neighbourhoods,HRA,27-Apr-23,Purchase Card
Paypal,33,ADVERT-OTHER ADVERTISEMENTS,Reg Of Birth Death & Marriage,Environment & Climate Change,General Fund,05-May-23,Purchase Card
Paypal,33,ADVERT-OTHER ADVERTISEMENTS,Reg Of Birth Death & Marriage,Environment & Climate Change,General Fund,06-May-23,Purchase Card
Paypal,33,ADVERT-OTHER ADVERTISEMENTS,Reg Of Birth Death & Marriage,Environment & Climate Change,General Fund,03-May-23,Purchase Card
Later.Com Instagram,33,Software Purchase,North London Adoption Consorti,Children & Young People,General Fund,19-Apr-23,Purchase Card
Savers 2368 Holloway,33,Purchases General,PAUSE,Children & Young People,General Fund,06-Jun-23,Purchase Card
Www.Argos.Co.Uk,33,Purchases General,RSAP Housing First,Homes & Neighbourhoods,General Fund,09-Jun-23,Purchase Card
Wm Morrisons Store,33,Purchases General,COMMUNITY SAFETY - E&R,Homes & Neighbourhoods,General Fund,17-Mar-23,Purchase Card
Singhsburys Superstores,34,Purchases General,PAUSE,Children & Young People,General Fund,21-Mar-23,Purchase Card
Amznmktplace,34,Purchases General,28a King Henry's Walk Respite,Adult Social Care,General Fund,13-Mar-23,Purchase Card
Costco Wholesale Uk,34,Purchases General,7 Newington Barrow Way,Community Wealth Building,General Fund,27-Apr-23,Purchase Card
Amznmktplace,34,Stationery,PAUSE,Children & Young People,General Fund,06-Jun-23,Purchase Card
Amznbusiness,34,Purchases General,Education Library Service,Community Engagement & Wellbeing,General Fund,25-Apr-23,Purchase Card
Stamps Direct Ltd,34,Stationery,Reception Centres,Homes & Neighbourhoods,HRA,03-May-23,Purchase Card
Www.Addisonlee.Com,34,Taxi / MiniCab Fares,Housing Aid Centre Mgt,Homes & Neighbourhoods,General Fund,18-May-23,Purchase Card
Argos Ltd,34,Purchases General,COMMUNITY SAFETY - E&R,Homes & Neighbourhoods,General Fund,16-Mar-23,Purchase Card
Johnstones Decorating,34,Materials,Parks & Playgrounds Infrastruc,Environment & Climate Change,General Fund,07-Jun-23,Purchase Card
Amznmktplace,34,Purchases General,Islington Town Hall,Community Wealth Building,General Fund,24-May-23,Purchase Card
Pep Corner,34,Purchases General,PAUSE,Children & Young People,General Fund,05-Apr-23,Purchase Card
Toolstation Uk,34,Purchases General,1 Cottage Road,Community Wealth Building,General Fund,27-Apr-23,Purchase Card
Amznmktplace,34,Purchases General,Bright Start Islington North,Community Engagement & Wellbeing,General Fund,12-Apr-23,Purchase Card
Amznmktplace,34,Grounds Maintenance,GROUNDS MAINTENANCE,Environment & Climate Change,General Fund,22-Mar-23,Purchase Card
Namesco,34,ADVERT-OTHER ADVERTISEMENTS,Youth Commissioning,Resources,General Fund,24-Mar-23,Purchase Card
Later.Com Instagram,34,Software Purchase,North London Adoption Consorti,Children & Young People,General Fund,19-Mar-23,Purchase Card
Amznmktplace,34,Client Equipment & Supplies,Historic Legal Enquiries,Homes & Neighbourhoods,General Fund,09-Mar-23,Purchase Card
Amznmktplace,34,Purchases General,Nature Conservation,Environment & Climate Change,General Fund,13-Jun-23,Purchase Card
