Merchant Category,Supplier,Service,Summary of Purpose of Expenditure,invoice_date,net_amount
Social Care Services,HSL Care Ltd,Services to People,Care Payments,16/05/2023,960.96
Social Care Services,HSL Care Ltd,Services to People,Care Payments,16/05/2023,960.96
Social Care Services,HSL Care Ltd,Services to People,Care Payments,16/05/2023,960.96
Social Care Services,HSL Care Ltd,Services to People,Care Payments,16/05/2023,665.28
Social Care Services,HSL Care Ltd,Services to People,Care Payments,16/05/2023,665.28
Social Care Services,HSL Care Ltd,Services to People,Care Payments,16/05/2023,633.6
Social Care Services,HSL Care Ltd,Services to People,Care Payments,16/05/2023,506.88
Social Care Services,HSL Care Ltd,Services to People,Care Payments,16/05/2023,449.74
Social Care Services,HSL Care Ltd,Services to People,Care Payments,16/05/2023,422.4
Social Care Services,HSL Care Ltd,Services to People,Care Payments,16/05/2023,401.28
Social Care Services,HSL Care Ltd,Services to People,Care Payments,16/05/2023,295.68
Social Care Services,HSL Care Ltd,Services to People,Care Payments,16/05/2023,232.32
Social Care Services,HSL Care Ltd,Services to People,Care Payments,16/05/2023,221.76
Social Care Services,HSL Care Ltd,Services to People,Care Payments,16/05/2023,190.08
Social Care Services,HSL Care Ltd,Services to People,Care Payments,16/05/2023,149.91
Social Care Services,HSL Care Ltd,Services to People,Care Payments,16/05/2023,147.84
Social Care Services,HSL Care Ltd,Services to People,Care Payments,16/05/2023,147.84
Social Care Services,HSL Care Ltd,Services to People,Care Payments,16/05/2023,147.84
Social Care Services,HSL Care Ltd,Services to People,Care Payments,16/05/2023,126.72
Social Care Services,HSL Care Ltd,Services to People,Care Payments,16/05/2023,84.48
Social Care Services,HSL Care Ltd,Services to People,Care Payments,16/05/2023,59.97
Social Care Services,HSL Care Ltd,Services to People,Care Payments,16/05/2023,5.28
Social Care Services,HSL Care Ltd,Services to People,Care Payments,16/05/2023,5.28
Social Care Services,HSL Care Ltd,Services to People,Care Payments,16/05/2023,-81.77
Social Care Services,HSL Care Ltd,Services to People,Care Payments,16/05/2023,-204.43
Social Care Services,HSL Care Ltd,Services to People,Care Payments,16/05/2023,-316.8
Social Care Services,HSL Care Ltd,Services to People,Care Payments,16/05/2023,-419.76
Social Care Services,HSL Care Ltd,Services to People,Care Payments,16/05/2023,-633.6
Social Care Services,HSL Care Ltd,Services to People,Care Payments,16/05/2023,485.76
Social Care Services,HSL Care Ltd,Services to People,Care Payments,16/05/2023,147.84
Social Care Services,HSL Care Ltd,Services to People,Care Payments,16/05/2023,63.36
Social Care Services,HSL Care Ltd,Services to People,Care Payments,16/05/2023,84.48
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,897.6
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,834.24
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,834.24
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,813.12
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,813.12
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,739.2
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,739.2
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,739.2
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,728.64
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,665.28
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,665.28
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,665.28
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,665.28
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,660
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,654.72
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,623.04
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,612.48
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,607.2
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,549.12
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,538.56
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,522.72
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,517.44
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,517.44
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,517.44
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,517.44
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,496.32
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,496.32
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,464.64
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,454.08
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,454.08
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,432.96
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,406.56
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,401.28
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,390.72
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,385.44
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,384.69
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,380.16
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,332.64
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,327.36
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,295.68
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,290.4
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,290.4
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,253.44
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,242.88
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,237.6
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,221.76
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,205.92
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,200.64
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,168.96
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,168.96
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,147.84
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,147.84
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,147.84
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,137.28
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,126.72
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,84.48
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,84.48
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,73.92
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,63.36
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,60
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,52.8
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,42.24
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,42.24
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,42.24
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,35.43
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,21.12
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,21.12
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,-35.43
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,760.32
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,760.32
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,739.2
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,665.28
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,665.28
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,665.28
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,591.36
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,591.36
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,591.36
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,564.96
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,564.96
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,443.52
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,443.52
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,443.52
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,443.52
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,432.96
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,411.84
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,290.4
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,279.84
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,264
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,216.48
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,216.48
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,168.96
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,147.84
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,126.72
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,116.16
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,105.6
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,105.6
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,79.2
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,42.24
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,42.24
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,158.4
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,126.72
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,126.72
Social Care Services,Abacus Homecare,Services to People,Care Payments,16/05/2023,739.2
Social Care Services,Helping Hands,Services to People,Care Payments,16/05/2023,3588.48
Social Care Services,Equality Homecare Services Ltd,Services to People,Care Payments,16/05/2023,701.4
Social Care Services,Equality Homecare Services Ltd,Services to People,Care Payments,16/05/2023,631.26
Social Care Services,Equality Homecare Services Ltd,Services to People,Care Payments,16/05/2023,561.12
Social Care Services,Equality Homecare Services Ltd,Services to People,Care Payments,16/05/2023,360.72
Social Care Services,Equality Homecare Services Ltd,Services to People,Care Payments,16/05/2023,300.6
Social Care Services,Equality Homecare Services Ltd,Services to People,Care Payments,16/05/2023,280.56
Social Care Services,Equality Homecare Services Ltd,Services to People,Care Payments,16/05/2023,280.56
Social Care Services,Equality Homecare Services Ltd,Services to People,Care Payments,16/05/2023,100.2
Social Care Services,Equality Homecare Services Ltd,Services to People,Care Payments,16/05/2023,75.15
Social Care Services,Equality Homecare Services Ltd,Services to People,Care Payments,16/05/2023,40.08
Social Care Services,Equality Homecare Services Ltd,Services to People,Care Payments,16/05/2023,40.08
Social Care Services,Equality Homecare Services Ltd,Services to People,Care Payments,16/05/2023,-10.02
Social Care Services,Equality Homecare Services Ltd,Services to People,Care Payments,16/05/2023,-90.18
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,16/05/2023,350.7
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,16/05/2023,280.56
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,16/05/2023,280.56
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,16/05/2023,280.56
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,16/05/2023,-40.08
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,16/05/2023,-50.1
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,16/05/2023,-50.1
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,16/05/2023,20.04
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,16/05/2023,561.12
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,16/05/2023,561.12
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,16/05/2023,561.12
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,16/05/2023,561.12
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,16/05/2023,561.12
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,16/05/2023,561.12
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,16/05/2023,280.56
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,16/05/2023,140.28
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,16/05/2023,140.28
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,16/05/2023,120.24
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,16/05/2023,-70.14
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,16/05/2023,420.84
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,16/05/2023,95.19
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,16/05/2023,90.18
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,16/05/2023,35.07
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,16/05/2023,-20.04
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,16/05/2023,721.44
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,16/05/2023,721.44
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,16/05/2023,140.28
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,16/05/2023,105.21
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,16/05/2023,90.18
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,16/05/2023,561.12
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,16/05/2023,561.12
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,16/05/2023,981.96
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,16/05/2023,841.68
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,16/05/2023,631.26
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,16/05/2023,631.26
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,16/05/2023,450.9
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,16/05/2023,420.84
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,16/05/2023,140.28
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,16/05/2023,-135.27
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,16/05/2023,-981.96
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,16/05/2023,420.84
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,1013.76
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,960.96
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,887.04
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,728.64
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,432.96
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,327.36
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,264
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,116.16
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,105.6
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,84.48
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,84.48
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,84.48
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,739.2
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,591.36
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,63.36
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,665.28
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,665.28
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,591.36
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,591.36
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,591.36
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,411.84
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,411.84
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,221.76
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,221.76
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,205.92
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,45.26
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,36.96
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,36.96
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,739.2
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,739.2
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,591.36
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,591.36
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,295.68
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,168.96
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,73.92
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,696.96
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,591.36
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,591.36
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,591.36
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,580.8
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,485.76
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,475.2
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,401.28
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,369.6
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,369.6
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,369.6
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,369.6
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,369.6
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,295.68
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,295.68
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,295.68
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,295.68
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,232.32
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,179.52
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,665.28
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,665.28
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,633.6
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,633.6
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,591.36
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,454.08
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,454.08
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,295.68
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,221.76
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,179.52
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,158.4
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,654.72
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,443.52
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,295.68
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,264
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,126.72
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,126.72
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,960.96
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,960.96
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,591.36
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,591.36
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,591.36
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,591.36
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,570.24
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,443.52
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,295.68
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,221.76
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,184.8
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,105.6
Social Care Services,Bluebird Care,Services to People,Care Payments,16/05/2023,63.36
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,147.84
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,887.04
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,591.36
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,591.36
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,591.36
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,253.44
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,-211.2
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,876.48
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,876.48
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,517.44
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,517.44
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,485.76
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,485.76
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,438.84
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,438.84
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,438.84
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,438.84
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,438.84
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,438.84
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,438.84
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,438.84
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,438.84
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,438.84
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,438.84
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,438.84
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,438.84
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,438.84
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,438.84
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,438.84
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,438.84
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,438.84
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,438.84
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,438.84
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,438.84
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,438.84
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,438.84
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,438.84
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,438.84
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,415.84
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,415.84
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,415.84
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,415.84
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,415.84
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,415.84
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,415.84
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,415.84
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,415.84
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,415.84
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,415.84
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,415.84
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,415.84
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,415.84
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,380.16
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,380.16
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,337.92
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,242.88
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,219.42
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,178.22
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,156.73
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,147.84
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,147.84
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,147.84
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,126.72
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,118.81
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,89.11
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,62.69
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,42.24
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,42.24
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,-19.08
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,-62.69
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,-89.11
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,-118.81
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,-156.73
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,-156.73
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,-219.42
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,-242.88
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,-406.8
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,-415.84
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,-415.84
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,-415.84
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,-415.84
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,-415.84
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,-415.84
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,16/05/2023,-415.84
