Merchant Category,Supplier,Service,Summary of Purpose of Expenditure,invoice_date,net_amount
Disability Support,DISABILITY STOCKPORT LTD,Services to People,Care Payments,01/08/2023,479.28
Disability Support,DISABILITY STOCKPORT LTD,Services to People,Care Payments,01/08/2023,399.4
Disability Support,DISABILITY STOCKPORT LTD,Services to People,Care Payments,01/08/2023,139.79
Disability Support,DISABILITY STOCKPORT LTD,Services to People,Care Payments,01/08/2023,70.22
Disability Support,DISABILITY STOCKPORT LTD,Services to People,Care Payments,01/08/2023,184.32
Disability Support,DISABILITY STOCKPORT LTD,Services to People,Care Payments,01/08/2023,430.08
Disability Support,DISABILITY STOCKPORT LTD,Services to People,Care Payments,01/08/2023,737.28
Disability Support,DISABILITY STOCKPORT LTD,Services to People,Care Payments,01/08/2023,167.56
Disability Support,DISABILITY STOCKPORT LTD,Services to People,Care Payments,01/08/2023,61.44
Disability Support,DISABILITY STOCKPORT LTD,Services to People,Care Payments,01/08/2023,2010.72
Disability Support,DISABILITY STOCKPORT LTD,Services to People,Care Payments,01/08/2023,737.28
Disability Support,DISABILITY STOCKPORT LTD,Services to People,Care Payments,01/08/2023,491.52
Disability Support,DISABILITY STOCKPORT LTD,Services to People,Care Payments,01/08/2023,245.76
Disability Support,DISABILITY STOCKPORT LTD,Services to People,Care Payments,01/08/2023,491.52
Disability Support,DISABILITY STOCKPORT LTD,Services to People,Care Payments,01/08/2023,491.52
Disability Support,DISABILITY STOCKPORT LTD,Services to People,Care Payments,01/08/2023,1675.6
Disability Support,DISABILITY STOCKPORT LTD,Services to People,Care Payments,01/08/2023,1675.6
Disability Support,DISABILITY STOCKPORT LTD,Services to People,Care Payments,01/08/2023,1340.48
Disability Support,DISABILITY STOCKPORT LTD,Services to People,Care Payments,01/08/2023,1228.8
Disability Support,DISABILITY STOCKPORT LTD,Services to People,Care Payments,01/08/2023,1167.36
Disability Support,DISABILITY STOCKPORT LTD,Services to People,Care Payments,01/08/2023,1005.36
Disability Support,DISABILITY STOCKPORT LTD,Services to People,Care Payments,01/08/2023,1005.36
Disability Support,DISABILITY STOCKPORT LTD,Services to People,Care Payments,01/08/2023,983.04
Disability Support,DISABILITY STOCKPORT LTD,Services to People,Care Payments,01/08/2023,983.04
Disability Support,DISABILITY STOCKPORT LTD,Services to People,Care Payments,01/08/2023,983.04
Disability Support,DISABILITY STOCKPORT LTD,Services to People,Care Payments,01/08/2023,983.04
Disability Support,DISABILITY STOCKPORT LTD,Services to People,Care Payments,01/08/2023,921.6
Disability Support,DISABILITY STOCKPORT LTD,Services to People,Care Payments,01/08/2023,921.6
Disability Support,DISABILITY STOCKPORT LTD,Services to People,Care Payments,01/08/2023,837.8
Disability Support,DISABILITY STOCKPORT LTD,Services to People,Care Payments,01/08/2023,798.72
Disability Support,DISABILITY STOCKPORT LTD,Services to People,Care Payments,01/08/2023,737.28
Disability Support,DISABILITY STOCKPORT LTD,Services to People,Care Payments,01/08/2023,737.28
Disability Support,DISABILITY STOCKPORT LTD,Services to People,Care Payments,01/08/2023,737.28
Disability Support,DISABILITY STOCKPORT LTD,Services to People,Care Payments,01/08/2023,737.28
Disability Support,DISABILITY STOCKPORT LTD,Services to People,Care Payments,01/08/2023,737.28
Disability Support,DISABILITY STOCKPORT LTD,Services to People,Care Payments,01/08/2023,737.28
Disability Support,DISABILITY STOCKPORT LTD,Services to People,Care Payments,01/08/2023,737.28
Disability Support,DISABILITY STOCKPORT LTD,Services to People,Care Payments,01/08/2023,670.24
Disability Support,DISABILITY STOCKPORT LTD,Services to People,Care Payments,01/08/2023,552.96
Disability Support,DISABILITY STOCKPORT LTD,Services to People,Care Payments,01/08/2023,491.52
Disability Support,DISABILITY STOCKPORT LTD,Services to People,Care Payments,01/08/2023,491.52
Disability Support,DISABILITY STOCKPORT LTD,Services to People,Care Payments,01/08/2023,491.52
Disability Support,DISABILITY STOCKPORT LTD,Services to People,Care Payments,01/08/2023,491.52
Disability Support,DISABILITY STOCKPORT LTD,Services to People,Care Payments,01/08/2023,491.52
Disability Support,DISABILITY STOCKPORT LTD,Services to People,Care Payments,01/08/2023,491.52
Disability Support,DISABILITY STOCKPORT LTD,Services to People,Care Payments,01/08/2023,430.08
Disability Support,DISABILITY STOCKPORT LTD,Services to People,Care Payments,01/08/2023,418.9
Disability Support,DISABILITY STOCKPORT LTD,Services to People,Care Payments,01/08/2023,368.64
Disability Support,DISABILITY STOCKPORT LTD,Services to People,Care Payments,01/08/2023,368.64
Disability Support,DISABILITY STOCKPORT LTD,Services to People,Care Payments,01/08/2023,337.92
Disability Support,DISABILITY STOCKPORT LTD,Services to People,Care Payments,01/08/2023,335.12
Disability Support,DISABILITY STOCKPORT LTD,Services to People,Care Payments,01/08/2023,245.76
Disability Support,DISABILITY STOCKPORT LTD,Services to People,Care Payments,01/08/2023,245.76
Disability Support,DISABILITY STOCKPORT LTD,Services to People,Care Payments,01/08/2023,245.76
Disability Support,DISABILITY STOCKPORT LTD,Services to People,Care Payments,01/08/2023,184.32
Disability Support,DISABILITY STOCKPORT LTD,Services to People,Care Payments,01/08/2023,737.28
Disability Support,Stockport CP Ltd t/a Supportability,Services to People,Care Payments,01/08/2023,1162.32
Disability Support,Stockport CP Ltd t/a Supportability,Services to People,Care Payments,01/08/2023,-100.2
Disability Support,Stockport CP Ltd t/a Supportability,Services to People,Care Payments,01/08/2023,1787.6
Disability Support,Stockport CP Ltd t/a Supportability,Services to People,Care Payments,01/08/2023,1072.56
Disability Support,Stockport CP Ltd t/a Supportability,Services to People,Care Payments,01/08/2023,3624
Disability Support,Stockport CP Ltd t/a Supportability,Services to People,Care Payments,01/08/2023,3624
Disability Support,Stockport CP Ltd t/a Supportability,Services to People,Care Payments,01/08/2023,3624
Disability Support,Stockport CP Ltd t/a Supportability,Services to People,Care Payments,01/08/2023,3623.8
Disability Support,Stockport CP Ltd t/a Supportability,Services to People,Care Payments,01/08/2023,3623.8
Disability Support,Stockport CP Ltd t/a Supportability,Services to People,Care Payments,01/08/2023,2718
Disability Support,Stockport CP Ltd t/a Supportability,Services to People,Care Payments,01/08/2023,2508.4
Disability Support,Stockport CP Ltd t/a Supportability,Services to People,Care Payments,01/08/2023,2508.4
Disability Support,Stockport CP Ltd t/a Supportability,Services to People,Care Payments,01/08/2023,2508.4
Disability Support,Stockport CP Ltd t/a Supportability,Services to People,Care Payments,01/08/2023,2383.6
Disability Support,Stockport CP Ltd t/a Supportability,Services to People,Care Payments,01/08/2023,2383.6
Disability Support,Stockport CP Ltd t/a Supportability,Services to People,Care Payments,01/08/2023,2383.6
Disability Support,Stockport CP Ltd t/a Supportability,Services to People,Care Payments,01/08/2023,2172
Disability Support,Stockport CP Ltd t/a Supportability,Services to People,Care Payments,01/08/2023,1906.88
Disability Support,Stockport CP Ltd t/a Supportability,Services to People,Care Payments,01/08/2023,1906.88
Disability Support,Stockport CP Ltd t/a Supportability,Services to People,Care Payments,01/08/2023,1881.3
Disability Support,Stockport CP Ltd t/a Supportability,Services to People,Care Payments,01/08/2023,1787.6
Disability Support,Stockport CP Ltd t/a Supportability,Services to People,Care Payments,01/08/2023,1630.8
Disability Support,Stockport CP Ltd t/a Supportability,Services to People,Care Payments,01/08/2023,1630.8
Disability Support,Stockport CP Ltd t/a Supportability,Services to People,Care Payments,01/08/2023,1449.6
Disability Support,Stockport CP Ltd t/a Supportability,Services to People,Care Payments,01/08/2023,1449.6
Disability Support,Stockport CP Ltd t/a Supportability,Services to People,Care Payments,01/08/2023,1449.6
Disability Support,Stockport CP Ltd t/a Supportability,Services to People,Care Payments,01/08/2023,1449.6
Disability Support,Stockport CP Ltd t/a Supportability,Services to People,Care Payments,01/08/2023,1449.52
Disability Support,Stockport CP Ltd t/a Supportability,Services to People,Care Payments,01/08/2023,1430.16
Disability Support,Stockport CP Ltd t/a Supportability,Services to People,Care Payments,01/08/2023,1430.16
Disability Support,Stockport CP Ltd t/a Supportability,Services to People,Care Payments,01/08/2023,1430.16
Disability Support,Stockport CP Ltd t/a Supportability,Services to People,Care Payments,01/08/2023,1430.16
Disability Support,Stockport CP Ltd t/a Supportability,Services to People,Care Payments,01/08/2023,1430.08
Disability Support,Stockport CP Ltd t/a Supportability,Services to People,Care Payments,01/08/2023,1430.08
Disability Support,Stockport CP Ltd t/a Supportability,Services to People,Care Payments,01/08/2023,1430.08
Disability Support,Stockport CP Ltd t/a Supportability,Services to People,Care Payments,01/08/2023,1072.56
Disability Support,Stockport CP Ltd t/a Supportability,Services to People,Care Payments,01/08/2023,1072.56
Disability Support,Stockport CP Ltd t/a Supportability,Services to People,Care Payments,01/08/2023,953.44
Disability Support,Stockport CP Ltd t/a Supportability,Services to People,Care Payments,01/08/2023,953.44
Disability Support,Stockport CP Ltd t/a Supportability,Services to People,Care Payments,01/08/2023,953.44
Disability Support,Stockport CP Ltd t/a Supportability,Services to People,Care Payments,01/08/2023,715.04
Disability Support,Stockport CP Ltd t/a Supportability,Services to People,Care Payments,01/08/2023,715.04
Disability Support,Stockport CP Ltd t/a Supportability,Services to People,Care Payments,01/08/2023,715.04
Disability Support,Stockport CP Ltd t/a Supportability,Services to People,Care Payments,01/08/2023,715.04
Disability Support,Stockport CP Ltd t/a Supportability,Services to People,Care Payments,01/08/2023,715.04
Disability Support,Stockport CP Ltd t/a Supportability,Services to People,Care Payments,01/08/2023,715.04
Disability Support,Stockport CP Ltd t/a Supportability,Services to People,Care Payments,01/08/2023,703.76
Disability Support,Stockport CP Ltd t/a Supportability,Services to People,Care Payments,01/08/2023,703.76
Disability Support,Stockport CP Ltd t/a Supportability,Services to People,Care Payments,01/08/2023,536.28
Disability Support,Stockport CP Ltd t/a Supportability,Services to People,Care Payments,01/08/2023,536.28
Disability Support,Stockport CP Ltd t/a Supportability,Services to People,Care Payments,01/08/2023,536.28
Disability Support,Stockport CP Ltd t/a Supportability,Services to People,Care Payments,01/08/2023,487.08
Disability Support,Stockport CP Ltd t/a Supportability,Services to People,Care Payments,01/08/2023,487.08
Disability Support,Stockport CP Ltd t/a Supportability,Services to People,Care Payments,01/08/2023,402.21
Disability Support,Stockport CP Ltd t/a Supportability,Services to People,Care Payments,01/08/2023,357.52
Disability Support,Stockport CP Ltd t/a Supportability,Services to People,Care Payments,01/08/2023,357.52
Disability Support,Stockport CP Ltd t/a Supportability,Services to People,Care Payments,01/08/2023,357.52
Disability Support,Stockport CP Ltd t/a Supportability,Services to People,Care Payments,01/08/2023,351.88
Disability Support,Stockport CP Ltd t/a Supportability,Services to People,Care Payments,01/08/2023,178.76
Disability Support,Stockport CP Ltd t/a Supportability,Services to People,Care Payments,01/08/2023,175.94
Disability Support,Stockport CP Ltd t/a Supportability,Services to People,Care Payments,01/08/2023,170.25
Disability Support,Stockport CP Ltd t/a Supportability,Services to People,Care Payments,01/08/2023,86.98
Disability Support,Stockport CP Ltd t/a Supportability,Services to People,Care Payments,01/08/2023,69.58
Disability Support,Stockport CP Ltd t/a Supportability,Services to People,Care Payments,01/08/2023,44.69
Disability Support,Stockport CP Ltd t/a Supportability,Services to People,Care Payments,01/08/2023,34.79
Disability Support,Stockport CP Ltd t/a Supportability,Services to People,Care Payments,01/08/2023,-141.07
Disability Support,Stockport CP Ltd t/a Supportability,Services to People,Care Payments,01/08/2023,-352.67
Disability Support,Stockport CP Ltd t/a Supportability,Services to People,Care Payments,01/08/2023,-1316.64
Disability Support,Stockport CP Ltd t/a Supportability,Services to People,Care Payments,01/08/2023,-1316.64
Disability Support,Stockport CP Ltd t/a Supportability,Services to People,Care Payments,01/08/2023,-1482
Disability Support,Stockport CP Ltd t/a Supportability,Services to People,Care Payments,01/08/2023,-1630.8
Disability Support,Stockport CP Ltd t/a Supportability,Services to People,Care Payments,01/08/2023,-1976
Disability Support,Stockport CP Ltd t/a Supportability,Services to People,Care Payments,01/08/2023,-1976
Disability Support,Stockport CP Ltd t/a Supportability,Services to People,Care Payments,01/08/2023,-1993.2
Disability Support,Stockport CP Ltd t/a Supportability,Services to People,Care Payments,01/08/2023,-2174.4
Disability Support,Stockport CP Ltd t/a Supportability,Services to People,Care Payments,01/08/2023,-2188.2
Disability Support,Stockport CP Ltd t/a Supportability,Services to People,Care Payments,01/08/2023,-2917.6
Disability Support,Stockport CP Ltd t/a Supportability,Services to People,Care Payments,01/08/2023,-2917.6
Social Care Services,THE BROAD GROUP LTD,Services to People,Care Payments,01/08/2023,3885.92
Disability Support,SENSE CAS FINANCE TEAM,Services to People,Care Payments,01/08/2023,7867.44
Disability Support,SENSE CAS FINANCE TEAM,Services to People,Care Payments,01/08/2023,6743.52
Disability Support,SENSE CAS FINANCE TEAM,Services to People,Care Payments,01/08/2023,6181.56
Disability Support,SENSE CAS FINANCE TEAM,Services to People,Care Payments,01/08/2023,1445.04
Disability Support,SENSE CAS FINANCE TEAM,Services to People,Care Payments,01/08/2023,1204.2
Disability Support,SENSE CAS FINANCE TEAM,Services to People,Care Payments,01/08/2023,1123.92
Disability Support,SENSE CAS FINANCE TEAM,Services to People,Care Payments,01/08/2023,802.8
Disability Support,SENSE CAS FINANCE TEAM,Services to People,Care Payments,01/08/2023,802.8
Disability Support,SENSE CAS FINANCE TEAM,Services to People,Care Payments,01/08/2023,802.8
Disability Support,SENSE CAS FINANCE TEAM,Services to People,Care Payments,01/08/2023,321.12
Disability Support,SENSE CAS FINANCE TEAM,Services to People,Care Payments,01/08/2023,1226.08
Disability Support,SENSE CAS FINANCE TEAM,Services to People,Care Payments,01/08/2023,1226.08
Disability Support,SENSE CAS FINANCE TEAM,Services to People,Care Payments,01/08/2023,1226.08
Disability Support,SENSE CAS FINANCE TEAM,Services to People,Care Payments,01/08/2023,1226.08
Disability Support,SENSE CAS FINANCE TEAM,Services to People,Care Payments,01/08/2023,1226.08
Disability Support,SENSE CAS FINANCE TEAM,Services to People,Care Payments,01/08/2023,1226.08
Disability Support,SENSE CAS FINANCE TEAM,Services to People,Care Payments,01/08/2023,1226.08
Disability Support,SENSE CAS FINANCE TEAM,Services to People,Care Payments,01/08/2023,1226.08
Disability Support,SENSE CAS FINANCE TEAM,Services to People,Care Payments,01/08/2023,1226.08
Disability Support,SENSE CAS FINANCE TEAM,Services to People,Care Payments,01/08/2023,1226.08
Disability Support,SENSE CAS FINANCE TEAM,Services to People,Care Payments,01/08/2023,1226.08
Disability Support,SENSE CAS FINANCE TEAM,Services to People,Care Payments,01/08/2023,163.52
Disability Support,SENSE CAS FINANCE TEAM,Services to People,Care Payments,01/08/2023,163.52
Disability Support,SENSE CAS FINANCE TEAM,Services to People,Care Payments,01/08/2023,163.52
Disability Support,SENSE CAS FINANCE TEAM,Services to People,Care Payments,01/08/2023,163.52
Disability Support,SENSE CAS FINANCE TEAM,Services to People,Care Payments,01/08/2023,163.52
Disability Support,SENSE CAS FINANCE TEAM,Services to People,Care Payments,01/08/2023,163.52
Disability Support,SENSE CAS FINANCE TEAM,Services to People,Care Payments,01/08/2023,163.52
Disability Support,SENSE CAS FINANCE TEAM,Services to People,Care Payments,01/08/2023,163.52
Disability Support,SENSE CAS FINANCE TEAM,Services to People,Care Payments,01/08/2023,163.52
Disability Support,SENSE CAS FINANCE TEAM,Services to People,Care Payments,01/08/2023,163.52
Disability Support,SENSE CAS FINANCE TEAM,Services to People,Care Payments,01/08/2023,163.52
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,379.2
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,632
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,168.96
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,422.4
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,-34.23
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,-34.23
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,1013.76
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,506.88
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,1238.14
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,798.8
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,798.8
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,798.8
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,725.6
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,599.1
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,544.2
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,506.88
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,504
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,479.28
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,319.52
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,315
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,239.64
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,239.64
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,239.64
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,159.76
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,159.76
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,129.57
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,79.88
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,79.88
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,51.83
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,2935.12
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,2935.12
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,2935.12
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,2935.12
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,2935.12
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,899.28
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,415.52
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,415.52
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,415.52
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,415.52
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,415.52
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,8746.16
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,8746.16
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,5197.52
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,5197.52
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,2425.52
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,2425.52
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,2425.52
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,2425.52
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,7263.76
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,4042.52
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,4042.52
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,4042.52
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,4042.52
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,3631.88
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,3631.88
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,3631.88
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,3631.88
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,3631.88
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,3631.88
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,3631.88
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,3631.88
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,3502.16
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,3502.16
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,3502.16
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,3502.16
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,2547.88
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,2547.88
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,2547.88
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,2547.88
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,2075.36
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,2075.36
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,2075.36
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,2075.36
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,1973.44
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,1973.44
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,1973.44
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,1973.44
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,1863.4
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,1863.4
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,1863.4
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,1863.4
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,1863.4
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,1834.48
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,1834.48
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,1834.48
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,1834.48
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,1212.76
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,1212.76
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,1212.76
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,1212.76
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,899.28
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,899.28
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,899.28
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,899.28
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,899.28
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,519.4
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,519.4
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,519.4
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,519.4
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,519.4
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,519.4
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,519.4
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,519.4
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,519.4
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,519.4
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,519.4
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,519.4
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,519.4
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,519.4
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,519.4
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,519.4
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,519.4
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,519.4
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,519.4
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,519.4
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,519.4
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,519.4
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,519.4
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,519.4
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,415.52
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,415.52
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,415.52
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,415.52
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,415.52
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,2156
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,2156
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,2156
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,2156
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,519.4
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,519.4
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,519.4
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,519.4
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,6474.72
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,2851.96
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,2216.05
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,2081.16
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,1348.9
Social Care Services,CREATIVE SUPPORT LTD,Services to People,Care Payments,01/08/2023,1233.28
