Merchant Category,Supplier,Service,Summary of Purpose of Expenditure,invoice_date,net_amount
Social Care Services,Broadstone Care,Services to People,Care Payments,14/11/2023,306.24
Social Care Services,Broadstone Care,Services to People,Care Payments,14/11/2023,295.68
Social Care Services,Broadstone Care,Services to People,Care Payments,14/11/2023,295.68
Social Care Services,Broadstone Care,Services to People,Care Payments,14/11/2023,295.68
Social Care Services,Broadstone Care,Services to People,Care Payments,14/11/2023,295.68
Social Care Services,Broadstone Care,Services to People,Care Payments,14/11/2023,264
Social Care Services,Broadstone Care,Services to People,Care Payments,14/11/2023,10.56
Social Care Services,Broadstone Care,Services to People,Care Payments,14/11/2023,591.36
Social Care Services,Broadstone Care,Services to People,Care Payments,14/11/2023,591.36
Social Care Services,Broadstone Care,Services to People,Care Payments,14/11/2023,591.36
Social Care Services,Broadstone Care,Services to People,Care Payments,14/11/2023,591.36
Social Care Services,Broadstone Care,Services to People,Care Payments,14/11/2023,295.68
Social Care Services,Broadstone Care,Services to People,Care Payments,14/11/2023,295.68
Social Care Services,Broadstone Care,Services to People,Care Payments,14/11/2023,792
Social Care Services,Broadstone Care,Services to People,Care Payments,14/11/2023,792
Social Care Services,Broadstone Care,Services to People,Care Payments,14/11/2023,454.08
Social Care Services,Broadstone Care,Services to People,Care Payments,14/11/2023,380.16
Social Care Services,Broadstone Care,Services to People,Care Payments,14/11/2023,-126.72
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,739.2
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,739.2
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,591.36
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,591.36
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,591.36
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,591.36
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,245
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,245
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,665.28
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,665.28
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,591.36
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,591.36
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,591.36
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,591.36
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,591.36
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,591.36
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,422.4
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,422.4
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,73.92
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,-73.92
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,-147.84
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,-221.76
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,-221.76
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,633.6
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,633.6
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,490
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,95.04
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,-42.24
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,633.6
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,591.36
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,591.36
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,591.36
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,591.36
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,591.36
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,422.4
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,422.4
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,369.6
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,295.68
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,290.4
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,290.4
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,168.96
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,105.6
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,105.6
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,63.36
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,-591.36
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,-633.6
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,-1182.72
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,-1267.2
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,739.2
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,665.28
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,665.28
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,591.36
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,591.36
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,490
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,316.8
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,316.8
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,295.68
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,295.68
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,295.68
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,295.68
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,253.44
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,211.2
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,211.2
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,158.4
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,105
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,-184.8
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,-184.8
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,-295.68
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,-295.68
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,-332.64
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,-332.64
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,-506.88
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,-591.36
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,665.28
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,665.28
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,369.6
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,232.32
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,221.76
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,221.76
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,147.84
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,147.84
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,109.03
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,43.61
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,21.12
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,21.12
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,-73.92
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,-116.16
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,744.48
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,665.28
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,665.28
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,665.28
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,665.28
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,591.36
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,295.68
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,245
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,245
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,221.76
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,221.76
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,147.84
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,147.84
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,147.84
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,79.2
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,79.2
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,-110.88
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,-211.2
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,-221.76
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,-591.36
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,337.92
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,295.68
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,-168.96
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,245
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,245
Social Care Services,Westwood Homecare Ltd (NW),Services to People,Care Payments,14/11/2023,168.96
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,728.64
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,638.88
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,638.88
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,591.36
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,464.64
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,443.52
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,390.72
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,221.76
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,147.84
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,147.84
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,147.84
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,147.84
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,10.56
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,739.2
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,739.2
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,654.72
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,591.36
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,591.36
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,591.36
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,443.52
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,337.92
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,337.92
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,295.68
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,295.68
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,274.56
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,245
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,245
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,834.24
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,834.24
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,739.2
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,739.2
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,739.2
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,739.2
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,686.4
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,686.4
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,665.28
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,665.28
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,591.36
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,591.36
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,591.36
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,591.36
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,443.52
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,443.52
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,369.6
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,242.88
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,-332.64
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,-332.64
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,749.76
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,665.28
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,591.36
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,591.36
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,580.8
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,580.8
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,295.68
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,285.12
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,63.36
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,63.36
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,739.2
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,739.2
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,580.8
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,559.68
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,559.68
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,490
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,475.2
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,475.2
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,390.72
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,380.16
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,380.16
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,316.8
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,211.2
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,147.84
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,105.6
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,105.6
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,84.48
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,739.2
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,739.2
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,739.2
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,591.36
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,591.36
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,591.36
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,591.36
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,443.52
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,432.96
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,411.84
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,295.68
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,295.68
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,168.96
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,147.84
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,147.84
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,749.76
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,749.76
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,749.76
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,749.76
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,665.28
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,644.16
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,633.6
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,633.6
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,633.6
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,623.04
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,591.36
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,591.36
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,443.52
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,390.72
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,359.04
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,300.96
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,300.96
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,295.68
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,295.68
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,295.68
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,242.88
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,242.88
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,221.76
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,200.64
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,47.52
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,21.12
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,21.12
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,21.12
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,929.28
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,591.36
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,490
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,490
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,327.36
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,422.4
Social Care Services,Care 4 You Manchester Ltd,Services to People,Care Payments,14/11/2023,211.2
Social Care Services,C4 CARE,Services to People,Care Payments,14/11/2023,739.2
Social Care Services,C4 CARE,Services to People,Care Payments,14/11/2023,739.2
Social Care Services,C4 CARE,Services to People,Care Payments,14/11/2023,665.28
Social Care Services,C4 CARE,Services to People,Care Payments,14/11/2023,665.28
Social Care Services,C4 CARE,Services to People,Care Payments,14/11/2023,665.28
Social Care Services,C4 CARE,Services to People,Care Payments,14/11/2023,612.48
Social Care Services,C4 CARE,Services to People,Care Payments,14/11/2023,295.68
Social Care Services,C4 CARE,Services to People,Care Payments,14/11/2023,1182.72
Social Care Services,C4 CARE,Services to People,Care Payments,14/11/2023,1182.72
Social Care Services,C4 CARE,Services to People,Care Payments,14/11/2023,1045.44
Social Care Services,C4 CARE,Services to People,Care Payments,14/11/2023,960.96
Social Care Services,C4 CARE,Services to People,Care Payments,14/11/2023,813.12
Social Care Services,C4 CARE,Services to People,Care Payments,14/11/2023,813.12
Social Care Services,C4 CARE,Services to People,Care Payments,14/11/2023,739.2
Social Care Services,C4 CARE,Services to People,Care Payments,14/11/2023,739.2
Social Care Services,C4 CARE,Services to People,Care Payments,14/11/2023,739.2
Social Care Services,C4 CARE,Services to People,Care Payments,14/11/2023,654.72
Social Care Services,C4 CARE,Services to People,Care Payments,14/11/2023,549.12
Social Care Services,C4 CARE,Services to People,Care Payments,14/11/2023,517.44
Social Care Services,C4 CARE,Services to People,Care Payments,14/11/2023,369.6
Social Care Services,C4 CARE,Services to People,Care Payments,14/11/2023,295.68
Social Care Services,C4 CARE,Services to People,Care Payments,14/11/2023,147.84
Social Care Services,C4 CARE,Services to People,Care Payments,14/11/2023,591.36
Social Care Services,C4 CARE,Services to People,Care Payments,14/11/2023,575.52
Social Care Services,C4 CARE,Services to People,Care Payments,14/11/2023,454.08
Social Care Services,C4 CARE,Services to People,Care Payments,14/11/2023,443.52
Social Care Services,C4 CARE,Services to People,Care Payments,14/11/2023,443.52
Social Care Services,C4 CARE,Services to People,Care Payments,14/11/2023,380.16
Social Care Services,C4 CARE,Services to People,Care Payments,14/11/2023,369.6
Social Care Services,C4 CARE,Services to People,Care Payments,14/11/2023,137.28
Social Care Services,C4 CARE,Services to People,Care Payments,14/11/2023,-612.48
Social Care Services,C4 CARE,Services to People,Care Payments,14/11/2023,591.36
Social Care Services,C4 CARE,Services to People,Care Payments,14/11/2023,580.8
Social Care Services,C4 CARE,Services to People,Care Payments,14/11/2023,443.52
Social Care Services,C4 CARE,Services to People,Care Payments,14/11/2023,411.84
Social Care Services,C4 CARE,Services to People,Care Payments,14/11/2023,137.28
Social Care Services,C4 CARE,Services to People,Care Payments,14/11/2023,528
Social Care Services,C4 CARE,Services to People,Care Payments,14/11/2023,147.84
Social Care Services,C4 CARE,Services to People,Care Payments,14/11/2023,1694.88
Social Care Services,C4 CARE,Services to People,Care Payments,14/11/2023,897.6
Social Care Services,C4 CARE,Services to People,Care Payments,14/11/2023,464.64
Social Care Services,C4 CARE,Services to People,Care Payments,14/11/2023,422.4
Social Care Services,C4 CARE,Services to People,Care Payments,14/11/2023,-168.96
Social Care Services,C4 CARE,Services to People,Care Payments,14/11/2023,-295.68
Social Care Services,C4 CARE,Services to People,Care Payments,14/11/2023,-295.68
Social Care Services,C4 CARE,Services to People,Care Payments,14/11/2023,-295.68
Social Care Services,C4 CARE,Services to People,Care Payments,14/11/2023,432.96
Social Care Services,C4 CARE,Services to People,Care Payments,14/11/2023,422.4
Social Care Services,C4 CARE,Services to People,Care Payments,14/11/2023,411.84
Social Care Services,C4 CARE,Services to People,Care Payments,14/11/2023,295.68
Social Care Services,C4 CARE,Services to People,Care Payments,14/11/2023,295.68
Social Care Services,C4 CARE,Services to People,Care Payments,14/11/2023,211.2
Social Care Services,C4 CARE,Services to People,Care Payments,14/11/2023,61.85
Social Care Services,C4 CARE,Services to People,Care Payments,14/11/2023,211.2
Social Care Services,C4 CARE,Services to People,Care Payments,14/11/2023,168.96
Social Care Services,365 Medicare,Services to People,Care Payments,14/11/2023,591.36
Social Care Services,365 Medicare,Services to People,Care Payments,14/11/2023,591.36
Social Care Services,365 Medicare,Services to People,Care Payments,14/11/2023,591.36
Social Care Services,365 Medicare,Services to People,Care Payments,14/11/2023,147.84
Social Care Services,365 Medicare,Services to People,Care Payments,14/11/2023,126.72
Social Care Services,365 Medicare,Services to People,Care Payments,14/11/2023,168.96
Social Care Services,365 Medicare,Services to People,Care Payments,14/11/2023,443.52
Social Care Services,365 Medicare,Services to People,Care Payments,14/11/2023,369.6
Social Care Services,365 Medicare,Services to People,Care Payments,14/11/2023,295.68
Social Care Services,365 Medicare,Services to People,Care Payments,14/11/2023,295.68
Social Care Services,365 Medicare,Services to People,Care Payments,14/11/2023,168.96
Social Care Services,365 Medicare,Services to People,Care Payments,14/11/2023,147.84
Social Care Services,365 Medicare,Services to People,Care Payments,14/11/2023,126.72
Social Care Services,365 Medicare,Services to People,Care Payments,14/11/2023,126.72
Social Care Services,365 Medicare,Services to People,Care Payments,14/11/2023,739.2
Social Care Services,365 Medicare,Services to People,Care Payments,14/11/2023,675.84
Social Care Services,365 Medicare,Services to People,Care Payments,14/11/2023,443.52
Social Care Services,365 Medicare,Services to People,Care Payments,14/11/2023,369.6
Social Care Services,365 Medicare,Services to People,Care Payments,14/11/2023,221.76
Social Care Services,365 Medicare,Services to People,Care Payments,14/11/2023,126.72
Social Care Services,Meridian Health & Social Care Ltd,Services to People,Care Payments,14/11/2023,686.4
