Merchant Category,Supplier,Service,Summary of Purpose of Expenditure,invoice_date,net_amount
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,13/06/2023,406.56
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,13/06/2023,406.56
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,13/06/2023,306.24
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,13/06/2023,63.36
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,13/06/2023,369.6
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,13/06/2023,295.68
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,13/06/2023,137.28
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,13/06/2023,-105.6
Social Care Services,HSL Care Ltd,Services to People,Care Payments,13/06/2023,369.6
Social Care Services,HSL Care Ltd,Services to People,Care Payments,13/06/2023,-12.07
Social Care Services,HSL Care Ltd,Services to People,Care Payments,13/06/2023,-42.24
Social Care Services,HSL Care Ltd,Services to People,Care Payments,13/06/2023,960.96
Social Care Services,HSL Care Ltd,Services to People,Care Payments,13/06/2023,960.96
Social Care Services,HSL Care Ltd,Services to People,Care Payments,13/06/2023,960.96
Social Care Services,HSL Care Ltd,Services to People,Care Payments,13/06/2023,960.96
Social Care Services,HSL Care Ltd,Services to People,Care Payments,13/06/2023,960.96
Social Care Services,HSL Care Ltd,Services to People,Care Payments,13/06/2023,960.96
Social Care Services,HSL Care Ltd,Services to People,Care Payments,13/06/2023,781.44
Social Care Services,HSL Care Ltd,Services to People,Care Payments,13/06/2023,665.28
Social Care Services,HSL Care Ltd,Services to People,Care Payments,13/06/2023,665.28
Social Care Services,HSL Care Ltd,Services to People,Care Payments,13/06/2023,422.4
Social Care Services,HSL Care Ltd,Services to People,Care Payments,13/06/2023,337.92
Social Care Services,HSL Care Ltd,Services to People,Care Payments,13/06/2023,295.68
Social Care Services,HSL Care Ltd,Services to People,Care Payments,13/06/2023,264
Social Care Services,HSL Care Ltd,Services to People,Care Payments,13/06/2023,205.92
Social Care Services,HSL Care Ltd,Services to People,Care Payments,13/06/2023,147.84
Social Care Services,HSL Care Ltd,Services to People,Care Payments,13/06/2023,147.84
Social Care Services,HSL Care Ltd,Services to People,Care Payments,13/06/2023,147.84
Social Care Services,HSL Care Ltd,Services to People,Care Payments,13/06/2023,110.88
Social Care Services,HSL Care Ltd,Services to People,Care Payments,13/06/2023,84.48
Social Care Services,HSL Care Ltd,Services to People,Care Payments,13/06/2023,1.51
Social Care Services,HSL Care Ltd,Services to People,Care Payments,13/06/2023,1.51
Social Care Services,HSL Care Ltd,Services to People,Care Payments,13/06/2023,485.76
Social Care Services,HSL Care Ltd,Services to People,Care Payments,13/06/2023,147.84
Social Care Services,HSL Care Ltd,Services to People,Care Payments,13/06/2023,52.8
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,960.96
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,834.24
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,834.24
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,813.12
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,813.12
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,739.2
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,739.2
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,739.2
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,739.2
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,733.92
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,728.64
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,665.28
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,665.28
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,665.28
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,660
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,654.72
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,654.72
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,591.36
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,591.36
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,570.24
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,517.44
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,517.44
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,517.44
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,517.44
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,517.44
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,512.16
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,485.76
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,464.64
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,448.8
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,443.52
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,443.52
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,432.96
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,427.68
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,380.16
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,380.16
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,364.32
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,322.08
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,295.68
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,295.68
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,295.68
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,242.88
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,221.76
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,221.76
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,211.2
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,158.4
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,147.84
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,137.28
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,132
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,126.72
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,126.72
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,126.72
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,121.44
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,84.48
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,84.48
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,84.48
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,73.92
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,73.92
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,68.64
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,63.36
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,10.56
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,760.32
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,760.32
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,739.2
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,665.28
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,665.28
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,591.36
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,591.36
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,591.36
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,591.36
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,591.36
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,591.36
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,591.36
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,591.36
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,591.36
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,591.36
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,591.36
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,591.36
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,580.8
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,464.64
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,443.52
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,443.52
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,443.52
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,443.52
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,417.12
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,295.68
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,295.68
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,295.68
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,248.16
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,221.76
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,221.76
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,147.84
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,147.84
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,114.48
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,114.48
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,105.6
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,105.6
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,95.04
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,89.76
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,76.32
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,76.32
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,73.92
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,63.36
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,42.24
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,-42.93
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,-85.86
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,-332.64
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,-665.28
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,-665.28
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,-665.28
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,158.4
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,591.36
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,160
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,116.16
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,116.16
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,153.12
Social Care Services,Abacus Homecare,Services to People,Care Payments,13/06/2023,728.64
Social Care Services,Helping Hands,Services to People,Care Payments,13/06/2023,3588.48
Social Care Services,Equality Homecare Services Ltd,Services to People,Care Payments,13/06/2023,701.4
Social Care Services,Equality Homecare Services Ltd,Services to People,Care Payments,13/06/2023,631.26
Social Care Services,Equality Homecare Services Ltd,Services to People,Care Payments,13/06/2023,561.12
Social Care Services,Equality Homecare Services Ltd,Services to People,Care Payments,13/06/2023,360.72
Social Care Services,Equality Homecare Services Ltd,Services to People,Care Payments,13/06/2023,300.6
Social Care Services,Equality Homecare Services Ltd,Services to People,Care Payments,13/06/2023,280.56
Social Care Services,Equality Homecare Services Ltd,Services to People,Care Payments,13/06/2023,250.5
Social Care Services,Equality Homecare Services Ltd,Services to People,Care Payments,13/06/2023,140.28
Social Care Services,Equality Homecare Services Ltd,Services to People,Care Payments,13/06/2023,40.08
Social Care Services,Equality Homecare Services Ltd,Services to People,Care Payments,13/06/2023,10.02
Social Care Services,Equality Homecare Services Ltd,Services to People,Care Payments,13/06/2023,-10.02
Social Care Services,Equality Homecare Services Ltd,Services to People,Care Payments,13/06/2023,-150.3
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,13/06/2023,350.7
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,13/06/2023,280.56
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,13/06/2023,280.56
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,13/06/2023,280.56
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,13/06/2023,280.56
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,13/06/2023,260.52
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,13/06/2023,20.04
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,13/06/2023,631.26
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,13/06/2023,631.26
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,13/06/2023,631.26
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,13/06/2023,631.26
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,13/06/2023,561.12
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,13/06/2023,561.12
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,13/06/2023,280.56
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,13/06/2023,140.28
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,13/06/2023,140.28
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,13/06/2023,120.24
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,13/06/2023,410.82
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,13/06/2023,100.2
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,13/06/2023,90.18
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,13/06/2023,10.02
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,13/06/2023,851.7
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,13/06/2023,851.7
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,13/06/2023,150.3
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,13/06/2023,140.28
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,13/06/2023,561.12
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,13/06/2023,561.12
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,13/06/2023,1052.1
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,13/06/2023,1052.1
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,13/06/2023,841.68
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,13/06/2023,666.33
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,13/06/2023,666.33
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,13/06/2023,450.9
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,13/06/2023,420.84
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,13/06/2023,480.96
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,1013.76
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,887.04
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,749.76
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,464.64
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,443.52
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,327.36
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,221.76
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,147.84
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,84.48
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,84.48
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,739.2
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,591.36
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,63.36
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,665.28
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,665.28
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,591.36
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,591.36
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,528
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,443.52
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,443.52
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,221.76
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,221.76
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,205.92
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,126.72
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,739.2
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,739.2
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,739.2
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,739.2
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,591.36
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,591.36
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,295.68
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,295.68
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,168.96
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,696.96
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,665.28
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,665.28
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,591.36
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,591.36
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,443.52
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,422.4
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,401.28
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,369.6
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,369.6
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,369.6
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,369.6
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,295.68
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,295.68
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,295.68
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,274.56
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,221.76
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,179.52
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,665.28
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,665.28
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,633.6
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,633.6
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,591.36
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,454.08
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,411.84
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,295.68
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,221.76
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,179.52
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,105.6
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,675.84
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,528
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,528
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,528
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,528
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,411.84
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,126.72
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,126.72
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,-73.92
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,-264
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,-264
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,-274.56
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,-443.52
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,-443.52
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,960.96
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,960.96
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,591.36
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,591.36
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,591.36
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,591.36
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,443.52
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,306.24
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,295.68
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,105.6
Social Care Services,Bluebird Care,Services to People,Care Payments,13/06/2023,63.36
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,13/06/2023,147.84
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,13/06/2023,591.36
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,13/06/2023,591.36
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,13/06/2023,591.36
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,13/06/2023,380.16
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,13/06/2023,887.04
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,13/06/2023,887.04
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,13/06/2023,554.4
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,13/06/2023,554.4
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,13/06/2023,485.76
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,13/06/2023,380.16
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,13/06/2023,380.16
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,13/06/2023,337.92
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,13/06/2023,147.84
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,13/06/2023,147.84
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,13/06/2023,147.84
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,13/06/2023,42.24
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,13/06/2023,10.56
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,13/06/2023,538.56
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,13/06/2023,528
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,13/06/2023,485.76
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,13/06/2023,443.52
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,13/06/2023,306.24
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,13/06/2023,295.68
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,13/06/2023,242.88
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,13/06/2023,253.44
Social Care Services,Homecare4U Ltd,Services to People,Care Payments,13/06/2023,739.2
Social Care Services,Enterprise Care Group Limited,Services to People,Care Payments,13/06/2023,792
Social Care Services,Enterprise Care Group Limited,Services to People,Care Payments,13/06/2023,739.2
Social Care Services,Enterprise Care Group Limited,Services to People,Care Payments,13/06/2023,665.28
Social Care Services,Enterprise Care Group Limited,Services to People,Care Payments,13/06/2023,665.28
Social Care Services,Enterprise Care Group Limited,Services to People,Care Payments,13/06/2023,665.28
Social Care Services,Enterprise Care Group Limited,Services to People,Care Payments,13/06/2023,591.36
Social Care Services,Enterprise Care Group Limited,Services to People,Care Payments,13/06/2023,443.52
Social Care Services,Enterprise Care Group Limited,Services to People,Care Payments,13/06/2023,443.52
Social Care Services,Enterprise Care Group Limited,Services to People,Care Payments,13/06/2023,295.68
Social Care Services,Enterprise Care Group Limited,Services to People,Care Payments,13/06/2023,147.84
Social Care Services,Enterprise Care Group Limited,Services to People,Care Payments,13/06/2023,147.84
Social Care Services,Enterprise Care Group Limited,Services to People,Care Payments,13/06/2023,1098.24
Social Care Services,Enterprise Care Group Limited,Services to People,Care Payments,13/06/2023,1056
Social Care Services,Enterprise Care Group Limited,Services to People,Care Payments,13/06/2023,443.52
Social Care Services,Enterprise Care Group Limited,Services to People,Care Payments,13/06/2023,443.52
Social Care Services,Enterprise Care Group Limited,Services to People,Care Payments,13/06/2023,380.16
Social Care Services,Enterprise Care Group Limited,Services to People,Care Payments,13/06/2023,147.84
Social Care Services,Enterprise Care Group Limited,Services to People,Care Payments,13/06/2023,918.72
Social Care Services,Enterprise Care Group Limited,Services to People,Care Payments,13/06/2023,918.72
Social Care Services,Enterprise Care Group Limited,Services to People,Care Payments,13/06/2023,797.28
Social Care Services,Enterprise Care Group Limited,Services to People,Care Payments,13/06/2023,797.28
Social Care Services,Enterprise Care Group Limited,Services to People,Care Payments,13/06/2023,739.2
Social Care Services,Enterprise Care Group Limited,Services to People,Care Payments,13/06/2023,739.2
Social Care Services,Enterprise Care Group Limited,Services to People,Care Payments,13/06/2023,596.64
Social Care Services,Enterprise Care Group Limited,Services to People,Care Payments,13/06/2023,591.36
Social Care Services,Enterprise Care Group Limited,Services to People,Care Payments,13/06/2023,337.92
Social Care Services,Enterprise Care Group Limited,Services to People,Care Payments,13/06/2023,295.68
Social Care Services,Enterprise Care Group Limited,Services to People,Care Payments,13/06/2023,264
Social Care Services,Enterprise Care Group Limited,Services to People,Care Payments,13/06/2023,264
Social Care Services,Enterprise Care Group Limited,Services to People,Care Payments,13/06/2023,221.76
Social Care Services,Enterprise Care Group Limited,Services to People,Care Payments,13/06/2023,147.84
Social Care Services,Enterprise Care Group Limited,Services to People,Care Payments,13/06/2023,147.84
Social Care Services,Enterprise Care Group Limited,Services to People,Care Payments,13/06/2023,135.77
Social Care Services,Enterprise Care Group Limited,Services to People,Care Payments,13/06/2023,10.56
Social Care Services,Enterprise Care Group Limited,Services to People,Care Payments,13/06/2023,-84.48
Social Care Services,Enterprise Care Group Limited,Services to People,Care Payments,13/06/2023,-84.48
Social Care Services,Enterprise Care Group Limited,Services to People,Care Payments,13/06/2023,-316.8
Social Care Services,Enterprise Care Group Limited,Services to People,Care Payments,13/06/2023,887.04
Social Care Services,Enterprise Care Group Limited,Services to People,Care Payments,13/06/2023,887.04
Social Care Services,Enterprise Care Group Limited,Services to People,Care Payments,13/06/2023,755.04
Social Care Services,Enterprise Care Group Limited,Services to People,Care Payments,13/06/2023,755.04
Social Care Services,Enterprise Care Group Limited,Services to People,Care Payments,13/06/2023,739.2
Social Care Services,Enterprise Care Group Limited,Services to People,Care Payments,13/06/2023,739.2
Social Care Services,Enterprise Care Group Limited,Services to People,Care Payments,13/06/2023,665.28
