Merchant Category,Supplier,Service,Summary of Purpose of Expenditure,invoice_date,net_amount
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,228.42
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,228.42
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,228.42
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,629.48
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,228.42
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,458.31
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,228.42
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,418.04
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,418.04
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,418.04
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,209.02
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,209.02
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,200
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,200
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,200
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,135.77
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,119.44
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,78.76
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,52.41
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,272.16
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,228.42
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,629.48
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,458.31
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,272.16
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,209.02
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,272.16
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,228.42
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,219.99
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,183.78
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,122.28
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,118.75
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,118.75
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,629.48
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,272.16
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,46.9
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,687.92
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,458.31
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,183.78
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,272.16
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,114.21
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,114.21
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,104.51
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,104.51
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,-15.9
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,-24
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,-53.32
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,-63.77
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,544.32
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,272.16
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,458.31
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,183.78
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,272.16
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,458.31
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,183.78
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,183.78
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,183.78
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,122.28
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,629.48
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,272.16
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,228.42
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,228.42
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,458.31
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,456.84
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,228.42
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,228.42
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,228.42
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,228.42
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,272.16
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,228.42
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,458.31
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,458.31
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,272.16
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,228.42
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,272.16
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,228.42
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,183.78
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,126
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,126
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,20.16
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,-15.9
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,-15.9
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,-15.9
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,-24
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,209.02
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,209.02
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,209.02
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,209.02
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,209.02
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,209.02
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,209.02
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,209.02
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,209.02
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,209.02
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,169.71
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,149.3
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,-209.02
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,-209.02
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,-209.02
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,-209.02
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,-209.02
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,-209.02
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,-209.02
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,-209.02
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,-209.02
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,-237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,-237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,-237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,-237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,-237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,-237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,-237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,-237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,-237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,218.46
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,208.72
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,183.78
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,122.56
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,122.28
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,272.16
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,272.16
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,228.42
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,164.03
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,122.28
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,458.31
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,228.42
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,209.02
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,209.02
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,458.31
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,228.42
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,167.31
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,164.03
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,122.28
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,122.28
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,629.48
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,184.92
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,183.78
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,175.52
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,-40.62
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,-40.62
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,-45.32
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,-45.32
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,-94.28
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,-94.28
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,228.42
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,209.02
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,629.48
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,544.32
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,418.04
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,272.16
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,209.02
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,200
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,200
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,228.42
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,228.42
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,209.02
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,458.31
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,272.16
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,183.78
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,183.78
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,122.28
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,122.28
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,-15.9
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,-24
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,663.21
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,228.42
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,674.44
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,228.42
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,272.16
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,272.16
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,228.42
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,-15.9
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,-15.9
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,-15.9
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,-51.08
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,-51.08
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,-51.08
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,-56.28
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,272.16
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,498
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,359.7
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,269.78
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,130.53
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,228.42
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,183.78
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,122.28
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,209.02
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,183.78
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,122.28
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,272.16
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,228.42
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,272.16
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,228.42
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,183.78
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,122.28
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,251.9
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,114.21
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,104.51
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,91.89
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,-15.9
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,-15.9
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,-24
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,629.48
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,629.48
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,183.78
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,183.78
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,183.78
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,122.28
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,272.16
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,272.16
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,418.04
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,367.56
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,209.02
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,183.78
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,-15.9
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,-24
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,-60.01
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,-60.01
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,228.42
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,228.42
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,418.04
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,418.04
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,209.02
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,209.02
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,458.31
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,431.36
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,418.04
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,209.02
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,200
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,642.05
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,183.78
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,122.28
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,237.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,209.02
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,183.78
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,122.28
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,629.48
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,629.48
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,272.16
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,228.42
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,228.42
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,209.02
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,183.78
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,183.78
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,-15.9
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,21/07/2023,-15.9
