DIRECTORATE,SECTION,DIVISION,VENDOR_NAME,VENDOR_SITE_ID,PAYMENT_DATE,VOUCHER_NO,AMOUNT,IRRECOVERABLE VATE,PURPOSE_OF_SPEND,PROCUREMENT_CLASSIFICATION
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,THE HARMONY TRUST LTD DE21 4RJ (INTERFACE),1683509,21/02/2023,4171445,936.00,0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,THE HARMONY TRUST LTD DE21 4RJ (INTERFACE),1683509,21/02/2023,4171577,936.00,0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,THE HARMONY TRUST LTD DE21 4RJ (INTERFACE),1683509,21/02/2023,4171147,"1,012.68",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,THE HARMONY TRUST LTD DE21 4RJ (INTERFACE),1683509,21/02/2023,4171148,"1,834.28",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,THE HARMONY TRUST LTD DE21 4RJ (INTERFACE),1683509,21/02/2023,4171243,997.08,0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,THE HARMONY TRUST LTD DE21 4RJ (INTERFACE),1683509,21/02/2023,4171634,770.01,0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,THE HARMONY TRUST LTD DE21 4RJ (INTERFACE),1683509,21/02/2023,4171638,568.04,0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,THE HARMONY TRUST LTD DE21 4RJ (INTERFACE),1683509,21/02/2023,4171299,842.40,0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,THE HARMONY TRUST LTD DE21 4RJ (INTERFACE),1683509,21/02/2023,4171300,"1,197.80",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,THE HARMONY TRUST LTD DE21 4RJ (INTERFACE),1683509,21/02/2023,4171301,"1,197.80",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,THE HARMONY TRUST LTD DE21 4RJ (INTERFACE),1683509,21/02/2023,4171302,"1,310.40",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,THE HARMONY TRUST LTD DE21 4RJ (INTERFACE),1683509,21/02/2023,4171238,"1,197.80",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,THE HARMONY TRUST LTD DE21 4RJ (INTERFACE),1683509,21/02/2023,4171236,"1,310.40",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,THE HARMONY TRUST LTD DE21 4RJ (INTERFACE),1683509,21/02/2023,4171237,568.04,0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,THE HARMONY TRUST LTD DE21 4RJ (INTERFACE),1683509,21/02/2023,4171449,"1,574.80",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,THE HARMONY TRUST LTD DE21 4RJ (INTERFACE),1683509,21/02/2023,4171385,"1,310.40",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,THE HARMONY TRUST LTD DE21 4RJ (INTERFACE),1683509,21/02/2023,4171444,"1,197.80",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,THE HARMONY TRUST LTD DE21 4RJ (INTERFACE),1683509,21/02/2023,4171156,"1,197.80",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,THE HARMONY TRUST LTD DE21 4RJ (INTERFACE),1683509,21/02/2023,4171523,"2,348.28",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,THE HARMONY TRUST LTD DE21 4RJ (INTERFACE),1683509,21/02/2023,4171146,"1,310.40",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,THE HARMONY TRUST LTD DE21 4RJ (INTERFACE),1683509,21/02/2023,4171308,"1,310.40",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,THE HARMONY TRUST LTD DE21 4RJ (INTERFACE),1683509,21/02/2023,4171155,950.04,0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,THE HARMONY TRUST LTD DE22 4EQ (INTERFACE),1683502,21/02/2023,4171362,"1,174.48",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,THE HARMONY TRUST LTD DE22 4EQ (INTERFACE),1683502,21/02/2023,4171682,"1,162.76",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,THE HARMONY TRUST LTD DE23 3ES (INTERFACE),1683503,21/02/2023,4171455,"1,071.00",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,THE HARMONY TRUST LTD DE23 3ES (INTERFACE),1683503,21/02/2023,4171312,"1,268.40",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,THE HARMONY TRUST LTD DE23 3ES (INTERFACE),1683503,21/02/2023,4171164,"1,128.68",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,THE HARMONY TRUST LTD DE24 0PU (INTERFACE),1683507,21/02/2023,4171633,937.76,0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,THE HARMONY TRUST LTD DE24 0PU (INTERFACE),1683507,21/02/2023,4171235,"1,132.76",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,THE HARMONY TRUST LTD DE24 0PU (INTERFACE),1683507,21/02/2023,4171518,685.04,0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,THE HARMONY TRUST LTD DE24 0PU (INTERFACE),1683507,21/02/2023,4171383,"1,059.44",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,THE HARMONY TRUST LTD DE24 3HF (INTERFACE),1683504,21/02/2023,4171623,"1,020.48",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,THE HARMONY TRUST LTD DE24 3HF (INTERFACE),1683504,21/02/2023,4171502,"1,160.60",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,THE HARMONY TRUST LTD DE24 3HF (INTERFACE),1683504,21/02/2023,4171365,766.28,0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,THE HARMONY TRUST LTD DE24 3HF (INTERFACE),1683504,21/02/2023,4171565,981.56,0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,THE HARMONY TRUST LTD DE24 8UY (INTERFACE),1683506,21/02/2023,4171620,608.40,0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,THE HARMONY TRUST LTD DE24 8UY (INTERFACE),1683506,21/02/2023,4171621,643.52,0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,THE HARMONY TRUST LTD DE24 8UY (INTERFACE),1683506,21/02/2023,4171513,878.04,0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,THE HARMONY TRUST LTD DE24 8UY (INTERFACE),1683506,21/02/2023,4171622,509.56,0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,THE HARMONY TRUST LTD DE24 8UY (INTERFACE),1683506,21/02/2023,4171364,705.12,0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,THE HARMONY TRUST LTD DE24 8UY (INTERFACE),1683506,21/02/2023,4171381,"1,063.28",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,THE HARMONY TRUST LTD DE24 8UY (INTERFACE),1683506,21/02/2023,4171226,"1,014.84",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,THE HARMONY TRUST LTD DE24 8UY (INTERFACE),1683506,21/02/2023,4171437,"1,084.52",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,THE HARMONY TRUST LTD DE24 8UY (INTERFACE),1683506,21/02/2023,4171438,"1,113.60",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,THE HARMONY TRUST LTD DE24 8UY (INTERFACE),1683506,21/02/2023,4171439,"1,390.64",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,THE HARMONY TRUST LTD DE24 9HG (INTERFACE),1683505,21/02/2023,4171683,633.28,0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,THE HARMONY TRUST LTD DE3 0FD (INTERFACE),1775481,21/02/2023,4171457,615.60,0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,THE HARMONY TRUST LTD DE3 0FD (INTERFACE),1775481,21/02/2023,4171170,615.60,0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,THE HARMONY TRUST LTD DE3 0FD (INTERFACE),1775481,21/02/2023,4171171,615.60,0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,THE HARMONY TRUST LTD DE3 0FD (INTERFACE),1775481,21/02/2023,4171254,703.36,0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,THE HARMONY TRUST LTD DE3 0FD (INTERFACE),1775481,21/02/2023,4171644,"1,341.13",0.00,N/A,N/A
People Services - Adults and Health,Public Health,Public Health,THE PARK MEDICAL PRACTICE,406406,21/02/2023,4171920,975.60,0.00,N/A,N/A
People Services - Adults and Health,Public Health,Public Health,THE PARK MEDICAL PRACTICE,406406,21/02/2023,4171920,569.10,0.00,N/A,N/A
People Services - Adults and Health,Public Health,Public Health,THE PARK MEDICAL PRACTICE,406406,21/02/2023,4171920,959.25,0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,THE SPENCER ACADEMIES TRUST,1775485,21/02/2023,4169475,"1,300.00",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,THE SPENCER ACADEMIES TRUST DE1 2RJ (INTERFACE),1775483,21/02/2023,4171197,"1,467.04",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,THE SPENCER ACADEMIES TRUST DE1 2RJ (INTERFACE),1775483,21/02/2023,4171677,529.72,0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,THE SPENCER ACADEMIES TRUST DE1 2RJ (INTERFACE),1775483,21/02/2023,4171276,"1,059.44",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,THE SPENCER ACADEMIES TRUST DE1 2RJ (INTERFACE),1775483,21/02/2023,4171277,"1,059.44",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,THE SPENCER ACADEMIES TRUST DE1 2RJ (INTERFACE),1775483,21/02/2023,4171198,"1,059.44",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,THE SPENCER ACADEMIES TRUST DE22 4BS (INTERFACE),1683512,21/02/2023,4171503,693.04,0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,THE SPENCER ACADEMIES TRUST DE22 4BS (INTERFACE),1683512,21/02/2023,4171203,"1,064.28",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,THE SPENCER ACADEMIES TRUST DE22 4BS (INTERFACE),1683512,21/02/2023,4171684,726.89,0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,THE SPENCER ACADEMIES TRUST DE22 4BS (INTERFACE),1683512,21/02/2023,4171624,"1,130.72",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,THE SPENCER ACADEMIES TRUST DE22 4BS (INTERFACE),1683512,21/02/2023,4171281,"1,130.72",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,THE SPENCER ACADEMIES TRUST DE22 4BS (INTERFACE),1683512,21/02/2023,4171366,"1,130.72",0.00,N/A,N/A
Communities & Place,"Waste, Street Cleansing & Fleet",Public Protection and Streetride,THE TRAINING SOCIETY,1539470,21/02/2023,4166642,730.00,0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,THE WHITE HILLS PARK FEDERATION TRUST,1010475,21/02/2023,4172127,597.00,0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,THE WHITE HOUSE KIDS CLUB,8690,21/02/2023,4169510,"2,400.00",0.00,Nursery Education Grant,Organizations and Clubs-Clubs
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,THERA EAST MIDLANDS,388484,21/02/2023,4170759,"10,053.40",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,TINY TOTS PRIVATE DAY NURSERY,1077468,21/02/2023,4169508,"1,100.00",0.00,Nursery Education Grant,Education and Training Services
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,TRANSFORM TRUST,1684495,21/02/2023,4171619,531.64,0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,TRANSFORM TRUST,1684495,21/02/2023,4171501,591.48,0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,TRANSFORM TRUST DE22 2QR (INTERFACE),1685473,21/02/2023,4171648,604.92,0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,TRANSFORM TRUST DE22 2QR (INTERFACE),1685473,21/02/2023,4171589,678.04,0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,TRANSFORM TRUST DE22 2QR (INTERFACE),1685473,21/02/2023,4171318,788.64,0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,TRANSFORM TRUST DE22 2QR (INTERFACE),1685473,21/02/2023,4171319,924.48,0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,TRANSFORM TRUST DE22 2QR (INTERFACE),1685473,21/02/2023,4171396,866.68,0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,TRANSFORM TRUST DE22 2QR (INTERFACE),1685473,21/02/2023,4171649,808.88,0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,TRANSFORM TRUST DE22 2QR (INTERFACE),1685473,21/02/2023,4171590,770.36,0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,TRANSFORM TRUST DE22 2QR (INTERFACE),1685473,21/02/2023,4171320,864.40,0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,TRANSFORM TRUST DE22 2QR (INTERFACE),1685473,21/02/2023,4171321,866.68,0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,TRANSFORM TRUST DE22 2QR (INTERFACE),1685473,21/02/2023,4171322,866.68,0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,TRANSFORM TRUST DE24 8WH (INTERFACE),1685475,21/02/2023,4171468,"1,020.48",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,TRANSFORM TRUST DE24 8WH (INTERFACE),1685475,21/02/2023,4171262,592.12,0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,TRANSFORM TRUST DE24 8WH (INTERFACE),1685475,21/02/2023,4171656,724.08,0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,TRANSFORM TRUST DE24 8WH (INTERFACE),1685475,21/02/2023,4171469,"1,078.12",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,TRANSFORM TRUST DE24 8WH (INTERFACE),1685475,21/02/2023,4171470,"1,218.72",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,TRANSFORM TRUST DE24 8WH (INTERFACE),1685475,21/02/2023,4171401,"1,078.12",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,TRANSFORM TRUST DE24 8WH (INTERFACE),1685475,21/02/2023,4171655,"1,078.12",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,TRANSFORM TRUST DE24 9BB (INTERFACE),1685474,21/02/2023,4171467,994.00,0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,TRANSFORM TRUST DE24 9BB (INTERFACE),1685474,21/02/2023,4171175,792.48,0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,TRANSFORM TRUST DE24 9BB (INTERFACE),1685474,21/02/2023,4171535,"1,020.48",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,TRANSFORM TRUST DE24 9BB (INTERFACE),1685474,21/02/2023,4171323,678.48,0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,TRANSFORM TRUST DE24 9BB (INTERFACE),1685474,21/02/2023,4171596,"1,059.44",0.00,N/A,N/A
Communities & Place,"Trading Standards, Food and Safety, Bereavement Services and Building Consultanc",Public Protection and Streetride,TS MEDICAL SERVICES LTD,194396,21/02/2023,4167610,851.00,0.00,Crematorium,Healthcare Services
People Services - Children & Young People,Commissioning,Non-Schools,UMBRELLA DERBY AND DERBYSHIRE,915471,21/02/2023,4166512,"5,688.61",0.00,Short Breaks for Disabled Children,Management and Business Professionals an
People Services - Children & Young People,Integrated Services,Non-Schools,UMBRELLA DERBY AND DERBYSHIRE,915471,21/02/2023,4172091,533.02,0.00,D Paymnt Dis.Child Parent,Management and Business Professionals an
People Services - Adults and Health,Physical Support,Community Support,UP24 SEVEN SERVICES LTD,1166483,21/02/2023,4170411,"1,104.32",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,UP24 SEVEN SERVICES LTD,1166483,21/02/2023,4170703,"1,312.96",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,UP24 SEVEN SERVICES LTD,1166483,21/02/2023,4170296,944.32,0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,UP24 SEVEN SERVICES LTD,1166483,21/02/2023,4170297,"1,104.32",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,UP24 SEVEN SERVICES LTD,1166483,21/02/2023,4170568,"1,312.96",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,UP24 SEVEN SERVICES LTD,1166483,21/02/2023,4170569,"1,312.96",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,UP24 SEVEN SERVICES LTD,1166483,21/02/2023,4171048,995.80,0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,UP24 SEVEN SERVICES LTD,1166483,21/02/2023,4171049,"1,312.96",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,UP24 SEVEN SERVICES LTD,1166483,21/02/2023,4170849,"1,041.04",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,UP24 SEVEN SERVICES LTD,1166483,21/02/2023,4170567,995.80,0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,UP24 SEVEN SERVICES LTD,1166483,21/02/2023,4170412,944.32,0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,UP24 SEVEN SERVICES LTD,1166483,21/02/2023,4170413,"1,338.88",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,UP24 SEVEN SERVICES LTD,1166483,21/02/2023,4170702,"1,338.88",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,UP24 SEVEN SERVICES LTD,1166483,21/02/2023,4170570,944.32,0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,UP24 SEVEN SERVICES LTD,1166483,21/02/2023,4171047,"1,338.88",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,UP24 SEVEN SERVICES LTD,1166483,21/02/2023,4169872,"1,338.88",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,UP24 SEVEN SERVICES LTD,1166483,21/02/2023,4170705,997.92,0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,UP24 SEVEN SERVICES LTD,1166483,21/02/2023,4171052,997.92,0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,UP24 SEVEN SERVICES LTD,1166483,21/02/2023,4171053,"1,208.64",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,UP24 SEVEN SERVICES LTD,1166483,21/02/2023,4169873,826.16,0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,UP24 SEVEN SERVICES LTD,1166483,21/02/2023,4169874,"1,208.64",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,UP24 SEVEN SERVICES LTD,1166483,21/02/2023,4169980,826.16,0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,UP24 SEVEN SERVICES LTD,1166483,21/02/2023,4171051,"1,104.32",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,UP24 SEVEN SERVICES LTD,1166483,21/02/2023,4170298,"1,104.32",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,UP24 SEVEN SERVICES LTD,1166483,21/02/2023,4170847,"1,208.64",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,UP24 SEVEN SERVICES LTD,1166483,21/02/2023,4169870,"1,208.64",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,UP24 SEVEN SERVICES LTD,1166483,21/02/2023,4171050,"1,208.64",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,UP24 SEVEN SERVICES LTD,1166483,21/02/2023,4170704,"1,208.64",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,UP24 SEVEN SERVICES LTD,1166483,21/02/2023,4170414,"1,562.72",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,UP24 SEVEN SERVICES LTD,1166483,21/02/2023,4171054,"1,433.76",0.00,N/A,N/A
People Services - Adults and Health,Support with Memory and Cognition,Community Support,UP24 SEVEN SERVICES LTD,1166483,21/02/2023,4170572,"1,208.64",0.00,N/A,N/A
People Services - Adults and Health,Support with Memory and Cognition,Community Support,UP24 SEVEN SERVICES LTD,1166483,21/02/2023,4170299,"1,208.64",0.00,N/A,N/A
Communities & Place,Community Safety,Public Protection and Streetride,UPBEAT COMMUNITIES LTD,1885479,21/02/2023,4166949,"4,833.00",0.00,N/A,N/A
People Services - Children & Young People,Commissioning,Non-Schools,VILLAGE CARS,1619506,21/02/2023,4167698,"2,108.00",0.00,N/A,N/A
People Services - Children & Young People,Commissioning,Non-Schools,VILLAGE CARS,1619506,21/02/2023,4167699,"1,955.00",0.00,N/A,N/A
People Services - Children & Young People,Commissioning,Non-Schools,VILLAGE CARS,1619506,21/02/2023,4167700,"1,824.00",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,WALTER EVANS CE PRIMARY,1683497,21/02/2023,4171222,"1,264.52",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,WALTER EVANS CE PRIMARY,1683497,21/02/2023,4171435,"1,183.56",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,WALTER EVANS CE PRIMARY,1683497,21/02/2023,4171573,"1,264.60",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,WASHWOOD HEATH MULTI ACADEMY TRUST,1975470,21/02/2023,4172111,"3,200.00",0.00,N/A,N/A
Corporate Resources,"Legal, Procurement and Democratic Services","Legal, Procurement and Democratic Services",WEIGHTMANS LLP,127207,21/02/2023,4172086,"21,010.50",0.00,Insurance Premium Account,Management and Business Professionals an
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,WEST PARK SCHOOL,1683480,21/02/2023,4171213,708.44,0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,WEST PARK SCHOOL,8455,21/02/2023,4169522,996.00,0.00,Pupil Premium Grant,Default
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,WEST PARK SCHOOL,8455,21/02/2023,4169356,"23,822.00",0.00,Pupil Premium Grant,Default
People Services - Children & Young People,Integrated Services,Non-Schools,WESTERN CARS CO,5202,21/02/2023,4167657,"1,075.00",0.00,Haddon Team,Commercial and Military and Private Vehi
People Services - Children & Young People,Integrated Services,Non-Schools,WESTERN CARS CO,5202,21/02/2023,4172018,"1,485.00",0.00,Chatsworth Team,Commercial and Military and Private Vehi
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,WHITE HOUSE DAY NURSERY LTD,1149486,21/02/2023,4169511,"2,300.00",0.00,N/A,N/A
Children and Young People,Children and Young People,Children and Young People,WHITEHOUSE CONSTRUCTION CO LTD,5226,21/02/2023,4166519,"2,727.57",0.00,Asset Management - Land Drainage & Flood Defence,Building and Construction and Maintenanc
Children and Young People,Children and Young People,Children and Young People,WHITEHOUSE CONSTRUCTION CO LTD,5226,21/02/2023,4166519,"6,453.26",0.00,Asset Management - Land Drainage & Flood Defence,Building and Construction and Maintenanc
Communities & Place,"Highways, Gounds Maintenance and Flood Defence",Public Protection and Streetride,WOLSELEY UK LTD,5259,21/02/2023,4166558,"1,346.05",0.00,Highways Maintenance Works,Structures and Building and Construction
Communities & Place,"Highways, Gounds Maintenance and Flood Defence",Public Protection and Streetride,WOLSELEY UK LTD,5259,21/02/2023,4167596,510.66,0.00,Highways Maintenance Reactionary Works,Structures and Building and Construction
Communities & Place,"Highways, Gounds Maintenance and Flood Defence",Public Protection and Streetride,WOLSELEY UK LTD,5259,21/02/2023,4167597,"1,412.88",0.00,Highways Maintenance Reactionary Works,Structures and Building and Construction
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,WYNDHAM PRIMARY ACADEMY,1775482,21/02/2023,4171207,554.64,0.00,N/A,N/A
Communities & Place,"Highways, Gounds Maintenance and Flood Defence",Public Protection and Streetride,XAIS ASSET MANAGEMENT LTD,1123480,21/02/2023,4169392,"6,000.00",0.00,Highways Maintenance - General,Information Technology Broadcasting and
Neighbourhoods,Neighbourhoods,Neighbourhoods,XAIS ASSET MANAGEMENT LTD,1123480,21/02/2023,4167602,"3,100.00",0.00,UPRN 10110 - Asset Management - Highways Maintenance,Information Technology Broadcasting and
People Services - Children & Young People,Early Help & Children’s Safeguarding,Non-Schools,YMCA,5452,21/02/2023,4169453,"1,158.68",0.00,Unsupported Foreign Nationals,Travel and Food and Lodging and Entertai
People Services - Children & Young People,Early Help & Children’s Safeguarding,Non-Schools,YMCA,5452,21/02/2023,4169449,"1,158.68",0.00,Unsupported Foreign Nationals,Travel and Food and Lodging and Entertai
People Services - Children & Young People,Early Help & Children’s Safeguarding,Non-Schools,YMCA,5452,21/02/2023,4169450,"1,403.92",0.00,8 - 18 MAT Team H - Locality 2,Travel and Food and Lodging and Entertai
Neighbourhoods,Neighbourhoods,Neighbourhoods,YORKSHIRE ENERGY SERVICES CIC,1892472,21/02/2023,4172022,"14,140.00",0.00,N/A,N/A
Neighbourhoods,Neighbourhoods,Neighbourhoods,YORKSHIRE ENERGY SERVICES CIC,1892472,21/02/2023,4172022,"15,320.00",0.00,N/A,N/A
Neighbourhoods,Neighbourhoods,Neighbourhoods,YORKSHIRE ENERGY SERVICES CIC,1892472,21/02/2023,4172023,"15,820.00",0.00,N/A,N/A
