DCC Transparency Report Supplier Payment over £500,,,,,,,,,,,
,,,,,,,,,,,
Directorate Description,Department Description,Division Description,Section Description,Supplier Name,Payment Date,Payment Reference,System Reference,Exclusive Amount,Purpose of Spend,Procurement Classification,Selection Code 3 Description
People Services - Adults and Health,Adult Social Care,Community Support,Sensory Support,REDACTED,23/04/2024,96298,404186,776.84,South Adults (under 65) Sensory - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Support with Memory and Cognition,REDACTED,23/04/2024,96345,404190,860.08,South OP (over 65) Memory - DP/Mgd,60 - Sole Trader,Sole Trader
People Services - Adults and Health,Adult Social Care,Community Support,Sensory Support,REDACTED,23/04/2024,96356,404191,597.48,South Adults (under 65) Sensory - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,REDACTED,23/04/2024,96359,404192,660,South Adults (under 65) LD - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,REDACTED,23/04/2024,94376,404197,"1,524.00",South OP (over 65) Physical - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,23/04/2024,94379,404198,875.6,South OP (over 65) Mental Health - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Support to Carers,REDACTED,23/04/2024,94438,404199,525,South Adults Support to Carers: Community: Direct Payments,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,23/04/2024,94488,404200,964.48,Central/East MH Support Adults (under 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,23/04/2024,94500,404201,831.04,Central/East MH Support Adults (under 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,23/04/2024,94521,404202,"1,812.84",Central/East MH Support Adults (under 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,23/04/2024,94620,404204,672,Central/East MH Support Adults (under 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,23/04/2024,94709,404261,-856.04,Central/East MH Support Adults (under 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,23/04/2024,94709,404262,-856.04,Central/East MH Support Adults (under 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,23/04/2024,94709,404263,-856.04,Central/East MH Support Adults (under 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,23/04/2024,94709,404264,-856.04,Central/East MH Support Adults (under 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,23/04/2024,94709,404265,-856.04,Central/East MH Support Adults (under 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,23/04/2024,94709,404266,-856.04,Central/East MH Support Adults (under 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,23/04/2024,94709,404267,-856.04,Central/East MH Support Adults (under 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,23/04/2024,94709,404269,-703.18,Central/East MH Support Adults (under 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,23/04/2024,94709,404270,-856.04,Central/East MH Support Adults (under 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,23/04/2024,94709,404271,-856.04,Central/East MH Support Adults (under 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,23/04/2024,94709,404272,-856.04,Central/East MH Support Adults (under 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,23/04/2024,94709,404273,-856.04,Central/East MH Support Adults (under 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,23/04/2024,94709,404274,-856.04,Central/East MH Support Adults (under 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,23/04/2024,94709,404275,-856.04,Central/East MH Support Adults (under 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,23/04/2024,94709,404276,-856.04,Central/East MH Support Adults (under 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,23/04/2024,94709,404277,-856.04,Central/East MH Support Adults (under 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,23/04/2024,94709,404278,-856.04,Central/East MH Support Adults (under 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,23/04/2024,94709,404279,-856.04,Central/East MH Support Adults (under 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,23/04/2024,94709,404280,-856.04,Central/East MH Support Adults (under 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,23/04/2024,94709,404281,-856.04,Central/East MH Support Adults (under 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,23/04/2024,94709,404283,-733.75,Central/East MH Support Adults (under 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,23/04/2024,94709,404284,-856.04,Central/East MH Support Adults (under 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,23/04/2024,94709,404285,-856.04,Central/East MH Support Adults (under 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,23/04/2024,94709,404286,-856.04,Central/East MH Support Adults (under 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,23/04/2024,94709,404287,-856.04,Central/East MH Support Adults (under 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,23/04/2024,94709,404288,-856.04,Central/East MH Support Adults (under 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,23/04/2024,94709,404289,-856.04,Central/East MH Support Adults (under 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,23/04/2024,94709,404290,-856.04,Central/East MH Support Adults (under 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,23/04/2024,94709,404291,-856.04,Central/East MH Support Adults (under 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,23/04/2024,94709,404292,-856.04,Central/East MH Support Adults (under 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,23/04/2024,94709,404293,-856.04,Central/East MH Support Adults (under 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,23/04/2024,94709,404294,-856.04,Central/East MH Support Adults (under 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,23/04/2024,94709,404295,-856.04,Central/East MH Support Adults (under 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,23/04/2024,94709,404297,-764.32,Central/East MH Support Adults (under 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,23/04/2024,94709,404298,-856.04,Central/East MH Support Adults (under 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,23/04/2024,94709,404299,-856.04,Central/East MH Support Adults (under 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,23/04/2024,94709,404300,-856.04,Central/East MH Support Adults (under 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,23/04/2024,94709,404301,-856.04,Central/East MH Support Adults (under 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,23/04/2024,94709,404302,-856.04,Central/East MH Support Adults (under 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,23/04/2024,94709,404303,-856.04,Central/East MH Support Adults (under 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,REDACTED,23/04/2024,94709,404304,-856.04,Central/East MH Support Adults (under 65) - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,REDACTED,23/04/2024,95468,404306,520.92,Preparing for adulthood 18-24 LD ? DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,REDACTED,23/04/2024,95499,404307,"1,349.24",Preparing for adulthood 18-24 LD ? DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,REDACTED,23/04/2024,95647,404308,661.24,Preparing for adulthood 18-24 LD ? DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,REDACTED,23/04/2024,95711,404309,503.12,Preparing for adulthood 18-24 LD ? DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,REDACTED,23/04/2024,96008,404312,516,Preparing for adulthood 18-24 LD ? DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,REDACTED,23/04/2024,96009,404313,516,Preparing for adulthood 18-24 LD ? DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,REDACTED,23/04/2024,96193,404316,"3,068.28",Preparing for adulthood 18-24 LD ? DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,REDACTED,23/04/2024,96217,404318,918.88,Preparing for adulthood 18-24 LD ? DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,REDACTED,23/04/2024,96229,404319,720,Preparing for adulthood 18-24 LD ? DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,REDACTED,23/04/2024,96242,404320,549.64,Preparing for adulthood 18-24 LD ? DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,REDACTED,23/04/2024,96246,404321,"2,700.00",Preparing for adulthood 18-24 LD ? DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,REDACTED,23/04/2024,96252,404323,"3,200.00",Preparing for adulthood 18-24 LD ? DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,REDACTED,23/04/2024,96256,404324,"1,440.00",Preparing for adulthood 18-24 LD ? DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,REDACTED,23/04/2024,96260,404325,"3,133.72",Preparing for adulthood 18-24 LD ? DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,REDACTED,23/04/2024,96287,404328,"3,280.00",Preparing for adulthood 18-24 LD ? DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,REDACTED,23/04/2024,96318,404329,969.92,Preparing for adulthood 18-24 LD ? DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,REDACTED,23/04/2024,96321,404330,580,Preparing for adulthood 18-24 LD ? DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,REDACTED,23/04/2024,96386,404333,"1,469.28",Preparing for adulthood 18-24 LD ? DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,REDACTED,23/04/2024,96389,404334,644.8,Preparing for adulthood 18-24 LD ? DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,REDACTED,23/04/2024,96408,404336,"6,104.24",Preparing for Adulthood PD Support - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,REDACTED,23/04/2024,96409,404337,"6,104.24",Preparing for Adulthood PD Support - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,REDACTED,23/04/2024,96425,404338,737.8,Preparing for adulthood 18-24 LD ? DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,REDACTED,23/04/2024,96448,404339,"1,670.64",Preparing for adulthood 18-24 LD ? DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,REDACTED,23/04/2024,94385,404340,"4,048.04",Preparing for adulthood 18-24 LD ? DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,REDACTED,23/04/2024,94283,404341,801.16,South Adults (under 65) Physical - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,REDACTED,23/04/2024,94332,404342,"3,266.56",South Adults (under 65) Physical - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,REDACTED,23/04/2024,94452,404343,"3,640.68",South Adults (under 65) Physical - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,REDACTED,23/04/2024,94470,404344,777,South Adults (under 65) LD - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,REDACTED,23/04/2024,94517,404347,936,South Adults (under 65) Physical - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,REDACTED,23/04/2024,94518,404348,640.72,South Adults (under 65) LD - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,REDACTED,23/04/2024,94525,404349,765.96,South Adults (under 65) Physical - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,REDACTED,23/04/2024,94533,404350,"1,049.84",South Adults (under 65) LD - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,REDACTED,23/04/2024,94544,404351,"1,912.92",South Adults (under 65) Physical - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,REDACTED,23/04/2024,94567,404352,"1,178.12",South Adults (under 65) LD - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,REDACTED,23/04/2024,94587,404353,836.08,South Adults (under 65) Physical - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,REDACTED,23/04/2024,94595,404354,"1,917.56",South Adults (under 65) Physical - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,REDACTED,23/04/2024,94601,404355,935.84,South Adults (under 65) LD - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,REDACTED,23/04/2024,94604,404356,942.4,South Adults (under 65) LD - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,REDACTED,23/04/2024,94613,404357,699.72,South Adults (under 65) Physical - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,REDACTED,23/04/2024,94669,404361,"1,640.08",South Adults (under 65) LD - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,REDACTED,23/04/2024,94672,404362,875.68,South OP (over 65) LD - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,REDACTED,23/04/2024,94676,404363,975.44,South Adults (under 65) LD - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,REDACTED,23/04/2024,94723,404364,570.8,South Adults (under 65) LD - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,REDACTED,23/04/2024,94733,404365,899.28,South Adults (under 65) Physical - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,REDACTED,23/04/2024,94746,404366,571.08,South Adults (under 65) LD - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,REDACTED,23/04/2024,94759,404367,"1,144.84",South Adults (under 65) LD - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,REDACTED,23/04/2024,94819,404368,767.36,South Adults (under 65) LD - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,REDACTED,23/04/2024,94820,404369,864,South Adults (under 65) LD - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,REDACTED,23/04/2024,94827,404370,"1,288.04",South Adults (under 65) LD - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Support to Carers,REDACTED,23/04/2024,94853,404371,"1,401.96",South Adults Support to Carers: Community: Direct Payments,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,REDACTED,23/04/2024,94859,404372,"2,947.28",South Adults (under 65) LD - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,REDACTED,23/04/2024,94875,404373,780.4,South Adults (under 65) Physical - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,REDACTED,23/04/2024,94895,404374,840,South Adults (under 65) LD - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,REDACTED,23/04/2024,94905,404375,597.8,South Adults (under 65) LD - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Sensory Support,REDACTED,23/04/2024,94908,404376,980.68,South Adults (under 65) Sensory - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,REDACTED,23/04/2024,94929,404378,601.24,South OP (over 65) LD - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,REDACTED,23/04/2024,94939,404381,"2,709.56",South Adults (under 65) Physical - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,REDACTED,23/04/2024,95013,404385,"1,979.36",South Adults (under 65) Physical - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,REDACTED,23/04/2024,95036,404387,956.12,South OP (over 65) Physical - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,REDACTED,23/04/2024,95083,404388,"1,512.88",South Adults (under 65) Physical - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Sensory Support,REDACTED,23/04/2024,95170,404393,"1,256.56",South OP (over 65) Sensory - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,REDACTED,23/04/2024,95181,404395,780,South Adults (under 65) LD - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,REDACTED,23/04/2024,95222,404397,675.28,South Adults (under 65) Physical - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,REDACTED,23/04/2024,95240,404401,"1,036.32",South Adults (under 65) LD - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,REDACTED,23/04/2024,95253,404403,864,South Adults (under 65) LD - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,REDACTED,23/04/2024,94391,404405,-522.84,Central OP (over 65) Physical - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,REDACTED,23/04/2024,94513,404416,"2,177.64",Preparing for Adulthood PD Support - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,REDACTED,23/04/2024,94650,404417,"2,891.24",Preparing for Adulthood PD Support - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,REDACTED,23/04/2024,94712,404418,"2,251.16",Preparing for Adulthood PD Support - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,REDACTED,23/04/2024,94748,404419,929.04,Preparing for adulthood 18-24 LD ? DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,REDACTED,23/04/2024,94753,404420,"3,536.16",Preparing for adulthood 18-24 LD ? DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,REDACTED,23/04/2024,94787,404421,"1,000.00",Preparing for adulthood 18-24 LD ? DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,REDACTED,23/04/2024,94899,404422,"1,038.04",Preparing for adulthood 18-24 LD ? DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,REDACTED,23/04/2024,94921,404423,"1,958.88",Preparing for adulthood 18-24 LD ? DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,REDACTED,23/04/2024,95056,404426,"1,336.04",Preparing for adulthood 18-24 LD ? DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,REDACTED,23/04/2024,95098,404428,808.92,Preparing for adulthood 18-24 LD ? DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,REDACTED,23/04/2024,95203,404429,"1,178.32",Preparing for adulthood 18-24 LD ? DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,REDACTED,23/04/2024,95205,404430,"3,353.44",Preparing for adulthood 18-24 LD ? DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,REDACTED,23/04/2024,95221,404432,"1,514.60",Preparing for adulthood 18-24 LD ? DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,REDACTED,23/04/2024,95267,404433,"3,008.28",Preparing for Adulthood Sensory Support - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
