DCC Supplier Payments Over �500,,,,,,,,,,,
,,,,,,,,,,,
Directorate Description,Department Description,Division Description,Section Description,Supplier Name,Payment Date,Payment Reference,System Reference,Exclusive Amount,Purpose of Spend,Procurement Classification,Selection Code 3 Description
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,HC ONE OVAL LTD,17/09/2024,00134402,564152,"1,153.92",South OP (Over 65) Physical - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,HC ONE OVAL LTD,17/09/2024,00134402,564154,"2,692.48",South OP (Over 65) Physical - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,HC ONE OVAL LTD,17/09/2024,00134402,564156,"2,692.48",South OP (Over 65) Physical - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,HC ONE OVAL LTD,17/09/2024,00134402,564158,"2,307.84",South OP (Over 65) Physical - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,STANLEY HOUSE,17/09/2024,00134200,564160,"3,980.00",Ordinary Lives LD (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,STANLEY HOUSE,17/09/2024,00134200,564161,"4,400.00",Ordinary Lives LD (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Support with Memory and Cognition,STANLEY HOUSE,17/09/2024,00134200,564162,"1,532.36",West OP (over 65) Memory - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Support with Memory and Cognition,STANLEY HOUSE,17/09/2024,00134200,564163,"2,692.48",West OP (over 65) Memory - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Support with Memory and Cognition,BLUEBELL PARK CARE HOME,17/09/2024,00134384,564164,"1,532.36",South OP (over 65) Memory - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BLUEBELL PARK CARE HOME,17/09/2024,00134384,564165,"2,692.48",South Adults (under 65) Physical - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Support with Memory and Cognition,BLUEBELL PARK CARE HOME,17/09/2024,00134384,564166,"2,692.48",South OP (over 65) Memory - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,BLUEBELL PARK CARE HOME,17/09/2024,00134384,564167,"1,777.64",Central/East MH Support OP (over 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,BLUEBELL PARK CARE HOME,17/09/2024,00134384,564169,"2,622.00",South OP (over 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,WILLOWCROFT CARE HOME,17/09/2024,00134388,564170,"2,622.00",East OP (over 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Support with Memory and Cognition,WILLOWCROFT CARE HOME,17/09/2024,00134388,564171,"2,622.00",East OP (over 65) Memory - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,WILLOWCROFT CARE HOME,17/09/2024,00134388,564172,"2,622.00",East OP (Over 65) Physical - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,WILLOWCROFT CARE HOME,17/09/2024,00134388,564173,"2,622.00",East OP (over 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,WILLOWCROFT CARE HOME,17/09/2024,00134388,564174,"2,622.00",East OP (over 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,WILLOWCROFT CARE HOME,17/09/2024,00134388,564175,"2,622.00",East OP (Over 65) Physical - R/N,40 - SME,SME
Communities & Place,Communities,Strategic Housing,Housing and Advice,SJT PROPERTY SERVICES,17/09/2024,00135114,564177,840,Housing Options (Private),60 - Sole Trader,Sole Trader
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,QUALITY CARE EM LIMITED ADAMS HOUSE,17/09/2024,00135263,564179,"6,040.72",Ordinary Lives LD (under 65) - R/N,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ANNEFIELD HOUSE LTD,17/09/2024,00134457,564180,"1,330.28",Central/East MH Support OP (over 65) - R/N,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ANNEFIELD HOUSE LTD,17/09/2024,00134457,564181,"1,500.00",Central/East MH Support Adults (under 65) - R/N,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ANNEFIELD HOUSE LTD,17/09/2024,00134457,564182,"1,700.00",Central/East MH Support Adults (under 65) - R/N,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ANNEFIELD HOUSE LTD,17/09/2024,00134457,564183,"1,331.84",Central/East MH Support Adults (under 65) - R/N,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ANNEFIELD HOUSE LTD,17/09/2024,00134457,564184,"2,019.08",West OP (under 65) Mental Health - R/N,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ANNEFIELD HOUSE LTD,17/09/2024,00134457,564185,"1,553.44",West OP (under 65) Mental Health - R/N,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ANNEFIELD HOUSE LTD,17/09/2024,00134457,564186,"1,584.44",Central/East MH Support OP (over 65) - R/N,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ANNEFIELD HOUSE LTD,17/09/2024,00134457,564187,"2,656.32",West/South MH LD Support (over 65) - R/N,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ANNEFIELD HOUSE LTD,17/09/2024,00134457,564188,"2,040.64",West/South MH Support Adults (under 65) - R/N,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ANNEFIELD HOUSE LTD,17/09/2024,00134457,564189,"1,392.32",West/South MH Support Adults (under 65) - R/N,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,BARCLAY STREET,17/09/2024,00134979,564190,"6,918.48",Preparing for adulthood 18-24 LD ? R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,RETHINK MENTAL ILLNESS,17/09/2024,00134438,564191,"2,597.68",West/South MH Support Adults (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,RETHINK MENTAL ILLNESS,17/09/2024,00134438,564192,"2,563.16",West/South MH Support Adults (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,RETHINK MENTAL ILLNESS,17/09/2024,00134438,564193,"2,295.72",Central/East MH Support Adults (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,RETHINK MENTAL ILLNESS,17/09/2024,00134438,564194,"2,535.20",Central/East MH Support Adults (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,RETHINK MENTAL ILLNESS,17/09/2024,00134438,564195,"2,600.56",West/South MH Support Adults (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,DERWENT VIEW RESIDENTIAL HOME,17/09/2024,00134293,564196,"9,376.28",Preparing for adulthood 18-24 LD ? R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,DERWENT VIEW RESIDENTIAL HOME,17/09/2024,00134293,564197,"9,139.52",Ordinary Lives LD (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,DERWENT VIEW RESIDENTIAL HOME,17/09/2024,00134293,564198,"10,342.76",Ordinary Lives LD (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,DERWENT VIEW RESIDENTIAL HOME,17/09/2024,00134293,564199,"8,645.32",Ordinary Lives LD (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,DERWENT VIEW RESIDENTIAL HOME,17/09/2024,00134293,564200,"7,831.32",Ordinary Lives PD Support (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,DERWENT VIEW RESIDENTIAL HOME,17/09/2024,00134293,564202,"9,866.28",Ordinary Lives LD (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,FAIRWAY VIEW CAREHOME,17/09/2024,00135126,564203,537.6,Central/East MH Support OP (over 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,FAIRWAY VIEW CAREHOME,17/09/2024,00135126,564204,"2,852.00",Central/East MH Support OP (over 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,RETHINK MENTAL ILLNESS,17/09/2024,00134438,564205,"1,937.12",Central/East MH Support Adults (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,HADDON HOUSE EXTEL LIMITED T/A CARE THROUGH THE MILLENNIUM,17/09/2024,00135253,564207,"10,502.44",South OP (under 65) Mental Health - R/N,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,HEATHCOTES DERBY,17/09/2024,00134683,564208,"6,759.72",South Adults (under 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,HEATHCOTES DERBY,17/09/2024,00134683,564209,"2,702.40",South Adults (under 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,HEATHCOTES DERBY,17/09/2024,00134683,564210,"9,402.96",South Adults (under 65) LD - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,HEATHCOTES DERBY,17/09/2024,00134684,564211,"7,388.08",Preparing for adulthood 18-24 LD ? R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,HEATHCOTES DERBY,17/09/2024,00134684,564212,"7,172.84",Ordinary Lives LD (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,HEGARTY CARE LIMITED,17/09/2024,00134793,564214,"3,725.00",Central/East MH Support Adults (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,HEGARTY CARE LIMITED,17/09/2024,00134793,564215,"12,250.00",East OP (Over 65) LD - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,VOYAGE LTD,17/09/2024,00134224,564216,"4,564.12",South OP (Over 65) LD - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,HEGARTY CARE LIMITED,17/09/2024,00134793,564217,"12,389.48",West Adults (under 65) LD - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,VALORUM CARE LTD,17/09/2024,00134862,564218,"5,200.00",East Adults (under 65) LD - R/N,40 - SME,SME
People Services - Adults and Health,Commissioning & Delivery,Integrated Commissioning,Integrated Commissioning,BROADWAY LODGE,17/09/2024,00134661,564220,"2,057.14",Drugs & Alcohol,40 - SME,SME
People Services - Adults and Health,Commissioning & Delivery,Integrated Commissioning,Integrated Commissioning,BROADWAY LODGE,17/09/2024,00134661,564221,"4,800.00",Drugs & Alcohol,40 - SME,SME
People Services - Adults and Health,Commissioning & Delivery,Integrated Commissioning,Integrated Commissioning,BROADWAY LODGE,17/09/2024,00134661,564222,"4,800.00",Drugs & Alcohol,40 - SME,SME
People Services - Adults and Health,Commissioning & Delivery,Integrated Commissioning,Integrated Commissioning,BROADWAY LODGE,17/09/2024,00134661,564224,-580.68,Drugs & Alcohol,40 - SME,SME
People Services - Adults and Health,Commissioning & Delivery,Integrated Commissioning,Integrated Commissioning,BROADWAY LODGE,17/09/2024,00134661,564225,-580.68,Drugs & Alcohol,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,HEATHCOTES M LTD,17/09/2024,00134776,564226,"5,234.76",Central/East MH Support OP (over 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,HEATHCOTES M LTD,17/09/2024,00134775,564227,"8,789.48",West/South MH Support Adults (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,LARWOOD HOUSE,17/09/2024,00134618,564228,"6,449.32",Ordinary Lives LD (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,LEONARD CHESHIRE DISABILITY,17/09/2024,00134757,564229,"5,764.52",Central Adults (under 65) Physical - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,WINSLOW COURT LTD,17/09/2024,00135082,564231,"14,668.00",Preparing for adulthood 18-24 LD ? R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,VOYAGE 2 LTD,17/09/2024,00134433,564232,"7,270.40",Ordinary Lives LD (under 65) - R/N,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,VOYAGE 2 LTD,17/09/2024,00134433,564233,"7,157.96",Ordinary Lives LD (under 65) - R/N,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,VOYAGE 2 LTD,17/09/2024,00134433,564234,"9,109.36",Ordinary Lives LD (under 65) - R/N,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,VOYAGE 2 LTD,17/09/2024,00134434,564235,"8,843.60",East OP (Over 65) LD - R/N,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,CAXTON LODGE,17/09/2024,00134318,564236,"7,082.92",Ordinary Lives LD (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,VOYAGE 1 LTD,17/09/2024,00134432,564237,"8,163.32",Ordinary Lives LD (under 65) - R/N,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,VOYAGE 2 LTD,17/09/2024,00134433,564238,"5,295.88",Ordinary Lives LD (over 65) - R/N,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,CYGNET LEARNING DISABILITIES MIDLANDS LIMITED,17/09/2024,00134805,564239,"9,524.80",Preparing for adulthood 18-24 LD ? R/N,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,CYGNET LEARNING DISABILITIES MIDLANDS LIMITED,17/09/2024,00134805,564240,"12,294.28",Ordinary Lives LD (under 65) - R/N,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,MCMORROW HOUSE,17/09/2024,00135077,564241,"4,829.68",Ordinary Lives LD (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,VALORUM CARE LTD,17/09/2024,00134862,564243,"5,391.00",Ordinary Lives LD (over 65) - R/N,40 - SME,SME
People Services - Adults and Health,Commissioning & Delivery,Integrated Commissioning,Integrated Commissioning,NELSON HOUSE,17/09/2024,00134644,564244,"3,792.00",Drugs & Alcohol,40 - SME,SME
People Services - Adults and Health,Commissioning & Delivery,Integrated Commissioning,Integrated Commissioning,NELSON HOUSE,17/09/2024,00134644,564245,"3,792.00",Drugs & Alcohol,40 - SME,SME
People Services - Adults and Health,Commissioning & Delivery,Integrated Commissioning,Integrated Commissioning,NELSON HOUSE,17/09/2024,00134644,564246,"3,792.00",Drugs & Alcohol,40 - SME,SME
People Services - Adults and Health,Commissioning & Delivery,Integrated Commissioning,Integrated Commissioning,NELSON HOUSE,17/09/2024,00134644,564247,"3,792.00",Drugs & Alcohol,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,PROGRESS ADULT LIVING SERVICE,17/09/2024,00135151,564248,"7,067.64",Ordinary Lives LD (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,PROGRESS ADULT LIVING SERVICE,17/09/2024,00135151,564249,"11,024.00",Preparing for adulthood 18-24 LD ? R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,PROGRESS ADULT LIVING SERVICE,17/09/2024,00135151,564250,"14,136.00",Ordinary Lives PD Support (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,PROGRESS ADULT LIVING SERVICE,17/09/2024,00135151,564251,"10,578.00",Ordinary Lives LD (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Commissioning & Delivery,Integrated Commissioning,Integrated Commissioning,NELSON HOUSE,17/09/2024,00134644,564252,"3,260.00",Drugs & Alcohol,40 - SME,SME
People Services - Adults and Health,Commissioning & Delivery,Integrated Commissioning,Integrated Commissioning,NELSON HOUSE,17/09/2024,00134644,564253,812.57,Drugs & Alcohol,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,PROGRESS ADULT LIVING SERVICE,17/09/2024,00135151,564254,"9,146.88",Central Adults (under 65) Physical - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,OAKLANDS DERBY,17/09/2024,00135168,564255,"2,420.72",Central/East MH Support Adults (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,OAKLANDS DERBY,17/09/2024,00135168,564256,"2,711.32",Central/East MH Support Adults (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,OAKLANDS DERBY,17/09/2024,00135168,564257,"-4,693.23",Central OP (under 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OPTIONS AUTISM 6 LTD,17/09/2024,00134681,564258,"8,748.60",Ordinary Lives LD (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,ORLA HOUSE,17/09/2024,00134195,564259,"10,981.40",Ordinary Lives LD (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,VOYAGE LTD,17/09/2024,00134224,564260,"6,820.56",Ordinary Lives LD (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,VOYAGE 2 LTD,17/09/2024,00134434,564261,"7,908.28",Ordinary Lives LD (under 65) - R/N,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,SCOTIA HEALTH CARE LIMITED,17/09/2024,00135142,564262,"3,425.04",West OP (over 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,ACHIEVE TOGETHER LIMITED,17/09/2024,00135136,564263,"5,043.28",Ordinary Lives Sensory Support (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,ACHIEVE TOGETHER LIMITED,17/09/2024,00135136,564264,"3,065.72",Ordinary Lives Sensory Support (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,REVITALISE RESPITE HOLIDAYS,17/09/2024,00134774,564265,"1,212.00",West Adults (under 65) Physical - R/N,65 - Voluntary,Voluntary
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,REVITALISE RESPITE HOLIDAYS,17/09/2024,00134774,564266,"1,230.00",West Adults (under 65) Physical - R/N,65 - Voluntary,Voluntary
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,RETHINK MENTAL ILLNESS,17/09/2024,00134438,564267,"1,452.84",West/South MH Support Adults (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,RETHINK MENTAL ILLNESS,17/09/2024,00134438,564268,"2,476.76",Central/East MH Support Adults (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Sensory Support,BRIDGEWOOD HEALTH CARE LTD BRIDGEWOOD MEWS,17/09/2024,00135342,564269,"13,820.16",East OP (over 65) Sensory - R/N,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ASPIRE HEALTH AND CARE,17/09/2024,00134692,564270,"1,680.00",West/South MH Support Adults (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ASPIRE HEALTH AND CARE,17/09/2024,00134692,564271,"1,764.00",West/South MH Support Adults (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ASPIRE HEALTH AND CARE,17/09/2024,00134692,564272,"2,600.00",West/South MH Support Adults (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ASPIRE HEALTH AND CARE,17/09/2024,00134692,564273,"2,800.00",West/South MH Support Adults (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ASPIRE HEALTH AND CARE,17/09/2024,00134692,564274,700,West/South MH Support Adults (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ASPIRE HEALTH AND CARE,17/09/2024,00134692,564275,"2,100.00",West/South MH Support Adults (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ASPIRE HEALTH AND CARE,17/09/2024,00134692,564276,"2,800.00",West/South MH Support Adults (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ASPIRE HEALTH AND CARE,17/09/2024,00134692,564277,"2,800.00",West/South MH Support Adults (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ASPIRE HEALTH AND CARE,17/09/2024,00134692,564278,"2,800.00",West/South MH Support Adults (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ASPIRE HEALTH AND CARE,17/09/2024,00134692,564279,"2,800.00",West/South MH Support Adults (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ASPIRE HEALTH AND CARE,17/09/2024,00134692,564280,"2,800.00",West/South MH Support Adults (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ASPIRE HEALTH AND CARE,17/09/2024,00134692,564281,"2,800.00",West/South MH Support Adults (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,THE VILLAS CARE HOMES LTD,17/09/2024,00134508,564282,"2,608.00",West/South MH Support OP (over 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,THE VILLAS CARE HOMES LTD,17/09/2024,00134508,564283,"2,610.80",Central OP (Over 65) LD - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,THE VILLAS CARE HOMES LTD,17/09/2024,00134508,564285,"1,180.00",Central/East MH Support Adults (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,THE VILLAS CARE HOMES LTD,17/09/2024,00134508,564286,"3,086.08",Central/East MH Support Adults (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,THE VILLAS CARE HOMES LTD,17/09/2024,00134508,564287,"2,428.60",Central/East MH Support OP (over 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,THE VILLAS CARE HOMES LTD,17/09/2024,00134508,564288,"1,864.08",Central/East MH Support Adults (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,THE VILLAS CARE HOMES LTD,17/09/2024,00134508,564289,"2,130.36",Central/East MH Support Adults (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,THE VILLAS CARE HOMES LTD,17/09/2024,00134508,564290,"5,416.48",West/South MH Support OP (over 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,VINEGAR HOUSE,17/09/2024,00134327,564291,"1,996.00",Central/East MH Support Adults (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,VINEGAR HOUSE,17/09/2024,00134327,564292,"1,700.00",West OP (under 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,VINEGAR HOUSE,17/09/2024,00134327,564293,"2,031.08",West/South MH Support Adults (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,VINEGAR HOUSE,17/09/2024,00134327,564294,"2,794.40",West/South MH Support OP (over 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,VINEGAR HOUSE,17/09/2024,00134327,564296,812,West/South MH Support Adults (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,WARING CLOSE,17/09/2024,00134608,564297,"1,366.20",Ordinary Lives LD (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,WESTERN HOUSE,17/09/2024,00134418,564298,"2,362.16",Central/East MH Support Adults (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,WESTERN HOUSE,17/09/2024,00134418,564299,"2,466.72",West/South MH Support Adults (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,WESTERN HOUSE,17/09/2024,00134418,564300,"2,362.16",West/South MH PD Support (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,WESTERN MOUNT LODGE,17/09/2024,00134205,564301,902.88,Central OP (under 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,WESTERN MOUNT LODGE,17/09/2024,00134205,564302,"1,171.12",Central OP (under 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,WESTERN MOUNT LODGE,17/09/2024,00134205,564303,"6,300.00",East Adults (under 65) Physical - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,WESTERN MOUNT LODGE,17/09/2024,00134205,564304,"3,129.20",Central/East MH Support OP (over 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,WESTERN MOUNT LODGE,17/09/2024,00134205,564305,"1,789.52",Central/East MH Support OP (over 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,WESTERN MOUNT LODGE,17/09/2024,00134205,564306,"2,326.44",Central/East MH PD Support (under 65) - R/N,40 - SME,SME
