DCC Supplier Payments Over £500,,,,,,,,,,,
,,,,,,,,,,,
Directorate Description,Department Description,Division Description,Section Description,Supplier Name,Payment Date,Payment Reference,System Reference,Exclusive Amount,Purpose of Spend,Procurement Classification,Selection Code 3 Description
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,REDACTED,25/07/2024,00121474,510224,-516.00,Preparing for adulthood 18-24 LD ? DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,REDACTED,25/07/2024,00121470,510226,-870.88,South Adults (under 65) LD - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,REDACTED,25/07/2024,00121474,510230,626.80,Preparing for adulthood 18-24 LD ? DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,REDACTED,25/07/2024,00121512,510231,672.00,South Adults (under 65) LD - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,REDACTED,25/07/2024,00121206,510232,844.60,East Adults (under 65) Physical - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,REDACTED,25/07/2024,00121474,510233,626.80,Preparing for adulthood 18-24 LD ? DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,REDACTED,25/07/2024,00121474,510234,626.80,Preparing for adulthood 18-24 LD ? DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,REDACTED,25/07/2024,00121512,510235,624.00,South Adults (under 65) LD - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,REDACTED,25/07/2024,00121474,510236,626.80,Preparing for adulthood 18-24 LD ? DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,REDACTED,25/07/2024,00121512,510237,672.00,South Adults (under 65) LD - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,REDACTED,25/07/2024,00121512,510238,672.00,South Adults (under 65) LD - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,REDACTED,25/07/2024,00121206,510239,"1,689.20",East Adults (under 65) Physical - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,REDACTED,25/07/2024,00121512,510240,672.00,South Adults (under 65) LD - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,REDACTED,25/07/2024,00121474,510241,626.80,Preparing for adulthood 18-24 LD ? DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,REDACTED,25/07/2024,00121470,510245,900.40,South Adults (under 65) LD - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,REDACTED,25/07/2024,00121360,510256,"1,853.76",South OP (over 65) Physical - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,REDACTED,25/07/2024,00121360,510259,"3,534.88",South OP (over 65) Physical - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,REDACTED,25/07/2024,00121360,510260,"1,081.36",South OP (over 65) Physical - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,REDACTED,25/07/2024,00121360,510261,504.98,South OP (over 65) Physical - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,REDACTED,25/07/2024,00121518,510262,759.08,South OP (over 65) Physical - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,REDACTED,25/07/2024,00121360,510263,581.33,South OP (over 65) Physical - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,REDACTED,25/07/2024,00121360,510264,"2,651.16",South OP (over 65) Physical - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,REDACTED,25/07/2024,00121360,510267,"2,325.32",South OP (over 65) Physical - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,REDACTED,25/07/2024,00121518,510268,759.08,South OP (over 65) Physical - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,REDACTED,25/07/2024,00121461,510269,579.48,West Adults (under 65) Physical - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,REDACTED,25/07/2024,00121360,510271,"2,325.32",South OP (over 65) Physical - DP/Mgd,30 - Individual (Non Business),Individual (Non Business)
Communities & Place,Communities,Strategic Housing,Housing and Advice,ZAYAN PROPERTIES LIMITED,25/07/2024,00121382,510275,980.00,Housing Options (Private),40 - SME,SME
Communities & Place,Communities,Strategic Housing,Housing and Advice,ZAYAN PROPERTIES LIMITED,25/07/2024,00121382,510279,"1,120.00",Housing Options (Private),40 - SME,SME
Communities & Place,Communities,Strategic Housing,Housing and Advice,ZAYAN PROPERTIES LIMITED,25/07/2024,00121382,510282,"1,120.00",Housing Options (Private),40 - SME,SME
Communities & Place,Communities,Strategic Housing,Housing and Advice,ZAYAN PROPERTIES LIMITED,25/07/2024,00121382,510283,840.00,Housing Options (Private),40 - SME,SME
Communities & Place,Communities,Strategic Housing,Housing and Advice,THE GEORGIAN HOUSE HOTEL GHH LLP,25/07/2024,00121508,511199,933.33,Housing Options (Private),40 - SME,SME
Communities & Place,Communities,Strategic Housing,Housing and Advice,THE GEORGIAN HOUSE HOTEL GHH LLP,25/07/2024,00121508,511202,933.33,Housing Options (Private),40 - SME,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,REDACTED,25/07/2024,00121359,511216,"1,400.00",Legal Fees,40 - SME,SME
Communities & Place,Communities,Strategic Housing,Housing and Advice,PRIM SHORT STAYS LTD,25/07/2024,00121491,511243,"11,690.00",Housing Options (Private),40 - SME,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,REDACTED,25/07/2024,00121513,511245,590.00,Legal Fees,60 - Sole Trader,Sole Trader
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,REDACTED,25/07/2024,00121513,511246,700.00,Legal Fees,60 - Sole Trader,Sole Trader
Communities & Place,Communities,Strategic Housing,Housing and Advice,ZAYAN PROPERTIES LIMITED,25/07/2024,00121382,511250,980.00,Housing Options (Private),40 - SME,SME
Communities & Place,Communities,Strategic Housing,Housing and Advice,ZAYAN PROPERTIES LIMITED,25/07/2024,00121382,511252,700.00,Housing Options (Private),40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,DERBY HOMES LTD,25/07/2024,00121208,511257,"2,312.89",Repair & Maintenance Works,20 - Public/Government Agency,Public/Government Agency
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,DERBY HOMES LTD,25/07/2024,00121208,511258,"1,135.18",Repair & Maintenance Works,20 - Public/Government Agency,Public/Government Agency
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,DERBY HOMES LTD,25/07/2024,00121208,511270,773.01,Repair & Maintenance Works,20 - Public/Government Agency,Public/Government Agency
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,DERBY HOMES LTD,25/07/2024,00121208,511271,"2,036.71",Repair & Maintenance Works,20 - Public/Government Agency,Public/Government Agency
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,DERBY HOMES LTD,25/07/2024,00121208,511272,653.71,Repair & Maintenance Works,20 - Public/Government Agency,Public/Government Agency
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,DERBY HOMES LTD,25/07/2024,00121208,511282,866.10,Repair & Maintenance Works,20 - Public/Government Agency,Public/Government Agency
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,DERBY HOMES LTD,25/07/2024,00121208,511291,576.40,Building Services,20 - Public/Government Agency,Public/Government Agency
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,MIDLAND COUNTIES HEATING SERVICES,25/07/2024,00121184,511312,579.53,Rosehill Infant,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,ALPHEUS ENVIRONMENTAL LTD,25/07/2024,00121167,511333,"1,834.35",Pride Park,40 - SME,SME
Neighbourhoods,Neighbourhoods,Neighbourhoods,Neighbourhoods,WATES CONSTRUCTION LTD,25/07/2024,00121326,511334,"632,257.73",Market Hall Replacement - Phase 2,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,DERBY HOMES LTD,25/07/2024,00121208,511335,"1,999.00",Repair & Maintenance Works,20 - Public/Government Agency,Public/Government Agency
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,ABBEY GLASS DERBY LTD.,25/07/2024,00121185,511336,989.00,Repair & Maintenance Works,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,ABBEY GLASS DERBY LTD.,25/07/2024,00121185,511339,580.94,Repair & Maintenance Works,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,MANOR ELECTRICAL SERVICES,25/07/2024,00121232,511343,580.00,Repair & Maintenance Works,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,MITIE TECHNICAL FACILITIES MANAGEMENT LTD,25/07/2024,00121245,511355,705.15,Repair & Maintenance Works,10 - Company,Company
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,MITIE TECHNICAL FACILITIES MANAGEMENT LTD,25/07/2024,00121245,511359,"1,096.31",Repair & Maintenance Works,10 - Company,Company
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,HYDRO X WATER TREATMENT LTD,25/07/2024,00121210,511363,930.00,Repair & Maintenance Works,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,HYDRO X WATER TREATMENT LTD,25/07/2024,00121210,511366,520.21,Repair & Maintenance Works,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,B & K PROPERTY SERVICES LTD,25/07/2024,00121223,511443,"1,191.00",Repair & Maintenance Works,40 - SME,SME
Communities & Place,Communities,Strategic Housing,Housing and Advice,ZAYAN PROPERTIES LIMITED,25/07/2024,00121382,511447,840.00,Housing Options (Private),40 - SME,SME
Communities & Place,Communities,Strategic Housing,Housing and Advice,ZAYAN PROPERTIES LIMITED,25/07/2024,00121382,511451,"1,120.00",Housing Options (Private),40 - SME,SME
Communities & Place,Communities,Strategic Housing,Housing and Advice,ZAYAN PROPERTIES LIMITED,25/07/2024,00121382,511452,840.00,Housing Options (Private),40 - SME,SME
Communities & Place,Communities,Strategic Housing,Housing and Advice,ZAYAN PROPERTIES LIMITED,25/07/2024,00121382,511455,"1,120.00",Housing Options (Private),40 - SME,SME
Communities & Place,Communities,Strategic Housing,Housing and Advice,ZAYAN PROPERTIES LIMITED,25/07/2024,00121382,511456,"1,400.00",Housing Options (Private),40 - SME,SME
Communities & Place,Communities,Strategic Housing,Housing and Advice,ZAYAN PROPERTIES LIMITED,25/07/2024,00121382,511466,980.00,Housing Options (Private),40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Democracy & Elections,Democracy - Electoral Services/ Land Cha,ST JOHNS CHURCH MICKLEOVER PCC,25/07/2024,00121256,511477,544.00,Conduct of National Elections,40 - SME,SME
People Services - Children & Young People,Non-Schools,Integrated Services,Children In Care,JIGSAW PSYCHOLOGY LTD,25/07/2024,00121238,511479,810.00,Adoption Support Fund,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,MIDLAND COUNTIES HEATING SERVICES,25/07/2024,00121184,511485,"10,991.42",Mickleover Primary,40 - SME,SME
Chief Executives,Chief Executives,Chief Executives,Chief Executives,CDW LTD,25/07/2024,00121314,511495,"1,304.40",UPRN 20306H - Major IT Hardware Developments,10 - Company,Company
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,SAFE ZONE SECURITY SERVICES,25/07/2024,00121440,511501,810.00,Repair & Maintenance Works,60 - Sole Trader,Sole Trader
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,HAYS SPECIALIST RECRUITMENT LTD,25/07/2024,00121156,511512,"6,864.83",Property Maintenance,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,REED TALENT SOLUTIONS LIMITED CONSULTANCY +,25/07/2024,00121483,511515,602.96,Property Maintenance,10 - Company,Company
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,REED TALENT SOLUTIONS LIMITED CONSULTANCY +,25/07/2024,00121483,511516,"2,887.34",Property Maintenance,10 - Company,Company
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,CHUBB FIRE AND SECURITY LTD,25/07/2024,00121280,511523,709.06,Repair & Maintenance Works,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,SOLIDPOINT LTD,25/07/2024,00121430,511525,"1,742.00",Condition Surveys - Corporate,40 - SME,SME
Children and Young People,Children and Young People,Children and Young People,Children and Young People,STEPNELL LIMITED,25/07/2024,00121478,511528,"4,787.52",MULTIPLE - Design works for schemes to be completed in 2013/,40 - SME,SME
Children and Young People,Children and Young People,Children and Young People,Children and Young People,STEPNELL LIMITED,25/07/2024,00121478,511529,"6,487.55",MULTIPLE - Design works for schemes to be completed in 2013/,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,SS SYSTEMS LTD.,25/07/2024,00121277,511532,943.00,Repair & Maintenance Works,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,ATKINSRÉALIS PPS LIMITED,25/07/2024,00121363,511534,"3,530.20",Property Maintenance,10 - Company,Company
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,ATKINSRÉALIS PPS LIMITED,25/07/2024,00121363,511535,"2,684.92",Property Maintenance,10 - Company,Company
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,ATKINSRÉALIS PPS LIMITED,25/07/2024,00121363,511536,"4,948.56",Property Maintenance,10 - Company,Company
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,ATKINSRÉALIS PPS LIMITED,25/07/2024,00121363,511537,"3,565.93",Property Maintenance,10 - Company,Company
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,ATKINSRÉALIS PPS LIMITED,25/07/2024,00121363,511538,"4,366.55",Property Maintenance,10 - Company,Company
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,ATKINSRÉALIS PPS LIMITED,25/07/2024,00121363,511540,"3,322.52",Property Maintenance,10 - Company,Company
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,ATKINSRÉALIS PPS LIMITED,25/07/2024,00121363,511541,"3,158.85",Property Maintenance,10 - Company,Company
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,ATKINSRÉALIS PPS LIMITED,25/07/2024,00121363,511542,"1,886.39",Property Maintenance,10 - Company,Company
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,ATKINSRÉALIS PPS LIMITED,25/07/2024,00121363,511543,"2,918.56",Property Maintenance,10 - Company,Company
Children and Young People,Children and Young People,Children and Young People,Children and Young People,STEPNELL LIMITED,25/07/2024,00121478,511544,"169,764.12",MULTIPLE - Design works for schemes to be completed in 2013/,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,ATKINSRÉALIS PPS LIMITED,25/07/2024,00121363,511545,"2,361.83",Property Maintenance,10 - Company,Company
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,ATKINSRÉALIS PPS LIMITED,25/07/2024,00121363,511546,"3,934.03",Property Maintenance,10 - Company,Company
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,ATKINSRÉALIS PPS LIMITED,25/07/2024,00121363,511547,992.26,Property Maintenance,10 - Company,Company
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,ATKINSRÉALIS PPS LIMITED,25/07/2024,00121363,511548,"2,005.62",Property Maintenance,10 - Company,Company
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,ATKINSRÉALIS PPS LIMITED,25/07/2024,00121363,511549,"2,183.28",Property Maintenance,10 - Company,Company
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,ATKINSRÉALIS PPS LIMITED,25/07/2024,00121363,511550,"1,661.25",Property Maintenance,10 - Company,Company
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,ATKINSRÉALIS PPS LIMITED,25/07/2024,00121363,511552,"1,782.97",Property Maintenance,10 - Company,Company
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,ATKINSRÉALIS PPS LIMITED,25/07/2024,00121363,511553,"2,474.27",Property Maintenance,10 - Company,Company
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,ATKINSRÉALIS PPS LIMITED,25/07/2024,00121363,511554,"1,342.47",Property Maintenance,10 - Company,Company
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,ATKINSRÉALIS PPS LIMITED,25/07/2024,00121363,511555,"5,837.11",Property Maintenance,10 - Company,Company
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,ATKINSRÉALIS PPS LIMITED,25/07/2024,00121363,511556,"4,011.25",Property Maintenance,10 - Company,Company
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,ATKINSRÉALIS PPS LIMITED,25/07/2024,00121363,511557,"1,984.50",Property Maintenance,10 - Company,Company
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,ATKINSRÉALIS PPS LIMITED,25/07/2024,00121363,511558,"1,180.92",Property Maintenance,10 - Company,Company
Neighbourhoods,Neighbourhoods,Neighbourhoods,Neighbourhoods,APSE,25/07/2024,00121209,511559,"21,450.00",Energy Projects,40 - SME,SME
Children and Young People,Children and Young People,Children and Young People,Children and Young People,TETRA TECH ENVIRONMENT PLANNING TRANSPORT LIMITED,25/07/2024,00121432,511560,870.00,MULTIPLE - Design works for schemes to be completed in 2013/,10 - Company,Company
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,ATKINSRÉALIS PPS LIMITED,25/07/2024,00121363,511561,"1,579.43",Property Maintenance,10 - Company,Company
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,ATKINSRÉALIS PPS LIMITED,25/07/2024,00121363,511563,"1,765.10",Property Maintenance,10 - Company,Company
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,ATKINSRÉALIS PPS LIMITED,25/07/2024,00121363,511564,"1,967.02",Property Maintenance,10 - Company,Company
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,ATKINSRÉALIS PPS LIMITED,25/07/2024,00121363,511566,943.19,Property Maintenance,10 - Company,Company
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,CLYMAC LTD,25/07/2024,00121201,511567,"1,306.28",Repair & Maintenance Works,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,CENTRAL HIGH RISE LTD,25/07/2024,00121230,511568,618.00,Kingsmead,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,REED TALENT SOLUTIONS LIMITED CONSULTANCY +,25/07/2024,00121483,511573,"4,867.09",Property Maintenance,10 - Company,Company
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,CONCEPT ELEVATORS UK LIMITED,25/07/2024,00121377,511581,598.80,Repair & Maintenance Works,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,ASI SECURITY SYSTEMS LTD,25/07/2024,00121255,511583,"1,448.80",Pride Park,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,CONCEPT ELEVATORS UK LIMITED,25/07/2024,00121377,511586,706.50,Kingsmead,40 - SME,SME
Neighbourhoods,Neighbourhoods,Neighbourhoods,Neighbourhoods,RIDER LEVETT BUCKNALL UK LTD,25/07/2024,00121509,511587,"5,000.00",Kedleston Road Heating System,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,ASI SECURITY SYSTEMS LTD,25/07/2024,00121255,511588,871.70,Repair & Maintenance Works,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,RODGERS LEASK LIMITED,25/07/2024,00121492,511589,"10,775.00",Repair & Maintenance Works,40 - SME,SME
Children and Young People,Children and Young People,Children and Young People,Children and Young People,KORDUS CONSULTING LIMITED,25/07/2024,00121458,511591,796.86,MULTIPLE - Design works for schemes to be completed in 2013/,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,G2V RECRUITMENT GROUP LIMITED,25/07/2024,00121350,511593,"1,924.00",Property Maintenance,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,G2V RECRUITMENT GROUP LIMITED,25/07/2024,00121350,511594,"1,924.00",Property Maintenance,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,G2V RECRUITMENT GROUP LIMITED,25/07/2024,00121350,511595,"1,850.00",Property Maintenance,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,G2V RECRUITMENT GROUP LIMITED,25/07/2024,00121350,511596,"1,665.00",Property Maintenance,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,G2V RECRUITMENT GROUP LIMITED,25/07/2024,00121350,511597,"1,850.00",Property Maintenance,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,G2V RECRUITMENT GROUP LIMITED,25/07/2024,00121350,511599,"1,924.00",Property Maintenance,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,G2V RECRUITMENT GROUP LIMITED,25/07/2024,00121350,511600,"1,924.00",Property Maintenance,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,G2V RECRUITMENT GROUP LIMITED,25/07/2024,00121350,511601,"1,850.00",Property Maintenance,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,ABSN LIMITED,25/07/2024,00121428,511603,"1,037.85",Repair & Maintenance Works,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,ABSN LIMITED,25/07/2024,00121428,511604,"1,123.32",Repair & Maintenance Works,40 - SME,SME
Adults Health and Housing,Adults Health and Housing,Adults Health and Housing,Adults Health and Housing,A M PROPERTY SERVICES LTD,25/07/2024,00121177,511605,"1,320.00",REFCUS - Healthy Housing Assistance,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Mental Health,Social Care Activities,CELTIC KNOT,25/07/2024,00121310,511612,534.10,Adult Workforce Learning and Development,40 - SME,SME
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,ALBATROSS CARS DERBY LTD,25/07/2024,00121349,511628,"1,120.00",Home To School Transport - SEN,40 - SME,SME
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,ALBATROSS CARS DERBY LTD,25/07/2024,00121349,511635,"2,800.00",Home To School Transport - SEN,40 - SME,SME
Communities & Place,City Sustainability,Climate & Environment,Parks & Outdoor Recreation,ATLOW CONTRACTING LIMITED.,25/07/2024,00121330,511639,980.66,Outdoor Amenities,40 - SME,SME
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,ALBATROSS CARS DERBY LTD,25/07/2024,00121349,511640,"1,400.00",Home To School Transport - SEN,40 - SME,SME
Communities & Place,City Sustainability,Highways Maintenance,Highways Maintenance,ARRIVING LTD,25/07/2024,00121295,511641,"1,580.00",Highways Maintenance Works,40 - SME,SME
Communities & Place,City Growth & Vibrancy,Culture & Leisure,"Leisure - Management,Sales, Marketing &",DEBIT FINANCE COLLECTIONS PLC,25/07/2024,00121439,511662,"1,080.04",Sport & Leis Mgmt Unit M&A,40 - SME,SME
Communities & Place,Communities,Strategic Housing,Housing and Advice,SAFELINCS,25/07/2024,00121229,511663,"1,294.50",Healthy Housing Hub,40 - SME,SME
Communities & Place,Communities,Strategic Housing,Housing Standards,G2V RECRUITMENT GROUP LIMITED,25/07/2024,00121350,511664,"1,858.33",Housing Standards,40 - SME,SME
Neighbourhoods,Neighbourhoods,Neighbourhoods,Neighbourhoods,APPLEBY (ISLE OF MAN) LLC,25/07/2024,00121516,511665,"3,934.60",Abbey Lodge - HGF,40 - SME,SME
