Directorate Description,Department Description,Division Description,Section Description,Supplier Name,Payment Date,Payment Reference,System Reference,Exclusive Amount,Purpose of Spend,Procurement Classification,Selection Code 3 Description
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646435,"-2,978.68",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646436,"-1,276.58",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646437,"-1,821.26",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646438,"-3,187.20",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646439,"-3,187.20",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646440,"-3,187.20",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646441,"-3,187.20",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646442,"-3,187.20",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646443,"-3,187.20",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646444,"-3,187.20",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646445,"-3,187.20",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646446,"-3,187.20",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646447,"-3,187.20",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646448,"-3,187.20",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646449,"-3,187.20",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646450,"-1,593.60",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646451,"-1,657.34",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646452,"-1,593.60",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646453,"-3,314.68",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646454,"-3,314.68",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646455,"-3,314.68",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646456,"-3,314.68",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646457,"-1,276.58",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646458,"-2,978.68",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646459,"-2,978.68",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646460,"-2,978.68",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646461,"-2,978.68",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646462,"-2,978.68",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646463,"-2,978.68",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646464,"-2,978.68",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646465,"-1,170.20",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646466,"-1,808.48",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646467,"-2,978.68",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646468,"-2,978.68",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646469,"-2,978.68",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646470,"-2,978.68",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646471,"-1,702.10",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646472,"-1,276.58",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646473,"-2,978.68",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646474,"-2,978.68",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646475,"-2,978.68",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646476,"-2,978.68",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646477,"-2,978.68",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646478,"-2,978.68",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646479,"-2,978.68",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646480,"-1,276.58",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646481,"-1,821.26",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646482,"-3,187.20",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646483,"-3,187.20",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646484,"-3,187.20",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646485,"-3,187.20",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646486,"-3,187.20",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646487,"-3,187.20",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646488,"-3,187.20",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646489,"-3,187.20",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646490,"-3,187.20",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646491,"-3,187.20",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646492,"-3,187.20",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646493,"-3,187.20",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646494,"-1,593.60",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646495,"-1,657.34",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646496,"-1,593.60",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646497,"-3,314.68",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646498,"-3,314.68",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646499,"-3,314.68",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646500,"-3,314.68",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646505,"-2,978.68",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646506,"-1,276.58",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646507,"-1,821.26",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646508,"-3,187.20",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646509,"-3,187.20",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646510,"-3,187.20",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646511,"-3,187.20",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646512,"-3,187.20",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646513,"-3,187.20",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646514,"-3,187.20",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646542,"1,316.14",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646543,"1,864.54",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646544,"1,877.69",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646545,"2,741.96",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646546,"3,071.00",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646547,"3,071.00",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646548,"3,071.00",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646549,"3,071.00",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646550,"3,071.00",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646551,"3,071.00",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646552,"3,071.00",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646553,"3,071.00",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646554,"3,071.00",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646555,"3,071.00",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646556,"3,071.00",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646557,"3,285.96",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646558,"3,285.96",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646559,"3,285.96",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646560,"3,285.96",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646561,"3,285.96",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646562,"3,285.96",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646563,"3,285.96",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646564,"3,466.00",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646565,"3,466.00",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646566,"3,466.00",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646789,"-2,957.96",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646790,"-2,957.96",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646791,"-2,957.96",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646792,"-2,957.96",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646793,-950.77,Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646794,"-2,007.19",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646795,"-2,957.96",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646796,"-2,957.96",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646797,"-2,957.96",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646798,"-2,957.96",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646799,"-2,957.96",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646800,"-2,957.96",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646801,"-2,957.96",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646802,"-2,957.96",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646803,"-2,957.96",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,05/12/2024,00156732,646804,"-2,957.96",Agency Fostering,10 - Company,Company
Communities & Place,Communities,Strategic Housing,Housing and Advice,BV DEVELOPMENTS,05/12/2024,00156921,646850,"2,850.00",Housing Options (Private),60 - Sole Trader,Sole Trader
Communities & Place,Communities,Strategic Housing,Housing and Advice,ICE HOTELS LTD T/A TYGER INN,05/12/2024,00156923,646851,"1,440.00",Housing Options (Private),10 - Company,Company
Communities & Place,Communities,Streetpride,Cleansing,SMI INT GROUP UK SMI,05/12/2024,00156943,646852,617.29,Street Cleaning,40 - SME,SME
People Services - Adults and Health,Public Health,Public Health,Drugs and Alcohol,THE RIVERSIDE GROUP LTD,05/12/2024,00156685,646853,"35,531.67",Integrated Substance Misuse Service,10 - Company,Company
Communities & Place,Communities,Strategic Housing,Housing and Advice,BV DEVELOPMENTS,05/12/2024,00156921,646854,"2,470.00",Housing Options (Private),60 - Sole Trader,Sole Trader
Communities & Place,Communities,Strategic Housing,Housing and Advice,ICE HOTELS LTD T/A TYGER INN,05/12/2024,00156923,646859,"3,360.00",Housing Options (Private),10 - Company,Company
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,DERBY HOMES LTD,05/12/2024,00156633,646867,"1,908.27",Repair & Maintenance Works,20 - Public/Government Agency,Public/Government Agency
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,DERBY HOMES LTD,05/12/2024,00156633,646873,501.54,Repair & Maintenance Works,20 - Public/Government Agency,Public/Government Agency
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,PENTAGON SPORT LIMITED,05/12/2024,00156777,646878,"11,495.00",Rechargeable Work,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,B & K PROPERTY SERVICES LTD,05/12/2024,00156647,646879,"11,895.00",Repair & Maintenance Works,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,B & K PROPERTY SERVICES LTD,05/12/2024,00156647,646880,"39,573.00",Repair & Maintenance Works,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,B & K PROPERTY SERVICES LTD,05/12/2024,00156647,646881,"1,031.00",Repair & Maintenance Works,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,B & K PROPERTY SERVICES LTD,05/12/2024,00156647,646882,"1,191.00",Repair & Maintenance Works,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,B & K PROPERTY SERVICES LTD,05/12/2024,00156647,646883,"1,191.00",Repair & Maintenance Works,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,B & K PROPERTY SERVICES LTD,05/12/2024,00156647,646884,"1,191.00",Repair & Maintenance Works,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,B & K PROPERTY SERVICES LTD,05/12/2024,00156647,646885,"1,612.00",Repair & Maintenance Works,40 - SME,SME
Neighbourhoods,Neighbourhoods,Neighbourhoods,Neighbourhoods,STEPNELL LIMITED,05/12/2024,00156900,646886,"1,582.85",Gayton Junior - Boiler Replacement,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,FIELD AND LAWN LIMITED,05/12/2024,00156802,646887,"50,009.25",Festivities,40 - SME,SME
Communities & Place,Communities,Strategic Housing,Housing and Advice,PRIME LETS DERBY LTD,05/12/2024,00156930,646899,"1,650.00",Housing Options (Private),40 - SME,SME
Communities & Place,Communities,Strategic Housing,Housing and Advice,PRIME LETS DERBY LTD,05/12/2024,00156930,646901,"1,650.00",Housing Options (Private),40 - SME,SME
Communities & Place,Communities,Strategic Housing,Housing and Advice,PRIME LETS DERBY LTD,05/12/2024,00156930,646905,"1,650.00",Housing Options (Private),40 - SME,SME
Communities & Place,Communities,Strategic Housing,Housing and Advice,PRIME LETS DERBY LTD,05/12/2024,00156930,646906,"1,650.00",Housing Options (Private),40 - SME,SME
Communities & Place,Communities,Strategic Housing,Housing and Advice,ICE HOTELS LTD T/A TYGER INN,05/12/2024,00156923,646907,"3,440.00",Housing Options (Private),10 - Company,Company
Communities & Place,Communities,Strategic Housing,Housing and Advice,PRIME LETS DERBY LTD,05/12/2024,00156930,646908,"1,650.00",Housing Options (Private),40 - SME,SME
Communities & Place,Communities,Strategic Housing,Housing and Advice,PRIME LETS DERBY LTD,05/12/2024,00156930,646910,"1,605.00",Housing Options (Private),40 - SME,SME
Communities & Place,Communities,Strategic Housing,Housing and Advice,PRIME LETS DERBY LTD,05/12/2024,00156930,646911,"1,650.00",Housing Options (Private),40 - SME,SME
Communities & Place,Communities,Strategic Housing,Housing and Advice,PRIME LETS DERBY LTD,05/12/2024,00156930,646917,"1,815.00",Housing Options (Private),40 - SME,SME
Communities & Place,Communities,Strategic Housing,Housing and Advice,PRIME LETS DERBY LTD,05/12/2024,00156930,646921,"2,850.00",Housing Options (Private),40 - SME,SME
Communities & Place,Communities,Strategic Housing,Housing and Advice,PRIME LETS DERBY LTD,05/12/2024,00156930,646923,"1,705.00",Housing Options (Private),40 - SME,SME
Communities & Place,Communities,Strategic Housing,Housing and Advice,PRIME LETS DERBY LTD,05/12/2024,00156930,646928,715.00,Housing Options (Private),40 - SME,SME
Communities & Place,Communities,Strategic Housing,Housing and Advice,PRIME LETS DERBY LTD,05/12/2024,00156930,646929,"1,100.00",Housing Options (Private),40 - SME,SME
Gash Accounts,Gash Accounts,Gash Accounts ,Gash Accounts,REDACTED,05/12/2024,00156969,646930,"30,113.03",Appointeeships (SSGA0239),20 - Public/Government Agency,Public/Government Agency
Communities & Place,Communities,Strategic Housing,Housing and Advice,PRIME LETS DERBY LTD,05/12/2024,00156930,646934,"1,650.00",Housing Options (Private),40 - SME,SME
Communities & Place,Communities,Strategic Housing,Housing and Advice,PRIME LETS DERBY LTD,05/12/2024,00156930,646936,715.00,Housing Options (Private),40 - SME,SME
