DIRECTORATE,SECTION,DIVISION,VENDOR_NAME,VENDOR_SITE_ID,PAYMENT_DATE,VOUCHER_NO,AMOUNT,IRRECOVERABLE VATE,PURPOSE_OF_SPEND,PROCUREMENT_CLASSIFICATION
People Services - Children & Young People,Early Help & Children’s Safeguarding,Non-Schools,AXIOM SUPPORTED LIVING LIMITED,1577496,10/01/2023,4137712,"4,400.00",0.00,N/A,N/A
People Services - Children & Young People,Early Help & Children’s Safeguarding,Non-Schools,AXIOM SUPPORTED LIVING LIMITED,1577496,10/01/2023,4137523,"2,240.00",0.00,N/A,N/A
Corporate Resources,Property Design & Maintenance,Property,B & K PROPERTY SERVICES LTD,187862,05/01/2023,4129973,"2,772.00",0.00,N/A,N/A
Corporate Resources,Property Design & Maintenance,Property,B & K PROPERTY SERVICES LTD,187862,10/01/2023,4135340,940.00,0.00,N/A,N/A
Communities & Place,Parks & Healthy Living,"Leisure, Culture and Tourism",B AND G LOCK AND TOOL COMPANY LTD,659,17/01/2023,4120776,685.00,0.00,Outdoor Amenities,Tools and General Machinery
Communities & Place,Community Safety,Public Protection and Streetride,BABY PEOPLE LTD,114887,03/01/2023,4128228,"2,580.00",0.00,Neighbourhood Boards,Education and Training Services
Children and Young People,Children and Young People,Children and Young People,BALFOUR BEATTY CIVIL ENGINEERING LTD,116647,31/01/2023,4151460,"18,361.40",0.00,TCF Tranche 2 - Bus & Rapid Transit Links,Management and Business Professionals an
Children and Young People,Children and Young People,Children and Young People,BALFOUR BEATTY CIVIL ENGINEERING LTD,116647,31/01/2023,4152213,"39,605.15",0.00,TCF Tranche 2 - LCWIP,Management and Business Professionals an
Children and Young People,Children and Young People,Children and Young People,BALFOUR BEATTY CIVIL ENGINEERING LTD,116647,31/01/2023,4152213,"7,092.30",0.00,TCF Tranche 2 - LCWIP,Management and Business Professionals an
Children and Young People,Children and Young People,Children and Young People,BALFOUR BEATTY CIVIL ENGINEERING LTD,116647,26/01/2023,4147584,"11,887.22",0.00,TCF Tranche 2 - LCWIP,Management and Business Professionals an
Children and Young People,Children and Young People,Children and Young People,BALFOUR BEATTY CIVIL ENGINEERING LTD,116647,26/01/2023,4147582,"27,359.30",0.00,TCF Tranche 2 - LCWIP,Management and Business Professionals an
Children and Young People,Children and Young People,Children and Young People,BALFOUR BEATTY LIVING PLACES LTD,1524482,26/01/2023,4111070,747.10,0.00,N/A,N/A
Children and Young People,Children and Young People,Children and Young People,BALFOUR BEATTY LIVING PLACES LTD,1524482,26/01/2023,4111073,"3,546.73",0.00,N/A,N/A
Neighbourhoods,Neighbourhoods,Neighbourhoods,BALFOUR BEATTY LIVING PLACES LTD,1524482,05/01/2023,4111028,800.43,0.00,N/A,N/A
Neighbourhoods,Neighbourhoods,Neighbourhoods,BALFOUR BEATTY LIVING PLACES LTD,1524482,05/01/2023,4111029,846.65,0.00,N/A,N/A
Neighbourhoods,Neighbourhoods,Neighbourhoods,BALFOUR BEATTY LIVING PLACES LTD,1524482,24/01/2023,4118908,"4,027.20",0.00,N/A,N/A
People Services - Adults and Health,Mental Health Support,Mental Health,BANK HOUSE CARE HOMES LTD,417411,20/01/2023,4144545,"3,780.00",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,BANYA FAMILY PLACEMENT AGENCY LTD,1109488,10/01/2023,4137502,"3,493.04",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,BANYA FAMILY PLACEMENT AGENCY LTD,1109488,10/01/2023,4137412,"3,258.36",0.00,N/A,N/A
Communities & Place,"Highways, Gounds Maintenance and Flood Defence",Public Protection and Streetride,BARCHAM TREES PLC,8745,19/01/2023,4138291,"3,805.00",0.00,Arboricultural Maintenance,Live Plant and Animal Material and Acces
Communities & Place,"Highways, Gounds Maintenance and Flood Defence",Public Protection and Streetride,BARCHAM TREES PLC,8745,19/01/2023,4138291,"4,141.00",0.00,Arboricultural Maintenance,Live Plant and Animal Material and Acces
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,BARCLAY STREET,1508485,10/01/2023,4134408,"9,158.84",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,BARNARDOS,1122469,10/01/2023,4137368,"2,990.08",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,BARNARDOS,1122469,10/01/2023,4137275,"4,476.00",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,BARNARDOS,1122469,10/01/2023,4137454,"2,912.00",0.00,N/A,N/A
Corporate Resources,Financial Services,Financial Services,BARNSLEY METROPOLITAN BOROUGH COUNCIL,1150477,17/01/2023,4139266,"3,000.00",0.00,Finance Department - Accountancy,Information Technology Broadcasting and
People Services - Children & Young People,Commissioning,Non-Schools,BASH TAXI,1836480,12/01/2023,4138607,"1,096.00",0.00,N/A,N/A
Corporate Resources,Communication and Consultation,Coroprate Core,BAUER RADIO LTD,707450,17/01/2023,4109964,"2,300.00",0.00,Corporate Communications,Information Technology Broadcasting and
Communities & Place,"Culture, Business Development & Tourism","Leisure, Culture and Tourism",BAUER RADIO LTD,707450,19/01/2023,4132495,"1,071.38",0.00,Derby Live - Outdoor Events,Information Technology Broadcasting and
Communities & Place,"Culture, Business Development & Tourism","Leisure, Culture and Tourism",BE EVENT HIRE,1232477,10/01/2023,4111685,"1,402.00",0.00,Derby Live - Outdoor Events,Management and Business Professionals an
Communities & Place,"Culture, Business Development & Tourism","Leisure, Culture and Tourism",BE EVENT HIRE,1232477,10/01/2023,4111685,941.00,0.00,Derby Live - Outdoor Events,Management and Business Professionals an
People Services - Children & Young People,Integrated Services,Non-Schools,BEAR CARE SERVICES LIMITED,1953469,10/01/2023,4137710,"1,300.00",0.00,N/A,N/A
People Services - Adults and Health,Mental Health Support,Community Support,BEARWARDCOTE HALL,10500,20/01/2023,4144367,631.48,0.00,N/A,N/A
People Services - Adults and Health,Mental Health Support,Community Support,BEARWARDCOTE HALL,10500,20/01/2023,4144331,"1,983.60",0.00,N/A,N/A
Communities & Place,Leisure,"Leisure, Culture and Tourism",BEBIDA BEVERAGE SOLUTIONS LTD,186412,31/01/2023,4151484,586.48,0.00,Derby Live Catering - Markeaton Park,Service Industry Machinery and Equipment
Communities & Place,Leisure,"Leisure, Culture and Tourism",BEBIDA BEVERAGE SOLUTIONS LTD,186412,10/01/2023,4129130,634.54,0.00,Derby Live Catering - Markeaton Park,Service Industry Machinery and Equipment
People Services - Adults and Health,Physical Support,Community Support,BEECHTREE DAY SERVICES LTD,1101472,19/01/2023,4142850,"1,155.00",0.00,Central Adults (under 65) Physical - DP/Mgd,Healthcare Services
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,BELIEVE ACADEMY TRUST,1718477,24/01/2023,4145626,684.00,0.00,N/A,N/A
People Services - Adults and Health,Mental Health Support,Mental Health,BELLE VUE COURT,1820470,10/01/2023,4134367,"2,400.00",0.00,N/A,N/A
Communities & Place,Leisure,"Leisure, Culture and Tourism",BELPER ARTS FESTIVAL LIMITED,1001488,05/01/2023,4129586,"2,308.00",0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,BELVIDERE SCHOOL,1947472,03/01/2023,4129355,510.00,0.00,N/A,N/A
Neighbourhoods,Neighbourhoods,Neighbourhoods,BEM SERVICES,1516483,05/01/2023,4130126,"5,420.00",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,BHANDAL CARE LIMITED,1662483,17/01/2023,4140095,647.60,0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,BHANDAL CARE LIMITED,1662483,17/01/2023,4140852,976.96,0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,BHANDAL CARE LIMITED,1662483,17/01/2023,4140985,976.96,0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,BHANDAL CARE LIMITED,1662483,17/01/2023,4140629,"1,117.48",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,BHANDAL CARE LIMITED,1662483,17/01/2023,4140851,785.48,0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,BHANDAL CARE LIMITED,1662483,17/01/2023,4140854,"1,117.48",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,BHANDAL CARE LIMITED,1662483,17/01/2023,4140094,"1,117.48",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,BHANDAL CARE LIMITED,1662483,17/01/2023,4140096,610.60,0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,BHANDAL CARE LIMITED,1662483,17/01/2023,4140354,"1,117.48",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,BHANDAL CARE LIMITED,1662483,17/01/2023,4140228,610.60,0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,BHANDAL CARE LIMITED,1662483,17/01/2023,4140984,"1,370.92",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,BHANDAL CARE LIMITED,1662483,17/01/2023,4140355,"1,370.92",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,BHANDAL CARE LIMITED,1662483,17/01/2023,4140225,"1,370.92",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,BHANDAL CARE LIMITED,1662483,17/01/2023,4140226,"1,370.92",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Community Support,BHANDAL CARE LIMITED,1662483,17/01/2023,4140983,830.56,0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Community Support,BHANDAL CARE LIMITED,1662483,17/01/2023,4140758,830.56,0.00,N/A,N/A
Communities & Place,Parks & Healthy Living,"Leisure, Culture and Tourism",BHR PHARMACEUTICALS LTD,227407,31/01/2023,4143759,"4,500.00",0.00,NHS Pilot,Medical Equipment and Accessories and Su
Communities & Place,"Waste, Street Cleansing & Fleet",Public Protection and Streetride,BIFFA WASTE SERVICES LTD,485,26/01/2023,4144244,"37,668.35",0.00,Waste Disposal,Environmental Services
Corporate Resources,Communication and Consultation,Coroprate Core,BINARYFOLD4 LTD,1042473,03/01/2023,4122653,"1,125.00",0.00,Corporate Communications,Engineering and Research and Technology
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,BISHOP LONSDALE CE AIDED PRIMARY SCHOOL AND NURSERY,1683481,24/01/2023,4145637,771.24,0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,BISHOP LONSDALE CE AIDED PRIMARY SCHOOL AND NURSERY,1683481,24/01/2023,4145973,"1,059.48",0.00,N/A,N/A
Corporate Resources,Property Design & Maintenance,Property,BLACHERE ILLUMINATION UK,187880,12/01/2023,4138882,"5,035.00",0.00,N/A,N/A
Corporate Resources,Property Design & Maintenance,Property,BLACHERE ILLUMINATION UK,187880,05/01/2023,4130045,"14,900.00",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,BLUE MOUNTAIN HOMES LTD,1349514,10/01/2023,4137358,"3,000.00",0.00,N/A,N/A
People Services - Adults and Health,Support with Memory and Cognition,Community Support,BLUEBELL PARK CARE HOME,105060,10/01/2023,4134878,"2,332.12",0.00,N/A,N/A
People Services - Adults and Health,Support with Memory and Cognition,Community Support,BLUEBELL PARK CARE HOME,105060,10/01/2023,4134698,"1,532.36",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,BLUEBELL PARK CARE HOME,105060,10/01/2023,4134879,"3,914.76",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,BLUEBELL PARK CARE HOME,105060,10/01/2023,4134735,"2,271.04",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,BLUEBELL PARK CARE HOME,105060,10/01/2023,4134789,"2,250.68",0.00,N/A,N/A
People Services - Adults and Health,Mental Health Support,Mental Health,BLUEBELL PARK CARE HOME,105060,10/01/2023,4134842,"1,777.64",0.00,N/A,N/A
People Services - Adults and Health,Mental Health Support,Mental Health,BLUEBELL PARK CARE HOME,105060,10/01/2023,4134843,"1,633.16",0.00,N/A,N/A
People Services - Adults and Health,Mental Health Support,Mental Health,BLUEBELL PARK CARE HOME,105060,10/01/2023,4134790,"1,917.48",0.00,N/A,N/A
People Services - Adults and Health,Mental Health Support,Mental Health,BLUEBELL PARK CARE HOME,105060,10/01/2023,4134791,"2,218.20",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,BLUEBELL PARK CARE HOME,105060,10/01/2023,4134664,"2,332.12",0.00,N/A,N/A
People Services - Adults and Health,Mental Health Support,Community Support,BLUEBELL PARK CARE HOME,105060,10/01/2023,4134700,"2,271.04",0.00,N/A,N/A
Communities & Place,"Culture, Business Development & Tourism","Leisure, Culture and Tourism",BOLINDA UK LTD,200365,05/01/2023,4129293,"1,078.65",0.00,City Book Fund,Published Products
Communities & Place,Leisure,"Leisure, Culture and Tourism",BOOKERS,1576469,17/01/2023,4129112,852.73,0.00,N/A,N/A
Communities & Place,Leisure,"Leisure, Culture and Tourism",BOOKERS,1576469,17/01/2023,4129112,731.00,0.00,N/A,N/A
Communities & Place,Leisure,"Leisure, Culture and Tourism",BOOKERS,1576469,17/01/2023,4138083,851.30,0.00,N/A,N/A
Communities & Place,Leisure,"Leisure, Culture and Tourism",BOOKERS,1576469,17/01/2023,4138085,722.79,0.00,N/A,N/A
Communities & Place,Leisure,"Leisure, Culture and Tourism",BOOKERS,1576469,17/01/2023,4138092,515.28,0.00,N/A,N/A
Communities & Place,Leisure,"Leisure, Culture and Tourism",BOOKERS,1576469,10/01/2023,4129121,526.15,0.00,N/A,N/A
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,BREADSALL HILLTOP PRIMARY SCHOOL,1684497,24/01/2023,4145931,"1,286.40",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Community Support,BREAKTHRU CARE LTD,1713489,31/01/2023,4150918,782.40,0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Community Support,BREAKTHRU CARE LTD,1713489,10/01/2023,4135575,782.40,0.00,N/A,N/A
People Services - Adults and Health,Mental Health Support,Community Support,BREAKTHRU CARE LTD,1713489,31/01/2023,4150823,662.76,0.00,N/A,N/A
People Services - Adults and Health,Mental Health Support,Community Support,BREAKTHRU CARE LTD,1713489,10/01/2023,4137046,662.76,0.00,N/A,N/A
People Services - Children & Young People,Learning & Inclusion,Non-Schools,BRIGHTON AND HOVE CITY COUNCIL,1552487,19/01/2023,4138305,700.00,0.00,N/A,N/A
Communities & Place,Traffic & Transportation,Planning & Transportation,BRISTOW AND SUTOR,557,19/01/2023,4142878,"28,649.36",0.00,Parking Services,Environmental Services
Communities & Place,Traffic & Transportation,Planning & Transportation,BRISTOW AND SUTOR,557,19/01/2023,4139223,"14,025.66",0.00,Parking Services,Environmental Services
Communities & Place,Leisure,"Leisure, Culture and Tourism",BRITISH GYMNASTICS,1772472,26/01/2023,4147605,519.00,0.00,N/A,N/A
People Services - Adults and Health,Social Care Activities,Mental Health,BROOKFIELD FARM KENNELS CATTERY AND STABLES,1486514,31/01/2023,4151387,675.90,0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,BROOKFIELD FARM KENNELS CATTERY AND STABLES,1486514,26/01/2023,4128191,"3,527.88",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,BROOKFIELDS PNH LTD,10536,10/01/2023,4134574,"2,332.12",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,BROOKFIELDS PNH LTD,10536,10/01/2023,4134560,"1,080.96",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,BROOKFIELDS PNH LTD,10536,10/01/2023,4134541,"2,332.12",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,BROOKFIELDS PNH LTD,10536,10/01/2023,4134600,571.12,0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,BROOKFIELDS PNH LTD,10536,10/01/2023,4134516,"2,332.12",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,BROOKFIELDS PNH LTD,10536,10/01/2023,4134529,"2,332.12",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,BROOKFIELDS PNH LTD,10536,10/01/2023,4134559,552.16,0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,BROOKFIELDS PNH LTD,10536,10/01/2023,4134612,"3,491.24",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,BROOMHOUSE,10538,20/01/2023,4144565,"4,200.00",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,BROOMHOUSE,10538,20/01/2023,4144535,"2,697.72",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,BROOMHOUSE,10538,20/01/2023,4144409,"4,763.24",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,BROOMHOUSE,10538,20/01/2023,4144366,"4,200.00",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Community Support,BROOMHOUSE,10538,20/01/2023,4144408,"2,400.00",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,BROOMHOUSE,10538,20/01/2023,4144536,"3,548.00",0.00,N/A,N/A
Neighbourhoods,Neighbourhoods,Neighbourhoods,BROWNE JACOBSON LLP,143376,31/01/2023,4148994,"3,381.55",0.00,MRC Midlands (NAMRC),Management and Business Professionals an
Neighbourhoods,Neighbourhoods,Neighbourhoods,BROWNE JACOBSON LLP,143376,31/01/2023,4148994,"2,821.55",0.00,MRC Midlands (NAMRC),Management and Business Professionals an
