Proclass,Proclass(T),Supplier,Supplier(T) ,Directorate(T),Cost Centre,Cost Centre(T),Account Code,Account Code(T),Transaction No,Period,Transaction Date,Amount,Comments
391111,Buildings Repair & Maintenance,421632,Midland Fire Security Services Ltd,Place,11288,Compliance,R2077,Property Repairs & Maintenance - Reactive,3683270,202301,18/04/2023,547.01,
391111,Buildings Repair & Maintenance,421632,Midland Fire Security Services Ltd,Place,11288,Compliance,R2077,Property Repairs & Maintenance - Reactive,3682594,202301,31/03/2023,1547,
391111,Buildings Repair & Maintenance,421632,Midland Fire Security Services Ltd,Place,11288,Compliance,R2077,Property Repairs & Maintenance - Reactive,3680787,202301,31/03/2023,3200,
391111,Buildings Repair & Maintenance,421632,Midland Fire Security Services Ltd,Place,11288,Compliance,R2079,Property Repairs & Maintenance - Servicing,3683166,202301,31/03/2023,5338,
391111,Buildings Repair & Maintenance,421632,Midland Fire Security Services Ltd,Place,10106,OPR0304 Brinklow Road Coombe Country Park,R2078,Property Repairs & Maintenance - Minor Programmed Works,3683950,202301,31/03/2023,950,
391111,Buildings Repair & Maintenance,421632,Midland Fire Security Services Ltd,Place,10106,OPR0304 Brinklow Road Coombe Country Park,R2078,Property Repairs & Maintenance - Minor Programmed Works,3682597,202301,31/03/2023,3377.99,
391111,Buildings Repair & Maintenance,421632,Midland Fire Security Services Ltd,Place,11288,Compliance,R2077,Property Repairs & Maintenance - Reactive,3680098,202301,30/03/2023,629.2,
391111,Buildings Repair & Maintenance,421632,Midland Fire Security Services Ltd,Place,11288,Compliance,R2077,Property Repairs & Maintenance - Reactive,3680164,202301,30/03/2023,2574.01,
391111,Buildings Repair & Maintenance,421632,Midland Fire Security Services Ltd,Place,11288,Compliance,R2077,Property Repairs & Maintenance - Reactive,3680095,202301,30/03/2023,2813.2,
391111,Buildings Repair & Maintenance,421632,Midland Fire Security Services Ltd,Place,11288,Compliance,R2077,Property Repairs & Maintenance - Reactive,3682363,202301,29/03/2023,643.5,
391111,Buildings Repair & Maintenance,421632,Midland Fire Security Services Ltd,Place,11288,Compliance,R2079,Property Repairs & Maintenance - Servicing,3684655,202301,31/12/2022,8103,
349999,Not Elsewhere Classified,421424,Midland Mencap,People,10232,Children´s Disability,R5008,Other agencies,3682828,202301,05/04/2023,975,
349999,Not Elsewhere Classified,421424,Midland Mencap,People,10232,Children´s Disability,R5008,Other agencies,3683595,202301,05/04/2023,682.5,
231100,Bituminous Materials & Surface Dressings,403489,Midland Quarry Products Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3683438,202301,22/03/2023,1078.56,
231100,Bituminous Materials & Surface Dressings,403489,Midland Quarry Products Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3683437,202301,18/03/2023,595.08,
231100,Bituminous Materials & Surface Dressings,403489,Midland Quarry Products Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3683436,202301,15/03/2023,526.68,
321040,"Temporary Accommodation, Long Stay",425379,Midland Registrations Ltd,People,10225,Housing - B&B Accommodation,R2202,Rent - Client Accomodation,3683550,202301,01/04/2023,1250,
321016,Nursing Homes,419318,Midway Care Ltd,People,10834,LD Nursing Care Placements,R5008,Other agencies,20054838,202301,04/04/2023,1324.19,
321016,Nursing Homes,419318,Midway Care Ltd,People,10834,LD Nursing Care Placements,R5008,Other agencies,20054838,202301,04/04/2023,1324.19,
321016,Nursing Homes,419318,Midway Care Ltd,People,10834,LD Nursing Care Placements,R5008,Other agencies,20054838,202301,04/04/2023,1324.19,
321016,Nursing Homes,419318,Midway Care Ltd,People,10834,LD Nursing Care Placements,R5008,Other agencies,20054838,202301,04/04/2023,945.85,
321017,Residential Care,419318,Midway Care Ltd,People,10257,LD Residential Care Placements,R5008,Other agencies,20054436,202301,04/04/2023,1074.06,
321017,Residential Care,419318,Midway Care Ltd,People,10257,LD Residential Care Placements,R5008,Other agencies,20054436,202301,04/04/2023,1503.69,
321017,Residential Care,419318,Midway Care Ltd,People,10257,LD Residential Care Placements,R5008,Other agencies,20054436,202301,04/04/2023,1503.69,
321017,Residential Care,419318,Midway Care Ltd,People,10257,LD Residential Care Placements,R5008,Other agencies,20054436,202301,04/04/2023,1503.69,
321017,Residential Care,426707,Midway Care Ltd - Merecroft,People,10614,PI Residential Care Placements,R5008,Other agencies,20058548,202301,21/04/2023,1523.62,
321017,Residential Care,426707,Midway Care Ltd - Merecroft,People,10614,PI Residential Care Placements,R5008,Other agencies,20058548,202301,21/04/2023,3555.11,
321017,Residential Care,426707,Midway Care Ltd - Merecroft,People,10614,PI Residential Care Placements,R5008,Other agencies,20058548,202301,21/04/2023,3555.11,
321017,Residential Care,426707,Midway Care Ltd - Merecroft,People,10614,PI Residential Care Placements,R5008,Other agencies,20058548,202301,21/04/2023,3555.11,
321017,Residential Care,426707,Midway Care Ltd - Merecroft,People,10614,PI Residential Care Placements,R5008,Other agencies,20058548,202301,21/04/2023,3555.11,
321017,Residential Care,426707,Midway Care Ltd - Merecroft,People,10614,PI Residential Care Placements,R5008,Other agencies,20058548,202301,21/04/2023,3555.11,
321017,Residential Care,426707,Midway Care Ltd - Merecroft,People,10614,PI Residential Care Placements,R5008,Other agencies,20058548,202301,21/04/2023,3555.11,
321017,Residential Care,426707,Midway Care Ltd - Merecroft,People,10614,PI Residential Care Placements,R5008,Other agencies,20058548,202301,21/04/2023,3555.11,
321017,Residential Care,426707,Midway Care Ltd - Merecroft,People,10614,PI Residential Care Placements,R5008,Other agencies,20058548,202301,21/04/2023,3555.11,
321017,Residential Care,426707,Midway Care Ltd - Merecroft,People,10614,PI Residential Care Placements,R5008,Other agencies,20058548,202301,21/04/2023,3555.11,
321017,Residential Care,426707,Midway Care Ltd - Merecroft,People,10614,PI Residential Care Placements,R5008,Other agencies,20058548,202301,21/04/2023,3555.11,
321017,Residential Care,426707,Midway Care Ltd - Merecroft,People,10614,PI Residential Care Placements,R5008,Other agencies,20058548,202301,21/04/2023,3555.11,
321017,Residential Care,426707,Midway Care Ltd - Merecroft,People,10614,PI Residential Care Placements,R5008,Other agencies,20058548,202301,21/04/2023,3555.11,
321017,Residential Care,426707,Midway Care Ltd - Merecroft,People,10614,PI Residential Care Placements,R5008,Other agencies,20058548,202301,21/04/2023,2539.36,
321017,Residential Care,426707,Midway Care Ltd - Merecroft,People,10614,PI Residential Care Placements,R5008,Other agencies,20058548,202301,21/04/2023,1015.75,
321017,Residential Care,426707,Midway Care Ltd - Merecroft,People,10614,PI Residential Care Placements,R5008,Other agencies,20058548,202301,21/04/2023,3555.11,
321014,Domiciliary Care,420954,Midway Support Services Ltd,People,10949,LD Home Care,R5008,Other agencies,20055690,202301,03/04/2023,1307.67,
321014,Domiciliary Care,420954,Midway Support Services Ltd,People,10949,LD Home Care,R5008,Other agencies,20055690,202301,03/04/2023,934.05,
321014,Domiciliary Care,420954,Midway Support Services Ltd,People,10949,LD Home Care,R5008,Other agencies,20055688,202301,03/04/2023,804.72,
321014,Domiciliary Care,420954,Midway Support Services Ltd,People,10949,LD Home Care,R5008,Other agencies,20055690,202301,03/04/2023,1307.67,
321014,Domiciliary Care,420954,Midway Support Services Ltd,People,10949,LD Home Care,R5008,Other agencies,20055690,202301,03/04/2023,1307.67,
321014,Domiciliary Care,420954,Midway Support Services Ltd,People,10949,LD Home Care,R5008,Other agencies,20055686,202301,03/04/2023,944.23,
321014,Domiciliary Care,420954,Midway Support Services Ltd,People,10949,LD Home Care,R5008,Other agencies,20055686,202301,03/04/2023,944.23,
321014,Domiciliary Care,420954,Midway Support Services Ltd,People,10949,LD Home Care,R5008,Other agencies,20055688,202301,03/04/2023,804.72,
321014,Domiciliary Care,420954,Midway Support Services Ltd,People,10949,LD Home Care,R5008,Other agencies,20055688,202301,03/04/2023,804.72,
321014,Domiciliary Care,420954,Midway Support Services Ltd,People,10949,LD Home Care,R5008,Other agencies,20055688,202301,03/04/2023,804.72,
321014,Domiciliary Care,420954,Midway Support Services Ltd,People,10949,LD Home Care,R5008,Other agencies,20055686,202301,03/04/2023,944.23,
321014,Domiciliary Care,420954,Midway Support Services Ltd,People,10949,LD Home Care,R5008,Other agencies,20055686,202301,03/04/2023,674.45,
321016,Nursing Homes,407311,Minister Care Services Ltd - Sovereign House,People,10834,LD Nursing Care Placements,R5008,Other agencies,20054978,202301,04/04/2023,522.88,
321016,Nursing Homes,407311,Minister Care Services Ltd - Sovereign House,People,10834,LD Nursing Care Placements,R5008,Other agencies,20054834,202301,04/04/2023,522.87,
321016,Nursing Homes,407311,Minister Care Services Ltd - Sovereign House,People,10834,LD Nursing Care Placements,R5008,Other agencies,20054978,202301,04/04/2023,522.88,
321016,Nursing Homes,407311,Minister Care Services Ltd - Sovereign House,People,10834,LD Nursing Care Placements,R5008,Other agencies,20054978,202301,04/04/2023,522.88,
321016,Nursing Homes,407311,Minister Care Services Ltd - Sovereign House,People,10834,LD Nursing Care Placements,R5008,Other agencies,20054834,202301,04/04/2023,522.87,
321016,Nursing Homes,407311,Minister Care Services Ltd - Sovereign House,People,10834,LD Nursing Care Placements,R5008,Other agencies,20054834,202301,04/04/2023,522.87,
321016,Nursing Homes,407311,Minister Care Services Ltd - Sovereign House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20054975,202301,04/04/2023,522.88,
321016,Nursing Homes,407311,Minister Care Services Ltd - Sovereign House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20054870,202301,04/04/2023,522.87,
321016,Nursing Homes,407311,Minister Care Services Ltd - Sovereign House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20054693,202301,04/04/2023,522.88,
321016,Nursing Homes,407311,Minister Care Services Ltd - Sovereign House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20054930,202301,04/04/2023,522.88,
321016,Nursing Homes,407311,Minister Care Services Ltd - Sovereign House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20054804,202301,04/04/2023,522.88,
321016,Nursing Homes,407311,Minister Care Services Ltd - Sovereign House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20054975,202301,04/04/2023,522.88,
321016,Nursing Homes,407311,Minister Care Services Ltd - Sovereign House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20054804,202301,04/04/2023,522.88,
321016,Nursing Homes,407311,Minister Care Services Ltd - Sovereign House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20054860,202301,04/04/2023,522.87,
321016,Nursing Homes,407311,Minister Care Services Ltd - Sovereign House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20054975,202301,04/04/2023,522.88,
321016,Nursing Homes,407311,Minister Care Services Ltd - Sovereign House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20054870,202301,04/04/2023,522.87,
321016,Nursing Homes,407311,Minister Care Services Ltd - Sovereign House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20054860,202301,04/04/2023,522.87,
321016,Nursing Homes,407311,Minister Care Services Ltd - Sovereign House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20054870,202301,04/04/2023,522.87,
321016,Nursing Homes,407311,Minister Care Services Ltd - Sovereign House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20054860,202301,04/04/2023,522.87,
321016,Nursing Homes,407311,Minister Care Services Ltd - Sovereign House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20054804,202301,04/04/2023,522.88,
321016,Nursing Homes,407311,Minister Care Services Ltd - Sovereign House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20054930,202301,04/04/2023,522.88,
321016,Nursing Homes,407311,Minister Care Services Ltd - Sovereign House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20054930,202301,04/04/2023,522.88,
321017,Residential Care,407311,Minister Care Services Ltd - Sovereign House,People,11947,OP Residential Care Placements,R5008,Other agencies,20054416,202301,04/04/2023,531.61,
321017,Residential Care,407311,Minister Care Services Ltd - Sovereign House,People,11947,OP Residential Care Placements,R5008,Other agencies,20053963,202301,04/04/2023,7216,
321017,Residential Care,407311,Minister Care Services Ltd - Sovereign House,People,11947,OP Residential Care Placements,R5008,Other agencies,20054416,202301,04/04/2023,531.61,
321017,Residential Care,407311,Minister Care Services Ltd - Sovereign House,People,11947,OP Residential Care Placements,R5008,Other agencies,20053963,202301,04/04/2023,7216,
321017,Residential Care,407311,Minister Care Services Ltd - Sovereign House,People,11947,OP Residential Care Placements,R5008,Other agencies,20053963,202301,04/04/2023,7216,
321017,Residential Care,407311,Minister Care Services Ltd - Sovereign House,People,11947,OP Residential Care Placements,R5008,Other agencies,20053963,202301,04/04/2023,5154.29,
321017,Residential Care,407311,Minister Care Services Ltd - Sovereign House,People,11947,OP Residential Care Placements,R5008,Other agencies,20053963,202301,04/04/2023,2061.71,
321017,Residential Care,407311,Minister Care Services Ltd - Sovereign House,People,11947,OP Residential Care Placements,R5008,Other agencies,20054416,202301,04/04/2023,531.61,
321016,Nursing Homes,426261,Minster Care Management Ltd T/A Hillcrest,People,11945,OP Nursing Care Placements,R5008,Other agencies,20054812,202301,04/04/2023,622.92,
321016,Nursing Homes,426261,Minster Care Management Ltd T/A Hillcrest,People,11945,OP Nursing Care Placements,R5008,Other agencies,20054812,202301,04/04/2023,622.92,
321016,Nursing Homes,426261,Minster Care Management Ltd T/A Hillcrest,People,11945,OP Nursing Care Placements,R5008,Other agencies,20054812,202301,04/04/2023,622.92,
321016,Nursing Homes,426261,Minster Care Management Ltd T/A Hillcrest,People,11945,OP Nursing Care Placements,R5008,Other agencies,20054812,202301,04/04/2023,582.89,
321016,Nursing Homes,426261,Minster Care Management Ltd T/A Hillcrest,People,11945,OP Nursing Care Placements,R5008,Other agencies,20054812,202301,04/04/2023,582.89,
321016,Nursing Homes,426261,Minster Care Management Ltd T/A Hillcrest,People,11945,OP Nursing Care Placements,R5008,Other agencies,20054812,202301,04/04/2023,582.89,
321017,Residential Care,406922,Minster Lodge,People,11301,MH Residential Care Placements,R5008,Other agencies,20053888,202301,04/04/2023,-741.29,
321017,Residential Care,406922,Minster Lodge,People,11301,MH Residential Care Placements,R5008,Other agencies,20053888,202301,04/04/2023,1080,
321017,Residential Care,406922,Minster Lodge,People,11301,MH Residential Care Placements,R5008,Other agencies,20053987,202301,04/04/2023,741.29,
321017,Residential Care,406922,Minster Lodge,People,11301,MH Residential Care Placements,R5008,Other agencies,20053888,202301,04/04/2023,-741.29,
321017,Residential Care,406922,Minster Lodge,People,11301,MH Residential Care Placements,R5008,Other agencies,20053888,202301,04/04/2023,-741.29,
321017,Residential Care,406922,Minster Lodge,People,11301,MH Residential Care Placements,R5008,Other agencies,20053888,202301,04/04/2023,1080,
321017,Residential Care,406922,Minster Lodge,People,11301,MH Residential Care Placements,R5008,Other agencies,20053987,202301,04/04/2023,529.49,
321017,Residential Care,406922,Minster Lodge,People,11301,MH Residential Care Placements,R5008,Other agencies,20054020,202301,04/04/2023,596.79,
321017,Residential Care,406922,Minster Lodge,People,11301,MH Residential Care Placements,R5008,Other agencies,20053888,202301,04/04/2023,1080,
321017,Residential Care,406922,Minster Lodge,People,11301,MH Residential Care Placements,R5008,Other agencies,20053888,202301,04/04/2023,-741.29,
321017,Residential Care,406922,Minster Lodge,People,11301,MH Residential Care Placements,R5008,Other agencies,20053888,202301,04/04/2023,756,
321017,Residential Care,406922,Minster Lodge,People,11301,MH Residential Care Placements,R5008,Other agencies,20053888,202301,04/04/2023,1080,
321017,Residential Care,406922,Minster Lodge,People,11301,MH Residential Care Placements,R5008,Other agencies,20053888,202301,04/04/2023,-741.29,
321017,Residential Care,406922,Minster Lodge,People,11301,MH Residential Care Placements,R5008,Other agencies,20053888,202301,04/04/2023,1080,
321017,Residential Care,406922,Minster Lodge,People,11301,MH Residential Care Placements,R5008,Other agencies,20053888,202301,04/04/2023,1080,
321017,Residential Care,406922,Minster Lodge,People,11301,MH Residential Care Placements,R5008,Other agencies,20053888,202301,04/04/2023,1080,
321017,Residential Care,406922,Minster Lodge,People,11301,MH Residential Care Placements,R5008,Other agencies,20053888,202301,04/04/2023,771.43,
321017,Residential Care,406922,Minster Lodge,People,11301,MH Residential Care Placements,R5008,Other agencies,20054225,202301,04/04/2023,741.29,
321017,Residential Care,406922,Minster Lodge,People,11301,MH Residential Care Placements,R5008,Other agencies,20053888,202301,04/04/2023,-741.29,
321017,Residential Care,406922,Minster Lodge,People,11301,MH Residential Care Placements,R5008,Other agencies,20053888,202301,04/04/2023,1080,
321017,Residential Care,406922,Minster Lodge,People,11301,MH Residential Care Placements,R5008,Other agencies,20053888,202301,04/04/2023,749.7,
321017,Residential Care,406922,Minster Lodge,People,11301,MH Residential Care Placements,R5008,Other agencies,20054020,202301,04/04/2023,596.79,
321017,Residential Care,406922,Minster Lodge,People,11301,MH Residential Care Placements,R5008,Other agencies,20053888,202301,04/04/2023,1080,
321017,Residential Care,406922,Minster Lodge,People,11301,MH Residential Care Placements,R5008,Other agencies,20053888,202301,04/04/2023,-741.29,
321017,Residential Care,406922,Minster Lodge,People,11301,MH Residential Care Placements,R5008,Other agencies,20053888,202301,04/04/2023,1080,
321017,Residential Care,406922,Minster Lodge,People,11301,MH Residential Care Placements,R5008,Other agencies,20053888,202301,04/04/2023,-741.29,
321017,Residential Care,406922,Minster Lodge,People,11301,MH Residential Care Placements,R5008,Other agencies,20053888,202301,04/04/2023,1080,
321017,Residential Care,406922,Minster Lodge,People,11301,MH Residential Care Placements,R5008,Other agencies,20053888,202301,04/04/2023,-741.29,
321017,Residential Care,406922,Minster Lodge,People,11301,MH Residential Care Placements,R5008,Other agencies,20053888,202301,04/04/2023,1080,
321017,Residential Care,406922,Minster Lodge,People,11301,MH Residential Care Placements,R5008,Other agencies,20053888,202301,04/04/2023,-741.29,
321017,Residential Care,406922,Minster Lodge,People,11301,MH Residential Care Placements,R5008,Other agencies,20054225,202301,04/04/2023,741.29,
321017,Residential Care,406922,Minster Lodge,People,11301,MH Residential Care Placements,R5008,Other agencies,20054225,202301,04/04/2023,741.29,
321017,Residential Care,406922,Minster Lodge,People,11301,MH Residential Care Placements,R5008,Other agencies,20054225,202301,04/04/2023,529.49,
321017,Residential Care,406922,Minster Lodge,People,11301,MH Residential Care Placements,R5008,Other agencies,20053888,202301,04/04/2023,-741.29,
321017,Residential Care,406922,Minster Lodge,People,11301,MH Residential Care Placements,R5008,Other agencies,20053888,202301,04/04/2023,-741.29,
321017,Residential Care,406922,Minster Lodge,People,11301,MH Residential Care Placements,R5008,Other agencies,20053888,202301,04/04/2023,1080,
321017,Residential Care,406922,Minster Lodge,People,11301,MH Residential Care Placements,R5008,Other agencies,20053987,202301,04/04/2023,741.29,
321017,Residential Care,406922,Minster Lodge,People,11301,MH Residential Care Placements,R5008,Other agencies,20053987,202301,04/04/2023,741.29,
321017,Residential Care,406922,Minster Lodge,People,11301,MH Residential Care Placements,R5008,Other agencies,20054657,202301,04/04/2023,716.7,
321017,Residential Care,406922,Minster Lodge,People,11301,MH Residential Care Placements,R5008,Other agencies,20053888,202301,04/04/2023,-741.29,
321017,Residential Care,406922,Minster Lodge,People,11301,MH Residential Care Placements,R5008,Other agencies,20053888,202301,04/04/2023,1080,
321017,Residential Care,406922,Minster Lodge,People,11301,MH Residential Care Placements,R5008,Other agencies,20054020,202301,04/04/2023,596.79,
321017,Residential Care,406922,Minster Lodge,People,11301,MH Residential Care Placements,R5008,Other agencies,20053888,202301,04/04/2023,-741.29,
321017,Residential Care,406922,Minster Lodge,People,11301,MH Residential Care Placements,R5008,Other agencies,20053888,202301,04/04/2023,802.29,
240000,Horticultural,419035,Mitie Landscapes Limited,Place,11345,Car Parks,R2075,Grounds Maintenance,3681189,202301,10/03/2023,876,
240000,Horticultural,419035,Mitie Landscapes Limited,Place,11345,Car Parks,R2075,Grounds Maintenance,3681190,202301,10/03/2023,840,
240000,Horticultural,419035,Mitie Landscapes Limited,Place,11345,Car Parks,R2075,Grounds Maintenance,3681191,202301,10/03/2023,1020,
240000,Horticultural,419035,Mitie Landscapes Limited,Place,11345,Car Parks,R2075,Grounds Maintenance,3681181,202301,08/02/2023,1095,
150000,Consultancy,412280,Mobility Pathways Ltd,Place,10039,Shopmobility,R4400,Services - Professional Fees,3684100,202301,01/04/2023,5590,
150000,Consultancy,412280,Mobility Pathways Ltd,Place,10039,Shopmobility,R4400,Services - Professional Fees,3684101,202301,01/04/2023,814.25,
261200,Professional & Advisory Services,420622,Montagu Evans LLP,Place,10310,Coventry City Centre Regeneration,R4400,Services - Professional Fees,3682677,202301,31/03/2023,35680,
321117,Childrens Residential Care,403570,Motorvate UK Ltd,People,11904,High Needs Top Up - Further Education,R5008,Other agencies,3681588,202301,12/12/2022,9100,
321117,Childrens Residential Care,403570,Motorvate UK Ltd,People,11904,High Needs Top Up - Further Education,R5008,Other agencies,3681596,202301,12/12/2022,1950,
192300,Storage,424105,Movecorp Holdings Limited,People,10225,Housing - B&B Accommodation,R4401,Services - Fees and Charges,3681491,202301,31/03/2023,2480.66,
321040,"Temporary Accommodation, Long Stay",426509,MTB Lettings Limited,People,10225,Housing - B&B Accommodation,R2202,Rent - Client Accomodation,3680419,202301,01/03/2023,675,
291300,Performing Arts,423490,Mugal Group Ltd,Place,11600,Godiva Event,R4400,Services - Professional Fees,3681065,202301,04/04/2023,1500,
401303,Childrens Residential Foster Care,418376,Mulberry Foster Care,People,10706,Fostering - External Fees,R5008,Other agencies,3684486,202301,21/04/2023,5159.42,
201800,Insurance,408547,Municipal Mutual Insurance Ltd,Place,10800,Insurance recharges,R4875,Insurances - Public Liability,3680293,202301,28/02/2023,-2073.5,
201800,Insurance,408547,Municipal Mutual Insurance Ltd,Place,10800,Insurance recharges,R4875,Insurances - Public Liability,3680294,202301,28/02/2023,-2073.5,
201800,Insurance,408547,Municipal Mutual Insurance Ltd,Place,10800,Insurance recharges,R4875,Insurances - Public Liability,3680230,202301,31/07/2022,3924.46,
201800,Insurance,408547,Municipal Mutual Insurance Ltd,Place,10800,Insurance recharges,R4875,Insurances - Public Liability,3680231,202301,30/11/2021,31876.37,
201700,Grants,420084,My Activities,People,10808,Holiday Activities and Food Programme,R4701,External Funding (Grants) to external bodies,3685746,202301,19/04/2023,4224,
201700,Grants,420084,My Activities,People,10808,Holiday Activities and Food Programme,R4701,External Funding (Grants) to external bodies,3685746,202301,19/04/2023,-2112,
201700,Grants,420084,My Activities,People,10808,Holiday Activities and Food Programme,R4701,External Funding (Grants) to external bodies,3681234,202301,19/03/2023,11968,
201700,Grants,403603,N A Brown Ltd T/A Road Brushes,Place,11771,Streetpride South,R4003,Equipment & Tools - R & M,3685553,202301,11/04/2023,1072,
391111,Buildings Repair & Maintenance,418137,N E L Roofing Ltd,People,10596,"Education Capital, Planning & Development",C1108,Capitalised Repairs & Maintenance,3679716,202301,21/03/2023,2100,
391111,Buildings Repair & Maintenance,418137,N E L Roofing Ltd,People,10596,"Education Capital, Planning & Development",C1108,Capitalised Repairs & Maintenance,3679716,202301,21/03/2023,1475,
202100,Subscriptions,403623,NABMA,Place,11766,CPR0462 Queen Victoria Road Retail Market,R4702,Subscription - Non Employees,3685801,202301,01/04/2023,960,
261200,Professional & Advisory Services,419954,Natalia Davydova,People,11704,Coventry Music,R4400,Services - Professional Fees,3685184,202301,28/03/2023,1683,
261200,Professional & Advisory Services,424327,Nathan de Broize-King,People,11704,Coventry Music,R4400,Services - Professional Fees,3683900,202301,03/04/2023,1620,
261200,Professional & Advisory Services,403648,National Autistic Society,People,10114,Training Adult´s Services Commissioning,R4400,Services - Professional Fees,3684360,202301,27/10/2022,990,
401303,Childrens Residential Foster Care,403652,National Fostering Agency,People,10706,Fostering - External Fees,R5008,Other agencies,3685715,202301,31/03/2023,3745.73,
201700,Grants,426709,Nationwide Windows Ltd,Place,10429,ERDF - Green Business Programme,C5000,Grants,3685166,202301,27/04/2023,50000,
201700,Grants,426676,Natural Green Creative Spaces Ltd,Place,10429,ERDF - Green Business Programme,C5000,Grants,3681629,202301,06/04/2023,8014.17,
171012,Examinational Fees,403664,NCFE,People,10526,"Adult Ed - Health, Early Years and Education",R4405,Client Costs,3682731,202301,31/03/2023,649.75,
201700,Grants,418574,NDE Clarke Pitchline Ltd,Place,10429,ERDF - Green Business Programme,C5000,Grants,3680517,202301,04/04/2023,5056.4,
321311,Disabled Equipment,409268,Neater Solutions Ltd,People,10141,E & TS Integrated Community Equipment Service,R4000,Equipment & Tools - Purchase,3682916,202301,06/04/2023,5679,
261200,Professional & Advisory Services,403760,NEC Software Solutions UK Ltd,Place,10761,Revenues - Ctax and NNDR collection team,R4400,Services - Professional Fees,3682358,202301,31/03/2023,10587.5,
261200,Professional & Advisory Services,403760,NEC Software Solutions UK Ltd,Place,11924,Benefits Administration,R4400,Services - Professional Fees,3682310,202301,31/03/2023,2771.45,
271440,Software,403760,NEC Software Solutions UK Ltd,People,11894,ICT Systems,R4530,Computing -  Software,3682311,202301,31/03/2023,23383.22,
261200,Professional & Advisory Services,403760,NEC Software Solutions UK Ltd,Place,10761,Revenues - Ctax and NNDR collection team,R4400,Services - Professional Fees,3682357,202301,09/03/2023,4846.78,
151510,Public Health,403676,Nelson Trust,People,10170,Alcohol and Drugs,R5008,Other agencies,3682754,202301,31/03/2023,8078.7,
151510,Public Health,403676,Nelson Trust,People,10170,Alcohol and Drugs,R5008,Other agencies,3682754,202301,31/03/2023,-4225.71,
321016,Nursing Homes,425665,Nether Hall Care Home Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20054811,202301,04/04/2023,681.87,
321016,Nursing Homes,425665,Nether Hall Care Home Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20054811,202301,04/04/2023,681.87,
321016,Nursing Homes,425665,Nether Hall Care Home Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20054811,202301,04/04/2023,681.87,
261517,ICT Consultancy,417157,Nettitude Limited,People,11969,ICT Security,R4403,Services - Consultancy fees,3685803,202301,27/10/2022,813.14,
201200,Banking,401277,Network Merchants Ltd,Place,11345,Car Parks,R4303,Bank Charges,3682702,202301,31/03/2023,4954.32,
201700,Grants,414008,New Start 4 U CIC,People,10600,Routes2,R4701,External Funding (Grants) to external bodies,3683468,202301,19/04/2023,3120.39,
261200,Professional & Advisory Services,416719,Newbold Shrew Ltd,Place,11049,Crematorium,R4400,Services - Professional Fees,3684814,202301,24/04/2023,1420,
201700,Grants,425952,Newdec Interiors Ltd,People,10104,E & TS Disabled Facility Grant team,C5000,Grants,3684850,202301,15/03/2023,3725,
321016,Nursing Homes,406983,Newlands House Cheshire Home,People,10834,LD Nursing Care Placements,R5008,Other agencies,20054731,202301,04/04/2023,1036.38,
321016,Nursing Homes,406983,Newlands House Cheshire Home,People,10834,LD Nursing Care Placements,R5008,Other agencies,20054731,202301,04/04/2023,1036.38,
321016,Nursing Homes,406983,Newlands House Cheshire Home,People,10834,LD Nursing Care Placements,R5008,Other agencies,20054731,202301,04/04/2023,740.27,
321016,Nursing Homes,406983,Newlands House Cheshire Home,People,10834,LD Nursing Care Placements,R5008,Other agencies,20054731,202301,04/04/2023,1036.38,
391111,Buildings Repair & Maintenance,422104,Nex-Gen Environmental Services Ltd,People,10596,"Education Capital, Planning & Development",C1108,Capitalised Repairs & Maintenance,3683582,202301,17/04/2023,1200,
201700,Grants,422963,NHS Coventry & Warwickshire ICB (QWU),People,10088,Better Care Fund,R9000,Income from Grants and Contributions,3684428,202301,07/04/2023,5478604.5,
1900ZE,Employment,422963,NHS Coventry & Warwickshire ICB (QWU),People,11274,Public Health Staffing & Overheads,R4400,Services - Professional Fees,3684426,202301,30/03/2023,30501.06,
321017,Residential Care,422963,NHS Coventry & Warwickshire ICB (QWU),People,10088,Better Care Fund,R5003,Health authorities,3680909,202301,23/03/2023,157000,
