Proclass,Proclass(T),Supplier,Supplier(T) ,Directorate(T),Cost Centre,Cost Centre(T),Account Code,Account Code(T),Transaction No,Period,Transaction Date,Amount,Comments
321017,Residential Care,406071,Cordelia Court,People,10257,LD Residential Care Placements,R5008,Other agencies,20106574,202307,15/10/2023,591.15,
321017,Residential Care,406071,Cordelia Court,People,11947,OP Residential Care Placements,R5008,Other agencies,20106847,202307,15/10/2023,720,
321017,Residential Care,406071,Cordelia Court,People,11947,OP Residential Care Placements,R5008,Other agencies,20106559,202307,15/10/2023,685.87,
321017,Residential Care,406071,Cordelia Court,People,11947,OP Residential Care Placements,R5008,Other agencies,20106847,202307,15/10/2023,720,
321017,Residential Care,406071,Cordelia Court,People,11947,OP Residential Care Placements,R5008,Other agencies,20106485,202307,15/10/2023,905.04,
321017,Residential Care,406071,Cordelia Court,People,11947,OP Residential Care Placements,R5008,Other agencies,20106757,202307,15/10/2023,775,
321017,Residential Care,406071,Cordelia Court,People,11947,OP Residential Care Placements,R5008,Other agencies,20106340,202307,15/10/2023,651.88,
321017,Residential Care,406071,Cordelia Court,People,11947,OP Residential Care Placements,R5008,Other agencies,20106392,202307,15/10/2023,827.2,
321017,Residential Care,406071,Cordelia Court,People,11947,OP Residential Care Placements,R5008,Other agencies,20106706,202307,15/10/2023,795.61,
321017,Residential Care,406071,Cordelia Court,People,11947,OP Residential Care Placements,R5008,Other agencies,20106320,202307,15/10/2023,613.78,
321017,Residential Care,406071,Cordelia Court,People,11947,OP Residential Care Placements,R5008,Other agencies,20106559,202307,15/10/2023,685.87,
321017,Residential Care,406071,Cordelia Court,People,11947,OP Residential Care Placements,R5008,Other agencies,20106759,202307,15/10/2023,721.11,
321017,Residential Care,406071,Cordelia Court,People,10257,LD Residential Care Placements,R5008,Other agencies,20106574,202307,15/10/2023,591.15,
321017,Residential Care,406071,Cordelia Court,People,11947,OP Residential Care Placements,R5008,Other agencies,20106485,202307,15/10/2023,905.04,
321017,Residential Care,406071,Cordelia Court,People,11947,OP Residential Care Placements,R5008,Other agencies,20106858,202307,15/10/2023,800,
321017,Residential Care,406071,Cordelia Court,People,11947,OP Residential Care Placements,R5008,Other agencies,20106719,202307,15/10/2023,834,
321017,Residential Care,406071,Cordelia Court,People,11947,OP Residential Care Placements,R5008,Other agencies,20106706,202307,15/10/2023,795.61,
321017,Residential Care,406071,Cordelia Court,People,11947,OP Residential Care Placements,R5008,Other agencies,20106759,202307,15/10/2023,721.11,
321017,Residential Care,406071,Cordelia Court,People,11947,OP Residential Care Placements,R5008,Other agencies,20106757,202307,15/10/2023,775,
321017,Residential Care,406071,Cordelia Court,People,11947,OP Residential Care Placements,R5008,Other agencies,20106759,202307,15/10/2023,721.11,
321017,Residential Care,406071,Cordelia Court,People,11947,OP Residential Care Placements,R5008,Other agencies,20106706,202307,15/10/2023,795.61,
321017,Residential Care,406071,Cordelia Court,People,11947,OP Residential Care Placements,R5008,Other agencies,20106858,202307,15/10/2023,800,
321017,Residential Care,406071,Cordelia Court,People,11301,MH Residential Care Placements,R5008,Other agencies,20106289,202307,15/10/2023,836.65,
321017,Residential Care,406071,Cordelia Court,People,11301,MH Residential Care Placements,R5008,Other agencies,20106289,202307,15/10/2023,836.65,
321017,Residential Care,406071,Cordelia Court,People,11947,OP Residential Care Placements,R5008,Other agencies,20106422,202307,15/10/2023,851.21,
321017,Residential Care,406071,Cordelia Court,People,11947,OP Residential Care Placements,R5008,Other agencies,20106485,202307,15/10/2023,905.04,
321017,Residential Care,406071,Cordelia Court,People,11947,OP Residential Care Placements,R5008,Other agencies,20106541,202307,15/10/2023,817.85,
321017,Residential Care,406071,Cordelia Court,People,11947,OP Residential Care Placements,R5008,Other agencies,20106911,202307,15/10/2023,-571.43,
321017,Residential Care,406071,Cordelia Court,People,11947,OP Residential Care Placements,R5008,Other agencies,20106847,202307,15/10/2023,720,
321017,Residential Care,406071,Cordelia Court,People,10257,LD Residential Care Placements,R5008,Other agencies,20106574,202307,15/10/2023,591.15,
321017,Residential Care,406071,Cordelia Court,People,11947,OP Residential Care Placements,R5008,Other agencies,20106437,202307,15/10/2023,591.15,
321017,Residential Care,406071,Cordelia Court,People,11947,OP Residential Care Placements,R5008,Other agencies,20106340,202307,15/10/2023,651.88,
321017,Residential Care,406071,Cordelia Court,People,11947,OP Residential Care Placements,R5008,Other agencies,20106706,202307,15/10/2023,795.61,
321017,Residential Care,406071,Cordelia Court,People,11947,OP Residential Care Placements,R5008,Other agencies,20106759,202307,15/10/2023,721.11,
321017,Residential Care,406071,Cordelia Court,People,11947,OP Residential Care Placements,R5008,Other agencies,20106559,202307,15/10/2023,685.87,
321017,Residential Care,406071,Cordelia Court,People,11947,OP Residential Care Placements,R5008,Other agencies,20106911,202307,15/10/2023,800,
321017,Residential Care,406071,Cordelia Court,People,11947,OP Residential Care Placements,R5008,Other agencies,20106858,202307,15/10/2023,800,
321017,Residential Care,406071,Cordelia Court,People,11301,MH Residential Care Placements,R5008,Other agencies,20106289,202307,15/10/2023,836.65,
321017,Residential Care,406071,Cordelia Court,People,11947,OP Residential Care Placements,R5008,Other agencies,20106340,202307,15/10/2023,651.88,
321017,Residential Care,406071,Cordelia Court,People,11947,OP Residential Care Placements,R5008,Other agencies,20107452,202307,15/10/2023,750,
321017,Residential Care,406071,Cordelia Court,People,11947,OP Residential Care Placements,R5008,Other agencies,20106485,202307,15/10/2023,905.04,
321017,Residential Care,406071,Cordelia Court,People,10257,LD Residential Care Placements,R5008,Other agencies,20106503,202307,15/10/2023,836.65,
321017,Residential Care,406071,Cordelia Court,People,11947,OP Residential Care Placements,R5008,Other agencies,20106541,202307,15/10/2023,817.85,
321017,Residential Care,406071,Cordelia Court,People,11947,OP Residential Care Placements,R5008,Other agencies,20106340,202307,15/10/2023,651.88,
321017,Residential Care,406071,Cordelia Court,People,10257,LD Residential Care Placements,R5008,Other agencies,20106503,202307,15/10/2023,836.65,
321017,Residential Care,406071,Cordelia Court,People,11947,OP Residential Care Placements,R5008,Other agencies,20106392,202307,15/10/2023,827.2,
321017,Residential Care,406071,Cordelia Court,People,11947,OP Residential Care Placements,R5008,Other agencies,20106757,202307,15/10/2023,775,
321017,Residential Care,406071,Cordelia Court,People,11947,OP Residential Care Placements,R5008,Other agencies,20106320,202307,15/10/2023,613.78,
321017,Residential Care,406071,Cordelia Court,People,11947,OP Residential Care Placements,R5008,Other agencies,20106747,202307,15/10/2023,770,
321017,Residential Care,406071,Cordelia Court,People,11947,OP Residential Care Placements,R5008,Other agencies,20106320,202307,15/10/2023,613.78,
321017,Residential Care,406071,Cordelia Court,People,11947,OP Residential Care Placements,R5008,Other agencies,20106320,202307,15/10/2023,613.78,
321017,Residential Care,406071,Cordelia Court,People,11947,OP Residential Care Placements,R5008,Other agencies,20106392,202307,15/10/2023,827.2,
321017,Residential Care,406071,Cordelia Court,People,11947,OP Residential Care Placements,R5008,Other agencies,20106535,202307,15/10/2023,795.76,
321017,Residential Care,406071,Cordelia Court,People,11947,OP Residential Care Placements,R5008,Other agencies,20106422,202307,15/10/2023,851.21,
321017,Residential Care,406071,Cordelia Court,People,10257,LD Residential Care Placements,R5008,Other agencies,20106574,202307,15/10/2023,591.15,
321017,Residential Care,406071,Cordelia Court,People,11301,MH Residential Care Placements,R5008,Other agencies,20106289,202307,15/10/2023,836.65,
321017,Residential Care,406071,Cordelia Court,People,11947,OP Residential Care Placements,R5008,Other agencies,20106437,202307,15/10/2023,591.15,
321017,Residential Care,406071,Cordelia Court,People,10257,LD Residential Care Placements,R5008,Other agencies,20106503,202307,15/10/2023,836.65,
321017,Residential Care,406071,Cordelia Court,People,11947,OP Residential Care Placements,R5008,Other agencies,20105514,202307,10/10/2023,798.81,
321017,Residential Care,406071,Cordelia Court,People,11947,OP Residential Care Placements,R5008,Other agencies,20105518,202307,10/10/2023,750,
321017,Residential Care,406071,Cordelia Court,People,11947,OP Residential Care Placements,R5008,Other agencies,20105518,202307,10/10/2023,750,
321017,Residential Care,406071,Cordelia Court,People,11947,OP Residential Care Placements,R5008,Other agencies,20105518,202307,10/10/2023,750,
321017,Residential Care,406071,Cordelia Court,People,11947,OP Residential Care Placements,R5008,Other agencies,20105518,202307,10/10/2023,750,
321017,Residential Care,406071,Cordelia Court,People,11947,OP Residential Care Placements,R5008,Other agencies,20105487,202307,03/10/2023,798.81,
321017,Residential Care,406071,Cordelia Court,People,11947,OP Residential Care Placements,R5008,Other agencies,20102877,202307,26/09/2023,570.58,
321017,Residential Care,406071,Cordelia Court,People,11947,OP Residential Care Placements,R5008,Other agencies,20105446,202307,26/09/2023,-650,
321017,Residential Care,406071,Cordelia Court,People,11947,OP Residential Care Placements,R5008,Other agencies,20102877,202307,26/09/2023,798.81,
321017,Residential Care,406071,Cordelia Court,People,11947,OP Residential Care Placements,R5008,Other agencies,20102877,202307,26/09/2023,798.81,
321017,Residential Care,406071,Cordelia Court,People,11947,OP Residential Care Placements,R5008,Other agencies,20102877,202307,26/09/2023,798.81,
250000,Housing Management,421162,Cornerstone Partnership Ltd,People,11788,Housing Options - Homelessness Administration,R2203,Rent Bonds - Client Accomodation,3724881,202307,12/10/2023,1464.7,
321040,"Temporary Accommodation, Long Stay",421162,Cornerstone Partnership Ltd,People,10225,Housing - B&B Accommodation,R2202,Rent - Client Accomodation,3724135,202307,01/10/2023,10890,
202000,Rents,421162,Cornerstone Partnership Ltd,People,10225,Housing - B&B Accommodation,R2200,Rent,3723802,202307,01/10/2023,175057,
202000,Rents,421162,Cornerstone Partnership Ltd,People,10225,Housing - B&B Accommodation,R2200,Rent,3724852,202307,06/09/2023,-4935,
391111,Buildings Repair & Maintenance,425393,Cotterill Contractors Ltd T/A Cotterill Environmental,Place,11288,Compliance,R2077,Property Repairs & Maintenance - Reactive,3720573,202307,05/09/2023,2108.63,
191900,Removals,413516,Cottons Property Consultants LLP,Place,11051,CPR5665 Rental Income (Low Value),R4401,Services - Fees and Charges,3720985,202307,25/04/2023,750,
321117,Childrens Residential Care,422291,Country Care Children´s Homes Ltd,People,10418,Residential - External Fees,R5008,Other agencies,3726733,202307,13/10/2023,25259.73,
321117,Childrens Residential Care,422291,Country Care Children´s Homes Ltd,People,10418,Residential - External Fees,R5008,Other agencies,3720651,202307,08/09/2023,24444.9,
240000,Horticultural,401153,Cov & District Allots & Gardens,Place,10561,Parks General,R2075,Grounds Maintenance,3723025,202307,12/10/2023,4000,
182015,Waste Disposal,401169,Coventry & Solihull Waste Disposal Company,Place,11486,Waste Disposal,R2704,Waste Disposal,3726617,202307,22/10/2023,16481.99,
182015,Waste Disposal,401169,Coventry & Solihull Waste Disposal Company,Place,11486,Waste Disposal,R2704,Waste Disposal,3726618,202307,22/10/2023,17700.75,
182000,Waste Management,401169,Coventry & Solihull Waste Disposal Company,Place,11486,Waste Disposal,R4401,Services - Fees and Charges,3722478,202307,24/09/2023,136110.25,
182015,Waste Disposal,401169,Coventry & Solihull Waste Disposal Company,Place,11486,Waste Disposal,R2704,Waste Disposal,3722479,202307,24/09/2023,19100.9,
182015,Waste Disposal,401169,Coventry & Solihull Waste Disposal Company,Place,11486,Waste Disposal,R2704,Waste Disposal,3722480,202307,24/09/2023,28351.89,
201700,Grants,401156,Coventry & Warkwickshire Co-operative Development Agency,Place,11577,ERDF - Business support programme,R4701,External Funding (Grants) to external bodies,3725471,202307,25/10/2023,7982.2,
201700,Grants,401154,Coventry & Warwickshire Chamber Of Commerce,Place,11577,ERDF - Business support programme,R4701,External Funding (Grants) to external bodies,3725877,202307,25/10/2023,54446.85,
151510,Public Health,406075,Coventry & Warwickshire NHS Partnership Trust,People,10453,Sexual Health,R5008,Other agencies,3721511,202307,02/10/2023,263958.33,
1900ZE,Employment,406075,Coventry & Warwickshire NHS Partnership Trust,People,10008,0-19 Policy - PH,R4400,Services - Professional Fees,3720754,202307,26/09/2023,2233.98,
200000,Financial Services,420833,Coventry & Warwickshire Reinvestment Trust Ltd ,Place,10038,Growing Places Fund,C7000,Capital Loans,3720484,202307,02/10/2023,435000,
201700,Grants,412338,Coventry AIMHS Limited,People,11647,MH ASC Commissioning,R4701,External Funding (Grants) to external bodies,3720540,202307,01/10/2023,12771.25,
201700,Grants,414928,Coventry and Warwickshire Growth Hub Ltd,Place,11577,ERDF - Business support programme,R4701,External Funding (Grants) to external bodies,3725473,202307,25/10/2023,16562.36,
361510,Taxi Services - Non Staff,401159,Coventry Arena Taxis & Transport Services Ltd T/A Allens Taxis inc Trinity St Taxis,People,11114,LAC Transport,R3204,Travel Costs - Non Employees,3722791,202307,31/05/2023,810,
361510,Taxi Services - Non Staff,401159,Coventry Arena Taxis & Transport Services Ltd T/A Allens Taxis inc Trinity St Taxis,People,11114,LAC Transport,R3204,Travel Costs - Non Employees,3722789,202307,31/03/2023,990,
361600,Home to School,401159,Coventry Arena Taxis & Transport Services Ltd T/A Allens Taxis inc Trinity St Taxis,People,10066,Transport External Placements,R3204,Travel Costs - Non Employees,3721634,202307,31/03/2023,719.2,
201700,Grants,416150,Coventry Asylum and Refugee Action Group,People,10669,COVID-19 Test and Trace Service,R4701,External Funding (Grants) to external bodies,3726358,202307,13/10/2023,5000,
201700,Grants,401180,Coventry Boys & Girls Club,People,10808,Holiday Activities and Food Programme,R4701,External Funding (Grants) to external bodies,3722716,202307,06/10/2023,3279,
291120,Organised Activities,401180,Coventry Boys & Girls Club,People,11135,Youth Justice Service,R4404,Client Activities,3723857,202307,05/10/2023,750,
291000,Events,401184,Coventry Cathedral,People,11704,Coventry Music,R4001,Equipment & Tools - Hire,3726537,202307,17/10/2023,6000,
371010,Street Lighting,401184,Coventry Cathedral,Place,10191,OPR5102 Hill Top Youell House Undercroft,R2100,Energy - Electricity,3724042,202307,12/10/2023,1453.3,
201700,Grants,401187,Coventry Central Hall,People,11409,Hong Kong British National (Overseas) UK Welcome Programme,R4701,External Funding (Grants) to external bodies,3725118,202307,24/10/2023,4500,
192110,Room Hire,401187,Coventry Central Hall,People,11166,South Family Hub,R2201,Venue Hire,3720869,202307,19/09/2023,1958.23,
192110,Room Hire,401187,Coventry Central Hall,People,11381,Homes for Ukraine,R2201,Venue Hire,3725363,202307,05/09/2023,4250,
261520,Training,417341,Coventry College ,Place,10670,Adult Ed Staff Development,R1651,Training (Employer Costs),3725033,202307,31/08/2023,550,
261200,Professional & Advisory Services,418617,Coventry Diocesan Board of Education,People,10274,Education Standards,R4400,Services - Professional Fees,3720430,202307,11/09/2023,4236.58,
151510,Public Health,401211,Coventry Haven,People,10877,Domestic Violence,R5008,Other agencies,3726351,202307,23/10/2023,37500,
151510,Public Health,401211,Coventry Haven,People,10877,Domestic Violence,R5008,Other agencies,3726349,202307,23/10/2023,148459,
151510,Public Health,401211,Coventry Haven,People,10877,Domestic Violence,R5008,Other agencies,3726348,202307,23/10/2023,16972.25,
321118,Specialist Domestic Violence,401211,Coventry Haven,People,10877,Domestic Violence,R5008,Other agencies,3726350,202307,23/10/2023,75492.88,
201700,Grants,412343,Coventry Independent Advice Service Ltd,People,11076,Advice Centres,R4700,Core Funding (Grants) to external bodies,3722671,202307,09/10/2023,80571.75,
261200,Professional & Advisory Services,418195,Coventry Kabaddi Club,Place,11163,Coventry Moves,R4400,Services - Professional Fees,3721098,202307,11/07/2023,2000,
291000,Events,419958,Coventry Lord Mayor´s Committee for Peace & Reconciliation,Place,11456,General Events,R4400,Services - Professional Fees,3725953,202307,25/10/2023,521.71,
321014,Domiciliary Care,401218,Coventry Mind,People,10805,MH Home Care,R5008,Other agencies,20110390,202307,20/10/2023,758.1,
321014,Domiciliary Care,401218,Coventry Mind,People,10805,MH Home Care,R5008,Other agencies,20110390,202307,20/10/2023,758.1,
321014,Domiciliary Care,401218,Coventry Mind,People,10805,MH Home Care,R5008,Other agencies,20110390,202307,20/10/2023,758.1,
321014,Domiciliary Care,401218,Coventry Mind,People,10805,MH Home Care,R5008,Other agencies,20110390,202307,20/10/2023,758.1,
321014,Domiciliary Care,401218,Coventry Mind,People,10805,MH Home Care,R5008,Other agencies,20108616,202307,17/10/2023,758.1,
321014,Domiciliary Care,401218,Coventry Mind,People,10805,MH Home Care,R5008,Other agencies,20108616,202307,17/10/2023,758.1,
321014,Domiciliary Care,401218,Coventry Mind,People,10805,MH Home Care,R5008,Other agencies,20108616,202307,17/10/2023,649.8,
321014,Domiciliary Care,401218,Coventry Mind,People,10805,MH Home Care,R5008,Other agencies,20110373,202307,15/10/2023,758.1,
321014,Domiciliary Care,401218,Coventry Mind,People,10805,MH Home Care,R5008,Other agencies,20110386,202307,15/10/2023,758.1,
321014,Domiciliary Care,401218,Coventry Mind,People,10805,MH Home Care,R5008,Other agencies,20110373,202307,15/10/2023,758.1,
321014,Domiciliary Care,401218,Coventry Mind,People,10805,MH Home Care,R5008,Other agencies,20110386,202307,15/10/2023,758.1,
321014,Domiciliary Care,401218,Coventry Mind,People,10805,MH Home Care,R5008,Other agencies,20110373,202307,15/10/2023,758.1,
321014,Domiciliary Care,401218,Coventry Mind,People,10805,MH Home Care,R5008,Other agencies,20110373,202307,15/10/2023,758.1,
321014,Domiciliary Care,401218,Coventry Mind,People,10805,MH Home Care,R5008,Other agencies,20110386,202307,15/10/2023,758.1,
321014,Domiciliary Care,401218,Coventry Mind,People,10805,MH Home Care,R5008,Other agencies,20110386,202307,15/10/2023,758.1,
321016,Nursing Homes,401218,Coventry Mind,People,11075,MH Nursing Care Placements,R5008,Other agencies,20107118,202307,15/10/2023,1099.49,
321016,Nursing Homes,401218,Coventry Mind,People,11075,MH Nursing Care Placements,R5008,Other agencies,20107164,202307,15/10/2023,1101.17,
321016,Nursing Homes,401218,Coventry Mind,People,11075,MH Nursing Care Placements,R5008,Other agencies,20107263,202307,15/10/2023,-979.61,
321016,Nursing Homes,401218,Coventry Mind,People,11075,MH Nursing Care Placements,R5008,Other agencies,20107089,202307,15/10/2023,979.61,
321016,Nursing Homes,401218,Coventry Mind,People,11075,MH Nursing Care Placements,R5008,Other agencies,20107263,202307,15/10/2023,839.67,
321016,Nursing Homes,401218,Coventry Mind,People,11075,MH Nursing Care Placements,R5008,Other agencies,20107118,202307,15/10/2023,1099.49,
321016,Nursing Homes,401218,Coventry Mind,People,11075,MH Nursing Care Placements,R5008,Other agencies,20107089,202307,15/10/2023,979.61,
321016,Nursing Homes,401218,Coventry Mind,People,11075,MH Nursing Care Placements,R5008,Other agencies,20107118,202307,15/10/2023,1099.49,
321016,Nursing Homes,401218,Coventry Mind,People,11075,MH Nursing Care Placements,R5008,Other agencies,20107118,202307,15/10/2023,1099.49,
321016,Nursing Homes,401218,Coventry Mind,People,11075,MH Nursing Care Placements,R5008,Other agencies,20107263,202307,15/10/2023,-979.61,
321016,Nursing Homes,401218,Coventry Mind,People,11075,MH Nursing Care Placements,R5008,Other agencies,20107263,202307,15/10/2023,-979.61,
321016,Nursing Homes,401218,Coventry Mind,People,11075,MH Nursing Care Placements,R5008,Other agencies,20107089,202307,15/10/2023,979.61,
321016,Nursing Homes,401218,Coventry Mind,People,11075,MH Nursing Care Placements,R5008,Other agencies,20107263,202307,15/10/2023,-979.61,
321016,Nursing Homes,401218,Coventry Mind,People,11075,MH Nursing Care Placements,R5008,Other agencies,20107164,202307,15/10/2023,1101.17,
321016,Nursing Homes,401218,Coventry Mind,People,11075,MH Nursing Care Placements,R5008,Other agencies,20107263,202307,15/10/2023,-979.61,
321016,Nursing Homes,401218,Coventry Mind,People,11075,MH Nursing Care Placements,R5008,Other agencies,20107164,202307,15/10/2023,1101.17,
321016,Nursing Homes,401218,Coventry Mind,People,11075,MH Nursing Care Placements,R5008,Other agencies,20107089,202307,15/10/2023,979.61,
321016,Nursing Homes,401218,Coventry Mind,People,11075,MH Nursing Care Placements,R5008,Other agencies,20107164,202307,15/10/2023,1101.17,
151510,Public Health,401218,Coventry Mind,People,10877,Domestic Violence,R5008,Other agencies,3722707,202307,06/10/2023,40389.06,
201700,Grants,401218,Coventry Mind,People,11647,MH ASC Commissioning,R4700,Core Funding (Grants) to external bodies,3721812,202307,04/10/2023,242005.75,
321014,Domiciliary Care,401218,Coventry Mind,People,10805,MH Home Care,R5008,Other agencies,20102566,202307,16/09/2023,758.1,
321014,Domiciliary Care,401218,Coventry Mind,People,10805,MH Home Care,R5008,Other agencies,20102553,202307,16/09/2023,758.1,
321014,Domiciliary Care,401218,Coventry Mind,People,10805,MH Home Care,R5008,Other agencies,20102566,202307,16/09/2023,758.1,
321014,Domiciliary Care,401218,Coventry Mind,People,10805,MH Home Care,R5008,Other agencies,20102553,202307,16/09/2023,758.1,
321014,Domiciliary Care,401218,Coventry Mind,People,10805,MH Home Care,R5008,Other agencies,20102566,202307,16/09/2023,758.1,
321014,Domiciliary Care,401218,Coventry Mind,People,10805,MH Home Care,R5008,Other agencies,20102553,202307,16/09/2023,758.1,
321014,Domiciliary Care,401218,Coventry Mind,People,10805,MH Home Care,R5008,Other agencies,20102566,202307,16/09/2023,758.1,
321014,Domiciliary Care,401218,Coventry Mind,People,10805,MH Home Care,R5008,Other agencies,20102553,202307,16/09/2023,758.1,
321014,Domiciliary Care,401218,Coventry Mind,People,10805,MH Home Care,R5008,Other agencies,20104595,202307,07/09/2023,758.1,
321014,Domiciliary Care,401218,Coventry Mind,People,10805,MH Home Care,R5008,Other agencies,20104595,202307,07/09/2023,649.8,
321014,Domiciliary Care,401218,Coventry Mind,People,10805,MH Home Care,R5008,Other agencies,20104595,202307,07/09/2023,758.1,
321014,Domiciliary Care,401218,Coventry Mind,People,10805,MH Home Care,R5008,Other agencies,20104595,202307,07/09/2023,758.1,
321014,Domiciliary Care,401218,Coventry Mind,People,10805,MH Home Care,R5008,Other agencies,20104595,202307,07/09/2023,758.1,
261200,Professional & Advisory Services,424251,Coventry Municipal Holdings Ltd,Place,11708,Financial Management Team,R4400,Services - Professional Fees,3725411,202307,12/10/2023,36250,
261200,Professional & Advisory Services,424251,Coventry Municipal Holdings Ltd,Place,11708,Financial Management Team,R4400,Services - Professional Fees,3725411,202307,12/10/2023,36250,
321050,"Temporary Accommodation, Short Stay",401229,Coventry Panahghar Project,People,10169,Section17 Payments South,R2202,Rent - Client Accomodation,3726454,202307,11/09/2023,1393,
201700,Grants,414410,Coventry Pride,People,10669,COVID-19 Test and Trace Service,R4701,External Funding (Grants) to external bodies,3725302,202307,15/10/2023,1009.31,
201700,Grants,401235,Coventry Refugee & Migrant Centre,People,10211,Refugee Resettlement Programme,R4700,Core Funding (Grants) to external bodies,3725324,202307,01/10/2023,96938,
261200,Professional & Advisory Services,401247,Coventry Sports Foundation,Place,11163,Coventry Moves,R4400,Services - Professional Fees,3725870,202307,26/10/2023,17282.4,
291000,Events,401247,Coventry Sports Foundation,Place,10096,Sports Development,R4401,Services - Fees and Charges,3724674,202307,04/10/2023,9047,
261200,Professional & Advisory Services,401247,Coventry Sports Foundation,Place,11163,Coventry Moves,R4400,Services - Professional Fees,3719276,202307,20/09/2023,73756.8,
201700,Grants,401256,Coventry University Enterprises Ltd,Place,11577,ERDF - Business support programme,R4701,External Funding (Grants) to external bodies,3725472,202307,25/10/2023,151855.79,
201700,Grants,401256,Coventry University Enterprises Ltd,Place,11084,ERDF - Innovation Programme,R4701,External Funding (Grants) to external bodies,3723799,202307,16/10/2023,136748.96,
321016,Nursing Homes,406088,Cow Lees Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20106961,202307,15/10/2023,1973.61,
321016,Nursing Homes,406088,Cow Lees Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20107085,202307,15/10/2023,684.45,
321016,Nursing Homes,406088,Cow Lees Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20106993,202307,15/10/2023,928.5,
321016,Nursing Homes,406088,Cow Lees Nursing Home,People,11075,MH Nursing Care Placements,R5008,Other agencies,20107178,202307,15/10/2023,527.58,
321016,Nursing Homes,406088,Cow Lees Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20106993,202307,15/10/2023,928.5,
321016,Nursing Homes,406088,Cow Lees Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20107223,202307,15/10/2023,929.29,
321016,Nursing Homes,406088,Cow Lees Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20107025,202307,15/10/2023,913.24,
321016,Nursing Homes,406088,Cow Lees Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20107123,202307,15/10/2023,998.35,
321016,Nursing Homes,406088,Cow Lees Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20107085,202307,15/10/2023,684.45,
321016,Nursing Homes,406088,Cow Lees Nursing Home,People,11075,MH Nursing Care Placements,R5008,Other agencies,20107178,202307,15/10/2023,527.58,
321016,Nursing Homes,406088,Cow Lees Nursing Home,People,11075,MH Nursing Care Placements,R5008,Other agencies,20107178,202307,15/10/2023,527.58,
321016,Nursing Homes,406088,Cow Lees Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20106961,202307,15/10/2023,1973.61,
321016,Nursing Homes,406088,Cow Lees Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20107025,202307,15/10/2023,913.24,
321016,Nursing Homes,406088,Cow Lees Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20107123,202307,15/10/2023,998.35,
321016,Nursing Homes,406088,Cow Lees Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20107102,202307,15/10/2023,1803.9,
321016,Nursing Homes,406088,Cow Lees Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20107101,202307,15/10/2023,1456.34,
321016,Nursing Homes,406088,Cow Lees Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20106993,202307,15/10/2023,928.5,
321016,Nursing Homes,406088,Cow Lees Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20107123,202307,15/10/2023,998.35,
321016,Nursing Homes,406088,Cow Lees Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20107025,202307,15/10/2023,913.24,
321016,Nursing Homes,406088,Cow Lees Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20106961,202307,15/10/2023,1973.61,
321016,Nursing Homes,406088,Cow Lees Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20107102,202307,15/10/2023,1803.9,
321016,Nursing Homes,406088,Cow Lees Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20107083,202307,15/10/2023,782.23,
321016,Nursing Homes,406088,Cow Lees Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20107085,202307,15/10/2023,684.45,
321016,Nursing Homes,406088,Cow Lees Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20106961,202307,15/10/2023,1973.61,
321016,Nursing Homes,406088,Cow Lees Nursing Home,People,11075,MH Nursing Care Placements,R5008,Other agencies,20107178,202307,15/10/2023,527.58,
321016,Nursing Homes,406088,Cow Lees Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20107123,202307,15/10/2023,998.35,
321016,Nursing Homes,406088,Cow Lees Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20107101,202307,15/10/2023,1456.34,
321016,Nursing Homes,406088,Cow Lees Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20107102,202307,15/10/2023,1803.9,
321016,Nursing Homes,406088,Cow Lees Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20107223,202307,15/10/2023,929.29,
321016,Nursing Homes,406088,Cow Lees Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20107101,202307,15/10/2023,1456.34,
