Proclass,Proclass(T),Supplier,Supplier(T) ,Directorate(T),Cost Centre,Cost Centre(T),Account Code,Account Code(T),Transaction No,Period,Transaction Date,Amount
321014,Domiciliary Care,416143,Fitzroy Support,People,10949,LD Home Care,R5008,Other agencies,20111036,202308,21/07/2023,891.8
321014,Domiciliary Care,416143,Fitzroy Support,People,10949,LD Home Care,R5008,Other agencies,20111036,202308,21/07/2023,732.55
381500,Vehicle Parts,425707,Fleet Factors Limited,Place,11277,Fleet Services,R3009,Vehicle Parts,3734441,202308,24/11/2023,3305.4
381500,Vehicle Parts,425707,Fleet Factors Limited,Place,11277,Fleet Services,R3009,Vehicle Parts,3734438,202308,24/11/2023,2641.93
381500,Vehicle Parts,425707,Fleet Factors Limited,Place,11277,Fleet Services,R3009,Vehicle Parts,3731961,202308,17/11/2023,7134.25
381500,Vehicle Parts,425707,Fleet Factors Limited,Place,11277,Fleet Services,R3009,Vehicle Parts,3731959,202308,17/11/2023,3752.64
381500,Vehicle Parts,425707,Fleet Factors Limited,Place,11277,Fleet Services,R3009,Vehicle Parts,3731957,202308,17/11/2023,9227.73
381500,Vehicle Parts,425707,Fleet Factors Limited,Place,11277,Fleet Services,R3009,Vehicle Parts,3731963,202308,17/11/2023,1300
381500,Vehicle Parts,425707,Fleet Factors Limited,Place,11277,Fleet Services,R3009,Vehicle Parts,3731958,202308,17/11/2023,3390.94
381500,Vehicle Parts,425707,Fleet Factors Limited,Place,11277,Fleet Services,R3009,Vehicle Parts,3731962,202308,17/11/2023,1715.35
381500,Vehicle Parts,425707,Fleet Factors Limited,Place,11277,Fleet Services,R3009,Vehicle Parts,3729603,202308,10/11/2023,5133.71
381500,Vehicle Parts,425707,Fleet Factors Limited,Place,11277,Fleet Services,R3009,Vehicle Parts,3729602,202308,10/11/2023,3371.72
381500,Vehicle Parts,425707,Fleet Factors Limited,Place,11277,Fleet Services,R3009,Vehicle Parts,3729606,202308,10/11/2023,6222.77
381500,Vehicle Parts,425707,Fleet Factors Limited,Place,11277,Fleet Services,R3009,Vehicle Parts,3729604,202308,10/11/2023,2316.97
381500,Vehicle Parts,425707,Fleet Factors Limited,Place,11277,Fleet Services,R3009,Vehicle Parts,3729605,202308,10/11/2023,4986.22
381500,Vehicle Parts,425707,Fleet Factors Limited,Place,11277,Fleet Services,R3009,Vehicle Parts,3729627,202308,03/11/2023,8033.25
381500,Vehicle Parts,425707,Fleet Factors Limited,Place,11277,Fleet Services,R3009,Vehicle Parts,3729629,202308,03/11/2023,5962.46
381500,Vehicle Parts,425707,Fleet Factors Limited,Place,11277,Fleet Services,R3009,Vehicle Parts,3729613,202308,03/11/2023,-3162.83
381500,Vehicle Parts,425707,Fleet Factors Limited,Place,11277,Fleet Services,R3009,Vehicle Parts,3729628,202308,03/11/2023,3690.42
381500,Vehicle Parts,425707,Fleet Factors Limited,Place,11277,Fleet Services,R3009,Vehicle Parts,3729626,202308,03/11/2023,6458.56
381500,Vehicle Parts,425707,Fleet Factors Limited,Place,11277,Fleet Services,R3009,Vehicle Parts,3729616,202308,03/11/2023,-580.89
381500,Vehicle Parts,425707,Fleet Factors Limited,Place,11277,Fleet Services,R3009,Vehicle Parts,3726925,202308,27/10/2023,-943.8
381500,Vehicle Parts,425707,Fleet Factors Limited,Place,11277,Fleet Services,R3009,Vehicle Parts,3726927,202308,27/10/2023,-785.22
381500,Vehicle Parts,425707,Fleet Factors Limited,Place,11277,Fleet Services,R3009,Vehicle Parts,3726930,202308,27/10/2023,1057.83
381500,Vehicle Parts,425707,Fleet Factors Limited,Place,11277,Fleet Services,R3009,Vehicle Parts,3726920,202308,27/10/2023,3726.34
381500,Vehicle Parts,425707,Fleet Factors Limited,Place,11277,Fleet Services,R3009,Vehicle Parts,3726922,202308,27/10/2023,3056.54
381500,Vehicle Parts,425707,Fleet Factors Limited,Place,11277,Fleet Services,R3009,Vehicle Parts,3726919,202308,27/10/2023,3613.83
381500,Vehicle Parts,425707,Fleet Factors Limited,Place,11277,Fleet Services,R3009,Vehicle Parts,3726921,202308,27/10/2023,4138.23
201700,Grants,402015,Flutterbies,People,10890,Early Years funding for non-school settings,R4701,External Funding (Grants) to external bodies,3730889,202308,16/10/2023,1342.8
201700,Grants,402015,Flutterbies,People,10890,Early Years funding for non-school settings,R4701,External Funding (Grants) to external bodies,3730960,202308,16/10/2023,8874.45
201700,Grants,402015,Flutterbies,People,10890,Early Years funding for non-school settings,R4701,External Funding (Grants) to external bodies,3731107,202308,16/10/2023,836.37
201700,Grants,402015,Flutterbies,People,10890,Early Years funding for non-school settings,R4701,External Funding (Grants) to external bodies,3731034,202308,16/10/2023,4329
201700,Grants,402021,Foleshill Womens Training,Place,11890,Connect2,R4701,External Funding (Grants) to external bodies,3733651,202308,27/11/2023,14692.73
192110,Room Hire,402021,Foleshill Womens Training,Place,11255,Adult Ed Admin & Management,R2201,Venue Hire,3731524,202308,07/11/2023,1481.25
201700,Grants,402021,Foleshill Womens Training,Place,11890,Connect2,R4701,External Funding (Grants) to external bodies,3727780,202308,02/11/2023,14301.16
291300,Performing Arts,402024,Fools Paradise,Place,11456,General Events,R4400,Services - Professional Fees,3729528,202308,13/11/2023,6075
291300,Performing Arts,402024,Fools Paradise,Place,11456,General Events,R4400,Services - Professional Fees,3729529,202308,13/11/2023,5000
291300,Performing Arts,402024,Fools Paradise,Place,11456,General Events,R4400,Services - Professional Fees,3731854,202308,13/11/2023,905
291300,Performing Arts,402024,Fools Paradise,Place,11456,General Events,R4400,Services - Professional Fees,3729504,202308,13/11/2023,990
291300,Performing Arts,402024,Fools Paradise,Place,11456,General Events,R4400,Services - Professional Fees,3731771,202308,13/11/2023,-3818
291300,Performing Arts,402024,Fools Paradise,Place,11456,General Events,R4400,Services - Professional Fees,3729515,202308,13/11/2023,1490
201700,Grants,425927,Footsteps Binley Day Nursery & Pre-School,People,10890,Early Years funding for non-school settings,R4701,External Funding (Grants) to external bodies,3731025,202308,16/10/2023,3463.2
201700,Grants,425927,Footsteps Binley Day Nursery & Pre-School,People,10890,Early Years funding for non-school settings,R4701,External Funding (Grants) to external bodies,3731097,202308,16/10/2023,3030.3
201700,Grants,425927,Footsteps Binley Day Nursery & Pre-School,People,10890,Early Years funding for non-school settings,R4701,External Funding (Grants) to external bodies,3730950,202308,16/10/2023,671.4
321014,Domiciliary Care,426973,For Everybody Ltd - Oak Cottage,People,10949,LD Home Care,R5008,Other agencies,20116108,202308,21/11/2023,3655.68
321014,Domiciliary Care,426973,For Everybody Ltd - Oak Cottage,People,10949,LD Home Care,R5008,Other agencies,20116108,202308,21/11/2023,3655.68
321014,Domiciliary Care,426973,For Everybody Ltd - Oak Cottage,People,10949,LD Home Care,R5008,Other agencies,20116108,202308,21/11/2023,3655.68
321014,Domiciliary Care,426973,For Everybody Ltd - Oak Cottage,People,10949,LD Home Care,R5008,Other agencies,20116109,202308,21/11/2023,3655.68
321014,Domiciliary Care,426973,For Everybody Ltd - Oak Cottage,People,10949,LD Home Care,R5008,Other agencies,20116108,202308,21/11/2023,3655.68
321014,Domiciliary Care,426973,For Everybody Ltd - Oak Cottage,People,10949,LD Home Care,R5008,Other agencies,20116109,202308,21/11/2023,3655.68
321014,Domiciliary Care,426973,For Everybody Ltd - Oak Cottage,People,10949,LD Home Care,R5008,Other agencies,20116109,202308,21/11/2023,3655.68
321014,Domiciliary Care,426973,For Everybody Ltd - Oak Cottage,People,10949,LD Home Care,R5008,Other agencies,20116109,202308,21/11/2023,3655.68
321014,Domiciliary Care,426973,For Everybody Ltd - Oak Cottage,People,10949,LD Home Care,R5008,Other agencies,20115456,202308,13/11/2023,3655.68
321014,Domiciliary Care,426973,For Everybody Ltd - Oak Cottage,People,10949,LD Home Care,R5008,Other agencies,20115456,202308,13/11/2023,3655.68
321014,Domiciliary Care,426973,For Everybody Ltd - Oak Cottage,People,10949,LD Home Care,R5008,Other agencies,20115455,202308,16/09/2023,3655.68
321014,Domiciliary Care,426973,For Everybody Ltd - Oak Cottage,People,10949,LD Home Care,R5008,Other agencies,20115455,202308,16/09/2023,3655.68
321126,Foster Care,409265,Foreign Transactions,People,10655,Adoption Allowances,R4401,Services - Fees and Charges,3729363,202308,08/11/2023,4455.77
321126,Foster Care,409265,Foreign Transactions,People,11801,Special Guardianship Payments,R4401,Services - Fees and Charges,3727863,202308,26/10/2023,1425.24
321000,Adults,424943,Fort Advocacy Limited,People,10975,MH Mental Capacity Assessment/DOLS,R4400,Services - Professional Fees,3734111,202308,20/11/2023,3268.5
321000,Adults,424943,Fort Advocacy Limited,People,10975,MH Mental Capacity Assessment/DOLS,R4400,Services - Professional Fees,3728360,202308,18/10/2023,3339
321117,Childrens Residential Care,426780,Forte Care Ltd,People,10418,Residential - External Fees,R5008,Other agencies,3733099,202308,13/11/2023,18529
321117,Childrens Residential Care,426780,Forte Care Ltd,People,10418,Residential - External Fees,R5008,Other agencies,3730500,202308,06/11/2023,18529
321117,Childrens Residential Care,426780,Forte Care Ltd,People,10418,Residential - External Fees,R5008,Other agencies,3730499,202308,30/10/2023,18529
321117,Childrens Residential Care,426780,Forte Care Ltd,People,10418,Residential - External Fees,R5008,Other agencies,3727429,202308,23/10/2023,18529
321117,Childrens Residential Care,426780,Forte Care Ltd,People,10418,Residential - External Fees,R5008,Other agencies,3727020,202308,16/10/2023,18529
401303,Childrens Residential Foster Care,401123,Foster Care Associates Ltd,People,10706,Fostering - External Fees,R5008,Other agencies,3734362,202308,27/11/2023,-1331.06
401303,Childrens Residential Foster Care,401123,Foster Care Associates Ltd,People,10706,Fostering - External Fees,R5008,Other agencies,3733330,202308,17/11/2023,-1796.83
401303,Childrens Residential Foster Care,401123,Foster Care Associates Ltd,People,10706,Fostering - External Fees,R5008,Other agencies,3734303,202308,15/11/2023,3593.65
401303,Childrens Residential Foster Care,401123,Foster Care Associates Ltd,People,10706,Fostering - External Fees,R5008,Other agencies,3734295,202308,15/11/2023,5415.47
401303,Childrens Residential Foster Care,401123,Foster Care Associates Ltd,People,10706,Fostering - External Fees,R5008,Other agencies,3734302,202308,15/11/2023,3593.65
401303,Childrens Residential Foster Care,401123,Foster Care Associates Ltd,People,10706,Fostering - External Fees,R5008,Other agencies,3734301,202308,15/11/2023,4281.3
401303,Childrens Residential Foster Care,401123,Foster Care Associates Ltd,People,10706,Fostering - External Fees,R5008,Other agencies,3734297,202308,15/11/2023,3787.07
401303,Childrens Residential Foster Care,401123,Foster Care Associates Ltd,People,10706,Fostering - External Fees,R5008,Other agencies,3734300,202308,15/11/2023,3748.98
401303,Childrens Residential Foster Care,401123,Foster Care Associates Ltd,People,10706,Fostering - External Fees,R5008,Other agencies,3734296,202308,15/11/2023,3089.06
401303,Childrens Residential Foster Care,401123,Foster Care Associates Ltd,People,10706,Fostering - External Fees,R5008,Other agencies,3734299,202308,15/11/2023,3988.37
401303,Childrens Residential Foster Care,401123,Foster Care Associates Ltd,People,10706,Fostering - External Fees,R5008,Other agencies,3734298,202308,15/11/2023,3674.73
401303,Childrens Residential Foster Care,401123,Foster Care Associates Ltd,People,10706,Fostering - External Fees,R5008,Other agencies,3726967,202308,13/10/2023,3797.23
401303,Childrens Residential Foster Care,401123,Foster Care Associates Ltd,People,10706,Fostering - External Fees,R5008,Other agencies,3726968,202308,13/10/2023,4121.32
401303,Childrens Residential Foster Care,401123,Foster Care Associates Ltd,People,10706,Fostering - External Fees,R5008,Other agencies,3726964,202308,13/10/2023,5595.99
401303,Childrens Residential Foster Care,401123,Foster Care Associates Ltd,People,10706,Fostering - External Fees,R5008,Other agencies,3726966,202308,13/10/2023,3913.31
401303,Childrens Residential Foster Care,401123,Foster Care Associates Ltd,People,10706,Fostering - External Fees,R5008,Other agencies,3726965,202308,13/10/2023,3192.03
401303,Childrens Residential Foster Care,401123,Foster Care Associates Ltd,People,10706,Fostering - External Fees,R5008,Other agencies,3726970,202308,13/10/2023,4424.01
401303,Childrens Residential Foster Care,401123,Foster Care Associates Ltd,People,10706,Fostering - External Fees,R5008,Other agencies,3726971,202308,13/10/2023,3713.45
401303,Childrens Residential Foster Care,401123,Foster Care Associates Ltd,People,10706,Fostering - External Fees,R5008,Other agencies,3726969,202308,13/10/2023,3873.96
401303,Childrens Residential Foster Care,401123,Foster Care Associates Ltd,People,10706,Fostering - External Fees,R5008,Other agencies,3726972,202308,13/10/2023,3713.45
401303,Childrens Residential Foster Care,414528,Fostering Options Ltd,People,10706,Fostering - External Fees,R5008,Other agencies,3730001,202308,01/11/2023,3618
401303,Childrens Residential Foster Care,414528,Fostering Options Ltd,People,10706,Fostering - External Fees,R5008,Other agencies,3730005,202308,01/11/2023,3618
401303,Childrens Residential Foster Care,421460,Fostering People Ltd,People,10706,Fostering - External Fees,R5008,Other agencies,3729986,202308,01/11/2023,3593.06
401303,Childrens Residential Foster Care,421460,Fostering People Ltd,People,10706,Fostering - External Fees,R5008,Other agencies,3729984,202308,01/11/2023,3593.06
401303,Childrens Residential Foster Care,417611,Fostering Priory,People,10706,Fostering - External Fees,R5008,Other agencies,3730524,202308,27/10/2023,1377.16
401303,Childrens Residential Foster Care,417611,Fostering Priory,People,10706,Fostering - External Fees,R5008,Other agencies,3727603,202308,24/10/2023,3449.76
401303,Childrens Residential Foster Care,417611,Fostering Priory,People,10706,Fostering - External Fees,R5008,Other agencies,3727605,202308,24/10/2023,3732.07
401303,Childrens Residential Foster Care,417611,Fostering Priory,People,10706,Fostering - External Fees,R5008,Other agencies,3727604,202308,24/10/2023,3873.77
401303,Childrens Residential Foster Care,402040,Fostering Solutions Ltd,People,10706,Fostering - External Fees,R5008,Other agencies,3733919,202308,15/11/2023,5235
401303,Childrens Residential Foster Care,402040,Fostering Solutions Ltd,People,10706,Fostering - External Fees,R5008,Other agencies,3733918,202308,15/11/2023,6476.4
401303,Childrens Residential Foster Care,402040,Fostering Solutions Ltd,People,10706,Fostering - External Fees,R5008,Other agencies,3729462,202308,15/10/2023,6692.28
401303,Childrens Residential Foster Care,424330,Fosteringuk Ltd,People,10706,Fostering - External Fees,R5008,Other agencies,3729058,202308,01/11/2023,4714.2
401303,Childrens Residential Foster Care,424330,Fosteringuk Ltd,People,10706,Fostering - External Fees,R5008,Other agencies,3729060,202308,01/11/2023,3192.6
401303,Childrens Residential Foster Care,424330,Fosteringuk Ltd,People,10706,Fostering - External Fees,R5008,Other agencies,3729059,202308,01/11/2023,3192.6
401303,Childrens Residential Foster Care,424330,Fosteringuk Ltd,People,10706,Fostering - External Fees,R5008,Other agencies,3729061,202308,01/11/2023,3192.6
401303,Childrens Residential Foster Care,424330,Fosteringuk Ltd,People,10706,Fostering - External Fees,R5008,Other agencies,3730509,202308,03/10/2023,3299.02
401303,Childrens Residential Foster Care,424330,Fosteringuk Ltd,People,10706,Fostering - External Fees,R5008,Other agencies,3733867,202308,02/05/2023,3181.84
401303,Childrens Residential Foster Care,424330,Fosteringuk Ltd,People,10706,Fostering - External Fees,R5008,Other agencies,3733866,202308,02/05/2023,4871.34
401303,Childrens Residential Foster Care,402041,Fosterplus (Fostercare) Ltd,People,10706,Fostering - External Fees,R5008,Other agencies,3733859,202308,15/11/2023,3630.47
401303,Childrens Residential Foster Care,402041,Fosterplus (Fostercare) Ltd,People,10706,Fostering - External Fees,R5008,Other agencies,3729682,202308,24/10/2023,3751.49
401303,Childrens Residential Foster Care,412721,Foundation Fostering,People,10706,Fostering - External Fees,R5008,Other agencies,3730279,202308,31/10/2023,3736.43
321017,Residential Care,411964,Foundation House,People,10257,LD Residential Care Placements,R5008,Other agencies,20113188,202308,13/11/2023,2644.85
321017,Residential Care,411964,Foundation House,People,10257,LD Residential Care Placements,R5008,Other agencies,20113188,202308,13/11/2023,2644.85
321017,Residential Care,411964,Foundation House,People,10257,LD Residential Care Placements,R5008,Other agencies,20113188,202308,13/11/2023,2644.85
321017,Residential Care,411964,Foundation House,People,10257,LD Residential Care Placements,R5008,Other agencies,20113188,202308,13/11/2023,2644.85
321016,Nursing Homes,406284,Fountain Lodge Nursing Home,People,10834,LD Nursing Care Placements,R5008,Other agencies,20113782,202308,13/11/2023,631.96
321016,Nursing Homes,406284,Fountain Lodge Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20113970,202308,13/11/2023,523.88
321016,Nursing Homes,406284,Fountain Lodge Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20113761,202308,13/11/2023,631.96
321016,Nursing Homes,406284,Fountain Lodge Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20113854,202308,13/11/2023,593.14
321016,Nursing Homes,406284,Fountain Lodge Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20113988,202308,13/11/2023,635.06
321016,Nursing Homes,406284,Fountain Lodge Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20113730,202308,13/11/2023,630.85
321016,Nursing Homes,406284,Fountain Lodge Nursing Home,People,10834,LD Nursing Care Placements,R5008,Other agencies,20113782,202308,13/11/2023,631.96
321016,Nursing Homes,406284,Fountain Lodge Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20113761,202308,13/11/2023,631.96
321016,Nursing Homes,406284,Fountain Lodge Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20113970,202308,13/11/2023,523.88
321016,Nursing Homes,406284,Fountain Lodge Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20113854,202308,13/11/2023,593.14
321016,Nursing Homes,406284,Fountain Lodge Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20113854,202308,13/11/2023,593.14
321016,Nursing Homes,406284,Fountain Lodge Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20113919,202308,13/11/2023,669.03
321016,Nursing Homes,406284,Fountain Lodge Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20113980,202308,13/11/2023,640.96
321016,Nursing Homes,406284,Fountain Lodge Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20113970,202308,13/11/2023,523.88
321016,Nursing Homes,406284,Fountain Lodge Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20113980,202308,13/11/2023,640.96
321016,Nursing Homes,406284,Fountain Lodge Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20113854,202308,13/11/2023,593.14
321016,Nursing Homes,406284,Fountain Lodge Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20113988,202308,13/11/2023,635.06
321016,Nursing Homes,406284,Fountain Lodge Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20113730,202308,13/11/2023,630.85
321016,Nursing Homes,406284,Fountain Lodge Nursing Home,People,10834,LD Nursing Care Placements,R5008,Other agencies,20113782,202308,13/11/2023,631.96
321016,Nursing Homes,406284,Fountain Lodge Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20113970,202308,13/11/2023,523.88
321016,Nursing Homes,406284,Fountain Lodge Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20113840,202308,13/11/2023,827.86
321016,Nursing Homes,406284,Fountain Lodge Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20113840,202308,13/11/2023,827.86
321016,Nursing Homes,406284,Fountain Lodge Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20113988,202308,13/11/2023,635.06
321016,Nursing Homes,406284,Fountain Lodge Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20113840,202308,13/11/2023,827.86
321016,Nursing Homes,406284,Fountain Lodge Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20113988,202308,13/11/2023,635.06
321016,Nursing Homes,406284,Fountain Lodge Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20113919,202308,13/11/2023,669.03
321016,Nursing Homes,406284,Fountain Lodge Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20113919,202308,13/11/2023,669.03
321016,Nursing Homes,406284,Fountain Lodge Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20113980,202308,13/11/2023,640.96
321016,Nursing Homes,406284,Fountain Lodge Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20113730,202308,13/11/2023,630.85
321016,Nursing Homes,406284,Fountain Lodge Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20113761,202308,13/11/2023,631.96
321016,Nursing Homes,406284,Fountain Lodge Nursing Home,People,10834,LD Nursing Care Placements,R5008,Other agencies,20113782,202308,13/11/2023,631.96
321016,Nursing Homes,406284,Fountain Lodge Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20113761,202308,13/11/2023,631.96
321016,Nursing Homes,406284,Fountain Lodge Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20113980,202308,13/11/2023,640.96
321016,Nursing Homes,406284,Fountain Lodge Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20113730,202308,13/11/2023,630.85
321016,Nursing Homes,406284,Fountain Lodge Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20113840,202308,13/11/2023,827.86
321016,Nursing Homes,406284,Fountain Lodge Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20113919,202308,13/11/2023,669.03
321017,Residential Care,406284,Fountain Lodge Nursing Home,People,11947,OP Residential Care Placements,R5008,Other agencies,20113173,202308,13/11/2023,709.68
321017,Residential Care,406284,Fountain Lodge Nursing Home,People,11947,OP Residential Care Placements,R5008,Other agencies,20113601,202308,13/11/2023,709.68
321017,Residential Care,406284,Fountain Lodge Nursing Home,People,10257,LD Residential Care Placements,R5008,Other agencies,20113587,202308,13/11/2023,680.93
321017,Residential Care,406284,Fountain Lodge Nursing Home,People,10257,LD Residential Care Placements,R5008,Other agencies,20113144,202308,13/11/2023,838.11
321017,Residential Care,406284,Fountain Lodge Nursing Home,People,11947,OP Residential Care Placements,R5008,Other agencies,20113601,202308,13/11/2023,709.68
321017,Residential Care,406284,Fountain Lodge Nursing Home,People,10257,LD Residential Care Placements,R5008,Other agencies,20113108,202308,13/11/2023,688.32
321017,Residential Care,406284,Fountain Lodge Nursing Home,People,10257,LD Residential Care Placements,R5008,Other agencies,20113144,202308,13/11/2023,838.11
321017,Residential Care,406284,Fountain Lodge Nursing Home,People,10257,LD Residential Care Placements,R5008,Other agencies,20113144,202308,13/11/2023,838.11
321017,Residential Care,406284,Fountain Lodge Nursing Home,People,10257,LD Residential Care Placements,R5008,Other agencies,20113108,202308,13/11/2023,688.32
321017,Residential Care,406284,Fountain Lodge Nursing Home,People,11947,OP Residential Care Placements,R5008,Other agencies,20113173,202308,13/11/2023,709.68
321017,Residential Care,406284,Fountain Lodge Nursing Home,People,11947,OP Residential Care Placements,R5008,Other agencies,20113173,202308,13/11/2023,709.68
321017,Residential Care,406284,Fountain Lodge Nursing Home,People,11947,OP Residential Care Placements,R5008,Other agencies,20113198,202308,13/11/2023,700.23
321017,Residential Care,406284,Fountain Lodge Nursing Home,People,10257,LD Residential Care Placements,R5008,Other agencies,20113108,202308,13/11/2023,688.32
321017,Residential Care,406284,Fountain Lodge Nursing Home,People,11947,OP Residential Care Placements,R5008,Other agencies,20113173,202308,13/11/2023,709.68
321017,Residential Care,406284,Fountain Lodge Nursing Home,People,11301,MH Residential Care Placements,R5008,Other agencies,20113632,202308,13/11/2023,688.32
321017,Residential Care,406284,Fountain Lodge Nursing Home,People,11301,MH Residential Care Placements,R5008,Other agencies,20113632,202308,13/11/2023,688.32
321017,Residential Care,406284,Fountain Lodge Nursing Home,People,10257,LD Residential Care Placements,R5008,Other agencies,20113144,202308,13/11/2023,838.11
321017,Residential Care,406284,Fountain Lodge Nursing Home,People,11947,OP Residential Care Placements,R5008,Other agencies,20113198,202308,13/11/2023,700.23
321017,Residential Care,406284,Fountain Lodge Nursing Home,People,11947,OP Residential Care Placements,R5008,Other agencies,20113601,202308,13/11/2023,709.68
321017,Residential Care,406284,Fountain Lodge Nursing Home,People,10257,LD Residential Care Placements,R5008,Other agencies,20113587,202308,13/11/2023,680.93
321017,Residential Care,406284,Fountain Lodge Nursing Home,People,10257,LD Residential Care Placements,R5008,Other agencies,20113587,202308,13/11/2023,680.93
321017,Residential Care,406284,Fountain Lodge Nursing Home,People,10257,LD Residential Care Placements,R5008,Other agencies,20113108,202308,13/11/2023,688.32
321017,Residential Care,406284,Fountain Lodge Nursing Home,People,11301,MH Residential Care Placements,R5008,Other agencies,20113632,202308,13/11/2023,688.32
321017,Residential Care,406284,Fountain Lodge Nursing Home,People,11301,MH Residential Care Placements,R5008,Other agencies,20113632,202308,13/11/2023,688.32
321017,Residential Care,406284,Fountain Lodge Nursing Home,People,11947,OP Residential Care Placements,R5008,Other agencies,20113198,202308,13/11/2023,700.23
321017,Residential Care,406284,Fountain Lodge Nursing Home,People,11947,OP Residential Care Placements,R5008,Other agencies,20113198,202308,13/11/2023,700.23
321017,Residential Care,406284,Fountain Lodge Nursing Home,People,11947,OP Residential Care Placements,R5008,Other agencies,20113601,202308,13/11/2023,709.68
321017,Residential Care,406284,Fountain Lodge Nursing Home,People,10257,LD Residential Care Placements,R5008,Other agencies,20113587,202308,13/11/2023,680.93
321017,Residential Care,406284,Fountain Lodge Nursing Home,People,10257,LD Residential Care Placements,R5008,Other agencies,20112330,202308,12/11/2023,715.9
321017,Residential Care,406284,Fountain Lodge Nursing Home,People,10257,LD Residential Care Placements,R5008,Other agencies,20112009,202308,07/11/2023,715.9
321017,Residential Care,406284,Fountain Lodge Nursing Home,People,10257,LD Residential Care Placements,R5008,Other agencies,20111911,202308,31/10/2023,715.9
321017,Residential Care,406284,Fountain Lodge Nursing Home,People,10257,LD Residential Care Placements,R5008,Other agencies,20111809,202308,24/10/2023,715.9
321017,Residential Care,406284,Fountain Lodge Nursing Home,People,11947,OP Residential Care Placements,R5008,Other agencies,20111817,202308,24/10/2023,735.37
321017,Residential Care,406284,Fountain Lodge Nursing Home,People,11947,OP Residential Care Placements,R5008,Other agencies,20111793,202308,18/10/2023,735.37
321017,Residential Care,406284,Fountain Lodge Nursing Home,People,11947,OP Residential Care Placements,R5008,Other agencies,20111793,202308,18/10/2023,735.37
401303,Childrens Residential Foster Care,423963,Freedom Fostering Ltd,People,10706,Fostering - External Fees,R5008,Other agencies,3731974,202308,01/11/2023,3418.09
401303,Childrens Residential Foster Care,423963,Freedom Fostering Ltd,People,10706,Fostering - External Fees,R5008,Other agencies,3731975,202308,01/11/2023,3418.09
321017,Residential Care,406297,Freeways Trust Ltd,People,10257,LD Residential Care Placements,R5008,Other agencies,20113112,202308,13/11/2023,1034.25
321017,Residential Care,406297,Freeways Trust Ltd,People,10257,LD Residential Care Placements,R5008,Other agencies,20113112,202308,13/11/2023,1034.25
321017,Residential Care,406297,Freeways Trust Ltd,People,10257,LD Residential Care Placements,R5008,Other agencies,20113112,202308,13/11/2023,1034.25
321017,Residential Care,406297,Freeways Trust Ltd,People,10257,LD Residential Care Placements,R5008,Other agencies,20113112,202308,13/11/2023,1034.25
191010,Promotional & Recruitment,425507,Frontier Consulting Limited,People,10378,Children´s Services Management Team,R1700,Staff Advertising,3733550,202308,22/08/2023,4595.52
261520,Training,414960,Fronting The Challenge Projects Ltd T/A Thrive,People,10541,Alternative Provision School: Coventry Extended Learning Centre,R1651,Training (Employer Costs),3727597,202308,23/10/2023,1795
271440,Software,420474,FSI (FM Solutions) Ltd,People,11894,ICT Systems,R4530,Computing -  Software,3729299,202308,11/10/2023,8880
381100,Fuel,402071,Fuchs Lubricants (UK) Ltd,Place,11277,Fleet Services,R3000,Vehicle Fuel & Oil,3727409,202308,17/10/2023,861.75
