Proclass,Proclass(T),Supplier,Supplier(T) ,Directorate(T),Cost Centre,Cost Centre(T),Account Code,Account Code(T),Transaction No,Period,Transaction Date,Amount
401303,Childrens Residential Foster Care,404975,Sunbeam Fostering Agency,People,10706,Fostering - External Fees,R5008,Other agencies,3702773,202304,30/06/2023,"3,283.50"
401303,Childrens Residential Foster Care,404975,Sunbeam Fostering Agency,People,10706,Fostering - External Fees,R5008,Other agencies,3703781,202304,30/04/2023,"3,259.07"
401303,Childrens Residential Foster Care,404975,Sunbeam Fostering Agency,People,10706,Fostering - External Fees,R5008,Other agencies,3703378,202304,31/05/2023,"3,367.71"
401303,Childrens Residential Foster Care,404975,Sunbeam Fostering Agency,People,10706,Fostering - External Fees,R5008,Other agencies,3703777,202304,30/04/2023,"4,500.00"
401303,Childrens Residential Foster Care,404975,Sunbeam Fostering Agency,People,10706,Fostering - External Fees,R5008,Other agencies,3706470,202304,30/06/2023,"2,224.53"
401303,Childrens Residential Foster Care,404975,Sunbeam Fostering Agency,People,10706,Fostering - External Fees,R5008,Other agencies,3702777,202304,30/06/2023,"2,144.28"
401303,Childrens Residential Foster Care,404975,Sunbeam Fostering Agency,People,10706,Fostering - External Fees,R5008,Other agencies,3702772,202304,30/06/2023,"3,028.07"
401303,Childrens Residential Foster Care,404975,Sunbeam Fostering Agency,People,10706,Fostering - External Fees,R5008,Other agencies,3703377,202304,31/05/2023,"3,428.16"
401303,Childrens Residential Foster Care,404975,Sunbeam Fostering Agency,People,10706,Fostering - External Fees,R5008,Other agencies,3703775,202304,30/04/2023,"3,283.50"
401303,Childrens Residential Foster Care,404975,Sunbeam Fostering Agency,People,10706,Fostering - External Fees,R5008,Other agencies,3703780,202304,30/04/2023,"3,317.57"
401303,Childrens Residential Foster Care,404975,Sunbeam Fostering Agency,People,10706,Fostering - External Fees,R5008,Other agencies,3706469,202304,30/06/2023,"2,281.35"
401303,Childrens Residential Foster Care,404975,Sunbeam Fostering Agency,People,10706,Fostering - External Fees,R5008,Other agencies,3703773,202304,30/04/2023,"3,028.07"
401303,Childrens Residential Foster Care,404975,Sunbeam Fostering Agency,People,10706,Fostering - External Fees,R5008,Other agencies,3703376,202304,31/05/2023,"3,498.57"
401303,Childrens Residential Foster Care,404975,Sunbeam Fostering Agency,People,10706,Fostering - External Fees,R5008,Other agencies,3703779,202304,30/04/2023,"3,385.71"
401303,Childrens Residential Foster Care,404975,Sunbeam Fostering Agency,People,10706,Fostering - External Fees,R5008,Other agencies,3702776,202304,30/06/2023,"3,330.43"
381210,Vehicle Hire,400327,Sunbelt Rentals Ltd,Place,10721,Highways: Emergency Call Out,R4003,Equipment & Tools - R & M,3702797,202304,30/06/2023,"1,009.66"
230000,Highway Equipment & Materials,400327,Sunbelt Rentals Ltd,Place,11154,Highways: Overhead,R4001,Equipment & Tools - Hire,3702560,202304,30/06/2023,"1,183.04"
230000,Highway Equipment & Materials,400327,Sunbelt Rentals Ltd,Place,11154,Highways: Overhead,R4001,Equipment & Tools - Hire,3702502,202304,30/06/2023,528.53
230000,Highway Equipment & Materials,400327,Sunbelt Rentals Ltd,Place,11154,Highways: Overhead,R4001,Equipment & Tools - Hire,3702504,202304,30/06/2023,971.26
230000,Highway Equipment & Materials,400327,Sunbelt Rentals Ltd,Place,11154,Highways: Overhead,R4001,Equipment & Tools - Hire,3702501,202304,30/06/2023,594.00
230000,Highway Equipment & Materials,400327,Sunbelt Rentals Ltd,Place,11154,Highways: Overhead,R4001,Equipment & Tools - Hire,3702498,202304,30/06/2023,953.22
230000,Highway Equipment & Materials,400327,Sunbelt Rentals Ltd,Place,11154,Highways: Overhead,R4001,Equipment & Tools - Hire,3702799,202304,30/06/2023,"1,614.57"
230000,Highway Equipment & Materials,400327,Sunbelt Rentals Ltd,Place,11154,Highways: Overhead,R4001,Equipment & Tools - Hire,3702500,202304,30/06/2023,590.30
381204,Heavy Construction Equipment - Hire,400327,Sunbelt Rentals Ltd,Place,11600,Godiva Event,R4001,Equipment & Tools - Hire,3705500,202304,30/06/2023,680.52
381204,Heavy Construction Equipment - Hire,400327,Sunbelt Rentals Ltd,Place,11600,Godiva Event,R4001,Equipment & Tools - Hire,3705499,202304,30/06/2023,524.42
381204,Heavy Construction Equipment - Hire,400327,Sunbelt Rentals Ltd,Place,11600,Godiva Event,R4001,Equipment & Tools - Hire,3705498,202304,30/06/2023,524.42
381204,Heavy Construction Equipment - Hire,400327,Sunbelt Rentals Ltd,Place,11600,Godiva Event,R4001,Equipment & Tools - Hire,3705495,202304,30/06/2023,668.42
381204,Heavy Construction Equipment - Hire,400327,Sunbelt Rentals Ltd,Place,11600,Godiva Event,R4001,Equipment & Tools - Hire,3705496,202304,30/06/2023,535.36
381204,Heavy Construction Equipment - Hire,400327,Sunbelt Rentals Ltd,Place,11600,Godiva Event,R4001,Equipment & Tools - Hire,3705509,202304,14/07/2023,512.35
281300,Legal Opinion,404998,Susan M Barnes,Place,10704,Legal Services,R4400,Services - Professional Fees,3702145,202304,27/06/2023,640.00
321150,Supervised Contacts,425376,Swan Family Centres Ltd,People,10798,Children´s Supervised Contacts,R5008,Other agencies,3701557,202304,09/06/2023,"26,400.00"
321150,Supervised Contacts,425376,Swan Family Centres Ltd,People,10798,Children´s Supervised Contacts,R5008,Other agencies,3704824,202304,13/07/2023,"6,689.70"
321150,Supervised Contacts,425376,Swan Family Centres Ltd,People,10798,Children´s Supervised Contacts,R5008,Other agencies,3701515,202304,31/05/2023,"10,278.90"
321150,Supervised Contacts,425376,Swan Family Centres Ltd,People,10798,Children´s Supervised Contacts,R5008,Other agencies,3703804,202304,10/07/2023,"26,400.00"
391500,Highways,426071,Swarco UK & Ireland Ltd,Place,11359,Traffic Management,C3000,Acquisition of Plant & Equipment,3706714,202304,24/07/2023,"7,320.90"
401303,Childrens Residential Foster Care,405018,SWIIS Foster Care Ltd,People,10706,Fostering - External Fees,R5008,Other agencies,3702466,202304,12/06/2023,844.66
401303,Childrens Residential Foster Care,405018,SWIIS Foster Care Ltd,People,10706,Fostering - External Fees,R5008,Other agencies,3706934,202304,17/07/2023,844.66
401303,Childrens Residential Foster Care,405018,SWIIS Foster Care Ltd,People,10706,Fostering - External Fees,R5008,Other agencies,3702361,202304,21/06/2023,-844.66
401303,Childrens Residential Foster Care,405018,SWIIS Foster Care Ltd,People,10706,Fostering - External Fees,R5008,Other agencies,3702365,202304,21/06/2023,-844.66
401303,Childrens Residential Foster Care,405018,SWIIS Foster Care Ltd,People,10706,Fostering - External Fees,R5008,Other agencies,3702362,202304,21/06/2023,-759.68
401303,Childrens Residential Foster Care,405018,SWIIS Foster Care Ltd,People,10706,Fostering - External Fees,R5008,Other agencies,3702366,202304,21/06/2023,-759.68
401303,Childrens Residential Foster Care,405018,SWIIS Foster Care Ltd,People,10706,Fostering - External Fees,R5008,Other agencies,3702364,202304,21/06/2023,-759.68
401303,Childrens Residential Foster Care,405018,SWIIS Foster Care Ltd,People,10706,Fostering - External Fees,R5008,Other agencies,3702363,202304,21/06/2023,-844.66
261200,Professional & Advisory Services,405020,Sylvia Oglesby,People,10084,Section17 Payments West,R4400,Services - Professional Fees,3703850,202304,12/07/2023,560.00
261200,Professional & Advisory Services,405020,Sylvia Oglesby,People,10084,Section17 Payments West,R4400,Services - Professional Fees,3702395,202304,11/07/2023,520.00
381400,Vehicle Maintenance,405032,T H White Ltd,Place,11277,Fleet Services,R3020,Vehicle R&M,3705698,202304,12/07/2023,"1,540.92"
381400,Vehicle Maintenance,405032,T H White Ltd,Place,11277,Fleet Services,R3020,Vehicle R&M,3703222,202304,31/05/2023,644.96
381400,Vehicle Maintenance,405032,T H White Ltd,Place,11277,Fleet Services,R3020,Vehicle R&M,3705697,202304,12/07/2023,"1,034.33"
381400,Vehicle Maintenance,405032,T H White Ltd,Place,11277,Fleet Services,R3020,Vehicle R&M,3705696,202304,12/07/2023,"1,591.78"
381400,Vehicle Maintenance,405032,T H White Ltd,Place,11277,Fleet Services,R3020,Vehicle R&M,3705695,202304,12/07/2023,"1,790.54"
349999,Not Elsewhere Classified,405050,Take A Break Warwickshire Ltd,People,10232,Children´s Disability,R5008,Other agencies,3704718,202304,06/07/2023,540.00
349999,Not Elsewhere Classified,405050,Take A Break Warwickshire Ltd,People,10232,Children´s Disability,R5008,Other agencies,3704724,202304,06/07/2023,663.00
349999,Not Elsewhere Classified,405050,Take A Break Warwickshire Ltd,People,10232,Children´s Disability,R5008,Other agencies,3704756,202304,06/07/2023,"1,080.00"
349999,Not Elsewhere Classified,405050,Take A Break Warwickshire Ltd,People,10232,Children´s Disability,R5008,Other agencies,3704725,202304,06/07/2023,612.00
349999,Not Elsewhere Classified,405050,Take A Break Warwickshire Ltd,People,10232,Children´s Disability,R5008,Other agencies,3704720,202304,06/07/2023,540.00
349999,Not Elsewhere Classified,405050,Take A Break Warwickshire Ltd,People,10232,Children´s Disability,R5008,Other agencies,3704726,202304,06/07/2023,558.00
349999,Not Elsewhere Classified,405050,Take A Break Warwickshire Ltd,People,10232,Children´s Disability,R5008,Other agencies,3704734,202304,06/07/2023,540.00
321050,"Temporary Accommodation, Short Stay",425250,Talash Hotels Ltd T/A Barons Court Hotel,People,10225,Housing - B&B Accommodation,R2202,Rent - Client Accomodation,3704793,202304,30/06/2023,"2,045.00"
231200,Concrete,403061,Tarmac Trading Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3704500,202304,18/05/2023,848.75
231200,Concrete,403061,Tarmac Trading Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3704403,202304,06/07/2023,523.75
231200,Concrete,403061,Tarmac Trading Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3702021,202304,29/06/2023,915.00
231200,Concrete,403061,Tarmac Trading Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3702024,202304,26/06/2023,590.00
231200,Concrete,403061,Tarmac Trading Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3702020,202304,29/06/2023,590.00
231200,Concrete,403061,Tarmac Trading Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3701689,202304,22/06/2023,590.00
231200,Concrete,403061,Tarmac Trading Ltd,Place,11930,Highways Holding - Confirm,R4007,Materials,3704396,202304,03/07/2023,590.00
291000,Events,418009,Taylor Construction Plant Ltd,Place,11600,Godiva Event,R4001,Equipment & Tools - Hire,3702080,202304,30/06/2023,616.00
291000,Events,418009,Taylor Construction Plant Ltd,Place,11600,Godiva Event,R4001,Equipment & Tools - Hire,3704169,202304,11/07/2023,565.00
291000,Events,418009,Taylor Construction Plant Ltd,Place,11600,Godiva Event,R4001,Equipment & Tools - Hire,3701893,202304,30/06/2023,904.00
291000,Events,418009,Taylor Construction Plant Ltd,Place,11600,Godiva Event,R4001,Equipment & Tools - Hire,3701892,202304,30/06/2023,895.00
401301,Social Community Care Supplies & Services - Children - Residential Services,420699,Taylorcare Ltd T/A People Partners,People,10418,Residential - External Fees,R5008,Other agencies,3706584,202304,18/07/2023,"1,543.50"
401301,Social Community Care Supplies & Services - Children - Residential Services,420699,Taylorcare Ltd T/A People Partners,People,10418,Residential - External Fees,R5008,Other agencies,3707056,202304,17/07/2023,"10,172.80"
401301,Social Community Care Supplies & Services - Children - Residential Services,420699,Taylorcare Ltd T/A People Partners,People,10418,Residential - External Fees,R5008,Other agencies,3703723,202304,04/07/2023,"1,543.50"
401301,Social Community Care Supplies & Services - Children - Residential Services,420699,Taylorcare Ltd T/A People Partners,People,10418,Residential - External Fees,R5008,Other agencies,3701649,202304,12/06/2023,"2,300.95"
401301,Social Community Care Supplies & Services - Children - Residential Services,420699,Taylorcare Ltd T/A People Partners,People,10418,Residential - External Fees,R5008,Other agencies,3701656,202304,19/06/2023,"2,466.35"
401301,Social Community Care Supplies & Services - Children - Residential Services,420699,Taylorcare Ltd T/A People Partners,People,10418,Residential - External Fees,R5008,Other agencies,3703724,202304,04/07/2023,"1,543.50"
391200,Engineering,426507,TBS Mechanical & Electrical Design & Build Ltd,People,10596,"Education Capital, Planning & Development",C1106,Engineering Works,3702134,202304,30/06/2023,"2,819.91"
321117,Childrens Residential Care,405077,Teaching Personnel Ltd,People,10196,High Needs Inclusion Budget,R5008,Other agencies,3704735,202304,12/07/2023,697.00
321117,Childrens Residential Care,405077,Teaching Personnel Ltd,People,11901,SEN: Education other than at school,R5008,Other agencies,3702259,202304,31/05/2023,714.45
321117,Childrens Residential Care,405077,Teaching Personnel Ltd,People,10196,High Needs Inclusion Budget,R5008,Other agencies,3706744,202304,19/07/2023,714.45
321117,Childrens Residential Care,405077,Teaching Personnel Ltd,People,10196,High Needs Inclusion Budget,R5008,Other agencies,3702508,202304,14/06/2023,714.45
321117,Childrens Residential Care,405077,Teaching Personnel Ltd,People,10196,High Needs Inclusion Budget,R5008,Other agencies,3703889,202304,28/06/2023,714.45
321117,Childrens Residential Care,405077,Teaching Personnel Ltd,People,10196,High Needs Inclusion Budget,R5008,Other agencies,3703890,202304,05/07/2023,714.45
321117,Childrens Residential Care,405077,Teaching Personnel Ltd,People,10196,High Needs Inclusion Budget,R5008,Other agencies,3702258,202304,24/05/2023,714.45
141300,Uniforms,419273,Team and Workwear Supplies Ltd,Place,10096,Sports Development,R4200,"Clothing, Uniform and Laundry",3704832,202304,07/07/2023,858.29
381400,Vehicle Maintenance,405082,Tecalemit Garage Equipment Co Ltd,Place,11277,Fleet Services,R3020,Vehicle R&M,3705788,202304,05/07/2023,730.00
330000,Sports & Playground Equipment & Maintenance,419119,Technogym UK Ltd,Place,11111,Sports Organisations,R4000,Equipment & Tools - Purchase,3700329,202304,23/05/2023,"4,464.00"
291000,Events,425348,Temporary Water Solutions Ltd,Place,11600,Godiva Event,R4001,Equipment & Tools - Hire,3698342,202304,23/06/2023,"12,995.00"
321017,Residential Care,407371,The Clynsaer,People,11301,MH Residential Care Placements,R5008,Other agencies,20084449,202304,24/07/2023,"1,623.60"
321017,Residential Care,407371,The Clynsaer,People,11301,MH Residential Care Placements,R5008,Other agencies,20084449,202304,24/07/2023,"1,623.60"
321017,Residential Care,407371,The Clynsaer,People,11301,MH Residential Care Placements,R5008,Other agencies,20084449,202304,24/07/2023,"1,623.60"
321017,Residential Care,407371,The Clynsaer,People,11301,MH Residential Care Placements,R5008,Other agencies,20084449,202304,24/07/2023,"1,623.60"
171040,Educational Placements,424476,The Dales School,People,11365,SEN Other Local Authority Placements,R5002,Other local authorities,3704277,202304,16/05/2023,"4,301.00"
271440,Software,416000,The Development Manager Ltd,People,11894,ICT Systems,R4530,Computing -  Software,3705575,202304,08/06/2023,"6,280.00"
271200,ICT Hardware,418974,The Document Management Group Ltd,People,11282,Post and Fastprint,R4300,"Printing, Stationery and General Office Expenses",3703811,202304,11/07/2023,"3,000.00"
321117,Childrens Residential Care,425866,The Emscote School,People,11338,SEN Independent Specialist Placements,R5008,Other agencies,3699906,202304,22/06/2023,"3,600.00"
321117,Childrens Residential Care,425866,The Emscote School,People,11338,SEN Independent Specialist Placements,R5008,Other agencies,3699906,202304,22/06/2023,"3,600.00"
371300,Water,424403,The Fountain Workshop (Maintenance) Ltd,Place,10786,Streetpride Area 1,R2400,Water Services,3704072,202304,07/06/2023,"5,590.86"
371300,Water,424403,The Fountain Workshop (Maintenance) Ltd,Place,10786,Streetpride Area 1,R2400,Water Services,3700520,202304,07/06/2023,"1,060.39"
371300,Water,424403,The Fountain Workshop (Maintenance) Ltd,Place,10786,Streetpride Area 1,R2400,Water Services,3699582,202304,16/05/2023,512.37
371300,Water,424403,The Fountain Workshop (Maintenance) Ltd,Place,10786,Streetpride Area 1,R2400,Water Services,3700446,202304,05/05/2023,"5,590.86"
371300,Water,424403,The Fountain Workshop (Maintenance) Ltd,Place,10786,Streetpride Area 1,R2400,Water Services,3699581,202304,16/05/2023,"1,626.00"
371300,Water,424403,The Fountain Workshop (Maintenance) Ltd,Place,10786,Streetpride Area 1,R2400,Water Services,3699579,202304,05/05/2023,"1,162.00"
291300,Performing Arts,416248,The Godiva Awakes Trust,Place,11600,Godiva Event,R4400,Services - Professional Fees,3692850,202304,24/05/2023,"3,000.00"
321016,Nursing Homes,407373,The Haven Nursing Home,People,10834,LD Nursing Care Placements,R5008,Other agencies,20085438,202304,24/07/2023,850.00
321016,Nursing Homes,407373,The Haven Nursing Home,People,10834,LD Nursing Care Placements,R5008,Other agencies,20085337,202304,24/07/2023,"1,091.64"
321016,Nursing Homes,407373,The Haven Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20085183,202304,24/07/2023,735.90
321016,Nursing Homes,407373,The Haven Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20085437,202304,24/07/2023,850.00
321016,Nursing Homes,407373,The Haven Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20085272,202304,24/07/2023,673.43
321016,Nursing Homes,407373,The Haven Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20085176,202304,24/07/2023,645.71
321016,Nursing Homes,407373,The Haven Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20085468,202304,24/07/2023,850.00
321016,Nursing Homes,407373,The Haven Nursing Home,People,10834,LD Nursing Care Placements,R5008,Other agencies,20085337,202304,24/07/2023,"1,091.64"
321016,Nursing Homes,407373,The Haven Nursing Home,People,10834,LD Nursing Care Placements,R5008,Other agencies,20085438,202304,24/07/2023,850.00
321016,Nursing Homes,407373,The Haven Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20085183,202304,24/07/2023,735.90
321016,Nursing Homes,407373,The Haven Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20085176,202304,24/07/2023,645.71
321016,Nursing Homes,407373,The Haven Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20085272,202304,24/07/2023,673.43
321016,Nursing Homes,407373,The Haven Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20085437,202304,24/07/2023,850.00
321016,Nursing Homes,407373,The Haven Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20085447,202304,24/07/2023,900.00
321016,Nursing Homes,407373,The Haven Nursing Home,People,10834,LD Nursing Care Placements,R5008,Other agencies,20085337,202304,24/07/2023,"1,091.64"
321016,Nursing Homes,407373,The Haven Nursing Home,People,10834,LD Nursing Care Placements,R5008,Other agencies,20085438,202304,24/07/2023,850.00
321016,Nursing Homes,407373,The Haven Nursing Home,People,10834,LD Nursing Care Placements,R5008,Other agencies,20085241,202304,24/07/2023,645.71
321016,Nursing Homes,407373,The Haven Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20085393,202304,24/07/2023,"1,000.80"
321016,Nursing Homes,407373,The Haven Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20085437,202304,24/07/2023,850.00
321016,Nursing Homes,407373,The Haven Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20085183,202304,24/07/2023,735.90
321016,Nursing Homes,407373,The Haven Nursing Home,People,10834,LD Nursing Care Placements,R5008,Other agencies,20085241,202304,24/07/2023,645.71
321016,Nursing Homes,407373,The Haven Nursing Home,People,10834,LD Nursing Care Placements,R5008,Other agencies,20085241,202304,24/07/2023,645.71
321016,Nursing Homes,407373,The Haven Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20085447,202304,24/07/2023,900.00
321016,Nursing Homes,407373,The Haven Nursing Home,People,10834,LD Nursing Care Placements,R5008,Other agencies,20085438,202304,24/07/2023,850.00
321016,Nursing Homes,407373,The Haven Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20080316,202304,11/07/2023,605.65
321016,Nursing Homes,407373,The Haven Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20085437,202304,24/07/2023,850.00
321016,Nursing Homes,407373,The Haven Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20085393,202304,24/07/2023,"1,000.80"
321016,Nursing Homes,407373,The Haven Nursing Home,People,10834,LD Nursing Care Placements,R5008,Other agencies,20085337,202304,24/07/2023,859.02
321016,Nursing Homes,407373,The Haven Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20085272,202304,24/07/2023,673.43
321016,Nursing Homes,407373,The Haven Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20085428,202304,24/07/2023,859.02
321016,Nursing Homes,407373,The Haven Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20085176,202304,24/07/2023,645.71
321016,Nursing Homes,407373,The Haven Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20085468,202304,24/07/2023,850.00
321016,Nursing Homes,407373,The Haven Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20085183,202304,24/07/2023,735.90
321016,Nursing Homes,407373,The Haven Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20085468,202304,24/07/2023,850.00
321016,Nursing Homes,407373,The Haven Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20085176,202304,24/07/2023,645.71
321016,Nursing Homes,407373,The Haven Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20085428,202304,24/07/2023,859.02
321016,Nursing Homes,407373,The Haven Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20085447,202304,24/07/2023,900.00
321016,Nursing Homes,407373,The Haven Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20085428,202304,24/07/2023,859.02
321016,Nursing Homes,407373,The Haven Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20085468,202304,24/07/2023,850.00
321016,Nursing Homes,407373,The Haven Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20085393,202304,24/07/2023,"1,000.80"
321016,Nursing Homes,407373,The Haven Nursing Home,People,10834,LD Nursing Care Placements,R5008,Other agencies,20085241,202304,24/07/2023,645.71
321016,Nursing Homes,407373,The Haven Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20085272,202304,24/07/2023,673.43
321016,Nursing Homes,407373,The Haven Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20085447,202304,24/07/2023,900.00
321016,Nursing Homes,407373,The Haven Nursing Home,People,11945,OP Nursing Care Placements,R5008,Other agencies,20085393,202304,24/07/2023,"1,000.80"
261200,Professional & Advisory Services,423450,The Institution of Lighting Professionals,Place,11688,Lighting Contract Management,R4400,Services - Professional Fees,3702441,202304,05/07/2023,"1,301.00"
321017,Residential Care,407376,The Knowles,People,11947,OP Residential Care Placements,R5008,Other agencies,20084511,202304,24/07/2023,744.70
321017,Residential Care,407376,The Knowles,People,11947,OP Residential Care Placements,R5008,Other agencies,20084483,202304,24/07/2023,744.33
321017,Residential Care,407376,The Knowles,People,11947,OP Residential Care Placements,R5008,Other agencies,20084720,202304,24/07/2023,814.72
321017,Residential Care,407376,The Knowles,People,11947,OP Residential Care Placements,R5008,Other agencies,20084814,202304,24/07/2023,547.52
321017,Residential Care,407376,The Knowles,People,11947,OP Residential Care Placements,R5008,Other agencies,20085052,202304,24/07/2023,-612.39
321017,Residential Care,407376,The Knowles,People,11947,OP Residential Care Placements,R5008,Other agencies,20085118,202304,24/07/2023,770.00
321017,Residential Care,407376,The Knowles,People,11947,OP Residential Care Placements,R5008,Other agencies,20084466,202304,24/07/2023,806.01
321017,Residential Care,407376,The Knowles,People,11947,OP Residential Care Placements,R5008,Other agencies,20084615,202304,24/07/2023,775.08
321017,Residential Care,407376,The Knowles,People,11947,OP Residential Care Placements,R5008,Other agencies,20085072,202304,24/07/2023,770.00
321017,Residential Care,407376,The Knowles,People,11947,OP Residential Care Placements,R5008,Other agencies,20085032,202304,24/07/2023,-680.98
321017,Residential Care,407376,The Knowles,People,11947,OP Residential Care Placements,R5008,Other agencies,20085046,202304,24/07/2023,760.00
321017,Residential Care,407376,The Knowles,People,11947,OP Residential Care Placements,R5008,Other agencies,20085149,202304,24/07/2023,830.98
321017,Residential Care,407376,The Knowles,People,11947,OP Residential Care Placements,R5008,Other agencies,20084483,202304,24/07/2023,744.33
321017,Residential Care,407376,The Knowles,People,11947,OP Residential Care Placements,R5008,Other agencies,20084720,202304,24/07/2023,814.72
321017,Residential Care,407376,The Knowles,People,11947,OP Residential Care Placements,R5008,Other agencies,20085052,202304,24/07/2023,-612.39
321017,Residential Care,407376,The Knowles,People,11947,OP Residential Care Placements,R5008,Other agencies,20085118,202304,24/07/2023,770.00
321017,Residential Care,407376,The Knowles,People,11947,OP Residential Care Placements,R5008,Other agencies,20084572,202304,24/07/2023,741.46
321017,Residential Care,407376,The Knowles,People,11947,OP Residential Care Placements,R5008,Other agencies,20085149,202304,24/07/2023,830.98
321017,Residential Care,407376,The Knowles,People,11947,OP Residential Care Placements,R5008,Other agencies,20085052,202304,24/07/2023,-612.39
321017,Residential Care,407376,The Knowles,People,11947,OP Residential Care Placements,R5008,Other agencies,20085072,202304,24/07/2023,770.00
321017,Residential Care,407376,The Knowles,People,11947,OP Residential Care Placements,R5008,Other agencies,20085046,202304,24/07/2023,760.00
321017,Residential Care,407376,The Knowles,People,11947,OP Residential Care Placements,R5008,Other agencies,20084483,202304,24/07/2023,744.33
321017,Residential Care,407376,The Knowles,People,11947,OP Residential Care Placements,R5008,Other agencies,20084519,202304,24/07/2023,731.02
321017,Residential Care,407376,The Knowles,People,11947,OP Residential Care Placements,R5008,Other agencies,20084814,202304,24/07/2023,547.52
321017,Residential Care,407376,The Knowles,People,11947,OP Residential Care Placements,R5008,Other agencies,20084495,202304,24/07/2023,733.78
321017,Residential Care,407376,The Knowles,People,11947,OP Residential Care Placements,R5008,Other agencies,20084550,202304,24/07/2023,764.34
321017,Residential Care,407376,The Knowles,People,11947,OP Residential Care Placements,R5008,Other agencies,20085112,202304,24/07/2023,770.00
321017,Residential Care,407376,The Knowles,People,11947,OP Residential Care Placements,R5008,Other agencies,20085043,202304,24/07/2023,770.00
321017,Residential Care,407376,The Knowles,People,11947,OP Residential Care Placements,R5008,Other agencies,20085043,202304,24/07/2023,770.00
321017,Residential Care,407376,The Knowles,People,11947,OP Residential Care Placements,R5008,Other agencies,20085031,202304,24/07/2023,-680.98
321017,Residential Care,407376,The Knowles,People,11947,OP Residential Care Placements,R5008,Other agencies,20085052,202304,24/07/2023,-612.39
321017,Residential Care,407376,The Knowles,People,11947,OP Residential Care Placements,R5008,Other agencies,20085040,202304,24/07/2023,550.00
321017,Residential Care,407376,The Knowles,People,11947,OP Residential Care Placements,R5008,Other agencies,20084572,202304,24/07/2023,741.46
321017,Residential Care,407376,The Knowles,People,11947,OP Residential Care Placements,R5008,Other agencies,20085046,202304,24/07/2023,760.00
321017,Residential Care,407376,The Knowles,People,11947,OP Residential Care Placements,R5008,Other agencies,20085149,202304,24/07/2023,830.98
321017,Residential Care,407376,The Knowles,People,11947,OP Residential Care Placements,R5008,Other agencies,20084483,202304,24/07/2023,744.33
321017,Residential Care,407376,The Knowles,People,11947,OP Residential Care Placements,R5008,Other agencies,20084519,202304,24/07/2023,731.02
321017,Residential Care,407376,The Knowles,People,11947,OP Residential Care Placements,R5008,Other agencies,20084519,202304,24/07/2023,731.02
321017,Residential Care,407376,The Knowles,People,11947,OP Residential Care Placements,R5008,Other agencies,20084511,202304,24/07/2023,744.70
321017,Residential Care,407376,The Knowles,People,11947,OP Residential Care Placements,R5008,Other agencies,20085052,202304,24/07/2023,-612.39
321017,Residential Care,407376,The Knowles,People,11947,OP Residential Care Placements,R5008,Other agencies,20085118,202304,24/07/2023,770.00
321017,Residential Care,407376,The Knowles,People,11947,OP Residential Care Placements,R5008,Other agencies,20084979,202304,24/07/2023,834.00
321017,Residential Care,407376,The Knowles,People,11947,OP Residential Care Placements,R5008,Other agencies,20084721,202304,24/07/2023,746.47
