Proclass,Proclass(T),Supplier,Supplier(T) ,Directorate(T),Cost Centre,Cost Centre(T),Account Code,Account Code(T),Transaction No,Period,Transaction Date,Amount,Comments
171040,Educational Placements,414011,Macintyre Academies (Discovery Academy),People,11365,SEN Other Local Authority Placements,R5002,Other local authorities,3761586,202312,31/03/2023,"-14,520.55",
191010,Promotional & Recruitment,425153,Maddy´s Ltd,People,10378,Children´s Services Management Team,R1700,Staff Advertising,3761786,202312,18/03/2024,525.00,
321117,Childrens Residential Care,427754,Madiba Ltd,People,10418,Residential - External Fees,R5008,Other agencies,3762826,202312,01/03/2024,"20,000.00",
321117,Childrens Residential Care,427754,Madiba Ltd,People,10418,Residential - External Fees,R5008,Other agencies,3762826,202312,01/03/2024,"77,384.29",
321117,Childrens Residential Care,427754,Madiba Ltd,People,10418,Residential - External Fees,R5008,Other agencies,3758963,202312,16/02/2024,"91,101.44",
321117,Childrens Residential Care,428109,Madiba Yorkshire Ltd,People,10418,Residential - External Fees,R5008,Other agencies,3758960,202312,01/03/2024,"104,464.29",
321117,Childrens Residential Care,428109,Madiba Yorkshire Ltd,People,10418,Residential - External Fees,R5008,Other agencies,3758959,202312,16/02/2024,"67,321.43",
201700,Grants,422194,Maeving Ltd,Place,12750,UK Shared Prosperity Fund (UKSPF)-EDS-SME,C5000,Grants,3758664,202312,15/03/2024,"25,000.00",
201700,Grants,422194,Maeving Ltd,Place,12750,UK Shared Prosperity Fund (UKSPF)-EDS-SME,C5000,Grants,3757776,202312,13/03/2024,"2,180.00",
321014,Domiciliary Care,426526,Magic Life Limited - GREYHOUND,People,10805,MH Home Care,R5008,Other agencies,20143476,202312,02/03/2024,"1,131.90",
321014,Domiciliary Care,426526,Magic Life Limited - GREYHOUND,People,10805,MH Home Care,R5008,Other agencies,20143476,202312,02/03/2024,"1,131.90",
321014,Domiciliary Care,426526,Magic Life Limited - GREYHOUND,People,10805,MH Home Care,R5008,Other agencies,20143476,202312,02/03/2024,"1,131.90",
321014,Domiciliary Care,426526,Magic Life Limited - GREYHOUND,People,10805,MH Home Care,R5008,Other agencies,20143476,202312,02/03/2024,"1,131.90",
202000,Rents,420646,Magic Living Ltd,People,10225,Housing - B&B Accommodation,R2200,Rent,3758344,202312,11/03/2024,"162,564.79",
320000,Social Community Care Supplies & Services,416112,Making Space,People,11851,MH Supported and other Accommodation,R5008,Other agencies,20145985,202312,02/03/2024,785.82,
320000,Social Community Care Supplies & Services,416112,Making Space,People,11851,MH Supported and other Accommodation,R5008,Other agencies,20145985,202312,02/03/2024,785.82,
320000,Social Community Care Supplies & Services,416112,Making Space,People,11851,MH Supported and other Accommodation,R5008,Other agencies,20145985,202312,02/03/2024,785.82,
320000,Social Community Care Supplies & Services,416112,Making Space,People,11851,MH Supported and other Accommodation,R5008,Other agencies,20145985,202312,02/03/2024,785.82,
320000,Social Community Care Supplies & Services,416112,Making Space,People,10789,OP Supported and other Accommodation,R5008,Other agencies,20145881,202312,02/03/2024,630.54,
320000,Social Community Care Supplies & Services,416112,Making Space,People,10789,OP Supported and other Accommodation,R5008,Other agencies,20145881,202312,02/03/2024,630.54,
320000,Social Community Care Supplies & Services,416112,Making Space,People,10789,OP Supported and other Accommodation,R5008,Other agencies,20145903,202312,02/03/2024,805.44,
320000,Social Community Care Supplies & Services,416112,Making Space,People,10789,OP Supported and other Accommodation,R5008,Other agencies,20145903,202312,02/03/2024,805.44,
320000,Social Community Care Supplies & Services,416112,Making Space,People,10789,OP Supported and other Accommodation,R5008,Other agencies,20145983,202312,02/03/2024,589.36,
320000,Social Community Care Supplies & Services,416112,Making Space,People,10789,OP Supported and other Accommodation,R5008,Other agencies,20145983,202312,02/03/2024,589.36,
320000,Social Community Care Supplies & Services,416112,Making Space,People,10789,OP Supported and other Accommodation,R5008,Other agencies,20145983,202312,02/03/2024,589.36,
320000,Social Community Care Supplies & Services,416112,Making Space,People,10789,OP Supported and other Accommodation,R5008,Other agencies,20145983,202312,02/03/2024,589.36,
320000,Social Community Care Supplies & Services,416112,Making Space,People,10789,OP Supported and other Accommodation,R5008,Other agencies,20145881,202312,02/03/2024,630.54,
320000,Social Community Care Supplies & Services,416112,Making Space,People,10789,OP Supported and other Accommodation,R5008,Other agencies,20145881,202312,02/03/2024,630.54,
320000,Social Community Care Supplies & Services,416112,Making Space,People,10789,OP Supported and other Accommodation,R5008,Other agencies,20145903,202312,02/03/2024,805.44,
320000,Social Community Care Supplies & Services,416112,Making Space,People,10789,OP Supported and other Accommodation,R5008,Other agencies,20145903,202312,02/03/2024,805.44,
320000,Social Community Care Supplies & Services,416112,Making Space,People,11956,LD Supported and other Accommodation,R5008,Other agencies,20145947,202312,02/03/2024,502.15,
320000,Social Community Care Supplies & Services,416112,Making Space,People,11956,LD Supported and other Accommodation,R5008,Other agencies,20145947,202312,02/03/2024,502.15,
320000,Social Community Care Supplies & Services,416112,Making Space,People,11956,LD Supported and other Accommodation,R5008,Other agencies,20145947,202312,02/03/2024,502.15,
320000,Social Community Care Supplies & Services,416112,Making Space,People,11956,LD Supported and other Accommodation,R5008,Other agencies,20145947,202312,02/03/2024,502.15,
201700,Grants,418847,Malgorzata Bodziony,People,10890,Early Years funding for non-school settings,R4701,External Funding (Grants) to external bodies,3760370,202312,19/02/2024,"3,194.64",
201700,Grants,418847,Malgorzata Bodziony,People,10890,Early Years funding for non-school settings,R4701,External Funding (Grants) to external bodies,3760461,202312,19/02/2024,"2,662.20",
201700,Grants,418847,Malgorzata Bodziony,People,10890,Early Years funding for non-school settings,R4701,External Funding (Grants) to external bodies,3760561,202312,19/02/2024,500.52,
201700,Grants,418847,Malgorzata Bodziony,People,10890,Early Years funding for non-school settings,R4701,External Funding (Grants) to external bodies,3760155,202312,19/02/2024,"2,410.56",
201700,Grants,408711,Maminatu Abdulraheem,People,10890,Early Years funding for non-school settings,R4701,External Funding (Grants) to external bodies,3760411,202312,19/02/2024,"2,129.76",
201700,Grants,408711,Maminatu Abdulraheem,People,10890,Early Years funding for non-school settings,R4701,External Funding (Grants) to external bodies,3760317,202312,19/02/2024,"3,727.08",
261200,Professional & Advisory Services,418705,Managing Minds Ltd,People,11170,Behaviour Support - Primary Centres,R4400,Services - Professional Fees,3758773,202312,11/03/2024,"1,400.00",
261200,Professional & Advisory Services,418705,Managing Minds Ltd,People,11170,Behaviour Support - Primary Centres,R4400,Services - Professional Fees,3758900,202312,09/02/2024,"1,400.00",
191700,Property Management,403332,Mander Hadley & Co,People,10225,Housing - B&B Accommodation,C1001,Acquisition of Buildings,3758971,202312,18/03/2024,"195,750.00",
321311,Disabled Equipment,403333,Mangar International Ltd,People,10141,E & TS Integrated Community Equipment Service,R4000,Equipment & Tools - Purchase,3758748,202312,11/03/2024,"1,680.00",
201820,Property Related Insurance,421930,MAPP (Property Management) Limited,Place,11293,CPR0554 Upper Precinct 5-7,R2800,Insurances - Premises,3761879,202312,18/03/2024,"2,939.93",
191700,Property Management,421930,MAPP (Property Management) Limited,Place,11293,CPR0554 Upper Precinct 5-7,R2205,Service Charges,3754815,202312,01/03/2024,"4,531.89",
191700,Property Management,421930,MAPP (Property Management) Limited,Place,11293,CPR0554 Upper Precinct 5-7,R2205,Service Charges,3754815,202312,01/03/2024,"1,522.36",
202000,Rents,421930,MAPP (Property Management) Limited,Place,11293,CPR0554 Upper Precinct 5-7,R2200,Rent,3754815,202312,01/03/2024,875.00,
201700,Grants,425495,REDACTED PERSON DATA,People,11381,Homes for Ukraine,R6290,Client Support,3756682,202312,29/02/2024,500.00,
201700,Grants,403345,Margaret Callaghan,People,10890,Early Years funding for non-school settings,R4701,External Funding (Grants) to external bodies,3760409,202312,19/02/2024,532.44,
201700,Grants,403345,Margaret Callaghan,People,10890,Early Years funding for non-school settings,R4701,External Funding (Grants) to external bodies,3760095,202312,19/02/2024,803.52,
201700,Grants,403345,Margaret Callaghan,People,10890,Early Years funding for non-school settings,R4701,External Funding (Grants) to external bodies,3760314,202312,19/02/2024,"1,064.88",
1900ZE,Employment,426319,Mark Langley,People,10118,Looked After Children Education Service - Pupil Premium Plus,R4400,Services - Professional Fees,3762392,202312,20/03/2024,"1,125.00",
1900ZE,Employment,426319,Mark Langley,People,10118,Looked After Children Education Service - Pupil Premium Plus,R4400,Services - Professional Fees,3754857,202312,16/02/2024,750.00,
191100,Design & Photography,403362,Mark Radford,People,11580,Family Hubs & Start for Life,R4300,"Printing, Stationery and General Office Expenses",3756517,202312,29/02/2024,"1,275.00",
201700,Grants,427717,Marrill Limited,Place,12750,UK Shared Prosperity Fund (UKSPF)-EDS-SME,C5000,Grants,3756049,202312,07/03/2024,"22,950.00",
240000,Horticultural,403370,Marshalls PLC,Place,10561,Parks General,R2075,Grounds Maintenance,3754445,202312,21/02/2024,"1,070.76",
201700,Grants,401143,Martina Lobban T/A Little Argonauts Playgroup,People,10890,Early Years funding for non-school settings,R4701,External Funding (Grants) to external bodies,3760705,202312,19/02/2024,525.01,
201700,Grants,401143,Martina Lobban T/A Little Argonauts Playgroup,People,10890,Early Years funding for non-school settings,R4701,External Funding (Grants) to external bodies,3760633,202312,19/02/2024,"12,481.34",
201700,Grants,401143,Martina Lobban T/A Little Argonauts Playgroup,People,10890,Early Years funding for non-school settings,R4701,External Funding (Grants) to external bodies,3760856,202312,19/02/2024,"6,957.22",
201700,Grants,401143,Martina Lobban T/A Little Argonauts Playgroup,People,10890,Early Years funding for non-school settings,R4701,External Funding (Grants) to external bodies,3760931,202312,19/02/2024,871.08,
201700,Grants,401143,Martina Lobban T/A Little Argonauts Playgroup,People,10890,Early Years funding for non-school settings,R4701,External Funding (Grants) to external bodies,3760780,202312,19/02/2024,"12,246.12",
201700,Grants,425006,REDACTED PERSON DATA,People,11381,Homes for Ukraine,R6290,Client Support,3756654,202312,29/02/2024,500.00,
150000,Consultancy,419063,Marula Consultancy Ltd,People,10274,Education Standards,R4403,Services - Consultancy fees,3759640,202312,05/03/2024,"2,750.00",
150000,Consultancy,419063,Marula Consultancy Ltd,People,10274,Education Standards,R4403,Services - Consultancy fees,3754504,202312,18/02/2024,"4,125.00",
261400,Temporary & Agency Staff,418295,Mary F Corry Ltd,People,10342,Education Psychologists,R1100,Agency Staff,3755296,202312,23/02/2024,"1,545.00",
240000,Horticultural,424744,Matthew Barnes T/A Godiva Landscapes,Place,11492,CPR City Centre Service Areas,R2075,Grounds Maintenance,3757885,202312,05/03/2024,810.00,
240000,Horticultural,424744,Matthew Barnes T/A Godiva Landscapes,Place,10171,Streetpride Area 2,R2075,Grounds Maintenance,3747022,202312,21/01/2024,"1,780.00",
240000,Horticultural,424744,Matthew Barnes T/A Godiva Landscapes,Place,11824,CPS0430 Percy Street Steeple House 1-17,R2075,Grounds Maintenance,3757479,202312,19/07/2023,700.00,
321017,Residential Care,422382,Mauricare Limited,People,11947,OP Residential Care Placements,R5008,Other agencies,20145487,202312,02/03/2024,596.94,
321017,Residential Care,422382,Mauricare Limited,People,11947,OP Residential Care Placements,R5008,Other agencies,20145102,202312,02/03/2024,549.82,
321017,Residential Care,422382,Mauricare Limited,People,11947,OP Residential Care Placements,R5008,Other agencies,20145474,202312,02/03/2024,602.54,
321017,Residential Care,422382,Mauricare Limited,People,11947,OP Residential Care Placements,R5008,Other agencies,20145474,202312,02/03/2024,602.54,
321017,Residential Care,422382,Mauricare Limited,People,11947,OP Residential Care Placements,R5008,Other agencies,20145318,202312,02/03/2024,750.60,
321017,Residential Care,422382,Mauricare Limited,People,11947,OP Residential Care Placements,R5008,Other agencies,20145248,202312,02/03/2024,"5,600.00",
321017,Residential Care,422382,Mauricare Limited,People,11947,OP Residential Care Placements,R5008,Other agencies,20145446,202312,02/03/2024,602.54,
321017,Residential Care,422382,Mauricare Limited,People,11947,OP Residential Care Placements,R5008,Other agencies,20145248,202312,02/03/2024,"5,600.00",
321017,Residential Care,422382,Mauricare Limited,People,11947,OP Residential Care Placements,R5008,Other agencies,20145446,202312,02/03/2024,602.54,
321017,Residential Care,422382,Mauricare Limited,People,11947,OP Residential Care Placements,R5008,Other agencies,20144887,202312,02/03/2024,546.94,
321017,Residential Care,422382,Mauricare Limited,People,11947,OP Residential Care Placements,R5008,Other agencies,20145487,202312,02/03/2024,596.94,
321017,Residential Care,422382,Mauricare Limited,People,11947,OP Residential Care Placements,R5008,Other agencies,20145102,202312,02/03/2024,549.82,
321017,Residential Care,422382,Mauricare Limited,People,11947,OP Residential Care Placements,R5008,Other agencies,20145401,202312,02/03/2024,850.00,
321017,Residential Care,422382,Mauricare Limited,People,11947,OP Residential Care Placements,R5008,Other agencies,20145446,202312,02/03/2024,602.54,
321017,Residential Care,422382,Mauricare Limited,People,11947,OP Residential Care Placements,R5008,Other agencies,20145446,202312,02/03/2024,602.54,
321017,Residential Care,422382,Mauricare Limited,People,11947,OP Residential Care Placements,R5008,Other agencies,20145408,202312,02/03/2024,596.94,
321017,Residential Care,422382,Mauricare Limited,People,11947,OP Residential Care Placements,R5008,Other agencies,20145408,202312,02/03/2024,596.94,
321017,Residential Care,422382,Mauricare Limited,People,11947,OP Residential Care Placements,R5008,Other agencies,20145408,202312,02/03/2024,596.94,
321017,Residential Care,422382,Mauricare Limited,People,11947,OP Residential Care Placements,R5008,Other agencies,20145408,202312,02/03/2024,596.94,
321017,Residential Care,422382,Mauricare Limited,People,11947,OP Residential Care Placements,R5008,Other agencies,20144878,202312,02/03/2024,738.74,
321017,Residential Care,422382,Mauricare Limited,People,11947,OP Residential Care Placements,R5008,Other agencies,20145024,202312,02/03/2024,683.14,
321017,Residential Care,422382,Mauricare Limited,People,11947,OP Residential Care Placements,R5008,Other agencies,20145109,202312,02/03/2024,546.94,
321017,Residential Care,422382,Mauricare Limited,People,11947,OP Residential Care Placements,R5008,Other agencies,20145041,202312,02/03/2024,593.87,
321017,Residential Care,422382,Mauricare Limited,People,11947,OP Residential Care Placements,R5008,Other agencies,20145109,202312,02/03/2024,546.94,
321017,Residential Care,422382,Mauricare Limited,People,11947,OP Residential Care Placements,R5008,Other agencies,20145109,202312,02/03/2024,546.94,
321017,Residential Care,422382,Mauricare Limited,People,11947,OP Residential Care Placements,R5008,Other agencies,20145109,202312,02/03/2024,546.94,
321017,Residential Care,422382,Mauricare Limited,People,11947,OP Residential Care Placements,R5008,Other agencies,20144887,202312,02/03/2024,546.94,
321017,Residential Care,422382,Mauricare Limited,People,11947,OP Residential Care Placements,R5008,Other agencies,20144887,202312,02/03/2024,546.94,
321017,Residential Care,422382,Mauricare Limited,People,11947,OP Residential Care Placements,R5008,Other agencies,20144878,202312,02/03/2024,738.74,
321017,Residential Care,422382,Mauricare Limited,People,11947,OP Residential Care Placements,R5008,Other agencies,20144878,202312,02/03/2024,738.74,
321017,Residential Care,422382,Mauricare Limited,People,11947,OP Residential Care Placements,R5008,Other agencies,20144878,202312,02/03/2024,738.74,
321017,Residential Care,422382,Mauricare Limited,People,11947,OP Residential Care Placements,R5008,Other agencies,20145318,202312,02/03/2024,750.60,
321017,Residential Care,422382,Mauricare Limited,People,11947,OP Residential Care Placements,R5008,Other agencies,20145318,202312,02/03/2024,750.60,
321017,Residential Care,422382,Mauricare Limited,People,11947,OP Residential Care Placements,R5008,Other agencies,20145318,202312,02/03/2024,750.60,
321017,Residential Care,422382,Mauricare Limited,People,11947,OP Residential Care Placements,R5008,Other agencies,20145248,202312,02/03/2024,"5,600.00",
321017,Residential Care,422382,Mauricare Limited,People,11947,OP Residential Care Placements,R5008,Other agencies,20145248,202312,02/03/2024,"5,600.00",
321017,Residential Care,422382,Mauricare Limited,People,11947,OP Residential Care Placements,R5008,Other agencies,20145260,202312,02/03/2024,630.00,
321017,Residential Care,422382,Mauricare Limited,People,11947,OP Residential Care Placements,R5008,Other agencies,20145260,202312,02/03/2024,630.00,
321017,Residential Care,422382,Mauricare Limited,People,11947,OP Residential Care Placements,R5008,Other agencies,20145260,202312,02/03/2024,630.00,
321017,Residential Care,422382,Mauricare Limited,People,11947,OP Residential Care Placements,R5008,Other agencies,20145260,202312,02/03/2024,630.00,
321017,Residential Care,422382,Mauricare Limited,People,11947,OP Residential Care Placements,R5008,Other agencies,20145229,202312,02/03/2024,602.54,
321017,Residential Care,422382,Mauricare Limited,People,11947,OP Residential Care Placements,R5008,Other agencies,20145229,202312,02/03/2024,602.54,
321017,Residential Care,422382,Mauricare Limited,People,11947,OP Residential Care Placements,R5008,Other agencies,20145229,202312,02/03/2024,602.54,
321017,Residential Care,422382,Mauricare Limited,People,11947,OP Residential Care Placements,R5008,Other agencies,20145063,202312,02/03/2024,602.52,
321017,Residential Care,422382,Mauricare Limited,People,11947,OP Residential Care Placements,R5008,Other agencies,20145063,202312,02/03/2024,602.52,
321017,Residential Care,422382,Mauricare Limited,People,11947,OP Residential Care Placements,R5008,Other agencies,20145408,202312,02/03/2024,511.66,
321017,Residential Care,422382,Mauricare Limited,People,11947,OP Residential Care Placements,R5008,Other agencies,20145063,202312,02/03/2024,602.52,
321017,Residential Care,422382,Mauricare Limited,People,11947,OP Residential Care Placements,R5008,Other agencies,20145237,202312,02/03/2024,596.94,
321017,Residential Care,422382,Mauricare Limited,People,11947,OP Residential Care Placements,R5008,Other agencies,20144887,202312,02/03/2024,546.94,
321017,Residential Care,422382,Mauricare Limited,People,11947,OP Residential Care Placements,R5008,Other agencies,20145474,202312,02/03/2024,602.54,
321017,Residential Care,422382,Mauricare Limited,People,11947,OP Residential Care Placements,R5008,Other agencies,20145474,202312,02/03/2024,602.54,
321017,Residential Care,422382,Mauricare Limited,People,11947,OP Residential Care Placements,R5008,Other agencies,20145024,202312,02/03/2024,683.14,
321017,Residential Care,422382,Mauricare Limited,People,11947,OP Residential Care Placements,R5008,Other agencies,20145102,202312,02/03/2024,549.82,
321017,Residential Care,422382,Mauricare Limited,People,11947,OP Residential Care Placements,R5008,Other agencies,20145487,202312,02/03/2024,596.94,
321017,Residential Care,422382,Mauricare Limited,People,11947,OP Residential Care Placements,R5008,Other agencies,20145487,202312,02/03/2024,596.94,
321017,Residential Care,422382,Mauricare Limited,People,11947,OP Residential Care Placements,R5008,Other agencies,20145063,202312,02/03/2024,602.52,
321017,Residential Care,422382,Mauricare Limited,People,11947,OP Residential Care Placements,R5008,Other agencies,20145041,202312,02/03/2024,593.87,
321017,Residential Care,422382,Mauricare Limited,People,11947,OP Residential Care Placements,R5008,Other agencies,20145041,202312,02/03/2024,593.87,
321017,Residential Care,422382,Mauricare Limited,People,11947,OP Residential Care Placements,R5008,Other agencies,20145041,202312,02/03/2024,593.87,
321017,Residential Care,422382,Mauricare Limited,People,11947,OP Residential Care Placements,R5008,Other agencies,20145024,202312,02/03/2024,683.14,
321017,Residential Care,422382,Mauricare Limited,People,11947,OP Residential Care Placements,R5008,Other agencies,20145024,202312,02/03/2024,683.14,
321017,Residential Care,422382,Mauricare Limited,People,11947,OP Residential Care Placements,R5008,Other agencies,20145229,202312,02/03/2024,602.54,
321017,Residential Care,422382,Mauricare Limited,People,11947,OP Residential Care Placements,R5008,Other agencies,20145237,202312,02/03/2024,596.94,
321017,Residential Care,422382,Mauricare Limited,People,11947,OP Residential Care Placements,R5008,Other agencies,20145237,202312,02/03/2024,596.94,
321017,Residential Care,422382,Mauricare Limited,People,11947,OP Residential Care Placements,R5008,Other agencies,20145237,202312,02/03/2024,596.94,
321017,Residential Care,422382,Mauricare Limited,People,11947,OP Residential Care Placements,R5008,Other agencies,20145401,202312,02/03/2024,850.00,
321017,Residential Care,422382,Mauricare Limited,People,11947,OP Residential Care Placements,R5008,Other agencies,20145102,202312,02/03/2024,549.82,
281200,Legal Services,417569,Maya & Co Solicitors Limited,Place,10961,Public Realm Projects,C1004,Legal Fees,3762372,202312,26/03/2024,"30,000.00",
321040,"Temporary Accommodation, Long Stay",422043,Maychild Ltd,People,11788,Housing Options - Homelessness Administration,R2202,Rent - Client Accomodation,3763251,202312,07/03/2024,861.00,
321117,Childrens Residential Care,427001,Mayden Support Ltd,People,10418,Residential - External Fees,R5008,Other agencies,3759938,202312,12/03/2024,"24,044.83",
321117,Childrens Residential Care,427001,Mayden Support Ltd,People,10418,Residential - External Fees,R5008,Other agencies,3759936,202312,12/03/2024,"24,044.83",
321117,Childrens Residential Care,427001,Mayden Support Ltd,People,10418,Residential - External Fees,R5008,Other agencies,3759937,202312,12/03/2024,"24,044.83",
321117,Childrens Residential Care,427001,Mayden Support Ltd,People,10418,Residential - External Fees,R5008,Other agencies,3759935,202312,20/02/2024,"24,044.83",
321117,Childrens Residential Care,427001,Mayden Support Ltd,People,10418,Residential - External Fees,R5008,Other agencies,3746987,202312,19/12/2023,"24,044.83",
321016,Nursing Homes,418074,Maypole Health Care Ltd,People,10257,LD Residential Care Placements,R9310,Fees - Social Care,20144986,202312,02/03/2024,-645.24,
321016,Nursing Homes,418074,Maypole Health Care Ltd,People,10257,LD Residential Care Placements,R9310,Fees - Social Care,20144986,202312,02/03/2024,-645.24,
321016,Nursing Homes,418074,Maypole Health Care Ltd,People,10257,LD Residential Care Placements,R9310,Fees - Social Care,20144986,202312,02/03/2024,-645.24,
321016,Nursing Homes,418074,Maypole Health Care Ltd,People,10257,LD Residential Care Placements,R9310,Fees - Social Care,20144986,202312,02/03/2024,-645.24,
321016,Nursing Homes,418074,Maypole Health Care Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20145709,202312,02/03/2024,"1,898.92",
321016,Nursing Homes,418074,Maypole Health Care Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20145805,202312,02/03/2024,"2,891.23",
321016,Nursing Homes,418074,Maypole Health Care Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20145805,202312,02/03/2024,"2,891.23",
321016,Nursing Homes,418074,Maypole Health Care Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20145805,202312,02/03/2024,"2,891.23",
321016,Nursing Homes,418074,Maypole Health Care Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20145805,202312,02/03/2024,"2,891.23",
321016,Nursing Homes,418074,Maypole Health Care Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20145709,202312,02/03/2024,"1,898.92",
321016,Nursing Homes,418074,Maypole Health Care Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20145709,202312,02/03/2024,"1,898.92",
321016,Nursing Homes,418074,Maypole Health Care Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20145709,202312,02/03/2024,"1,898.92",
321017,Residential Care,418074,Maypole Health Care Ltd,People,10257,LD Residential Care Placements,R5008,Other agencies,20144986,202312,02/03/2024,"3,620.52",
321017,Residential Care,418074,Maypole Health Care Ltd,People,10257,LD Residential Care Placements,R5008,Other agencies,20144986,202312,02/03/2024,"3,620.52",
321017,Residential Care,418074,Maypole Health Care Ltd,People,10257,LD Residential Care Placements,R5008,Other agencies,20144986,202312,02/03/2024,"3,620.52",
321017,Residential Care,418074,Maypole Health Care Ltd,People,10257,LD Residential Care Placements,R5008,Other agencies,20144986,202312,02/03/2024,"3,620.52",
321016,Nursing Homes,418074,Maypole Health Care Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20144138,202312,01/03/2024,"1,411.42",
321016,Nursing Homes,418074,Maypole Health Care Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20144138,202312,01/03/2024,"-1,881.89",
261400,Temporary & Agency Staff,423063,MCH Recruitment Ltd,People,11103,Residential - Broad Lane,R1100,Agency Staff,3759585,202312,12/03/2024,"1,088.30",
261400,Temporary & Agency Staff,423063,MCH Recruitment Ltd,People,11103,Residential - Broad Lane,R1100,Agency Staff,3757500,202312,05/03/2024,"1,036.10",
261400,Temporary & Agency Staff,423063,MCH Recruitment Ltd,People,11103,Residential - Broad Lane,R1100,Agency Staff,3756307,202312,27/02/2024,"1,149.20",
261400,Temporary & Agency Staff,423063,MCH Recruitment Ltd,People,10469,Residential - Jobs Lane,R1100,Agency Staff,3754622,202312,20/02/2024,"1,040.00",
261400,Temporary & Agency Staff,423063,MCH Recruitment Ltd,People,11103,Residential - Broad Lane,R1100,Agency Staff,3754663,202312,20/02/2024,"1,027.00",
261520,Training,403417,Me Learning Ltd,Place,11027,ESU – Emergency Services Unit,R1651,Training (Employer Costs),3755012,202312,22/02/2024,"6,467.00",
321017,Residential Care,406884,Meadow House,People,11947,OP Residential Care Placements,R5008,Other agencies,20145192,202312,02/03/2024,945.20,
321017,Residential Care,406884,Meadow House,People,11947,OP Residential Care Placements,R5008,Other agencies,20145192,202312,02/03/2024,945.20,
321017,Residential Care,406884,Meadow House,People,11947,OP Residential Care Placements,R5008,Other agencies,20145192,202312,02/03/2024,945.20,
321017,Residential Care,406884,Meadow House,People,11947,OP Residential Care Placements,R5008,Other agencies,20145192,202312,02/03/2024,945.20,
321017,Residential Care,406884,Meadow House,People,11301,MH Residential Care Placements,R5008,Other agencies,20145515,202312,02/03/2024,695.00,
321017,Residential Care,406884,Meadow House,People,11301,MH Residential Care Placements,R5008,Other agencies,20145515,202312,02/03/2024,695.00,
321017,Residential Care,406884,Meadow House,People,11301,MH Residential Care Placements,R5008,Other agencies,20145515,202312,02/03/2024,695.00,
321017,Residential Care,406884,Meadow House,People,11301,MH Residential Care Placements,R5008,Other agencies,20145515,202312,02/03/2024,695.00,
391200,Engineering,428117,Mechan Ltd,Place,10653,Strategic Transportation,C1106,Engineering Works,3761326,202312,13/03/2024,750.00,
391200,Engineering,428117,Mechan Ltd,Place,10653,Strategic Transportation,C1106,Engineering Works,3759915,202312,06/03/2024,750.00,
271440,Software,411271,Medgate UK Ltd,People,11894,ICT Systems,R4530,Computing -  Software,3757518,202312,08/02/2024,"13,765.75",
261200,Professional & Advisory Services,410296,Media Mania Ltd,People,11580,Family Hubs & Start for Life,R4400,Services - Professional Fees,3762757,202312,21/03/2024,"8,000.00",
201700,Grants,425772,REDACTED PERSON DATA,People,11381,Homes for Ukraine,R6290,Client Support,3756681,202312,29/02/2024,500.00,
201700,Grants,408428,Meredith Road Baptist Church,People,11381,Homes for Ukraine,R6290,Client Support,3756680,202312,29/02/2024,500.00,
321017,Residential Care,418124,Merevale House Residential Home ,People,11301,MH Residential Care Placements,R5008,Other agencies,20145520,202312,02/03/2024,587.50,
321017,Residential Care,418124,Merevale House Residential Home ,People,11301,MH Residential Care Placements,R5008,Other agencies,20145520,202312,02/03/2024,587.50,
321017,Residential Care,418124,Merevale House Residential Home ,People,11301,MH Residential Care Placements,R5008,Other agencies,20145054,202312,02/03/2024,"1,164.00",
321017,Residential Care,418124,Merevale House Residential Home ,People,11301,MH Residential Care Placements,R5008,Other agencies,20145177,202312,02/03/2024,561.20,
321017,Residential Care,418124,Merevale House Residential Home ,People,11301,MH Residential Care Placements,R5008,Other agencies,20145444,202312,02/03/2024,503.57,
321017,Residential Care,418124,Merevale House Residential Home ,People,11301,MH Residential Care Placements,R5008,Other agencies,20146028,202312,02/03/2024,671.43,
321017,Residential Care,418124,Merevale House Residential Home ,People,11301,MH Residential Care Placements,R5008,Other agencies,20146028,202312,02/03/2024,-503.57,
321017,Residential Care,418124,Merevale House Residential Home ,People,11301,MH Residential Care Placements,R5008,Other agencies,20145177,202312,02/03/2024,561.20,
321017,Residential Care,418124,Merevale House Residential Home ,People,11301,MH Residential Care Placements,R5008,Other agencies,20145177,202312,02/03/2024,561.20,
321017,Residential Care,418124,Merevale House Residential Home ,People,11301,MH Residential Care Placements,R5008,Other agencies,20145177,202312,02/03/2024,561.20,
321017,Residential Care,418124,Merevale House Residential Home ,People,11301,MH Residential Care Placements,R5008,Other agencies,20145520,202312,02/03/2024,587.50,
321017,Residential Care,418124,Merevale House Residential Home ,People,11301,MH Residential Care Placements,R5008,Other agencies,20145520,202312,02/03/2024,587.50,
