Authority,Departments,Spending area,Expense type,Posting date,Doc ref,Amount,Cap / Rev,Supplier name (Amended)
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111312573,3360,R,Lapis Domiciliary Care
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111313591,1071.84,R,Lapis Domiciliary Care
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111313640,672,R,Lapis Domiciliary Care
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111314788,985.53,R,Lapis Domiciliary Care
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111317667,4927.65,R,Lapis Domiciliary Care
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111316061,516,R,Lifeline Agency Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111312787,1534.68,R,Lillyfields Care Waterlooville
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111314129,755.16,R,Lillyfields Care Waterlooville
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111311314,1483.02,R,Lily's Care Services Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111312935,529.65,R,Lily's Care Services Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111312935,1483.02,R,Lily's Care Services Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111315348,800.36,R,Lily's Care Services Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111311082,2560.32,R,Luv To Care Home Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111311562,640.08,R,Luv To Care Home Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111311750,525.78,R,Luv To Care Home Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111312628,640.08,R,Luv To Care Home Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111312801,1440.18,R,Luv To Care Home Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111313766,3520.44,R,Luv To Care Home Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111313893,960.12,R,Luv To Care Home Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111314405,1280.16,R,Luv To Care Home Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111316107,1120.14,R,Luv To Care Home Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111316289,640.08,R,Luv To Care Home Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111317675,640.08,R,Luv To Care Home Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111311189,588.28,R,Mayfair Homecare Limited - Basingst
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111311426,1278.06,R,Mindful Care & Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111311531,1225.28,R,Mindful Care & Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111311795,1097.04,R,Mindful Care & Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111312131,1278.06,R,Mindful Care & Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111313220,752.08,R,Mindful Care & Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111313441,612.64,R,Mindful Care & Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111313859,1248.24,R,Mindful Care & Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111315040,3760.4,R,Mindful Care & Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111315873,752.08,R,Mindful Care & Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111316417,1692.18,R,Mindful Care & Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111311269,2277.52,R,More Power ta AQS
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111314279,720.44,R,More Power ta AQS
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111315514,650.72,R,More Power ta AQS
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111311858,3063.2,R,Naveed Medicare Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45162,2216135623,2511.2,R,Naveed Medicare Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45162,2216135627,2511.2,R,Naveed Medicare Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45162,2216135629,2511.2,R,Naveed Medicare Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45162,2216135630,2511.2,R,Naveed Medicare Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45162,2216135632,2511.2,R,Naveed Medicare Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111311223,1736.56,R,NAYBERLE
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111312373,1302.42,R,NAYBERLE
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111315416,868.28,R,NAYBERLE
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111311568,644.28,R,NEW PATHWAYS HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111311898,1322.16,R,NEW PATHWAYS HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111311913,966.42,R,NEW PATHWAYS HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111312036,1983.24,R,NEW PATHWAYS HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111312364,1133.28,R,NEW PATHWAYS HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111312576,1848,R,NEW PATHWAYS HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111312682,574.02,R,NEW PATHWAYS HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111312886,1617,R,NEW PATHWAYS HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111313017,1322.16,R,NEW PATHWAYS HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111313142,519.42,R,NEW PATHWAYS HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111313347,924,R,NEW PATHWAYS HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111314011,1395.52,R,NEW PATHWAYS HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111314470,1265.95,R,NEW PATHWAYS HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111314496,1017.24,R,NEW PATHWAYS HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111314562,1519.14,R,NEW PATHWAYS HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111315947,517.73,R,NEW PATHWAYS HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111316600,924,R,NEW PATHWAYS HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111316959,762.93,R,NEW PATHWAYS HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111317365,813.2,R,NEW PATHWAYS HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111317488,566.64,R,NEW PATHWAYS HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111317769,644.28,R,NEW PATHWAYS HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111312445,599.2,R,NEZRACHI HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111314554,1312.29,R,NURSE PLUS & CARE PLUS UK LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111316451,966.77,R,NURSE PLUS & CARE PLUS UK LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111311111,544.34,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111311111,4024.78,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111311486,1413.3,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111312139,605.7,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111312374,942.2,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111312584,2119.95,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111312927,1177.75,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111313072,975.85,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111313073,706.65,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111313340,572.05,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111313531,767.76,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111314359,2355.5,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111315186,942.2,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111316048,1364.16,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111316261,1413.3,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111316870,1413.3,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111317300,1413.3,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111317456,4239.9,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111317464,1177.75,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111317466,942.2,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111314027,682.08,R,Observe Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111314251,756,R,Observe Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111315440,2412,R,Observe Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111315945,2268,R,Observe Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111317257,675,R,Observe Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111317528,504,R,Observe Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111314381,512.12,R,Passionate about Care
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111311585,2521.26,R,Pathways of Hope
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111316842,560.28,R,Pathways of Hope
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45160,2216134530,5000,R,Perfect Call Healthcare Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45160,2216134548,4720,R,Perfect Call Healthcare Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45160,2216134645,5000,R,Perfect Call Healthcare Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,2216134801,4720,R,Perfect Call Healthcare Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111314655,974.4,R,Platinum Care at Home
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111316764,682.08,R,Platinum Care at Home
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111317723,1193.64,R,PRADOS HOME HELP SERVICES
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111311180,1275.52,R,Progression Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45141,2216112225,4200,R,PROMEDICA24 (LANCASHIRE) LIMITED
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45169,2216140625,4200,R,PROMEDICA24 (LANCASHIRE) LIMITED
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111311185,644.28,R,PURPLE LILAC HEALTHCARE LIMITED
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111312210,644.28,R,PURPLE LILAC HEALTHCARE LIMITED
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111313015,2254.98,R,PURPLE LILAC HEALTHCARE LIMITED
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111314542,966.42,R,PURPLE LILAC HEALTHCARE LIMITED
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45153,2216121875,1966.5,R,QUALITCARE 247
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45153,2216121887,2000,R,QUALITCARE 247
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45153,2216121898,1760,R,QUALITCARE 247
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45163,2216137978,1966.5,R,QUALITCARE 247
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45163,2216138007,1760,R,QUALITCARE 247
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111312101,984,R,Quality Healthcare Professionals Lt
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111314231,2696.96,R,Quality Healthcare Professionals Lt
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111314820,512.5,R,Quality Healthcare Professionals Lt
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111317640,1288,R,Quality Healthcare Professionals Lt
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45160,2216134464,5089.5,R,Ranger Home Care Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111311466,936.18,R,Raystra Healthcare Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111311737,802.08,R,Raystra Healthcare Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111312396,991.2,R,Raystra Healthcare Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111312585,635.27,R,Raystra Healthcare Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111313007,624.12,R,Raystra Healthcare Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111313045,1247.68,R,Raystra Healthcare Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111313577,858.17,R,Raystra Healthcare Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111313659,1156.4,R,Raystra Healthcare Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111313932,1449.28,R,Raystra Healthcare Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111314201,660.8,R,Raystra Healthcare Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111315053,660.8,R,Raystra Healthcare Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111315949,835.5,R,Raystra Healthcare Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111316079,991.2,R,Raystra Healthcare Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111316191,623.84,R,Raystra Healthcare Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111317591,1270.53,R,Raystra Healthcare Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111317722,1321.6,R,Raystra Healthcare Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111317742,4992.96,R,Raystra Healthcare Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111317808,1321.6,R,Raystra Healthcare Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45163,2216137562,4640,R,Safehands Live In Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45159,2216133152,3865.12,R,Seaars Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45159,2216133159,3694.6,R,Seaars Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45159,2216133172,3580.92,R,Seaars Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111315984,1439.76,R,SEREMED HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111316940,2776.68,R,SEREMED HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111317531,3199.84,R,SEREMED HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111314853,516.8,R,Serendip Homecare Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111315445,1312.08,R,Serendip Homecare Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111315630,1128.12,R,Serendip Homecare Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111315876,1128.12,R,Serendip Homecare Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111316652,568.48,R,Serendip Homecare Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111316668,1148.07,R,Serendip Homecare Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45169,2216140948,3300,R,Serene Healthcare Group Office
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45159,2216132969,5833.42,R,Snowfields Care Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111311947,682.08,R,Solutions24 Ltd t/a Careservice24
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111311971,1193.64,R,Solutions24 Ltd t/a Careservice24
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111312118,682.08,R,Solutions24 Ltd t/a Careservice24
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111312411,1325.73,R,Solutions24 Ltd t/a Careservice24
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111312629,682.08,R,Solutions24 Ltd t/a Careservice24
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111313584,682.08,R,Solutions24 Ltd t/a Careservice24
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111314418,1258.32,R,Solutions24 Ltd t/a Careservice24
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111314592,1023.12,R,Solutions24 Ltd t/a Careservice24
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111317382,943.74,R,Solutions24 Ltd t/a Careservice24
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111317470,1364.16,R,Solutions24 Ltd t/a Careservice24
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111317532,1875.72,R,Solutions24 Ltd t/a Careservice24
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45163,2216137593,5250,R,SPRINGS OF JOY CARE SOLUTION (SOJ)
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111312516,1261.68,R,Starlight Healthcare Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111311334,1285.76,R,Sunnylives Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111311535,2250.08,R,Sunnylives Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111311849,3857.28,R,Sunnylives Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111312259,585.48,R,Sunnylives Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111312268,1285.76,R,Sunnylives Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111312515,642.88,R,Sunnylives Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111312530,872.48,R,Sunnylives Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111312978,964.32,R,Sunnylives Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111313348,665.84,R,Sunnylives Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111314482,642.88,R,Sunnylives Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111315615,1285.76,R,Sunnylives Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111315736,642.88,R,Sunnylives Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111315810,642.88,R,Sunnylives Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111316884,1446.48,R,Sunnylives Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45145,2216115425,1321.84,R,Support Carers Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45145,2216115430,702.96,R,Support Carers Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45162,2216135622,702.96,R,Support Carers Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45162,2216135625,1321.84,R,Support Carers Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111311497,1736.56,R,Sylviancare Southampton
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111311605,868.28,R,Sylviancare Southampton
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111313641,651.21,R,Sylviancare Southampton
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111313832,651.21,R,Sylviancare Southampton
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111315748,730.8,R,Sylviancare Southampton
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111316928,1271.41,R,Sylviancare Southampton
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111313288,576.24,R,Tailor Care Southampton Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111316941,2304.96,R,Tailor Care Southampton Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111317373,1152.48,R,Tailor Care Southampton Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111311560,1779.75,R,The Willows Domiciliary Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111312130,1130,R,The Willows Domiciliary Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45161,3111312309,2373,R,The Willows Domiciliary Care Ltd
