Authority,Departments,Spending area,Expense type,Posting date,Doc ref,Amount,Cap / Rev,Supplier name (Amended)
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111242874,4075.5,R,Ians Domiciliary Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111243003,4075.5,R,Ians Domiciliary Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111243301,1222.65,R,Ians Domiciliary Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111243355,873.95,R,Ians Domiciliary Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111243363,1222.65,R,Ians Domiciliary Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45043,2215968045,3631.6,R,Impact Care
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45043,2215968057,3720,R,Impact Care
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45043,2215968218,3720,R,Impact Care
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45043,2215968232,3720,R,Impact Care
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45043,2215968267,3508.8,R,Impact Care
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45043,2215968388,3400,R,Impact Care
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45043,2215968428,2524.29,R,Impact Care
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45043,2215968428,1195.71,R,Impact Care
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45044,2215969925,1170.7,R,Impact Care
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45044,2215969925,2555.3,R,Impact Care
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45044,2215970087,817.11,R,Impact Care
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45044,2215970087,1725.01,R,Impact Care
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45044,2215970687,2700,R,Impact Care
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111237780,1121.4,R,In-Home Care
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111237780,1588.65,R,In-Home Care
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111240168,956.34,R,Kanyuchi Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111241037,956.34,R,Kanyuchi Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45027,2215940469,9600,R,Karis Care Services Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111238998,2880.57,R,KIMBERLEY CARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111239070,3366.5,R,KIMBERLEY CARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111240893,2992.44,R,KIMBERLEY CARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111237233,1502.82,R,KINGFISHER HOME CARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111243338,810.81,R,KINGFISHER HOME CARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111236782,1409.27,R,KIVERNELL CARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111237570,1174.39,R,KIVERNELL CARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111238521,1826.55,R,KIVERNELL CARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111238616,671.08,R,KIVERNELL CARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111240372,1409.27,R,KIVERNELL CARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111240614,4362.01,R,KIVERNELL CARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111242482,939.51,R,KIVERNELL CARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111242520,4697.55,R,KIVERNELL CARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111243299,1409.27,R,KIVERNELL CARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111237612,751.41,R,Lapis Domiciliary Care
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111239584,1180.79,R,Lapis Domiciliary Care
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111239886,1085.54,R,Lapis Domiciliary Care
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111240713,740.19,R,Lapis Domiciliary Care
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111240805,3700.95,R,Lapis Domiciliary Care
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111242704,1502.82,R,Lapis Domiciliary Care
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111243403,740.19,R,Lapis Domiciliary Care
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111237765,831.92,R,Lillyfields Care Waterlooville
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111240885,1690.67,R,Lillyfields Care Waterlooville
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111236920,1057.32,R,Luv To Care Home Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111237360,2819.52,R,Luv To Care Home Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111237477,1409.76,R,Luv To Care Home Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111238222,704.88,R,Luv To Care Home Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111238310,704.88,R,Luv To Care Home Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111238612,704.88,R,Luv To Care Home Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111239039,3876.84,R,Luv To Care Home Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111239742,704.88,R,Luv To Care Home Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111240456,683.52,R,Luv To Care Home Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111242188,1762.2,R,Luv To Care Home Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111242189,704.88,R,Luv To Care Home Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111242353,1233.54,R,Luv To Care Home Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111242447,1585.98,R,Luv To Care Home Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111242467,3171.96,R,Luv To Care Home Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111242538,1409.76,R,Luv To Care Home Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111242990,929.16,R,Luv To Care Home Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111238807,648.12,R,Mayfair Homecare Limited - Basingst
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111238132,828.3,R,Mindful Care & Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111238134,4141.5,R,Mindful Care & Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111238968,828.3,R,Mindful Care & Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111241704,828.3,R,Mindful Care & Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111242388,938.52,R,Mindful Care & Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111242420,1145.93,R,Mindful Care & Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111243242,1407.78,R,Mindful Care & Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111243341,1863.68,R,Mindful Care & Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111243409,1208.3,R,Mindful Care & Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111243527,938.52,R,Mindful Care & Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111243532,4223.34,R,Mindful Care & Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111238859,558.6,R,More Power ta AQS
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111242685,793.56,R,More Power ta AQS
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111242745,2508.66,R,More Power ta AQS
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111242819,716.76,R,More Power ta AQS
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111238139,1912.68,R,NAYBERLE
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111239660,1434.51,R,NAYBERLE
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111237558,709.32,R,NEW PATHWAYS HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111238565,1781.01,R,NEW PATHWAYS HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111238650,1394.25,R,NEW PATHWAYS HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111238759,662.1,R,NEW PATHWAYS HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111239060,840.26,R,NEW PATHWAYS HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111239097,1456.62,R,NEW PATHWAYS HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111239429,1120.35,R,NEW PATHWAYS HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111240516,1017.72,R,NEW PATHWAYS HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111240543,1537.14,R,NEW PATHWAYS HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111240855,1017.72,R,NEW PATHWAYS HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111242145,1522.83,R,NEW PATHWAYS HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111242923,4070.88,R,NEW PATHWAYS HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111242923,1295.28,R,NEW PATHWAYS HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111242923,1295.28,R,NEW PATHWAYS HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111243138,1721.53,R,NEW PATHWAYS HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111243466,1673.1,R,NEW PATHWAYS HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111243509,872.33,R,NEW PATHWAYS HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111237811,1064.91,R,NURSE PLUS & CARE PLUS UK LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111243256,1285.02,R,NURSE PLUS & CARE PLUS UK LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111236789,630.12,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111236882,1037.85,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111237816,522.3,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111238025,1297.31,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111238338,1037.85,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111239785,1556.78,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111239989,518.93,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111240511,4432.91,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111240823,1336.63,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111240840,518.93,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111240952,1074.92,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111241013,4670.33,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111241097,778.39,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111241557,1502.82,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111241618,667.19,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111242396,1037.85,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111242439,1297.31,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111242512,2594.63,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111242539,778.39,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111242876,4670.33,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111243052,518.93,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111243441,1037.85,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111243467,1556.78,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111240232,592.02,R,Observe Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111236883,563.97,R,Passionate about Care
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111238272,617.1,R,Pathways of Hope
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111238457,1776.5,R,Pathways of Hope
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111238542,762.3,R,Pathways of Hope
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111239227,1309,R,Pathways of Hope
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111240874,2776.95,R,Pathways of Hope
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,2215937771,5000,R,Perfect Call Healthcare Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,2215937800,4720,R,Perfect Call Healthcare Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111236806,1073.44,R,Platinum Care at Home
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111236877,831.11,R,Platinum Care at Home
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111243494,1314.97,R,PRADOS HOME HELP SERVICES
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111240974,1010.01,R,Progression Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111239228,559,R,PURPLE LILAC HEALTHCARE LIMITED
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45020,2215935703,983.25,R,QUALITCARE 247
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45020,2215936367,1000,R,QUALITCARE 247
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45020,2215936383,880,R,QUALITCARE 247
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45022,2215938750,983.25,R,QUALITCARE 247
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45022,2215938828,1000,R,QUALITCARE 247
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45022,2215938865,880,R,QUALITCARE 247
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45035,2215956972,983.25,R,QUALITCARE 247
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45036,2215957525,1000,R,QUALITCARE 247
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45036,2215958356,880,R,QUALITCARE 247
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111236988,1357.71,R,Quality Healthcare Professionals Lt
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111237012,1670.63,R,Quality Healthcare Professionals Lt
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111237461,2970,R,Quality Healthcare Professionals Lt
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111238400,630,R,Quality Healthcare Professionals Lt
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111238923,556.88,R,Quality Healthcare Professionals Lt
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111241286,928.13,R,Quality Healthcare Professionals Lt
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111243349,720,R,Quality Healthcare Professionals Lt
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45022,2215938752,2700,R,Ranger Home Care Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45037,2215960344,2700,R,Ranger Home Care Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111238201,1273.97,R,Raystra Healthcare Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111238245,727.98,R,Raystra Healthcare Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111238940,645.73,R,Raystra Healthcare Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111239775,1091.97,R,Raystra Healthcare Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111241021,512.9,R,Raystra Healthcare Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111242412,1455.96,R,Raystra Healthcare Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45020,2215936547,2400,R,Right at Home Mid Hampshire
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45020,2215936559,2400,R,Right at Home Mid Hampshire
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111239180,989.67,R,Right at Home Mid Hampshire
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45043,2215968254,3256.6,R,Right at Home Mid Hampshire
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45043,2215968254,1542.6,R,Right at Home Mid Hampshire
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45028,2215941953,1904,R,Seaars Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45028,2215941965,1820,R,Seaars Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45044,2215969928,1904,R,Seaars Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45044,2215969968,1764,R,Seaars Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45044,2215970006,1820,R,Seaars Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111237353,2220.57,R,SEREMED HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111237512,1585.98,R,SEREMED HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111238365,2029.2,R,SEREMED HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111241696,2114.64,R,SEREMED HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111236921,1242.45,R,Serendip Homecare Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111238778,822.36,R,Serendip Homecare Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111238778,822.36,R,Serendip Homecare Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111238778,969.21,R,Serendip Homecare Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111239257,1242.45,R,Serendip Homecare Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111239529,724.5,R,Serendip Homecare Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111239529,1252.35,R,Serendip Homecare Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111241368,1132.84,R,Serendip Homecare Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111242722,657,R,Serendip Homecare Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111243572,1242.45,R,Serendip Homecare Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45022,2215938544,3880,R,Serene Healthcare Group Office
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45037,2215960591,5318.71,R,Snowfields Care Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111239722,774.18,R,Solutions24 Ltd t/a Careservice24
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111240956,1548.36,R,Solutions24 Ltd t/a Careservice24
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111241345,876.65,R,Solutions24 Ltd t/a Careservice24
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111241619,1127.12,R,Solutions24 Ltd t/a Careservice24
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111241788,1502.82,R,Solutions24 Ltd t/a Careservice24
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111243050,751.41,R,Solutions24 Ltd t/a Careservice24
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111242624,1389.96,R,Starlight Healthcare Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111236885,733.47,R,Sunnylives Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111236934,2124.54,R,Sunnylives Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111236934,600.88,R,Sunnylives Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111236993,3186.81,R,Sunnylives Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111237072,708.18,R,Sunnylives Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111238236,1416.36,R,Sunnylives Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111239067,1416.36,R,Sunnylives Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45021,3111239231,708.18,R,Sunnylives Support Ltd
