Authority,Departments,Spending area,Expense type,Posting date,Doc ref,Amount,Cap / Rev,Supplier name (Amended)
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111253353,3771.5,R,Mindful Care & Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111253832,1257.17,R,Mindful Care & Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111253976,3698.8,R,Mindful Care & Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111254013,838.11,R,Mindful Care & Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111254063,739.76,R,Mindful Care & Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111255347,1257.17,R,Mindful Care & Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111255425,1079.09,R,Mindful Care & Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111255475,739.76,R,Mindful Care & Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111255621,1023.23,R,Mindful Care & Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111256448,1664.46,R,Mindful Care & Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111267178,1278.06,R,Mindful Care & Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111267651,752.08,R,Mindful Care & Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111268383,852.04,R,Mindful Care & Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111268532,1278.06,R,Mindful Care & Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111269122,1097.04,R,Mindful Care & Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111269134,1040.2,R,Mindful Care & Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111269139,1692.18,R,Mindful Care & Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111270548,3834.18,R,Mindful Care & Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111270850,752.08,R,Mindful Care & Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111272846,3760.4,R,Mindful Care & Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111273124,752.08,R,Mindful Care & Support Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111252329,924.26,R,More Power ta AQS
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111252574,708.66,R,More Power ta AQS
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111253820,640.08,R,More Power ta AQS
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111255406,2240.28,R,More Power ta AQS
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111266331,650.72,R,More Power ta AQS
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111267123,720.44,R,More Power ta AQS
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111267497,2277.52,R,More Power ta AQS
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111270631,1046.15,R,More Power ta AQS
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111255029,1422.2,R,Naveed Medicare Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111272162,3063.2,R,Naveed Medicare Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111251028,1281.11,R,NAYBERLE
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111254682,1708.14,R,NAYBERLE
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111267752,1736.56,R,NAYBERLE
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111272937,1302.42,R,NAYBERLE
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111251269,2381.52,R,NEW PATHWAYS HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111251451,1494.26,R,NEW PATHWAYS HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111252547,750.44,R,NEW PATHWAYS HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111252846,542.13,R,NEW PATHWAYS HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111252863,1245.21,R,NEW PATHWAYS HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111252864,633.71,R,NEW PATHWAYS HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111254430,564.62,R,NEW PATHWAYS HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111254476,1590.54,R,NEW PATHWAYS HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111254529,1757.14,R,NEW PATHWAYS HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111254541,809.88,R,NEW PATHWAYS HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111254699,1000.58,R,NEW PATHWAYS HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111256009,779.04,R,NEW PATHWAYS HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111256190,1372.7,R,NEW PATHWAYS HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111256842,908.88,R,NEW PATHWAYS HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111256988,908.88,R,NEW PATHWAYS HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111257357,1610.17,R,NEW PATHWAYS HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111257593,1300.6,R,NEW PATHWAYS HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111257603,1950.9,R,NEW PATHWAYS HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111266415,792,R,NEW PATHWAYS HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111266573,644.28,R,NEW PATHWAYS HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111267127,1265.95,R,NEW PATHWAYS HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111267370,924,R,NEW PATHWAYS HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111267397,897.12,R,NEW PATHWAYS HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111267723,1519.14,R,NEW PATHWAYS HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111268019,594,R,NEW PATHWAYS HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111268422,1322.16,R,NEW PATHWAYS HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111269423,1983.24,R,NEW PATHWAYS HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111269887,892.92,R,NEW PATHWAYS HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111270228,1617,R,NEW PATHWAYS HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111270329,574.02,R,NEW PATHWAYS HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111270788,1786.4,R,NEW PATHWAYS HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111271214,762.93,R,NEW PATHWAYS HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111271344,924,R,NEW PATHWAYS HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111273097,644.28,R,NEW PATHWAYS HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111273119,1017.24,R,NEW PATHWAYS HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111255369,825.16,R,NEZRACHI HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111267688,838.88,R,NEZRACHI HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111251970,1147.44,R,NURSE PLUS & CARE PLUS UK LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111253444,950.97,R,NURSE PLUS & CARE PLUS UK LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111269137,1166.48,R,NURSE PLUS & CARE PLUS UK LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111270716,966.77,R,NURSE PLUS & CARE PLUS UK LTD
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111251140,1341.9,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111251333,926.8,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111251789,1390.2,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111251930,4170.6,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111252153,4170.6,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111252463,926.8,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111253666,926.8,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111253926,595.8,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111254347,1158.5,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111254848,1036.88,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111255439,562.7,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111255536,959.9,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111256116,695.1,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111256414,695.1,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111256628,2317,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111257019,1390.2,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111257312,926.8,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111257637,3958.9,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111266858,1413.3,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111267031,1413.3,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111267394,4239.9,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111267902,942.2,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111268523,1177.75,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111268729,1364.16,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111269272,942.2,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111269643,4239.9,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111269858,942.2,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111269861,605.7,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111270141,1177.75,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111270162,706.65,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111270451,975.85,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111271173,4024.78,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111271221,2355.5,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111271865,572.05,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111272242,706.65,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111272737,942.2,R,Oakhaven Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111254624,670.95,R,Observe Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111267496,513,R,Observe Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111257142,503.72,R,Passionate about Care
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111272019,512.12,R,Passionate about Care
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111251033,680.82,R,Pathways of Hope
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111252689,2755.55,R,Pathways of Hope
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111254542,2480,R,Pathways of Hope
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111257471,688.89,R,Pathways of Hope
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45064,2215999685,739.29,R,Pathways of Hope
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111270109,692.16,R,Pathways of Hope
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111270629,2521.26,R,Pathways of Hope
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111271815,2801.4,R,Pathways of Hope
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111272245,560.28,R,Pathways of Hope
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45051,2215978434,842.85,R,Perfect Call Healthcare Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45051,2215978434,5057.15,R,Perfect Call Healthcare Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45051,2215978472,5357.15,R,Perfect Call Healthcare Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45051,2215978472,892.85,R,Perfect Call Healthcare Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111251786,670.95,R,Platinum Care at Home
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111255599,958.5,R,Platinum Care at Home
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111268219,682.08,R,Platinum Care at Home
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111269021,974.4,R,Platinum Care at Home
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111254099,1174.16,R,PRADOS HOME HELP SERVICES
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111272508,1193.64,R,PRADOS HOME HELP SERVICES
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111251204,901.83,R,Progression Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111267339,916.78,R,Progression Care Ltd
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111252619,633.71,R,PURPLE LILAC HEALTHCARE LIMITED
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111253065,633.71,R,PURPLE LILAC HEALTHCARE LIMITED
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111255561,1127.49,R,PURPLE LILAC HEALTHCARE LIMITED
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111267797,644.28,R,PURPLE LILAC HEALTHCARE LIMITED
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111269105,644.28,R,PURPLE LILAC HEALTHCARE LIMITED
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111269356,2254.98,R,PURPLE LILAC HEALTHCARE LIMITED
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111270406,644.28,R,PURPLE LILAC HEALTHCARE LIMITED
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,2215974057,1966.5,R,QUALITCARE 247
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,2215974148,2000,R,QUALITCARE 247
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,2215974186,1760,R,QUALITCARE 247
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45056,2215982143,983.25,R,QUALITCARE 247
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45056,2215982198,1000,R,QUALITCARE 247
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45056,2215982253,880,R,QUALITCARE 247
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45056,2215982448,983.25,R,QUALITCARE 247
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45056,2215982533,1000,R,QUALITCARE 247
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45056,2215982554,880,R,QUALITCARE 247
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45057,2215982946,983,R,QUALITCARE 247
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45057,2215983079,1000,R,QUALITCARE 247
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45057,2215983114,880,R,QUALITCARE 247
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45057,2215983764,983.25,R,QUALITCARE 247
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45057,2215983890,1000,R,QUALITCARE 247
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45057,2215983937,880,R,QUALITCARE 247
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45058,2215984555,1966.5,R,QUALITCARE 247
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45058,2215984619,2000,R,QUALITCARE 247
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45058,2215985641,1760,R,QUALITCARE 247
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45071,2216009944,1966.5,R,QUALITCARE 247
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45071,2216009983,2000,R,QUALITCARE 247
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45071,2216010004,1760,R,QUALITCARE 247
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111251154,757.92,R,Quality Healthcare Professionals Lt
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111254724,1492.16,R,Quality Healthcare Professionals Lt
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111255558,828.98,R,Quality Healthcare Professionals Lt
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111255634,1742.94,R,Quality Healthcare Professionals Lt
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111256334,2652.72,R,Quality Healthcare Professionals Lt
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111266299,1771.92,R,Quality Healthcare Professionals Lt
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111266741,842.8,R,Quality Healthcare Professionals Lt
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111267778,1517.04,R,Quality Healthcare Professionals Lt
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111270226,1148,R,Quality Healthcare Professionals Lt
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111271224,2696.96,R,Quality Healthcare Professionals Lt
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111272194,1127.5,R,Quality Healthcare Professionals Lt
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45051,2215979109,2021.67,R,Ranger Home Care Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45051,2215979109,698.87,R,Ranger Home Care Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45055,2215979794,684.43,R,Ranger Home Care Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45055,2215979794,2036.11,R,Ranger Home Care Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111251167,975.03,R,Raystra Healthcare Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111251933,1211.8,R,Raystra Healthcare Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111251949,593.07,R,Raystra Healthcare Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111253503,1137.54,R,Raystra Healthcare Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111253687,1144.48,R,Raystra Healthcare Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111254852,650.02,R,Raystra Healthcare Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111255230,650.02,R,Raystra Healthcare Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111255474,1035.2,R,Raystra Healthcare Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111255847,1300.04,R,Raystra Healthcare Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45049,3111256282,975.03,R,Raystra Healthcare Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111266466,1321.6,R,Raystra Healthcare Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111266635,1092.21,R,Raystra Healthcare Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111266707,1156.4,R,Raystra Healthcare Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111267148,991.2,R,Raystra Healthcare Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111267798,660.8,R,Raystra Healthcare Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111268501,991.2,R,Raystra Healthcare Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111268594,1321.6,R,Raystra Healthcare Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111269350,1248.24,R,Raystra Healthcare Limited
Hampshire County Council,Adults' Health and Care,OA-Homecare-South West,Payments to Private Contractors,45077,3111269857,624.12,R,Raystra Healthcare Limited
