Authority,Departments,Spending area,Expense type,Posting date,Doc ref,Amount,Cap / Rev,Supplier name (Amended)
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45187,2216164370,3750.07,R,ASHLEY LODGE NURSING HOME
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45187,2216166359,5033.16,R,Bedhampton Nursing Home
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45187,2216166363,5424.07,R,Bedhampton Nursing Home
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45187,2216166364,5424.07,R,Bedhampton Nursing Home
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45187,2216165910,6287.11,R,Beech Tree Nursing Home
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45187,2216165913,3631.34,R,Beech Tree Nursing Home
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45187,2216163460,6200,R,Birchy Hill Nursing Home
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45187,2216166153,7207.5,R,Blenheim Court Care Home
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45187,2216163466,2663.21,R,Bonhomie House (Bursledon)
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45187,2216166125,10844.11,R,Bonhomie Sarisbury Green
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45187,2216166218,8118.59,R,Bourne Woood Manor
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45198,2216186529,7285.8,R,BROWNSCOMBE HOUSE
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45187,2216163013,3003.28,R,BURY LODGE CARE HOME
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45187,2216165582,5319.91,R,CANFORD MANOR NURSING HOME
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45187,2216163856,5756.08,R,CARLEEN NURSING HOME
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45187,2216163857,3631.34,R,CARLEEN NURSING HOME
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45187,2216165143,6381.97,R,CHERRY BLOSSOM MANOR
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45174,2216145271,4172.51,R,CORRINA LODGE
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45174,2216145289,3664.73,R,CORRINA LODGE
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45174,2216145306,6642.86,R,CORRINA LODGE
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45187,2216164073,6802.95,R,CREST LODGE
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45187,2216163716,5439.88,R,EASTFIELD NURSING HOME
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45187,2216163720,5255.43,R,EASTFIELD NURSING HOME
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45177,2216152576,587.64,R,FORDINGBRIDGE CARE HOME
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45187,2216165425,3136.27,R,FORDINGBRIDGE CARE HOME
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45187,2216163219,6642.99,R,GORSELANDS N H
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45187,2216166093,5347.5,R,Gorseway Nursing Home LTD
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45170,2216142507,4983.12,R,Gracewell of Weymouth
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45170,2216142507,2996.67,R,Gracewell of Weymouth
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45170,2216142507,2015.78,R,Gracewell of Weymouth
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45187,2216163609,3631.65,R,GREEN GABLES NURSING HOME
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45187,2216165993,6837.67,R,Greenacres
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45187,2216166187,6271.61,R,James Burn House
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45187,2216166131,3791.92,R,Jane Percy House
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45189,2216174888,4419.51,R,Jane Percy House
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45187,2216165488,11285.86,R,KINGFISHER COURT
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45187,2216165489,14695.86,R,KINGFISHER COURT
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45187,2216166200,6112.89,R,Kings Lodge
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45187,2216165387,7927.01,R,KITNOCKS SPECIALIST CARE LIMITED
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45187,2216164761,3668.23,R,KNIGHTS GROVE
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45187,2216164399,3631.34,R,LANGDALE NURSING HOME
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45187,2216164401,4779.89,R,LANGDALE NURSING HOME
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45187,2216164402,4822.98,R,LANGDALE NURSING HOME
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45187,2216164405,3717.21,R,LANGDALE NURSING HOME
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45187,2216164413,7405.28,R,LANGDALE NURSING HOME
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45187,2216164416,4605.98,R,LANGDALE NURSING HOME
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45187,2216166007,3966.14,R,Luxurycare Regency Manor
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45187,2216166292,9108.73,R,Marula Lodge / Cornerstone Healthca
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45187,2216163626,3631.34,R,MAYPOLE NURSING HOME
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45187,2216163628,3631.34,R,MAYPOLE NURSING HOME
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45187,2216163634,5845.05,R,MAYPOLE NURSING HOME
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45187,2216162961,8684.96,R,MELBRECK
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45187,2216162962,4342.79,R,MELBRECK
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45187,2216165551,5314.33,R,NORTHCOTT HOUSE RESIDENTIAL CARE
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45187,2216166069,4301.56,R,Oaklands Care Home
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45187,2216163993,6200,R,ORANGERY CARE HOME
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45194,2216180343,9800,R,ORANGERY CARE HOME
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45187,2216166440,5326.73,R,Parker Meadows
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45187,2216162926,6413.28,R,PRINSTED NURSING HOME
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45187,2216165029,3982.88,R,ROTHSAY GRANGE CARE HOME
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45187,2216164051,5837.61,R,SOLENT CLIFFS NURSING HOME
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45187,2216164570,6685.77,R,SOUTH AFRICA LODGE
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45187,2216163231,5387.8,R,SOUTH HAVEN LODGE CARE HOME
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45187,2216163668,5757.32,R,St Anne's Nursing Home
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45187,2216165776,7810.14,R,St Benedicts Ferndale House
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45187,2216163418,5871.09,R,ST GEORGES NURSING HOME
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45187,2216163420,5774.68,R,ST GEORGES NURSING HOME
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45187,2216163962,4110.6,R,St Magnus Nursing
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45187,2216163963,9672.31,R,St Magnus Nursing
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45187,2216163967,5314.33,R,St Magnus Nursing
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45187,2216164638,5747.71,R,ST THOMAS NURSING HOME
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45187,2216165949,5092.99,R,Sycamore Cottage
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45194,2216179977,6735.89,R,Sycamore Cottage
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45187,2216163028,3631.34,R,THALASSA CARE HOME
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45187,2216163037,4417.5,R,THALASSA CARE HOME
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45187,2216166026,6102.66,R,The Andover Nursing Home
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45187,2216162960,10038.42,R,THE CEDARS
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45187,2216163940,3982.88,R,THE GRANGE NURSING HOME
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45187,2216163944,5812.81,R,THE GRANGE NURSING HOME
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45176,2216149188,6300,R,The Grange Nursing Home Limited
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45176,2216149192,6090,R,The Grange Nursing Home Limited
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45187,2216165632,6510,R,The Grange Nursing Home Limited
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45187,2216165604,4360.77,R,WAVERLEY GRANGE NURSING &
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45187,2216165607,4375.03,R,WAVERLEY GRANGE NURSING &
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45187,2216164034,4153.07,R,WAVERLEY LODGE NURSING HOME
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45187,2216164036,4033.41,R,WAVERLEY LODGE NURSING HOME
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45187,2216164037,4033.72,R,WAVERLEY LODGE NURSING HOME
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45187,2216164040,4412.54,R,WAVERLEY LODGE NURSING HOME
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45187,2216164045,5845.98,R,WAVERLEY LODGE NURSING HOME
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Private Contractors,45187,2216165210,5580,R,WINSCOMBE CARE HOME LTD
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Voluntary bodies,45187,2216163787,6165.28,R,BRENDONCARE ALTON
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Voluntary bodies,45187,2216164824,14004.56,R,FRYERS HOUSE
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Voluntary bodies,45174,2216144796,5119.71,R,Gifford House
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Voluntary bodies,45187,2216164518,4909.47,R,HYDON HILL CHESHIRE HOME
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Voluntary bodies,45187,2216166500,7125.66,R,Revitalise Sandpipers
Hampshire County Council,Adults' Health and Care,PD OTF Nursing,Payments to Voluntary bodies,45187,2216164116,4004.27,R,SILVERWAYS NURSING HOME
Hampshire County Council,Adults' Health and Care,PD OTF Other Long Term,Payments to Private Contractors,45174,2216145737,570,R,PREMIER MEALS
Hampshire County Council,Adults' Health and Care,PD OTF Other Long Term,Payments to Private Contractors,45195,2216182114,1205.16,R,THREE OAKS BOARDING KENNELS
Hampshire County Council,Adults' Health and Care,PD OTF Other Long Term,Payments to Private Contractors,45195,2216182116,750,R,THREE OAKS BOARDING KENNELS
Hampshire County Council,Adults' Health and Care,PD OTF Other Long Term,Payments to Private Contractors,45197,2216185033,510,R,THREE OAKS BOARDING KENNELS
Hampshire County Council,Adults' Health and Care,PD OTF Other Long Term,Payments to Private Contractors,45197,2216185034,791.96,R,THREE OAKS BOARDING KENNELS
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216164880,3022.5,R,ARBORY RESIDENTIAL HOME
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45183,2216159034,3877.5,R,Asher Care Home
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216167597,3390,R,Barchester Healthcare - Snowdrop Pl
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45188,2216172526,28121.61,R,Barchester Healthcare - Snowdrop Pl
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45188,2216172526,31667.33,R,Barchester Healthcare - Snowdrop Pl
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45188,2216172555,7138.99,R,Barchester Healthcare - Snowdrop Pl
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45188,2216173198,3643.12,R,Barchester Healthcare - Snowdrop Pl
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45174,2216145103,4406.43,R,Bayford House Care Home
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216164535,4004.27,R,BAYITH REST HOME LIMITED
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216165919,6200,R,Beech Tree Nursing Home
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216163057,6335.16,R,BEECHWOOD HOUSE
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216164671,8064.34,R,BROADVIEW
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216162970,5667.73,R,BRYONY LODGE
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216162971,4966.51,R,BRYONY LODGE
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216166074,5044.63,R,Burdon Grange Care Home Limited
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216166075,6413.28,R,Burdon Grange Care Home Limited
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216164857,10598.59,R,CAMBERLEY COTTAGE
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216164701,10224.42,R,CAROLINE HOUSE
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216162922,9480.11,R,CLOVERDALE
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45170,2216142295,1076.63,R,COMMUNITY INTEGRATED CARE LTD
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45170,2216142295,861.09,R,COMMUNITY INTEGRATED CARE LTD
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216163798,9391.45,R,COMMUNITY INTEGRATED CARE LTD
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216166147,4626.75,R,Cordelia House Care Home
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216162966,8014.43,R,CORDWAINERS
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216165592,6949.58,R,DOLPHIN HOMES LTD
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216165593,7070.79,R,DOLPHIN HOMES LTD
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216165594,8780.13,R,DOLPHIN HOMES LTD
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216163270,4874.13,R,EAST HILL HOUSE
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216163273,1891.31,R,EAST HILL HOUSE
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216164821,8997.13,R,FALCON LODGE
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45177,2216152079,19310,R,Personal Payments
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216165426,5382.53,R,FORDINGBRIDGE CARE HOME
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216165430,5863.34,R,FORDINGBRIDGE CARE HOME
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216165131,6875.18,R,FORTY4
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216165132,7268.57,R,FORTY4
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216166089,5405.16,R,Gorseway Nursing Home LTD
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216163284,8663.57,R,HEYWOOD SUMNER
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216166185,5833.58,R,James Burn House
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216164406,4460.59,R,LANGDALE NURSING HOME
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216164003,5978.66,R,LATHAM LODGE NURSING &
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216165660,5310.3,R,Linden House
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216163625,3737.98,R,MAYPOLE NURSING HOME
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216163638,5535.98,R,MAYPOLE NURSING HOME
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216163313,5279.92,R,MILFORD MANOR CARE HOME
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216165536,5561.4,R,NORTHCOTT HOUSE RESIDENTIAL CARE
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216165541,5115.31,R,NORTHCOTT HOUSE RESIDENTIAL CARE
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216164925,5996.95,R,OAK VIEW CARE HOME
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216163713,4871.65,R,OAKDENE RESIDENTIAL HOME
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216164264,5092.99,R,OLD ALRESFORD COTTAGE
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216164270,5323.36,R,OLD ALRESFORD COTTAGE
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45194,2216180237,11341.91,R,OLD ALRESFORD COTTAGE
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216165879,2198.83,R,Park View
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45183,2216159231,5035.33,R,PEARTREE HOUSE
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216166005,10934.32,R,Ravenna Lodge
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216165033,6287.11,R,ROTHSAY GRANGE CARE HOME
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216165308,6669.96,R,ROWAN LODGE
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216165485,7532.69,R,SEA BREEZE
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45189,2216175043,11405.8,R,SeeAbility Fairways Residential Car
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216165058,4650,R,SHANGRI-LA CARE HOME
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45176,2216149497,5798.02,R,Shinewater Court
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45176,2216149501,5798.02,R,Shinewater Court
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45176,2216149509,5798.02,R,Shinewater Court
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216164301,4464.31,R,ST VINCENT HOUSE RESIDENTIAL
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216166346,4504.92,R,Sundial Cottage Rest Home Limited
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216166189,5617.51,R,The Firefly Club Care Home
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216166184,5690.05,R,The Grange Care Home
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216162954,8861.04,R,THE LAURELS
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45188,2216173003,31305.3,R,THE LAURELS
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45188,2216173003,9799.92,R,THE LAURELS
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45188,2216173384,20880.84,R,THE LAURELS
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216165328,6979.34,R,THE ROYAL
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216164350,4642.87,R,THE WHITE HOUSE (CURDRIDGE) LTD
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216164352,5228.15,R,THE WHITE HOUSE (CURDRIDGE) LTD
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216163315,8848.02,R,TUDOR ROSE
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45176,2216149036,3122.44,R,Victoria House
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45177,2216152681,9243.34,R,Victoria House
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45177,2216152688,3697.5,R,Victoria House
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45177,2216152696,9692.57,R,Victoria House
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45183,2216158997,8157.86,R,Victoria House
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216163887,11694.75,R,VOYAGE LIMITED
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216164042,5115.31,R,WAVERLEY LODGE NURSING HOME
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216165962,7085.98,R,Wellington Vale Care Home
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216164745,6200,R,WESSEX LODGE
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216163813,6661.59,R,Westlands House
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216163818,4254.75,R,Westlands House
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216163832,5347.5,R,Westlands House
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216163841,5092.68,R,Westlands House
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216166473,7363.43,R,White Hart House
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216166474,10519.23,R,White Hart House
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216165712,4650,R,WHITE LODGE CARE HOME
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216165713,4650,R,WHITE LODGE CARE HOME
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45170,2216142887,11689.44,R,Willow Lodge
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45197,2216184314,9804.04,R,Willow Lodge
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216165200,5580,R,WINSCOMBE CARE HOME LTD
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216165201,5580,R,WINSCOMBE CARE HOME LTD
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216165203,5580,R,WINSCOMBE CARE HOME LTD
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216165204,5580,R,WINSCOMBE CARE HOME LTD
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216165205,5580,R,WINSCOMBE CARE HOME LTD
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216165206,5580,R,WINSCOMBE CARE HOME LTD
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216165208,5580,R,WINSCOMBE CARE HOME LTD
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216165209,5580,R,WINSCOMBE CARE HOME LTD
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216165212,5580,R,WINSCOMBE CARE HOME LTD
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216165213,7497.04,R,WINSCOMBE CARE HOME LTD
Hampshire County Council,Adults' Health and Care,PD OTF Residential,Payments to Private Contractors,45187,2216164012,5978.66,R,WOODLANDS HOUSE
