Authority,Departments,Spending area,Expense type,Posting date,Doc ref,Amount,Cap / Rev,Supplier name (Amended)
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216209900,7575.9,R,ABBEYFIELD LODGE
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45205,2216196677,4011.3,R,ALBURY CARE HOMES LTD
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216210505,5040,R,APPLEWOOD CARE HOME
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216210509,5507.4,R,APPLEWOOD CARE HOME
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216210660,5400,R,ARBORY RESIDENTIAL HOME
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216211011,5850.3,R,ASHBOURNE COURT CARE CENTRE
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216209166,3848.1,R,ASHBOURNE COURT CARE HOME
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216209167,3875.1,R,ASHBOURNE COURT CARE HOME
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216209168,3744,R,ASHBOURNE COURT CARE HOME
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216209169,3825,R,ASHBOURNE COURT CARE HOME
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216209171,3857.4,R,ASHBOURNE COURT CARE HOME
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216212113,4446.3,R,Beacon House Care Home
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216212114,5148,R,Beacon House Care Home
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216212115,4833,R,Beacon House Care Home
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216212116,5400,R,Beacon House Care Home
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216212117,4950,R,Beacon House Care Home
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216212118,4928.7,R,Beacon House Care Home
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216212119,4928.7,R,Beacon House Care Home
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216212120,4821.6,R,Beacon House Care Home
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216212121,5142.9,R,Beacon House Care Home
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45222,2216222071,1114.32,R,Beacon House Care Home
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45222,2216222084,5757.32,R,Beacon House Care Home
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45222,2216222109,4982.32,R,Beacon House Care Home
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45223,2216223302,5571.6,R,Beacon House Care Home
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45211,2216202727,4800.04,R,Beech Tree Nursing Home
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45212,2216205341,600,R,Beech Tree Nursing Home
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216211694,4275.3,R,Beech Tree Nursing Home
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216211698,6000,R,Beech Tree Nursing Home
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216211703,5142.9,R,Beech Tree Nursing Home
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216208843,5872.8,R,BEECHWOOD HOUSE
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216210245,4950.3,R,BELFORD HOUSE
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216210246,4843.8,R,BELFORD HOUSE
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216210247,5400,R,BELFORD HOUSE
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216210251,5318.7,R,BELFORD HOUSE
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216212182,3958.8,R,Bentley Lodge Care & Nursing Home
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216212186,4950.3,R,Bentley Lodge Care & Nursing Home
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216212187,5175,R,Bentley Lodge Care & Nursing Home
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216212190,5142.9,R,Bentley Lodge Care & Nursing Home
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216212693,857.15,R,Bentley Lodge Care & Nursing Home
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216212703,5314.33,R,Bentley Lodge Care & Nursing Home
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216209918,4446.3,R,BEREHILL HOUSE
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216209926,2571.6,R,BEREHILL HOUSE
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216209932,5142.9,R,BEREHILL HOUSE
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216211929,6637.8,R,Blenheim Court Care Home
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216212218,5039.4,R,BOURLEY GRANGE
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45225,2216225397,23158.59,R,BOURLEY GRANGE
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216211993,5425.2,R,Bourne Woood Manor
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216208927,3674.1,R,BRACKENLEA CARE HOME
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216208928,3875.4,R,BRACKENLEA CARE HOME
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216208929,3307.5,R,BRACKENLEA CARE HOME
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216211885,5616,R,Bramshott Grange
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216211886,6750,R,Bramshott Grange
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216211887,6570.3,R,Bramshott Grange
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216209453,6600,R,BROADMEAD REST HOME
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216211099,4130.1,R,CAMPANIA
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45212,2216205337,4387.5,R,Cheriton Care Home
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45224,2216224184,5894.1,R,Dean Wood Care Home
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45224,2216224187,6090.57,R,Dean Wood Care Home
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216210298,3267.3,R,DERRIFORD HOUSE
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216210299,4601.7,R,DERRIFORD HOUSE
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216210300,3778.2,R,DERRIFORD HOUSE
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216210301,4111.2,R,DERRIFORD HOUSE
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216210302,3978,R,DERRIFORD HOUSE
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216210303,3375,R,DERRIFORD HOUSE
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216210304,4285.8,R,DERRIFORD HOUSE
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45205,2216196670,4626.75,R,DONNINGTON NURSING HOME
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216209067,4680,R,EAST HILL HOUSE
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216209068,4477.8,R,EAST HILL HOUSE
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216209069,4617.3,R,EAST HILL HOUSE
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216209507,4820.1,R,EASTFIELD NURSING HOME
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45212,2216205324,11886.08,R,Fleet Hall Care Home
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216209039,4843.8,R,FOREST BROW CARE HOME
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216209041,2700.3,R,FOREST BROW CARE HOME
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216210884,3723,R,FREELANDS CROFT NURSING HOME
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216210888,4446.3,R,FREELANDS CROFT NURSING HOME
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216210890,4446.3,R,FREELANDS CROFT NURSING HOME
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216210895,5616,R,FREELANDS CROFT NURSING HOME
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216210901,5733.3,R,FREELANDS CROFT NURSING HOME
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216210902,6119.4,R,FREELANDS CROFT NURSING HOME
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216210903,5228.7,R,FREELANDS CROFT NURSING HOME
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216210907,6259.5,R,FREELANDS CROFT NURSING HOME
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216212032,4500,R,Grace House Care Home
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216209401,3375.3,R,GREEN GABLES NURSING HOME
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216209403,3978,R,GREENBANKS NURSING HOME
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216209407,4275.3,R,GREENBANKS NURSING HOME
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216209408,4725,R,GREENBANKS NURSING HOME
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216209409,3857.4,R,GREENBANKS NURSING HOME
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216211637,4680,R,Personal Payments
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216211638,4680,R,Personal Payments
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216208876,3978,R,HEATHERSIDE REST HOME
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216208879,4050.3,R,HEATHERSIDE REST HOME
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216208880,3825,R,HEATHERSIDE REST HOME
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216208882,4050.3,R,HEATHERSIDE REST HOME
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216208885,4285.8,R,HEATHERSIDE REST HOME
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216209369,5813.1,R,HILL BROW
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216209373,4962.43,R,HILL BROW
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45202,2216190538,4871.43,R,Kent House
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216209835,4843.8,R,KINGSCLEAR NURSING & RESIDENTIAL HO
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216209836,4843.8,R,KINGSCLEAR NURSING & RESIDENTIAL HO
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216209179,3873,R,Knellwood
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216209180,4633.2,R,Knellwood
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216209186,4833,R,Knellwood
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216209188,4450.5,R,Knellwood
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216211477,5175,R,Lavender Lodge Nursing Home
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216211478,5400,R,Lavender Lodge Nursing Home
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216211483,5175,R,Lavender Lodge Nursing Home
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216211490,4928.7,R,Lavender Lodge Nursing Home
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216211491,4722.9,R,Lavender Lodge Nursing Home
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216211570,3159.9,R,LAWNBROOK CARE HOME
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216211431,4747.2,R,Magnolia House
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216210786,4050.26,R,MAPLE HOUSE
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216210790,5175,R,MAPLE HOUSE
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216210792,5175,R,MAPLE HOUSE
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216210798,5148,R,MAPLE HOUSE
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216210252,2690.4,R,MARLBOROUGH HOUSE
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216210255,5813.1,R,MARLBOROUGH HOUSE
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216210257,4950.3,R,MARLBOROUGH HOUSE
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216212051,9261.9,R,Marula Lodge / Cornerstone Healthca
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216212208,3825,R,Maryfield Care Home
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216212213,4714.5,R,Maryfield Care Home
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216209694,4477.5,R,MILKWOOD RESIDENTIAL CARE HOME
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216209695,3205.5,R,MILKWOOD RESIDENTIAL CARE HOME
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216209697,4162.8,R,MILKWOOD RESIDENTIAL CARE HOME
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216209698,4725,R,MILKWOOD RESIDENTIAL CARE HOME
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216209699,4500,R,MILKWOOD RESIDENTIAL CARE HOME
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216209498,4410,R,OAKDENE RESIDENTIAL HOME
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216211850,2892.9,R,Oaklands Care Home
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216210039,3205.5,R,OLD ALRESFORD COTTAGE
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216210055,4500,R,OLD ALRESFORD COTTAGE
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216210057,4714.5,R,OLD ALRESFORD COTTAGE
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216211933,3972.3,R,Old Raven House Care Hotel
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216211934,4716.9,R,Old Raven House Care Hotel
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216211935,3723.9,R,Old Raven House Care Hotel
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216211936,4117.5,R,Old Raven House Care Hotel
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216211939,3642.9,R,Old Raven House Care Hotel
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216211940,3771.6,R,Old Raven House Care Hotel
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216211941,4005,R,Old Raven House Care Hotel
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216211944,3814.5,R,Old Raven House Care Hotel
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216211945,3900,R,Old Raven House Care Hotel
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216211946,3814.5,R,Old Raven House Care Hotel
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45216,2216208080,11007.43,R,ORANGERY CARE HOME
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216209764,3597,R,ORANGERY CARE HOME
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216209768,3875.1,R,ORANGERY CARE HOME
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216209770,5382,R,ORANGERY CARE HOME
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216209775,5175,R,ORANGERY CARE HOME
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216211306,3744,R,OTTERBOURNE GRANGE RESIDENTIAL CARE
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216211658,4255.8,R,Park View
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216211659,4255.8,R,Park View
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216210181,4586.4,R,PAX HILL RESIDENTIAL HOME
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216210607,5952.9,R,PAX HILL RESIDENTIAL HOME EMF UNIT
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216211761,4500,R,Pemberley House (Willowbrook)
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216211762,4500,R,Pemberley House (Willowbrook)
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216211763,4500,R,Pemberley House (Willowbrook)
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216212199,4285.8,R,Purbeck House Care Home
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45218,2216218759,6571.56,R,Purbeck House Care Home
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45209,2216197821,6732,R,REMYCK HOUSE
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45210,2216200064,23657.4,R,REMYCK HOUSE
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216209860,3205.5,R,REMYCK HOUSE
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216209861,3205.5,R,REMYCK HOUSE
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216209862,3670.2,R,REMYCK HOUSE
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216209863,3780.9,R,REMYCK HOUSE
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216209864,3205.5,R,REMYCK HOUSE
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216209865,3870,R,REMYCK HOUSE
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216209866,3960,R,REMYCK HOUSE
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216209867,3960,R,REMYCK HOUSE
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216209868,3942.9,R,REMYCK HOUSE
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216209674,4725,R,ROTHERBANK RESIDENTIAL CARE
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216209675,4387.5,R,ROTHERBANK RESIDENTIAL CARE
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216209676,4178.7,R,ROTHERBANK RESIDENTIAL CARE
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216209716,4117.5,R,SPRINGKELL HOUSE
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216209717,4714.5,R,SPRINGKELL HOUSE
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216209750,4044.9,R,St Magnus Nursing
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216210437,5142.9,R,ST THOMAS NURSING HOME
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216210442,2785.8,R,ST THOMAS NURSING HOME
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45219,2216221168,3250.1,R,ST THOMAS NURSING HOME
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216209481,3129.3,R,STEEP HOUSE NURSING HOME
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216208771,3510.3,R,STROUD HOUSE RESIDENTIAL HOME
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216208773,4248.9,R,STROUD HOUSE RESIDENTIAL HOME
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216208776,4871.1,R,STROUD HOUSE RESIDENTIAL HOME
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216211721,4493.1,R,Sycamore Cottage
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45215,2216206992,5210.75,R,THATCHAM COURT NURSING HOME
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45216,2216208040,4962.61,R,THATCHAM COURT NURSING HOME
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216211799,5850.3,R,The Andover Nursing Home
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216210217,5709.6,R,THE DOWNS HOUSE RESIDENTIAL CARE
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216210218,4500,R,THE DOWNS HOUSE RESIDENTIAL CARE
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216210220,4725,R,THE DOWNS HOUSE RESIDENTIAL CARE
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216210221,5175,R,THE DOWNS HOUSE RESIDENTIAL CARE
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216211618,3875.1,R,Tilford Park Residential Home
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45212,2216205328,8556.62,R,Victoria House
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45212,2216205329,8556.62,R,Victoria House
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45212,2216205331,36710.66,R,Victoria House
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45212,2216204786,5115,R,Westlands House
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216209602,3982.8,R,Westlands House
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216209603,4220.4,R,Westlands House
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216209604,5625.3,R,Westlands House
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216209606,4601.7,R,Westlands House
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216209607,3744,R,Westlands House
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216209608,4212.3,R,Westlands House
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216209609,5148,R,Westlands House
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216209610,4680,R,Westlands House
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216209611,4680,R,Westlands House
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216209612,4275.3,R,Westlands House
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216209613,4950.3,R,Westlands House
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216209615,2812.8,R,Westlands House
Hampshire County Council,Adults' Health and Care,OA-Residential-North East,Payments to Private Contractors,45217,2216209617,4500,R,Westlands House
