Authority,Departments,Spending area,Expense type,Posting date,Doc ref,Amount,Cap / Rev,Supplier name (Amended)
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111281331,632.6,R,Blue Angel Care Ltd
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111282134,1490.65,R,Blue Angel Care Ltd
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111282428,5664.47,R,Blue Angel Care Ltd
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111282748,885.36,R,Blue Angel Care Ltd
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111283797,885.64,R,Blue Angel Care Ltd
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111283797,6484.15,R,Blue Angel Care Ltd
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111285448,1518.24,R,Blue Angel Care Ltd
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111280632,2214.1,R,Blue Angel Care Ltd Basingstoke
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111281490,664.23,R,Blue Angel Care Ltd Basingstoke
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111281699,1458.6,R,Blue Angel Care Ltd Basingstoke
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111281929,885.64,R,Blue Angel Care Ltd Basingstoke
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111282799,664.23,R,Blue Angel Care Ltd Basingstoke
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111284620,1794.5,R,Blue Angel Care Ltd Basingstoke
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111284620,10633.87,R,Blue Angel Care Ltd Basingstoke
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111284916,3479.3,R,Blue Angel Care Ltd Basingstoke
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111286628,1992.69,R,Blue Angel Care Ltd Basingstoke
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111284970,1359.97,R,BLUEBIRD CARE (ALTON AND ALRESFORD)
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111284115,8191.68,R,BLUEBIRD CARE (FAREHAM & GOSPORT)
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111280563,4349.45,R,BLUEBIRD CARE (HOOK)
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111280335,2097.2,R,Bluezone Care Ltd
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111280339,642,R,Bluezone Care Ltd
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111283717,594.36,R,Bridge-it Options Ltd
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111286879,1028.7,R,Bridge-it Options Ltd
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111280363,1282.8,R,BS CARE AGENCY
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111280641,1496.6,R,BS CARE AGENCY
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111282565,598.64,R,BS CARE AGENCY
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111285379,641.4,R,BS CARE AGENCY
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111285596,1710.4,R,BS CARE AGENCY
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111282357,1023.12,R,Butterflies Home Care Ltd Andover
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111282448,1890,R,Butterflies Home Care Ltd Andover
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111281721,2441.04,R,Butterflies Homecare Ltd Romsey
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111283802,581.2,R,Butterflies Homecare Ltd Romsey
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111285898,682.08,R,Butterflies Homecare Ltd Romsey
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45091,2216031464,1603.44,R,Calida Care Ltd
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111280421,4857.04,R,Calida Care Ltd
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111284471,2495.36,R,Calida Care Ltd
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111285044,2024,R,Carelife Ltd
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45093,2216036608,1532.3,R,CARELINE
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45093,2216036615,1532.3,R,CARELINE
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45093,2216036632,1532.3,R,CARELINE
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45096,2216041151,1588.02,R,CARELINE
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111280643,656.04,R,Caremaid Care Services
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111281995,4763.22,R,Caremaid Care Services
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111281949,584.64,R,CAREMARK (WINCHESTER & EASTLEIGH)
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111284827,1148.7,R,CAREMARK (WINCHESTER & EASTLEIGH)
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111284053,1290.87,R,Caremark Basingstoke and Deane
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111285314,2294.88,R,Caremark Basingstoke and Deane
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111280385,977.34,R,Caremark Surrey Heath & Rushmoor
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111280438,977.34,R,Caremark Surrey Heath & Rushmoor
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111281814,1419.47,R,Caremark Surrey Heath & Rushmoor
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111282695,744.64,R,Caremark Surrey Heath & Rushmoor
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111283219,513.24,R,CARING HANDS DOMICILIARY SERVICES L
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111281196,2732.52,R,CASBROOK HOME CARE LTD
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111284318,2232.72,R,CASBROOK HOME CARE LTD
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45093,2216033696,524.42,R,CERA CARE OPERATIONS LIMITED
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45096,2216041399,817.32,R,CERA CARE OPERATIONS LIMITED
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45096,2216041417,541.76,R,CERA CARE OPERATIONS LIMITED
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45104,2216055239,9122.86,R,Christie Care Services Limited
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45078,3111265975,913.08,R,Clemente Care Ltd
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111282658,1674.12,R,CM Supported Living Services ltd
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111285443,558.04,R,CM Supported Living Services ltd
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111286747,558.04,R,CM Supported Living Services ltd
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111282351,1198.4,R,Daily Comfort Healthcare Ltd
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111283040,770.4,R,Daily Comfort Healthcare Ltd
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111280640,648.2,R,Personal Payments
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111283091,648.2,R,Personal Payments
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111284215,3889.2,R,Personal Payments
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111285967,1504.75,R,Personal Payments
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111286049,2916.9,R,Personal Payments
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111282126,1880.2,R,DOHATECH HEALTHSERVICE LIMITED
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111284951,1144.15,R,DOHATECH HEALTHSERVICE LIMITED
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111281858,1753.6,R,DOMINIC CARE LTD
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111283014,1364.16,R,DOMINIC CARE LTD
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111284977,974.4,R,DOMINIC CARE LTD
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111285880,2685.2,R,DOMINIC CARE LTD
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111286119,974.4,R,DOMINIC CARE LTD
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111286401,1041.2,R,DOMINIC CARE LTD
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45092,2216032130,4871.34,R,Elite LiveIn Care Limited
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45092,2216032134,4714.2,R,Elite LiveIn Care Limited
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45092,2216032633,4583.35,R,Elite LiveIn Care Limited
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45092,2216032637,4491.9,R,Elite LiveIn Care Limited
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45092,2216032675,4973.02,R,Elite LiveIn Care Limited
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45092,2216032689,4812.75,R,Elite LiveIn Care Limited
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45096,2216040856,4871.34,R,Elite LiveIn Care Limited
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111281317,852.88,R,EVERYCARE (CENTRAL HANTS) LTD
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111282375,697.55,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111282375,1395.1,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111282930,558.04,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111282953,1721.16,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111283481,976.57,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111284584,4464.32,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111285375,1116.08,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111286046,2511.18,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111286818,1674.12,R,Expert Care Worcester
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111281350,777,R,Fareham and Gosport Care Consortium
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111281746,932.4,R,Fareham and Gosport Care Consortium
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111285457,1243.2,R,Fareham and Gosport Care Consortium
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111286286,2641.8,R,Fareham and Gosport Care Consortium
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111286353,1087.8,R,Fareham and Gosport Care Consortium
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111286356,2886,R,Fareham and Gosport Care Consortium
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111286970,3418.8,R,Fareham and Gosport Care Consortium
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111281383,791.41,R,Flamelily Independent Living Ltd
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111285117,2131,R,Flamelily Independent Living Ltd
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111285786,617.76,R,Flamelily Independent Living Ltd
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111286433,1433.04,R,Flamelily Independent Living Ltd
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111280681,1237.6,R,FLEXIBEAU CARE LIMITED
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111282235,1038.8,R,FLEXIBEAU CARE LIMITED
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111283121,541.45,R,FLEXIBEAU CARE LIMITED
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111283121,2828.8,R,FLEXIBEAU CARE LIMITED
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111284348,616.35,R,FLEXIBEAU CARE LIMITED
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111280397,840,R,FLOW HEALTHCARE LIMITED
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111280670,560,R,FLOW HEALTHCARE LIMITED
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111280832,585,R,FLOW HEALTHCARE LIMITED
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111280888,1318.24,R,FLOW HEALTHCARE LIMITED
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111281994,1120,R,FLOW HEALTHCARE LIMITED
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111283720,1680,R,FLOW HEALTHCARE LIMITED
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111285877,840,R,FLOW HEALTHCARE LIMITED
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111285882,500,R,FLOW HEALTHCARE LIMITED
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111282267,1336.8,R,FOCUS-ON-CARE LIMITED
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45078,2216014549,766.32,R,Godfrey Olsen House
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45093,2216035855,741.6,R,Godfrey Olsen House
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111280779,3270.8,R,GOODWILL & HOPE LTD
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111286403,1346.8,R,GOODWILL & HOPE LTD
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111281650,1146.32,R,GP HOMECARE LIMITED T/A RADIS
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111282978,982.56,R,GP HOMECARE LIMITED T/A RADIS
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111283970,2579.22,R,GP HOMECARE LIMITED T/A RADIS
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111284622,2980.6,R,GP HOMECARE LIMITED T/A RADIS
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111284635,593.63,R,GP HOMECARE LIMITED T/A RADIS
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111281525,1830.08,R,Guardian Angel Carers Eastleigh&Hdg
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111285889,1191.12,R,Guardian Angel Carers Eastleigh&Hdg
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45090,2216030349,950,R,HABITAT SUPPORT SERVICES LTD
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45090,2216030354,3800,R,HABITAT SUPPORT SERVICES LTD
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45090,2216030363,1440,R,HABITAT SUPPORT SERVICES LTD
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45089,2216028655,12768.52,R,Hants Healthcare
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111280249,1103.48,R,Hants Healthcare
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111280251,2522.24,R,Hants Healthcare
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111280370,716.4,R,Hants Healthcare
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111280624,1671.6,R,Hants Healthcare
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111282061,668.64,R,Hants Healthcare
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111281566,644.7,R,Heart2Heart Homecare Services LTD
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111283779,677.88,R,Hearts at Homecare Limited
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111284389,2108.96,R,Hearts at Homecare Limited
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111281829,951.58,R,Heartview Care Services Ltd
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111284921,1903.16,R,Heartview Care Services Ltd
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111286432,1196.72,R,Heartview Care Services Ltd
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111286852,1262.04,R,HELPING HANDS ALLCARE LTD
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111283093,1504.36,R,Home Instead Senior Care
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111281036,1120.14,R,HOMECARE1ST LTD
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111283915,591.92,R,HOMECARE1ST LTD
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111286053,1944.88,R,HOMECARE1ST LTD
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111281376,502.6,R,Ians Domiciliary Care Ltd
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111284456,2286.83,R,Ians Domiciliary Care Ltd
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111284498,1123.08,R,Ians Domiciliary Care Ltd
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111284505,703.64,R,Ians Domiciliary Care Ltd
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111284897,603.12,R,Ians Domiciliary Care Ltd
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111286379,2311.96,R,Ians Domiciliary Care Ltd
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45078,2216014479,2740.5,R,Impact Care
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45078,2216014625,3089.79,R,Impact Care
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45078,2216014660,2985.33,R,Impact Care
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45100,2216052589,4119.72,R,Impact Care
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45100,2216052769,2740.5,R,Impact Care
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45100,2216052840,3980.44,R,Impact Care
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111281152,511.7,R,Impact Care
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111283413,860,R,Impact Care
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111284856,1023.12,R,Impact Care
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111286313,2971.92,R,Impact Care
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111281399,2367.16,R,In Home Care Ltd
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111283367,1376.97,R,In Home Care Ltd
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111283647,1559.04,R,In Home Care Ltd
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111284410,852.6,R,In Home Care Ltd
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111284906,1485.96,R,In Home Care Ltd
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45090,2216029997,6417,R,Independent People Homecare
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45097,2216046085,5796,R,Independent People Homecare
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45097,2216046091,6417,R,Independent People Homecare
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45097,2216046105,6210,R,Independent People Homecare
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45096,2216041961,1907.95,R,INFINITY CARE LTD
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111286948,682.08,R,In-Home Care
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111281703,682.08,R,JAYSH CARE SERVICES LIMITED
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111282220,852.6,R,JAYSH CARE SERVICES LIMITED
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111282405,682.08,R,JAYSH CARE SERVICES LIMITED
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111284705,831.11,R,JAYSH CARE SERVICES LIMITED
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111284829,5456.64,R,JAYSH CARE SERVICES LIMITED
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111286345,2728.32,R,JAYSH CARE SERVICES LIMITED
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111280692,1023.12,R,Kanyuchi Limited
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111285337,2072.4,R,Kanyuchi Limited
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111282700,657.9,R,Kartho Enterprise
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111284058,2302.65,R,Kartho Enterprise
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111286622,955.2,R,KIMBERLEY CARE LTD
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45082,2216017570,1236,R,KIVERNELL CARE LTD
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45082,2216017586,5102.65,R,KIVERNELL CARE LTD
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111280805,4690.84,R,KIVERNELL CARE LTD
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111283264,2947.84,R,KIVERNELL CARE LTD
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111284971,852.88,R,KIVERNELL CARE LTD
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111286792,1158.08,R,KIVERNELL CARE LTD
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111285488,511.56,R,Lapis Domiciliary Care
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111280509,1023.12,R,Lillyfields Care Waterlooville
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111280941,1098.8,R,Lillyfields Care Waterlooville
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111281226,1437.24,R,Lillyfields Care Waterlooville
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111284661,1373.5,R,Lillyfields Care Waterlooville
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111285695,1483.38,R,Lillyfields Care Waterlooville
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111286325,2005.31,R,Lillyfields Care Waterlooville
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111286956,879.04,R,Lillyfields Care Waterlooville
Hampshire County Council,Adults' Health and Care,PD OTF Homecare,Payments to Private Contractors,45105,3111280954,1842.4,R,Lovedean Homecare Ltd
