Report of all payments made by TfL for value equal to or greater than £250.00 Excl. VAT,,,,,,
Reporting Period:  10,,,,,,
Start Date:  10 December 2023,,,,,,
End Date: 06 January 2024,,,,,,
Financial Year:  2023/24,,,,,,
,,,,,,
Entity,Vendor,Expence Account,Document Number,Clearing Date,Amount,Merchant Category
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273042,13 Dec 23,"1,241.35",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273595,20 Dec 23,"1,241.35",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273579,20 Dec 23,"1,241.35",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273590,20 Dec 23,"1,241.35",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273057,13 Dec 23,"1,241.35",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274567,03 Jan 24,"1,241.35",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274127,27 Dec 23,"1,241.35",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274115,27 Dec 23,"1,241.35",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274401,03 Jan 24,"1,241.35",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273414,20 Dec 23,"1,241.35",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273413,20 Dec 23,"1,241.35",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273261,13 Dec 23,"1,241.35",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274105,27 Dec 23,"1,241.35",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274638,03 Jan 24,"1,241.35",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274640,03 Jan 24,"1,241.35",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273237,13 Dec 23,"1,241.35",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273562,20 Dec 23,"1,241.35",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273194,13 Dec 23,"1,241.35",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273039,13 Dec 23,"1,241.35",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273949,27 Dec 23,"1,241.35",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273945,27 Dec 23,"1,241.35",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273944,27 Dec 23,"1,241.35",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273982,27 Dec 23,"1,241.35",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273978,27 Dec 23,"1,241.35",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273632,20 Dec 23,"1,241.35",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273943,27 Dec 23,"1,241.35",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273919,27 Dec 23,"1,241.35",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273908,27 Dec 23,"1,241.35",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273260,13 Dec 23,"1,241.35",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273940,27 Dec 23,"1,241.35",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273930,27 Dec 23,"1,241.35",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273920,27 Dec 23,"1,241.35",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273598,20 Dec 23,"1,241.35",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274031,27 Dec 23,"1,241.35",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273012,13 Dec 23,"1,241.35",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273596,20 Dec 23,"1,241.35",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273025,13 Dec 23,"1,241.35",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273024,13 Dec 23,"1,241.35",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274024,27 Dec 23,"1,241.35",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273994,27 Dec 23,"1,241.35",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273612,20 Dec 23,"1,241.35",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273991,27 Dec 23,"1,241.35",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274016,27 Dec 23,"1,241.35",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900272972,13 Dec 23,"1,241.35",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900272952,13 Dec 23,"1,241.35",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273445,20 Dec 23,"1,241.35",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274477,03 Jan 24,"1,241.35",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273448,20 Dec 23,"1,241.35",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274418,03 Jan 24,"1,241.35",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274508,03 Jan 24,"1,241.35",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274480,03 Jan 24,"1,241.35",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273519,20 Dec 23,"1,241.35",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274453,03 Jan 24,"1,241.35",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274484,03 Jan 24,"1,241.35",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274501,03 Jan 24,"1,241.35",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273484,20 Dec 23,"1,241.35",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274502,03 Jan 24,"1,241.35",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273483,20 Dec 23,"1,241.35",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273993,27 Dec 23,"1,241.35",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274425,03 Jan 24,"1,241.35",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900272979,13 Dec 23,"1,240.02",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274495,03 Jan 24,"1,240.02",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274135,27 Dec 23,"1,240.02",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273454,20 Dec 23,"1,240.02",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273174,13 Dec 23,"1,240.02",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273986,27 Dec 23,"1,240.02",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273133,13 Dec 23,"1,240.02",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274655,03 Jan 24,"1,240.02",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274481,03 Jan 24,"1,239.91",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274720,03 Jan 24,"1,239.91",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273609,20 Dec 23,"1,239.91",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274636,03 Jan 24,"1,238.72",
LONDON RIVER SERVICES LTD,Reed Specialist Recruitment Ltd,Agency Staff,1007/1900005358,03 Jan 24,"1,238.23",
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901699494,13 Dec 23,"1,236.97",
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901699439,13 Dec 23,"1,236.97",
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901699558,20 Dec 23,"1,236.97",
LONDON RIVER SERVICES LTD,Reed Specialist Recruitment Ltd,Agency Staff,1007/1900005294,13 Dec 23,"1,235.22",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900205861,03 Jan 24,"1,233.91",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273624,20 Dec 23,"1,232.48",
LONDON RIVER SERVICES LTD,Reed Specialist Recruitment Ltd,Agency Staff,1007/1900005331,27 Dec 23,"1,232.04",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900202428,13 Dec 23,"1,231.82",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274411,03 Jan 24,"1,230.60",
TTL PROPERTIES LTD,Reed Specialist Recruitment Ltd,Agency Staff,1040/1900006981,03 Jan 24,"1,227.56",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274712,03 Jan 24,"1,227.07",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203439,20 Dec 23,"1,226.00",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273765,20 Dec 23,"1,225.12",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273262,13 Dec 23,"1,225.12",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273247,13 Dec 23,"1,225.04",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273767,20 Dec 23,"1,225.04",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273255,13 Dec 23,"1,225.04",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273709,20 Dec 23,"1,225.04",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900204459,27 Dec 23,"1,224.79",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900205290,03 Jan 24,"1,224.60",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900204243,27 Dec 23,"1,224.60",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900202072,13 Dec 23,"1,224.60",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203313,20 Dec 23,"1,224.60",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273014,13 Dec 23,"1,223.72",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203536,20 Dec 23,"1,222.17",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273192,13 Dec 23,"1,220.41",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273191,13 Dec 23,"1,220.41",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273306,13 Dec 23,"1,220.41",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274241,27 Dec 23,"1,218.45",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273285,13 Dec 23,"1,218.45",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273732,20 Dec 23,"1,218.45",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274600,03 Jan 24,"1,218.45",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203644,20 Dec 23,"1,218.40",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274593,03 Jan 24,"1,218.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273916,27 Dec 23,"1,218.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273063,13 Dec 23,"1,218.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274101,27 Dec 23,"1,218.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273415,20 Dec 23,"1,218.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274733,03 Jan 24,"1,218.30",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273913,27 Dec 23,"1,218.30",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900201628,13 Dec 23,"1,218.02",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900205420,03 Jan 24,"1,218.02",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203540,20 Dec 23,"1,218.00",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900205037,03 Jan 24,"1,218.00",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203905,27 Dec 23,"1,218.00",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274136,27 Dec 23,"1,217.87",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900201616,13 Dec 23,"1,217.16",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274049,27 Dec 23,"1,214.85",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274076,27 Dec 23,"1,214.64",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273671,20 Dec 23,"1,214.64",
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901699869,03 Jan 24,"1,213.77",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274573,03 Jan 24,"1,211.84",
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901699620,20 Dec 23,"1,211.25",
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901699607,20 Dec 23,"1,210.41",
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901699801,27 Dec 23,"1,210.41",
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901699564,20 Dec 23,"1,210.41",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274566,03 Jan 24,"1,208.15",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274426,03 Jan 24,"1,205.89",
LONDON RIVER SERVICES LTD,Reed Specialist Recruitment Ltd,Agency Staff,1007/1900005281,13 Dec 23,"1,205.13",
LONDON RIVER SERVICES LTD,Reed Specialist Recruitment Ltd,Agency Staff,1007/1900005346,27 Dec 23,"1,205.13",
LONDON RIVER SERVICES LTD,Reed Specialist Recruitment Ltd,Agency Staff,1007/1900005364,03 Jan 24,"1,205.13",
LONDON RIVER SERVICES LTD,Reed Specialist Recruitment Ltd,Agency Staff,1007/1900005347,27 Dec 23,"1,205.05",
LONDON RIVER SERVICES LTD,Reed Specialist Recruitment Ltd,Agency Staff,1007/1900005379,03 Jan 24,"1,205.05",
LONDON RIVER SERVICES LTD,Reed Specialist Recruitment Ltd,Agency Staff,1007/1900005329,27 Dec 23,"1,205.05",
LONDON RIVER SERVICES LTD,Reed Specialist Recruitment Ltd,Agency Staff,1007/1900005278,13 Dec 23,"1,205.05",
LONDON RIVER SERVICES LTD,Reed Specialist Recruitment Ltd,Agency Staff,1007/1900005313,20 Dec 23,"1,205.05",
LONDON RIVER SERVICES LTD,Reed Specialist Recruitment Ltd,Agency Staff,1007/1900005380,03 Jan 24,"1,205.05",
LONDON RIVER SERVICES LTD,Reed Specialist Recruitment Ltd,Agency Staff,1007/1900005292,13 Dec 23,"1,205.05",
LONDON RIVER SERVICES LTD,Reed Specialist Recruitment Ltd,Agency Staff,1007/1900005291,13 Dec 23,"1,205.05",
LONDON RIVER SERVICES LTD,Reed Specialist Recruitment Ltd,Agency Staff,1007/1900005308,20 Dec 23,"1,205.05",
LONDON RIVER SERVICES LTD,Reed Specialist Recruitment Ltd,Agency Staff,1007/1900005359,03 Jan 24,"1,205.05",
LONDON RIVER SERVICES LTD,Reed Specialist Recruitment Ltd,Agency Staff,1007/1900005334,27 Dec 23,"1,205.05",
LONDON RIVER SERVICES LTD,Reed Specialist Recruitment Ltd,Agency Staff,1007/1900005363,03 Jan 24,"1,205.05",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900204005,27 Dec 23,"1,203.60",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900202841,20 Dec 23,"1,203.60",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273279,13 Dec 23,"1,201.56",
LONDON RIVER SERVICES LTD,Reed Specialist Recruitment Ltd,Agency Staff,1007/1900005304,20 Dec 23,"1,199.79",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273043,13 Dec 23,"1,199.64",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900204670,27 Dec 23,"1,199.61",
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901699849,03 Jan 24,"1,197.13",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900202113,13 Dec 23,"1,196.04",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273946,27 Dec 23,"1,195.83",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274478,03 Jan 24,"1,195.75",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900205022,03 Jan 24,"1,195.59",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274145,27 Dec 23,"1,195.13",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273097,13 Dec 23,"1,194.60",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274626,03 Jan 24,"1,193.64",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900272964,13 Dec 23,"1,191.60",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274352,03 Jan 24,"1,189.09",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273284,13 Dec 23,"1,189.09",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273437,20 Dec 23,"1,189.09",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274237,27 Dec 23,"1,189.09",
LONDON RIVER SERVICES LTD,Reed Specialist Recruitment Ltd,Agency Staff,1007/1900005327,27 Dec 23,"1,186.01",
LONDON RIVER SERVICES LTD,Reed Specialist Recruitment Ltd,Agency Staff,1007/1900005373,03 Jan 24,"1,186.01",
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901699896,03 Jan 24,"1,183.85",
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901699636,20 Dec 23,"1,183.85",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900205204,03 Jan 24,"1,183.01",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900202223,13 Dec 23,"1,183.01",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203009,20 Dec 23,"1,183.01",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900204903,27 Dec 23,"1,183.01",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274471,03 Jan 24,"1,180.66",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203110,20 Dec 23,"1,178.76",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900202528,13 Dec 23,"1,178.76",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274263,27 Dec 23,"1,175.70",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273763,20 Dec 23,"1,175.70",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273313,13 Dec 23,"1,175.70",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274559,03 Jan 24,"1,175.70",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274226,27 Dec 23,"1,173.13",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900205685,03 Jan 24,"1,172.30",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900204241,27 Dec 23,"1,170.20",
LONDON RIVER SERVICES LTD,Reed Specialist Recruitment Ltd,Agency Staff,1007/1900005342,27 Dec 23,"1,165.93",
LONDON RIVER SERVICES LTD,Reed Specialist Recruitment Ltd,Agency Staff,1007/1900005286,13 Dec 23,"1,165.93",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274051,27 Dec 23,"1,164.45",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273698,20 Dec 23,"1,164.45",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273302,13 Dec 23,"1,164.45",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900272965,13 Dec 23,"1,163.19",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274080,27 Dec 23,"1,160.78",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274583,03 Jan 24,"1,158.50",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273271,13 Dec 23,"1,158.45",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274231,27 Dec 23,"1,158.45",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274369,03 Jan 24,"1,158.45",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274386,03 Jan 24,"1,158.43",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273416,20 Dec 23,"1,158.43",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274736,03 Jan 24,"1,158.43",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274387,03 Jan 24,"1,158.43",
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901699492,13 Dec 23,"1,157.29",
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901699606,20 Dec 23,"1,157.29",
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901699895,03 Jan 24,"1,157.29",
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901699510,13 Dec 23,"1,157.29",
TRANSPORT TRADING LTD,Reed Specialist Recruitment Ltd,Agency Staff,1004/1901699507,13 Dec 23,"1,157.29",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273011,13 Dec 23,"1,157.11",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273610,20 Dec 23,"1,154.81",
LONDON RIVER SERVICES LTD,Reed Specialist Recruitment Ltd,Agency Staff,1007/1900005338,27 Dec 23,"1,153.60",
LONDON RIVER SERVICES LTD,Reed Specialist Recruitment Ltd,Agency Staff,1007/1900005284,13 Dec 23,"1,153.48",
LONDON RIVER SERVICES LTD,Reed Specialist Recruitment Ltd,Agency Staff,1007/1900005351,27 Dec 23,"1,153.48",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273027,13 Dec 23,"1,152.39",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273008,13 Dec 23,"1,152.39",
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900062659,13 Dec 23,"1,151.83",
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900062893,27 Dec 23,"1,151.83",
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900063138,03 Jan 24,"1,151.83",
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900062892,27 Dec 23,"1,151.83",
PUBLIC CARRIAGE OFFICE,Reed Specialist Recruitment Ltd,Agency Staff,1003/1900063049,03 Jan 24,"1,151.83",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900273488,20 Dec 23,"1,151.75",
TFL CORPORATE,Reed Specialist Recruitment Ltd,Agency Staff,1001/1900203457,20 Dec 23,"1,151.58",
LONDON UNDERGROUND LTD,Reed Specialist Recruitment Ltd,Agency Staff,1005/1900274003,27 Dec 23,"1,149.76",
