Payments for Publishing for Invoices paid between 01-JUNE-2023 and 30-JUNE-2023,,,,,,,
Supplier Name,Transaction Number,Paid Date,Paid Amount,Department ,Cost Centre,Description,Irrecoverable VAT
HOYLAKE COTTAGE HOSP TRUST LTD,114948,07-JUN-2023,"2,684.00",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
HOYLAKE COTTAGE HOSP TRUST LTD,114948,07-JUN-2023,600.00,Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
HOYLAKE COTTAGE HOSP TRUST LTD,114948,07-JUN-2023,"2,284.00",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
HOYLAKE COTTAGE HOSP TRUST LTD,114948,07-JUN-2023,"2,840.00",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
HOYLAKE COTTAGE HOSP TRUST LTD,114948,07-JUN-2023,"2,684.00",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
HOYLAKE COTTAGE HOSP TRUST LTD,114948,07-JUN-2023,862.71,Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
HOYLAKE COTTAGE HOSP TRUST LTD,114948,07-JUN-2023,"2,284.00",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
HOYLAKE COTTAGE HOSP TRUST LTD,114948,07-JUN-2023,"2,684.00",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
HOYLAKE COTTAGE HOSP TRUST LTD,114948,07-JUN-2023,"2,840.00",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
HOYLAKE COTTAGE HOSP TRUST LTD,114948,07-JUN-2023,"2,840.00",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
HOYLAKE COTTAGE HOSP TRUST LTD,114948,07-JUN-2023,600.00,Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
HOYLAKE COTTAGE HOSP TRUST LTD,114948,07-JUN-2023,"2,684.00",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
HOYLAKE COTTAGE HOSP TRUST LTD,114948,07-JUN-2023,"2,840.00",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
HOYLAKE COTTAGE HOSP TRUST LTD,114948,07-JUN-2023,"1,549.86",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
HOYLAKE COTTAGE HOSP TRUST LTD,114948,07-JUN-2023,"2,840.00",Adults Care and Health and Strategic Commissioning,S6151,Physical Support - Older People (65+),
HOYLAKE COTTAGE HOSP TRUST LTD,114948,07-JUN-2023,"3,450.00",Adults Care and Health and Strategic Commissioning,S6166,Physical Support - Older People (65+),
HOYLAKE COTTAGE HOSP TRUST LTD,114948,07-JUN-2023,"2,684.00",Adults Care and Health and Strategic Commissioning,S6998,Physical Support - Older People (65+),
HOYLAKE COTTAGE HOSP TRUST LTD,114948,07-JUN-2023,600.00,Adults Care and Health and Strategic Commissioning,S6998,Physical Support - Older People (65+),
HSL COMPLIANCE LIMITED,118512,20-JUN-2023,28.91,Regeneration & Place,C0525,Contractors - Main,
HSL COMPLIANCE LIMITED,113787,01-JUN-2023,28.91,Regeneration & Place,C0916,Contractors - Main,
HSL COMPLIANCE LIMITED,117669,15-JUN-2023,57.82,Regeneration & Place,D2130,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,118512,20-JUN-2023,233.51,Regeneration & Place,D2130,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,117669,15-JUN-2023,86.73,Regeneration & Place,D2130,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,117669,15-JUN-2023,57.82,Regeneration & Place,D2130,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,118512,20-JUN-2023,28.91,Regeneration & Place,D2130,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,113787,01-JUN-2023,28.91,Regeneration & Place,D2130,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,113787,01-JUN-2023,28.91,Regeneration & Place,D2402,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,118512,20-JUN-2023,38.54,Regeneration & Place,D2510,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,113787,01-JUN-2023,38.54,Regeneration & Place,D2610,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,118512,20-JUN-2023,28.91,Regeneration & Place,D2690,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,117669,15-JUN-2023,31.26,Regeneration & Place,D2730,Hired or Contracted services,
HSL COMPLIANCE LIMITED,113787,01-JUN-2023,5.80,Regeneration & Place,D3310,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,118512,20-JUN-2023,38.54,Neighbourhood Services,D3502,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,117669,15-JUN-2023,38.54,Neighbourhood Services,D3505,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,118512,20-JUN-2023,38.54,Neighbourhood Services,D3506,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,117669,15-JUN-2023,38.54,Neighbourhood Services,D3512,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,118512,20-JUN-2023,38.54,Neighbourhood Services,D3512,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,113787,01-JUN-2023,38.54,Neighbourhood Services,D3515,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,118512,20-JUN-2023,38.54,Neighbourhood Services,D3520,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,118512,20-JUN-2023,12.05,Neighbourhood Services,D3542,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,117669,15-JUN-2023,53.01,Neighbourhood Services,D3542,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,117669,15-JUN-2023,24.09,Neighbourhood Services,D3542,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,117669,15-JUN-2023,86.73,Neighbourhood Services,D3543,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,117669,15-JUN-2023,202.37,Neighbourhood Services,D3543,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,113787,01-JUN-2023,28.91,Neighbourhood Services,D3543,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,113787,01-JUN-2023,115.64,Neighbourhood Services,D3543,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,118512,20-JUN-2023,130.97,Regeneration & Place,D3544,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,117669,15-JUN-2023,24.09,Regeneration & Place,D3544,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,113787,01-JUN-2023,28.91,Regeneration & Place,D5500,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,117669,15-JUN-2023,28.91,Regeneration & Place,D5500,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,113787,01-JUN-2023,57.82,"Children, Families & Education",E1200,Hired or Contracted services,
HSL COMPLIANCE LIMITED,118512,20-JUN-2023,28.91,"Children, Families & Education",E1410,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,118512,20-JUN-2023,28.91,"Children, Families & Education",E1440,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,113787,01-JUN-2023,28.92,"Children, Families & Education",E1750,Hired or Contracted services,
HSL COMPLIANCE LIMITED,113787,01-JUN-2023,28.91,"Children, Families & Education",E1860,Hired or Contracted services,
HSL COMPLIANCE LIMITED,113787,01-JUN-2023,135.00,"Children, Families & Education",E1910,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,113787,01-JUN-2023,19.28,"Children, Families & Education",E1920,Hired or Contracted services,
HSL COMPLIANCE LIMITED,113787,01-JUN-2023,28.91,"Children, Families & Education",E1970,Hired or Contracted services,
HSL COMPLIANCE LIMITED,118512,20-JUN-2023,144.55,"Children, Families & Education",E2120,Hired or Contracted services,
HSL COMPLIANCE LIMITED,113787,01-JUN-2023,35.00,"Children, Families & Education",E2270,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,117284,14-JUN-2023,28.91,"Children, Families & Education",E2540,Hired or Contracted services,
HSL COMPLIANCE LIMITED,113787,01-JUN-2023,149.00,"Children, Families & Education",E2540,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,117284,14-JUN-2023,28.91,"Children, Families & Education",E2610,Hired or Contracted services,
HSL COMPLIANCE LIMITED,117284,14-JUN-2023,57.82,"Children, Families & Education",E2630,Hired or Contracted services,
HSL COMPLIANCE LIMITED,118512,20-JUN-2023,86.73,"Children, Families & Education",E2920,Hired or Contracted services,
HSL COMPLIANCE LIMITED,113787,01-JUN-2023,675.00,"Children, Families & Education",E3040,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,117284,14-JUN-2023,188.79,"Children, Families & Education",E3090,Hired or Contracted services,
HSL COMPLIANCE LIMITED,117284,14-JUN-2023,130.97,"Children, Families & Education",E3120,Hired or Contracted services,
HSL COMPLIANCE LIMITED,113787,01-JUN-2023,149.00,"Children, Families & Education",E3120,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,117284,14-JUN-2023,28.91,"Children, Families & Education",E3230,Hired or Contracted services,
HSL COMPLIANCE LIMITED,113787,01-JUN-2023,"2,234.40","Children, Families & Education",E4470,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,117284,14-JUN-2023,35.52,"Children, Families & Education",E5430,Hired or Contracted services,
HSL COMPLIANCE LIMITED,118512,20-JUN-2023,894.86,"Children, Families & Education",E5560,Hired or Contracted services,
HSL COMPLIANCE LIMITED,113787,01-JUN-2023,"1,359.45","Children, Families & Education",E5570,Hired or Contracted services,
HSL COMPLIANCE LIMITED,117284,14-JUN-2023,48.18,"Children, Families & Education",E5620,Hired or Contracted services,
HSL COMPLIANCE LIMITED,118512,20-JUN-2023,38.54,"Children, Families & Education",E7493,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,117669,15-JUN-2023,28.91,"Children, Families & Education",E8760,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,118512,20-JUN-2023,28.91,"Children, Families & Education",E8760,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,118512,20-JUN-2023,38.54,"Children, Families & Education",E8940,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,113787,01-JUN-2023,34.51,"Children, Families & Education",E9600,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,113787,01-JUN-2023,35.00,Neighbourhood Services,H2910,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,118512,20-JUN-2023,28.91,Neighbourhood Services,L2420,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,113787,01-JUN-2023,28.91,Neighbourhood Services,L2430,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,113787,01-JUN-2023,28.91,Neighbourhood Services,L2470,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,117669,15-JUN-2023,38.54,Neighbourhood Services,L3030,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,113787,01-JUN-2023,149.38,Neighbourhood Services,L3030,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,117669,15-JUN-2023,210.91,Neighbourhood Services,L3030,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,118512,20-JUN-2023,300.51,Neighbourhood Services,L3180,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,113787,01-JUN-2023,113.23,Neighbourhood Services,L3180,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,117669,15-JUN-2023,38.54,Neighbourhood Services,L3190,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,113787,01-JUN-2023,190.31,Neighbourhood Services,L3190,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,118512,20-JUN-2023,36.15,Neighbourhood Services,L3240,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,113787,01-JUN-2023,838.64,Neighbourhood Services,L3240,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,117669,15-JUN-2023,27.36,Neighbourhood Services,L3240,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,113787,01-JUN-2023,38.54,Neighbourhood Services,L3290,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,113787,01-JUN-2023,186.03,Neighbourhood Services,L3290,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,113787,01-JUN-2023,38.54,Neighbourhood Services,L3320,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,118512,20-JUN-2023,372.06,Neighbourhood Services,L3320,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,113787,01-JUN-2023,38.54,Regeneration & Place,L3910,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,117669,15-JUN-2023,38.54,Regeneration & Place,L3910,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,118512,20-JUN-2023,38.54,Neighbourhood Services,L3950,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,113787,01-JUN-2023,38.54,Regeneration & Place,L3970,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,117669,15-JUN-2023,28.91,Neighbourhood Services,L4001,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,113787,01-JUN-2023,28.91,Neighbourhood Services,L4001,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,113787,01-JUN-2023,72.27,Neighbourhood Services,L4971,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,117669,15-JUN-2023,24.09,Neighbourhood Services,L4971,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,118512,20-JUN-2023,43.36,Neighbourhood Services,L4971,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,118512,20-JUN-2023,48.18,Neighbourhood Services,L4971,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,117669,15-JUN-2023,72.27,Neighbourhood Services,L4972,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,117669,15-JUN-2023,144.55,Neighbourhood Services,L4972,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,113787,01-JUN-2023,216.82,Neighbourhood Services,L4972,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,118512,20-JUN-2023,24.09,Neighbourhood Services,L4972,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,117669,15-JUN-2023,72.27,Neighbourhood Services,L4972,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,113787,01-JUN-2023,96.36,Neighbourhood Services,L4972,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,118512,20-JUN-2023,63.62,Neighbourhood Services,L4973,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,118512,20-JUN-2023,57.82,Neighbourhood Services,L4973,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,113787,01-JUN-2023,57.82,Neighbourhood Services,L4973,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,118512,20-JUN-2023,28.91,Neighbourhood Services,L4974,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,117669,15-JUN-2023,72.27,Neighbourhood Services,L4974,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,113787,01-JUN-2023,24.09,Neighbourhood Services,L4974,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,118512,20-JUN-2023,14.46,Neighbourhood Services,L4978,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,117669,15-JUN-2023,28.91,Neighbourhood Services,L5220,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,113787,01-JUN-2023,28.91,Neighbourhood Services,L5350,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,117669,15-JUN-2023,28.92,Neighbourhood Services,L5410,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,113787,01-JUN-2023,38.56,Neighbourhood Services,L5410,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,117669,15-JUN-2023,4.82,Adults Care and Health and Strategic Commissioning,S6136,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,118512,20-JUN-2023,4.82,Adults Care and Health and Strategic Commissioning,S6136,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,117669,15-JUN-2023,244.00,Neighbourhood Services,T4020,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,118512,20-JUN-2023,77.08,Neighbourhood Services,T4020,"Repairs, alterations and maintenance",
HUGHES & SON TRADING LIMITED,120564,27-JUN-2023,"1,425.20","Children, Families & Education",E9965,Grants & Subscriptions,
HUGHES & SON TRADING LIMITED,120564,27-JUN-2023,791.92,"Children, Families & Education",E9965,Grants & Subscriptions,
HUGHES & SON TRADING LIMITED,120564,27-JUN-2023,"1,458.80","Children, Families & Education",E9965,Grants & Subscriptions,
HUGHES & SON TRADING LIMITED,115235,07-JUN-2023,"1,823.50","Children, Families & Education",E9965,Grants & Subscriptions,
HUGHES & SON TRADING LIMITED,115235,07-JUN-2023,989.90,"Children, Families & Education",E9965,Grants & Subscriptions,
HUGHES & SON TRADING LIMITED,120564,27-JUN-2023,"1,458.80","Children, Families & Education",E9965,Grants & Subscriptions,
HUGHES & SON TRADING LIMITED,115235,07-JUN-2023,"1,823.50","Children, Families & Education",E9965,Grants & Subscriptions,
HUGHES & SON TRADING LIMITED,115235,07-JUN-2023,"1,781.50","Children, Families & Education",E9965,Grants & Subscriptions,
HULME HALL,120565,27-JUN-2023,729.17,"Children, Families & Education",E9690,Services,
HYPE MERSEYSIDE,120832,27-JUN-2023,"1,310.75","Children, Families & Education",E9965,Grants & Subscriptions,
HYPE MERSEYSIDE,117233,14-JUN-2023,"1,025.50","Children, Families & Education",E9965,Grants & Subscriptions,
I CARE(GB) LIMITED,114497,06-JUN-2023,"1,889.64",Adults Care and Health and Strategic Commissioning,S6111,Physical Support - Older People (65+),
I CARE(GB) LIMITED,114497,06-JUN-2023,"1,846.20",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Adults (18-64),
I CARE(GB) LIMITED,114497,06-JUN-2023,304.08,Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
I CARE(GB) LIMITED,114497,06-JUN-2023,347.52,Adults Care and Health and Strategic Commissioning,S6141,Learning & Disability Support - Adults (18-64),
I CARE(GB) LIMITED,114497,06-JUN-2023,912.24,Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
I CARE(GB) LIMITED,114497,06-JUN-2023,238.92,Adults Care and Health and Strategic Commissioning,S6142,Learning & Disability Support - Adults (18-64),
I CARE(GB) LIMITED,114497,06-JUN-2023,"7,743.18",Adults Care and Health and Strategic Commissioning,S6142,Physical Support - Adults (18-64),
I CARE(GB) LIMITED,114497,06-JUN-2023,"21,850.32",Adults Care and Health and Strategic Commissioning,S6142,Physical Support - Older People (65+),
I CARE(GB) LIMITED,114497,06-JUN-2023,651.60,Adults Care and Health and Strategic Commissioning,S6142,Sensory Support - Older People (65+),
I CARE(GB) LIMITED,114497,06-JUN-2023,608.16,Adults Care and Health and Strategic Commissioning,S6162,Learning & Disability Support - Adults (18-64),
I CARE(GB) LIMITED,114497,06-JUN-2023,857.94,Adults Care and Health and Strategic Commissioning,S6162,Mental Health Support - Adults (18-64),
I CARE(GB) LIMITED,114497,06-JUN-2023,130.32,Adults Care and Health and Strategic Commissioning,S6162,Mental Health Support - Older People (65+),
I CARE(GB) LIMITED,114497,06-JUN-2023,"5,462.58",Adults Care and Health and Strategic Commissioning,S6999,Physical Support - Older People (65+),
ICARE NETWORK LIMITED,118783,21-JUN-2023,"1,379.22",Adults Care and Health and Strategic Commissioning,S6111,Physical Support - Adults (18-64),
ICARE NETWORK LIMITED,118783,21-JUN-2023,"1,748.46",Adults Care and Health and Strategic Commissioning,S6111,Physical Support - Older People (65+),
ICARE NETWORK LIMITED,118783,21-JUN-2023,"2,172.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Adults (18-64),
ICARE NETWORK LIMITED,118783,21-JUN-2023,"1,368.36",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
ICARE NETWORK LIMITED,118783,21-JUN-2023,"1,216.32",Adults Care and Health and Strategic Commissioning,S6141,Mental Health Support - Adults (18-64),
ICARE NETWORK LIMITED,118783,21-JUN-2023,"1,520.40",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Adults (18-64),
ICARE NETWORK LIMITED,118783,21-JUN-2023,"4,669.80",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
ICARE NETWORK LIMITED,118783,21-JUN-2023,912.24,Adults Care and Health and Strategic Commissioning,S6142,Memory & Cognition Support - Older People (65+),
ICARE NETWORK LIMITED,118783,21-JUN-2023,"2,915.91",Adults Care and Health and Strategic Commissioning,S6142,Physical Support - Adults (18-64),
ICARE NETWORK LIMITED,118783,21-JUN-2023,"38,218.85",Adults Care and Health and Strategic Commissioning,S6142,Physical Support - Older People (65+),
ICARE NETWORK LIMITED,118783,21-JUN-2023,521.28,Adults Care and Health and Strategic Commissioning,S6142,Social Care Activities,
ICARE NETWORK LIMITED,118783,21-JUN-2023,803.64,Adults Care and Health and Strategic Commissioning,S6162,Mental Health Support - Adults (18-64),
ICARE NETWORK LIMITED,118783,21-JUN-2023,"2,389.20",Adults Care and Health and Strategic Commissioning,S6999,Physical Support - Adults (18-64),
ICARE NETWORK LIMITED,118783,21-JUN-2023,"3,491.49",Adults Care and Health and Strategic Commissioning,S6999,Physical Support - Older People (65+),
ICARE SOLUTIONS WIRRAL LIMITED,120988,28-JUN-2023,"1,759.32",Adults Care and Health and Strategic Commissioning,S6111,Physical Support - Older People (65+),
ICARE SOLUTIONS WIRRAL LIMITED,120988,28-JUN-2023,260.64,Adults Care and Health and Strategic Commissioning,S6121,Learning & Disability Support - Adults (18-64),
ICARE SOLUTIONS WIRRAL LIMITED,120988,28-JUN-2023,"5,169.36",Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Adults (18-64),
ICARE SOLUTIONS WIRRAL LIMITED,120988,28-JUN-2023,"14,613.09",Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Older People (65+),
ICARE SOLUTIONS WIRRAL LIMITED,120988,28-JUN-2023,499.56,Adults Care and Health and Strategic Commissioning,S6132,Memory & Cognition Support - Older People (65+),
ICARE SOLUTIONS WIRRAL LIMITED,120988,28-JUN-2023,608.16,Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Adults (18-64),
ICARE SOLUTIONS WIRRAL LIMITED,120988,28-JUN-2023,"14,096.28",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
ICARE SOLUTIONS WIRRAL LIMITED,120988,28-JUN-2023,"6,668.04",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
ICARE SOLUTIONS WIRRAL LIMITED,120988,28-JUN-2023,217.20,Adults Care and Health and Strategic Commissioning,S6142,Physical Support - Adults (18-64),
ICARE SOLUTIONS WIRRAL LIMITED,120988,28-JUN-2023,"16,178.44",Adults Care and Health and Strategic Commissioning,S6142,Physical Support - Older People (65+),
ICARE SOLUTIONS WIRRAL LIMITED,120988,28-JUN-2023,"4,561.20",Adults Care and Health and Strategic Commissioning,S6151,Physical Support - Older People (65+),
ICARE SOLUTIONS WIRRAL LIMITED,120988,28-JUN-2023,608.16,Adults Care and Health and Strategic Commissioning,S6162,Physical Support - Adults (18-64),
ICARE SOLUTIONS WIRRAL LIMITED,120988,28-JUN-2023,477.84,Adults Care and Health and Strategic Commissioning,S6167,Mental Health Support - Older People (65+),
ICARE SOLUTIONS WIRRAL LIMITED,120988,28-JUN-2023,"2,432.64",Adults Care and Health and Strategic Commissioning,S6999,Physical Support - Adults (18-64),
ICARE SOLUTIONS WIRRAL LIMITED,120988,28-JUN-2023,"18,462.00",Adults Care and Health and Strategic Commissioning,S6999,Physical Support - Older People (65+),
ICT REVOLUTIONS LIMITED,116844,13-JUN-2023,"8,550.00",Regeneration & Place,C0551,Computer - Software,
IDEM LIVING LIMITED,120566,27-JUN-2023,"19,449.00","Children, Families & Education",E7080,Care Provision,
IDOX SOFTWARE LIMITED,118513,20-JUN-2023,697.50,Regeneration & Place,H8500,Hired or Contracted services,
IDOX SOFTWARE LIMITED,115236,07-JUN-2023,"2,750.00",Regeneration & Place,H8500,Hired or Contracted services,
INDEPENDENCE SUPPORT LIMITED,119108,22-JUN-2023,"25,027.52",Adults Care and Health and Strategic Commissioning,S6004,Care Provision,
INDEPENDENCE SUPPORT LIMITED,119108,22-JUN-2023,"72,377.67",Adults Care and Health and Strategic Commissioning,S6121,Learning & Disability Support - Adults (18-64),
INDEPENDENCE SUPPORT LIMITED,119108,22-JUN-2023,"3,763.20",Adults Care and Health and Strategic Commissioning,S6121,Mental Health Support - Adults (18-64),
INDEPENDENCE SUPPORT LIMITED,119108,22-JUN-2023,"3,136.00",Adults Care and Health and Strategic Commissioning,S6121,Physical Support - Adults (18-64),
INDEPENDENCE SUPPORT LIMITED,119108,22-JUN-2023,"1,724.80",Adults Care and Health and Strategic Commissioning,S6131,Learning & Disability Support - Adults (18-64),
INDEPENDENCE SUPPORT LIMITED,119108,22-JUN-2023,"1,960.00",Adults Care and Health and Strategic Commissioning,S6132,Learning & Disability Support - Adults (18-64),
INDEPENDENCE SUPPORT LIMITED,119108,22-JUN-2023,548.80,Adults Care and Health and Strategic Commissioning,S6132,Mental Health Support - Adults (18-64),
INDEPENDENCE SUPPORT LIMITED,119108,22-JUN-2023,"1,467.20",Adults Care and Health and Strategic Commissioning,S6142,Learning & Disability Support - Adults (18-64),
INDEPENDENCE SUPPORT LIMITED,119108,22-JUN-2023,627.20,Adults Care and Health and Strategic Commissioning,S6142,Mental Health Support - Older People (65+),
INDEPENDENCE SUPPORT LIMITED,119108,22-JUN-2023,392.00,Adults Care and Health and Strategic Commissioning,S6162,Learning & Disability Support - Adults (18-64),
INDEPENDENCE SUPPORT LIMITED,119108,22-JUN-2023,196.00,Adults Care and Health and Strategic Commissioning,S6162,Physical Support - Adults (18-64),
INSEEGO UK LTD,115238,07-JUN-2023,930.00,Neighbourhood Services,T4020,"Equipment, Furniture & Materials",
INSIGHT DIRECT (UK) LTD,118818,22-JUN-2023,"74,647.41",Resources,F4412,Communications & Computing,
INSTARMAC GROUP PLC,116388,09-JUN-2023,"3,382.40",Neighbourhood Services,V1920,"Equipment, Furniture & Materials",
INVOLVE NORTHWEST,116389,09-JUN-2023,"77,742.50",Regeneration & Place,B8471,Payments to Other Agencies,
INVOLVE NORTHWEST,120567,27-JUN-2023,"1,579.00","Children, Families & Education",E9621,Rents - external,
ION PROPERTY DEVELOPMENTS LIMITED,116390,09-JUN-2023,"96,486.95",Regeneration & Place,C0556,Consultants Fees,
ION PROPERTY DEVELOPMENTS LIMITED,116390,09-JUN-2023,"2,288.00",Regeneration & Place,C0558,Consultants Fees,
IPS MARINE FABRICATIONS LIMITED,118785,21-JUN-2023,686.00,Neighbourhood Services,T4020,"Equipment, Furniture & Materials",
IPS MARINE FABRICATIONS LIMITED,114384,06-JUN-2023,560.00,Neighbourhood Services,V1920,"Equipment, Furniture & Materials",
IRBY PRIMARY PRE-SCHOOL,120349,26-JUN-2023,"7,235.95","Children, Families & Education",E1170,Services,
IRBY PRIMARY PRE-SCHOOL,120349,26-JUN-2023,"3,528.09","Children, Families & Education",E1170,Services,
