Payments for Publishing for Invoices paid between 01-SEP-2023 and 30-SEP-2023,,,,,,,
Supplier Name,Transaction Number,Paid Date,Paid Amount,Department ,Cost Centre,Description,Irrecoverable VAT
INDEPENDENCE SUPPORT LIMITED,138695,07-SEP-2023,"3,763.20",Adults Care and Health and Strategic Commissioning,S6121,Mental Health Support - Adults (18-64),
INDEPENDENCE SUPPORT LIMITED,138695,07-SEP-2023,"3,136.00",Adults Care and Health and Strategic Commissioning,S6121,Physical Support - Adults (18-64),
INDEPENDENCE SUPPORT LIMITED,138695,07-SEP-2023,"1,724.80",Adults Care and Health and Strategic Commissioning,S6131,Learning & Disability Support - Adults (18-64),
INDEPENDENCE SUPPORT LIMITED,138695,07-SEP-2023,"1,960.00",Adults Care and Health and Strategic Commissioning,S6132,Learning & Disability Support - Adults (18-64),
INDEPENDENCE SUPPORT LIMITED,138695,07-SEP-2023,548.80,Adults Care and Health and Strategic Commissioning,S6132,Mental Health Support - Adults (18-64),
INDEPENDENCE SUPPORT LIMITED,138695,07-SEP-2023,470.40,Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Adults (18-64),
INDEPENDENCE SUPPORT LIMITED,138695,07-SEP-2023,"-2,096.89",Adults Care and Health and Strategic Commissioning,S6142,Learning & Disability Support - Adults (18-64),
INDEPENDENCE SUPPORT LIMITED,138695,07-SEP-2023,627.20,Adults Care and Health and Strategic Commissioning,S6142,Mental Health Support - Older People (65+),
INDEPENDENCE SUPPORT LIMITED,138695,07-SEP-2023,392.00,Adults Care and Health and Strategic Commissioning,S6162,Learning & Disability Support - Adults (18-64),
INDEPENDENCE SUPPORT LIMITED,138695,07-SEP-2023,196.00,Adults Care and Health and Strategic Commissioning,S6162,Physical Support - Adults (18-64),
INFLUENTIAL AGENCY LIMITED,138316,05-SEP-2023,"12,500.00",Adults Care and Health and Strategic Commissioning,P4202,"Advertising, Publicity & Marketing",
INFORM CPI LIMITED,137994,01-SEP-2023,575.00,Finance,F5110,"Printing, Stationery & General Office Expenses",
INFORMATION COMMISSIONER,141728,18-SEP-2023,"2,900.00",Law & Governance (Monitoring Officer),A1300,General Supplies and Services,
INSEEGO UK LTD,142106,19-SEP-2023,930.00,Neighbourhood Services,T4020,"Equipment, Furniture & Materials",
INSIGHT DIRECT (UK) LTD,138318,05-SEP-2023,"895,768.48",Resources,F4412,Communications & Computing,
INSIGHT DIRECT (UK) LTD,144518,28-SEP-2023,"80,437.24",Resources,F4412,Communications & Computing,
INSIGHT DIRECT (UK) LTD,142430,21-SEP-2023,"8,139.72",Capital,C0390,Computer - Hardware,
INTERNATIONAL EVENTS LIMITED,140884,14-SEP-2023,"9,730.79",Neighbourhood Services,L3950,Customer and Client Receipts - Non Vatable,
INVOLVE NORTHWEST,138853,07-SEP-2023,"59,842.40",Adults Care and Health and Strategic Commissioning,P4183,"Contracted, Voluntary, Charitable SME Se",
INVOLVE NORTHWEST,138853,07-SEP-2023,"15,889.09",Adults Care and Health and Strategic Commissioning,P4317,"Contracted, Voluntary, Charitable SME Se",
INVOLVE NORTHWEST,140933,14-SEP-2023,"9,200.00","Children, Families & Education",E5850,Hired or Contracted services,
INVOLVE NORTHWEST,141787,19-SEP-2023,"6,226.75","Children, Families & Education",E9675,Care Provision,
INVOLVE NORTHWEST,141787,19-SEP-2023,"6,226.75","Children, Families & Education",E9675,Care Provision,
INVOLVE NORTHWEST,139958,13-SEP-2023,"79,404.40",Regeneration & Place,B8471,Payments to Other Agencies,
ION PROPERTY DEVELOPMENTS LIMITED,139090,08-SEP-2023,604.00,Capital,C0558,Consultants Fees,
IPS MARINE FABRICATIONS LIMITED,144011,27-SEP-2023,725.00,Neighbourhood Services,T4020,"Equipment, Furniture & Materials",
IPS MARINE FABRICATIONS LIMITED,144011,27-SEP-2023,"1,180.00",Neighbourhood Services,T4020,"Equipment, Furniture & Materials",
IPS MARINE FABRICATIONS LIMITED,140934,14-SEP-2023,"1,155.00",Neighbourhood Services,V1920,"Equipment, Furniture & Materials",
IRBY PRIMARY PRE-SCHOOL,144012,27-SEP-2023,"7,536.88","Children, Families & Education",E1170,Services,
IRISH COMMUNITY CARE MERSEYSIDE,144519,28-SEP-2023,"8,666.66",Adults Care and Health and Strategic Commissioning,P4321,Contracts With Voluntary Organisations,
ISABEL HAWKINS,142572,21-SEP-2023,700.00,Law & Governance (Monitoring Officer),A1305,Legal Service Provider,
ISW-ASSESSMENTS LIMITED,143701,26-SEP-2023,"1,458.00",Law & Governance (Monitoring Officer),A1305,Legal Service Provider,
ISW-ASSESSMENTS LIMITED,138854,07-SEP-2023,648.41,Law & Governance (Monitoring Officer),A1305,Legal Service Provider,
ISW-ASSESSMENTS LIMITED,139232,11-SEP-2023,"2,461.60",Law & Governance (Monitoring Officer),A1305,Legal Service Provider,
ISW-ASSESSMENTS LIMITED,138854,07-SEP-2023,"2,104.00",Law & Governance (Monitoring Officer),A1305,Legal Service Provider,
J C PLUMBING & HEATING SERVICES,138217,04-SEP-2023,"5,734.00",Capital,C4112,Expenditure on Capital Grants,
J C PLUMBING & HEATING SERVICES,138217,04-SEP-2023,"6,397.00",Capital,C4115,Expenditure on Capital Grants,
J C PLUMBING & HEATING SERVICES,142879,25-SEP-2023,"5,217.00",Capital,C4115,Expenditure on Capital Grants,
J C PLUMBING & HEATING SERVICES,139338,11-SEP-2023,"7,097.00",Capital,C4115,Expenditure on Capital Grants,
J C PLUMBING & HEATING SERVICES,141731,18-SEP-2023,"6,603.00",Capital,C4115,Expenditure on Capital Grants,
J C PLUMBING & HEATING SERVICES,138217,04-SEP-2023,"6,886.00",Capital,C4115,Expenditure on Capital Grants,
J C PLUMBING & HEATING SERVICES,138217,04-SEP-2023,"6,870.00",Capital,C4115,Expenditure on Capital Grants,
J C PLUMBING & HEATING SERVICES,141731,18-SEP-2023,"14,731.00",Capital,C4117,Expenditure on Capital Grants,
J C PLUMBING & HEATING SERVICES,142879,25-SEP-2023,"1,413.00",Capital,C4117,Expenditure on Capital Grants,
J G DODD BATHROOMS,142880,25-SEP-2023,837.10,Capital,C4114,Expenditure on Capital Grants,
J G DODD BATHROOMS,139339,11-SEP-2023,834.90,Capital,C4114,Expenditure on Capital Grants,
J G DODD BATHROOMS,142880,25-SEP-2023,"1,039.50",Capital,C4114,Expenditure on Capital Grants,
J G DODD BATHROOMS,141732,18-SEP-2023,"2,365.00",Capital,C4117,Expenditure on Capital Grants,
J G DODD BATHROOMS,139339,11-SEP-2023,"9,661.70",Capital,C4117,Expenditure on Capital Grants,
J P F SYSTEMS LIMITED,141992,19-SEP-2023,644.19,"Children, Families & Education",E5600,"Repairs, alterations and maintenance",
J P F SYSTEMS LIMITED,144439,28-SEP-2023,611.44,Neighbourhood Services,L3240,"Repairs, alterations and maintenance",
J P F SYSTEMS LIMITED,139340,11-SEP-2023,744.66,Regeneration & Place,D2130,"Repairs, alterations and maintenance",
J P F SYSTEMS LIMITED,139340,11-SEP-2023,"3,795.22",Regeneration & Place,D2130,"Repairs, alterations and maintenance",
J P F SYSTEMS LIMITED,144439,28-SEP-2023,"2,978.00",Regeneration & Place,D3310,"Repairs, alterations and maintenance",
J P F SYSTEMS LIMITED,141454,15-SEP-2023,"14,567.77",Capital,C2188,Contractors - Main,
J P F SYSTEMS LIMITED,140171,14-SEP-2023,"13,381.48",Capital,C2197,Contractors - Main,
J P F SYSTEMS LIMITED,139632,12-SEP-2023,"13,381.48",Capital,C2197,Contractors - Main,
J P F SYSTEMS LIMITED,139340,11-SEP-2023,"3,943.04",Capital,C2302,Contractors - Main,
J&K TRAVEL LIMITED,142720,22-SEP-2023,"4,575.00","Children, Families & Education",E5731,School Transport - Special,
J&K TRAVEL LIMITED,141788,19-SEP-2023,"4,575.00","Children, Families & Education",E5731,School Transport - Special,
J&K TRAVEL LIMITED,139646,12-SEP-2023,"3,213.00","Children, Families & Education",E5731,School Transport - Special,
JACKSON (FIRE & SECURITY) UK LIMITED,139091,08-SEP-2023,988.00,Neighbourhood Services,L3290,"Repairs, alterations and maintenance",
JACKSON (FIRE & SECURITY) UK LIMITED,144521,28-SEP-2023,"4,134.00",Capital,C0516,Contractors - Main,
JACKSON (FIRE & SECURITY) UK LIMITED,144521,28-SEP-2023,"2,226.00",Capital,C0516,Contractors - Main,
JANET SHEPHERD CHILDMINDER,144014,27-SEP-2023,974.40,"Children, Families & Education",E1170,Services,
JANS DEN - JANICE KELLY - CHILDMINDER,144040,27-SEP-2023,"1,915.20","Children, Families & Education",E1170,Services,
JASON WILLIAMS,143026,25-SEP-2023,-3.00,Regeneration & Place,H7100,Consultants,
JASON WILLIAMS,143026,25-SEP-2023,-20.00,Regeneration & Place,H7100,Consultants,
JASON WILLIAMS,143026,25-SEP-2023,-343.07,Regeneration & Place,H7100,Customer and Client Receipts - Non Vatable,
JASON WILLIAMS,143026,25-SEP-2023,-377.73,Regeneration & Place,H7100,Customer and Client Receipts - Non Vatable,
JASON WILLIAMS,143026,25-SEP-2023,"8,138.90",Capital,C4215,Expenditure on Capital Loans,
JASON WILLIAMS,143026,25-SEP-2023,"6,705.00",Capital,C4215,Expenditure on Capital Loans,
JC DECAUX UK LIMITED,139249,11-SEP-2023,"2,400.00",Neighbourhood Services,L2430,"Advertising, Publicity & Marketing",
JHS GROUP,143011,25-SEP-2023,"9,240.00",Capital,C4112,Expenditure on Capital Grants,
JLBS WIRRAL LIMITED,142435,21-SEP-2023,729.40,"Children, Families & Education",E9965,Grants & Subscriptions,
JLBS WIRRAL LIMITED,138697,07-SEP-2023,"1,458.80","Children, Families & Education",E9965,Grants & Subscriptions,
JLBS WIRRAL LIMITED,138697,07-SEP-2023,"1,458.80","Children, Families & Education",E9965,Grants & Subscriptions,
JLBS WIRRAL LIMITED,142435,21-SEP-2023,"1,094.10","Children, Families & Education",E9965,Grants & Subscriptions,
JMU SERVICES LIMITED,143561,26-SEP-2023,"9,900.00",Adults Care and Health and Strategic Commissioning,P4008,Hired or Contracted services,
JOE FISHER - JCIA LIMITED,138520,06-SEP-2023,480.00,Finance,F6075,Benefits,
JOE FISHER - JCIA LIMITED,138520,06-SEP-2023,96.00,Balance Sheet,00000,Debtors - Inland Revenue,
JOHN MCKENNA,144610,28-SEP-2023,800.00,Law & Governance (Monitoring Officer),A1305,Legal Service Provider,
JOHN MCKENNA,138473,06-SEP-2023,941.67,Law & Governance (Monitoring Officer),A1305,Legal Service Provider,
JOHN MCKENNA,138319,05-SEP-2023,591.67,Law & Governance (Monitoring Officer),A1305,Legal Service Provider,
JOHN MCKENNA,144610,28-SEP-2023,783.33,Law & Governance (Monitoring Officer),A1305,Legal Service Provider,
JONATHAN COOPER PHOTOGRAPHY,141081,14-SEP-2023,600.00,Neighbourhood Services,L2430,General Supplies and Services,
JP MCGUINESS SERVICES LIMITED,139120,08-SEP-2023,"2,000.00","Children, Families & Education",E9962,Grants & Subscriptions,
JP MCGUINESS SERVICES LIMITED,139120,08-SEP-2023,"2,000.00","Children, Families & Education",E9962,Grants & Subscriptions,
JP PSYCHOLOGY SERVICES - JODIE PARKINSON,143013,25-SEP-2023,"2,201.80",Law & Governance (Monitoring Officer),A1305,Legal Service Provider,
JULIE CANDELAND,144051,27-SEP-2023,510.72,"Children, Families & Education",E1170,Services,
JULIE HARRISON T/A PROFESSIONAL CARERS,141734,18-SEP-2023,249.78,Adults Care and Health and Strategic Commissioning,S6111,Physical Support - Adults (18-64),
JULIE HARRISON T/A PROFESSIONAL CARERS,141734,18-SEP-2023,"3,991.05",Adults Care and Health and Strategic Commissioning,S6111,Physical Support - Older People (65+),
JULIE HARRISON T/A PROFESSIONAL CARERS,141457,15-SEP-2023,181.13,Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Adults (18-64),
JULIE HARRISON T/A PROFESSIONAL CARERS,141457,15-SEP-2023,483.00,Adults Care and Health and Strategic Commissioning,S6132,Learning & Disability Support - Adults (18-64),
JULIE HARRISON T/A PROFESSIONAL CARERS,141734,18-SEP-2023,597.30,Adults Care and Health and Strategic Commissioning,S6132,Memory & Cognition Support - Older People (65+),
JULIE HARRISON T/A PROFESSIONAL CARERS,141734,18-SEP-2023,293.22,Adults Care and Health and Strategic Commissioning,S6132,Mental Health Support - Older People (65+),
JULIE HARRISON T/A PROFESSIONAL CARERS,141457,15-SEP-2023,"2,157.04",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Adults (18-64),
JULIE HARRISON T/A PROFESSIONAL CARERS,141734,18-SEP-2023,"1,639.86",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Adults (18-64),
JULIE HARRISON T/A PROFESSIONAL CARERS,141734,18-SEP-2023,"15,361.47",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
JULIE HARRISON T/A PROFESSIONAL CARERS,141457,15-SEP-2023,"8,428.13",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
JULIE HARRISON T/A PROFESSIONAL CARERS,141734,18-SEP-2023,608.16,Adults Care and Health and Strategic Commissioning,S6132,Sensory Support - Adults (18-64),
JULIE HARRISON T/A PROFESSIONAL CARERS,139827,13-SEP-2023,"104,895.00",Adults Care and Health and Strategic Commissioning,S6135,Physical Support - Older People (65+),
JULIE HARRISON T/A PROFESSIONAL CARERS,141734,18-SEP-2023,977.40,Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Adults (18-64),
JULIE HARRISON T/A PROFESSIONAL CARERS,141734,18-SEP-2023,"8,807.46",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
JULIE HARRISON T/A PROFESSIONAL CARERS,141734,18-SEP-2023,494.13,Adults Care and Health and Strategic Commissioning,S6142,Mental Health Support - Adults (18-64),
JULIE HARRISON T/A PROFESSIONAL CARERS,141734,18-SEP-2023,"3,258.00",Adults Care and Health and Strategic Commissioning,S6142,Mental Health Support - Older People (65+),
JULIE HARRISON T/A PROFESSIONAL CARERS,141734,18-SEP-2023,"4,512.33",Adults Care and Health and Strategic Commissioning,S6142,Physical Support - Adults (18-64),
JULIE HARRISON T/A PROFESSIONAL CARERS,141457,15-SEP-2023,121.00,Adults Care and Health and Strategic Commissioning,S6142,Physical Support - Older People (65+),
JULIE HARRISON T/A PROFESSIONAL CARERS,141734,18-SEP-2023,"65,779.02",Adults Care and Health and Strategic Commissioning,S6142,Physical Support - Older People (65+),
JULIE HARRISON T/A PROFESSIONAL CARERS,141734,18-SEP-2023,597.30,Adults Care and Health and Strategic Commissioning,S6142,Sensory Support - Adults (18-64),
JULIE HARRISON T/A PROFESSIONAL CARERS,141734,18-SEP-2023,597.30,Adults Care and Health and Strategic Commissioning,S6142,Sensory Support - Older People (65+),
JULIE HARRISON T/A PROFESSIONAL CARERS,141734,18-SEP-2023,868.80,Adults Care and Health and Strategic Commissioning,S6161,Mental Health Support - Adults (18-64),
JULIE HARRISON T/A PROFESSIONAL CARERS,141457,15-SEP-2023,"1,242.50",Adults Care and Health and Strategic Commissioning,S6162,Mental Health Support - Adults (18-64),
JULIE HARRISON T/A PROFESSIONAL CARERS,141734,18-SEP-2023,65.16,Adults Care and Health and Strategic Commissioning,S6162,Mental Health Support - Adults (18-64),
JULIE HARRISON T/A PROFESSIONAL CARERS,141734,18-SEP-2023,657.03,Adults Care and Health and Strategic Commissioning,S6166,Memory & Cognition Support - Adults (18-64),
JULIE HARRISON T/A PROFESSIONAL CARERS,141734,18-SEP-2023,"1,520.40",Adults Care and Health and Strategic Commissioning,S6167,Mental Health Support - Older People (65+),
JULIE HARRISON T/A PROFESSIONAL CARERS,141457,15-SEP-2023,"12,351.00",Adults Care and Health and Strategic Commissioning,S6420,Care Provision,
JULIE HARRISON T/A PROFESSIONAL CARERS,141457,15-SEP-2023,"3,277.50",Adults Care and Health and Strategic Commissioning,S6999,Physical Support - Older People (65+),
JULIE HARRISON T/A PROFESSIONAL CARERS,141734,18-SEP-2023,"7,417.38",Adults Care and Health and Strategic Commissioning,S6999,Physical Support - Older People (65+),
Juno Support Services Ltd,141831,19-SEP-2023,"19,614.27","Children, Families & Education",E7080,Care Provision,
Juno Support Services Ltd,141831,19-SEP-2023,"19,614.27","Children, Families & Education",E7080,Care Provision,
JUST CHILDCARE LIMITED,144080,27-SEP-2023,"8,394.54","Children, Families & Education",E1170,Services,
JUST CHILDCARE LIMITED,144079,27-SEP-2023,"9,565.50","Children, Families & Education",E1170,Services,
JUST CHILDCARE LIMITED,144080,27-SEP-2023,"2,622.39","Children, Families & Education",E1170,Services,
JUST ONE RECRUITMENT & TRAINING LIMITED,138054,01-SEP-2023,"35,533.96",Adults Care and Health and Strategic Commissioning,S6121,Learning & Disability Support - Adults (18-64),
JUST ONE RECRUITMENT & TRAINING LIMITED,142885,25-SEP-2023,"40,188.96",Adults Care and Health and Strategic Commissioning,S6121,Learning & Disability Support - Adults (18-64),
JUST ONE RECRUITMENT & TRAINING LIMITED,138054,01-SEP-2023,"1,078.00",Adults Care and Health and Strategic Commissioning,S6132,Learning & Disability Support - Older People (65+),
JUST ONE RECRUITMENT & TRAINING LIMITED,142885,25-SEP-2023,686.00,Adults Care and Health and Strategic Commissioning,S6132,Learning & Disability Support - Older People (65+),
JUST ONE RECRUITMENT & TRAINING LIMITED,138054,01-SEP-2023,490.00,Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Adults (18-64),
JUST ONE RECRUITMENT & TRAINING LIMITED,142885,25-SEP-2023,490.00,Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Adults (18-64),
JUST ONE RECRUITMENT & TRAINING LIMITED,142885,25-SEP-2023,705.60,Adults Care and Health and Strategic Commissioning,S6141,Learning & Disability Support - Adults (18-64),
JUST ONE RECRUITMENT & TRAINING LIMITED,138054,01-SEP-2023,813.40,Adults Care and Health and Strategic Commissioning,S6141,Learning & Disability Support - Adults (18-64),
KATE WATKINSON CHILDMINDING SERVICE-KATE WATKINSON,144082,27-SEP-2023,646.38,"Children, Families & Education",E1170,Services,
KATHERINE KINNEAR,145537,29-SEP-2023,"1,720.00","Children, Families & Education",E9675,Hired or Contracted services,
KAVANAGH HEALTH CARE LIMITED,144261,27-SEP-2023,"12,488.12",Adults Care and Health and Strategic Commissioning,S6142,Learning & Disability Support - Adults (18-64),
KAVANAGH HEALTH CARE LIMITED,144261,27-SEP-2023,"12,488.12",Adults Care and Health and Strategic Commissioning,S6142,Learning & Disability Support - Adults (18-64),
KAVANAGH HEALTH CARE LIMITED,144261,27-SEP-2023,"14,223.00",Adults Care and Health and Strategic Commissioning,S6142,Learning & Disability Support - Adults (18-64),
KAVANAGH HEALTH CARE LIMITED,144261,27-SEP-2023,"12,488.12",Adults Care and Health and Strategic Commissioning,S6142,Learning & Disability Support - Adults (18-64),
KAVANAGH HEALTH CARE LIMITED,144261,27-SEP-2023,"12,488.12",Adults Care and Health and Strategic Commissioning,S6142,Learning & Disability Support - Adults (18-64),
KAVANAGH HEALTH CARE LIMITED,144261,27-SEP-2023,"14,223.00",Adults Care and Health and Strategic Commissioning,S6142,Learning & Disability Support - Adults (18-64),
KAVANAGH HEALTH CARE LIMITED,144261,27-SEP-2023,"12,488.12",Adults Care and Health and Strategic Commissioning,S6142,Learning & Disability Support - Adults (18-64),
KAVANAGH HEALTH CARE LIMITED,144261,27-SEP-2023,"12,488.12",Adults Care and Health and Strategic Commissioning,S6142,Learning & Disability Support - Adults (18-64),
KAVANAGH HEALTH CARE LIMITED,144261,27-SEP-2023,"12,488.12",Adults Care and Health and Strategic Commissioning,S6142,Learning & Disability Support - Adults (18-64),
KAVANAGH HEALTH CARE LIMITED,144261,27-SEP-2023,"12,488.12",Adults Care and Health and Strategic Commissioning,S6142,Learning & Disability Support - Adults (18-64),
KAVANAGH HEALTH CARE LIMITED,144261,27-SEP-2023,"14,223.00",Adults Care and Health and Strategic Commissioning,S6142,Learning & Disability Support - Adults (18-64),
KAVANAGH HEALTH CARE LIMITED,144261,27-SEP-2023,"14,223.00",Adults Care and Health and Strategic Commissioning,S6142,Learning & Disability Support - Adults (18-64),
KAVANAGH HEALTH CARE LIMITED,144261,27-SEP-2023,"4,571.68",Adults Care and Health and Strategic Commissioning,S6142,Learning & Disability Support - Adults (18-64),
KAVANAGH HEALTH CARE LIMITED,144261,27-SEP-2023,"14,223.00",Adults Care and Health and Strategic Commissioning,S6142,Learning & Disability Support - Adults (18-64),
KAVANAGH HEALTH CARE LIMITED,144261,27-SEP-2023,"8,474.08",Adults Care and Health and Strategic Commissioning,S6142,Learning & Disability Support - Adults (18-64),
KAVANAGH HEALTH CARE LIMITED,144261,27-SEP-2023,"12,488.12",Adults Care and Health and Strategic Commissioning,S6142,Learning & Disability Support - Adults (18-64),
KAVANAGH HEALTH CARE LIMITED,144261,27-SEP-2023,"4,460.04",Adults Care and Health and Strategic Commissioning,S6142,Learning & Disability Support - Adults (18-64),
KAVANAGH HEALTH CARE LIMITED,144261,27-SEP-2023,"12,488.12",Adults Care and Health and Strategic Commissioning,S6142,Learning & Disability Support - Adults (18-64),
KAVANAGH HEALTH CARE LIMITED,144261,27-SEP-2023,"14,223.00",Adults Care and Health and Strategic Commissioning,S6142,Learning & Disability Support - Adults (18-64),
KAVANAGH HEALTH CARE LIMITED,144261,27-SEP-2023,"12,488.12",Adults Care and Health and Strategic Commissioning,S6142,Learning & Disability Support - Adults (18-64),
KAVANAGH HEALTH CARE LIMITED,144261,27-SEP-2023,"12,488.12",Adults Care and Health and Strategic Commissioning,S6142,Learning & Disability Support - Adults (18-64),
KAVANAGH HEALTH CARE LIMITED,144261,27-SEP-2023,"13,167.08",Adults Care and Health and Strategic Commissioning,S6162,Mental Health Support - Adults (18-64),
KAVANAGH HEALTH CARE LIMITED,144261,27-SEP-2023,"13,167.08",Adults Care and Health and Strategic Commissioning,S6162,Mental Health Support - Adults (18-64),
KAVANAGH HEALTH CARE LIMITED,144261,27-SEP-2023,"13,167.08",Adults Care and Health and Strategic Commissioning,S6162,Mental Health Support - Adults (18-64),
KAVANAGH HEALTH CARE LIMITED,144261,27-SEP-2023,"13,167.08",Adults Care and Health and Strategic Commissioning,S6162,Mental Health Support - Adults (18-64),
KAVANAGH HEALTH CARE LIMITED,144261,27-SEP-2023,"13,167.08",Adults Care and Health and Strategic Commissioning,S6162,Mental Health Support - Adults (18-64),
KAVANAGH HEALTH CARE LIMITED,144261,27-SEP-2023,"13,167.08",Adults Care and Health and Strategic Commissioning,S6162,Mental Health Support - Adults (18-64),
KAVANAGH HEALTH CARE LIMITED,144261,27-SEP-2023,"14,137.00",Adults Care and Health and Strategic Commissioning,S6162,Mental Health Support - Adults (18-64),
KAVANAGH HEALTH CARE LIMITED,144261,27-SEP-2023,"14,137.00",Adults Care and Health and Strategic Commissioning,S6162,Mental Health Support - Adults (18-64),
KAVANAGH HEALTH CARE LIMITED,144261,27-SEP-2023,"14,137.00",Adults Care and Health and Strategic Commissioning,S6162,Mental Health Support - Adults (18-64),
KAVANAGH HEALTH CARE LIMITED,144261,27-SEP-2023,"13,167.08",Adults Care and Health and Strategic Commissioning,S6162,Mental Health Support - Adults (18-64),
KAVANAGH HEALTH CARE LIMITED,144261,27-SEP-2023,"13,167.08",Adults Care and Health and Strategic Commissioning,S6162,Mental Health Support - Adults (18-64),
KAVANAGH HEALTH CARE LIMITED,144261,27-SEP-2023,"4,544.04",Adults Care and Health and Strategic Commissioning,S6162,Mental Health Support - Adults (18-64),
KAVANAGH HEALTH CARE LIMITED,144261,27-SEP-2023,"8,934.80",Adults Care and Health and Strategic Commissioning,S6162,Mental Health Support - Adults (18-64),
KAVANAGH HEALTH CARE LIMITED,144261,27-SEP-2023,"13,167.08",Adults Care and Health and Strategic Commissioning,S6162,Mental Health Support - Adults (18-64),
KAVANAGH HEALTH CARE LIMITED,144261,27-SEP-2023,"13,167.08",Adults Care and Health and Strategic Commissioning,S6162,Mental Health Support - Adults (18-64),
KAVANAGH HEALTH CARE LIMITED,144261,27-SEP-2023,"4,702.53",Adults Care and Health and Strategic Commissioning,S6162,Mental Health Support - Adults (18-64),
KAVANAGH HEALTH CARE LIMITED,144261,27-SEP-2023,"13,167.08",Adults Care and Health and Strategic Commissioning,S6162,Mental Health Support - Adults (18-64),
KAVANAGH HEALTH CARE LIMITED,144261,27-SEP-2023,"13,167.08",Adults Care and Health and Strategic Commissioning,S6162,Mental Health Support - Adults (18-64),
KAVANAGH HEALTH CARE LIMITED,144261,27-SEP-2023,"14,137.00",Adults Care and Health and Strategic Commissioning,S6162,Mental Health Support - Adults (18-64),
KAVANAGH HEALTH CARE LIMITED,144261,27-SEP-2023,"14,137.00",Adults Care and Health and Strategic Commissioning,S6162,Mental Health Support - Adults (18-64),
KAVANAGH HEALTH CARE LIMITED,144261,27-SEP-2023,"14,137.00",Adults Care and Health and Strategic Commissioning,S6162,Mental Health Support - Adults (18-64),
KDE LIMITED,141458,15-SEP-2023,"3,195.00",Adults Care and Health and Strategic Commissioning,S5160,"Equipment, Furniture & Materials",
KDE LIMITED,141995,19-SEP-2023,532.63,"Children, Families & Education",E1920,"Repairs, alterations and maintenance",
KDE LIMITED,141458,15-SEP-2023,"5,842.34","Children, Families & Education",E2020,"Repairs, alterations and maintenance",
KDE LIMITED,139358,11-SEP-2023,749.07,"Children, Families & Education",E2120,"Repairs, alterations and maintenance",
KDE LIMITED,144756,28-SEP-2023,709.72,"Children, Families & Education",E2420,"Repairs, alterations and maintenance",
KDE LIMITED,144756,28-SEP-2023,564.01,"Children, Families & Education",E3090,"Repairs, alterations and maintenance",
KDE LIMITED,141995,19-SEP-2023,538.46,Neighbourhood Services,L2470,"Repairs, alterations and maintenance",
KDE LIMITED,141995,19-SEP-2023,"2,519.27",Neighbourhood Services,L2470,"Repairs, alterations and maintenance",
KDE LIMITED,144756,28-SEP-2023,650.70,Neighbourhood Services,L3030,"Repairs, alterations and maintenance",
KDE LIMITED,144756,28-SEP-2023,689.26,Neighbourhood Services,L3030,"Repairs, alterations and maintenance",
KDE LIMITED,142437,21-SEP-2023,691.88,Neighbourhood Services,L3190,"Repairs, alterations and maintenance",
KDE LIMITED,139358,11-SEP-2023,946.01,Neighbourhood Services,L3190,"Repairs, alterations and maintenance",
KDE LIMITED,139358,11-SEP-2023,540.67,Neighbourhood Services,L3190,"Repairs, alterations and maintenance",
KDE LIMITED,139358,11-SEP-2023,522.99,Neighbourhood Services,L3190,"Repairs, alterations and maintenance",
KDE LIMITED,144756,28-SEP-2023,807.62,Neighbourhood Services,L3240,"Repairs, alterations and maintenance",
KDE LIMITED,142437,21-SEP-2023,797.25,Neighbourhood Services,L3320,"Repairs, alterations and maintenance",
KDE LIMITED,142437,21-SEP-2023,"1,302.57",Neighbourhood Services,L3320,"Repairs, alterations and maintenance",
KDE LIMITED,142437,21-SEP-2023,663.00,Neighbourhood Services,L3320,"Repairs, alterations and maintenance",
KDE LIMITED,138974,08-SEP-2023,528.00,Neighbourhood Services,L3950,"Repairs, alterations and maintenance",
KDE LIMITED,142437,21-SEP-2023,594.81,Regeneration & Place,D2610,"Repairs, alterations and maintenance",
KDE LIMITED,141995,19-SEP-2023,969.50,Regeneration & Place,D2700,"Repairs, alterations and maintenance",
KDE LIMITED,142437,21-SEP-2023,698.17,Regeneration & Place,D4040,"Repairs, alterations and maintenance",
KDE LIMITED,142437,21-SEP-2023,618.74,Regeneration & Place,D5500,"Repairs, alterations and maintenance",
KDE LIMITED,141995,19-SEP-2023,"11,654.50",Regeneration & Place,D8000,"Repairs, alterations and maintenance",
KDE LIMITED,141995,19-SEP-2023,"5,886.55",Regeneration & Place,D8000,"Repairs, alterations and maintenance",
KDE LIMITED,141995,19-SEP-2023,"8,703.18",Regeneration & Place,D8000,"Repairs, alterations and maintenance",
KDE LIMITED,142437,21-SEP-2023,601.39,Capital,C0368,Computer - Hardware,
