Payments for Publishing for Invoices paid between 01-MAY-2023 and 31-MAY-2023,,,,,,,
Supplier Name,Transaction Number,Paid Date,Paid Amount,Department ,Cost Centre,Description,Irrecoverable VAT
HOYLAKE COTTAGE HOSP TRUST LTD,107751,10-MAY-2023,"2,840.00",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
HOYLAKE COTTAGE HOSP TRUST LTD,107751,10-MAY-2023,"2,840.00",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
HOYLAKE COTTAGE HOSP TRUST LTD,107751,10-MAY-2023,"2,840.00",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
HOYLAKE COTTAGE HOSP TRUST LTD,107751,10-MAY-2023,"2,684.00",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
HOYLAKE COTTAGE HOSP TRUST LTD,107751,10-MAY-2023,"2,840.00",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
HOYLAKE COTTAGE HOSP TRUST LTD,107751,10-MAY-2023,"2,684.00",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
HOYLAKE COTTAGE HOSP TRUST LTD,107751,10-MAY-2023,"3,450.00",Adults Care and Health and Strategic Commissioning,S6166,Physical Support - Older People (65+),
HOYLAKE COTTAGE HOSP TRUST LTD,107751,10-MAY-2023,600.00,Adults Care and Health and Strategic Commissioning,S6998,Physical Support - Older People (65+),
HOYLAKE COTTAGE HOSP TRUST LTD,107751,10-MAY-2023,"2,684.00",Adults Care and Health and Strategic Commissioning,S6998,Physical Support - Older People (65+),
HOYLAKE COTTAGE HOSP TRUST LTD,107751,10-MAY-2023,"2,840.00",Adults Care and Health and Strategic Commissioning,S6151,Physical Support - Older People (65+),
HOYLAKE COTTAGE HOSP TRUST LTD,107751,10-MAY-2023,"1,115.71",Adults Care and Health and Strategic Commissioning,S6131,Memory & Cognition Support - Older People (65+),
HOYLAKE SCHOOL OF DANCE,106636,05-MAY-2023,"6,354.11",Neighbourhood Services,L3950,Customer and Client Receipts - Non Vatable,
HSL COMPLIANCE LIMITED,109671,15-MAY-2023,1.45,Regeneration & Place,D3310,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,109671,15-MAY-2023,24.09,Neighbourhood Services,L4971,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,109671,15-MAY-2023,48.18,Regeneration & Place,D2640,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,109671,15-MAY-2023,57.83,Neighbourhood Services,L4821,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,109671,15-MAY-2023,71.55,Adults Care and Health and Strategic Commissioning,S6136,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,109671,15-MAY-2023,143.10,Neighbourhood Services,L5330,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,109671,15-MAY-2023,144.54,Neighbourhood Services,L4972,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,109671,15-MAY-2023,167.20,Regeneration & Place,D2730,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,109671,15-MAY-2023,228.96,Regeneration & Place,L3910,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,108934,11-MAY-2023,12.05,Neighbourhood Services,D3542,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,108934,11-MAY-2023,28.91,"Children, Families & Education",E9160,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,108934,11-MAY-2023,28.91,Neighbourhood Services,L5350,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,108934,11-MAY-2023,28.91,Neighbourhood Services,L5220,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,108934,11-MAY-2023,28.91,Regeneration & Place,D2130,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,108934,11-MAY-2023,35.00,"Children, Families & Education",E3120,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,108934,11-MAY-2023,38.54,Regeneration & Place,D2610,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,108934,11-MAY-2023,47.00,Neighbourhood Services,L3320,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,108934,11-MAY-2023,194.26,Regeneration & Place,D3310,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,109671,15-MAY-2023,28.91,Neighbourhood Services,D3517,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,109671,15-MAY-2023,28.91,Neighbourhood Services,D3543,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,109671,15-MAY-2023,38.54,Neighbourhood Services,D3515,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,109671,15-MAY-2023,38.54,Regeneration & Place,L3910,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,109671,15-MAY-2023,38.54,Regeneration & Place,D2680,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,109671,15-MAY-2023,48.18,Regeneration & Place,D2640,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,109671,15-MAY-2023,65.05,Neighbourhood Services,D3542,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,109671,15-MAY-2023,72.27,Neighbourhood Services,L4973,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,109671,15-MAY-2023,81.91,Neighbourhood Services,L4972,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,109671,15-MAY-2023,115.62,Neighbourhood Services,L3190,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,109671,15-MAY-2023,125.27,Neighbourhood Services,L4971,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,109743,16-MAY-2023,28.91,Neighbourhood Services,D3542,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,109743,16-MAY-2023,28.91,Neighbourhood Services,L5360,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,109743,16-MAY-2023,28.91,Neighbourhood Services,D3517,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,109743,16-MAY-2023,28.91,Neighbourhood Services,L4821,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,109743,16-MAY-2023,28.91,Regeneration & Place,D2130,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,109743,16-MAY-2023,28.92,Neighbourhood Services,D3543,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,109743,16-MAY-2023,38.54,Neighbourhood Services,D3505,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,109743,16-MAY-2023,38.54,Neighbourhood Services,D3515,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,109743,16-MAY-2023,38.54,Regeneration & Place,L3910,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,109743,16-MAY-2023,38.54,Regeneration & Place,D2680,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,109743,16-MAY-2023,38.54,Regeneration & Place,L3970,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,109743,16-MAY-2023,48.18,Neighbourhood Services,L4972,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,109743,16-MAY-2023,149.36,Neighbourhood Services,L4973,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,109743,16-MAY-2023,14.31,Neighbourhood Services,L4974,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,109743,16-MAY-2023,28.62,Neighbourhood Services,T4020,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,109743,16-MAY-2023,28.62,Neighbourhood Services,L4971,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,109743,16-MAY-2023,28.62,Neighbourhood Services,D3519,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,109743,16-MAY-2023,36.15,Neighbourhood Services,L3240,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,109743,16-MAY-2023,36.15,Neighbourhood Services,L3320,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,109743,16-MAY-2023,36.15,Neighbourhood Services,L3190,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,109743,16-MAY-2023,36.15,Neighbourhood Services,L3180,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,109743,16-MAY-2023,39.06,Regeneration & Place,D3310,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,109743,16-MAY-2023,71.55,Neighbourhood Services,D3506,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,109743,16-MAY-2023,255.75,Regeneration & Place,D2130,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,109743,16-MAY-2023,487.29,Neighbourhood Services,L3030,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,109743,16-MAY-2023,8.03,Regeneration & Place,D3544,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,109743,16-MAY-2023,24.09,Neighbourhood Services,L4971,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,109743,16-MAY-2023,28.91,Neighbourhood Services,L2420,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,109743,16-MAY-2023,28.91,Neighbourhood Services,L2470,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,109743,16-MAY-2023,28.91,Neighbourhood Services,L5220,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,109743,16-MAY-2023,28.91,Neighbourhood Services,L5330,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,109743,16-MAY-2023,28.91,Neighbourhood Services,L2430,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,109743,16-MAY-2023,28.91,Regeneration & Place,D5500,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,109743,16-MAY-2023,38.54,Neighbourhood Services,L3180,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,109743,16-MAY-2023,38.54,Neighbourhood Services,L3290,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,109743,16-MAY-2023,38.54,Regeneration & Place,L3910,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,109743,16-MAY-2023,38.54,Regeneration & Place,D2610,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,109743,16-MAY-2023,72.27,Neighbourhood Services,L4972,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,109743,16-MAY-2023,154.16,Neighbourhood Services,L3190,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,109743,16-MAY-2023,233.74,Regeneration & Place,D4040,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,109743,16-MAY-2023,14.31,Neighbourhood Services,D3508,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,109743,16-MAY-2023,14.31,Neighbourhood Services,L2420,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,109743,16-MAY-2023,28.62,Regeneration & Place,D2402,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,109743,16-MAY-2023,43.22,Neighbourhood Services,L4971,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,109743,16-MAY-2023,65.90,Neighbourhood Services,L3240,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,109743,16-MAY-2023,67.45,Neighbourhood Services,L4972,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,109743,16-MAY-2023,85.86,Neighbourhood Services,L4973,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,109743,16-MAY-2023,184.00,Regeneration & Place,D2130,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,109743,16-MAY-2023,243.27,Neighbourhood Services,D3542,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,109743,16-MAY-2023,270.00,Neighbourhood Services,D3506,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,109743,16-MAY-2023,396.15,Neighbourhood Services,L4974,"Repairs, alterations and maintenance",
HSL COMPLIANCE LIMITED,109743,16-MAY-2023,653.87,Neighbourhood Services,L3190,"Repairs, alterations and maintenance",
HUCK NETS (UK) LIMITED,109744,16-MAY-2023,"2,250.00",Regeneration & Place,C5311,Contractors - Main,
HUGHES & SON TRADING LIMITED,105541,02-MAY-2023,"1,362.20","Children, Families & Education",E9965,Grants & Subscriptions,
HUGHES & SON TRADING LIMITED,105541,02-MAY-2023,"1,362.20","Children, Families & Education",E9965,Grants & Subscriptions,
HUGHES & SON TRADING LIMITED,105541,02-MAY-2023,"1,320.20","Children, Families & Education",E9965,Grants & Subscriptions,
HUGHES & SON TRADING LIMITED,105541,02-MAY-2023,739.48,"Children, Families & Education",E9965,Grants & Subscriptions,
HULME HALL,106475,04-MAY-2023,"1,000.00",Law & Governance (Monitoring Officer),A6000,Rents - external,
HUMANWARE EUROPE LTD,113478,31-MAY-2023,"5,325.00","Children, Families & Education",E5710,"Equipment, Furniture & Materials",
HYPE MERSEYSIDE,111077,23-MAY-2023,956.20,"Children, Families & Education",E9965,Grants & Subscriptions,
I CARE(GB) LIMITED,110274,18-MAY-2023,234.29,Adults Care and Health and Strategic Commissioning,S6167,Mental Health Support - Older People (65+),
I CARE(GB) LIMITED,110274,18-MAY-2023,257.54,Adults Care and Health and Strategic Commissioning,S6142,Learning & Disability Support - Adults (18-64),
I CARE(GB) LIMITED,110274,18-MAY-2023,300.23,Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
I CARE(GB) LIMITED,110274,18-MAY-2023,347.52,Adults Care and Health and Strategic Commissioning,S6141,Learning & Disability Support - Adults (18-64),
I CARE(GB) LIMITED,110274,18-MAY-2023,600.46,Adults Care and Health and Strategic Commissioning,S6162,Learning & Disability Support - Adults (18-64),
I CARE(GB) LIMITED,110274,18-MAY-2023,643.13,Adults Care and Health and Strategic Commissioning,S6142,Sensory Support - Older People (65+),
I CARE(GB) LIMITED,110274,18-MAY-2023,672.58,Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
I CARE(GB) LIMITED,110274,18-MAY-2023,785.82,Adults Care and Health and Strategic Commissioning,S6162,Mental Health Support - Adults (18-64),
I CARE(GB) LIMITED,110274,18-MAY-2023,"1,730.75",Adults Care and Health and Strategic Commissioning,S6111,Physical Support - Older People (65+),
I CARE(GB) LIMITED,110274,18-MAY-2023,"1,801.38",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Adults (18-64),
I CARE(GB) LIMITED,110274,18-MAY-2023,"6,240.54",Adults Care and Health and Strategic Commissioning,S6999,Physical Support - Older People (65+),
I CARE(GB) LIMITED,110274,18-MAY-2023,"7,900.62",Adults Care and Health and Strategic Commissioning,S6142,Physical Support - Adults (18-64),
I CARE(GB) LIMITED,110274,18-MAY-2023,"20,843.11",Adults Care and Health and Strategic Commissioning,S6142,Physical Support - Older People (65+),
I CARE(GB) LIMITED,106638,05-MAY-2023,221.87,Adults Care and Health and Strategic Commissioning,S6142,Learning & Disability Support - Adults (18-64),
I CARE(GB) LIMITED,106638,05-MAY-2023,282.52,Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
I CARE(GB) LIMITED,106638,05-MAY-2023,322.72,Adults Care and Health and Strategic Commissioning,S6141,Learning & Disability Support - Adults (18-64),
I CARE(GB) LIMITED,106638,05-MAY-2023,322.88,Adults Care and Health and Strategic Commissioning,S6167,Mental Health Support - Older People (65+),
I CARE(GB) LIMITED,106638,05-MAY-2023,565.04,Adults Care and Health and Strategic Commissioning,S6162,Learning & Disability Support - Adults (18-64),
I CARE(GB) LIMITED,106638,05-MAY-2023,574.94,Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
I CARE(GB) LIMITED,106638,05-MAY-2023,605.40,Adults Care and Health and Strategic Commissioning,S6142,Sensory Support - Older People (65+),
I CARE(GB) LIMITED,106638,05-MAY-2023,948.46,Adults Care and Health and Strategic Commissioning,S6111,Physical Support - Older People (65+),
I CARE(GB) LIMITED,106638,05-MAY-2023,"1,775.84",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Adults (18-64),
I CARE(GB) LIMITED,106638,05-MAY-2023,"7,153.25",Adults Care and Health and Strategic Commissioning,S6999,Physical Support - Older People (65+),
I CARE(GB) LIMITED,106638,05-MAY-2023,"7,436.27",Adults Care and Health and Strategic Commissioning,S6142,Physical Support - Adults (18-64),
I CARE(GB) LIMITED,106638,05-MAY-2023,"22,015.90",Adults Care and Health and Strategic Commissioning,S6142,Physical Support - Older People (65+),
ICAP SECURITIES LTD A DIVISION OF TP ICAP MARKETS LIMITED,109968,17-MAY-2023,"2,958.90",Finance,F8000,Debt Managment,
ICARE NETWORK LIMITED,112417,25-MAY-2023,521.28,Adults Care and Health and Strategic Commissioning,S6142,Social Care Activities,
ICARE NETWORK LIMITED,112417,25-MAY-2023,586.44,Adults Care and Health and Strategic Commissioning,S6111,Physical Support - Adults (18-64),
ICARE NETWORK LIMITED,112417,25-MAY-2023,716.76,Adults Care and Health and Strategic Commissioning,S6142,Memory & Cognition Support - Older People (65+),
ICARE NETWORK LIMITED,112417,25-MAY-2023,825.36,Adults Care and Health and Strategic Commissioning,S6141,Mental Health Support - Adults (18-64),
ICARE NETWORK LIMITED,112417,25-MAY-2023,999.12,Adults Care and Health and Strategic Commissioning,S6162,Mental Health Support - Adults (18-64),
ICARE NETWORK LIMITED,112417,25-MAY-2023,"1,140.30",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Adults (18-64),
ICARE NETWORK LIMITED,112417,25-MAY-2023,"1,194.60",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
ICARE NETWORK LIMITED,112417,25-MAY-2023,"2,172.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Adults (18-64),
ICARE NETWORK LIMITED,112417,25-MAY-2023,"2,584.68",Adults Care and Health and Strategic Commissioning,S6166,Mental Health Support - Adults (18-64),
ICARE NETWORK LIMITED,112417,25-MAY-2023,"3,323.16",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
ICARE NETWORK LIMITED,112417,25-MAY-2023,"4,876.14",Adults Care and Health and Strategic Commissioning,S6999,Physical Support - Older People (65+),
ICARE NETWORK LIMITED,112417,25-MAY-2023,"5,804.67",Adults Care and Health and Strategic Commissioning,S6111,Physical Support - Older People (65+),
ICARE NETWORK LIMITED,112417,25-MAY-2023,"7,118.73",Adults Care and Health and Strategic Commissioning,S6142,Physical Support - Adults (18-64),
ICARE NETWORK LIMITED,112417,25-MAY-2023,"27,155.43",Adults Care and Health and Strategic Commissioning,S6142,Physical Support - Older People (65+),
ICARE SOLUTIONS WIRRAL LIMITED,107676,10-MAY-2023,100.90,Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Adults (18-64),
ICARE SOLUTIONS WIRRAL LIMITED,107676,10-MAY-2023,242.04,Adults Care and Health and Strategic Commissioning,S6121,Learning & Disability Support - Adults (18-64),
ICARE SOLUTIONS WIRRAL LIMITED,107676,10-MAY-2023,242.04,Adults Care and Health and Strategic Commissioning,S6167,Mental Health Support - Older People (65+),
ICARE SOLUTIONS WIRRAL LIMITED,107676,10-MAY-2023,363.24,Adults Care and Health and Strategic Commissioning,S6132,Memory & Cognition Support - Older People (65+),
ICARE SOLUTIONS WIRRAL LIMITED,107676,10-MAY-2023,565.04,Adults Care and Health and Strategic Commissioning,S6162,Physical Support - Adults (18-64),
ICARE SOLUTIONS WIRRAL LIMITED,107676,10-MAY-2023,983.72,Adults Care and Health and Strategic Commissioning,S6111,Physical Support - Adults (18-64),
ICARE SOLUTIONS WIRRAL LIMITED,107676,10-MAY-2023,"1,320.05",Adults Care and Health and Strategic Commissioning,S6111,Physical Support - Older People (65+),
ICARE SOLUTIONS WIRRAL LIMITED,107676,10-MAY-2023,"2,401.84",Adults Care and Health and Strategic Commissioning,S6999,Physical Support - Adults (18-64),
ICARE SOLUTIONS WIRRAL LIMITED,107676,10-MAY-2023,"4,691.20",Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Adults (18-64),
ICARE SOLUTIONS WIRRAL LIMITED,107676,10-MAY-2023,"8,349.21",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
ICARE SOLUTIONS WIRRAL LIMITED,107676,10-MAY-2023,"10,614.51",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
ICARE SOLUTIONS WIRRAL LIMITED,107676,10-MAY-2023,"10,975.79",Adults Care and Health and Strategic Commissioning,S6999,Physical Support - Older People (65+),
ICARE SOLUTIONS WIRRAL LIMITED,107676,10-MAY-2023,"11,371.41",Adults Care and Health and Strategic Commissioning,S6151,Physical Support - Older People (65+),
ICARE SOLUTIONS WIRRAL LIMITED,107676,10-MAY-2023,"11,810.32",Adults Care and Health and Strategic Commissioning,S6142,Physical Support - Older People (65+),
ICARE SOLUTIONS WIRRAL LIMITED,107676,10-MAY-2023,"16,345.35",Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Older People (65+),
ICARE SOLUTIONS WIRRAL LIMITED,112553,26-MAY-2023,32.58,Adults Care and Health and Strategic Commissioning,S6142,Physical Support - Adults (18-64),
ICARE SOLUTIONS WIRRAL LIMITED,112553,26-MAY-2023,274.59,Adults Care and Health and Strategic Commissioning,S6121,Learning & Disability Support - Adults (18-64),
ICARE SOLUTIONS WIRRAL LIMITED,112553,26-MAY-2023,328.89,Adults Care and Health and Strategic Commissioning,S6167,Mental Health Support - Older People (65+),
ICARE SOLUTIONS WIRRAL LIMITED,112553,26-MAY-2023,414.06,Adults Care and Health and Strategic Commissioning,S6132,Memory & Cognition Support - Older People (65+),
ICARE SOLUTIONS WIRRAL LIMITED,112553,26-MAY-2023,615.86,Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Adults (18-64),
ICARE SOLUTIONS WIRRAL LIMITED,112553,26-MAY-2023,643.58,Adults Care and Health and Strategic Commissioning,S6162,Physical Support - Adults (18-64),
ICARE SOLUTIONS WIRRAL LIMITED,112553,26-MAY-2023,"2,432.64",Adults Care and Health and Strategic Commissioning,S6999,Physical Support - Adults (18-64),
ICARE SOLUTIONS WIRRAL LIMITED,112553,26-MAY-2023,"3,562.08",Adults Care and Health and Strategic Commissioning,S6111,Physical Support - Older People (65+),
ICARE SOLUTIONS WIRRAL LIMITED,112553,26-MAY-2023,"4,553.57",Adults Care and Health and Strategic Commissioning,S6151,Physical Support - Older People (65+),
ICARE SOLUTIONS WIRRAL LIMITED,112553,26-MAY-2023,"7,122.36",Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Adults (18-64),
ICARE SOLUTIONS WIRRAL LIMITED,112553,26-MAY-2023,"8,949.25",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
ICARE SOLUTIONS WIRRAL LIMITED,112553,26-MAY-2023,"12,784.40",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
ICARE SOLUTIONS WIRRAL LIMITED,112553,26-MAY-2023,"14,259.18",Adults Care and Health and Strategic Commissioning,S6999,Physical Support - Older People (65+),
ICARE SOLUTIONS WIRRAL LIMITED,112553,26-MAY-2023,"16,453.34",Adults Care and Health and Strategic Commissioning,S6142,Physical Support - Older People (65+),
ICARE SOLUTIONS WIRRAL LIMITED,112553,26-MAY-2023,"18,911.61",Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Older People (65+),
ICT REVOLUTIONS LIMITED,106476,04-MAY-2023,"10,450.00",Regeneration & Place,C0551,Computer - Software,
ICT REVOLUTIONS LIMITED,107677,10-MAY-2023,"12,100.00",Regeneration & Place,C0551,Computer - Software,
IDEM LIVING LIMITED,105768,03-MAY-2023,"18,152.40","Children, Families & Education",E7080,Care Provision,
IDEM LIVING LIMITED,105768,03-MAY-2023,"19,449.00","Children, Families & Education",E7080,Care Provision,
IDEM LIVING LIMITED,109969,17-MAY-2023,"20,097.30","Children, Families & Education",E7080,Care Provision,
IDOX SOFTWARE LIMITED,112554,26-MAY-2023,"10,500.00",Resources,F4419,Communications & Computing,
IMWP (UK) LIMITED,106477,04-MAY-2023,"11,527.99",Neighbourhood Services,L3950,Customer and Client Receipts - Non Vatable,
INDEPENDENCE SUPPORT LIMITED,111079,23-MAY-2023,188.11,Adults Care and Health and Strategic Commissioning,S6162,Physical Support - Adults (18-64),
INDEPENDENCE SUPPORT LIMITED,111079,23-MAY-2023,392.00,Adults Care and Health and Strategic Commissioning,S6162,Learning & Disability Support - Adults (18-64),
INDEPENDENCE SUPPORT LIMITED,111079,23-MAY-2023,526.72,Adults Care and Health and Strategic Commissioning,S6132,Mental Health Support - Adults (18-64),
INDEPENDENCE SUPPORT LIMITED,111079,23-MAY-2023,601.97,Adults Care and Health and Strategic Commissioning,S6142,Mental Health Support - Older People (65+),
INDEPENDENCE SUPPORT LIMITED,111079,23-MAY-2023,940.80,Adults Care and Health and Strategic Commissioning,S6132,Memory & Cognition Support - Adults (18-64),
INDEPENDENCE SUPPORT LIMITED,111079,23-MAY-2023,"1,279.18",Adults Care and Health and Strategic Commissioning,S6142,Learning & Disability Support - Adults (18-64),
INDEPENDENCE SUPPORT LIMITED,111079,23-MAY-2023,"1,427.61",Adults Care and Health and Strategic Commissioning,S6132,Learning & Disability Support - Adults (18-64),
INDEPENDENCE SUPPORT LIMITED,111079,23-MAY-2023,"1,686.95",Adults Care and Health and Strategic Commissioning,S6131,Learning & Disability Support - Adults (18-64),
INDEPENDENCE SUPPORT LIMITED,111079,23-MAY-2023,"3,136.00",Adults Care and Health and Strategic Commissioning,S6121,Physical Support - Adults (18-64),
INDEPENDENCE SUPPORT LIMITED,111079,23-MAY-2023,"3,652.80",Adults Care and Health and Strategic Commissioning,S6121,Mental Health Support - Adults (18-64),
INDEPENDENCE SUPPORT LIMITED,111079,23-MAY-2023,"25,027.52",Adults Care and Health and Strategic Commissioning,S6004,Care Provision,
INDEPENDENCE SUPPORT LIMITED,111079,23-MAY-2023,"67,864.84",Adults Care and Health and Strategic Commissioning,S6121,Learning & Disability Support - Adults (18-64),
INFORM CPI LIMITED,107284,09-MAY-2023,"1,000.00",Finance,F5110,"Printing, Stationery & General Office Expenses",
INSIGHT FYLDE LIMITED,105770,03-MAY-2023,550.98,"Children, Families & Education",E9691,Care Provision,
INSIGHT WELLBEING SERVICES LIMITED,105771,03-MAY-2023,"1,170.00","Children, Families & Education",E5221,Pupil Premium,
INSPIRING SCIENCE,105669,02-MAY-2023,-19.00,Resources,X7000,IR35 Costing,
INSPIRING SCIENCE,105669,02-MAY-2023,"1,892.05","Children, Families & Education",E2940,IR35,
INSPIRING SCIENCE,112423,25-MAY-2023,-29.60,Resources,X7000,IR35 Costing,
INSPIRING SCIENCE,112423,25-MAY-2023,"1,448.60","Children, Families & Education",E2940,IR35,
INTERNATIONAL PARKING SYSTEMS (UK) LIMITED,112803,30-MAY-2023,"11,389.87",Neighbourhood Services,V1450,Expenses,
INVISION SERVICES LIMITED,113486,31-MAY-2023,"24,000.00","Children, Families & Education",E2030,Hired or Contracted services,
INVOLVE NORTHWEST,106478,04-MAY-2023,"59,842.40",Adults Care and Health and Strategic Commissioning,P4183,"Contracted, Voluntary, Charitable SME Se",
INVOLVE NORTHWEST,112420,25-MAY-2023,"81,505.22",Regeneration & Place,B8471,Payments to Other Agencies,
ION PROPERTY DEVELOPMENTS LIMITED,109533,15-MAY-2023,"38,961.97",Regeneration & Place,C0556,Consultants Fees,
IPS MARINE FABRICATIONS LIMITED,110989,22-MAY-2023,995.00,Neighbourhood Services,T4020,"Equipment, Furniture & Materials",
IRBY PRIMARY PRE-SCHOOL,113066,30-MAY-2023,"4,528.45","Children, Families & Education",E1170,Services,
