Payments for Publishing for Invoices paid between 01-JULY-2023 and 31-JULY-2023,,,,,,,
Supplier Name,Transaction Number,Paid Date,Paid Amount,Department ,Cost Centre,Description,Irrecoverable VAT
INVOLVE NORTHWEST,122507,04-JUL-2023,"59,842.40",Adults Care and Health and Strategic Commissioning,P4183,"Contracted, Voluntary, Charitable SME Se",
INVOLVE NORTHWEST,124992,12-JUL-2023,"15,889.09",Adults Care and Health and Strategic Commissioning,P4317,"Contracted, Voluntary, Charitable SME Se",
INVOLVE NORTHWEST,124992,12-JUL-2023,"15,889.09",Adults Care and Health and Strategic Commissioning,P4317,"Contracted, Voluntary, Charitable SME Se",
INVOLVE NORTHWEST,124992,12-JUL-2023,"15,889.09",Adults Care and Health and Strategic Commissioning,P4317,"Contracted, Voluntary, Charitable SME Se",
ION PROPERTY DEVELOPMENTS LIMITED,124410,07-JUL-2023,"56,289.71",Regeneration & Place,C0556,Consultants Fees,
IRBY DANCE STUDIO,126244,18-JUL-2023,"4,582.72",Neighbourhood Services,L3950,Customer and Client Receipts - Non Vatable,
IRBY PRIMARY PRE-SCHOOL,129848,31-JUL-2023,"7,536.88","Children, Families & Education",E1170,Services,
IRISH COMMUNITY CARE MERSEYSIDE,124466,10-JUL-2023,"4,333.33",Adults Care and Health and Strategic Commissioning,P4321,Contracts With Voluntary Organisations,
ISW-ASSESSMENTS LIMITED,129849,31-JUL-2023,"1,799.36",Law & Governance (Monitoring Officer),A1305,Legal Service Provider,
ISW-ASSESSMENTS LIMITED,129849,31-JUL-2023,"2,527.40",Law & Governance (Monitoring Officer),A1305,Legal Service Provider,
ISW-ASSESSMENTS LIMITED,129849,31-JUL-2023,"1,832.25",Law & Governance (Monitoring Officer),A1305,Legal Service Provider,
J C PLUMBING & HEATING SERVICES,124778,11-JUL-2023,"7,552.50",Regeneration & Place,C4115,Expenditure on Capital Grants,
J C PLUMBING & HEATING SERVICES,128485,24-JUL-2023,"5,517.00",Regeneration & Place,C4115,Expenditure on Capital Grants,
J C PLUMBING & HEATING SERVICES,122123,03-JUL-2023,"7,373.50",Regeneration & Place,C4115,Expenditure on Capital Grants,
J C PLUMBING & HEATING SERVICES,124622,10-JUL-2023,"6,739.50",Regeneration & Place,C4115,Expenditure on Capital Grants,
J C PLUMBING & HEATING SERVICES,122123,03-JUL-2023,"6,625.50",Regeneration & Place,C4115,Expenditure on Capital Grants,
J C PLUMBING & HEATING SERVICES,122123,03-JUL-2023,"6,933.50",Regeneration & Place,C4115,Expenditure on Capital Grants,
J C PLUMBING & HEATING SERVICES,124778,11-JUL-2023,"6,670.00",Regeneration & Place,C4115,Expenditure on Capital Grants,
J C PLUMBING & HEATING SERVICES,124778,11-JUL-2023,"7,397.00",Regeneration & Place,C4115,Expenditure on Capital Grants,
J C PLUMBING & HEATING SERVICES,128485,24-JUL-2023,"6,522.00",Regeneration & Place,C4115,Expenditure on Capital Grants,
J C PLUMBING & HEATING SERVICES,125833,17-JUL-2023,"6,325.50",Regeneration & Place,C4115,Expenditure on Capital Grants,
J C PLUMBING & HEATING SERVICES,128485,24-JUL-2023,"6,402.50",Regeneration & Place,C4115,Expenditure on Capital Grants,
J C PLUMBING & HEATING SERVICES,129758,31-JUL-2023,"2,166.00",Regeneration & Place,C4117,Expenditure on Capital Grants,
J C PLUMBING & HEATING SERVICES,125833,17-JUL-2023,"11,247.00",Regeneration & Place,C4117,Expenditure on Capital Grants,
J G DODD BATHROOMS,122124,03-JUL-2023,"1,045.15",Regeneration & Place,C4114,Expenditure on Capital Grants,
J G DODD BATHROOMS,125834,17-JUL-2023,557.70,Regeneration & Place,C4114,Expenditure on Capital Grants,
J G DODD BATHROOMS,125834,17-JUL-2023,556.60,Regeneration & Place,C4114,Expenditure on Capital Grants,
J G DODD BATHROOMS,125834,17-JUL-2023,834.90,Regeneration & Place,C4114,Expenditure on Capital Grants,
J G DODD BATHROOMS,129759,31-JUL-2023,"5,556.60",Regeneration & Place,C4114,Expenditure on Capital Grants,
J G DODD BATHROOMS,125834,17-JUL-2023,556.60,Regeneration & Place,C4114,Expenditure on Capital Grants,
J P F SYSTEMS LIMITED,125744,14-JUL-2023,"4,217.85",Regeneration & Place,C2169,Contractors - Main,
J P F SYSTEMS LIMITED,125744,14-JUL-2023,"2,427.98",Regeneration & Place,C2195,Contractors - Main,
J P F SYSTEMS LIMITED,125744,14-JUL-2023,"11,388.98",Regeneration & Place,C8219,Contractors - Main,
J P F SYSTEMS LIMITED,122608,04-JUL-2023,"2,009.07",Regeneration & Place,D2510,"Repairs, alterations and maintenance",
J P F SYSTEMS LIMITED,122608,04-JUL-2023,513.71,Regeneration & Place,D4040,"Repairs, alterations and maintenance",
J P F SYSTEMS LIMITED,122608,04-JUL-2023,"21,250.00",Regeneration & Place,D8000,"Repairs, alterations and maintenance",
J P F SYSTEMS LIMITED,128487,24-JUL-2023,896.48,"Children, Families & Education",E6763,"Repairs, alterations and maintenance",
J P F SYSTEMS LIMITED,122608,04-JUL-2023,633.28,Neighbourhood Services,L3240,"Repairs, alterations and maintenance",
J P F SYSTEMS LIMITED,122608,04-JUL-2023,"1,055.00",Regeneration & Place,L3970,"Repairs, alterations and maintenance",
J P F SYSTEMS LIMITED,122608,04-JUL-2023,524.11,Regeneration & Place,L3970,"Repairs, alterations and maintenance",
J P F SYSTEMS LIMITED,122608,04-JUL-2023,"1,037.28",Neighbourhood Services,L5410,"Repairs, alterations and maintenance",
J P F SYSTEMS LIMITED,129461,28-JUL-2023,"1,190.22",Neighbourhood Services,T4020,"Repairs, alterations and maintenance",
J P TISDALE (DEMOLITION) LIMITED,126246,18-JUL-2023,"12,500.00",Regeneration & Place,D8000,"Repairs, alterations and maintenance",
J&K TRAVEL LIMITED,122508,04-JUL-2023,"4,105.65","Children, Families & Education",E5731,School Transport - Special,
J&K TRAVEL LIMITED,129097,27-JUL-2023,"2,990.85","Children, Families & Education",E5731,School Transport - Special,
J&K TRAVEL LIMITED,124411,07-JUL-2023,"4,300.50","Children, Families & Education",E5731,School Transport - Special,
J.A. JONES & SONS,126584,19-JUL-2023,890.60,Neighbourhood Services,L4974,"Repairs, alterations and maintenance",
JANET SHEPHERD CHILDMINDER,129864,31-JUL-2023,974.40,"Children, Families & Education",E1170,Services,
JANS DEN - JANICE KELLY - CHILDMINDER,129865,31-JUL-2023,"1,915.20","Children, Families & Education",E1170,Services,
JC DECAUX UK LIMITED,128642,25-JUL-2023,"2,500.00",Neighbourhood Services,L2430,"Advertising, Publicity & Marketing",
JCS ONLINE RESOURCES LIMITED,122610,04-JUL-2023,"9,165.81",Neighbourhood Services,L2300,"Printing, Stationery & General Office Expenses",
JHS GROUP,126017,17-JUL-2023,"6,500.00",Regeneration & Place,C4117,Expenditure on Capital Grants,
JLBS WIRRAL LIMITED,125745,14-JUL-2023,"1,458.80","Children, Families & Education",E9965,Grants & Subscriptions,
JLBS WIRRAL LIMITED,129208,27-JUL-2023,"1,458.80","Children, Families & Education",E9965,Grants & Subscriptions,
JLBS WIRRAL LIMITED,129208,27-JUL-2023,"1,094.10","Children, Families & Education",E9965,Grants & Subscriptions,
JLBS WIRRAL LIMITED,125745,14-JUL-2023,"1,458.80","Children, Families & Education",E9965,Grants & Subscriptions,
JOANNE JADE ABRAHAM,122128,03-JUL-2023,625.00,Law & Governance (Monitoring Officer),A1305,Legal Service Provider,
JOANNE JADE ABRAHAM,122128,03-JUL-2023,625.00,Law & Governance (Monitoring Officer),A1305,Legal Service Provider,
JOHN BARRETT,129761,31-JUL-2023,"76,800.00",Law & Governance (Monitoring Officer),A1311,Legal Service Provider,
JOHN MCKENNA,128645,25-JUL-2023,591.67,Law & Governance (Monitoring Officer),A1305,Legal Service Provider,
JOHN MCKENNA,122985,05-JUL-2023,"1,016.67",Law & Governance (Monitoring Officer),A1305,Legal Service Provider,
JOHN MCKENNA,124472,10-JUL-2023,550.00,Law & Governance (Monitoring Officer),A1305,Legal Service Provider,
JOHN MCKENNA,123372,06-JUL-2023,516.67,Law & Governance (Monitoring Officer),A1305,Legal Service Provider,
JONATHAN TAYLOR,124779,11-JUL-2023,550.00,Law & Governance (Monitoring Officer),A1305,Legal Service Provider,
JP PSYCHOLOGY SERVICES - JODIE PARKINSON,122989,05-JUL-2023,"2,280.74",Law & Governance (Monitoring Officer),A1305,Legal Service Provider,
JP PSYCHOLOGY SERVICES - JODIE PARKINSON,123377,06-JUL-2023,970.50,Law & Governance (Monitoring Officer),A1305,Legal Service Provider,
JP RECOVERY SERVICES LIMITED,124998,12-JUL-2023,720.00,Neighbourhood Services,L4979,"Repairs, alterations and maintenance",
JUBILEE CHURCH WIRRAL LIMITED,128490,24-JUL-2023,"9,980.00",Finance,F6075,Benefits,
JULIE CANDELAND,129873,31-JUL-2023,510.72,"Children, Families & Education",E1170,Services,
JULIE CANDELAND,123380,06-JUL-2023,957.60,"Children, Families & Education",E1170,Services,
Julie Davies Coaching,126308,18-JUL-2023,800.00,Resources,P1042,APT&C,
JULIE HARRISON T/A PROFESSIONAL CARERS,127878,21-JUL-2023,369.24,Adults Care and Health and Strategic Commissioning,S6111,Memory & Cognition Support - Older People (65+),
JULIE HARRISON T/A PROFESSIONAL CARERS,127878,21-JUL-2023,336.66,Adults Care and Health and Strategic Commissioning,S6111,Physical Support - Adults (18-64),
JULIE HARRISON T/A PROFESSIONAL CARERS,127878,21-JUL-2023,"6,439.98",Adults Care and Health and Strategic Commissioning,S6111,Physical Support - Older People (65+),
JULIE HARRISON T/A PROFESSIONAL CARERS,127878,21-JUL-2023,"1,183.74",Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Older People (65+),
JULIE HARRISON T/A PROFESSIONAL CARERS,126585,19-JUL-2023,396.75,Adults Care and Health and Strategic Commissioning,S6132,Learning & Disability Support - Adults (18-64),
JULIE HARRISON T/A PROFESSIONAL CARERS,127878,21-JUL-2023,412.68,Adults Care and Health and Strategic Commissioning,S6132,Mental Health Support - Older People (65+),
JULIE HARRISON T/A PROFESSIONAL CARERS,127878,21-JUL-2023,"1,839.34",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Adults (18-64),
JULIE HARRISON T/A PROFESSIONAL CARERS,126585,19-JUL-2023,"2,441.67",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Adults (18-64),
JULIE HARRISON T/A PROFESSIONAL CARERS,126585,19-JUL-2023,"9,057.51",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
JULIE HARRISON T/A PROFESSIONAL CARERS,127878,21-JUL-2023,"12,358.68",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
JULIE HARRISON T/A PROFESSIONAL CARERS,127878,21-JUL-2023,608.16,Adults Care and Health and Strategic Commissioning,S6132,Sensory Support - Adults (18-64),
JULIE HARRISON T/A PROFESSIONAL CARERS,126585,19-JUL-2023,"102,060.00",Adults Care and Health and Strategic Commissioning,S6135,Physical Support - Older People (65+),
JULIE HARRISON T/A PROFESSIONAL CARERS,127878,21-JUL-2023,553.86,Adults Care and Health and Strategic Commissioning,S6141,Memory & Cognition Support - Older People (65+),
JULIE HARRISON T/A PROFESSIONAL CARERS,127878,21-JUL-2023,999.12,Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Adults (18-64),
JULIE HARRISON T/A PROFESSIONAL CARERS,127878,21-JUL-2023,"7,015.56",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
JULIE HARRISON T/A PROFESSIONAL CARERS,127878,21-JUL-2023,370.78,Adults Care and Health and Strategic Commissioning,S6142,Memory & Cognition Support - Older People (65+),
JULIE HARRISON T/A PROFESSIONAL CARERS,127878,21-JUL-2023,760.20,Adults Care and Health and Strategic Commissioning,S6142,Mental Health Support - Adults (18-64),
JULIE HARRISON T/A PROFESSIONAL CARERS,127878,21-JUL-2023,"3,279.72",Adults Care and Health and Strategic Commissioning,S6142,Mental Health Support - Older People (65+),
JULIE HARRISON T/A PROFESSIONAL CARERS,127878,21-JUL-2023,"4,344.00",Adults Care and Health and Strategic Commissioning,S6142,Physical Support - Adults (18-64),
JULIE HARRISON T/A PROFESSIONAL CARERS,126585,19-JUL-2023,121.00,Adults Care and Health and Strategic Commissioning,S6142,Physical Support - Older People (65+),
JULIE HARRISON T/A PROFESSIONAL CARERS,127878,21-JUL-2023,"66,962.76",Adults Care and Health and Strategic Commissioning,S6142,Physical Support - Older People (65+),
JULIE HARRISON T/A PROFESSIONAL CARERS,127878,21-JUL-2023,608.16,Adults Care and Health and Strategic Commissioning,S6142,Sensory Support - Adults (18-64),
JULIE HARRISON T/A PROFESSIONAL CARERS,127878,21-JUL-2023,608.16,Adults Care and Health and Strategic Commissioning,S6142,Sensory Support - Older People (65+),
JULIE HARRISON T/A PROFESSIONAL CARERS,126585,19-JUL-2023,"1,229.54",Adults Care and Health and Strategic Commissioning,S6162,Mental Health Support - Adults (18-64),
JULIE HARRISON T/A PROFESSIONAL CARERS,127878,21-JUL-2023,477.84,Adults Care and Health and Strategic Commissioning,S6162,Mental Health Support - Adults (18-64),
JULIE HARRISON T/A PROFESSIONAL CARERS,127878,21-JUL-2023,847.08,Adults Care and Health and Strategic Commissioning,S6166,Memory & Cognition Support - Adults (18-64),
JULIE HARRISON T/A PROFESSIONAL CARERS,127878,21-JUL-2023,"1,520.40",Adults Care and Health and Strategic Commissioning,S6167,Mental Health Support - Older People (65+),
JULIE HARRISON T/A PROFESSIONAL CARERS,126585,19-JUL-2023,"12,351.00",Adults Care and Health and Strategic Commissioning,S6420,Care Provision,
JULIE HARRISON T/A PROFESSIONAL CARERS,127878,21-JUL-2023,543.00,Adults Care and Health and Strategic Commissioning,S6999,Physical Support - Adults (18-64),
JULIE HARRISON T/A PROFESSIONAL CARERS,126585,19-JUL-2023,"3,277.50",Adults Care and Health and Strategic Commissioning,S6999,Physical Support - Older People (65+),
JULIE HARRISON T/A PROFESSIONAL CARERS,127878,21-JUL-2023,"8,535.96",Adults Care and Health and Strategic Commissioning,S6999,Physical Support - Older People (65+),
Julie Webster,127788,21-JUL-2023,"6,500.00",Adults Care and Health and Strategic Commissioning,P4201,Services,
JUST CHILDCARE LIMITED,129888,31-JUL-2023,"2,622.39","Children, Families & Education",E1170,Services,
JUST CHILDCARE LIMITED,129875,31-JUL-2023,"9,565.50","Children, Families & Education",E1170,Services,
JUST CHILDCARE LIMITED,129888,31-JUL-2023,"8,394.54","Children, Families & Education",E1170,Services,
JUST CHILDCARE LIMITED,124157,06-JUL-2023,855.50,"Children, Families & Education",E7029,Care Provision,
JUST CHILDCARE LIMITED,124157,06-JUL-2023,739.50,"Children, Families & Education",E7029,Care Provision,
JUST CHILDCARE LIMITED,124157,06-JUL-2023,739.50,"Children, Families & Education",E7029,Care Provision,
JUST CHILDCARE LIMITED,125368,13-JUL-2023,739.50,"Children, Families & Education",E7029,Care Provision,
JUST DOORS NW LIMITED T./A ULTRASEAL,126494,19-JUL-2023,"1,433.07",Regeneration & Place,C4215,Expenditure on Capital Loans,
JUST DOORS NW LIMITED T./A ULTRASEAL,126494,19-JUL-2023,-3.00,Regeneration & Place,H7100,Consultants,
JUST DOORS NW LIMITED T./A ULTRASEAL,126494,19-JUL-2023,-343.07,Regeneration & Place,H7100,Customer and Client Receipts - Vatable,
JUST ONE RECRUITMENT & TRAINING LIMITED,124289,07-JUL-2023,"32,990.39",Adults Care and Health and Strategic Commissioning,S6121,Learning & Disability Support - Adults (18-64),
JUST ONE RECRUITMENT & TRAINING LIMITED,127880,21-JUL-2023,"35,739.76",Adults Care and Health and Strategic Commissioning,S6121,Learning & Disability Support - Adults (18-64),
JUST ONE RECRUITMENT & TRAINING LIMITED,127880,21-JUL-2023,"1,078.00",Adults Care and Health and Strategic Commissioning,S6132,Learning & Disability Support - Older People (65+),
JUST ONE RECRUITMENT & TRAINING LIMITED,124289,07-JUL-2023,"1,078.00",Adults Care and Health and Strategic Commissioning,S6132,Learning & Disability Support - Older People (65+),
JUST ONE RECRUITMENT & TRAINING LIMITED,124289,07-JUL-2023,686.00,Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Adults (18-64),
JUST ONE RECRUITMENT & TRAINING LIMITED,127880,21-JUL-2023,490.00,Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Adults (18-64),
JUST ONE RECRUITMENT & TRAINING LIMITED,127880,21-JUL-2023,862.40,Adults Care and Health and Strategic Commissioning,S6141,Learning & Disability Support - Adults (18-64),
JUST ONE RECRUITMENT & TRAINING LIMITED,124289,07-JUL-2023,940.80,Adults Care and Health and Strategic Commissioning,S6141,Learning & Disability Support - Adults (18-64),
K & L (OFFICE FURNITURE),125747,14-JUL-2023,"1,536.00",Adults Care and Health and Strategic Commissioning,S6000,"Equipment, Furniture & Materials",
KAINOS SOFTWARE LIMITED,129889,31-JUL-2023,"3,750.00",Neighbourhood Services,V1910,Communications & Computing,
KALEIDOSCOPE ADM LIMITED,126021,17-JUL-2023,600.00,Adults Care and Health and Strategic Commissioning,P4201,Hired or Contracted services,
KALEIDOSCOPE ADM LIMITED,124419,07-JUL-2023,"5,000.00",Adults Care and Health and Strategic Commissioning,P4201,Hired or Contracted services,
KATE WATKINSON CHILDMINDING SERVICE-KATE WATKINSON,129890,31-JUL-2023,646.38,"Children, Families & Education",E1170,Services,
KATHERINE KINNEAR,125370,13-JUL-2023,"3,505.00","Children, Families & Education",E9675,Hired or Contracted services,
KATHERINE KINNEAR,129892,31-JUL-2023,"1,785.00","Children, Families & Education",E9675,Hired or Contracted services,
KAVANAGH HEALTH CARE LIMITED,123209,05-JUL-2023,"7,992.72",Adults Care and Health and Strategic Commissioning,S6142,Learning & Disability Support - Adults (18-64),
KAVANAGH HEALTH CARE LIMITED,123209,05-JUL-2023,"11,631.28",Adults Care and Health and Strategic Commissioning,S6162,Mental Health Support - Adults (18-64),
KDE LIMITED,129465,28-JUL-2023,"2,240.65",Law & Governance (Monitoring Officer),A2000,"Repairs, alterations and maintenance",
KDE LIMITED,122614,04-JUL-2023,"1,481.00",Law & Governance (Monitoring Officer),A6000,General Supplies and Services,
KDE LIMITED,122614,04-JUL-2023,"2,255.00",Regeneration & Place,C0391,Contractors - Main,
KDE LIMITED,122614,04-JUL-2023,"6,261.12",Regeneration & Place,C2146,Contractors - Main,
KDE LIMITED,125835,17-JUL-2023,"2,266.68",Regeneration & Place,C2815,Contractors - Main,
KDE LIMITED,122614,04-JUL-2023,"1,233.57",Regeneration & Place,C2815,Contractors - Main,
KDE LIMITED,122614,04-JUL-2023,789.96,Regeneration & Place,C2820,Contractors - Main,
KDE LIMITED,122614,04-JUL-2023,587.26,Regeneration & Place,D2130,"Repairs, alterations and maintenance",
KDE LIMITED,129465,28-JUL-2023,"2,148.86",Regeneration & Place,D2550,"Repairs, alterations and maintenance",
KDE LIMITED,122614,04-JUL-2023,"1,023.46",Neighbourhood Services,D3543,"Repairs, alterations and maintenance",
KDE LIMITED,122614,04-JUL-2023,557.86,Neighbourhood Services,D3543,"Repairs, alterations and maintenance",
KDE LIMITED,125749,14-JUL-2023,"4,457.58",Neighbourhood Services,D3543,"Repairs, alterations and maintenance",
KDE LIMITED,122614,04-JUL-2023,677.67,Neighbourhood Services,D3543,"Repairs, alterations and maintenance",
KDE LIMITED,122614,04-JUL-2023,718.93,Neighbourhood Services,D3543,"Repairs, alterations and maintenance",
KDE LIMITED,125835,17-JUL-2023,"3,749.93",Regeneration & Place,D8000,"Repairs, alterations and maintenance",
KDE LIMITED,125749,14-JUL-2023,"3,904.47",Regeneration & Place,D8000,"Repairs, alterations and maintenance",
KDE LIMITED,122614,04-JUL-2023,"1,096.59","Children, Families & Education",E1420,"Repairs, alterations and maintenance",
KDE LIMITED,122614,04-JUL-2023,514.24,"Children, Families & Education",E1750,"Repairs, alterations and maintenance",
KDE LIMITED,122614,04-JUL-2023,"2,404.64","Children, Families & Education",E1860,"Repairs, alterations and maintenance",
KDE LIMITED,129465,28-JUL-2023,"2,069.88","Children, Families & Education",E2220,"Repairs, alterations and maintenance",
KDE LIMITED,125749,14-JUL-2023,548.29,"Children, Families & Education",E2420,"Repairs, alterations and maintenance",
KDE LIMITED,125749,14-JUL-2023,805.39,"Children, Families & Education",E3220,"Repairs, alterations and maintenance",
KDE LIMITED,129465,28-JUL-2023,848.22,Neighbourhood Services,F5170,"Repairs, alterations and maintenance",
KDE LIMITED,122614,04-JUL-2023,588.60,Neighbourhood Services,H4040,"Advertising, Publicity & Marketing",
KDE LIMITED,122614,04-JUL-2023,610.27,Neighbourhood Services,L3180,"Repairs, alterations and maintenance",
KDE LIMITED,122614,04-JUL-2023,507.46,Neighbourhood Services,L3320,"Repairs, alterations and maintenance",
KDE LIMITED,122614,04-JUL-2023,"1,356.76",Neighbourhood Services,L4971,"Repairs, alterations and maintenance",
KDE LIMITED,129465,28-JUL-2023,628.81,Neighbourhood Services,L4971,"Repairs, alterations and maintenance",
KDE LIMITED,129465,28-JUL-2023,521.77,Neighbourhood Services,T4020,"Repairs, alterations and maintenance",
KEEKO KIDS LIMITED,125592,14-JUL-2023,"1,199.97","Children, Families & Education",E9965,Grants & Subscriptions,
KELHER SUPPLIES,128736,25-JUL-2023,564.00,Neighbourhood Services,L3951,Catering,
KENWRIGHT ACCOUNTANTS LIMITED,128511,24-JUL-2023,"2,000.00","Children, Families & Education",E9962,Grants & Subscriptions,
KENWRIGHT ACCOUNTANTS LIMITED,128511,24-JUL-2023,"2,000.00","Children, Families & Education",E9962,Grants & Subscriptions,
KERRY HOLT,128784,26-JUL-2023,633.33,Law & Governance (Monitoring Officer),A1305,Legal Service Provider,
KESLAW LIMITED FOUR SEASONS HEALTH CARE,122745,05-JUL-2023,"2,804.00",Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Adults (18-64),
KESLAW LIMITED FOUR SEASONS HEALTH CARE,122745,05-JUL-2023,849.14,Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Older People (65+),
KESLAW LIMITED FOUR SEASONS HEALTH CARE,122745,05-JUL-2023,"2,972.00",Adults Care and Health and Strategic Commissioning,S6132,Learning & Disability Support - Older People (65+),
KESLAW LIMITED FOUR SEASONS HEALTH CARE,122745,05-JUL-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6132,Memory & Cognition Support - Older People (65+),
KESLAW LIMITED FOUR SEASONS HEALTH CARE,122745,05-JUL-2023,"2,184.00",Adults Care and Health and Strategic Commissioning,S6132,Memory & Cognition Support - Older People (65+),
KESLAW LIMITED FOUR SEASONS HEALTH CARE,122745,05-JUL-2023,"2,972.00",Adults Care and Health and Strategic Commissioning,S6132,Memory & Cognition Support - Older People (65+),
KESLAW LIMITED FOUR SEASONS HEALTH CARE,122745,05-JUL-2023,"2,804.00",Adults Care and Health and Strategic Commissioning,S6132,Memory & Cognition Support - Older People (65+),
KESLAW LIMITED FOUR SEASONS HEALTH CARE,122745,05-JUL-2023,"2,840.00",Adults Care and Health and Strategic Commissioning,S6132,Memory & Cognition Support - Older People (65+),
KESLAW LIMITED FOUR SEASONS HEALTH CARE,122745,05-JUL-2023,"2,972.00",Adults Care and Health and Strategic Commissioning,S6132,Memory & Cognition Support - Older People (65+),
KESLAW LIMITED FOUR SEASONS HEALTH CARE,122745,05-JUL-2023,"2,840.00",Adults Care and Health and Strategic Commissioning,S6132,Memory & Cognition Support - Older People (65+),
KESLAW LIMITED FOUR SEASONS HEALTH CARE,122745,05-JUL-2023,"2,804.00",Adults Care and Health and Strategic Commissioning,S6132,Mental Health Support - Older People (65+),
KESLAW LIMITED FOUR SEASONS HEALTH CARE,122745,05-JUL-2023,"2,972.00",Adults Care and Health and Strategic Commissioning,S6132,Mental Health Support - Older People (65+),
KESLAW LIMITED FOUR SEASONS HEALTH CARE,122745,05-JUL-2023,"2,972.00",Adults Care and Health and Strategic Commissioning,S6132,Mental Health Support - Older People (65+),
KESLAW LIMITED FOUR SEASONS HEALTH CARE,122745,05-JUL-2023,"2,804.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Adults (18-64),
KESLAW LIMITED FOUR SEASONS HEALTH CARE,122745,05-JUL-2023,"2,840.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
KESLAW LIMITED FOUR SEASONS HEALTH CARE,122745,05-JUL-2023,"2,804.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
KESLAW LIMITED FOUR SEASONS HEALTH CARE,122745,05-JUL-2023,"2,804.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
KESLAW LIMITED FOUR SEASONS HEALTH CARE,122745,05-JUL-2023,"2,804.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
KESLAW LIMITED FOUR SEASONS HEALTH CARE,122745,05-JUL-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
KESLAW LIMITED FOUR SEASONS HEALTH CARE,122745,05-JUL-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
KESLAW LIMITED FOUR SEASONS HEALTH CARE,122745,05-JUL-2023,"1,420.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
KESLAW LIMITED FOUR SEASONS HEALTH CARE,122745,05-JUL-2023,"2,804.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
KESLAW LIMITED FOUR SEASONS HEALTH CARE,122745,05-JUL-2023,"2,804.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
KESLAW LIMITED FOUR SEASONS HEALTH CARE,122745,05-JUL-2023,"2,804.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
KESLAW LIMITED FOUR SEASONS HEALTH CARE,122745,05-JUL-2023,"2,840.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
KESLAW LIMITED FOUR SEASONS HEALTH CARE,122745,05-JUL-2023,"2,972.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
KESLAW LIMITED FOUR SEASONS HEALTH CARE,122745,05-JUL-2023,"2,804.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
KESLAW LIMITED FOUR SEASONS HEALTH CARE,122745,05-JUL-2023,"2,804.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
KESLAW LIMITED FOUR SEASONS HEALTH CARE,122745,05-JUL-2023,"2,972.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
KESLAW LIMITED FOUR SEASONS HEALTH CARE,122745,05-JUL-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
KESLAW LIMITED FOUR SEASONS HEALTH CARE,122745,05-JUL-2023,743.00,Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
KESLAW LIMITED FOUR SEASONS HEALTH CARE,122745,05-JUL-2023,"1,802.57",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
KESLAW LIMITED FOUR SEASONS HEALTH CARE,122745,05-JUL-2023,"2,804.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
KESLAW LIMITED FOUR SEASONS HEALTH CARE,122745,05-JUL-2023,"2,840.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
KESLAW LIMITED FOUR SEASONS HEALTH CARE,122745,05-JUL-2023,"2,804.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
KESLAW LIMITED FOUR SEASONS HEALTH CARE,122745,05-JUL-2023,"2,804.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
