BATCH ID,NAME VEND,INVOICE ID,Line,AMT LINE , DESCRIPTION, ISSUED DATE,AMT TOTAL,Department,PRO CLASS 1
290923K1    ,THAMES WATER UTILITIES LTD    ,CBA2303841            ,1,256.00,CURRENT HYDRANT COSTS                   ,05/10/2023,256.00,Procurement,Works - Construction
290923K1    ,THAMES WATER UTILITIES LTD    ,CBA2303843            ,1,348.00,CURRENT HYDRANT COSTS                   ,05/10/2023,348.00,Procurement,Works - Construction
290923K1    ,THAMES WATER UTILITIES LTD    ,CBA2303845            ,1,"1,273.00",CURRENT HYDRANT COSTS                   ,05/10/2023,"1,273.00",Procurement,Works - Construction
290923K1    ,THAMES WATER UTILITIES LTD    ,CBA2303846            ,1,"1,273.00",CURRENT HYDRANT COSTS                   ,05/10/2023,"1,273.00",Procurement,Works - Construction
290923K1    ,THAMES WATER UTILITIES LTD    ,CBA2303848            ,1,256.00,CURRENT HYDRANT COSTS                   ,05/10/2023,256.00,Procurement,Works - Construction
290923K1    ,THAMES WATER UTILITIES LTD    ,CBA2303850            ,1,256.00,CURRENT HYDRANT COSTS                   ,05/10/2023,256.00,Procurement,Works - Construction
061023B     ,THAMES WATER UTILITIES LTD    ,CBA2303858            ,1,348.00,CURRENT HYDRANT COSTS                   ,12/10/2023,348.00,Procurement,Works - Construction
061023B     ,THAMES WATER UTILITIES LTD    ,CBA2303861            ,1,348.00,CURRENT HYDRANT COSTS                   ,12/10/2023,348.00,Procurement,Works - Construction
061023B     ,THAMES WATER UTILITIES LTD    ,CBA2303864            ,1,605.00,CURRENT HYDRANT COSTS                   ,12/10/2023,605.00,Procurement,Works - Construction
061023B     ,THAMES WATER UTILITIES LTD    ,CBA2304188            ,1,348.00,CURRENT HYDRANT COSTS                   ,12/10/2023,348.00,Procurement,Works - Construction
061023B     ,THAMES WATER UTILITIES LTD    ,CBA2304189            ,1,348.00,CURRENT HYDRANT COSTS                   ,12/10/2023,348.00,Procurement,Works - Construction
061023B     ,THAMES WATER UTILITIES LTD    ,CBA2304190            ,1,348.00,CURRENT HYDRANT COSTS                   ,12/10/2023,348.00,Procurement,Works - Construction
061023B     ,THAMES WATER UTILITIES LTD    ,CBA2304191            ,1,348.00,CURRENT HYDRANT COSTS                   ,12/10/2023,348.00,Procurement,Works - Construction
061023B     ,THAMES WATER UTILITIES LTD    ,CBA2304192            ,1,348.00,CURRENT HYDRANT COSTS                   ,12/10/2023,348.00,Procurement,Works - Construction
061023B     ,THAMES WATER UTILITIES LTD    ,CBA2304193            ,1,256.00,CURRENT HYDRANT COSTS                   ,12/10/2023,256.00,Procurement,Works - Construction
111023K1    ,THAMES WATER UTILITIES LTD    ,CBA2304275            ,1,348.00,CURRENT HYDRANT COSTS                   ,16/10/2023,604.00,Procurement,Works - Construction
111023K1    ,THAMES WATER UTILITIES LTD    ,CBA2304275            ,2,256.00,CURRENT HYDRANT COSTS                   ,16/10/2023,,Procurement,Works - Construction
161023K     ,THAMES WATER UTILITIES LTD    ,CBA2304277            ,1,256.00,CURRENT HYDRANT COSTS                   ,19/10/2023,256.00,Procurement,Works - Construction
161023K     ,THAMES WATER UTILITIES LTD    ,CBA2304279            ,1,348.00,CURRENT HYDRANT COSTS                   ,19/10/2023,348.00,Procurement,Works - Construction
111023K1    ,THAMES WATER UTILITIES LTD    ,CBA2304280            ,1,348.00,CURRENT HYDRANT COSTS                   ,16/10/2023,696.00,Procurement,Works - Construction
111023K1    ,THAMES WATER UTILITIES LTD    ,CBA2304280            ,2,348.00,CURRENT HYDRANT COSTS                   ,16/10/2023,,Procurement,Works - Construction
161023K     ,THAMES WATER UTILITIES LTD    ,CBA2304281            ,1,348.00,CURRENT HYDRANT COSTS                   ,19/10/2023,348.00,Procurement,Works - Construction
161023K     ,THAMES WATER UTILITIES LTD    ,CBA2304282            ,1,256.00,CURRENT HYDRANT COSTS                   ,19/10/2023,256.00,Procurement,Works - Construction
111023K1    ,THAMES WATER UTILITIES LTD    ,CBA2304283            ,1,348.00,CURRENT HYDRANT COSTS                   ,16/10/2023,348.00,Procurement,Works - Construction
111023K1    ,THAMES WATER UTILITIES LTD    ,CBA2304286            ,1,348.00,CURRENT HYDRANT COSTS                   ,16/10/2023,348.00,Procurement,Works - Construction
161023K     ,THAMES WATER UTILITIES LTD    ,CBA2304288            ,1,348.00,CURRENT HYDRANT COSTS                   ,19/10/2023,348.00,Procurement,Works - Construction
161023K     ,THAMES WATER UTILITIES LTD    ,CBA2304289            ,1,348.00,CURRENT HYDRANT COSTS                   ,19/10/2023,348.00,Procurement,Works - Construction
161023K     ,THAMES WATER UTILITIES LTD    ,CBA2304409            ,1,348.00,CURRENT HYDRANT COSTS                   ,19/10/2023,348.00,Procurement,Works - Construction
161023K     ,THAMES WATER UTILITIES LTD    ,CBA2304410            ,1,348.00,CURRENT HYDRANT COSTS                   ,19/10/2023,348.00,Procurement,Works - Construction
161023K     ,THAMES WATER UTILITIES LTD    ,CBA2304416            ,1,348.00,CURRENT HYDRANT COSTS                   ,19/10/2023,348.00,Procurement,Works - Construction
161023K     ,THAMES WATER UTILITIES LTD    ,CBA2304420            ,1,256.00,CURRENT HYDRANT COSTS                   ,19/10/2023,256.00,Procurement,Works - Construction
161023K     ,THAMES WATER UTILITIES LTD    ,CBA2304422            ,1,348.00,CURRENT HYDRANT COSTS                   ,19/10/2023,348.00,Procurement,Works - Construction
161023K     ,THAMES WATER UTILITIES LTD    ,CBA2304423            ,1,348.00,CURRENT HYDRANT COSTS                   ,19/10/2023,348.00,Procurement,Works - Construction
161023K     ,THAMES WATER UTILITIES LTD    ,CBA2304425            ,1,348.00,CURRENT HYDRANT COSTS                   ,19/10/2023,348.00,Procurement,Works - Construction
161023K     ,THAMES WATER UTILITIES LTD    ,CBA2304427            ,1,348.00,CURRENT HYDRANT COSTS                   ,19/10/2023,348.00,Procurement,Works - Construction
161023K     ,THAMES WATER UTILITIES LTD    ,CBA2304428            ,1,348.00,CURRENT HYDRANT COSTS                   ,19/10/2023,348.00,Procurement,Works - Construction
101023P     ,SURVITEC SERVICE &DISTRIBUTION,CD20230017995         ,1,0.51,PROTECTIVE EQUIPT - PARTS               ,16/10/2023,288.51,Technical & Support Service,Emergency Services
101023P     ,SURVITEC SERVICE &DISTRIBUTION,CD20230017995         ,2,288.00,PROTECTIVE EQUIPT - PARTS               ,16/10/2023,,Technical & Support Service,Emergency Services
210923K     ,GREY MATTER LTD               ,CD202408613           ,1,360.94,SOFTWARE COTS                           ,09/10/2023,360.94,Enterprise Application Group (ICT),ICT
171023K     ,ROYAL COLLEGE OF MUSIC========,CIN001224             ,1,450.00,PUBLIC RELATIONS                        ,23/10/2023,450.00,Communications,Facilities & Management Services
021023 PROP ,8build Limited                ,CSI02070              ,1,"461,278.62",DEVELOPMENT  EXPENSES-CONTRACT          ,05/10/2023,"461,278.62",Property Department,Consultancy
051023K     ,Searcys Tansley & Company Ltd ,D8861040004247        ,1,"3,638.00",HIRE OF FACILITIES                      ,12/10/2023,"3,638.00",London Resilience Group,Facilities & Management Services
101023B     ,Searcys Tansley & Company Ltd ,D8861040004493        ,1,"1,702.72",HIRE OF FACILITIES                      ,23/10/2023,"2,202.72",London Resilience Group,Facilities & Management Services
101023B     ,Searcys Tansley & Company Ltd ,D8861040004493        ,2,500.00,HIRE OF FACILITIES                      ,23/10/2023,,London Resilience Group,Facilities & Management Services
144528      ,LEX AUTOLEASE                 ,DAIN569268            ,1,988.96,LEASE CAR CHARGES                       ,05/10/2023,988.96,Procurement,Vehicle Management
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,1,846.43,FRS STAFF AGENCY                        ,05/10/2023,"142,820.39",Central Operations,Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,2,334.58,FRS STAFF AGENCY                        ,05/10/2023,,Fire Stations (Management),Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,3,"1,152.90",FRS STAFF AGENCY                        ,05/10/2023,,Grenfell Investigation Team,Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,4,"2,103.71",CULTURAL CHANGE & TALENT                ,05/10/2023,,People Services,Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,5,765.66,FRS STAFF AGENCY                        ,05/10/2023,,Information Management (ICT),Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,6,"1,787.67",FRS STAFF AGENCY                        ,05/10/2023,,Strategic Planning,Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,7,153.14,FRS STAFF AGENCY                        ,05/10/2023,,Information Management (ICT),Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,8,742.14,FRS STAFF AGENCY                        ,05/10/2023,,Service Improvement,Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,9,568.77,FRS STAFF AGENCY                        ,05/10/2023,,Training and Professional Development,Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,10,"1,365.70",FRS STAFF AGENCY                        ,05/10/2023,,Procurement,Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,11,910.25,FRS STAFF SALARIES                      ,05/10/2023,,People Services,Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,12,"1,147.58",FRS STAFF AGENCY                        ,05/10/2023,,Incident Command Policy ,Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,13,778.54,FRS STAFF AGENCY                        ,05/10/2023,,People Services,Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,14,"1,152.90",FRS STAFF AGENCY                        ,05/10/2023,,Grenfell Investigation Team,Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,15,311.42,FRS STAFF AGENCY                        ,05/10/2023,,People Services,Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,16,"1,121.09",CULTURAL CHANGE & TALENT                ,05/10/2023,,People Services,Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,17,"1,100.68",FRS STAFF AGENCY                        ,05/10/2023,,Property Department,Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,18,"1,114.09",FRS STAFF AGENCY                        ,05/10/2023,,Portfolio,Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,19,"1,658.70",FRS STAFF AGENCY                        ,05/10/2023,,Infrastructure Team (ICT),Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,20,256.10,FRS STAFF AGENCY                        ,05/10/2023,,Operational Resilience,Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,21,675.99,FRS STAFF AGENCY                        ,05/10/2023,,Information Management (ICT),Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,22,298.27,FRS STAFF AGENCY                        ,05/10/2023,,Protection Board,Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,23,120.13,FRS STAFF AGENCY                        ,05/10/2023,,Enterprise Application Group (ICT),Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,24,742.00,FRS STAFF AGENCY                        ,05/10/2023,,Service Improvement,Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,25,918.69,CULTURAL CHANGE & TALENT                ,05/10/2023,,People Services,Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,26,727.02,FRS STAFF AGENCY                        ,05/10/2023,,Finance Services,Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,27,792.96,FRS STAFF AGENCY                        ,05/10/2023,,Information Management (ICT),Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,28,823.20,FRS STAFF AGENCY                        ,05/10/2023,,People Services,Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,29,"1,459.70",FRS STAFF AGENCY                        ,05/10/2023,,Health and Safety,Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,30,"3,106.63",FRS STAFF AGENCY                        ,05/10/2023,,Procurement,Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,31,"1,682.45",FRS STAFF AGENCY                        ,05/10/2023,,Infrastructure Team (ICT),Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,32,668.24,FRS STAFF AGENCY                        ,05/10/2023,,Fire Stations (North West),Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,33,"2,313.00",FRS STAFF AGENCY                        ,05/10/2023,,Property Department,Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,34,"2,802.15",FRS STAFF AGENCY                        ,05/10/2023,,People Services,Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,35,"2,802.15",FRS STAFF AGENCY                        ,05/10/2023,,People Services,Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,36,"3,016.35",FRS STAFF AGENCY                        ,05/10/2023,,Finance Services,Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,37,742.14,FRS STAFF AGENCY                        ,05/10/2023,,People Services,Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,38,"1,152.90",FRS STAFF AGENCY                        ,05/10/2023,,People Services,Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,39,572.52,FRS STAFF AGENCY                        ,05/10/2023,,Service Improvement,Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,40,"2,221.00",FRS STAFF AGENCY                        ,05/10/2023,,Enterprise Application Group (ICT),Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,41,"2,160.70",FRS STAFF AGENCY                        ,05/10/2023,,Enterprise Application Group (ICT),Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,42,"2,944.96",FRS STAFF AGENCY                        ,05/10/2023,,Property Department,Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,43,546.49,FRS STAFF AGENCY                        ,05/10/2023,,Infrastructure Team (ICT),Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,44,750.28,FRS STAFF AGENCY                        ,05/10/2023,,Respiratory Protective Equipment ,Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,45,852.25,FRS STAFF AGENCY                        ,05/10/2023,,Respiratory Protective Equipment ,Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,46,"2,347.96",FRS STAFF AGENCY                        ,05/10/2023,,Procurement,Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,47,"1,699.22",CULTURAL CHANGE & TALENT                ,05/10/2023,,People Services,Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,48,980.44,CULTURAL CHANGE & TALENT                ,05/10/2023,,People Services,Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,49,745.67,FRS STAFF AGENCY                        ,05/10/2023,,Service Improvement,Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,50,745.67,FRS STAFF AGENCY                        ,05/10/2023,,Service Improvement,Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,51,"1,438.85",FRS STAFF AGENCY                        ,05/10/2023,,Strategic Planning,Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,52,775.04,FRS STAFF AGENCY                        ,05/10/2023,,Technical & Support Service,Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,53,833.84,FRS STAFF AGENCY                        ,05/10/2023,,Respiratory Protective Equipment ,Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,54,910.35,FRS STAFF AGENCY                        ,05/10/2023,,Training and Professional Development,Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,55,705.23,FRS STAFF AGENCY                        ,05/10/2023,,Fire Stations (South West),Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,56,"1,045.73",FRS STAFF AGENCY                        ,05/10/2023,,Communications,Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,57,368.44,FRS STAFF AGENCY                        ,05/10/2023,,Enterprise Application Group (ICT),Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,58,"6,600.00",FRS STAFF AGENCY                        ,05/10/2023,,People Services,Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,59,"3,600.00",FRS STAFF SALARIES                      ,05/10/2023,,People Services,Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,60,"1,154.30",FRS STAFF AGENCY                        ,05/10/2023,,Procurement,Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,61,"1,430.67",FRS STAFF AGENCY                        ,05/10/2023,,Operational Resilience,Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,62,910.25,FRS STAFF AGENCY                        ,05/10/2023,,Procurement,Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,63,"3,679.02",FRS STAFF SALARIES                      ,05/10/2023,,People Services,Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,64,699.73,FRS STAFF AGENCY                        ,05/10/2023,,General Counsel,Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,65,"5,353.04",FRS STAFF SALARIES                      ,05/10/2023,,People Services,Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,66,742.14,FRS STAFF AGENCY                        ,05/10/2023,,Training and Professional Development,Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,67,"2,092.91",FRS STAFF AGENCY                        ,05/10/2023,,Procurement,Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,68,972.54,FRS STAFF AGENCY                        ,05/10/2023,,Enterprise Application Group (ICT),Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,69,350.94,FRS STAFF AGENCY                        ,05/10/2023,,Procurement,Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,70,"3,600.00",FRS STAFF SALARIES                      ,05/10/2023,,People Services,Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,71,910.25,FRS STAFF AGENCY                        ,05/10/2023,,Communications,Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,72,740.42,FRS STAFF AGENCY                        ,05/10/2023,,Strategic Planning,Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,73,"2,030.61",FRS STAFF SALARIES                      ,05/10/2023,,People Services,Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,74,742.14,FRS STAFF AGENCY                        ,05/10/2023,,Training and Professional Development,Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,75,718.54,FRS STAFF AGENCY                        ,05/10/2023,,Central Fire Safety,Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,76,593.60,FRS STAFF AGENCY                        ,05/10/2023,,Service Improvement,Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,77,910.25,FRS STAFF SALARIES                      ,05/10/2023,,People Services,Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,78,"1,075.20",FRS STAFF AGENCY                        ,05/10/2023,,Training and Professional Development,Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,79,"2,660.70",FRS STAFF AGENCY                        ,05/10/2023,,Enterprise Application Group (ICT),Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,80,"2,664.20",FRS STAFF AGENCY                        ,05/10/2023,,Enterprise Application Group (ICT),Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,81,"3,890.70",FRS STAFF AGENCY                        ,05/10/2023,,Enterprise Application Group (ICT),Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,82,910.25,FRS STAFF AGENCY                        ,05/10/2023,,People Services,Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,83,910.25,FRS STAFF AGENCY                        ,05/10/2023,,Training and Professional Development,Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,84,840.91,FRS STAFF AGENCY                        ,05/10/2023,,Technical & Support Service,Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,85,"4,243.22",FRS STAFF AGENCY                        ,05/10/2023,,People Services,Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,86,765.66,FRS STAFF AGENCY                        ,05/10/2023,,Protection Board,Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,87,"1,373.53",FRS STAFF AGENCY                        ,05/10/2023,,Communications,Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,88,"1,433.46",FRS STAFF AGENCY                        ,05/10/2023,,Communications,Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,89,334.58,FRS STAFF AGENCY                        ,05/10/2023,,Fire Stations (Management),Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,90,670.53,FRS STAFF AGENCY                        ,05/10/2023,,Portfolio,Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,91,286.26,FRS STAFF SALARIES                      ,05/10/2023,,People Services,Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,92,"2,303.89",CULTURAL CHANGE & TALENT                ,05/10/2023,,People Services,Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,93,405.83,FRS STAFF AGENCY                        ,05/10/2023,,Information Management (ICT),Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,94,928.11,FRS STAFF AGENCY                        ,05/10/2023,,Procurement,Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,95,"1,098.81",FRS STAFF AGENCY                        ,05/10/2023,,Communications,Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,96,765.66,FRS STAFF AGENCY                        ,05/10/2023,,Service Improvement,Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,97,225.57,FRS STAFF AGENCY                        ,05/10/2023,,Information Management (ICT),Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,98,599.35,FRS STAFF AGENCY                        ,05/10/2023,,Information Management (ICT),Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,99,"2,402.86",FRS STAFF AGENCY                        ,05/10/2023,,Enterprise Application Group (ICT),Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,100,"1,438.85",FRS STAFF AGENCY                        ,05/10/2023,,Strategic Planning,Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,101,"2,950.00",FRS STAFF AGENCY                        ,05/10/2023,,Communications,Human Resources
800199182   ,Reed Specialist Recruitment   ,E0239419700           ,102,"2,950.00",FRS STAFF AGENCY                        ,05/10/2023,,Communications,Human Resources
800199228   ,Reed Specialist Recruitment   ,E0239440439           ,1,765.66,FRS STAFF AGENCY                        ,12/10/2023,"145,048.90",Procurement,Human Resources
800199228   ,Reed Specialist Recruitment   ,E0239440439           ,2,"2,660.70",FRS STAFF AGENCY                        ,12/10/2023,,Enterprise Application Group (ICT),Human Resources
800199228   ,Reed Specialist Recruitment   ,E0239440439           ,3,467.13,FRS STAFF AGENCY                        ,12/10/2023,,People Services,Human Resources
800199228   ,Reed Specialist Recruitment   ,E0239440439           ,4,765.66,FRS STAFF AGENCY                        ,12/10/2023,,Fire Stations (North East),Human Resources
800199228   ,Reed Specialist Recruitment   ,E0239440439           ,5,"1,373.53",FRS STAFF AGENCY                        ,12/10/2023,,Communications,Human Resources
800199228   ,Reed Specialist Recruitment   ,E0239440439           ,6,"1,787.67",FRS STAFF AGENCY                        ,12/10/2023,,Strategic Planning,Human Resources
800199228   ,Reed Specialist Recruitment   ,E0239440439           ,7,765.66,FRS STAFF AGENCY                        ,12/10/2023,,Information Management (ICT),Human Resources
800199228   ,Reed Specialist Recruitment   ,E0239440439           ,8,792.96,FRS STAFF AGENCY                        ,12/10/2023,,Information Management (ICT),Human Resources
800199228   ,Reed Specialist Recruitment   ,E0239440439           ,9,"1,682.45",FRS STAFF AGENCY                        ,12/10/2023,,Infrastructure Team (ICT),Human Resources
800199228   ,Reed Specialist Recruitment   ,E0239440439           ,10,"1,100.68",FRS STAFF AGENCY                        ,12/10/2023,,Property Department,Human Resources
800199228   ,Reed Specialist Recruitment   ,E0239440439           ,11,"1,365.70",FRS STAFF AGENCY                        ,12/10/2023,,Procurement,Human Resources
800199228   ,Reed Specialist Recruitment   ,E0239440439           ,12,"1,147.58",FRS STAFF AGENCY                        ,12/10/2023,,Incident Command Policy ,Human Resources
800199228   ,Reed Specialist Recruitment   ,E0239440439           ,13,765.66,FRS STAFF AGENCY                        ,12/10/2023,,Information Management (ICT),Human Resources
800199228   ,Reed Specialist Recruitment   ,E0239440439           ,14,742.14,FRS STAFF AGENCY                        ,12/10/2023,,Fire Stations (South West),Human Resources
800199228   ,Reed Specialist Recruitment   ,E0239440439           ,15,658.57,FRS STAFF AGENCY                        ,12/10/2023,,People Services,Human Resources
800199228   ,Reed Specialist Recruitment   ,E0239440439           ,16,778.54,FRS STAFF AGENCY                        ,12/10/2023,,People Services,Human Resources
800199228   ,Reed Specialist Recruitment   ,E0239440439           ,17,739.62,FRS STAFF AGENCY                        ,12/10/2023,,People Services,Human Resources
800199228   ,Reed Specialist Recruitment   ,E0239440439           ,18,"2,313.00",FRS STAFF AGENCY                        ,12/10/2023,,Property Department,Human Resources
800199228   ,Reed Specialist Recruitment   ,E0239440439           ,19,557.84,FRS STAFF AGENCY                        ,12/10/2023,,Training and Professional Development,Human Resources
800199228   ,Reed Specialist Recruitment   ,E0239440439           ,20,765.66,FRS STAFF AGENCY                        ,12/10/2023,,Fire Stations (North East),Human Resources
800199228   ,Reed Specialist Recruitment   ,E0239440439           ,21,472.64,FRS STAFF AGENCY                        ,12/10/2023,,Infrastructure Team (ICT),Human Resources
800199228   ,Reed Specialist Recruitment   ,E0239440439           ,22,775.04,FRS STAFF AGENCY                        ,12/10/2023,,Technical & Support Service,Human Resources
800199228   ,Reed Specialist Recruitment   ,E0239440439           ,23,"6,600.00",FRS STAFF AGENCY                        ,12/10/2023,,People Services,Human Resources
800199228   ,Reed Specialist Recruitment   ,E0239440439           ,24,752.91,FRS STAFF AGENCY                        ,12/10/2023,,People Services,Human Resources
800199228   ,Reed Specialist Recruitment   ,E0239440439           ,25,765.66,FRS STAFF AGENCY                        ,12/10/2023,,Service Improvement,Human Resources
800199228   ,Reed Specialist Recruitment   ,E0239440439           ,26,"1,658.70",FRS STAFF AGENCY                        ,12/10/2023,,Infrastructure Team (ICT),Human Resources
800199228   ,Reed Specialist Recruitment   ,E0239440439           ,27,"1,069.05",FRS STAFF AGENCY                        ,12/10/2023,,Enterprise Application Group (ICT),Human Resources
800199228   ,Reed Specialist Recruitment   ,E0239440439           ,28,742.00,FRS STAFF AGENCY                        ,12/10/2023,,Service Improvement,Human Resources
800199228   ,Reed Specialist Recruitment   ,E0239440439           ,29,"1,459.70",FRS STAFF AGENCY                        ,12/10/2023,,Health and Safety,Human Resources
800199228   ,Reed Specialist Recruitment   ,E0239440439           ,30,"3,106.63",FRS STAFF AGENCY                        ,12/10/2023,,Procurement,Human Resources
800199228   ,Reed Specialist Recruitment   ,E0239440439           ,31,580.99,FRS STAFF AGENCY                        ,12/10/2023,,Property Department,Human Resources
800199228   ,Reed Specialist Recruitment   ,E0239440439           ,32,910.25,FRS STAFF SALARIES                      ,12/10/2023,,People Services,Human Resources
800199228   ,Reed Specialist Recruitment   ,E0239440439           ,33,"2,802.15",FRS STAFF AGENCY                        ,12/10/2023,,People Services,Human Resources
800199228   ,Reed Specialist Recruitment   ,E0239440439           ,34,"3,016.35",FRS STAFF AGENCY                        ,12/10/2023,,Finance Services,Human Resources
800199228   ,Reed Specialist Recruitment   ,E0239440439           ,35,612.52,FRS STAFF AGENCY                        ,12/10/2023,,Protection Board,Human Resources
