Body Name,Transaction Number,Account Code Description,Expenses Type,Service Code,Service Area Categorisation,Supplier Name,Date,Amount
Bath and North East Somerset Council,81254417,LM3,Residential Care,P20,Adult Services,CHERRY GARDEN PROPERTIES LTD,12/02/2024,2200.00
Bath and North East Somerset Council,81254417,LM6,Nursing Care,P20,Adult Services,CHERRY GARDEN PROPERTIES LTD,12/02/2024,2200.00
Bath and North East Somerset Council,81254417,LM6,Nursing Care,P20,Adult Services,CHERRY GARDEN PROPERTIES LTD,12/02/2024,2500.00
Bath and North East Somerset Council,81254417,LM6,Nursing Care,P20,Adult Services,CHERRY GARDEN PROPERTIES LTD,12/02/2024,2560.00
Bath and North East Somerset Council,81254417,LM6,Nursing Care,P20,Adult Services,CHERRY GARDEN PROPERTIES LTD,12/02/2024,2650.00
Bath and North East Somerset Council,81254417,LM3,Residential Care,P20,Adult Services,CHERRY GARDEN PROPERTIES LTD,12/02/2024,2714.29
Bath and North East Somerset Council,81254266,LM6,Nursing Care,P20,Adult Services,CHERRY GARDEN PROPERTIES LTD,12/02/2024,2827.16
Bath and North East Somerset Council,81254266,LM6,Nursing Care,P20,Adult Services,CHERRY GARDEN PROPERTIES LTD,12/02/2024,3257.15
Bath and North East Somerset Council,81254417,LM6,Nursing Care,P20,Adult Services,CHERRY GARDEN PROPERTIES LTD,12/02/2024,8571.43
Bath and North East Somerset Council,81254288,LM3,Residential Care,P20,Adult Services,CHESCOMBE TRUST,12/02/2024,3232.30
Bath and North East Somerset Council,81254260,LM3,Residential Care,P20,Adult Services,CHOICE LTD,12/02/2024,5682.44
Bath and North East Somerset Council,81254340,LM3,Residential Care,P20,Adult Services,CHOICE LTD,12/02/2024,5693.48
Bath and North East Somerset Council,81254769,LM6,Nursing Care,P20,Adult Services,CHOLWELL HOUSE NURSING HOME,12/02/2024,439.42
Bath and North East Somerset Council,81254769,LM6,Nursing Care,P20,Adult Services,CHOLWELL HOUSE NURSING HOME,12/02/2024,439.42
Bath and North East Somerset Council,81254769,LM6,Nursing Care,P20,Adult Services,CHOLWELL HOUSE NURSING HOME,12/02/2024,439.42
Bath and North East Somerset Council,81254769,LM6,Nursing Care,P20,Adult Services,CHOLWELL HOUSE NURSING HOME,12/02/2024,439.42
Bath and North East Somerset Council,81254769,LM6,Nursing Care,P20,Adult Services,CHOLWELL HOUSE NURSING HOME,12/02/2024,439.42
Bath and North East Somerset Council,81254769,LM6,Nursing Care,P20,Adult Services,CHOLWELL HOUSE NURSING HOME,12/02/2024,439.42
Bath and North East Somerset Council,81254769,LM6,Nursing Care,P20,Adult Services,CHOLWELL HOUSE NURSING HOME,12/02/2024,439.42
Bath and North East Somerset Council,81254769,LM6,Nursing Care,P20,Adult Services,CHOLWELL HOUSE NURSING HOME,12/02/2024,439.42
Bath and North East Somerset Council,81254769,LM6,Nursing Care,P20,Adult Services,CHOLWELL HOUSE NURSING HOME,12/02/2024,439.42
Bath and North East Somerset Council,81254769,LM6,Nursing Care,P20,Adult Services,CHOLWELL HOUSE NURSING HOME,12/02/2024,439.42
Bath and North East Somerset Council,81254769,LM6,Nursing Care,P20,Adult Services,CHOLWELL HOUSE NURSING HOME,12/02/2024,439.42
Bath and North East Somerset Council,81254769,LM6,Nursing Care,P20,Adult Services,CHOLWELL HOUSE NURSING HOME,12/02/2024,439.42
Bath and North East Somerset Council,81254769,LM6,Nursing Care,P20,Adult Services,CHOLWELL HOUSE NURSING HOME,12/02/2024,439.42
Bath and North East Somerset Council,81254769,LM6,Nursing Care,P20,Adult Services,CHOLWELL HOUSE NURSING HOME,12/02/2024,439.42
Bath and North East Somerset Council,81254769,LM6,Nursing Care,P20,Adult Services,CHOLWELL HOUSE NURSING HOME,12/02/2024,439.42
Bath and North East Somerset Council,81254769,LM6,Nursing Care,P20,Adult Services,CHOLWELL HOUSE NURSING HOME,12/02/2024,439.42
Bath and North East Somerset Council,81254769,LM6,Nursing Care,P20,Adult Services,CHOLWELL HOUSE NURSING HOME,12/02/2024,502.19
Bath and North East Somerset Council,81254393,LM6,Nursing Care,P20,Adult Services,CHOLWELL HOUSE NURSING HOME,12/02/2024,815.14
Bath and North East Somerset Council,81254393,LM6,Nursing Care,P20,Adult Services,CHOLWELL HOUSE NURSING HOME,12/02/2024,815.14
Bath and North East Somerset Council,81254393,LM6,Nursing Care,P20,Adult Services,CHOLWELL HOUSE NURSING HOME,12/02/2024,1250.00
Bath and North East Somerset Council,81254393,LM6,Nursing Care,P20,Adult Services,CHOLWELL HOUSE NURSING HOME,12/02/2024,1250.00
Bath and North East Somerset Council,81254393,LM6,Nursing Care,P20,Adult Services,CHOLWELL HOUSE NURSING HOME,12/02/2024,1630.28
Bath and North East Somerset Council,11073176,HA1,Responsive Maintenance,P33,Economic & Cultural Sustainable Development,VALIANT CONTRACT SERVICES LTD,12/02/2024,600.00
Bath and North East Somerset Council,81254393,LM6,Nursing Care,P20,Adult Services,CHOLWELL HOUSE NURSING HOME,12/02/2024,1630.28
Bath and North East Somerset Council,81254393,LM3,Residential Care,P20,Adult Services,CHOLWELL HOUSE NURSING HOME,12/02/2024,1700.00
Bath and North East Somerset Council,81254393,LM6,Nursing Care,P20,Adult Services,CHOLWELL HOUSE NURSING HOME,12/02/2024,1900.00
Bath and North East Somerset Council,81254393,LM3,Residential Care,P20,Adult Services,CHOLWELL HOUSE NURSING HOME,12/02/2024,2000.00
Bath and North East Somerset Council,81254393,LM3,Residential Care,P20,Adult Services,CHOLWELL HOUSE NURSING HOME,12/02/2024,2000.00
Bath and North East Somerset Council,81254393,LM3,Residential Care,P20,Adult Services,CHOLWELL HOUSE NURSING HOME,12/02/2024,2000.00
Bath and North East Somerset Council,11073036,HE1,General Maintenance,P33,Economic & Cultural Sustainable Development,MANNINGS FACILITIES MANAGEMENT LTD,12/02/2024,605.89
Bath and North East Somerset Council,81254393,LM3,Residential Care,P20,Adult Services,CHOLWELL HOUSE NURSING HOME,12/02/2024,2000.00
Bath and North East Somerset Council,81254393,LM3,Residential Care,P20,Adult Services,CHOLWELL HOUSE NURSING HOME,12/02/2024,2000.00
Bath and North East Somerset Council,81254393,LM6,Nursing Care,P20,Adult Services,CHOLWELL HOUSE NURSING HOME,12/02/2024,2000.00
Bath and North East Somerset Council,81254393,LM6,Nursing Care,P20,Adult Services,CHOLWELL HOUSE NURSING HOME,12/02/2024,2067.88
Bath and North East Somerset Council,81254393,LM6,Nursing Care,P20,Adult Services,CHOLWELL HOUSE NURSING HOME,12/02/2024,2200.00
Bath and North East Somerset Council,81254393,LM3,Residential Care,P20,Adult Services,CHOLWELL HOUSE NURSING HOME,12/02/2024,2200.00
Bath and North East Somerset Council,81254393,LM6,Nursing Care,P20,Adult Services,CHOLWELL HOUSE NURSING HOME,12/02/2024,2200.00
Bath and North East Somerset Council,81254393,LM6,Nursing Care,P20,Adult Services,CHOLWELL HOUSE NURSING HOME,12/02/2024,2400.00
Bath and North East Somerset Council,81254393,LM6,Nursing Care,P20,Adult Services,CHOLWELL HOUSE NURSING HOME,12/02/2024,2500.00
Bath and North East Somerset Council,11072970,HE5,Security of Premises,P04,Leader,SAFE AND SOUND UK LIMITED,12/02/2024,622.38
Bath and North East Somerset Council,81254729,LM1,Volunt Homes Placements Top/Up,P21,Childrens Services,REDACTED,12/02/2024,475.06
Bath and North East Somerset Council,81254729,LM1,Volunt Homes Placements Top/Up,P21,Childrens Services,REDACTED,12/02/2024,475.06
Bath and North East Somerset Council,81254548,LL8,Individualised Budget,P20,Adult Services,REDACTED,12/02/2024,1900.00
Bath and North East Somerset Council,81254804,LL3,Supported Living,P20,Adult Services,CLEEVE REST LTD,12/02/2024,905.92
Bath and North East Somerset Council,81254804,LL3,Supported Living,P20,Adult Services,CLEEVE REST LTD,12/02/2024,1192.00
Bath and North East Somerset Council,81254292,LM3,Residential Care,P20,Adult Services,COCKLEBURY FARMHOUSE,12/02/2024,4609.80
Bath and North East Somerset Council,81254292,LM3,Residential Care,P20,Adult Services,COCKLEBURY FARMHOUSE,12/02/2024,6972.00
Bath and North East Somerset Council,11073238,LL1,Services to/for Clients,P21,Childrens Services,THORNBURY NURSING SERVICES,12/02/2024,632.84
Bath and North East Somerset Council,81254309,LM3,Residential Care,P20,Adult Services,COMMUNITY OF ST ANTONY & ST ELIAS & REV,12/02/2024,1136.92
Bath and North East Somerset Council,11073072,HA3,Planned Maintenance,P33,Economic & Cultural Sustainable Development,MANNINGS FACILITIES MANAGEMENT LTD,12/02/2024,634.38
Bath and North East Somerset Council,81254309,LM3,Residential Care,P20,Adult Services,COMMUNITY OF ST ANTONY & ST ELIAS & REV,12/02/2024,1163.14
Bath and North East Somerset Council,81254309,LM3,Residential Care,P20,Adult Services,COMMUNITY OF ST ANTONY & ST ELIAS & REV,12/02/2024,2652.76
Bath and North East Somerset Council,11073083,HV4,Cleaning Materials,P33,Economic & Cultural Sustainable Development,AVANTI HYGIENE LTD,12/02/2024,637.60
Bath and North East Somerset Council,81254309,LM3,Residential Care,P20,Adult Services,COMMUNITY OF ST ANTONY & ST ELIAS & REV,12/02/2024,2713.94
Bath and North East Somerset Council,81254353,LM3,Residential Care,P20,Adult Services,COMMUNITY THERAPEUTIC SERVICES LTD,12/02/2024,3364.68
Bath and North East Somerset Council,81254353,LM3,Residential Care,P20,Adult Services,COMMUNITY THERAPEUTIC SERVICES LTD,12/02/2024,7850.94
Bath and North East Somerset Council,81254353,LM3,Residential Care,P20,Adult Services,COMMUNITY THERAPEUTIC SERVICES LTD,12/02/2024,8562.50
Bath and North East Somerset Council,81254317,LM3,Residential Care,P20,Adult Services,COMMUNITY THERAPEUTIC SERVICES LTD,12/02/2024,8729.34
Bath and North East Somerset Council,81254524,LL8,Individualised Budget,P20,Adult Services,COMPASS DISABILITY SERVICE,12/02/2024,1512.72
Bath and North East Somerset Council,81254413,LM3,Residential Care,P20,Adult Services,CONSENSUS SUPPORT SERVICES LTD,12/02/2024,4176.76
Bath and North East Somerset Council,81254413,LM3,Residential Care,P20,Adult Services,CONSENSUS SUPPORT SERVICES LTD,12/02/2024,4298.26
Bath and North East Somerset Council,81254413,LM3,Residential Care,P20,Adult Services,CONSENSUS SUPPORT SERVICES LTD,12/02/2024,4352.26
Bath and North East Somerset Council,81254413,LM3,Residential Care,P20,Adult Services,CONSENSUS SUPPORT SERVICES LTD,12/02/2024,4541.26
Bath and North East Somerset Council,81254413,LM3,Residential Care,P20,Adult Services,CONSENSUS SUPPORT SERVICES LTD,12/02/2024,8960.50
Bath and North East Somerset Council,81254792,LL3,Supported Living,P20,Adult Services,CORNERSTONES UK LTD,12/02/2024,2539.11
Bath and North East Somerset Council,81254306,LM3,Residential Care,P20,Adult Services,CORNERSTONES UK LTD,12/02/2024,3473.10
Bath and North East Somerset Council,81254308,LM3,Residential Care,P20,Adult Services,CRAEGMOOR FACILITIES CO LTD,12/02/2024,4194.32
Bath and North East Somerset Council,81254425,LM6,Nursing Care,P20,Adult Services,ST MONICAS GENERAL ACCOUNT,12/02/2024,653.36
Bath and North East Somerset Council,81254314,LM3,Residential Care,P20,Adult Services,CRAEGMOOR FACILITIES CO LTD,12/02/2024,6162.66
Bath and North East Somerset Council,11073167,LL1,Services to/for Clients,P21,Childrens Services,THORNBURY NURSING SERVICES,12/02/2024,656.24
Bath and North East Somerset Council,81254262,LM3,Residential Care,P20,Adult Services,CRAEGMOOR FACILITIES CO LTD,12/02/2024,9965.68
Bath and North East Somerset Council,81254392,LM3,Residential Care,P20,Adult Services,CRAEGMOOR FACILITIES CO LTD,12/02/2024,1706.64
Bath and North East Somerset Council,81254392,LM3,Residential Care,P20,Adult Services,CRAEGMOOR FACILITIES CO LTD,12/02/2024,2524.64
Bath and North East Somerset Council,11073134,DB1,Agency Staff,P20,Adult Services,NEWCROSS HEALTHCARE SOLUTIONS LTD,12/02/2024,662.35
Bath and North East Somerset Council,81254392,LM3,Residential Care,P20,Adult Services,CRAEGMOOR FACILITIES CO LTD,12/02/2024,2530.38
Bath and North East Somerset Council,11072992,LA3,Equipment Maintenance (Non Medical),P05,Neighbourhood Services,TOM LEDBURY,12/02/2024,662.50
Bath and North East Somerset Council,81254392,LM3,Residential Care,P20,Adult Services,CRAEGMOOR FACILITIES CO LTD,12/02/2024,2567.18
Bath and North East Somerset Council,81254392,LM3,Residential Care,P20,Adult Services,CRAEGMOOR FACILITIES CO LTD,12/02/2024,4675.58
Bath and North East Somerset Council,81254392,LM3,Residential Care,P20,Adult Services,CRAEGMOOR FACILITIES CO LTD,12/02/2024,4938.16
Bath and North East Somerset Council,81254392,LM3,Residential Care,P20,Adult Services,CRAEGMOOR FACILITIES CO LTD,12/02/2024,9938.66
Bath and North East Somerset Council,81254293,LM3,Residential Care,P20,Adult Services,CRAEGMOOR FACILITIES CO LTD,12/02/2024,2792.00
Bath and North East Somerset Council,81254332,LM3,Residential Care,P20,Adult Services,CRAEGMOOR FACILITIES CO LTD,12/02/2024,3908.28
Bath and North East Somerset Council,81254772,LM6,Nursing Care,P20,Adult Services,CRANHILL NURSING HOME LTD,12/02/2024,439.42
Bath and North East Somerset Council,81254772,LM6,Nursing Care,P20,Adult Services,CRANHILL NURSING HOME LTD,12/02/2024,439.42
Bath and North East Somerset Council,11073071,HA1,Responsive Maintenance,P33,Economic & Cultural Sustainable Development,ASHTON AIR CONDITIONING SERVICES LIMITED,12/02/2024,670.00
Bath and North East Somerset Council,81254772,LM6,Nursing Care,P20,Adult Services,CRANHILL NURSING HOME LTD,12/02/2024,439.42
Bath and North East Somerset Council,81254772,LM6,Nursing Care,P20,Adult Services,CRANHILL NURSING HOME LTD,12/02/2024,439.42
Bath and North East Somerset Council,81254772,LM6,Nursing Care,P20,Adult Services,CRANHILL NURSING HOME LTD,12/02/2024,439.42
Bath and North East Somerset Council,11072941,LL1,Services to/for Clients,P21,Childrens Services,THORNBURY NURSING SERVICES,12/02/2024,672.14
Bath and North East Somerset Council,81254772,LM6,Nursing Care,P20,Adult Services,CRANHILL NURSING HOME LTD,12/02/2024,439.42
Bath and North East Somerset Council,81254772,LM6,Nursing Care,P20,Adult Services,CRANHILL NURSING HOME LTD,12/02/2024,439.42
Bath and North East Somerset Council,81254772,LM6,Nursing Care,P20,Adult Services,CRANHILL NURSING HOME LTD,12/02/2024,439.42
Bath and North East Somerset Council,81254772,LM6,Nursing Care,P20,Adult Services,CRANHILL NURSING HOME LTD,12/02/2024,439.42
Bath and North East Somerset Council,81254772,LM6,Nursing Care,P20,Adult Services,CRANHILL NURSING HOME LTD,12/02/2024,439.42
Bath and North East Somerset Council,81254772,LM6,Nursing Care,P20,Adult Services,CRANHILL NURSING HOME LTD,12/02/2024,439.42
Bath and North East Somerset Council,81254772,LM6,Nursing Care,P20,Adult Services,CRANHILL NURSING HOME LTD,12/02/2024,439.42
Bath and North East Somerset Council,11073067,LJ2,Legal Fees,P21,Childrens Services,ALBION CHAMBERS FEES ACCOUNT,12/02/2024,680.00
Bath and North East Somerset Council,81254397,LM6,Nursing Care,P20,Adult Services,CRANHILL NURSING HOME LTD,12/02/2024,1542.86
Bath and North East Somerset Council,81254397,LM6,Nursing Care,P20,Adult Services,CRANHILL NURSING HOME LTD,12/02/2024,1546.64
Bath and North East Somerset Council,81254397,LM6,Nursing Care,P20,Adult Services,CRANHILL NURSING HOME LTD,12/02/2024,1981.62
Bath and North East Somerset Council,81254397,LM6,Nursing Care,P20,Adult Services,CRANHILL NURSING HOME LTD,12/02/2024,2500.00
Bath and North East Somerset Council,11073199,3N7,Misc. Costs,P19,Resources,TOM LEDBURY,12/02/2024,690.79
Bath and North East Somerset Council,11073191,LL1,Services to/for Clients,P21,Childrens Services,THORNBURY NURSING SERVICES,12/02/2024,698.44
Bath and North East Somerset Council,81254397,LM6,Nursing Care,P20,Adult Services,CRANHILL NURSING HOME LTD,12/02/2024,2700.00
Bath and North East Somerset Council,81254397,LM6,Nursing Care,P20,Adult Services,CRANHILL NURSING HOME LTD,12/02/2024,2700.00
Bath and North East Somerset Council,81254322,LM3,Residential Care,P20,Adult Services,CREAM HOLDING (TAUNTON) LTD,12/02/2024,6150.16
Bath and North East Somerset Council,81254330,LM3,Residential Care,P20,Adult Services,CREAM III LTD,12/02/2024,7016.02
Bath and North East Somerset Council,81254385,LM3,Residential Care,P20,Adult Services,CROCUS CARE LTD,12/02/2024,1756.00
Bath and North East Somerset Council,81254399,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,168.00
Bath and North East Somerset Council,81254775,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,439.42
Bath and North East Somerset Council,81254775,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,439.42
Bath and North East Somerset Council,81254775,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,439.42
Bath and North East Somerset Council,81254775,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,439.42
Bath and North East Somerset Council,81254775,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,439.42
Bath and North East Somerset Council,81254775,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,439.42
Bath and North East Somerset Council,81254775,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,439.42
Bath and North East Somerset Council,81254775,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,439.42
Bath and North East Somerset Council,81254775,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,439.42
Bath and North East Somerset Council,81254775,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,439.42
Bath and North East Somerset Council,81254775,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,439.42
Bath and North East Somerset Council,81254775,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,439.42
Bath and North East Somerset Council,81254775,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,439.42
Bath and North East Somerset Council,81254775,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,439.42
Bath and North East Somerset Council,81254775,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,439.42
Bath and North East Somerset Council,11073016,LK1,Fees,P21,Childrens Services,B MAGGS,12/02/2024,720.00
Bath and North East Somerset Council,81254775,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,439.42
Bath and North East Somerset Council,81254775,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,439.42
Bath and North East Somerset Council,81254775,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,439.42
Bath and North East Somerset Council,81254775,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,439.42
Bath and North East Somerset Council,81254775,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,439.42
Bath and North East Somerset Council,81254775,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,439.42
Bath and North East Somerset Council,81254775,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,439.42
Bath and North East Somerset Council,81254775,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,439.42
Bath and North East Somerset Council,81254775,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,439.42
Bath and North East Somerset Council,81254775,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,439.42
Bath and North East Somerset Council,81254775,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,439.42
Bath and North East Somerset Council,81254775,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,439.42
Bath and North East Somerset Council,11073225,LK1,Fees,P21,Childrens Services,LUCY BILLINGTON,12/02/2024,729.93
Bath and North East Somerset Council,81254775,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,439.42
Bath and North East Somerset Council,81254775,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,439.42
Bath and North East Somerset Council,81254775,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,439.42
Bath and North East Somerset Council,81254775,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,439.42
Bath and North East Somerset Council,81254775,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,439.42
Bath and North East Somerset Council,81254775,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,439.42
Bath and North East Somerset Council,81254775,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,439.42
Bath and North East Somerset Council,81254775,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,439.42
Bath and North East Somerset Council,81254775,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,439.42
Bath and North East Somerset Council,81254775,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,439.42
Bath and North East Somerset Council,81254775,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,439.42
Bath and North East Somerset Council,81254775,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,439.42
Bath and North East Somerset Council,81254775,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,439.42
Bath and North East Somerset Council,81254775,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,439.42
Bath and North East Somerset Council,81254775,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,439.42
Bath and North East Somerset Council,81254775,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,439.42
Bath and North East Somerset Council,81254775,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,439.42
Bath and North East Somerset Council,81254775,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,439.42
Bath and North East Somerset Council,11073235,LL1,Services to/for Clients,P21,Childrens Services,THORNBURY NURSING SERVICES,12/02/2024,777.64
Bath and North East Somerset Council,11073031,HA1,Responsive Maintenance,P35,Built Environment & Sustainable Development,MANNINGS FACILITIES MANAGEMENT LTD,12/02/2024,789.20
Bath and North East Somerset Council,81254399,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,651.89
Bath and North East Somerset Council,81254399,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,678.00
Bath and North East Somerset Council,81254399,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,678.00
Bath and North East Somerset Council,81254399,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,678.00
Bath and North East Somerset Council,81254399,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,678.00
Bath and North East Somerset Council,81254399,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,678.00
Bath and North East Somerset Council,81254399,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,678.00
Bath and North East Somerset Council,81254399,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,678.00
Bath and North East Somerset Council,81254399,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,810.00
Bath and North East Somerset Council,81254399,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,1130.00
Bath and North East Somerset Council,81254399,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,1130.00
Bath and North East Somerset Council,81254399,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,1130.00
Bath and North East Somerset Council,81254399,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,1130.00
Bath and North East Somerset Council,81254399,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,1130.00
Bath and North East Somerset Council,81254399,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,1130.00
Bath and North East Somerset Council,81254399,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,1130.00
Bath and North East Somerset Council,81254399,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,1130.00
Bath and North East Somerset Council,81254399,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,1130.00
Bath and North East Somerset Council,81254399,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,1130.00
Bath and North East Somerset Council,81254399,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,1130.00
Bath and North East Somerset Council,81254399,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,1130.00
Bath and North East Somerset Council,81254399,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,1130.00
Bath and North East Somerset Council,81254399,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,1130.00
Bath and North East Somerset Council,81254399,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,1130.00
Bath and North East Somerset Council,81254399,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,1298.00
Bath and North East Somerset Council,81254399,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,1379.72
Bath and North East Somerset Council,81254399,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,1582.00
Bath and North East Somerset Council,81254399,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,1582.00
Bath and North East Somerset Council,81254399,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,1582.00
Bath and North East Somerset Council,81254399,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,1582.00
Bath and North East Somerset Council,81254399,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,1582.00
Bath and North East Somerset Council,81254399,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,1582.00
Bath and North East Somerset Council,81254399,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,1582.00
Bath and North East Somerset Council,81254399,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,1890.00
Bath and North East Somerset Council,81254399,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,2098.57
Bath and North East Somerset Council,81254399,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,2260.00
Bath and North East Somerset Council,81254399,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,2260.00
Bath and North East Somerset Council,11072971,HE5,Security of Premises,P04,Leader,SAFE AND SOUND UK LIMITED,12/02/2024,829.84
Bath and North East Somerset Council,81254399,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,2260.00
Bath and North East Somerset Council,81254399,LM6,Nursing Care,P20,Adult Services,CULVERHAY NURSING HOME,12/02/2024,2260.00
