Body Name,Transaction Number,Account Code Description,Expenses Type,Service Code,Service Area Categorisation,Supplier Name,Date,Amount
Bath and North East Somerset Council,11097313,PB4,Payments to Private Contractors,P05,Neighbourhood Services,M J CHURCH PLANT LTD,09/10/2024,2149.52
Bath and North East Somerset Council,11097458,KB2,Vehicle Leasing,P32,Council Priorities & Delivery,TUSKER DIRECT LTD,09/10/2024,2182.41
Bath and North East Somerset Council,11097557,3G1,Grants/Advances,P21,Childrens Services,BATH & WELLS DIOCESAN ACADEMIES TRUST - ST NICHOLAS CHURCH SCHOOL,09/10/2024,2200
Bath and North East Somerset Council,11091809,HP6,Water Charges,P05,Neighbourhood Services,WATER2BUSINESS,09/10/2024,2260.49
Bath and North East Somerset Council,11097291,LP5,Software Support,P20,Adult Services,ACCESS UK LTD,09/10/2024,2275.28
Bath and North East Somerset Council,11097397,LJ4,Contracts,P21,Childrens Services,REDACTED,09/10/2024,2308.68
Bath and North East Somerset Council,81298191,LM2,Foster Carer Allowances,P21,Childrens Services,REDACTED,09/10/2024,2402.43
Bath and North East Somerset Council,11097268,HE1,General Maintenance,P33,Economic & Cultural Sustainable Development,MANNINGS FACILITIES MANAGEMENT LTD,09/10/2024,2495.67
Bath and North East Somerset Council,11097381,LL3,Supported Living,P20,Adult Services,SWAN Advice Network,09/10/2024,2500
Bath and North East Somerset Council,11097309,LJ4,Contracts,P21,Childrens Services,REDACTED,09/10/2024,2523.2
Bath and North East Somerset Council,11097457,LL3,Supported Living,P21,Childrens Services,ACTION FOR CHILDREN,09/10/2024,2562.9
Bath and North East Somerset Council,11097503,LL3,Supported Living,P21,Childrens Services,SHINING STARS FOSTERING AGENCY,09/10/2024,2571.4
Bath and North East Somerset Council,11097220,LM4,Respite Care,P21,Childrens Services,MEDGEN HEALTHCARE RECRUITMENT,09/10/2024,2596.72
Bath and North East Somerset Council,11097296,HA1,Responsive Maintenance,P33,Economic & Cultural Sustainable Development,MANNINGS FACILITIES MANAGEMENT LTD,09/10/2024,2630.17
Bath and North East Somerset Council,11097344,LJ3,Other Services to the Council,P34,Highways,METRIC GROUP LIMITED,09/10/2024,2657.04
Bath and North East Somerset Council,11097223,LM4,Respite Care,P21,Childrens Services,MEDGEN HEALTHCARE RECRUITMENT,09/10/2024,2660.82
Bath and North East Somerset Council,11097173,LW8,Conservation,P33,Economic & Cultural Sustainable Development,ATELIER NINE CONSERVATION LIMITED,09/10/2024,2700
Bath and North East Somerset Council,11097182,LW8,Conservation,P33,Economic & Cultural Sustainable Development,ATELIER NINE CONSERVATION LIMITED,09/10/2024,2700
Bath and North East Somerset Council,11097219,LW8,Conservation,P33,Economic & Cultural Sustainable Development,ATELIER NINE CONSERVATION LIMITED,09/10/2024,2700
Bath and North East Somerset Council,11097162,LK1,Fees,P35,Built Environment & Sustainable Development,ENVIRONMENTAL GAIN LTD,09/10/2024,2750
Bath and North East Somerset Council,11097256,HA1,Responsive Maintenance,P33,Economic & Cultural Sustainable Development,MANNINGS FACILITIES MANAGEMENT LTD,09/10/2024,2750.07
Bath and North East Somerset Council,11097458,KB2,Vehicle Leasing,P32,Council Priorities & Delivery,TUSKER DIRECT LTD,09/10/2024,2835.6
Bath and North East Somerset Council,11097310,LJ4,Contracts,P21,Childrens Services,REDACTED,09/10/2024,2845.64
Bath and North East Somerset Council,11097398,LJ4,Contracts,P21,Childrens Services,REDACTED,09/10/2024,2999.34
Bath and North East Somerset Council,11097504,LL3,Supported Living,P21,Childrens Services,MARVELLOUS PROPERTIES LTD,09/10/2024,3022.1
Bath and North East Somerset Council,11097324,LJ4,Contracts,P21,Childrens Services,BATH TRANSFERS & TOURS LIMITED,09/10/2024,3069
Bath and North East Somerset Council,11097368,LJ4,Contracts,P21,Childrens Services,BATH TRANSFERS & TOURS LIMITED,09/10/2024,3147.88
Bath and North East Somerset Council,11096001,LJ4,Contracts,P21,Childrens Services,WECIL LTD,09/10/2024,3218.06
Bath and North East Somerset Council,11097218,3C4,Building Works,P19,Resources,BS3 SERVICES LTD,09/10/2024,3354.86
Bath and North East Somerset Council,11097238,LM2,Foster Carer Allowances,P21,Childrens Services,CAPSTONE FOSTER CARE (SOUTH WEST)  LTD,09/10/2024,3357
Bath and North East Somerset Council,11097458,KB2,Vehicle Leasing,P32,Council Priorities & Delivery,TUSKER DIRECT LTD,09/10/2024,3402.76
Bath and North East Somerset Council,11097502,LL3,Supported Living,P21,Childrens Services,SHINING STARS FOSTERING AGENCY,09/10/2024,3407.14
Bath and North East Somerset Council,11097370,LJ4,Contracts,P21,Childrens Services,BATH TRANSFERS & TOURS LIMITED,09/10/2024,3499.8
Bath and North East Somerset Council,11097346,LJ3,Other Services to the Council,P34,Highways,METRIC GROUP LIMITED,09/10/2024,3529.44
Bath and North East Somerset Council,11097488,LL3,Supported Living,P21,Childrens Services,PREMIER CARE MANAGEMENT LTD,09/10/2024,3579.9
Bath and North East Somerset Council,11097366,LJ4,Contracts,P21,Childrens Services,BATH TRANSFERS & TOURS LIMITED,09/10/2024,3640.02
Bath and North East Somerset Council,11097472,LL3,Supported Living,P21,Childrens Services,TACT,09/10/2024,3660
Bath and North East Somerset Council,11097430,PA3,Payments to Health Authorities,P20,Adult Services,AVON & WILTS MENTAL HEALTH PARTNERSHIP,09/10/2024,3665
Bath and North East Somerset Council,11097489,3J2,Consultants,P34,Highways,AECOM LIMITED,09/10/2024,3713.75
Bath and North East Somerset Council,11097239,LM2,Foster Carer Allowances,P21,Childrens Services,CAPSTONE FOSTER CARE (SOUTH WEST)  LTD,09/10/2024,3786.6
Bath and North East Somerset Council,11097509,3J2,Consultants,P34,Highways,AECOM LIMITED,09/10/2024,3855.04
Bath and North East Somerset Council,11097529,3C4,Building Works,P19,Resources,MANNINGS FACILITIES MANAGEMENT LTD,09/10/2024,3963.56
Bath and North East Somerset Council,11097321,LJ4,Contracts,P21,Childrens Services,BATH TRANSFERS & TOURS LIMITED,09/10/2024,3964.4
Bath and North East Somerset Council,11097143,LM2,Foster Carer Allowances,P21,Childrens Services,TACT,09/10/2024,3986.1
Bath and North East Somerset Council,11097145,LM2,Foster Carer Allowances,P21,Childrens Services,TACT,09/10/2024,3986.1
Bath and North East Somerset Council,11097146,LM2,Foster Carer Allowances,P21,Childrens Services,TACT,09/10/2024,3986.1
Bath and North East Somerset Council,11097147,LM2,Foster Carer Allowances,P21,Childrens Services,TACT,09/10/2024,3986.1
Bath and North East Somerset Council,11097151,LM2,Foster Carer Allowances,P21,Childrens Services,TACT,09/10/2024,3986.1
Bath and North East Somerset Council,11097152,LM2,Foster Carer Allowances,P21,Childrens Services,TACT,09/10/2024,3986.1
Bath and North East Somerset Council,11097203,LK1,Fees,P34,Highways,CHIPSIDE LIMITED,09/10/2024,3994.51
Bath and North East Somerset Council,11097388,LJ4,Contracts,P21,Childrens Services,BUGLERS COACHES LIMITED,09/10/2024,4078.8
Bath and North East Somerset Council,11097150,LM2,Foster Carer Allowances,P21,Childrens Services,TACT,09/10/2024,4175.7
Bath and North East Somerset Council,11097205,LJ3,Other Services to the Council,P34,Highways,CHIPSIDE LIMITED,09/10/2024,4194.98
Bath and North East Somerset Council,11097389,LJ4,Contracts,P21,Childrens Services,REDACTED T/A LIBRA TRAVEL,09/10/2024,4217.24
Bath and North East Somerset Council,11097512,3C4,Building Works,P19,Resources,MANNINGS FACILITIES MANAGEMENT LTD,09/10/2024,4239.01
Bath and North East Somerset Council,11097390,LJ4,Contracts,P21,Childrens Services,BUGLERS COACHES LIMITED,09/10/2024,4264.2
Bath and North East Somerset Council,11097364,LJ4,Contracts,P21,Childrens Services,BATH TRANSFERS & TOURS LIMITED,09/10/2024,4305.4
Bath and North East Somerset Council,11097394,LJ4,Contracts,P21,Childrens Services,RADSTOCK MINIBUSES & TAXIS LTD,09/10/2024,4405.45
Bath and North East Somerset Council,11097391,LJ4,Contracts,P21,Childrens Services,OMNI TRANSPORT SERVICES LTD,09/10/2024,4407.05
Bath and North East Somerset Council,11097392,LJ4,Contracts,P21,Childrens Services,BUGLERS COACHES LIMITED,09/10/2024,4449.6
Bath and North East Somerset Council,11097401,LJ4,Contracts,P21,Childrens Services,BUGLERS COACHES LIMITED,09/10/2024,4449.6
Bath and North East Somerset Council,11097489,3J2,Consultants,P34,Highways,AECOM LIMITED,09/10/2024,4699.75
Bath and North East Somerset Council,11097351,3C4,Building Works,P19,Resources,FULKERS LLP,09/10/2024,4750
Bath and North East Somerset Council,11097386,LJ4,Contracts,P21,Childrens Services,REDACTED T/A LIBRA TRAVEL,09/10/2024,5095.2
Bath and North East Somerset Council,11097402,KA2,Running Costs,P05,Neighbourhood Services,HAKO MACHINES LTD,09/10/2024,5250
Bath and North East Somerset Council,11097387,LJ4,Contracts,P21,Childrens Services,REDACTED T/A LIBRA TRAVEL,09/10/2024,5350
Bath and North East Somerset Council,11097211,LF4,Stationery,P19,Resources,ACS LTD,09/10/2024,5352.84
Bath and North East Somerset Council,11097425,LK1,Fees,P21,Childrens Services,"NOW, NEXT & THEN",09/10/2024,5537.5
Bath and North East Somerset Council,11097209,LF4,Stationery,P19,Resources,ACS LTD,09/10/2024,5765
Bath and North East Somerset Council,11097480,LK1,Fees,P21,Childrens Services,HCRG CARE SERVICES LTD,09/10/2024,6173.37
Bath and North East Somerset Council,11097316,LJ4,Contracts,P21,Childrens Services,ARLEEN COACH & HIRE SERVICES LTD,09/10/2024,6180
Bath and North East Somerset Council,11097319,LJ4,Contracts,P21,Childrens Services,ARLEEN COACH & HIRE SERVICES LTD,09/10/2024,6180
Bath and North East Somerset Council,11097312,3G1,Grants/Advances,P23,"Housing, Planning & Economic Development",TVM CHELTENHAM LTD,09/10/2024,6510
Bath and North East Somerset Council,11097359,LJ1,Consultants Fees,P19,Resources,LAVAT CONSULTING LIMITED,09/10/2024,6750
Bath and North East Somerset Council,11097395,LJ4,Contracts,P21,Childrens Services,REDACTED T/A ROAD RUNNER MINI BUSES,09/10/2024,6765.14
Bath and North East Somerset Council,11097477,LJ4,Contracts,P20,Adult Services,POHWER,09/10/2024,6846.75
Bath and North East Somerset Council,11097183,LM2,Foster Carer Allowances,P21,Childrens Services,TRUE FOSTERING LIMITED,09/10/2024,7085.67
Bath and North East Somerset Council,11097289,3F7,External Fees,P19,Resources,4C STRATEGIES LTD,09/10/2024,7125
Bath and North East Somerset Council,11097207,LM2,Foster Carer Allowances,P21,Childrens Services,PREMIER CARE MANAGEMENT LTD,09/10/2024,7323.3
Bath and North East Somerset Council,11097128,LM2,Foster Carer Allowances,P21,Childrens Services,FIVE RIVERS CHILD CARE LTD,09/10/2024,7433.18
Bath and North East Somerset Council,11097357,3C4,Building Works,P19,Resources,OTIS LTD,09/10/2024,8243.2
Bath and North East Somerset Council,11097315,LJ4,Contracts,P21,Childrens Services,ARLEEN COACH & HIRE SERVICES LTD,09/10/2024,8297.68
Bath and North East Somerset Council,11097305,PB4,Payments to Private Contractors,P05,Neighbourhood Services,HILLS WASTE SOLUTIONS LTD,09/10/2024,9212.65
Bath and North East Somerset Council,11097305,PB4,Payments to Private Contractors,P05,Neighbourhood Services,HILLS WASTE SOLUTIONS LTD,09/10/2024,9326.14
Bath and North East Somerset Council,11097224,LH5,Marketing,P33,Economic & Cultural Sustainable Development,26 MARKETING,09/10/2024,10089
Bath and North East Somerset Council,11097189,KE3,Transport & Travel,P19,Resources,CLICK TRAVEL LTD,09/10/2024,10109.13
Bath and North East Somerset Council,11097434,EC9,Other Employee Expenses,P32,Council Priorities & Delivery,CORDELL HEALTH LTD,09/10/2024,10109.28
Bath and North East Somerset Council,11097500,LK1,Fees,P32,Council Priorities & Delivery,BATH WELCOMES REFUGEES,09/10/2024,11625
Bath and North East Somerset Council,11097203,LK1,Fees,P34,Highways,CHIPSIDE LIMITED,09/10/2024,11911.56
Bath and North East Somerset Council,11096836,3C4,Building Works,P34,Highways,ATKINSREALIS UK LTD,09/10/2024,12309
Bath and North East Somerset Council,11097380,LP5,Software Support,P19,Resources,TROJAN CONSULTANTS LTD,09/10/2024,12720
Bath and North East Somerset Council,11097210,LJ4,Contracts,P20,Adult Services,POHWER,09/10/2024,12932.75
Bath and North East Somerset Council,11097136,LM1,Volunt Homes Placements Top/Up,P21,Childrens Services,PARK BLUE HOMES LTD,09/10/2024,13101.43
Bath and North East Somerset Council,11097201,LP5,Software Support,P19,Resources,CORPORATE PROJECT SOLUTIONS LTD,09/10/2024,13884.75
Bath and North East Somerset Council,11097231,LM4,Respite Care,P21,Childrens Services,THORNBURY NURSING SERVICES,09/10/2024,13977.28
Bath and North East Somerset Council,11097172,LM1,Volunt Homes Placements Top/Up,P21,Childrens Services,STREETZ AHEAD CREATIVE HOUSING LTD,09/10/2024,13988.7
Bath and North East Somerset Council,11097288,LJ4,Contracts,P21,Childrens Services,MENTORING PLUS BATH AND NE SOMERSET LTD,09/10/2024,16250
Bath and North East Somerset Council,11097527,3F7,External Fees,P05,Neighbourhood Services,SRA ARCHITECTS LTD,09/10/2024,16783.1
Bath and North East Somerset Council,11097132,LM1,Volunt Homes Placements Top/Up,P21,Childrens Services,PREMIER CARE MANAGEMENT LTD,09/10/2024,17340
Bath and North East Somerset Council,11097154,LL1,Services to/for Clients,P35,Built Environment & Sustainable Development,BATH YMCA TRADING,09/10/2024,18000
Bath and North East Somerset Council,11097142,LM1,Volunt Homes Placements Top/Up,P21,Childrens Services,SEMI INDEPENDENT HOUSE LIMITED,09/10/2024,18153
Bath and North East Somerset Council,11097149,KA3,Fuel,P05,Neighbourhood Services,CERTAS ENERGY UK LTD,09/10/2024,18876.81
Bath and North East Somerset Council,11097353,3C4,Building Works,P19,Resources,HORDERS,09/10/2024,21625.4
Bath and North East Somerset Council,11097373,LF1,Printing/Design,P05,Neighbourhood Services,XEROX (UK) LTD,09/10/2024,23769.25
Bath and North East Somerset Council,11097186,3C4,Building Works,P19,Resources,M D BUILDING SERVICES LTD,09/10/2024,24399.33
Bath and North East Somerset Council,11097189,KE3,Transport & Travel,P19,Resources,CLICK TRAVEL LTD,09/10/2024,25523.6
Bath and North East Somerset Council,11097342,3C4,Building Works,P19,Resources,HORDERS,09/10/2024,27519.86
Bath and North East Somerset Council,11097241,LM1,Volunt Homes Placements Top/Up,P21,Childrens Services,HALLIWELL HOMES LTD,09/10/2024,28670.79
Bath and North East Somerset Council,11097133,LM1,Volunt Homes Placements Top/Up,P21,Childrens Services,PREMIER CARE MANAGEMENT LTD,09/10/2024,33365.6
Bath and North East Somerset Council,11097305,LW6,Tax,P05,Neighbourhood Services,HILLS WASTE SOLUTIONS LTD,09/10/2024,35002.62
Bath and North East Somerset Council,11097204,LJ1,Consultants Fees,P19,Resources,MATRIX SCM,09/10/2024,43434.09
Bath and North East Somerset Council,11097448,PA3,Payments to Health Authorities,P20,Adult Services,AVON & WILTS MENTAL HEALTH PARTNERSHIP,09/10/2024,44255.58
Bath and North East Somerset Council,11097470,LK1,Fees,P21,Childrens Services,MENTORING PLUS BATH AND NE SOMERSET LTD,09/10/2024,44675.46
Bath and North East Somerset Council,11097277,LJ4,Contracts,P21,Childrens Services,ACTION FOR CHILDREN,09/10/2024,89989.75
Bath and North East Somerset Council,11097424,DB1,Agency Staff,P32,Council Priorities & Delivery,MATRIX SCM,09/10/2024,125406.78
Bath and North East Somerset Council,11097298,3C4,Building Works,P21,Childrens Services,H MEALING & SONS LTD,09/10/2024,133348.88
Bath and North East Somerset Council,81298350,LM8,Home Care,P20,Adult Services,ABICARE HEALTH SOLUTIONS LTD,10/10/2024,14.26
Bath and North East Somerset Council,81298351,LL3,Supported Living,P20,Adult Services,ALWOOD CARE,10/10/2024,86.72
Bath and North East Somerset Council,81298351,LL3,Supported Living,P20,Adult Services,ALWOOD CARE,10/10/2024,86.72
Bath and North East Somerset Council,81298351,LL3,Supported Living,P20,Adult Services,ALWOOD CARE,10/10/2024,86.72
Bath and North East Somerset Council,81298342,LM8,Home Care,P20,Adult Services,NETWORK HEALTHCARE,10/10/2024,95.04
Bath and North East Somerset Council,81298342,LM8,Home Care,P20,Adult Services,NETWORK HEALTHCARE,10/10/2024,99.81
Bath and North East Somerset Council,81298342,LM8,Home Care,P20,Adult Services,NETWORK HEALTHCARE,10/10/2024,171.09
Bath and North East Somerset Council,81298342,LM8,Home Care,P20,Adult Services,NETWORK HEALTHCARE,10/10/2024,190.1
Bath and North East Somerset Council,81298345,LM8,Home Care,P20,Adult Services,AMICUS HOMECARE LTD,10/10/2024,266.8
Bath and North East Somerset Council,81298341,LM8,Home Care,P20,Adult Services,CARING COMES 1ST LTD,10/10/2024,273
Bath and North East Somerset Council,81298342,LM8,Home Care,P20,Adult Services,NETWORK HEALTHCARE,10/10/2024,285.15
Bath and North East Somerset Council,81298351,LL3,Supported Living,P20,Adult Services,ALWOOD CARE,10/10/2024,303.52
Bath and North East Somerset Council,81298350,LM8,Home Care,P20,Adult Services,ABICARE HEALTH SOLUTIONS LTD,10/10/2024,304.16
Bath and North East Somerset Council,81298342,LM8,Home Care,P20,Adult Services,NETWORK HEALTHCARE,10/10/2024,308.94
Bath and North East Somerset Council,81298341,LM8,Home Care,P20,Adult Services,CARING COMES 1ST LTD,10/10/2024,312
Bath and North East Somerset Council,81298335,LM8,Home Care,P20,Adult Services,KUMARI HOMECARE SERVICE,10/10/2024,361.22
Bath and North East Somerset Council,81298350,LM8,Home Care,P20,Adult Services,ABICARE HEALTH SOLUTIONS LTD,10/10/2024,385.02
Bath and North East Somerset Council,81298350,LM8,Home Care,P20,Adult Services,ABICARE HEALTH SOLUTIONS LTD,10/10/2024,399.28
Bath and North East Somerset Council,81298335,LM8,Home Care,P20,Adult Services,KUMARI HOMECARE SERVICE,10/10/2024,399.28
Bath and North East Somerset Council,81298342,LM8,Home Care,P20,Adult Services,NETWORK HEALTHCARE,10/10/2024,399.28
Bath and North East Somerset Council,81298342,LM8,Home Care,P20,Adult Services,NETWORK HEALTHCARE,10/10/2024,427.8
Bath and North East Somerset Council,81298342,LM8,Home Care,P20,Adult Services,NETWORK HEALTHCARE,10/10/2024,427.8
Bath and North East Somerset Council,11097556,LL6,Needs & Services,P21,Childrens Services,LANGUAGE EMPIRE LTD,10/10/2024,439.2
Bath and North East Somerset Council,11097545,3C4,Building Works,P19,Resources,HORDERS,10/10/2024,450
Bath and North East Somerset Council,81298342,LM8,Home Care,P20,Adult Services,NETWORK HEALTHCARE,10/10/2024,456.24
Bath and North East Somerset Council,11097611,LD1,Protective & Safety Clothing & PPE,P05,Neighbourhood Services,MISTER UNIFORM,10/10/2024,460.41
Bath and North East Somerset Council,11097539,YF2,Fees & Charges,P33,Economic & Cultural Sustainable Development,REDACTED,10/10/2024,500
Bath and North East Somerset Council,11097650,LA5,Materials,P05,Neighbourhood Services,R M PENNY (PLANT HIRE & DEMOLITION) LTD,10/10/2024,500
Bath and North East Somerset Council,11097534,LD1,Protective & Safety Clothing & PPE,P05,Neighbourhood Services,SMI GROUP LTD,10/10/2024,502
Bath and North East Somerset Council,81298688,PG1,Rent Allowances,P19,Resources,REDACTED,10/10/2024,507.7
Bath and North East Somerset Council,81298497,PG1,Rent Allowances,P19,Resources,REDACTED,10/10/2024,510.92
Bath and North East Somerset Council,81298665,PG1,Rent Allowances,P19,Resources,REDACTED,10/10/2024,520.29
Bath and North East Somerset Council,81298351,LL3,Supported Living,P20,Adult Services,ALWOOD CARE,10/10/2024,520.32
Bath and North East Somerset Council,11097630,LP5,Software Support,P19,Resources,SOFTCAT LTD,10/10/2024,520.83
Bath and North East Somerset Council,81298350,LM8,Home Care,P20,Adult Services,ABICARE HEALTH SOLUTIONS LTD,10/10/2024,532.28
Bath and North East Somerset Council,81298350,LM8,Home Care,P20,Adult Services,ABICARE HEALTH SOLUTIONS LTD,10/10/2024,532.28
Bath and North East Somerset Council,81298350,LM8,Home Care,P20,Adult Services,ABICARE HEALTH SOLUTIONS LTD,10/10/2024,532.28
Bath and North East Somerset Council,81298424,PG1,Rent Allowances,P19,Resources,REDACTED,10/10/2024,545.18
Bath and North East Somerset Council,81298873,PG1,Rent Allowances,P19,Resources,REDACTED,10/10/2024,547.14
Bath and North East Somerset Council,81298589,PG1,Rent Allowances,P19,Resources,REDACTED,10/10/2024,552.32
Bath and North East Somerset Council,81298350,LM8,Home Care,P20,Adult Services,ABICARE HEALTH SOLUTIONS LTD,10/10/2024,570.24
Bath and North East Somerset Council,81298950,PG1,Rent Allowances,P19,Resources,REDACTED,10/10/2024,571.94
Bath and North East Somerset Council,11097547,LD1,Protective & Safety Clothing & PPE,P05,Neighbourhood Services,MISTER UNIFORM,10/10/2024,574.08
Bath and North East Somerset Council,11097590,LL2,Personal Needs of Clients,P21,Childrens Services,BAMBINOS DAY NURSERY,10/10/2024,575
Bath and North East Somerset Council,81298674,PG1,Rent Allowances,P19,Resources,REDACTED,10/10/2024,576.4
Bath and North East Somerset Council,81298349,LM8,Home Care,P20,Adult Services,MERIT HEALTHCARE LTD,10/10/2024,589.28
Bath and North East Somerset Council,81298349,LM8,Home Care,P20,Adult Services,MERIT HEALTHCARE LTD,10/10/2024,608.28
Bath and North East Somerset Council,81298342,LM8,Home Care,P20,Adult Services,NETWORK HEALTHCARE,10/10/2024,608.32
Bath and North East Somerset Council,11097543,LD1,Protective & Safety Clothing & PPE,P05,Neighbourhood Services,SMI GROUP LTD,10/10/2024,619.47
Bath and North East Somerset Council,81299051,PG1,Rent Allowances,P19,Resources,REDACTED,10/10/2024,628.75
Bath and North East Somerset Council,11097536,LK1,Fees,P21,Childrens Services,MEDGEN HEALTHCARE RECRUITMENT,10/10/2024,632.52
Bath and North East Somerset Council,11097537,LK1,Fees,P21,Childrens Services,MEDGEN HEALTHCARE RECRUITMENT,10/10/2024,632.52
Bath and North East Somerset Council,81298485,PG1,Rent Allowances,P19,Resources,REDACTED,10/10/2024,632.72
Bath and North East Somerset Council,11097693,3F7,External Fees,P25,Transport,RSK ENVIRONMENT LTD,10/10/2024,645
Bath and North East Somerset Council,81298506,PG1,Rent Allowances,P19,Resources,REDACTED,10/10/2024,646.16
Bath and North East Somerset Council,11097549,LD1,Protective & Safety Clothing & PPE,P05,Neighbourhood Services,MISTER UNIFORM,10/10/2024,650.4
Bath and North East Somerset Council,81298345,LM8,Home Care,P20,Adult Services,AMICUS HOMECARE LTD,10/10/2024,652.5
Bath and North East Somerset Council,81298350,LM8,Home Care,P20,Adult Services,ABICARE HEALTH SOLUTIONS LTD,10/10/2024,665.28
Bath and North East Somerset Council,81298342,LM8,Home Care,P20,Adult Services,NETWORK HEALTHCARE,10/10/2024,665.88
Bath and North East Somerset Council,11097455,PB4,Payments to Private Contractors,P05,Neighbourhood Services,CLEANSING SERVICE GROUP LTD,10/10/2024,668.12
Bath and North East Somerset Council,81298351,LL3,Supported Living,P20,Adult Services,ALWOOD CARE,10/10/2024,693.76
Bath and North East Somerset Council,81298342,LM8,Home Care,P20,Adult Services,NETWORK HEALTHCARE,10/10/2024,693.95
Bath and North East Somerset Council,81298757,PG1,Rent Allowances,P19,Resources,REDACTED,10/10/2024,715.38
Bath and North East Somerset Council,81298507,PG1,Rent Allowances,P19,Resources,REDACTED,10/10/2024,720
Bath and North East Somerset Council,81298351,LL3,Supported Living,P20,Adult Services,ALWOOD CARE,10/10/2024,737.12
Bath and North East Somerset Council,81298343,LM9,Day Care,P20,Adult Services,KEYSTONES MENTAL HEALTH SERVICES,10/10/2024,747.08
Bath and North East Somerset Council,81298343,LM9,Day Care,P20,Adult Services,KEYSTONES MENTAL HEALTH SERVICES,10/10/2024,747.08
Bath and North East Somerset Council,11097683,HE5,Security of Premises,P33,Economic & Cultural Sustainable Development,RS SECURITY LTD,10/10/2024,774.66
Bath and North East Somerset Council,81298351,LL3,Supported Living,P20,Adult Services,ALWOOD CARE,10/10/2024,780.48
Bath and North East Somerset Council,81298342,LM8,Home Care,P20,Adult Services,NETWORK HEALTHCARE,10/10/2024,788.98
Bath and North East Somerset Council,81298342,LM8,Home Care,P20,Adult Services,NETWORK HEALTHCARE,10/10/2024,791.39
Bath and North East Somerset Council,11097577,LK6,Photography/Artworks/Graphics,P33,Economic & Cultural Sustainable Development,FUTURE PROOF PHOTOGRAPHY LTD,10/10/2024,800
Bath and North East Somerset Council,11097254,3E5,IT Hardware,P19,Resources,PROTEL DATA SERVICES,10/10/2024,800
Bath and North East Somerset Council,11097487,3F7,External Fees,P34,Highways,AECOM LIMITED,10/10/2024,808.3
Bath and North East Somerset Council,81298350,LM8,Home Care,P20,Adult Services,ABICARE HEALTH SOLUTIONS LTD,10/10/2024,831.79
Bath and North East Somerset Council,81298351,LL3,Supported Living,P20,Adult Services,ALWOOD CARE,10/10/2024,867.2
Bath and North East Somerset Council,81298351,LL3,Supported Living,P20,Adult Services,ALWOOD CARE,10/10/2024,867.2
Bath and North East Somerset Council,81298351,LL3,Supported Living,P20,Adult Services,ALWOOD CARE,10/10/2024,867.2
Bath and North East Somerset Council,11097565,LK1,Fees,P20,Adult Services,CARE 4 QUALITY LTD,10/10/2024,875
Bath and North East Somerset Council,81298341,LM8,Home Care,P20,Adult Services,CARING COMES 1ST LTD,10/10/2024,884
Bath and North East Somerset Council,81298609,PG1,Rent Allowances,P19,Resources,REDACTED,10/10/2024,914.58
Bath and North East Somerset Council,81298349,LM8,Home Care,P20,Adult Services,MERIT HEALTHCARE LTD,10/10/2024,931.56
Bath and North East Somerset Council,81298342,LM8,Home Care,P20,Adult Services,NETWORK HEALTHCARE,10/10/2024,931.56
Bath and North East Somerset Council,81298351,LL3,Supported Living,P20,Adult Services,ALWOOD CARE,10/10/2024,932.24
Bath and North East Somerset Council,81298342,LM8,Home Care,P20,Adult Services,NETWORK HEALTHCARE,10/10/2024,934.03
Bath and North East Somerset Council,11097575,LA3,Equipment Maintenance (Non Medical),P20,Adult Services,TVM CHELTENHAM LTD,10/10/2024,934.9
Bath and North East Somerset Council,81298805,PG1,Rent Allowances,P19,Resources,REDACTED,10/10/2024,955.38
Bath and North East Somerset Council,81298342,LM8,Home Care,P20,Adult Services,NETWORK HEALTHCARE,10/10/2024,960.08
Bath and North East Somerset Council,81298837,PG1,Rent Allowances,P19,Resources,Y.M.C.A.,10/10/2024,978.94
Bath and North East Somerset Council,11097559,KA1,Repairs & Maintenance,P05,Neighbourhood Services,TDL EQUIPMENT,10/10/2024,990
Bath and North East Somerset Council,11097561,KA1,Repairs & Maintenance,P05,Neighbourhood Services,TDL EQUIPMENT,10/10/2024,990
Bath and North East Somerset Council,81299057,PG1,Rent Allowances,P19,Resources,CURO,10/10/2024,1000
Bath and North East Somerset Council,81298350,LM8,Home Care,P20,Adult Services,ABICARE HEALTH SOLUTIONS LTD,10/10/2024,1007.6
Bath and North East Somerset Council,81298350,LM8,Home Care,P20,Adult Services,ABICARE HEALTH SOLUTIONS LTD,10/10/2024,1007.6
Bath and North East Somerset Council,81298350,LM8,Home Care,P20,Adult Services,ABICARE HEALTH SOLUTIONS LTD,10/10/2024,1026.72
Bath and North East Somerset Council,81298342,LM8,Home Care,P20,Adult Services,NETWORK HEALTHCARE,10/10/2024,1064.56
Bath and North East Somerset Council,81298342,LM8,Home Care,P20,Adult Services,NETWORK HEALTHCARE,10/10/2024,1131.2
Bath and North East Somerset Council,11097637,LL8,Individualised Budget,P20,Adult Services,REDACTED,10/10/2024,1150.71
Bath and North East Somerset Council,11097673,LA5,Materials,P05,Neighbourhood Services,HURLEY ENGINE SERVICES LTD,10/10/2024,1159.88
Bath and North East Somerset Council,81298349,LM8,Home Care,P20,Adult Services,MERIT HEALTHCARE LTD,10/10/2024,1197.84
Bath and North East Somerset Council,81298342,LM8,Home Care,P20,Adult Services,NETWORK HEALTHCARE,10/10/2024,1197.84
