Body Name,Transaction Number,Account Code Description,Expenses Type,Service Code,Service Area Categorisation,Supplier Name,Date,Amount
Bath and North East Somerset Council,11087924,KB1,Hire of Vehicles,P05,Neighbourhood Services,DAYS RENTAL,03/07/2024,1415.6
Bath and North East Somerset Council,81282254,PG1,Rent Allowances,P19,Resources,CURO,03/07/2024,500
Bath and North East Somerset Council,81282277,PG1,Rent Allowances,P19,Resources,CURO,03/07/2024,566.8
Bath and North East Somerset Council,81282261,PG1,Rent Allowances,P19,Resources,CURO,03/07/2024,787.97
Bath and North East Somerset Council,81282255,PG1,Rent Allowances,P19,Resources,CURO,03/07/2024,1100
Bath and North East Somerset Council,81282263,PG1,Rent Allowances,P19,Resources,CURO,03/07/2024,1500
Bath and North East Somerset Council,81282260,PG1,Rent Allowances,P19,Resources,CURO,03/07/2024,1610.7
Bath and North East Somerset Council,81282273,PG1,Rent Allowances,P19,Resources,CURO,03/07/2024,1994.63
Bath and North East Somerset Council,81282266,PG1,Rent Allowances,P19,Resources,CURO,03/07/2024,2633.52
Bath and North East Somerset Council,81282278,PG1,Rent Allowances,P19,Resources,CURO,03/07/2024,2834.05
Bath and North East Somerset Council,11087937,KB1,Hire of Vehicles,P05,Neighbourhood Services,ENDURANCE VEHICLE SOLUTIONS LIMITED,03/07/2024,3753.75
Bath and North East Somerset Council,11087899,LM1,Volunt Homes Placements Top/Up,P21,Childrens Services,ENVOLVE CHILD CARE LIMITED,03/07/2024,30778.57
Bath and North East Somerset Council,11087976,HN1,Electricity,P33,Economic & Cultural Sustainable Development,EON NEXT,03/07/2024,560
Bath and North East Somerset Council,81282167,LJ3,Other Services to the Council,P32,Council Priorities & Delivery,REDACTED,03/07/2024,500
Bath and North East Somerset Council,11087897,LM1,Volunt Homes Placements Top/Up,P21,Childrens Services,FAIR WAYS COMMUNITY BENEFIT SOCIETY,03/07/2024,12754.16
Bath and North East Somerset Council,11087900,LM1,Volunt Homes Placements Top/Up,P21,Childrens Services,FAIRPORT CARE SERVICES LTD,03/07/2024,23682.98
Bath and North East Somerset Council,81282099,LM2,Foster Carer Allowances,P21,Childrens Services,REDACTED,03/07/2024,433
Bath and North East Somerset Council,81282099,LM2,Foster Carer Allowances,P21,Childrens Services,REDACTED,03/07/2024,712
Bath and North East Somerset Council,11088016,LK1,Fees,P21,Childrens Services,FIRST STEPS CENTRE FOR CHILDREN & FAMILIE,03/07/2024,70092.18
Bath and North East Somerset Council,11087856,3F7,External Fees,P23,"Housing, Planning & Economic Development",For and behalf of Mobius Works,03/07/2024,4495.11
Bath and North East Somerset Council,11087987,LM2,Foster Carer Allowances,P21,Childrens Services,FOSTER CARE ASSOCIATES LTD,03/07/2024,3725.46
Bath and North East Somerset Council,11087990,LM2,Foster Carer Allowances,P21,Childrens Services,FOSTER CARE ASSOCIATES LTD,03/07/2024,3725.46
Bath and North East Somerset Council,11087994,LM2,Foster Carer Allowances,P21,Childrens Services,FOSTER CARE ASSOCIATES LTD,03/07/2024,3867.56
Bath and North East Somerset Council,11087992,LM2,Foster Carer Allowances,P21,Childrens Services,FOSTER CARE ASSOCIATES LTD,03/07/2024,4040.54
Bath and North East Somerset Council,11087995,LM2,Foster Carer Allowances,P21,Childrens Services,FOSTER CARE ASSOCIATES LTD,03/07/2024,4040.54
Bath and North East Somerset Council,11087904,LM2,Foster Carer Allowances,P21,Childrens Services,FOSTERPLUS LTD,03/07/2024,4214.76
Bath and North East Somerset Council,11087867,LK1,Fees,P20,Adult Services,GBS - RE: NHS PENSION SCHEME,03/07/2024,4760.34
Bath and North East Somerset Council,81282211,LJ3,Other Services to the Council,P32,Council Priorities & Delivery,REDACTED,03/07/2024,500
Bath and North East Somerset Council,81282025,LL9,Special Guardianship,P21,Childrens Services,REDACTED,03/07/2024,108.81
Bath and North East Somerset Council,81282025,LL9,Special Guardianship,P21,Childrens Services,REDACTED,03/07/2024,108.81
Bath and North East Somerset Council,81282025,LL9,Special Guardianship,P21,Childrens Services,REDACTED,03/07/2024,128.81
Bath and North East Somerset Council,81282025,LL9,Special Guardianship,P21,Childrens Services,REDACTED,03/07/2024,128.81
Bath and North East Somerset Council,81282025,LL9,Special Guardianship,P21,Childrens Services,REDACTED,03/07/2024,160.71
Bath and North East Somerset Council,81282208,LJ3,Other Services to the Council,P32,Council Priorities & Delivery,REDACTED,03/07/2024,500
Bath and North East Somerset Council,81282214,LJ3,Other Services to the Council,P32,Council Priorities & Delivery,REDACTED,03/07/2024,500
Bath and North East Somerset Council,81282179,LJ3,Other Services to the Council,P32,Council Priorities & Delivery,REDACTED,03/07/2024,500
Bath and North East Somerset Council,81282170,LJ3,Other Services to the Council,P32,Council Priorities & Delivery,REDACTED,03/07/2024,500
Bath and North East Somerset Council,11087952,3G1,Grants/Advances,P23,"Housing, Planning & Economic Development",REDACTED,03/07/2024,6195
Bath and North East Somerset Council,81282024,LM2,Foster Carer Allowances,P21,Childrens Services,REDACTED,03/07/2024,256.95
Bath and North East Somerset Council,81282024,LM4,Respite Care,P21,Childrens Services,REDACTED,03/07/2024,299.43
Bath and North East Somerset Council,81282024,LM2,Foster Carer Allowances,P21,Childrens Services,REDACTED,03/07/2024,1072
Bath and North East Somerset Council,81282024,LM2,Foster Carer Allowances,P21,Childrens Services,REDACTED,03/07/2024,1909.28
Bath and North East Somerset Council,81282205,LJ3,Other Services to the Council,P32,Council Priorities & Delivery,REDACTED,03/07/2024,500
Bath and North East Somerset Council,81282218,LJ3,Other Services to the Council,P32,Council Priorities & Delivery,REDACTED,03/07/2024,500
Bath and North East Somerset Council,11088022,3C4,Building Works,P05,Neighbourhood Services,HORDERS,03/07/2024,1222.79
Bath and North East Somerset Council,11087908,HA2,Servicing,P33,Economic & Cultural Sustainable Development,HORDERS,03/07/2024,1309
Bath and North East Somerset Council,81282264,PG1,Rent Allowances,P19,Resources,HOMETURF LETTINGS,03/07/2024,1499.31
Bath and North East Somerset Council,11087885,LJ6,Waste Disposal,P20,Adult Services,INITIAL WASHROOM SOLUTIONS,03/07/2024,419.52
Bath and North East Somerset Council,81282215,LJ3,Other Services to the Council,P32,Council Priorities & Delivery,REDACTED,03/07/2024,500
Bath and North East Somerset Council,81282157,LJ3,Other Services to the Council,P32,Council Priorities & Delivery,REDACTED,03/07/2024,500
Bath and North East Somerset Council,81282196,LJ3,Other Services to the Council,P32,Council Priorities & Delivery,REDACTED,03/07/2024,500
Bath and North East Somerset Council,81282017,LM2,Foster Carer Allowances,P21,Childrens Services,REDACTED,03/07/2024,1010
Bath and North East Somerset Council,81282017,LM2,Foster Carer Allowances,P21,Childrens Services,REDACTED,03/07/2024,1010
Bath and North East Somerset Council,81282017,LM2,Foster Carer Allowances,P21,Childrens Services,REDACTED,03/07/2024,1010
Bath and North East Somerset Council,81282229,LJ3,Other Services to the Council,P32,Council Priorities & Delivery,REDACTED,03/07/2024,500
Bath and North East Somerset Council,81282030,LM2,Foster Carer Allowances,P21,Childrens Services,REDACTED,03/07/2024,1166
Bath and North East Somerset Council,81282063,LL9,Special Guardianship,P21,Childrens Services,REDACTED,03/07/2024,415.6
Bath and North East Somerset Council,81282063,LL9,Special Guardianship,P21,Childrens Services,REDACTED,03/07/2024,439.4
Bath and North East Somerset Council,11087955,LP5,Software Support,P19,Resources,KAINOS SOFTWARE LIMITED,03/07/2024,12500
Bath and North East Somerset Council,81282014,LM2,Foster Carer Allowances,P21,Childrens Services,REDACTED,03/07/2024,948
Bath and North East Somerset Council,81282161,LJ3,Other Services to the Council,P32,Council Priorities & Delivery,REDACTED,03/07/2024,500
Bath and North East Somerset Council,81282268,PG1,Rent Allowances,P19,Resources,LIVEWEST HOMES LIMITED,03/07/2024,685.99
Bath and North East Somerset Council,81282142,PG4,Support Grants,P19,Resources,LOCAL WELFARE PROVISION,03/07/2024,500
Bath and North East Somerset Council,81282147,PG4,Support Grants,P19,Resources,LOCAL WELFARE PROVISION,03/07/2024,500
Bath and North East Somerset Council,81282151,PG4,Support Grants,P19,Resources,LOCAL WELFARE PROVISION,03/07/2024,500
Bath and North East Somerset Council,81282154,PG4,Support Grants,P19,Resources,LOCAL WELFARE PROVISION,03/07/2024,500
Bath and North East Somerset Council,81282144,PG4,Support Grants,P19,Resources,LOCAL WELFARE PROVISION,03/07/2024,1000
Bath and North East Somerset Council,81282146,PG4,Support Grants,P19,Resources,LOCAL WELFARE PROVISION,03/07/2024,1000
Bath and North East Somerset Council,11087918,LM1,Volunt Homes Placements Top/Up,P21,Childrens Services,LANDSKER CHILD CARE LTD,03/07/2024,19618.57
Bath and North East Somerset Council,11087915,LM1,Volunt Homes Placements Top/Up,P21,Childrens Services,LANDSKER CHILD CARE LTD,03/07/2024,21525.6
Bath and North East Somerset Council,11087914,LM1,Volunt Homes Placements Top/Up,P21,Childrens Services,LANDSKER CHILD CARE LTD,03/07/2024,22244.71
Bath and North East Somerset Council,81282220,LJ3,Other Services to the Council,P32,Council Priorities & Delivery,REDACTED,03/07/2024,500
Bath and North East Somerset Council,81282171,LJ3,Other Services to the Council,P32,Council Priorities & Delivery,REDACTED,03/07/2024,500
Bath and North East Somerset Council,81282076,LL9,Special Guardianship,P21,Childrens Services,REDACTED,03/07/2024,1470
Bath and North East Somerset Council,11087927,KB1,Hire of Vehicles,P05,Neighbourhood Services,LEEDS COMMERCIAL LTD,03/07/2024,1100
Bath and North East Somerset Council,11087972,KB1,Hire of Vehicles,P05,Neighbourhood Services,LEEDS COMMERCIAL LTD,03/07/2024,1100
Bath and North East Somerset Council,81282187,LJ3,Other Services to the Council,P32,Council Priorities & Delivery,REDACTED,03/07/2024,500
Bath and North East Somerset Council,81282206,LJ3,Other Services to the Council,P32,Council Priorities & Delivery,REDACTED,03/07/2024,500
Bath and North East Somerset Council,81282082,LM2,Foster Carer Allowances,P21,Childrens Services,REDACTED,03/07/2024,495
Bath and North East Somerset Council,11087873,KB1,Hire of Vehicles,P05,Neighbourhood Services,LEEDS COMMERCIAL LTD,03/07/2024,1320
Bath and North East Somerset Council,81282082,LM2,Foster Carer Allowances,P21,Childrens Services,REDACTED,03/07/2024,536
Bath and North East Somerset Council,11087926,KB1,Hire of Vehicles,P05,Neighbourhood Services,LEEDS COMMERCIAL LTD,03/07/2024,1320
Bath and North East Somerset Council,11087928,KB1,Hire of Vehicles,P05,Neighbourhood Services,LEEDS COMMERCIAL LTD,03/07/2024,1440
Bath and North East Somerset Council,11087931,KB1,Hire of Vehicles,P05,Neighbourhood Services,LEEDS COMMERCIAL LTD,03/07/2024,1440
Bath and North East Somerset Council,81282043,LM2,Foster Carer Allowances,P21,Childrens Services,REDACTED,03/07/2024,1072
Bath and North East Somerset Council,11088003,LM1,Volunt Homes Placements Top/Up,P21,Childrens Services,LIGHTHOUSE SOUTHWEST,03/07/2024,24032.56
Bath and North East Somerset Council,11087947,KB2,Vehicle Leasing,P20,Adult Services,LONDON HIRE LTD,03/07/2024,910
Bath and North East Somerset Council,11087948,KB2,Vehicle Leasing,P20,Adult Services,LONDON HIRE LTD,03/07/2024,910
Bath and North East Somerset Council,81282174,LJ3,Other Services to the Council,P32,Council Priorities & Delivery,REDACTED,03/07/2024,500
Bath and North East Somerset Council,81282230,LJ3,Other Services to the Council,P32,Council Priorities & Delivery,REDACTED,03/07/2024,500
Bath and North East Somerset Council,81282023,LM2,Foster Carer Allowances,P21,Childrens Services,REDACTED,03/07/2024,990
Bath and North East Somerset Council,81282023,LM2,Foster Carer Allowances,P21,Childrens Services,REDACTED,03/07/2024,990
Bath and North East Somerset Council,81282023,LM2,Foster Carer Allowances,P21,Childrens Services,REDACTED,03/07/2024,990
Bath and North East Somerset Council,11087946,KB2,Vehicle Leasing,P20,Adult Services,LONDON HIRE LTD,03/07/2024,1116.25
Bath and North East Somerset Council,11087945,KB2,Vehicle Leasing,P20,Adult Services,LONDON HIRE LTD,03/07/2024,1450
Bath and North East Somerset Council,11087879,LM2,Foster Carer Allowances,P21,Childrens Services,LOTUS FOSTER CARE LTD,03/07/2024,3535.5
Bath and North East Somerset Council,11087893,LM2,Foster Carer Allowances,P21,Childrens Services,LOTUS FOSTER CARE LTD,03/07/2024,3535.5
Bath and North East Somerset Council,81282257,PG1,Rent Allowances,P19,Resources,REDACTED,03/07/2024,2770
Bath and North East Somerset Council,81282059,LL9,Special Guardianship,P21,Childrens Services,REDACTED,03/07/2024,262.66
Bath and North East Somerset Council,81282059,LL9,Special Guardianship,P21,Childrens Services,REDACTED,03/07/2024,262.66
Bath and North East Somerset Council,81282059,LL9,Special Guardianship,P21,Childrens Services,REDACTED,03/07/2024,286.46
Bath and North East Somerset Council,81282221,LJ3,Other Services to the Council,P32,Council Priorities & Delivery,REDACTED,03/07/2024,500
Bath and North East Somerset Council,81282046,LL9,Special Guardianship,P21,Childrens Services,REDACTED,03/07/2024,278.66
Bath and North East Somerset Council,81282046,LL9,Special Guardianship,P21,Childrens Services,REDACTED,03/07/2024,278.66
Bath and North East Somerset Council,81282199,LJ3,Other Services to the Council,P32,Council Priorities & Delivery,REDACTED,03/07/2024,500
Bath and North East Somerset Council,81282226,LJ3,Other Services to the Council,P32,Council Priorities & Delivery,REDACTED,03/07/2024,500
Bath and North East Somerset Council,81282227,LJ3,Other Services to the Council,P32,Council Priorities & Delivery,REDACTED,03/07/2024,500
Bath and North East Somerset Council,81282200,LJ3,Other Services to the Council,P32,Council Priorities & Delivery,REDACTED,03/07/2024,500
Bath and North East Somerset Council,81282034,LM5,Fostering Families Allowance,P21,Childrens Services,REDACTED,03/07/2024,576
Bath and North East Somerset Council,11087810,HA1,Responsive Maintenance,P33,Economic & Cultural Sustainable Development,MANNINGS FACILITIES MANAGEMENT LTD,03/07/2024,743.28
Bath and North East Somerset Council,11087792,HA1,Responsive Maintenance,P33,Economic & Cultural Sustainable Development,MANNINGS FACILITIES MANAGEMENT LTD,03/07/2024,870.58
Bath and North East Somerset Council,81282119,LM2,Foster Carer Allowances,P21,Childrens Services,REDACTED,03/07/2024,433
Bath and North East Somerset Council,81282119,LM2,Foster Carer Allowances,P21,Childrens Services,REDACTED,03/07/2024,433
Bath and North East Somerset Council,81282213,LJ3,Other Services to the Council,P32,Council Priorities & Delivery,REDACTED,03/07/2024,500
Bath and North East Somerset Council,11087790,HA1,Responsive Maintenance,P33,Economic & Cultural Sustainable Development,MANNINGS FACILITIES MANAGEMENT LTD,03/07/2024,1318.18
Bath and North East Somerset Council,11087925,3C4,Building Works,P19,Resources,MANNINGS FACILITIES MANAGEMENT LTD,03/07/2024,2187.14
Bath and North East Somerset Council,81282019,LL9,Special Guardianship,P21,Childrens Services,REDACTED,03/07/2024,517.73
Bath and North East Somerset Council,81282033,LM2,Foster Carer Allowances,P21,Childrens Services,REDACTED,03/07/2024,1010
Bath and North East Somerset Council,81282033,LM2,Foster Carer Allowances,P21,Childrens Services,REDACTED,03/07/2024,1052
Bath and North East Somerset Council,81282051,LL9,Special Guardianship,P21,Childrens Services,REDACTED,03/07/2024,325.98
Bath and North East Somerset Council,81282051,LL9,Special Guardianship,P21,Childrens Services,REDACTED,03/07/2024,349.78
Bath and North East Somerset Council,81282223,LJ3,Other Services to the Council,P32,Council Priorities & Delivery,REDACTED,03/07/2024,500
Bath and North East Somerset Council,11087964,LJ1,Consultants Fees,P19,Resources,MATRIX SCM,03/07/2024,28594.95
Bath and North East Somerset Council,81282163,LJ3,Other Services to the Council,P32,Council Priorities & Delivery,REDACTED,03/07/2024,500
Bath and North East Somerset Council,81282066,LM2,Foster Carer Allowances,P21,Childrens Services,REDACTED,03/07/2024,908
Bath and North East Somerset Council,81282066,LM2,Foster Carer Allowances,P21,Childrens Services,REDACTED,03/07/2024,908
Bath and North East Somerset Council,81282224,LJ3,Other Services to the Council,P32,Council Priorities & Delivery,REDACTED,03/07/2024,500
Bath and North East Somerset Council,81282198,LJ3,Other Services to the Council,P32,Council Priorities & Delivery,REDACTED,03/07/2024,1500
Bath and North East Somerset Council,81282222,LJ3,Other Services to the Council,P32,Council Priorities & Delivery,REDACTED,03/07/2024,500
Bath and North East Somerset Council,81282183,LJ3,Other Services to the Council,P32,Council Priorities & Delivery,REDACTED,03/07/2024,500
Bath and North East Somerset Council,81282193,LJ3,Other Services to the Council,P32,Council Priorities & Delivery,REDACTED,03/07/2024,500
Bath and North East Somerset Council,81282114,LL9,Special Guardianship,P21,Childrens Services,REDACTED,03/07/2024,740
Bath and North East Somerset Council,81282114,LL9,Special Guardianship,P21,Childrens Services,REDACTED,03/07/2024,740
Bath and North East Somerset Council,81282114,LL9,Special Guardianship,P21,Childrens Services,REDACTED,03/07/2024,840
Bath and North East Somerset Council,81282194,LJ3,Other Services to the Council,P32,Council Priorities & Delivery,REDACTED,03/07/2024,500
Bath and North East Somerset Council,81282166,LJ3,Other Services to the Council,P32,Council Priorities & Delivery,REDACTED,03/07/2024,500
Bath and North East Somerset Council,81282173,LJ3,Other Services to the Council,P32,Council Priorities & Delivery,REDACTED,03/07/2024,500
Bath and North East Somerset Council,81282192,LJ3,Other Services to the Council,P32,Council Priorities & Delivery,REDACTED,03/07/2024,500
Bath and North East Somerset Council,81282162,LJ3,Other Services to the Council,P32,Council Priorities & Delivery,REDACTED,03/07/2024,500
Bath and North East Somerset Council,81282209,LJ3,Other Services to the Council,P32,Council Priorities & Delivery,REDACTED,03/07/2024,500
Bath and North East Somerset Council,81282203,LJ3,Other Services to the Council,P32,Council Priorities & Delivery,REDACTED,03/07/2024,500
Bath and North East Somerset Council,81282164,LJ3,Other Services to the Council,P32,Council Priorities & Delivery,REDACTED,03/07/2024,500
Bath and North East Somerset Council,81282168,LJ3,Other Services to the Council,P32,Council Priorities & Delivery,REDACTED,03/07/2024,500
Bath and North East Somerset Council,81282165,LJ3,Other Services to the Council,P32,Council Priorities & Delivery,REDACTED,03/07/2024,500
Bath and North East Somerset Council,81282032,LL9,Special Guardianship,P21,Childrens Services,REDACTED,03/07/2024,263.52
Bath and North East Somerset Council,81282032,LL9,Special Guardianship,P21,Childrens Services,REDACTED,03/07/2024,263.52
Bath and North East Somerset Council,81282057,LM2,Foster Carer Allowances,P21,Childrens Services,REDACTED,03/07/2024,268
Bath and North East Somerset Council,81282057,LM2,Foster Carer Allowances,P21,Childrens Services,REDACTED,03/07/2024,526
Bath and North East Somerset Council,81282057,LM2,Foster Carer Allowances,P21,Childrens Services,REDACTED,03/07/2024,567
Bath and North East Somerset Council,81282057,LM2,Foster Carer Allowances,P21,Childrens Services,REDACTED,03/07/2024,567
Bath and North East Somerset Council,81282231,LJ3,Other Services to the Council,P32,Council Priorities & Delivery,REDACTED,03/07/2024,500
Bath and North East Somerset Council,81282219,LJ3,Other Services to the Council,P32,Council Priorities & Delivery,REDACTED,03/07/2024,500
Bath and North East Somerset Council,81282204,LJ3,Other Services to the Council,P32,Council Priorities & Delivery,REDACTED,03/07/2024,500
Bath and North East Somerset Council,81282047,LM2,Foster Carer Allowances,P21,Childrens Services,REDACTED,03/07/2024,990
Bath and North East Somerset Council,81282047,LM2,Foster Carer Allowances,P21,Childrens Services,REDACTED,03/07/2024,1072
Bath and North East Somerset Council,81282047,LM2,Foster Carer Allowances,P21,Childrens Services,REDACTED,03/07/2024,1072
Bath and North East Somerset Council,81282085,LL9,Special Guardianship,P21,Childrens Services,REDACTED,03/07/2024,224.02
Bath and North East Somerset Council,81282085,LL9,Special Guardianship,P21,Childrens Services,REDACTED,03/07/2024,224.02
Bath and North East Somerset Council,81282085,LL9,Special Guardianship,P21,Childrens Services,REDACTED,03/07/2024,324.02
Bath and North East Somerset Council,81282085,LL9,Special Guardianship,P21,Childrens Services,REDACTED,03/07/2024,324.02
Bath and North East Somerset Council,81282201,LJ3,Other Services to the Council,P32,Council Priorities & Delivery,REDACTED,03/07/2024,500
Bath and North East Somerset Council,81282225,LJ3,Other Services to the Council,P32,Council Priorities & Delivery,REDACTED,03/07/2024,500
Bath and North East Somerset Council,81282084,LM2,Foster Carer Allowances,P21,Childrens Services,REDACTED,03/07/2024,495
Bath and North East Somerset Council,81282084,LM2,Foster Carer Allowances,P21,Childrens Services,REDACTED,03/07/2024,536
Bath and North East Somerset Council,81282210,LJ3,Other Services to the Council,P32,Council Priorities & Delivery,REDACTED,03/07/2024,500
Bath and North East Somerset Council,81282111,LM2,Foster Carer Allowances,P21,Childrens Services,REDACTED,03/07/2024,762
Bath and North East Somerset Council,81282217,LJ3,Other Services to the Council,P32,Council Priorities & Delivery,REDACTED,03/07/2024,500
Bath and North East Somerset Council,81282054,LM2,Foster Carer Allowances,P21,Childrens Services,REDACTED,03/07/2024,990
Bath and North East Somerset Council,81282062,LM2,Foster Carer Allowances,P21,Childrens Services,REDACTED,03/07/2024,990
Bath and North East Somerset Council,81282062,LM2,Foster Carer Allowances,P21,Childrens Services,REDACTED,03/07/2024,990
Bath and North East Somerset Council,81282061,LM2,Foster Carer Allowances,P21,Childrens Services,REDACTED,03/07/2024,45
Bath and North East Somerset Council,81282061,LM2,Foster Carer Allowances,P21,Childrens Services,REDACTED,03/07/2024,474
Bath and North East Somerset Council,81282061,LM2,Foster Carer Allowances,P21,Childrens Services,REDACTED,03/07/2024,495
Bath and North East Somerset Council,81282191,LJ3,Other Services to the Council,P32,Council Priorities & Delivery,REDACTED,03/07/2024,500
Bath and North East Somerset Council,81282039,LL9,Special Guardianship,P21,Childrens Services,REDACTED,03/07/2024,349.38
Bath and North East Somerset Council,81282039,LL9,Special Guardianship,P21,Childrens Services,REDACTED,03/07/2024,349.38
Bath and North East Somerset Council,81282172,LJ3,Other Services to the Council,P32,Council Priorities & Delivery,REDACTED,03/07/2024,500
Bath and North East Somerset Council,11087920,LP5,Software Support,P19,Resources,METRIC GROUP LIMITED,03/07/2024,505
Bath and North East Somerset Council,81282180,LJ3,Other Services to the Council,P32,Council Priorities & Delivery,REDACTED,03/07/2024,500
Bath and North East Somerset Council,81282190,LJ3,Other Services to the Council,P32,Council Priorities & Delivery,REDACTED,03/07/2024,500
Bath and North East Somerset Council,11087902,LG4,Interpreting Services,P20,Adult Services,REDACTED,03/07/2024,720
Bath and North East Somerset Council,81282182,LJ3,Other Services to the Council,P32,Council Priorities & Delivery,REDACTED,03/07/2024,500
Bath and North East Somerset Council,81282018,LM2,Foster Carer Allowances,P21,Childrens Services,REDACTED,03/07/2024,990
Bath and North East Somerset Council,81282018,LM2,Foster Carer Allowances,P21,Childrens Services,REDACTED,03/07/2024,1072
Bath and North East Somerset Council,11088009,LM2,Foster Carer Allowances,P21,Childrens Services,NATIONAL FOSTERING AGENCY,03/07/2024,3487.8
Bath and North East Somerset Council,81282212,LJ3,Other Services to the Council,P32,Council Priorities & Delivery,REDACTED,03/07/2024,500
Bath and North East Somerset Council,81282158,LJ3,Other Services to the Council,P32,Council Priorities & Delivery,REDACTED,03/07/2024,500
Bath and North East Somerset Council,81282259,PG1,Rent Allowances,P19,Resources,PEM TRADING LIMITED,03/07/2024,595
Bath and North East Somerset Council,81282159,LJ3,Other Services to the Council,P32,Council Priorities & Delivery,REDACTED,03/07/2024,500
Bath and North East Somerset Council,81282207,LJ3,Other Services to the Council,P32,Council Priorities & Delivery,REDACTED,03/07/2024,500
Bath and North East Somerset Council,81282181,LJ3,Other Services to the Council,P32,Council Priorities & Delivery,REDACTED,03/07/2024,500
Bath and North East Somerset Council,11087981,3E6,IT Software,P19,Resources,ON DIRECT BUSINESS SERVICES LTD,03/07/2024,1688.39
Bath and North East Somerset Council,81282185,LJ3,Other Services to the Council,P32,Council Priorities & Delivery,REDACTED,03/07/2024,500
Bath and North East Somerset Council,11087921,LM2,Foster Carer Allowances,P21,Childrens Services,ORANGE GROVE FOSTERCARE LTD,03/07/2024,4277.38
Bath and North East Somerset Council,81282232,LJ3,Other Services to the Council,P32,Council Priorities & Delivery,REDACTED,03/07/2024,500
Bath and North East Somerset Council,11087950,LJ1,Consultants Fees,P33,Economic & Cultural Sustainable Development,OVE ARUP & PARTNERS,03/07/2024,5000
Bath and North East Somerset Council,81282176,LJ3,Other Services to the Council,P32,Council Priorities & Delivery,REDACTED,03/07/2024,500
Bath and North East Somerset Council,81282186,LJ3,Other Services to the Council,P32,Council Priorities & Delivery,REDACTED,03/07/2024,500
Bath and North East Somerset Council,81282089,LM2,Foster Carer Allowances,P21,Childrens Services,REDACTED,03/07/2024,381
Bath and North East Somerset Council,81282089,LM2,Foster Carer Allowances,P21,Childrens Services,REDACTED,03/07/2024,433
Bath and North East Somerset Council,81282089,LM2,Foster Carer Allowances,P21,Childrens Services,REDACTED,03/07/2024,433
Bath and North East Somerset Council,81282042,LM2,Foster Carer Allowances,P21,Childrens Services,REDACTED,03/07/2024,990
Bath and North East Somerset Council,81282042,LM2,Foster Carer Allowances,P21,Childrens Services,REDACTED,03/07/2024,990
Bath and North East Somerset Council,11087890,3F7,External Fees,P19,Resources,PERFECT CIRCLE JV LTD,03/07/2024,34497.14
Bath and North East Somerset Council,81282197,LJ3,Other Services to the Council,P32,Council Priorities & Delivery,REDACTED,03/07/2024,500
Bath and North East Somerset Council,11087876,3F7,External Fees,P19,Resources,PLANNING SPHERE LIMITED,03/07/2024,2012.5
Bath and North East Somerset Council,11087874,HA2,Servicing,P33,Economic & Cultural Sustainable Development,PROPERTECO LTD,03/07/2024,788.45
Bath and North East Somerset Council,11087961,3F7,External Fees,P21,Childrens Services,QUATTRO DESIGN ARCHITECTS LTD,03/07/2024,3182
Bath and North East Somerset Council,11087916,LC1,Provisions,P20,Adult Services,R D JOHNS LTD,03/07/2024,501.44
Bath and North East Somerset Council,81282177,LJ3,Other Services to the Council,P32,Council Priorities & Delivery,REDACTED,03/07/2024,500
Bath and North East Somerset Council,81282256,PG1,Rent Allowances,P19,Resources,SOVEREIGN HOUSING ASSOCIATION,03/07/2024,600.03
Bath and North East Somerset Council,11087944,KB1,Hire of Vehicles,P05,Neighbourhood Services,ROBERTS (BATH) LTD,03/07/2024,1170
Bath and North East Somerset Council,11087919,LJ4,Contracts,P20,Adult Services,ROYAL UNITED HOSPITAL NHS TRUST,03/07/2024,72514.25
Bath and North East Somerset Council,11087968,HE5,Security of Premises,P33,Economic & Cultural Sustainable Development,RS SECURITY LTD,03/07/2024,863.55
Bath and North East Somerset Council,11087969,HE5,Security of Premises,P33,Economic & Cultural Sustainable Development,RS SECURITY LTD,03/07/2024,899.55
Bath and North East Somerset Council,11087965,HE5,Security of Premises,P33,Economic & Cultural Sustainable Development,RS SECURITY LTD,03/07/2024,901.44
Bath and North East Somerset Council,11087967,HE5,Security of Premises,P33,Economic & Cultural Sustainable Development,RS SECURITY LTD,03/07/2024,1250.55
Bath and North East Somerset Council,11088021,LJ6,Waste Disposal,P33,Economic & Cultural Sustainable Development,SUEZ RECYCLING AND RECOVERY UK LTD,03/07/2024,418.06
Bath and North East Somerset Council,81282228,LJ3,Other Services to the Council,P32,Council Priorities & Delivery,REDACTED,03/07/2024,500
Bath and North East Somerset Council,11087933,LM2,Foster Carer Allowances,P21,Childrens Services,THE ETHICAL FOSTERING SERVICE,03/07/2024,764.59
Bath and North East Somerset Council,11087932,LM2,Foster Carer Allowances,P21,Childrens Services,THE ETHICAL FOSTERING SERVICE,03/07/2024,4102.11
Bath and North East Somerset Council,11087929,LM2,Foster Carer Allowances,P21,Childrens Services,THE ETHICAL FOSTERING SERVICE,03/07/2024,4626.21
Bath and North East Somerset Council,11087935,LM2,Foster Carer Allowances,P21,Childrens Services,THE ETHICAL FOSTERING SERVICE,03/07/2024,11745.55
Bath and North East Somerset Council,11087889,LJ4,Contracts,P20,Adult Services,THE FORWARD TRUST,03/07/2024,3257.14
Bath and North East Somerset Council,11087888,LJ4,Contracts,P20,Adult Services,THE FORWARD TRUST,03/07/2024,5142.86
